state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_hoe,uss_16_dem_gla,uss_18_rep_cra,uss_18_dem_hei,gov_16_rep_bur,gov_16_dem_nel,gov_20_rep_bur,gov_20_dem_len,atg_18_rep_ste,atg_18_dem_tho,sos_18_dem_bos,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
38,059,36-36,1065,1038,0,3,5,4,2,0,13,866,850,0,3,4,3,2,0,4,462.40000000000003,39.4,480,48.1,489.8,15.8,380.40000000000003,82.8,480,31.7,360.3,49.9,407.9,48.4,93.2,30.3,75.4,48.7,479.7,394.2,423.7
38,059,36-38,893,855,0,17,5,1,1,0,14,680,667,0,7,3,1,1,0,1,382.7,38.5,367.3,55.2,393.9,31.2,312.2,88.2,396.59999999999997,31.7,270.9,44.9,330.4,69.1,77.6,32.2,77.6,51.8,392.7,319.2,321.2
38,061,02-01,1458,1373,3,57,7,8,0,0,10,1152,1099,3,33,6,8,0,0,3,798.2,130.7,828.9,131,865.6,75.1,683.8,182,827.5,101.4,785.3,95.5,729.2,135.7,187.4,101.5,168,113.2,829.1,705,805.7
38,061,02-06,232,226,2,4,0,0,0,0,0,159,156,0,3,0,0,0,0,0,133.4,15,149.1,16.1,133.2,13.8,117.5,29.7,121.9,22.9,96.3,15.8,120,24.7,24.6,15.9,24.9,16,128.1,119.5,121.1
38,061,02-07,925,872,1,37,7,0,0,4,4,778,729,1,36,6,0,0,3,3,327.7,32.7,347.7,37.1,346.5,14.4,278.59999999999997,55.7,328.1,32.6,324.7,27.3,288.7,45.9,64.2,29.3,54.2,32.9,331.5,283.09999999999997,340.1
38,061,04-02,1900,340,3,83,1400,2,1,1,70,1319,304,3,49,920,2,1,1,39,170.7,548.1,212.4,542.2,319,411.7,158.9,614.4,262.3,489,257.8,480,202.7,557.2,548.9,483.1,573.7,510.7,250.5,180.7,234.9
38,061,04-03,1143,479,4,62,543,0,0,0,55,823,421,3,23,355,0,0,0,21,246.1,223.9,248.6,242.6,330.9,164.5,215.2,312.1,292,202,264.3,202.2,258.6,260.9,313.2,197.5,295,223.3,291.8,240.5,256.2
38,061,04-04,358,337,2,11,4,1,0,1,2,290,275,2,6,4,1,0,1,1,184,29.1,193.5,27.3,190.4,28.9,142.2,53.300000000000004,174.1,40.8,170,25,147.8,39,48,31.8,46.2,25.2,183.9,145,179.2
38,061,04-05,482,474,1,1,3,1,0,0,2,371,363,1,1,3,1,0,0,2,259.09999999999997,21.2,290.8,24.8,280,6.1000000000000005,222.1,40.9,260.9,23.900000000000002,244,31.1,238.1,25,43.5,20.3,37.5,30.6,264.9,228.1,271
38,061,04-08,802,473,0,20,274,3,0,0,32,644,421,0,13,190,1,0,0,19,288.1,174.6,340.90000000000003,178,315.2,150.4,249,231.4,295.3,171.1,340.5,153.7,277.2,192.8,208.1,166.3,208.7,166.4,297.8,263.6,340.8
38,061,04-09,373,357,0,11,2,0,0,0,3,307,299,0,5,2,0,0,0,1,173.9,44,210,56.4,201.9,28,142.6,91,189.1,41.6,203.8,43.7,173.9,56.9,78.8,40.6,75.89999999999999,46.8,188.79999999999998,158.1,209.2
38,063,23-01,672,650,2,0,13,0,0,0,7,541,526,2,0,8,0,0,0,5,216.4,112.7,240.9,123.9,282.90000000000003,69.2,162.3,181.9,249.4,107,251.79999999999998,107.8,219.8,120.8,129.8,96.5,144.1,115.2,249.4,190.2,248.1
38,063,23-02,593,573,2,8,6,0,0,0,4,474,465,1,3,4,0,0,0,1,189.6,96.7,209.9,109.6,245.5,62,142.2,159.1,218.2,94.2,220.29999999999998,94.60000000000001,190.8,103.4,113.89999999999999,86.4,123.5,98.8,218.2,164.5,215.8
38,063,23-03,621,589,1,11,4,2,0,0,14,507,490,0,5,4,1,0,0,7,202.8,105.10000000000001,224.9,117.2,263,65.8,152.1,170.5,233.9,100.2,235.6,101,205.2,111,121.8,92.3,132.9,106.7,233.9,177,230.6
38,063,23-04,637,619,1,8,4,0,0,0,5,544,528,1,8,3,0,0,0,4,217.6,110.9,241.10000000000002,126,281.5,70.9,163.2,182.6,250.3,108.10000000000001,252.79999999999998,108.4,219.20000000000002,118.4,130.8,99.3,141.20000000000002,113.8,250.3,188.79999999999998,247.5
38,063,23-05,603,587,2,6,1,0,1,0,6,500,492,2,1,1,0,1,0,3,200,102.60000000000001,222.1,116,258.3,65.3,150,167.8,230.2,99.3,232.4,99.9,201,108.4,120,91.8,130.5,105.3,230.2,174,227.9
38,065,33-01,388,377,0,3,2,0,0,0,6,293,290,0,0,2,0,0,0,1,176.1,19.6,209.7,28,192.8,15.9,152,56.8,193.1,16.8,162.4,29.3,166.4,28.8,45.3,16.8,44.3,28.6,188.1,157.3,184.29999999999998
38,065,33-02,208,199,0,2,6,0,0,0,1,179,170,0,2,6,0,0,0,1,92.5,14.5,97.7,15.9,108,7.7,69.6,32.8,102.7,12.4,84,14.9,79.8,26.1,32.4,11.8,30.5,15.2,101.1,74.6,90.6
38,065,33-03,180,175,0,2,0,3,0,0,0,140,137,0,2,0,1,0,0,0,75.3,16.3,91.2,16.3,85.5,11.8,64.7,35.7,82.5,13.6,76.3,15.5,79.2,20.3,22.8,14,27,15.6,81.8,72,83.8
38,065,33-04,110,110,0,0,0,0,0,0,0,86,86,0,0,0,0,0,0,0,56.4,7.3,67.3,7.3,60.5,2.9000000000000004,50.3,17.5,61.699999999999996,3.8000000000000003,50.3,8.4,56.4,9.8,20.1,4.4,15.9,7.3,60.1,53,58.8
38,065,33-05,246,245,0,0,1,0,0,0,0,199,198,0,0,1,0,0,0,0,122.39999999999999,12.5,130.8,12.5,126.8,11.4,112.3,22.900000000000002,122.39999999999999,12.8,100.9,11.700000000000001,119.4,16.900000000000002,16.7,12.5,19.7,11.700000000000001,122.39999999999999,114.7,115.3
38,065,33-06,351,338,0,3,5,1,0,0,4,256,251,0,3,1,1,0,0,0,165,14.8,169.8,21.400000000000002,179.1,8.9,144.5,37.2,168.3,16.5,131,16.5,157.9,22.8,29.900000000000002,14,29.900000000000002,20.400000000000002,170.20000000000002,149.7,149.3
38,065,33-07,363,338,3,9,12,0,0,0,1,283,267,3,3,9,0,0,0,1,141.7,31.2,150.8,28.2,162.6,18.9,120.4,45.7,157.7,28,135.29999999999998,24.900000000000002,130.8,36.6,47.9,26.2,43.3,26.1,153.70000000000002,125.3,142.3
38,067,10-01,1467,1412,4,17,7,6,0,0,21,1129,1100,3,11,5,4,0,0,6,413.9,107.6,450.4,121,488.1,73.8,335.3,188.1,461.5,91.3,429.3,111.3,384.9,131.3,152.5,91.3,158.9,115.8,453.1,354.7,439.7
38,067,10-02,1544,1387,5,21,96,1,0,0,34,1195,1098,1,12,63,1,0,0,20,462.3,119.8,500.8,126.60000000000001,546.6,69.3,368.1,201.7,521.7,94.10000000000001,490.2,114.4,437,121.9,161.2,94.60000000000001,161.6,120.8,510.7,398.9,494.40000000000003
38,067,10-03,1518,1467,8,24,4,2,0,0,13,1166,1132,6,17,4,2,0,0,5,468,155.3,530.9,169.9,580.4,101.9,395,241.20000000000002,561.6,112,536.8,119.9,485.3,140.8,186,117.9,190,139,535.8,438.3,535
38,067,10-04,1407,1316,0,35,29,2,2,1,22,1141,1084,0,23,17,2,2,0,13,508.2,137.5,562.5,181.1,594.3,98.5,424.3,250,604.4,93.2,573.9,124.4,500.8,154.4,181.6,110.5,194.7,152.2,568.6,462.3,568.2
38,067,10-05,583,498,1,81,2,0,0,0,1,463,406,0,55,2,0,0,0,0,146.7,62.3,167.1,72.7,184.7,40.4,125.4,100.10000000000001,184,32.9,165,62.3,166.6,62.3,77.4,46,79.1,69.6,170.8,145,166.2
38,067,16-01,894,867,3,12,5,0,0,2,5,719,699,3,9,4,0,0,2,2,204.9,101.1,249.79999999999998,105.7,255.79999999999998,73.9,165.2,143.8,225.6,96.10000000000001,254.8,92.4,195,109.6,111.9,90.8,120.9,98.8,228.5,180.29999999999998,252.3
38,069,7-01,245,237,2,4,1,0,0,1,0,173,170,0,2,0,0,0,1,0,84.9,10.9,118.7,24.7,97.4,7.5,80.1,28.599999999999998,88.9,14.700000000000001,92.9,28.599999999999998,86,26.9,27.2,10.7,27.3,26.2,89.10000000000001,81.4,103.9
38,069,7-02,256,253,0,1,0,2,0,0,0,210,209,0,0,0,1,0,0,0,84,23.7,112.30000000000001,34.7,93.2,21,81.4,42,93.2,21.400000000000002,85,33.1,95.8,28.9,33.1,21.400000000000002,33.1,33.9,91.4,89.7,100.89999999999999
38,069,7-03,486,477,6,2,0,0,0,0,1,360,357,2,0,0,0,0,0,1,211.4,33.2,234.6,42.800000000000004,235.3,24,172.7,72,218.29999999999998,36,212.2,36.2,201.8,39.8,59.699999999999996,33,59.1,37.9,218.2,184.5,219.6
38,069,7-04,802,658,6,22,109,1,0,3,3,647,526,6,18,93,1,0,0,3,185.3,75.2,187.6,73,235,46.1,151.9,113.3,211.3,67.7,185.29999999999998,57.2,189.1,75.5,100.7,63.8,96.8,64.2,210.8,169.5,186.2
38,069,7-05,115,112,0,0,2,0,0,0,1,93,90,0,0,2,0,0,0,1,31.1,15.4,37.6,17.4,47.199999999999996,6.1,28,30.3,42.4,10.7,39.1,12.8,41.2,16.7,28,10.7,24.9,15.1,40.4,34.8,38.4
38,069,7-06,851,803,4,12,19,0,0,0,13,654,630,3,4,14,0,0,0,3,285.1,84.9,288.90000000000003,101.4,354.40000000000003,40.9,207,130.5,313.4,78.5,297.5,65.5,249.6,90.1,118.2,66.8,114.2,82.5,316.9,227.9,293.9
38,069,7-07,676,635,0,0,27,0,0,0,14,540,518,0,0,15,0,0,0,7,195.4,60.9,207.7,69.5,258,26,149,105.5,226.8,58.9,206.3,43,198.4,60.9,89.2,48.6,85.1,56.5,226.8,173.6,207.2
38,069,7-08,926,909,1,3,11,0,1,0,1,742,728,0,2,10,0,1,0,1,363.7,126.3,399,129.8,491.5,52.4,299.7,186.8,442.6,102,403.9,95.8,369.90000000000003,117.6,164.7,94.3,156.6,112.5,432.5,334,401.2
38,071,15-01,214,214,0,0,0,0,0,0,0,175,175,0,0,0,0,0,0,0,79.2,27.099999999999998,88.60000000000001,31.1,100.3,14.700000000000001,63,44.4,96.7,20.8,88.2,24.4,79.5,27.3,30.400000000000002,21,34.5,26.9,92.6,70.7,88.3
38,071,15-02,359,348,0,2,3,2,3,0,1,313,303,0,2,3,2,3,0,0,123.4,44.1,137.7,52.699999999999996,158.79999999999998,21.2,95.8,67.2,154.2,31,139.4,41.1,124.9,36.9,45.5,31.400000000000002,49.8,47.1,144.8,109.5,138.6
38,071,15-03,408,384,0,7,12,1,0,0,4,298,280,0,4,10,1,0,0,3,149,50.2,168.2,54.9,188.1,29.8,121.9,84.4,178.8,40,166.4,42.9,149.5,56.9,59.6,40.4,68,47.3,173.7,135.9,166.8
38,071,15-04,508,474,0,9,15,1,0,0,9,379,362,0,4,8,0,0,0,5,189.5,64.1,214.2,69.3,238.9,38.2,156.3,107,227.3,50.6,210.9,55.6,190.79999999999998,70.8,75.7,51.6,85.4,60.5,219.9,174,212.20000000000002
38,071,15-05,340,307,0,4,18,4,0,0,7,264,252,0,2,6,3,0,0,1,104.5,37.2,116.30000000000001,44.1,133.5,17.6,80.3,56.6,130.5,26.3,117.10000000000001,35.1,105.5,30.8,37.9,26.4,41.6,39.6,122.1,91.7,116.7
38,071,15-06,575,564,0,0,1,0,0,0,10,476,471,0,0,1,0,0,0,4,234.9,80.2,265.5,86,295.3,47,192.4,131.5,282.5,62.1,262.1,69,235.9,87.2,93.4,63.2,105.2,75.6,272.4,214.29999999999998,263.2
38,071,15-07,1906,1810,4,19,47,7,0,0,19,1430,1372,2,7,31,7,0,0,11,701.6,254.6,781.2,291.2,887.6,144.9,585.9,402.3,846.9,180,821.2,204.3,735.8,255.5,308.6,192.9,321.8,246.7,812.7,661.7,800.5
38,071,15-08,7141,5879,37,96,868,30,2,4,225,5601,4807,31,52,574,25,2,2,108,1639.1,943.8,1802.9,1008.1,2291.3,553.5,1361.8,1445,2093.2,707.1,1949.7,766.4,1782.7,1001.6,1058.4,732.8,1166.3,886.6,2008.7,1570.2,1875.1
38,073,24-01,363,358,1,2,0,1,0,0,1,286,282,0,2,0,1,0,0,1,88.9,56.2,116.5,70.3,131.6,30.8,68.9,109.3,129.9,37.8,129.9,52.1,109.6,67.2,72.8,40.9,83,59,116.5,90.2,124.3
38,073,24-02,1093,1056,2,24,6,3,0,0,2,858,833,2,14,5,2,0,0,2,213.3,199.2,256.8,208,313.9,128.3,164.7,270.6,302.6,141.2,302.6,156,228.7,201.9,222.5,156,231.6,179.7,275.4,195.6,279.9
38,073,24-03,2154,2071,10,28,10,13,0,1,21,1683,1639,1,17,8,10,0,0,8,443,355.6,493.7,404.6,698.9,184,345.9,569.8,673.3,217.8,568.8,297.6,509.6,386.3,426,251.9,461.1,348.5,605.8,426.7,530.6
38,073,24-04,542,532,0,2,1,3,0,0,4,397,390,0,1,0,3,0,0,3,132.1,71.2,160.6,82.2,188.4,36.9,92,138.4,181.9,46.8,178.8,60.7,145,84.4,97.3,50.4,106.3,68.8,166.8,119,170.9
38,073,26-05,880,857,6,8,1,0,0,0,8,622,610,2,6,1,0,0,0,3,221.2,98.9,249.6,103.8,306.1,52,135.8,195.1,285.7,63.4,276.90000000000003,74.7,215.9,119.4,145.8,67.4,152.8,84.1,272.7,177.1,266.3
38,073,26-06,425,411,0,2,3,0,0,0,9,330,323,0,1,0,0,0,0,6,107.9,60.9,133.5,71.5,155.6,32.9,76.5,118.2,150.7,40.2,148.8,52.9,122.6,72.9,81.9,42.9,90.6,58.7,138.4,100.8,142.8
38,075,6-01,438,435,0,1,0,0,0,0,2,335,334,0,1,0,0,0,0,0,167.5,31.400000000000002,201,29.3,187.3,18.8,153.3,61.2,186.3,22.2,203.1,27.900000000000002,182.20000000000002,33.300000000000004,52.6,22.2,49.7,28.1,181.1,167.7,201.4
38,075,6-02,246,241,0,5,0,0,0,0,0,205,200,0,5,0,0,0,0,0,90.3,20.3,123,23.5,102.7,13.4,69.8,42.9,90.4,20.5,114.7,23.6,88.5,23.5,23.5,19.7,30.5,23.6,93.5,77.10000000000001,117.7
38,075,6-03,1038,1007,2,10,8,1,0,0,10,813,794,2,7,5,1,0,0,4,441.90000000000003,97.6,422,97.6,513,47.6,369.3,159.5,487.5,78.3,433,71.8,450.7,82,125.4,78.2,124,84.6,482.1,410,425.5
38,075,6-04,129,129,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,56.7,10.9,53.800000000000004,16.9,69.3,10.1,48.5,25.2,66.8,10.5,58.9,10.5,58.9,16.9,20.900000000000002,10.5,21,13.100000000000001,63.1,53.6,55.2
38,075,6-05,619,589,0,8,1,4,0,0,17,478,462,0,5,1,4,0,0,6,238.7,40.1,260.5,48.1,268,16.4,192.8,69,247.4,30.5,254.70000000000002,33.8,220.8,43.6,43.6,28.7,51.1,41.5,249.8,207.8,257.5
38,077,25-01,561,543,2,10,0,0,0,2,4,409,404,1,2,0,0,0,0,2,199,74.4,217.1,114.9,245.4,44.9,150.1,145.8,240.2,55.1,231.2,89.4,186.7,108.5,120,57.6,123.5,102.10000000000001,227.5,167.1,224
38,077,25-02,362,361,0,0,1,0,0,0,0,259,258,0,0,1,0,0,0,0,144.6,63.8,166.5,77.7,180.7,38,104.6,103.2,181.29999999999998,37.7,163.5,68.4,133,74.1,86.7,47,87,73.9,169.2,119.7,164.5
38,077,25-03,531,525,1,1,2,0,0,0,2,392,389,0,0,2,0,0,0,1,213.8,60.5,234,70.8,250.5,35.5,142.6,135.79999999999998,253,39.4,242.8,62.8,189.7,82.4,96,45,103.8,65.5,238.7,164.1,238.8
38,077,25-04,419,401,0,0,7,7,0,0,4,315,304,0,0,4,5,0,0,2,148,67.4,139.1,83.3,193,32.8,84.2,138.6,178.6,48.6,156.9,68.4,131.8,88.8,85,49.5,104.7,74.7,174,108.39999999999999,146.8
38,077,25-08,619,585,2,17,4,1,0,0,10,466,449,2,9,4,1,0,0,1,180.8,74,194.6,87.8,225.6,46.2,118.6,159,227.6,45,212.1,72.2,179,93,114.6,54,121.4,77.7,211.5,149,205
38,077,25-10,1288,1202,1,26,36,6,1,0,16,1001,946,0,15,27,5,0,0,8,341,159.6,382,181.3,434.2,86.2,200.2,313.3,412.8,103.2,392.5,142.7,294.5,199.8,234,114.60000000000001,247.6,158,399.2,247.2,387.3
38,077,25-11,402,388,1,5,0,4,0,1,3,305,294,1,4,0,4,0,1,1,122.4,51.699999999999996,143.6,70.3,152.6,24.2,103.39999999999999,97.8,151.9,30.4,142.6,50.6,132.9,67,88.6,34.7,84.4,60.9,142.1,117.9,143
38,077,25-12,2191,2004,29,69,56,16,0,1,16,1691,1583,14,33,41,14,0,1,5,532.2,271.2,526.5,304.8,676.5,162.3,354.1,498.4,649.9,182,574.9,247.6,502.5,336.6,375.3,204.6,403.7,274.3,619.2,428.2,549.4
38,077,25-13,2282,2125,19,31,49,13,1,2,42,1750,1646,16,15,39,13,1,1,19,625.3,288.1,623.2,344.3,808.1,159.6,455.2,494.7,796.1,179.9,698.3,244.8,600.3,338.5,396.5,208.1,410,294.5,743.2,527.9,662.3
38,077,25-14,1774,1653,18,32,35,12,0,1,23,1443,1366,14,19,23,6,0,1,14,415.7,158.2,392.1,184.4,517.1,72.5,264,310.6,494.5,93.7,434.6,144.2,360,199.1,240.7,107.8,249.4,163.4,476.6,311.7,414.09999999999997
38,077,25-15,2596,2379,33,36,82,23,4,3,36,2094,1954,27,16,57,16,1,3,20,748.4,349.9,831.9,455.5,1001.1,164.5,564,639.9,957.6,196.6,970.2,314.7,762.4,410.3,522.4,237,524.1,384.9,902.4,663.1,901.1
38,077,26-05,296,294,1,0,0,0,0,0,1,227,227,0,0,0,0,0,0,0,94.4,54.8,103.7,60.9,128.2,30.7,64.5,103.7,123.2,37.4,106.3,52.7,90.8,70.4,81.4,41.800000000000004,83.8,56.9,115.2,77.5,105
38,077,26-06,300,282,3,0,3,4,0,0,8,216,208,1,0,3,4,0,0,0,94.1,32.3,106,39.7,114.1,18.2,59.2,74.4,111.7,21.6,107.10000000000001,30.7,84.6,45.5,58.6,24,58.6,34.4,106.2,71.5,106.9
38,077,26-07,911,871,0,27,5,1,0,0,7,680,660,0,12,3,0,0,0,5,284,163.5,310.2,182.5,384.1,92.5,192,309.3,369,112,318.5,157.8,272.1,211.2,244.5,124.4,251.9,170.7,345.9,231.29999999999998,315.3
38,077,26-09,1009,975,0,6,21,1,1,0,5,812,797,0,1,9,1,1,0,3,307.6,105,329.9,133.6,383.2,54.3,229.7,216.5,350.6,80.4,328.4,116.7,276.1,158.8,179.6,80.6,181.9,124.1,349.6,250.4,329.2
38,077,26-16,295,295,0,0,0,0,0,0,0,224,224,0,0,0,0,0,0,0,122.5,19.3,155.79999999999998,34.3,147.7,14.9,104.3,59.800000000000004,141,22,156.6,27.6,119,40.3,44.6,19,47.9,31.1,136.2,111.8,156.5
38,077,26-17,204,202,0,1,0,0,0,0,1,159,158,0,1,0,0,0,0,0,88.7,38.6,102.10000000000001,47.7,111.3,22.7,63.800000000000004,63.6,111.3,22.7,100.4,42,81.3,45.9,53.4,28.4,53.5,45.9,104.5,73.1,101.1
38,077,26-18,281,266,0,10,1,0,0,0,4,216,209,0,5,1,0,0,0,1,99,33.199999999999996,114.8,41.5,119.7,19.900000000000002,58,82.4,120.1,21.8,118.10000000000001,31.6,90.5,47.1,64.5,25,64.7,35.8,112.5,74.7,116.9
38,079,9-01,1604,926,1,27,579,8,0,1,62,1172,759,1,12,365,6,0,1,28,366.8,189.3,376.9,257.1,476.6,111,297.5,352,290.8,304.4,386.9,227.5,376.9,258.5,316.5,200.9,309.9,242.2,376.4,338.8,380.6
38,079,9-02,1391,334,2,9,990,4,0,0,52,953,287,2,3,625,3,0,0,33,182.2,211.5,180.3,259,258.8,156.1,138.6,400.5,196.5,233.6,224.3,211.5,204.5,327.6,340.3,200,355.4,234.6,211.20000000000002,171.4,200.6
38,079,9-03,6360,149,8,53,6074,3,0,0,73,4013,132,6,25,3802,3,0,0,45,143,1050.6,162,1221.3,312.2,929.5,131.6,1986.3,187.2,1118.6,256.2,1100.5,259.7,1785.4,1753.5,1033.4,1841.2,1161.4,212.9,194.7,208.6
38,079,9-04,3287,476,9,31,2714,1,1,0,55,2151,424,4,14,1679,1,1,0,28,211.1,479.1,217.4,546.8,337.2,390.3,156.8,992.2,244.9,503.6,277.6,462,264.3,843.1,845.6,456.3,893.4,499.5,262.1,214.1,242.5
38,079,9-05,1295,917,1,13,320,0,0,0,44,988,730,1,7,224,0,0,0,26,314.6,162.6,314.6,197.6,412.3,114.5,262.3,307.4,313.4,216.70000000000002,352.9,143.8,331.4,232.1,256,164.1,265.1,166.9,348.8,296.9,328.4
38,081,26-01,996,971,0,13,3,2,0,0,7,772,755,0,10,2,2,0,0,3,245.8,184.9,298.3,196.5,386,103.9,189,299.7,381.1,119.3,340.2,154.4,285.7,197,221.9,137,237.8,171.4,338.40000000000003,236.2,319.3
38,081,26-02,938,907,0,17,6,4,0,0,4,677,657,0,10,3,4,0,0,3,294.6,121,307.5,160.8,366,67.6,196.5,247.8,349.3,80,345.2,110.3,273.4,165.8,192,90.2,202.7,135.4,337.5,234.7,324.59999999999997
38,081,26-03,521,501,0,5,5,2,1,2,5,408,396,0,5,4,2,1,0,0,128.4,87.60000000000001,176.9,81.3,180.70000000000002,55.6,107.60000000000001,139.9,169.20000000000002,66.6,180.70000000000002,58.3,148.4,96.4,96.4,67.9,112.9,66.9,162.9,128.2,180.20000000000002
38,081,26-04,960,946,1,7,1,0,1,0,4,758,749,1,3,1,0,1,0,3,278.3,194.3,333.1,205.6,401.3,121.5,237,312.8,377,151.6,371.4,167,305.5,226.9,234.3,153.9,259.5,183.9,351.7,270.1,349.1
38,081,26-05,414,392,1,9,5,1,0,0,6,342,330,1,1,5,1,0,0,4,136.70000000000002,106.1,157.2,97.1,181.4,73.7,88.6,169.7,190.5,74.5,174.6,74.3,125.5,125.2,132.9,85.3,141.7,84.7,170.4,106,164.4
38,083,14-02,709,673,0,10,13,1,2,0,10,596,581,0,3,6,1,2,0,3,350.3,52.300000000000004,368.6,57.9,378.1,33.6,324.1,95.8,362.9,47.8,276.9,56.2,357.6,60,82.89999999999999,46,80.2,57.3,362.8,341.4,320
38,083,7-01,612,599,0,6,1,1,0,0,5,514,508,0,1,1,1,0,0,3,303.59999999999997,46.6,315.9,51,327.4,28.8,279.6,81.4,311.1,43.7,237.79999999999998,50,308.4,51.4,72.8,42.7,70.4,50.800000000000004,311.1,291.8,271.90000000000003
38,085,31-01,889,32,1,12,826,0,0,0,18,540,25,1,4,504,0,0,0,6,18.2,138,16.2,130.1,46.300000000000004,114,18.2,268.3,56.9,126.2,31,109.7,49.9,228.6,211.9,126.2,236.5,119.5,41,34.4,23.2
38,085,31-02,170,76,0,4,79,0,0,0,11,129,62,0,2,61,0,0,0,4,44,21.7,41.2,25.7,46.3,23.1,42.6,38.7,43.2,23.1,34.800000000000004,24.9,46.3,31.4,34.800000000000004,23,34.800000000000004,25.4,44.2,43.9,38.4
38,085,31-03,949,45,2,20,849,2,0,0,31,623,45,2,8,549,2,0,0,17,16.3,182.8,11.2,176.7,65.1,140.7,16.3,249.2,62,157.29999999999998,25.7,156.8,41.7,221,205.7,160.1,225.6,166.8,48.199999999999996,29.2,18.8
38,085,31-04,1221,28,2,29,1139,0,0,0,23,716,23,2,13,667,0,0,0,11,31.2,288.2,23.7,259.3,81.60000000000001,248.79999999999998,21.3,408.5,85.7,267.5,50.6,222.5,57,366,339.4,268.3,371.1,240.9,65.7,39.2,36.8
38,085,31-05,248,24,0,4,214,0,0,0,6,174,22,0,3,145,0,0,0,4,10.7,52.8,13.5,64.6,19.2,46.4,8.8,98.60000000000001,20.900000000000002,48.9,20.3,54.5,19.3,85.5,81.7,49.2,88.6,59.4,17.2,14.2,16.5
38,085,31-06,221,20,0,6,185,0,0,0,10,130,14,0,3,107,0,0,0,6,8.3,30,12.2,45.9,13.8,25.7,7.9,67.60000000000001,14.7,26.8,17,38.7,16,57.1,56,27.1,60.199999999999996,42.1,12.7,12.4,14
38,085,31-07,455,292,1,7,141,2,0,0,12,325,232,1,4,82,2,0,0,4,131,44.4,120.7,46.5,151.5,32.5,104,78.4,152.1,32.5,104.3,42.7,126,50.8,64.8,34.7,64.8,44.8,146.20000000000002,114.1,109.7
38,087,39-01,229,224,0,1,3,0,0,0,1,184,181,0,1,1,0,0,0,1,118.8,11.8,123.3,12.6,128.1,7.800000000000001,103.5,22.400000000000002,123,15.200000000000001,113.5,11.8,107.6,18.3,19.7,11.700000000000001,19.3,11.8,123,104.1,116.89999999999999
38,087,39-02,216,216,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,115,15.700000000000001,129.6,16.1,119,9.1,99.9,26.5,116.89999999999999,14.4,102.6,15.9,100.5,23.3,23.5,13.8,23.6,15.9,116.89999999999999,99.9,115.6
38,087,39-03,282,267,0,11,3,0,0,0,1,229,218,0,7,3,0,0,0,1,128.6,16.8,130.5,16.1,140.9,8.3,104.9,22.5,137.7,13.9,111.2,14.3,106.60000000000001,21.2,21.4,13.9,21.4,14.3,137.2,106.3,120.8
38,089,36-07,2405,2215,14,70,35,10,1,0,60,1758,1665,8,36,18,10,1,0,20,1003,185.7,1345.7,277.5,1067.1,122.4,921.8,349.7,1045.7,131,1178.8,228.7,1004.4,246.1,261.8,146.5,285.7,253.3,1038.9,962.6,1262.3
38,089,36-08,914,880,2,13,4,12,0,0,3,714,695,0,7,4,6,0,0,2,457.6,85.5,490.8,83,514.5,49.5,420.3,142,521.6,48.8,422.6,68.8,455.2,98.3,104.6,60.4,112.7,74.7,499.2,435.9,455.9
38,089,36-09,342,338,0,1,1,1,0,0,1,271,269,0,0,1,1,0,0,0,204.9,27.1,238.9,35.7,213.5,17.7,201.7,44.8,207.4,22.7,204.8,31.400000000000002,207.4,35.6,42.2,22.7,41.4,32.5,207.5,204.2,220.6
38,089,36-10,453,440,2,3,0,1,0,0,7,360,352,1,2,0,1,0,0,4,236.5,37.1,266.9,59,263.1,15.8,194.60000000000002,74.6,254.6,21.8,230.6,47.1,213.4,56.8,49,24.5,59.4,53.2,252,203.3,247.5
38,089,36-11,2299,2221,4,32,7,6,0,9,20,1782,1738,2,15,6,5,0,4,12,1146.6,119.8,1448.8,180.7,1220.1,72.2,1098.8,280.5,1194.7,94.6,1252.5,131,1175.3,188,204,96.10000000000001,220.5,156.4,1186.1,1132,1350.3
38,089,36-12,1224,1201,3,8,3,2,0,0,7,922,907,2,4,1,2,0,0,6,595.2,74.7,737.8,94.1,637.8,52.6,537.6,165.9,629.8,51.300000000000004,584.3,76.6,594.1,109.10000000000001,124.4,57.2,133.1,82.7,622.4,564.1,664.5
38,089,36-13,1120,1083,0,15,7,8,0,4,3,859,842,0,6,4,3,0,2,2,532.4,38.4,585.8,56.5,553.8,29.900000000000002,458.90000000000003,85.9,540.6,46.300000000000004,435.7,46,475.5,75.3,79.8,38.4,80,49,543,467.9,512.8
38,089,37-01,3527,3276,36,81,39,42,2,1,50,2827,2668,22,48,32,36,2,1,18,1249.7,268.3,1557.7,385.8,1388.1,166.8,1145.3,452.5,1340.1,203.6,1379.4,304.2,1250,330.8,357.4,213.2,380.1,344.6,1326.3,1197.6,1468.8
