state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_ros,uss_18_dem_tes,uss_20_rep_dai,uss_20_dem_bul,gov_16_rep_gia,gov_16_dem_bul,gov_20_rep_gia,gov_20_dem_coo,atg_16_rep_fox,atg_16_dem_jen,atg_20_rep_knu,atg_20_dem_gra,sos_16_rep_sta,sos_16_dem_lin,sos_20_rep_jac,sos_20_dem_ben,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
30,063,23,4843,4426,9,134,60,69,7,2,136,3693,3452,8,75,42,51,3,1,61,1225.9,1324.9,1521.2,2029.6,1056.8,1810.1,1487.3,2176.6,1113.9,1660.3,1495.7,2003.8,1662.4,1082.4,1616.7,1970.2,1327.7,1366.5,1644.5,1917.8,1358.3,1810.1,2018.9,1331.6,1056.8,1552.8
30,063,24,1057,954,1,33,32,9,0,1,27,769,706,1,15,20,7,0,1,19,310.2,174.1,389.1,273.8,297.5,250.4,381.9,297.5,268.3,254.3,384.5,273.2,381.9,142.4,409.40000000000003,262.9,327.3,189,418.90000000000003,249.5,190,250.4,271.4,321.90000000000003,297.5,396.5
30,063,25,4322,3832,15,141,167,58,16,0,93,3451,3137,11,88,109,46,8,0,52,816.5,1280.6,892.9,1827.4,630.7,1749.5,859.6,1952.4,703.2,1632.6,854.7,1836.5,1168.3,1152.5,950.1,1817,869.6,1375.2,960.1,1794.4,1359.6,1749.5,1845.7,889.3,630.7,903.3
30,063,26,2879,2606,16,77,59,41,4,2,74,2328,2142,9,55,44,31,4,2,41,507.2,805.4,651,1221.8,424.7,1107.3,613.6,1307.6,418.8,1052.7,617.6,1222.4,713.7,733.8,660,1228.4,557.7,868.4,691.5,1200.7,865,1107.3,1235.7,549.3,424.7,647
30,063,27,850,803,5,11,7,13,0,0,11,729,699,4,5,4,10,0,0,7,257.7,231.6,281.3,312,214.1,319.6,271.9,339.1,211.9,318.40000000000003,271.9,316.4,339.7,187.8,291.6,308.4,274.8,244.6,292.2,300.9,245.70000000000002,319.6,315.4,271,214.1,281.8
30,063,28,1885,1741,7,43,29,25,0,0,40,1518,1423,5,24,23,20,0,0,23,536.7,482.5,585.5,649.7,445.9,665.3,566.2,706.1,441.3,662.9,566.2,658.7,707.5,390.8,607.2,642.3,572.1,509.2,608.2,626.6,511.40000000000003,665.3,657.2,564.7,445.9,586.4
30,063,29,1658,1548,2,26,25,9,1,0,47,1255,1194,1,21,16,5,1,0,17,529.8,476.9,617.6,661,495.9,652.1,634.6999999999999,681.7,500.3,598.6,642.7,637,705.9,394.1,665.9,621.2,578.7,494.7,663.9,618,491.2,652.1,643.8,578.6999999999999,495.9,644.8
30,063,3,2054,1954,1,34,20,5,2,0,38,1685,1616,1,21,16,5,2,0,24,755.1,337,896.5,452.8,654,514.9,857.6999999999999,519.5,574.1,595.6,868.5,450.5,833.5,329.9,917,445.9,725.5,414.4,911.1,447.1,418.7,514.9,462.5,722.4,654,890.5
30,063,30,3889,3433,26,144,133,27,1,4,121,3142,2851,19,94,96,21,1,1,59,652.4,1033.1,749.7,1529,505.8,1419.7,701.8,1663.9,509.5,1347.3,693.9,1540.1,928.8,938.1,791.8,1528.3,681.7,1116.3,806.3,1495.1,1109.3,1419.7,1551.3,693.6,505.8,749.4
30,063,31,777,713,1,21,16,12,3,2,9,621,581,0,11,12,9,2,1,5,138.9,190.3,164.9,276.4,110.3,261,153.6,304.6,106.8,254,150.79999999999998,280,197.2,167.4,173.9,276.1,145.4,205,176.2,269.3,204.1,261,281.2,147,110.3,164
30,063,32,1572,1432,7,44,50,7,2,3,27,1346,1239,7,32,36,7,2,3,20,199.3,576.2,221.5,819,141.7,759.4,207.5,865.4,167.2,693.5,197.7,826.4,307.1,548.7,230.8,818.6,212.1,609.2,236.7,810.8,606.9,759.4,827.7,221.5,141.7,218.9
30,063,33,178,164,1,3,3,3,0,1,3,151,137,1,3,3,3,0,1,3,54.6,47.199999999999996,72.1,75.3,50,64.89999999999999,71.5,79.9,51.9,60.4,73.4,74,74,36.2,76.2,71.8,62.2,47.199999999999996,76.6,70.89999999999999,47.7,64.89999999999999,74.5,60.6,50,74.1
30,063,34,3074,2884,14,66,29,26,0,7,48,2100,1988,9,42,23,20,0,2,16,768.6,681.8000000000001,993.1,1037.9,696.1,925.6,986,1105.9,735.8,865.7,1007.4,1024.1,1062.1,507.8,1058.7,990.5,878.6,683.6,1062.6,975.3,684.8000000000001,925.6,1026.6000000000001,860.9,696.1,1021.6
30,063,35,2237,2116,9,43,13,26,5,3,22,1652,1581,4,21,12,21,3,1,9,626.7,585.4,760.1,800.2,549.1999999999999,773.5,756.9,859.7,602.5,733,772.7,801.2,904.6,409,827.4,761.6,713.8,588.8,828.9,747.6,578.6,773.5,794.2,711.7,549.1999999999999,789.1
30,063,36,3107,2830,9,82,76,41,1,3,65,2407,2230,7,56,48,30,1,0,35,651.9,900.1999999999999,734.8,1218.7,561.9,1202.4,698.9,1315.7,574,1128,708.3,1237.2,972.3000000000001,696.2,778.2,1211.9,718,930,806.7,1172,913.6,1202.4,1231.2,729.2,561.9,745.5
30,063,37,2509,2274,8,84,53,20,0,4,66,1865,1731,6,47,30,19,0,3,29,522,660.3,550.1,895,418,883.1,542.1,964.1,461.8,818,557.2,887,739.2,523,599.2,870.9,572,687.1,594.1,854,672.3,883.1,894.4,573.6,418,568.5
30,063,38,1317,1095,4,81,54,18,0,2,63,1023,881,4,55,37,12,0,2,32,148.7,306.8,160.9,385.6,114,372.6,151.8,414.70000000000005,138.9,373.7,151.8,380.6,220.79999999999998,294.7,159.8,392.7,166.79999999999998,320.70000000000005,172.9,380.6,324.09999999999997,372.6,391,168.8,114,159.4
30,063,39,4528,4158,11,112,86,52,1,3,105,3701,3461,10,72,64,39,1,3,51,833.4,1386,961.3,1959.7,673.5,1856.2,921.9,2102.1,714.1,1749.9,932.1,1970.1,1252,1195.9,1034.9,1929.3,918.4,1475,1019.3,1924,1451.7,1856.2,1976.7,929.5,673.5,974
30,063,4,1027,975,0,19,5,2,0,2,24,818,788,0,8,5,2,0,2,13,360.7,188.2,455.8,263.3,310.8,299.09999999999997,434.6,298.2,294.5,298.2,434.6,267.9,414.59999999999997,179.5,453.3,257.6,342.2,223.70000000000002,456.6,252.6,222.29999999999998,299.09999999999997,267.1,352.1,310.8,447.7
30,063,40,33,32,0,0,1,0,0,0,0,26,26,0,0,0,0,0,0,0,8.2,12.5,9,15.7,8,15.9,9,16.3,8,14.799999999999999,9.2,15.600000000000001,11.6,10.9,9.7,15.600000000000001,9,13,9.9,15.1,12.9,15.9,15.600000000000001,9.2,8,9.3
30,063,41,1766,1668,6,31,14,26,1,5,15,1434,1364,2,22,9,20,0,5,12,319.1,606.2,338.3,785.4,299,734.8,351.4,800.1,307.7,697.4,343.1,781.1999999999999,471.2,513,364.8,772.1,361.3,607.9,372.2,760.7,606.3,734.8,779.9,364.6,299,353.9
30,063,42,4040,3779,12,77,49,41,1,6,75,3326,3149,7,54,39,33,1,2,41,646.5,1647.7,684,2116.5,527.4,2051.5,684,2199.4,593.3,1919.6,688.4,2115.1,1090.1,1349,748.8,2077,742.3,1688.6,772,2044.3,1651.3,2051.5,2110.2,768,527.4,715.4
30,063,43,4790,4085,38,147,198,168,2,5,147,4023,3505,34,109,121,136,2,4,112,491.3,2023.5,506.1,2457.9,413.4,2405.3,527.5,2523.3,512.4,2255.2,516.7,2458.5,891.7,1799.7,572.5,2427.8,612.2,2036.5,585.1,2406.6,2029.3999999999999,2405.3,2454.4,626.8,413.4,541.7
30,063,44,1570,1474,5,37,21,13,0,0,20,1338,1268,5,27,17,9,0,0,12,141,773.8,153.1,913.2,103.1,913.2,154.7,938.5,129.6,865.6,155.5,908.4,284.09999999999997,687.9,168.4,910.1999999999999,178.2,784.6,166.5,907.7,777.7,913.2,915.8,183.2,103.1,159.9
30,063,45,1507,1380,5,49,19,12,1,0,41,1315,1223,4,39,14,11,1,0,23,148.1,701.6,153.2,879.7,105,848.4,140.6,919.2,116.7,828.9,141.4,884.6,253,670,162.6,873.9,162.7,737.1,165.6,867.6,734.6,848.4,884.7,170.3,105,152.9
30,063,46,938,869,2,29,9,9,0,1,19,814,758,2,24,9,7,0,1,13,95.7,435.4,99.5,554.6,67.4,528,91.2,579.4,74.6,517.6,91.5,557.9,160.7,418.3,105.4,551,104.5,459.7,107.1,546.7,458,528,557.8,109.1,67.4,99
30,063,47,2885,2594,22,116,70,18,1,2,62,2543,2326,19,75,54,14,1,2,52,254,1318.3,331.90000000000003,1820.6,200.8,1698.6,320.5,1896.6,203.7,1540.1,313,1813.1,439.9,1258.9,366,1795.6,285.7,1368.8999999999999,372.9,1789.1,1371.4,1698.6,1822.8,296.5,200.8,341.1
30,063,48,2224,1950,15,69,39,71,3,4,73,2211,1939,15,69,39,69,3,4,73,154,422.09999999999997,86.1,297.90000000000003,70.10000000000001,460,82,308,128,498,77,289.90000000000003,204,418,91.9,285,137.1,429,95,281.9,441.8,460,292.6,155.8,70.10000000000001,86.39999999999999
30,063,49,1073,1027,0,12,10,12,0,0,12,839,805,0,9,9,8,0,0,8,368.1,207,448.9,303,336.9,312.9,437,336.9,335,284.1,441.1,306.8,448.1,168,458,307.9,378.4,228,462.3,296.1,221.7,312.9,309.8,382.2,336.9,449.2
30,063,5,226,214,0,5,4,1,0,0,2,178,173,0,2,1,1,0,0,1,78.2,40.9,99.4,57.1,67.8,65,94.5,64.89999999999999,64.3,64.89999999999999,94.5,58.4,90.2,39,98.7,56,74.1,48.5,99.4,55.1,48.3,65,58,76.39999999999999,67.8,97.7
30,063,50,5577,5240,14,105,86,25,1,5,101,4068,3855,3,72,59,21,1,3,54,1636.3999999999999,997.7,1955.1,1485.4,1394.6,1484.2,1889.7,1656.8,1394.6,1450.2,1899.8,1490.4,1998.4,861,2049.3,1443.5,1688.8999999999999,1117.2,2033.6,1438,1106.8,1484.2,1502.5,1679.8999999999999,1394.6,1964.8999999999999
30,063,51,1503,1361,5,42,37,15,3,0,40,1314,1204,4,32,27,11,2,0,34,130.5,625.5,164.4,815.2,86.2,778.1999999999999,154.9,852,100.2,732.6,142.7,818.4,203.2,620.2,171.6,812,134.1,660,171.6,809.1,659.5,778.1999999999999,821.2,142.1,86.2,161.2
30,063,6,2710,2508,7,70,77,11,0,0,37,2099,1968,5,43,47,10,0,0,26,683.6,536.7,743.7,837.2,552.4,804.3,698.8,922.3,520.6,794.9,703,845.1,824.2,510.7,757.6,838.7,677.5,620.2,774.8,811.1,616,804.3,851.3,676.8,552.4,734.9
30,063,7,250,237,0,7,4,0,0,0,2,194,188,0,2,3,0,0,0,1,59.5,47,62.6,71.1,46.1,68.4,57.4,79.2,43.7,70.7,57.9,72.6,70,46.2,62.6,71.8,57.300000000000004,55.7,64.3,69.4,54.9,68.4,72.8,57.7,46.1,60.9
30,063,8,2224,2086,3,31,24,15,1,4,60,1713,1639,1,13,17,12,1,2,28,644.1,319.7,748.5,476.6,536.7,520,727.6,543.9,481.3,555.5,693.6,508,760.7,286.9,767.1,480.2,621.6,396.2,783.9,457.4,389.2,520,493.2,627.2,536.7,744.7
30,063,9,2190,1990,8,56,62,11,5,4,54,1750,1609,3,39,46,10,3,4,36,346.3,565.5,448.2,863.9,272.3,814.4,412.4,951.8000000000001,258,753.9,387.9,875.1,460.8,563.3,477.6,866.2,331.9,646.4,463.6,867.5,632.5,814.4,884.7,349.5,272.3,438.2
30,065,1,979,896,5,47,13,2,0,0,16,754,717,2,19,9,2,0,0,5,327.9,82.8,377,97.5,248.9,145,359.5,133.1,266.9,164,360.4,106.1,375.1,60.9,383.59999999999997,100.4,310,117.5,381.8,100.4,107.1,145,107.6,319.7,248.9,373.3
30,065,3,809,770,0,26,7,0,0,0,6,610,589,0,10,5,0,0,0,6,295.8,50.3,361.6,66.8,244.2,100.1,338.8,94.8,229.8,120.5,344.09999999999997,77.8,314.2,42.3,350,75.2,271.2,76,345.1,76,72.3,100.1,77.9,277.7,244.2,348
30,065,5,1013,967,3,16,11,4,2,0,10,833,801,3,12,7,3,2,0,5,506.2,70.5,658.5,76.2,481.9,112.3,637.1,96.1,435.1,166.1,621.1,85.4,544,67.4,650.5,74.2,485.2,102.4,651.3,76.9,101.39999999999999,112.3,82.7,493.9,481.9,643.8
30,065,6,1355,1271,0,25,26,4,0,0,29,1115,1048,0,19,22,4,0,0,22,644.4,111.4,811,144.6,596.5,179.3,796,176,508,234.1,783.2,152.2,657.1,112.8,821.2,142.9,593.7,161,813.6,146,155.4,179.3,152.1,600.8,596.5,806.8
30,065,7,241,235,2,4,0,0,0,0,0,168,165,1,2,0,0,0,0,0,104.1,9.1,117.4,14.8,91,18.9,111.9,22.2,78.5,32.5,110,14.8,107.7,7.5,117.4,14.8,93.3,19.7,117.4,14,16.8,18.9,15.9,95.4,91,115.39999999999999
30,065,8,141,139,0,0,1,0,0,0,1,124,122,0,0,1,0,0,0,1,81.6,8,91.7,12.6,74.2,14.8,89,14.8,73.9,23.5,90.8,12.3,84.3,8,91.7,12.2,74.2,16.7,86.89999999999999,12.2,13.1,14.8,12.5,78.5,74.2,90.5
30,067,1,1632,1524,0,46,18,4,0,2,38,1343,1262,0,31,15,4,0,2,29,298.6,493.5,440.9,758,231.4,677.4,415.9,825.1,238.6,649.5,408.1,776.7,378.9,497.8,439.3,785.2,307.5,549,449,771.2,547.6,677.4,784.4,305.5,231.4,430.5
30,067,2,1253,1208,0,14,7,6,1,5,12,1026,993,0,10,4,5,1,3,10,310.2,358.7,360.4,521.7,249.6,501.2,342.1,569.1,250.4,474.3,342.9,528.8,365.7,364.9,374,523.2,305.5,399,379.5,518.1,398.8,501.2,531.9,307.1,249.6,360.1
30,067,2-B,1956,1864,0,48,22,6,0,0,16,1534,1478,0,23,15,6,0,0,12,667.8,355.5,801.8,500.6,571,535.8,766.3,570.5,551.2,535.4,772.6,510.5,739.6,342.8,803,513.2,667.8,389,818.1999999999999,494,406,535.8,517.4,656.2,571,792.7
30,067,3,2370,2221,3,79,20,4,2,0,41,1792,1710,3,40,12,4,1,0,22,649.1,485.3,791.3,797.6,553.5,741.8,763.3,882.4,495.4,736.8,750.5,810.7,727.9,513.7,803,804.2,624.9,582,822.8,775.6,579,741.8,814.8,624.6,553.5,785.7
30,067,4,1404,1343,2,32,8,2,0,0,17,1120,1080,1,23,8,2,0,0,6,337.5,439.8,377.8,604.4,286,581,361.7,651,277.4,564.5,364,613,409.2,434.7,401.2,596.5,346.1,468,407,595.1,476.9,581,611.8,342.1,286,382.9
30,067,5-A,1341,1272,9,19,16,5,0,0,20,1126,1075,5,16,11,5,0,0,14,586.7,271.3,708.4,445.8,545.8,398,713.6,460.9,501.8,387.2,705.4,437.6,600,283.8,729.3,435,564.3,295.5,736.4,424.9,309.9,398,440.8,563,545.8,718.2
30,067,5-B,1327,1262,1,35,8,6,1,1,13,1100,1052,0,21,7,6,1,1,12,394.7,380.9,467.8,485.9,351,470.1,455.1,517.7,350,489.7,448.4,492.9,460.8,382.09999999999997,479.1,482.90000000000003,416.8,401,475.9,482.40000000000003,414.2,470.1,492.3,405.2,351,465.4
30,067,5-C,97,94,0,0,0,1,0,0,2,88,87,0,0,0,1,0,0,0,30.4,31.2,35.6,39.2,26.5,38.2,35.2,42.5,26.6,40,34.7,40,35.6,31.2,36.6,39.1,32.2,32.3,36.2,39.1,34.2,38.2,39.4,30.7,26.5,35.3
30,067,5-D,528,503,2,5,4,4,0,2,8,469,453,2,4,1,4,0,0,5,235.9,123.2,288,178.6,218,178.2,281.7,192.6,203.4,177.1,273.6,184.70000000000002,255,123.5,292,173.8,235.7,136.1,294.5,171.6,139.9,178.2,180.2,232.70000000000002,218,285.3
30,067,6-A,401,393,1,1,2,0,1,0,3,304,297,1,0,2,0,1,0,3,152.6,80.10000000000001,187,115.9,141.2,115.7,182.4,125.2,131.8,115,177.29999999999998,120,165.5,80.10000000000001,189.2,112.8,152.6,88.1,190.8,111,90.8,115.7,116.8,150.9,141.2,185.3
30,067,6-B,1455,1409,0,8,5,11,0,2,20,1141,1109,0,4,5,9,0,0,14,514.1,282.6,602.4,416.9,459.4,431.3,582.8,464.3,429.2,425.7,583.4,424.9,577.2,267.8,611,419.9,520.2,312.6,627.2,400.2,322.1,431.3,425.3,510.2,459.4,601.6
30,067,7-A,137,132,0,1,0,0,0,0,4,116,114,0,1,0,0,0,0,1,58.1,30.7,70.6,44.1,53.9,44.1,69.6,47.1,50.4,44.1,67.39999999999999,46.1,62.800000000000004,30.7,71.9,42.7,58.1,34.2,73.1,42.3,34.8,44.1,44.300000000000004,57.8,53.9,69.9
30,067,7-B,83,76,0,7,0,0,0,0,0,61,57,0,4,0,0,0,0,0,30.5,16,37.4,23.3,28.5,23.3,36.6,25,26.4,23,35.7,24.1,33.2,16,38.1,22.7,30.5,17.7,38.300000000000004,22.4,18,23.3,23.5,30.4,28.5,37.2
30,067,7-C,552,542,0,6,1,0,0,2,1,452,445,0,4,1,0,0,1,1,245.4,75.3,296.1,106.1,223.20000000000002,120.5,287.6,120.9,207.5,131.9,288.8,109.7,251.8,90.4,297.9,108.3,246.1,87,291.5,109.3,95.4,120.5,109.9,235.8,223.20000000000002,291.1
30,067,7-D,1067,1021,0,22,8,2,0,2,12,849,821,0,12,4,1,0,2,9,454.40000000000003,158.2,548.1,227.1,413.40000000000003,246.4,534.1,253.3,384.1,262.2,532.4,235.2,469.4,181.4,552.3,228.5,455.2,179.8,544.9,229.1,194.2,246.4,233.70000000000002,439,413.40000000000003,541.2
30,067,YNP,33,29,1,2,1,0,0,0,0,29,26,1,1,1,0,0,0,0,10,10.3,11.799999999999999,12.9,8.799999999999999,12.600000000000001,11.5,13.9,8.9,13.100000000000001,11.299999999999999,13.100000000000001,11.799999999999999,10.3,12.1,12.9,10.6,10.700000000000001,11.9,12.9,11.2,12.600000000000001,13.100000000000001,10.3,8.799999999999999,11.7
30,069,1,494,486,0,5,0,0,0,0,3,381,378,0,2,0,0,0,0,1,280.9,31.2,303.5,37.7,251.2,59.4,303.90000000000003,50.6,251.1,74.9,303.8,43.5,299.5,30.7,308.2,38.2,281.5,41.7,304.1,44.3,41.9,59.4,43.5,277.6,251.2,303.90000000000003
30,071,NA,4253,3665,1,81,343,10,1,0,152,3269,2889,0,43,245,6,1,0,85,1726.2,321,1935.8999999999999,414.4,1426.5,577.3,1900.3,487.3,1691.6,493.3,1907.8,411.6,1872.1,287.9,1928.3,430.8,1684.6,468,1937.3,392.5,387.5,577.3,427.9,1747.6,1426.5,1925.6
30,073,19,351,343,0,1,3,0,0,0,4,284,278,0,1,3,0,0,0,2,132.7,44.3,143.5,61.8,100.9,74,132.29999999999998,79.1,101.6,90.2,138.3,61.8,144.4,45.3,144.4,62.7,120.10000000000001,68.3,152.20000000000002,56.7,61.9,74,63.5,123.60000000000001,100.9,142.1
30,073,20,748,29,0,14,691,0,0,0,14,469,25,0,2,434,0,0,0,8,21,240.8,20.6,234.9,12.200000000000001,279.3,18.2,248.9,14.9,270.3,20.5,230.8,37.2,245.6,24.5,239.9,21,258.3,24.5,239.9,254,279.3,238.9,23.1,12.200000000000001,21.6
30,073,23,588,575,0,2,7,0,0,0,4,416,404,0,1,7,0,0,0,4,89.9,14.4,119.19999999999999,22.9,81.8,26.6,114.1,27.5,71.9,40.2,116.6,24.5,97.8,14.5,119.89999999999999,22.1,89.1,22.2,119.89999999999999,22.1,22.3,26.6,23.6,86.8,81.8,118.4
30,073,24,1405,1326,3,17,23,5,0,1,30,1072,1023,1,9,19,1,0,0,19,392.9,135.6,469.9,163.1,291.9,250.3,436.2,214.9,310.4,265.6,444.2,181.1,442.7,109.5,465.9,179.7,372.6,182.6,469.9,163.1,174.1,250.3,180.5,379.7,291.9,457.9
30,073,27,1165,1101,3,22,20,2,0,0,17,914,879,2,9,13,2,0,0,9,409.1,124.8,483.90000000000003,161.8,322.4,215,448.3,210.6,303.5,274.2,481,149.9,469.9,105.5,483.1,161.8,381.3,191.3,497.8,143.5,174.1,215,164,390.8,322.4,479.6
30,073,28,849,795,1,19,19,2,0,0,13,664,633,1,11,15,2,0,0,2,348,85.9,369.2,118.6,278.7,152.20000000000002,363,135.9,281.4,179.5,363.4,121.1,378.6,81.6,367.2,119.7,323.8,138.2,376.9,109.5,120.7,152.20000000000002,120.1,332.3,278.7,368.4
30,073,34,509,443,0,5,38,3,0,0,20,398,348,0,3,32,2,0,0,13,206.1,42.5,208.20000000000002,76.8,159.5,91.2,204.3,84.7,170.4,95.7,208.20000000000002,76.3,222.2,46.9,208.20000000000002,79.6,198.9,68.5,215.70000000000002,74.3,64.9,91.2,79.4,199,159.5,208.3
30,073,35,538,448,0,7,67,1,0,0,15,400,339,0,6,44,1,0,0,10,199.7,47.4,216.3,65.1,161.3,85.1,216.3,72.6,172.1,94.9,213.8,67.5,212,52.2,217.4,65.7,183.9,79.2,218.20000000000002,63.3,66.3,85.1,65.7,192.7,161.3,216.4
30,075,1,51,51,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,0,21.8,2.8,23.8,3.4,18.8,4.6,23.7,4.1,19,6,23,3.4,22.7,2.5,24.2,3.1,21.1,3.5,23.4,2.9,3.5,4.6,3.4,21.1,18.8,23.7
30,075,11,278,271,0,2,2,0,0,0,3,225,219,0,1,2,0,0,0,3,144.1,19.7,157.29999999999998,22.8,121.7,29.9,154.6,27.1,124.9,41.5,151.5,23.1,147.4,17.2,158.29999999999998,21.1,135.7,25.6,154.1,20.3,25.5,29.9,22.7,138.7,121.7,154.8
30,075,12,895,842,1,17,8,2,0,3,22,705,679,0,7,8,2,0,1,8,453.7,55.8,495.5,69.1,382.5,92.9,488.9,81.9,394.6,126.8,479.7,71.2,466.2,51.3,497.59999999999997,63.1,429.4,77.3,488.1,61.6,76.6,92.9,68.9,436.09999999999997,382.5,489.9
30,075,3,63,60,0,0,0,0,0,0,3,49,48,0,0,0,0,0,0,1,35,9.1,44.1,12,36,14.8,45,12,37,12,44.1,13,43.1,4,49.9,7.1,38.2,7.1,48.1,9.1,8,14.8,10.5,38.2,36,46.3
30,075,4,84,82,0,0,0,0,0,0,2,64,63,0,0,0,0,0,0,1,39.5,2.9000000000000004,48,2.9000000000000004,32,9.1,45.7,6.3,34.900000000000006,9.9,47.2,3.7,41.1,0.7,47.2,2.9000000000000004,41.9,2.9000000000000004,45.7,2.9000000000000004,3.9,9.1,3.5,39.3,32,47.1
30,075,5,212,183,0,2,17,0,0,8,2,170,153,0,1,8,0,0,6,2,104.5,19.5,117.8,24.599999999999998,86.2,34.3,116.5,28.4,91.4,36.5,112.60000000000001,28.4,112.60000000000001,17,116.5,24.599999999999998,102,26.4,112.60000000000001,24.599999999999998,25.7,34.3,25.6,102.2,86.2,116
30,075,7,41,40,0,0,0,1,0,0,0,37,36,0,0,0,1,0,0,0,25.4,2.3000000000000003,25.9,3.7,20.8,5.1,25.9,3.7,22.7,5.8,25.9,3.7,25.9,2.1,27.3,3.2,23.8,3.7,26.4,2.3000000000000003,3.7,5.1,3.7,24.1,20.8,25.9
30,075,9,119,116,0,3,0,0,0,0,0,96,94,0,2,0,0,0,0,0,60.6,15.5,58.4,14.9,49.9,13.1,56.5,16.8,54.9,18.900000000000002,57.599999999999994,14.4,61.199999999999996,10.1,58.4,13.3,60.1,12.299999999999999,56.7,12.4,13.9,13.1,14.2,59.9,49.9,57.9
30,077,NA,7027,6425,65,117,302,31,2,3,82,5808,5308,53,87,287,24,2,3,44,2029.2,549.6,2352.7,755.1,1641.3,1024.2,2238.3,935.8,1640.6,1103.1,2214.1,847.8,1898.6,845.9,2376.6,796.6,1909.7,803,2377.2,769,825.5,1024.2,820,1866.9,1641.3,2313.8
30,079,1,331,315,0,1,1,3,0,0,11,276,267,0,1,1,3,0,0,4,125.8,39.9,157.6,45.7,98.3,58.9,150.20000000000002,66.1,119.3,52.5,133.2,55.2,137.9,33.4,142.8,54,110.4,52.5,140.7,52.5,45.2,58.9,55.1,123,98.3,144.5
30,079,2,274,265,0,3,0,1,0,0,5,222,218,0,1,0,1,0,0,2,118.3,26.1,128.4,32,91.4,51,123.4,41.6,102.5,53.6,113.6,41.6,131.2,22.2,130.6,30.7,96.8,52.699999999999996,125.2,36.1,38.2,51,36.1,111,91.4,124.7
30,079,3,293,280,0,11,0,0,0,0,2,234,226,0,6,0,0,0,0,2,136,18.9,130.9,26.3,94.60000000000001,36.8,125.4,32.5,119.9,30.5,118.5,33.4,134,15.9,125.4,31.1,112.7,36.6,124.9,30.4,24.4,36.8,31.2,126.10000000000001,94.60000000000001,125.4
30,079,4,281,265,0,1,1,2,0,0,12,238,231,0,1,1,2,0,0,3,177.2,14.1,187.2,19.9,165.3,31.2,187.2,22.5,159.20000000000002,37,177.2,29.5,181.1,14.1,187.2,16.8,166.6,23.8,183,19.9,22.7,31.2,22.5,170,165.3,184.4
30,081,1,216,207,1,4,1,2,0,0,1,200,191,1,4,1,2,0,0,1,86.9,22.8,100.6,28.9,76.7,31,100.2,33.4,73.5,37.3,99.6,29,91.3,22.7,102.7,29,83.6,25.5,103.60000000000001,28.2,27.7,31,29.1,83.7,76.7,100.7
30,081,10,1343,1277,0,34,6,5,0,2,19,1043,1001,0,22,4,4,0,2,10,538.7,205.9,681.5,262.4,502.1,280.6,676.5,291,484.9,311.9,664.4,270.1,629.2,172.6,694.1,258.7,547,235.2,692.5,258.1,231.5,280.6,268.4,549.7,502.1,681.6999999999999
30,081,11,1615,1452,1,94,22,4,2,0,40,1173,1083,1,46,18,4,1,0,20,563.3,180.5,752.1,272.6,522,286.4,735.2,313.9,502.3,290.5,739.2,271.8,656.3,156.1,771,267.6,571.3,214.8,765.6,266.6,210.3,286.4,278.6,573,522,752.9
30,081,12,3895,3652,1,140,19,22,2,5,54,2985,2850,0,78,14,14,1,3,25,1562.3,544.3,2070.9,786.1,1468.1,880.3,2050.6,891.8,1361.1,871.9,2046.5,798.8,1793,456.6,2120.3,783.3,1562.4,644.5,2114.6,771.9,629.1,880.3,806.2,1569.4,1468.1,2081.1
30,081,13,917,870,3,43,0,0,0,0,1,412,402,0,9,0,0,0,0,1,212.7,2.8000000000000003,368,14.2,268.9,15.8,371.6,16.7,251,23.9,359,9.6,282.8,5.3,377.6,9.6,261.9,9.6,376.3,11.1,10.5,15.8,12.4,252.29999999999998,268.9,370.7
30,081,14,678,633,0,27,1,5,2,2,8,555,525,0,16,1,4,1,2,6,301.7,117,374.40000000000003,155.3,285.7,159.8,368.8,172.6,258.1,176.8,366.9,150.29999999999998,334.1,102.6,382.2,151.7,304,126.39999999999999,385.4,147.2,130.9,159.8,155.3,299.5,285.7,375.2
30,081,15,2680,2490,5,100,29,8,1,1,46,2138,2015,3,65,17,7,1,1,29,1035.5,353.8,1280.7,499.7,937.8,511.7,1248.5,575.8,872,570.3,1245.2,492.3,1134.5,327.2,1293.4,509.4,1032,396.9,1313,484,412.4,511.7,512.8,1019,937.8,1276.7
30,081,16,2638,2482,9,84,21,6,0,0,36,2159,2048,5,48,19,6,0,0,33,1130.8,469.5,1561.6,656.5,1119.9,683.5,1527.3,743.5,995.5,708.2,1527.5,665.7,1283.2,428.9,1597.3,646.9,1174.2,503.9,1596.7,634.2,527.7,683.5,669.2,1145.7,1119.9,1562.6
