state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_dem_bid,pre_20_rep_tru,uss_18_rep_new,uss_18_dem_klo,uss_20_dem_smi,uss_20_rep_lew,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
27,003,2850,2157,1745,156,110,15,75,0,0,56,1792,1538,87,71,13,50,0,0,33,346,757.5,1020.9,355.9,246.2,828.1,958,343.3,289,772.1,319.2,702.2,285.9,739,757.5,760.3000000000001,989.3,346,285.2,349.7
27,003,2860,1793,1401,96,155,10,68,7,20,36,1400,1175,46,88,9,54,3,11,14,336.9,612.9,783.1,353.4,253.8,731.1,700.4,356,300.8,685.3,334.1,620.6,297.8,645.9,612.9,670.8,741.8,336.9,296.8,354.09999999999997
27,003,2870,2426,1509,248,374,44,148,1,12,90,1855,1323,142,210,31,108,1,10,30,349.9,719.9,869.9,375.8,239.9,742.2,737.5,343,286.4,691.3,306.5,644.8,286.4,673.2,719.9,687.7,802.9,349.9,280.4,359.2
27,003,2880,2323,1573,249,337,38,60,1,0,65,1838,1359,166,200,33,49,1,0,30,353.1,675.4,855,363.6,224.9,721.1,728.1,318.9,257.1,680.8,291.2,606,256.2,655.8,675.4,665.5,791.1,353.1,257,341.2
27,003,3010,3914,3623,26,64,20,139,1,0,41,3042,2884,14,33,18,75,1,0,17,1536.8,804.9,976.4,1717.8999999999999,1130.9,1054.9,914.8,1634,1309.9,848.6,1336.8999999999999,725.1,1280.3999999999999,784,804.9,853.4,945.6,1536.8,1264.6,1675.8
27,003,3210,2746,2298,166,62,18,122,0,3,77,1994,1729,97,40,15,81,0,0,32,716.1,598.8,824.8,760.2,486.2,678.6,713.9,702.2,570.2,588.2,587.9,530,566.4,560.6,598.8,589.4,769.3000000000001,716.1,552.7,730.9
27,003,3220,3019,2609,161,89,9,61,0,7,83,2246,2008,94,57,8,42,0,1,36,799,646.6,921.4,866.6,535.9,735,781.4,806.8,625.4,640.9,640.5,578.5,620.9,608.9,646.6,641,851.4,799,605.3,836.5
27,003,3230,3134,2766,98,66,14,122,0,3,65,2357,2131,63,37,13,81,0,1,31,931.1999999999999,786.3000000000001,1053.5,997.4,660.3,937.5,957.8,940.9,751.2,826.6,805.7,724.8,773.4,775.2,786.3000000000001,816.1999999999999,1005.7,931.1999999999999,747.7,969.4
27,003,3240,3261,2898,104,82,9,103,2,0,63,2386,2179,61,44,8,66,2,0,26,936.9,774.6,1028.3,961.8000000000001,663.3,926.3,925.4,904.3,768.7,804.4,811.8000000000001,719.5,785.1,753.9,774.6,800.6999999999999,977.5,936.9,757.4,932.7
27,003,3410,4069,3422,229,95,21,194,0,1,107,3029,2660,138,63,14,116,0,0,38,1124.4,1079,1398.9,1127.4,778,1213.2,1246.7,1074.4,917.4,1054.5,957.9,961.3,930.3,1012.9,1079,1060.4,1323.1,1124.4,896,1101
27,003,3420,2883,2488,97,89,12,137,0,3,57,2221,1979,63,56,6,88,0,0,29,881.4,750,1025.3,907.8,615.3,884,902.9,854.3,718.8,769.1,762.2,685.4,743.9,729.3,750,767.1,964,881.4,709.9,881
27,003,3430,3520,3115,127,94,26,59,0,4,95,2772,2541,72,59,20,42,0,0,38,888.3,816.6,1076.5,926.2,564.5,915.8000000000001,927.5,845.6,668.1,805.8,695.6,714.4,666.3,781.2,816.6,804.5,1002.1,888.3,648.6,885.5
27,003,3440,2915,2508,101,92,26,116,2,0,70,2224,1990,59,55,14,79,2,0,25,769.9,651.2,821.7,790.3,473.5,754.4,711,708.5,559.7,654.1,573.5,584.2,555.5,641.3,651.2,658.4,766.6,769.9,540.4,749.5
27,003,3610,2989,2468,214,103,18,56,1,0,129,2266,1968,132,52,13,42,1,0,58,583.8,635.5,820.9,596.2,386.3,642.4,705.1,535.9,433.7,577.2,469,520.3,442.6,566.1,635.5,576.7,762.8,583.8,432.9,566.2
27,003,3620,3375,2891,89,124,45,120,0,0,106,2541,2277,54,70,28,72,0,0,40,912,796.5,995,942.8,623.7,858.2,864.6,869.4,710.5,754,737.6,692.5,715.1,735.8,796.5,759.8,929.9,912,696.6,906.4
27,003,3630,2755,2226,234,108,24,85,0,4,74,2049,1767,134,54,16,57,0,2,19,512.5,552.5,754.1,539.7,304.8,574.1999999999999,635.5,489.4,340.1,521,368.3,485.1,343.9,517.5,552.5,524.5,694.7,512.5,339.5,514.7
27,003,3640,2876,2299,201,134,18,131,0,5,88,2243,1918,121,68,14,97,0,4,21,690,787.7,973.3,711.1,497.8,861.6,853.8,673.7,578.5,771.2,596.4,706.6,573.3,754.4,787.7,773.2,913.6,690,561.4,692.3
27,003,3810,1241,1011,103,38,8,28,1,1,51,953,830,57,21,7,19,0,0,19,301.2,319.4,416.20000000000005,346.1,225.4,364.5,370.2,317.4,263.4,318.9,280.2,285.6,265.4,315.6,319.4,321.2,393.4,301.2,258.6,331.7
27,003,3820,2960,2449,178,77,15,172,0,8,61,2250,1954,100,46,11,111,0,4,24,750.7,705.8,929.6,809.2,514.3,782.7,819.6,753.1,595.5,694.4,625.3,625.1,593.4,669,705.8,692.9,874.5,750.7,582,781
27,003,3830,2368,2007,103,68,21,91,0,13,65,1733,1554,54,29,13,50,0,6,27,584.1,533,735.4,648.8,416.7,611.3,644.3,603.9,484.2,537.5,505.9,484.3,485.6,514.2,533,537.1,689.9,584.1,472.7,626.6
27,003,3840,2537,2171,119,92,29,34,2,4,86,1971,1768,77,52,19,17,2,2,34,602.3,525.3,664.3,594,381.4,590,578,536.4,431.5,533.9,442.4,487.9,452.5,505.1,525.3,529.1,621.1,602.3,426.9,565.3
27,003,3850,2765,2274,184,94,8,130,6,12,57,2042,1759,107,50,5,84,3,9,25,692.4,663.2,857,745.4,470.2,736.3,752.4,697.6,545.8,650.8,576.2,583.8,541.7,633.8000000000001,663.2,651.3,804.3,692.4,533.6,721.4
27,003,4010,2351,1906,130,142,13,93,0,1,66,1756,1510,79,70,6,64,0,1,26,523.2,501.9,680,554,335.1,548.1,577.9,502.5,381.9,487.2,407.90000000000003,439.8,384.9,473.09999999999997,501.9,487.09999999999997,628.9,523.2,377.5,528.3
27,003,4020,2163,1766,147,69,17,105,0,0,59,1642,1410,89,30,11,78,0,0,24,472.8,462.3,611.8,488.3,290,498.7,523.2,432.3,332.1,446.9,344.4,414.6,331.6,445.7,462.3,451.6,567.4,472.8,324.5,460.3
27,003,4030,2570,2222,128,95,9,53,0,3,60,1968,1783,67,54,4,39,0,2,19,634.7,573.9,732.5,669.4,389.5,636.2,631,584.1,454.5,552.6,476.5,502.7,452,552.9,573.9,561.2,681.7,634.7,443.2,627
27,003,4040,2308,1921,204,62,10,46,0,0,65,1704,1509,98,38,8,31,0,0,20,527.7,484.2,629,535.8,324.8,556.2,530,486.3,378.3,494.2,385,453.3,377.6,487.1,484.2,497.6,579.2,527.7,366.5,510.7
27,003,4050,2671,2144,216,114,21,92,0,3,81,2078,1761,144,65,17,56,0,1,34,592.5,592.3,759.4,635.9,382.5,623.2,645.8,575.8,438.4,556.9,457.59999999999997,500.3,437,540,592.3,555.1,702.6,592.5,428.9,605.8
27,003,4210,4024,3832,20,42,20,62,1,2,45,2881,2787,9,23,12,39,1,0,10,1468.9,555.3,739.9,1728.6,968.9,692.7,672.5,1535.2,1077.8,575.7,1093.7,490.3,1051.3,537.1,555.3,574.5,706.3,1468.9,1048.1,1631.9
27,003,4220,4007,3810,14,39,19,65,1,2,57,3026,2917,11,20,13,39,1,0,25,1392.7,600.1,774.6,1634.9,937.4,745.5,735.4,1477.9,1051.1,612.6,1093.9,523.5,1053.6,571.4,600.1,613.2,754.9,1392.7,1033.9,1556.3
27,003,4230,3595,3434,15,40,17,53,0,0,36,2671,2584,9,17,12,33,0,0,16,1258.5,568.3,726.3,1492.9,939.1,698,655.2,1364.8,1042.3,571.3,1056.5,503.6,1030.8,544.4,568.3,579.5,691.3,1258.5,1017.2,1428.8
27,003,4410,2240,1636,257,170,27,55,0,11,84,1683,1349,137,96,20,41,0,10,30,427.1,636.9,819.8,450.9,291.9,651.6999999999999,723,419.09999999999997,352.1,588.4,373.2,538.9,352.8,578,636.9,589,771.6,427.1,342.2,435.1
27,003,4420,1849,1621,55,71,11,67,0,3,21,1472,1344,29,35,6,46,0,2,10,440.3,595.9,758,464.2,330.8,656.3,649,467.1,381.8,592.1,420.2,521.6,384.9,556.8,595.9,582,703.6,440.3,379.4,465.6
27,003,4430,2616,1803,352,148,29,158,0,3,123,1942,1498,190,83,21,99,0,2,49,388.4,741.3,1087.8999999999999,442.9,255.9,816.9,952.1,399.1,314.1,746,333.2,697.9,295.9,750.2,741.3,752.4,1019.8,388.4,299.9,421.2
27,003,4440,2369,1568,312,272,25,81,3,6,102,1784,1304,200,148,22,63,3,5,39,318.8,566.9,743.1,359.90000000000003,232.1,625.8,635.2,357.4,273.1,599.6,289,544.2,271,580.2,566.9,587.3,689.3,318.8,266.5,358.5
27,003,4610,2538,1650,220,353,44,165,0,3,103,1881,1368,118,185,31,128,0,2,49,340.2,516.9,683.1,370,234.8,539.8,588.1,321.4,271.9,503,294.1,460.9,277.9,495.1,516.9,500,635.9,340.2,269.6,345.5
27,003,4620,1979,1222,315,170,32,126,1,7,106,1424,1023,175,93,18,65,1,3,46,286.8,534,654.9,305.1,188,536.2,584.8,273,217.1,510.9,230.9,464.9,217.1,505,534,504.3,619.8,286.8,213.6,288.7
27,003,4630,2340,1812,151,105,18,175,0,11,68,1796,1478,83,70,9,123,0,7,26,499.1,753.4,973.8,472.90000000000003,359.2,848.8,862.4,466.2,421.8,771.8,461.6,687.8,439.3,738.7,753.4,761.4,918,499.1,420.7,469.5
27,003,4640,1102,891,101,48,7,35,0,4,16,859,721,71,28,4,24,0,1,10,228.2,360.1,448,232.6,172.2,391.9,399.3,240.5,197.8,363.1,215.1,329.7,208.6,345.7,360.1,357.6,423.8,228.2,198.2,236.6
27,003,4650,1048,930,28,31,5,25,0,1,28,936,849,20,23,5,25,0,1,13,248.8,392.3,488.3,253.6,187.6,427,435.1,262.2,215.79999999999998,395.8,234.4,359.2,227.2,376.59999999999997,392.3,389.59999999999997,461.8,248.8,216.4,257.9
27,003,4810,2383,1797,239,134,11,105,0,1,96,1823,1469,145,82,10,73,0,0,44,439.7,621.3,799.7,433.1,272.8,611.3,678.1,385.2,304.2,580.9,328.3,533.8000000000001,304.1,557.9,621.3,571.2,739,439.7,302.7,408.9
27,003,4820,2602,2079,185,106,10,129,1,12,80,2036,1714,116,67,8,87,1,6,37,561.9,784.9,950.9,575.4,419,844.9,834.7,546.1,493.3,768.8,516,726.8,493.3,771.5,784.9,778.1,892.5,561.9,480.6,560.6
27,003,4830,2054,1221,436,154,17,126,0,10,90,1569,1031,289,91,14,94,0,6,44,239.6,486.2,612.3000000000001,220.7,128,447.5,503.4,193.7,146,426.3,160.9,395.5,150.79999999999998,425.6,486.2,424,557.9,239.6,146.4,206.9
27,003,4840,2088,1390,317,214,28,77,6,6,50,1605,1184,200,122,22,50,4,3,20,310.8,504.8,655,371.9,210.8,529.9,564.1,333,244,491.1,258.3,447.9,239.2,466,504.8,483.3,609.6,310.8,238.1,352.4
27,003,5010,1895,1754,17,60,14,31,1,0,18,1424,1343,7,33,12,19,1,0,9,644.7,328.8,446.2,744.8,475.2,387,395,672.9,530.2,329.6,542.9,278.9,534.6,308,328.8,325.4,420.7,644.7,520.9,707.9
27,003,5020,2337,2179,10,49,12,61,0,1,25,1831,1739,5,26,12,38,0,1,10,895.9,433.8,577.2,942,657.6999999999999,532.6,524.1,895.1,748.4,429.8,774.5,370.2,735.2,411.40000000000003,433.8,435.9,550.5,895.9,729.1,918.7
27,003,5030,1980,1861,14,55,8,18,0,0,24,1516,1447,9,33,8,11,0,0,8,795,353.2,458.3,965.1,585.1,438.3,411.2,901.1,652.4,370.09999999999997,669.9,312.7,652.6999999999999,344.7,353.2,366.4,434.7,795,640,933.1999999999999
27,003,5040,2866,2677,23,44,9,81,1,2,29,2064,1940,16,25,6,57,1,0,19,1137.6,505.7,654.5,1396.2,850.2,636,588.9,1327.3,970.1,504.8,993.9,431.5,955.7,486.7,505.7,514.8,621.4,1137.6,942.3,1361.9
27,003,5050,3197,2997,15,60,3,92,0,4,26,2224,2118,10,29,3,52,0,1,11,1261.9,587.4,791.4,1398.9,944.3,739.5,720.7,1349,1093.1,580.9,1114.5,513,1068,552.9,587.4,596.7,756.1,1261.9,1055,1373.4
27,003,5060,3021,2801,21,69,3,86,1,0,40,2030,1918,8,31,2,55,1,0,15,1131.7,525,714.2,1352,867.1,673.5,639.4,1294.2,999.9,534,1024.1,463.40000000000003,979.8,513.6,525,545.9,676.5,1131.7,968.1,1323.3
27,003,5210,744,469,80,126,11,20,0,1,37,593,405,59,83,9,18,0,1,18,53.1,159.5,149.5,65.9,27.5,112,127.8,46.2,34.5,102.3,36.3,97.4,36.3,103.3,159.5,103.6,138.7,53.1,33.7,56
27,003,5410,2049,1753,56,117,12,62,2,1,46,1527,1357,28,71,11,41,2,1,16,497.6,359,587,596.1,319.2,414.7,501.8,513.1,372,356.9,387,308.8,383.1,329.1,359,352.2,544.6,497.6,365.6,554.7
27,003,5610,1952,1726,12,28,4,152,1,0,29,1466,1348,7,19,4,78,1,0,9,649.7,429.1,578.2,739.8,439.8,535.8,532.1,676.9,516,446.9,538.8,356.8,509.9,402.5,429.1,436.2,555.2,649.7,501,707.9
27,003,5620,4467,3554,449,146,100,168,4,0,46,3459,2688,429,117,88,117,1,0,19,914.8,691.9,909.2,1021.7,658.5,874.3,843.9,942.7,783.6999999999999,726.3000000000001,837,613.1,785.9,681.1,691.9,723.7,876.3,914.8,765.9,982.3000000000001
27,003,5630,2388,2270,23,42,0,26,0,0,27,1723,1661,13,19,0,17,0,0,13,729,595.7,769.7,826.1,552.5,765.2,703.4,785.3,677.5,638.2,722,528.8,685.1,590.7,595.7,630.8,736.6,729,659.1,805.9
27,003,5640,3395,3158,39,53,8,71,0,2,64,2333,2201,24,25,6,44,0,1,32,1030.7,866.9,1279.1,1160,828.9,1108.9,1134.9,1202.7,1003.1,906.1,1076.1,762.1,1021.1,832.1,866.9,902.5,1206.6,1030.7,982.4,1181.7
27,003,5650,1686,1584,12,24,3,42,0,5,16,1238,1185,9,11,1,26,0,2,4,557.7,492.1,616.8,578.8000000000001,406.2,587.1,559.1,586,495.2,485,525.9,419,482.90000000000003,463.9,492.1,488.90000000000003,588.1,557.7,477.5,582.5
27,003,5660,3264,2901,3,43,13,219,10,2,73,2067,1890,2,20,7,122,4,2,20,1020.5,674.2,1110.9,1303,831,944.6,995.6999999999999,1299.9,1014,761.8,1074,624.8,993,700.1,674.2,757.9,1053.3,1020.5,978,1301.4
27,003,5670,3064,2905,2,37,6,72,0,1,41,2099,2027,2,12,3,45,0,0,10,972.1,800,1108,1125.1,786.8000000000001,1045.9,1019.8,1106.9,970.1,863.1,1003.9,737,966.9,782.1,800,857.2,1064.1,972.1,932.1,1116
27,003,5810,5123,4897,15,71,33,40,3,1,63,3914,3784,9,34,23,27,3,1,33,1933.6,916.9,1134.6,2286.5,1385.3,1152.5,1029,2102.1,1562.7,947.5,1618.1,783.1,1533.5,904,916.9,945.5,1082.2,1933.6,1524.5,2194.3
27,003,5910,4443,4244,39,46,24,56,0,0,34,3185,3094,15,19,13,31,0,0,13,1874,630.4,754.4,2183.8,1361,898.2,706.8,2023,1556.7,679.1,1580.9,579.8,1523,633,630.4,697.8,730.2,1874,1505.3,2103.8
27,003,6010,2783,2637,8,51,5,47,0,2,33,2090,2009,7,31,4,25,0,2,12,1160,547.7,686.9,1449.6,908.7,679.5,631.3,1327.4,997.4,570,1021.7,496.2,986.4,529.9,547.7,568.4,658.9,1160,978.7,1388.1
27,003,6020,2755,2658,13,20,6,24,0,0,34,1991,1935,7,12,4,16,0,0,17,1101.4,400.3,551.5,1313.3,813.3,551.7,492.3,1243.2,911.8,437.6,940.3,361,911,396.9,400.3,437,520.8,1101.4,894.1,1278.2
27,003,6030,2493,2338,19,23,2,79,0,3,29,1820,1730,10,15,2,45,0,2,16,1063.7,370,525.9,1255.6,797.5,507.90000000000003,484.5,1192.5,872.4,411.6,903.9,339.4,860.1,384.3,370,410.6,505.3,1063.7,858.5,1224
27,003,6210,4669,4233,96,85,15,140,0,8,92,3192,2954,56,38,12,85,0,6,41,1449.6,881.6,1173.7,1708.2,1014.4,1079.1,1071.2,1570.2,1161.1,916.3,1225.9,787.3,1161.8,871,881.6,913.4,1122.9,1449.6,1140.8,1638.7
27,003,6220,2306,2120,25,30,7,88,0,0,36,1725,1623,13,13,6,56,0,0,14,836.8,454.9,608,979.3,583.2,606.1,566.8,900.1,680.2,496.8,704,433.5,679.4,474.90000000000003,454.9,502.9,587.6,836.8,661.2,939.8
27,003,6410,2207,2124,12,19,5,35,0,0,12,1621,1575,5,8,5,23,0,0,5,874.8,378,498.1,993.2,651.9,464.2,455.3,918.5,731.1,376.7,749,331.90000000000003,732.1,346.6,378,380,476.7,874.8,716,955.8000000000001
27,003,6420,2730,2598,10,31,14,37,1,0,39,2061,1981,7,20,12,17,1,0,23,1135.1,557.2,818.4,1350.2,788.7,735.1,750.3,1244.6,906.2,607.7,941.1,529.3,907.9,576.2,557.2,612.3,784,1135.1,886.1,1297.1
27,003,6610,3602,3103,313,68,10,61,0,2,45,2658,2381,156,42,10,47,0,2,20,1261.6,860.6999999999999,1361.1,1660.3,893.4,1016.5,1175.9,1486.9,1007,892.4,1039.9,802.7,1014.7,873.8,860.6999999999999,895.9,1268.7,1261.6,989,1573.7
27,003,6620,2215,1839,72,212,10,51,1,0,30,1507,1304,40,113,8,33,1,0,8,571.1,351.6,466.9,656.2,364.1,398.7,407,595,400,355.7,425.1,307.8,425.1,327.1,351.6,347.2,437.1,571.1,403.7,625.6
27,003,6810,3020,2736,64,59,15,90,3,4,49,2055,1892,43,29,11,58,3,4,15,937.9,667.1,898.6,979,591.4,725.1999999999999,800.9,914.2,646.9,654,689,575.8,669.2,619.8,667.1,643.6,850.2,937.9,649,946.6
27,003,6820,2919,2662,66,62,15,67,0,0,47,2045,1891,47,43,11,39,0,0,14,905.2,571.5,752.3000000000001,1014.1,621.9,660.3,677.4,940.8,728.8,556.2,749.8,500.6,733.2,525.3,571.5,560.8,714.7,905.2,708.1,977.9
27,003,7010,4168,3962,25,56,19,32,0,1,73,2870,2773,15,22,16,21,0,1,22,1500.9,531.5,759.1,1704.1,869.3000000000001,664.7,660.4,1517.6,948.5,555.8,991.9,470.40000000000003,978.8,534.1,531.5,556.3,710.2,1500.9,947.3,1610.9
27,003,7020,3050,2880,20,48,12,23,3,1,63,2060,1968,15,24,11,14,3,1,24,1041.1,393.7,559.2,1322,681.8,476.5,519.8,1149.1,749.8,400.9,775.8000000000001,336.6,740.5,380.3,393.7,399,540,1041.1,736.9,1235.6
27,003,7210,1615,1281,74,85,9,122,0,0,44,1294,1082,51,47,9,82,0,0,23,392.8,408.9,536.1,408,269.1,416,468.2,400.9,308,384,316.2,344,309.8,368.1,408.9,378.1,502.3,392.8,300.7,404.5
27,003,7220,2063,1781,65,66,17,76,0,5,53,1678,1495,46,41,13,57,0,5,21,503.3,558.2,754.4,531.3,330.6,603,681.7,489.7,385.8,534.9,407.6,496.7,387.40000000000003,525.3,558.2,539.7,718.4,503.3,378.4,510.2
27,003,7230,2556,2003,103,221,23,113,1,10,82,2022,1667,67,139,19,76,1,8,45,593.1,662.7,880.3,622.3,384.7,711.4,793.3,573.9,450.90000000000003,630,479.2,583.3,453.6,618.4,662.7,635.5,836.8,593.1,442.6,597.9
27,005,0005,119,107,1,1,0,1,0,2,7,78,73,1,0,0,1,0,2,1,46.199999999999996,12.1,15.4,46.199999999999996,31.2,12.7,15.6,39.7,32.5,7.8,30.5,10.6,26.9,10.6,12.1,10.6,15.6,46.199999999999996,30.6,42.7
27,005,0010,519,485,9,0,11,1,0,0,13,355,341,2,0,5,1,0,0,6,182.9,43,48.2,212.9,108.7,66,44.7,185.9,122.5,55.2,121.8,52.5,122.5,52.5,43,56.1,46.3,182.9,118.7,199.5
27,005,0015,548,512,11,4,10,0,0,0,11,417,400,1,4,6,0,0,0,6,228.4,100,124.4,304.6,175.79999999999998,118.9,123,277.7,197,97.6,194.29999999999998,98.5,195.2,94.9,100,102.4,123.8,228.4,190.5,291.3
27,005,0020,1545,1456,4,21,19,5,1,0,39,1122,1065,3,11,16,5,1,0,21,600.7,199,280.2,670,394.3,323.6,283,606,453.4,261.7,440.3,250,431.2,257.7,199,273.1,281,600.7,430.1,638.2
27,005,0025,234,116,2,4,83,0,0,0,29,158,92,1,0,50,0,0,0,15,44,44.8,29.9,44,27.9,29.9,28.9,36,27.9,24.9,27.1,24.9,31.400000000000002,29.9,44.8,27.7,29.6,44,28.4,39.8
27,005,0030,287,202,2,12,58,0,0,0,13,203,151,1,5,39,0,0,0,7,70.1,39.2,54.9,97.3,56.2,51.7,57.9,84.2,64.7,44.1,59.1,41.7,56.2,49.2,39.2,46.4,56.5,70.1,59.3,90.4
27,005,0035,220,192,0,1,20,2,0,0,5,165,147,0,0,16,0,0,0,2,69.6,38.9,50.8,82.3,52,50.8,49.3,76.7,60.6,42.2,58.9,40.1,55.3,44.8,38.9,44.4,50.3,69.6,56.5,79.3
27,005,0040,1039,1019,0,4,6,3,0,1,6,888,879,0,1,1,3,0,0,4,425.5,231.9,266.6,493.09999999999997,304.5,281.90000000000003,258.4,455.8,350.5,224.4,342.1,219.6,333.4,221.7,231.9,236.8,262.5,425.5,332.7,473.9
27,005,0045,277,267,1,3,2,1,0,0,3,196,191,0,2,1,1,0,0,1,100.7,37.2,48.8,111.8,70.1,52.1,47.7,101.8,86.9,36.5,77.4,39.6,78.4,39.6,37.2,41.7,48.8,100.7,78.4,106.5
27,005,0050,2033,1872,10,21,60,13,0,1,56,1571,1471,3,10,43,12,0,1,31,774.2,331.4,401.2,854.7,548.1,453.7,384,780.1,662.6,339.3,623.6,343.4,617.7,354.8,331.4,372.3,392.6,774.2,613.5,817
27,005,0055,3226,2714,30,72,227,40,0,10,133,2408,2097,15,43,159,31,0,7,56,969.7,505.6,754.4,1145.3,638.5,646.1,690.5,1036.1,769.8,508.6,721.2,496.9,739.8,518.4,505.6,542.3,722.7,969.7,717.6,1090.5
27,005,0060,51,51,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0,0,18.7,9.7,14.8,22.5,12,12.1,13.4,20.2,14.3,9.5,13.4,9.4,13.8,9.8,9.7,10.2,14.1,18.7,13.4,21.4
27,005,0065,2628,2451,13,37,75,9,4,0,39,2159,2046,8,19,48,8,2,0,28,683,517.5,601.2,714.3,455.90000000000003,604.9,551.2,647.2,559.4,496.8,540.9,474.9,547.6,492.5,517.5,517.3,576.6,683,526,680.6
27,005,0075,2516,2348,14,31,51,17,1,0,54,1965,1864,8,17,37,11,1,0,27,904.7,501.2,679.2,995.9,636.5,682.1,646.5,927.6,793.6,534.4,754.8,515,764.7,532.2,501.2,566.1,663.5,904.7,737.1,961.4
27,005,0080,148,137,0,0,6,1,0,0,4,105,98,0,0,4,1,0,0,2,51.3,27.1,37.6,56.9,36.4,37.8,36,53.199999999999996,45.4,29.5,43.1,28.3,43.7,29.4,27.1,31.4,36.9,51.3,42.1,55.1
27,005,0082,131,62,0,0,50,0,0,0,19,98,60,0,0,27,0,0,0,11,33.800000000000004,39.8,39.8,48,21,38.1,38.1,43,27.1,32,26,29.099999999999998,23.9,29.9,39.8,32.2,39.1,33.800000000000004,24.2,45.6
27,005,0085,1642,1560,2,11,29,7,0,0,33,1258,1210,1,4,17,5,0,0,21,708.2,263.5,354.2,746.2,474.3,379.4,352.4,684.8,545.2,311.1,523.3,312.7,513,322.09999999999997,263.5,331.2,353.2,708.2,513.9,715.7
27,005,0090,340,331,0,0,4,0,0,0,5,228,224,0,0,2,0,0,0,2,97.4,29.5,36.6,117.9,84.5,36.6,44.3,103.6,94.60000000000001,30.3,91.6,26.9,88,27.7,29.5,29.7,40.1,97.4,90.1,110.6
27,005,0095,77,64,0,0,0,1,0,0,12,65,59,0,0,0,1,0,0,5,39,28.8,36.2,41.800000000000004,33.1,35.1,34,39.8,39,26.8,37,26.8,36.2,28.8,28.8,29.4,35.1,39,36.3,40.7
27,005,0100,1350,1167,18,33,69,8,0,0,55,1001,894,11,13,49,6,0,0,28,365.09999999999997,129.3,131.2,454,237.3,177.6,137.2,382.9,273.1,143.5,261.8,136.4,274,134.2,129.3,148.6,134.2,365.09999999999997,261.6,418.4
27,005,0105,376,361,2,4,3,0,0,0,6,277,270,0,4,0,0,0,0,3,125.7,42.8,71,144.9,91.2,68.2,71,138.6,94.2,63.2,99.7,54.6,99,55.5,42.8,60.2,71,125.7,96,141.4
27,005,0110,206,202,0,0,4,0,0,0,0,158,156,0,0,2,0,0,0,0,81.2,29.9,45.1,76.8,47.4,40.2,41.800000000000004,69,59,29.3,50.5,33.9,49.1,32.6,29.9,33.800000000000004,44.1,81.2,51,72.5
27,005,0115,673,646,0,5,2,2,0,0,18,523,511,0,1,2,2,0,0,7,257.2,96.5,122.2,328.3,188.9,126.2,126.2,292.5,206.2,103.5,201.20000000000002,108.1,208.6,104.7,96.5,110.5,123.6,257.2,201.3,310.6
27,005,0120,505,467,0,7,11,2,0,0,18,401,375,0,2,10,1,0,0,13,211.9,81.7,113.2,215.20000000000002,156,124.9,118.1,198.1,182.1,99.7,185.1,88.9,177,95.1,81.7,102.2,115.7,211.9,175.1,206.8
27,005,0125,1538,1475,4,21,15,1,0,0,22,1201,1166,0,10,10,1,0,0,14,591.4,312.1,376.9,684.8,371.6,401.7,371.6,603.4,468.5,299,452.90000000000003,286.2,448.09999999999997,299,312.1,321.9,374.3,591.4,434.8,643.9
27,005,0130,783,750,1,6,15,2,0,0,9,559,534,1,4,13,1,0,0,6,189.8,130.6,141.2,222.7,89.2,159.2,142.1,189.8,113.9,125.89999999999999,107.89999999999999,122.2,111.8,123.9,130.6,133.3,141.5,189.8,105.9,206.3
27,005,0135,481,473,0,6,0,0,0,0,2,364,362,0,0,0,0,0,0,2,167,91.10000000000001,109.2,207.8,129.9,101,110.8,194.1,152.1,73.7,143.1,75,149,69.8,91.10000000000001,79.9,110,167,143.5,201.1
27,005,0140,1685,1591,2,11,45,4,0,0,32,1326,1276,2,5,24,3,0,0,16,649.2,320.3,412.6,732.2,484.7,406.5,395.7,657.4,573.7,313.9,545,318,545,308.2,320.3,335.9,405,649.2,536.6,694.9
27,005,0145,455,142,0,10,247,1,0,0,55,330,119,0,3,173,0,0,0,35,91.2,99.9,120,100.9,60.199999999999996,88.2,99.9,91.2,63,86.1,59.2,82,60.9,86.1,99.9,85.7,109.8,91.2,60.8,96.1
27,005,0150,184,71,0,6,80,0,0,0,27,115,59,0,1,44,0,0,0,11,23.900000000000002,20.3,30.2,30.2,11.9,21.4,28.3,23.2,15.5,19,12.9,17.5,11.200000000000001,22.4,20.3,19.8,29.400000000000002,23.900000000000002,12.700000000000001,26.3
27,005,0155,895,874,0,4,13,0,0,2,2,683,671,0,2,7,0,0,2,1,333.3,91,124.9,397.9,235.9,109,135.5,366.1,245,94.4,250.9,83.9,249.20000000000002,91,91,94.8,130.4,333.3,245.4,381.8
27,005,0160,400,75,0,4,320,0,0,0,1,252,62,0,1,189,0,0,0,0,30,41.2,54.6,41.2,21.9,46.3,48.2,34.800000000000004,21.3,43.9,21.3,40.3,19.6,43,41.2,43.2,51.3,30,21.2,38.3
