state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_hei,uss_18_rep_ric,uss_20_dem_luj,uss_20_rep_ron,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_16_dem_oli,sos_16_rep_esp,sos_18_dem_tou,sos_18_rep_cla,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
35,047,13,742,110,0,625,4,2,0,0,1,545,93,0,447,3,2,0,0,0,197.1,50.6,213.7,96.3,181.4,30.4,211.5,102.5,184.1,57.9,207.2,29.7,201.6,65.1,187.6,38.6,199.4,189.79999999999998,212.5,56.8,38.7,99.8
35,047,14,228,87,4,135,0,0,0,0,2,198,78,2,116,0,0,0,0,2,30.599999999999998,37.3,28.7,46.6,23.2,28.7,28.7,46.6,25.7,33.5,25.7,30.599999999999998,36,39.6,20.400000000000002,31.4,31.8,23.1,28.7,39.2,31.2,46.6
35,047,15,253,186,1,63,0,2,0,0,1,231,175,1,52,0,2,0,0,1,23.2,81.8,31.099999999999998,96.2,23.1,47.3,25.5,100.7,26.5,69.2,36.2,53.2,33.6,71.6,26.5,59.8,26.900000000000002,27.2,26.6,75.4,57.4,99.8
35,047,16,1407,446,2,934,6,6,0,1,12,1096,402,2,669,6,5,0,1,11,328.9,153.8,391.6,214.4,312.5,97.9,385.6,219,321,147.6,342.4,102.7,360.8,169.5,332.5,119.5,343.3,327.6,388.3,161.5,115.8,217.2
35,047,17,215,23,0,192,0,0,0,0,0,153,15,0,138,0,0,0,0,0,41,7,30,11,27.8,2.1,28.8,12.1,30.8,10.1,37.1,3,47,12.1,34,5,43.9,32.3,29.3,9.5,5,11.4
35,047,18,743,93,2,643,1,0,0,2,2,598,89,1,503,1,0,0,2,2,153.5,53.7,181,59.7,144.6,22,184.79999999999998,58,155.5,38.3,161.1,25.3,159.6,55.7,156.2,31.8,156.4,154.9,183.6,54.8,29.2,58.7
35,047,19,850,203,1,634,1,4,0,1,6,649,171,1,467,1,4,0,1,4,314.5,61.9,358.5,122.2,286.9,35.8,355.4,126.6,312.6,53.9,318.6,34,312.6,80.2,311.6,39.9,313.4,307.8,356.9,70.9,40.4,124.1
35,047,20,121,36,0,82,3,0,0,0,0,103,35,0,68,0,0,0,0,0,53.6,22.1,48.1,20.5,51.699999999999996,10.9,47.4,22.3,51.2,17.2,55.7,10.2,61.1,22.1,52.9,11.9,57.699999999999996,52.9,47.8,22.1,12.3,21.2
35,047,21,868,240,8,598,11,1,0,2,8,695,219,6,450,11,1,0,2,6,245.5,68.5,265.5,97.8,207.5,38.1,258.7,102.8,212.7,63.4,228,42.1,231.3,93.7,209.5,55.3,237.9,213.7,262.7,80.4,50.5,100
35,047,22,479,137,6,332,1,0,0,3,0,363,111,5,243,1,0,0,3,0,137.8,65.9,166.9,93,133.1,31,165.2,97.9,139.9,53.8,146.9,39.8,150.2,69.3,144.3,45.699999999999996,144.1,141.3,166.1,67.60000000000001,42.3,95.3
35,047,23,2656,567,13,2021,18,5,0,2,30,2015,493,9,1476,11,5,0,2,19,643.6,285,770.7,377,610.1,166.7,747.3,402.1,646.3,271.4,674.5,196.5,671.5,317.7,662.2,213.4,657.4,647.9,759.7,301.8,211.4,390
35,047,24,1246,247,2,979,3,4,0,1,10,979,223,2,736,3,4,0,1,10,202.2,79.3,237.3,116,200.2,38.1,236,123.60000000000001,215.8,64.4,229.8,37.4,230.5,76.3,218.9,51.6,216,216,236.3,77.8,47.800000000000004,119.7
35,047,25,680,154,13,480,10,12,1,1,9,549,140,13,371,5,9,1,1,9,231,50.9,245,80.9,211,30.9,239,87.9,232,54.2,244.1,35.9,241,70,229,39,236.3,229.1,242.1,60.5,40.1,84.5
35,047,26,2081,298,28,1699,21,17,0,6,12,1630,268,28,1287,17,13,0,5,12,532.8,91.1,528.9,153,432,49.6,515.5,162.6,462.9,95.2,484.7,53.5,517.9,138,462.9,64.8,524.5,460.9,521.7,114.1,65.2,157.8
35,047,27,1466,241,6,1211,2,1,0,0,5,1091,205,6,874,2,1,0,0,3,380.8,117.10000000000001,421.1,170,349.7,71,415,182.9,363.3,128.5,406.8,72.1,416.2,138.1,370.1,101.8,398.2,372.4,418.2,127.39999999999999,93.6,176.2
35,047,28,1294,134,21,1122,4,1,5,0,7,1025,115,19,878,3,1,5,0,4,227.5,85.3,248.8,129.5,223,42.8,244.29999999999998,136.2,221.3,93.4,247.79999999999998,57.9,247,91,228.6,71.8,236.79999999999998,230.1,246.3,88.2,66.4,133
35,049,1,2155,418,10,1677,20,16,0,1,13,1666,377,9,1242,13,15,0,1,9,506.4,189.8,593.2,265.7,464,120.3,600.3,260.6,498.3,193,526.9,129.6,515.9,199.7,484,157.3,511,493.4,596.7,195,149.9,263.1
35,049,2,419,83,0,319,2,1,0,2,12,318,77,0,231,2,1,0,2,5,97.8,46.2,129.3,57.2,95.3,20.1,118.1,59.2,108,42.6,117.8,22,112.4,50.4,106.2,32.6,104.9,106.7,123.8,48.300000000000004,29.400000000000002,58.300000000000004
35,049,3,676,92,2,560,7,1,1,4,9,542,87,1,439,5,1,1,2,6,224.1,45.2,246.4,74.8,206.3,22.7,247.8,73.7,217.1,46.1,231.6,22.2,220.3,51.3,227.8,28.3,222.1,220.8,246.9,47.7,29.8,74.3
35,049,4,116,23,0,92,0,0,1,0,0,92,23,0,68,0,0,1,0,0,37.9,12,46.800000000000004,12.4,37.7,5.3,41,17.4,42,9.700000000000001,40.2,6,41.4,12.7,43,6.9,39.6,40.8,43.8,12.299999999999999,7.3,14.799999999999999
35,049,5,1452,353,2,1050,26,5,0,6,10,1089,311,2,748,16,2,0,3,7,430.6,139.8,470.6,164.9,370.4,93.9,427.5,191.8,422.9,158.8,412.3,82.8,430.6,165.6,419.4,126.4,430.6,406.3,449.3,153,114.8,178.1
35,049,6,332,1,0,27,304,0,0,0,0,247,1,0,14,232,0,0,0,0,99.9,2.9,157.1,4,112.89999999999999,0,150.9,7.3,130.2,4.9,131.29999999999998,0.9,118.2,9,127.80000000000001,4,109.3,125.6,153.5,5.6,2.2,5.5
35,049,7,1054,356,4,651,21,11,0,1,10,796,323,4,434,17,10,0,1,7,285.9,63.7,323.3,72.3,251.5,43.1,321.9,76.1,276,62.1,264.8,46.800000000000004,293,83.9,263.4,56,289.3,264.1,322.7,73.7,51.8,74.3
35,049,8,1222,881,4,295,13,10,0,3,16,1111,813,4,258,10,9,0,2,15,641.9,103.10000000000001,768.2,110.3,616.2,70.3,740.1,149.1,646,113.6,635.9,77.9,654.9,111.6,636.9,97.1,648.3,633.9,753.9,107.6,89.8,129.1
35,049,9,1267,836,8,385,8,15,0,4,11,1108,758,6,314,5,15,0,2,8,677.1,153,794.2,150.3,688.8,94,762.9,173.79999999999998,706,148.1,707,114.9,682.8,172,711.4,122.2,680.1,703.4,778.8,162.6,120.1,162
35,049,10,1798,1491,12,236,6,29,2,1,21,1630,1358,11,208,6,26,2,1,18,1048.8,247.1,1193.7,282.7,1029.4,198.1,1155.5,324.2,1058,279.8,1058,217.9,1020.1,296.2,1055.1,251.9,1034.1,1050.2,1175.2,271.3,236.9,303.2
35,049,11,2299,1180,28,1023,25,19,0,6,18,1833,1005,20,758,19,14,0,4,13,1020.2,155.3,1240.1,217,1005,104,1218.1,234.9,1056.2,147.6,1055.2,98.3,1058.1,184.3,1038.1,120,1039,1038.5,1229,169.8,117.6,226
35,049,12,2639,516,2,2057,22,20,2,4,16,1863,461,1,1349,17,19,2,4,10,626.7,153.5,858,254.8,602,86.9,833,268.1,655.4,156.9,681,101.2,648.7,176,642.9,130.5,638.3,645,845.6,164,118.7,261.9
35,049,13,2084,1299,10,665,24,33,0,2,51,1705,1135,6,499,16,23,0,2,24,936.2,197.6,1091.2,282.6,898.3,139.3,1056.2,295.1,928.8,227.3,943.3,163.3,968.9,218.29999999999998,921.6,195.9,952.1999999999999,922.9,1073,207.5,181.9,288.6
35,049,14,4743,1305,76,3222,87,12,1,8,32,3686,1143,69,2364,73,11,1,5,20,887.4,352.9,1090.4,438,807.9,241.4,1055.6,462.8,876,330.1,915.7,252.3,975.1,361.1,879.9,279.90000000000003,931,869.9,1073.5,357.2,275.8,450.40000000000003
35,049,15,1101,862,13,189,9,6,0,2,20,879,721,4,126,7,4,0,2,15,199.3,349.7,275.4,454.90000000000003,211.4,281.5,251.7,480.6,226.9,356.4,261.7,294.2,243.3,363.5,227.8,325.9,221.9,231.8,263.5,356.4,314.5,467.1
35,049,16,486,399,0,76,3,4,1,0,3,395,340,0,47,3,2,0,0,3,85.8,118.4,107.8,139.6,94.1,76.3,102.8,143.9,97.4,96.7,111.3,75.1,92.2,130.2,99.8,86.60000000000001,88.3,100.2,105.7,123.9,83.1,141.5
35,049,17,396,288,1,94,2,3,1,1,6,351,263,1,77,2,3,0,1,4,210.3,62.3,285.9,85,229.5,47.1,284.7,80.1,233.1,68.1,236,46,238.8,63.1,227.2,56.9,224,232.2,285,62.7,54.4,82.1
35,049,18,1417,987,18,345,31,14,0,2,20,1033,752,15,222,20,10,0,2,12,168.5,406.1,224.8,583.2,176.1,315.6,201.6,603.6,173.9,411.6,215,334.1,229,403.2,186.1,370.1,199.2,186.8,212.6,404.2,357.5,593.5
35,049,19,353,178,1,160,4,1,0,6,3,277,156,1,111,1,1,0,4,3,59.1,83.1,80.2,114,78.2,47.8,73,123.9,75,75.6,92.1,49.3,88.6,66.1,82.2,61.7,73.9,82,76.8,74.7,58.4,119.10000000000001
35,049,20,1261,715,15,469,18,15,0,3,26,1059,630,7,380,13,15,0,3,11,709.1,84,804,117.7,712.1,52,798,118.10000000000001,748,77.3,723,59,717,103,729.9,74,713,728.4,800.9,93.7,65.4,117.9
35,049,21,1647,1078,11,467,15,44,0,6,26,1445,961,11,389,15,44,0,6,19,1085.3,188.1,1333.8,205.1,1078.2,127.1,1303.2,223.20000000000002,1132.2,185.7,1100.8,149.9,1090,219.2,1106.2,163.7,1087.9,1104.6,1318.2,203.5,156.7,214
35,049,22,1065,640,8,378,15,12,2,1,9,976,599,8,333,14,12,1,0,9,642.3,99.8,764,123.8,604.9,67,748.6,129.3,646.1,102.9,638.2,79.1,644.9,126.2,639,89.3,644,632.3000000000001,755.9,112.8,84.6,126.5
35,049,23,1097,292,4,653,134,5,0,2,7,816,257,4,479,65,4,0,2,5,373.5,119.5,459.3,171.9,345.5,81.6,422.6,197,380.2,129.3,384.6,78.5,399.4,130.7,380.8,103.1,386.3,372.9,440.9,125.3,98,183.7
35,049,24,1148,506,4,603,9,8,0,2,16,946,439,4,469,9,8,0,2,15,578,89,713.1,92,598,43.2,689.9,108.1,632.9,87.3,639,46,616,105,627,65.9,597.1,624.1,701.4,97,60.699999999999996,99.8
35,049,25,915,379,10,478,13,9,0,4,22,724,336,10,346,7,7,0,3,15,394.2,46,471.9,52.9,388,22.1,468.8,46,409.90000000000003,43,394.2,31,420,47.9,406.1,29.2,406.8,399.5,470.8,46.9,31.2,49.6
35,049,26,559,358,10,175,8,3,0,0,5,510,339,9,149,6,3,0,0,4,318,32.1,367.2,31,300,12,353.9,38,320,28.9,312,21,332.1,37,312,24.9,325.1,311,360.59999999999997,34.5,21.7,34.4
35,049,27,1483,837,14,543,34,13,1,9,32,1344,789,14,466,30,13,1,6,25,651,73.1,826.4,100,655.1,49.9,804.2,99.9,699.6,74.3,682.8,56,666.1,76.1,673.7,63.8,658.5,678,815.4,74.4,61.3,100
35,049,28,549,470,2,64,4,5,0,1,3,524,454,2,57,2,5,0,1,3,381.9,60,417,53.9,349.9,47.9,413,57,360.1,69,355,57,373,64.9,346,67.9,377.40000000000003,352.8,414.9,62.5,60.5,55.5
35,049,29,1584,938,13,581,12,13,0,1,26,1344,847,12,453,8,11,0,1,12,782.2,242.9,965.1,268.3,776.2,134.8,930,289,820.9,216.1,838.9,161.8,811.1,261.9,815.1,186,796.4,813,947.4,252.2,174.4,278.9
35,049,30,1172,905,5,212,8,16,1,4,21,1091,853,5,193,7,14,1,3,15,665,119.9,746.8000000000001,132.1,679,76,718,148,698.3000000000001,119.9,684.1,93.9,680.6,137,682.8000000000001,102.8,672.9,686.1,732.3,128.3,97.9,139.7
35,049,31,1123,266,10,806,18,11,0,1,11,860,225,7,596,14,8,0,1,9,330.1,79,431.8,119,333.9,40.9,419,125.1,366.2,71,369.1,44.1,342.2,87.8,357.90000000000003,59.1,336.1,356.8,425.6,83.2,53.7,122.2
35,049,32,1880,816,15,966,35,16,5,9,18,1597,739,13,778,32,11,2,7,15,797.4,122.9,976,173.7,808.1,63,962.1,190,855.1999999999999,122.3,856.3,76.10000000000001,842.2,146.20000000000002,841.2,88.9,819.8000000000001,840.2,968.8000000000001,134.8,87.7,181.7
35,049,33,1285,575,7,634,26,10,0,4,29,1123,521,7,534,25,8,0,4,24,586.1,85.9,668.1,126.9,571.2,50.9,654,117.2,606.9,90.8,591.8,62.2,611.1,100.9,606.1,64.4,598.3,594,661.1,93.3,67.3,122
35,049,34,1698,695,6,910,34,20,0,9,24,1387,627,6,686,28,16,0,7,17,758,124.89999999999999,868.2,154,721.9,86,843.9,164.9,759.9,128.2,783,89.2,791.9,153.2,763.4,112,774.9,757,856.2,139.1,103.89999999999999,159.1
35,049,35,373,185,1,166,5,3,0,2,11,315,168,1,131,5,1,0,2,7,187.1,37.9,160.9,28.1,141,24,154.1,31.900000000000002,144.1,32.9,149.1,24,203,37.9,143.1,27,195.2,144.20000000000002,157.5,37.9,27,30.2
35,049,36,498,407,2,79,0,4,0,2,4,475,394,2,73,0,2,0,2,2,389,52,418.9,57.1,364.2,30,412,57.1,380,52,367.8,43,395.8,61.1,374.1,43,392.4,371.4,415.8,56.5,42.1,57.1
35,049,37,1284,691,16,534,12,7,0,3,21,1059,623,9,392,10,7,0,2,16,563.4,100.3,627.1,117.7,534,63.9,614.4,124.7,561.3000000000001,97.2,557.6,69.8,575,116.8,557.6,82.4,569.1,552.8,620.8,108.7,78.3,121.2
35,049,38,1673,624,14,985,16,18,0,0,16,1404,561,13,786,16,17,0,0,11,706.9,184,886.6,233,694.1,108.2,863.2,252.9,757.2,158.1,766,114.3,714.1,221.8,738.3,137.1,710.4,739,874.8,202.9,129.6,243.2
35,049,39,1001,233,1,746,10,0,0,3,8,808,213,1,582,6,0,0,3,3,380,128,420.9,131.3,377,57.9,409.3,140.4,385.09999999999997,114,415.2,63.1,431.9,123.89999999999999,390.9,92.10000000000001,405.8,392.2,414.8,126,82,136
35,049,40,547,43,0,113,384,0,0,0,7,379,39,0,80,253,0,0,0,7,158.7,30.1,231.9,39.8,147.9,16,212.1,53.9,161.9,44.9,156.1,21.1,142,51.300000000000004,145.2,27.900000000000002,150.7,152.6,221.8,41,27.5,46.9
35,049,41,1769,183,6,1541,12,8,1,6,12,1174,162,5,974,11,5,1,6,10,223.8,32.9,283.8,53,213.1,22.9,283.8,54,230.8,39.1,228.1,31.1,242,46,225.2,31.1,233.4,224.4,283.8,39.5,31.1,53.6
35,049,42,769,367,5,358,19,2,0,3,15,678,335,5,305,18,1,0,2,12,420,53.2,497.9,68.9,417.2,28.900000000000002,481.1,74,439.9,53.2,436.9,35,435.1,63.9,439.1,38.9,427.7,433.2,489.5,58.8,38.9,71.3
35,049,43,597,414,1,167,4,4,0,1,6,519,370,1,137,3,3,0,1,4,378.9,51.9,449.9,59.9,378.09999999999997,31.9,440.9,65.2,399.1,48,385.90000000000003,39.9,392.1,58.9,388.1,42,385.4,387.8,445.5,55.3,40.1,62.4
35,049,44,1097,772,9,265,9,16,0,5,21,980,695,9,235,8,13,0,3,17,626.1,51,755,87,639,37.1,736.1,91.9,678.9,59,651.8,56,657,67,662.1,51,641.5,657.9,745.5,59,50.8,89.5
35,049,45,578,473,2,79,6,8,0,9,1,495,403,2,72,5,8,0,4,1,312,64,388.8,67.6,328.4,37.1,383,79.1,326,75.1,337.3,45.8,330,71.1,334.1,53.2,320.8,331.4,386.1,67.5,52.9,73.4
35,049,46,532,409,5,100,6,5,0,3,4,469,370,3,86,3,2,0,3,2,296.2,51,319,55.1,259.9,35.800000000000004,308.9,66.9,276.8,57.3,261.09999999999997,51.9,294.2,66,272.1,48.1,295.1,267.5,314,58.6,48.4,61
35,049,47,1050,819,6,180,9,11,0,4,21,943,749,5,153,6,9,0,3,18,656.1,78.3,660.7,65,611,48.2,655.3,68.9,633.1999999999999,79.1,611,61.9,642.1,104,616.9,77,648.8,617.9,658.1,91.3,66.6,67.1
35,049,48,2198,1658,9,435,21,33,3,7,32,1941,1483,9,364,17,31,2,7,28,1103.1,178.1,1296,188.1,1154,119,1261.2,206.8,1188.9,167,1159.2,147.3,1140.1,199.6,1182.9,144.6,1121.3,1170.6000000000001,1278.7,189.2,144.6,197.5
35,049,49,1045,404,6,598,8,11,0,8,10,833,343,3,459,7,8,0,4,9,417.90000000000003,114,537.9,164,415.09999999999997,65,515,184.1,437,114.9,453,79.8,463.2,122.9,438.9,87.1,440.8,435.9,526.5,118.4,86.8,174.4
35,049,50,1298,529,11,686,25,17,0,13,17,1070,480,8,529,16,15,0,10,12,535,99,619,121.1,488.9,51.9,608,129,538.9,95.1,529.9,68,566.1999999999999,113.7,517.1,81.1,550.3,518.6,613.6,106,74,125
35,049,51,1031,496,6,492,9,13,3,0,12,865,447,6,385,7,11,3,0,6,470,101.9,554.9,124.8,456.1,66.1,522.7,142.2,481.9,114.9,487,77.9,479.90000000000003,121,483.1,87.9,474.9,477,538.7,111.5,86.7,133.4
35,049,52,2327,809,29,1336,70,37,0,3,43,1889,746,27,1008,48,31,0,2,27,775.9,178,961.1,224,773.2,101,931.3,248.9,832.3,153.9,821.2,114.2,809.8,193.9,803.1,129.20000000000002,793.1,807.8,946.1,186,124.5,236.2
35,049,53,1608,978,14,580,8,6,0,2,20,1437,876,9,520,8,6,0,2,16,717.1999999999999,166,824,186,684.1,97,803.9,196,698.2,161.1,706,106,731.8,191.1,699,125.1,724.6,697.2,814,178.5,122.2,191.1
35,049,54,1922,1114,14,633,22,95,0,12,32,1582,1000,11,460,17,68,0,6,20,821.6,174,992.9,179.5,821.1,102.3,948.7,205.2,842.5,171.9,840.4,115.3,823,203.4,842.4,139.8,822.4,836.7,970.5,188.4,132.3,192.2
35,049,55,1638,1367,7,214,8,25,0,3,14,1422,1205,5,172,8,24,0,3,5,1063.2,169.1,1278.1,173.9,1063.2,115,1237.8,214,1106,185.2,1078.1000000000001,143.6,1046.1,212.4,1090.1,168.4,1054.5,1084.4,1258.1,190.8,153.1,194.1
35,049,56,1497,620,12,774,23,43,0,0,25,1160,556,12,527,16,29,0,0,20,626.2,231.2,1114.7,385.1,726.3,162.1,1063,420,772,243.9,788.9,171.1,660.8,234.70000000000002,762.8,208.9,643.3,762.4,1089,232.9,196.2,402.7
35,049,57,1057,521,3,510,14,3,0,1,5,874,451,3,398,13,3,0,1,5,366.8,121.10000000000001,470.3,168.3,375.2,87.7,445.8,188.79999999999998,402,122.1,394.7,96.9,389.8,138.9,383.1,111.1,378.9,388.8,458.4,130,104.1,178.7
35,049,58,2089,213,3,1796,26,38,0,0,13,1531,196,3,1278,16,28,0,0,10,340.1,126.89999999999999,390,174.1,311.9,61.199999999999996,378.1,176.2,338,117.2,370.3,69.8,333.1,153.7,335,99,336.7,338.9,384.1,140.1,86.5,175.2
35,049,59,1680,325,3,1303,23,12,0,3,11,1250,297,3,910,17,10,0,3,10,395,150.1,495.40000000000003,180.79999999999998,380.6,75.9,457,207,424.1,148.1,448.9,75.9,419.9,169.9,425.2,112.3,407.3,419.6,476.7,159.5,103.1,193.20000000000002
35,049,60,568,102,6,431,18,2,0,0,9,445,89,5,330,15,2,0,0,4,132.3,75.89999999999999,199,90.7,136.7,45.7,181.9,112.10000000000001,148,78.2,163.9,49.9,153.20000000000002,70,147,59.8,142.8,148.9,190.3,72.60000000000001,58.4,101.3
35,049,61,2041,367,11,1416,210,12,1,10,14,1551,330,11,1038,143,12,1,8,8,559.9,151.1,691.1,225,535.9,84.9,646.2,252.6,594.8,159.1,610.3,87,585.2,181.1,587.1,121.1,572.4,582,668.9,166.6,113.1,238.8
35,049,62,2279,293,8,1934,23,11,1,2,7,1536,255,6,1236,23,9,1,0,6,553.8,135,592.9,230,454.2,87.9,567.1,249.1,491.2,145.1,526.1,90.2,551,165,485.4,117,552.4,488.9,580.5,150.2,110.3,239.2
35,049,63,1074,845,6,183,9,13,0,0,18,902,742,4,129,6,10,0,0,11,519.3,133.5,637.7,160.2,524.1,89.5,624.1999999999999,162.3,545,129.1,545.9,100.8,531.1,151.9,535.4,122.2,525.6,537.9,630.7,142.7,110.2,160.6
35,049,64,3972,459,12,3408,46,26,0,2,19,2653,384,10,2209,21,20,0,1,8,649.1,161.8,826.9,263.8,591.2,83,804,274,641,154.9,655.9,110,646.2,204.2,628.1,130.3,647.5,629.1,815.4,182.9,119.39999999999999,268.7
35,049,65,2303,1933,7,298,15,20,1,4,25,1978,1707,6,217,15,16,1,1,15,1291.1,263.5,1517.2,274,1317.2,182.9,1481.3,304.1,1354.6,261.4,1367.3,190,1308.2,300.1,1341.9,227.2,1299.7,1345.1,1499.5,281.6,215.4,289.1
35,049,66,4167,755,39,3241,62,22,2,11,35,3083,696,30,2258,45,19,2,8,25,768.5,204,1054.2,314.8,744.5,139.2,1021.4,321.8,818.9,199.9,838.8,144.9,763.8000000000001,279.1,792.9,180.4,765.5,799,1038.2,241.29999999999998,166.3,318.1
35,049,67,4890,697,36,4019,66,10,2,16,44,3421,598,34,2692,48,9,2,6,32,928.3,229.8,1309.6,385.8,869,158.4,1266.5,406.7,933.8,226.6,951.9,165.7,922.8,298.9,919.4,193.7,925.8,918.9,1288,264.8,185.7,396.2
35,049,68,1147,992,2,113,7,8,0,9,16,1016,897,2,92,4,5,0,8,8,628.1999999999999,128,716.4,143.4,600.2,85.3,690,157.3,614,123.1,603,98.3,640,133.8,602.2,112.8,634.3,604.5,703,130.6,105.1,149.9
35,049,69,2178,1798,20,279,11,23,0,3,44,1832,1557,15,205,9,17,0,3,26,1274.1,249.7,1500.8,292.8,1275.8,166,1484.2,314.2,1310.9,255.1,1319.7,182.8,1291.1,302.6,1288.1,214.2,1282.6,1299,1492.6,276.2,204.8,303.2
35,049,70,3992,1749,46,1770,226,110,5,4,82,3212,1546,38,1258,219,91,5,4,51,1553.5,479.3,2170.7,651.7,1641.8,357.8,2065.9,741,1705.2,535.4,1768.6,373.2,1611.1000000000001,547,1707.1,451,1582.1,1705.3,2117.6,513.1,429.2,696.5
35,049,71,1670,1396,15,208,11,19,0,4,17,1416,1213,13,152,9,14,0,2,13,975.2,244.8,1191.5,274.8,1000.8,176.6,1156,308.2,1024,250.1,1042.2,187.3,1013.5,264.3,1022.7,216.2,994.5,1022.7,1173.7,254.1,207.3,291.7
35,049,72,1648,1272,15,292,13,14,2,3,37,1448,1154,14,223,11,12,1,3,30,750.7,141.2,950,204.4,779.6,123.3,931.2,206.5,824.4,159.1,815.4,126.3,825,141.2,801.6,151.7,787.4,804.9,940.6,141.2,140.5,205.5
35,049,73,1947,1513,12,373,13,10,1,3,22,1473,1178,8,251,9,7,0,3,17,308.5,618,501.6,733.8,343.9,480.7,447.6,789.9,372.2,590.3,452.7,454.7,407.8,638.7,372.2,536.1,358.4,385.1,474.2,628.9,514.7,761.2
35,049,74,1430,357,12,1016,10,9,2,1,23,1090,320,9,731,8,9,2,1,10,475.1,78.89999999999999,531,115.10000000000001,445,51,503.09999999999997,126.9,468,78.89999999999999,463.9,58.900000000000006,474,100,463,66,474.5,459.8,517,89.2,63.699999999999996,120.89999999999999
35,049,75,4312,649,22,3482,56,65,0,7,31,2921,529,19,2248,46,56,0,5,18,704.1,166.1,860,235.2,613.1999999999999,84.1,836.7,250.8,673.9,148.9,678.8,108.3,713.2,208.9,666.3,120,708.4,658.2,848.1,187.3,115.2,243.2
35,049,76,1116,481,8,586,18,7,0,0,16,916,421,6,455,15,7,0,0,12,485.9,124.8,582.8,150.9,480,70.9,566.1,168.3,525.9,116.9,520.7,86.89999999999999,525,138.3,517.1,95.9,505.5,510.8,574.5,131.6,92.5,159.6
35,049,77,1779,832,24,845,29,24,0,3,22,1450,740,20,634,23,18,0,1,14,690,165.1,846.9,185.1,693,86.10000000000001,821,197.9,749,149.1,757,96.9,748.2,169,732.8,121,719.2,732.8,834,167.1,113.1,191.5
35,049,78,2594,1415,26,1052,23,44,2,1,31,2169,1279,23,792,23,34,2,1,15,1261.8,289.1,1462.9,332.1,1225.9,182.79999999999998,1416,378.8,1275.1,296,1291.2,207,1282.8,323.8,1272.9,251.1,1272.2,1266.4,1439.5,307,234.5,355.4
35,049,79,1640,138,8,1459,26,5,0,0,4,1153,123,5,1000,18,3,0,0,4,276.9,105.1,331.2,127.9,225.3,52,318.4,137.1,244.3,97.1,273.1,58.6,276.9,119.8,247.9,74.1,276.9,247.8,324.6,112.8,70.5,132.3
35,049,80,3861,239,0,3588,20,5,0,1,8,2564,209,0,2333,12,3,0,1,6,350.2,102.7,412.3,142.9,272.6,46.800000000000004,404.7,141.3,298.8,80,306.8,59,351.9,132.9,294.9,68.3,351.4,293.8,408.3,117.60000000000001,63.7,141.8
35,049,81,1063,500,9,512,2,20,0,5,15,840,436,6,373,2,16,0,1,6,391,110.89999999999999,467.1,148,395.1,84,446,162.1,407.9,131.1,422,91.9,418.1,118.9,411.1,112.1,404.5,408.8,456.9,115,104.6,154.9
35,049,82,3062,2311,6,654,21,32,3,12,23,2710,2139,6,485,20,29,1,12,18,1745.8,692.2,2332.7,895.4,1840.4,586.7,2244,1002,1848.4,814.6,1891.6,665.2,1734.3,818.3,1840.7,733.3,1740.3,1854.3,2289.2,754.2,699.3,948.1
35,049,83,1546,1256,2,214,23,22,0,1,28,1378,1162,2,153,21,19,0,1,20,907.8,262.4,1120,304.6,909.4,190.4,1067,346.1,917.9,273.2,921.9,220.4,917.1,300,917.1,237.9,913,916.8,1094.1,281.7,230.4,324.7
35,049,84,2342,1687,23,530,40,22,0,3,37,1824,1396,15,341,32,16,0,2,22,302.7,667.5,437.9,806.6,328.5,479.8,389.4,857,343.5,636.3,388.9,521,399.90000000000003,689.4,348.5,579.8,351.6,352.6,413.8,678.8,553.9,831.8000000000001
35,049,85,2447,1601,11,707,55,17,6,9,41,1837,1305,10,442,33,9,2,4,32,246.1,598.6,390,792.8000000000001,278.5,402.5,363,819.8,308,530.3,384.1,414.59999999999997,347.9,595.9,308.7,475.5,297.5,319.6,375.6,597.1,455.5,807.1
35,049,86,6925,1959,51,4498,134,178,5,19,81,4823,1631,45,2863,97,130,5,12,40,1725.1,540,2311.4,756.7,1709.2,338.5,2233,803,1823.7,557.8,1887.5,383,1826.9,602.2,1814,454.6,1776.3,1808.9,2271.8,571.1,433.5,779.5
35,049,87,544,23,0,175,338,0,1,0,7,374,22,0,127,218,0,1,0,6,112.9,39.7,163.3,72.6,113.8,21.1,159.9,69.60000000000001,129.8,37.199999999999996,140.1,23.1,136.1,46,127,27.1,124.3,127.8,161.7,42.800000000000004,27.3,71.1
35,051,1,1562,707,0,814,9,7,0,2,23,1207,646,0,523,9,7,0,2,20,219.9,326.5,294.9,374.8,250.9,228.8,276.7,395.3,224.6,310.1,281.6,229.3,281.6,304.9,248.1,252.9,248.8,249,282.9,315.6,254.9,381.9
