state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_war,uss_18_rep_die,uss_20_dem_mar,uss_20_rep_oco,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
25,025,0315,2359,1454,239,382,3,217,2,25,37,1946,1340,143,253,3,164,2,17,24,835.1,256,935.4,260.9,704.4,254.1,890,303.6,633.4,362.3,804.4,180.5,835.1,623.8,912.6,256,356.2,282.2
25,025,0320,1962,1093,210,433,1,182,1,10,32,1545,990,125,265,1,140,1,6,17,609.8,177.2,668.7,227.1,490.6,157.6,665.3,222.5,377.6,295.1,548.5,110.5,609.8,444.7,667.1,177.2,215.4,224.9
25,025,0325,2209,428,467,934,7,313,2,9,49,1496,363,312,561,6,224,2,5,23,580,97.9,613,149.1,398,70,619.9,105.1,225,252,390,66,580,346.5,616.6,97.9,120.4,127.1
25,025,0330,1713,1274,104,131,3,167,0,7,27,1487,1132,94,99,3,137,0,6,16,632.2,166.7,815,227.8,476,176,819.1,222.7,386.1,282.1,537.1,131.9,632.2,431.9,816.8,166.7,231.29999999999998,225.2
25,025,0335,1854,1052,216,215,7,246,1,79,38,1551,937,147,150,7,221,1,60,28,665.7,198.3,710.4,200.7,533,165.5,705.4,198,369.1,340.90000000000003,579.4,133.7,665.7,484.5,707.8000000000001,198.3,222.9,199.3
25,025,0340,2463,221,763,508,7,62,1,659,242,1800,201,526,358,3,45,1,497,169,834.9,47.9,700.1,72.2,493.1,42,679.8,69.1,207.8,340.1,484,40.199999999999996,834.9,439.4,690.1,47.9,96.6,70.6
25,025,0345,1908,455,489,701,3,204,4,18,34,1484,436,334,489,3,176,4,13,29,705.9,57,841,94.8,628.1,36.1,809.1,97,293.8,386.09999999999997,613,48.2,705.9,542.2,825.1,57,126.2,95.9
25,025,0350,4829,1950,1236,888,17,628,1,36,73,4588,1889,1174,819,14,597,1,33,61,1396,135.9,1436.2,148,1202,143.9,1366.1000000000001,195.9,595.8,762.2,1221.1,121,1396,1061.7,1401.1000000000001,135.9,286.9,171.79999999999998
25,025,0355,1705,191,874,509,8,55,0,26,42,1269,180,658,325,6,51,0,21,28,724,25.8,676.1,64.1,506.2,22.9,685,44.1,185,340.90000000000003,501.8,26.9,724,449.6,680.6,25.8,78.3,54.1
25,025,0360,999,24,526,371,5,13,0,31,29,664,21,352,239,5,11,0,19,17,403.90000000000003,9,415.9,36.1,300.9,4.9,430,24.900000000000002,106.1,204,288,15,403.90000000000003,264.4,422.9,9,42,30.5
25,025,0365,2376,90,925,477,7,53,3,624,197,1685,64,624,309,4,39,3,484,158,760,35,784,78.9,567,41.1,774.9,63,230.9,389,531,46,760,495.7,779.7,35,106,70.8
25,025,0370,851,107,229,167,0,11,0,272,65,681,105,186,115,0,10,0,215,50,271,27,300,35.1,206.9,16.7,297.1,31.9,95,126,199.9,16,271,177.5,298.8,27,42.6,33.3
25,025,0375,1486,83,771,481,6,13,0,61,71,1084,71,580,326,5,10,0,38,54,541,27,603,38.1,395.1,15,590,42.3,147.9,267.9,378.9,19,541,347.2,596.5,27,60.5,40.4
25,025,0380,2579,784,310,877,3,561,0,8,36,2092,748,247,633,3,435,0,4,22,1158,97.1,1129.2,140,912.9,93.2,1081.9,150.1,503.1,527,904.3,91,1158,781.5,1105.6,97.1,228.9,144.7
25,025,0385,2647,1568,430,354,3,224,0,9,59,2316,1464,336,252,2,211,0,6,45,1075.3,88.2,1434.5,113.7,1139.5,109.7,1385.5,164,612.7,668,1162.7,99,1075.3,990.1,1409.9,88.2,273.7,139
25,025,0390,4784,1066,1749,1608,8,218,2,24,109,3603,1031,1226,1038,8,201,1,16,82,1719.9,61.9,1614.8,127.7,1237.3,63.8,1572.2,123.2,445.7,872.6,1221.3,70,1719.9,1110.7,1593.3,61.9,193.2,125.6
25,025,0395,5358,2251,1298,1223,19,428,0,33,106,4580,2235,981,834,16,401,0,23,90,1295,60.8,1242.4,114.7,882.4,39.9,1217.2,88.8,346.9,570.9,845.5,52,1295,766.3,1230,60.8,146.2,101.6
25,025,0400,2904,246,1707,717,17,61,0,34,122,2282,226,1380,507,14,50,0,22,83,1334.6,34.1,1341.4,73.2,971.5,16.1,1324.3,64.3,346.3,635.8,927.1,29.3,1334.6,844.9,1332.7,34.1,130.5,68.5
25,025,0405,1536,420,422,465,13,184,0,1,31,1260,417,276,357,12,175,0,1,22,616,37,607.9,58.1,441,35,585,53.1,206,270.1,430.1,30.1,616,380.3,596.4,37,90.4,55.699999999999996
25,025,0410,2474,1117,330,410,1,563,1,13,39,2207,1096,246,274,1,544,1,8,37,556.9,55.1,548.1,66.1,385,44,528,72,159.9,268.1,387,34,556.9,346.7,538.1,55.1,79.2,69.2
25,025,0415,2180,1339,202,282,6,286,3,5,57,2020,1306,166,228,6,256,3,5,50,553.1,57.7,522,60.1,419.9,37.1,519.2,63.2,154,305.8,429,28.1,553.1,385,520.5,57.7,73,61.7
25,025,0420,3114,1162,495,708,14,649,3,7,76,2605,1127,367,477,13,556,3,5,57,976.5,153.9,994.7,206.8,739.8,103.8,982.9,153.9,375.8,482,678.6,94.1,976.5,633.6,988.9,153.9,191.1,180.1
25,025,0425,2231,1479,254,286,3,138,0,10,61,2078,1448,208,225,3,135,0,8,51,678,77.10000000000001,682.3,72,541,57.1,678,84.2,190.1,416.6,544,58.1,678,500.4,680.2,77.10000000000001,101.7,78.1
25,025,0430,2303,427,647,985,1,159,0,10,74,1706,386,472,665,1,130,0,6,46,862.6999999999999,46.1,863.2,79.4,687.4,32.3,863.6,76.9,205.2,530.8,689.1,34.7,862.6999999999999,635.7,863.6,46.1,90.7,78.10000000000001
25,025,0435,2583,258,688,1512,6,59,0,20,40,1822,234,461,1035,5,46,0,14,27,932.9,29.4,854.5,62.1,745,14.7,851.2,42.2,216.4,546,715.9,22.599999999999998,932.9,669,852.8000000000001,29.4,84.6,52.2
25,025,0440,2979,1473,578,440,5,417,1,10,55,2780,1408,538,385,4,390,1,7,47,1068.8,69.9,1351.8,110.6,1078.2,90.1,1315.8,127.7,375.3,815.7,1095.6,90.2,1068.8,996.5,1333.6,69.9,185.1,119.10000000000001
25,025,0445,2575,1526,159,662,2,165,0,15,46,2265,1417,141,520,1,145,0,11,30,1406.3,76.5,1482.3,77.6,1205.1,77.6,1485.1,92.4,422.59999999999997,879.1,1219.9,73.7,1406.3,1101.5,1483.6,76.5,191.3,85.1
25,025,0450,1108,334,508,186,9,34,0,8,29,912,307,392,150,3,31,0,6,23,559.9,18.9,634.1,34,495,16,631.9,36.9,174,340,488.90000000000003,17.9,559.9,441.2,632.9,18.9,69.3,35.4
25,025,0455,2172,125,1289,652,8,21,5,18,54,1651,113,1016,442,8,21,2,11,38,1000.1,25,1021,59,726,19,1009,51.9,242.8,505.09999999999997,714,26.1,1000.1,648.3,1015,25,96,55.4
25,025,0460,1884,97,1048,661,7,13,2,16,40,1410,90,799,457,6,13,1,12,32,781.8,27.8,801.8000000000001,59.3,587.1,26.5,788.5,55.4,187.8,426.1,568.8,27.8,781.8,527.3,795.2,27.8,80.8,57.4
25,025,0465,2891,446,862,1443,15,42,0,15,68,2232,406,705,1022,12,37,0,10,40,1246.9,49,1252.1,73,1031.1,50.1,1253.8,79.9,329.9,758.9,1023.9,51.9,1246.9,937.9,1252.8,49,143.9,76.4
25,025,0470,2402,507,631,1167,7,29,0,13,48,1800,440,492,791,7,26,0,11,33,986.4,47.5,1063.4,93.6,799.8,45.300000000000004,1054.3,90.7,263.3,581.7,784.3,48.300000000000004,986.4,722,1058.8999999999999,47.5,119,92.3
25,025,0475,1478,702,165,508,1,69,0,10,23,1257,646,127,399,1,61,0,7,16,845,42.9,906.9,45,765.1,35,905.1,54,218.8,582.8,772.1,32.1,845,706.7,906.1999999999999,42.9,95.3,49.5
25,025,0480,2380,1044,519,679,7,61,0,17,53,1955,938,424,487,3,51,0,10,42,1112.9,49,1101,80,965.1,49,1119.9,65.1,287.9,734,956.9,53.1,1112.9,885.4,1110.6000000000001,49,130,72.5
25,025,0485,1961,1171,225,327,3,168,1,19,47,1733,1081,196,253,3,153,1,13,33,1144.3999999999999,59.5,1560.3,79.8,1211,60.4,1556.6,105.9,348.6,940.7,1223.8,71.2,1144.3999999999999,1125.1000000000001,1558.8,59.5,160,92.7
25,025,0490,1102,857,53,115,0,49,0,3,25,997,790,48,99,0,40,0,3,17,762.1,44.9,797.3,48,713,38,808,44.1,212.1,548.9,714.9,39.2,762.1,659,802.4,44.9,96.5,45.7
25,025,0495,1748,1086,155,377,2,80,0,15,33,1462,998,122,238,1,68,0,13,22,955.9,26.900000000000002,1024,40,897.1,28.9,1030,47.9,217.9,702.9,900.1,28.9,955.9,833.3,1027.1,26.900000000000002,92,44.1
25,025,0500,2407,89,1744,443,11,38,0,22,60,1812,74,1328,307,10,32,0,12,49,1090.6,38.1,1073.5,63,811.6,27.8,1049.4,65.9,291.8,555.1,782.6,37.7,1090.6,716.5,1061.5,38.1,119.2,64.4
25,025,0505,3282,51,2188,861,11,25,1,66,79,2361,39,1664,529,9,17,1,45,57,1126,25.9,1284.8,77.1,924,12.8,1288,62.8,331.1,607,901.1,25.3,1126,810.6999999999999,1286.5,25.9,123.1,70
25,025,0510,1082,21,733,241,1,36,1,14,35,794,20,564,151,1,24,1,11,22,557.4,16.8,492.3,30.7,428.09999999999997,12.2,488.7,25.9,157.3,284.7,423.5,10.1,557.4,378.8,490.7,16.8,60,28.2
25,025,0515,1693,49,1099,423,7,3,4,48,60,1235,47,826,274,5,3,2,30,48,658.1,29,718,54.2,494,11,705,44.9,184.1,326.9,488,16,658.1,436.3,711.4,29,70.3,49.6
25,025,0520,1217,17,879,277,7,1,0,13,23,860,15,655,151,6,1,0,12,20,470,10.1,481,24,344,7.1,460.1,25.1,130,220.1,324.8,12.1,470,296.40000000000003,470.7,10.1,49.8,24.5
25,025,0525,1147,24,858,198,7,11,0,11,38,858,21,659,134,5,9,0,10,20,543.9,22,597,43.1,429.90000000000003,18.2,586.1,39.8,148.2,296.8,418.2,18.2,543.9,381.8,591.6,22,61.5,41.5
25,025,0530,4293,189,2589,1361,15,24,0,21,94,3062,186,1862,913,13,18,0,12,58,1482.9,41.7,1292.8,96.8,844.4,25.8,1258.2,84.5,306.2,567.1,818.4,33,1482.9,743.4,1275.5,41.7,121.4,90.6
25,025,0535,1277,39,809,367,8,3,0,20,31,950,33,630,244,8,3,0,10,22,456.90000000000003,16.1,502.9,32,362.9,8,505,20.1,126,235.9,342.9,11.1,456.90000000000003,314,503.9,16.1,48.3,25.8
25,025,0540,1587,29,1045,418,10,22,1,13,49,1133,23,778,269,6,15,1,9,32,628.1,20.3,662.3,37.4,464.8,14.2,639,40.5,168.7,313.3,454.5,18.2,628.1,410.8,650.6999999999999,20.3,66.9,39
25,025,0545,2394,52,1242,775,11,15,2,176,121,1573,41,851,458,8,11,0,130,74,829,31.4,793.9,63.4,548.1,18,785.7,50.4,206.20000000000002,366.2,536.8,18,829,483.7,789.6,31.4,80.8,56.7
25,025,0550,969,21,492,346,2,14,0,38,56,673,14,351,232,2,8,0,28,38,329,12,346,32.9,226,12,343,26,82.89999999999999,151.9,217.9,17.1,329,198.6,344.6,12,37.3,29.4
25,025,0555,3730,1400,659,768,10,742,5,62,84,3145,1293,515,547,7,681,5,41,56,649.8,65.8,728.3,120.5,515.5,70.7,716.7,110,229.6,366.5,515,70.7,649.8,465.5,722.6,65.8,123.8,115.4
25,025,0560,1818,90,945,585,8,11,0,82,97,1261,82,668,370,5,10,0,62,64,656.8,28,660.9,59.5,472,13.8,653.5,56.800000000000004,197.7,295.8,461.3,17.9,656.8,409.8,657.1,28,76.4,58
25,025,0565,1703,278,623,393,1,11,2,267,128,1352,263,483,284,1,11,2,206,102,611,39,594.9,51,479.1,31.099999999999998,588.1,39,211.1,309,463,41,611,417.1,591.5,39,94.5,45
25,025,0570,2171,575,582,450,5,155,3,278,123,1626,517,425,272,4,125,3,196,84,805.6,75.4,811.8000000000001,108.7,650.5,75.4,805.4,107.8,336.3,402.6,640.2,81.5,805.6,564.6,808.9,75.4,164.2,108.2
25,025,0575,2129,1078,245,181,1,533,0,23,68,1775,956,189,131,1,431,0,19,48,710.1,170.5,768.5,251.1,595.2,173.4,767.5,222,405.7,384.3,632.5,144.29999999999998,710.1,537.4,767.9,170.5,241,236.5
25,025,0580,2054,895,263,225,7,505,0,76,83,1640,769,194,167,3,391,0,57,59,681,143,732,218.9,552.2,122,721.2,212.2,340,350,573,112,681,491.9,726.6,143,191.4,215.6
25,025,0585,2112,760,344,235,13,554,0,137,69,1683,692,228,170,6,428,0,103,56,799.1,102.9,843.1,205.9,615,108.9,826.1,208.1,371.1,376.1,652.8,100.9,799.1,548.1,834.6,102.9,193.4,207.2
25,025,0590,2094,1590,112,98,0,240,2,4,48,1817,1416,94,74,0,193,2,2,36,949.9,308.6,1067.5,368.7,833.1,306.5,1075.1,365.4,667.3000000000001,499.2,929.6,223.9,949.9,753.9,1071.3,308.6,399.3,367
25,025,0595,4288,64,2435,1485,9,50,1,130,114,2866,48,1688,920,9,35,1,93,72,1376.9,50,1361.1000000000001,108.8,939.1,27.099999999999998,1356.1000000000001,99,342.1,616.1,907.2,44.2,1376.9,820.9,1358.8,50,137.7,104
25,025,0600,3798,61,2801,698,22,14,0,89,113,2685,42,2031,448,11,10,0,64,79,1516.9,41,1479,104.3,1023,23.8,1448.1,82.9,367.1,688,993.1,36.1,1516.9,901.2,1463.6,41,142.3,93.3
25,025,0605,2154,24,1347,661,23,28,1,16,54,1528,19,974,452,17,18,1,11,36,761.1,9.1,714,43.800000000000004,496.3,3.9,719,34.1,189.7,308.5,469.4,11.8,761.1,424.7,716.5,9.1,68.4,38.9
25,025,0610,2427,54,1638,585,10,20,0,49,71,1673,50,1157,360,8,15,0,39,44,850,29.7,829.1,58.9,557.1,16,824,55.8,226,351,548.1,21.8,850,485.3,826.8,29.7,88.1,57.2
25,025,0615,2079,11,1723,282,4,13,1,9,36,1449,9,1239,157,2,11,1,2,28,647.7,12.100000000000001,707.7,23,436,7.1,700.4,24.5,176.4,259.6,420,7.1,647.7,371.9,704,12.100000000000001,63.4,23.7
25,025,0620,1694,51,1231,348,4,6,0,13,41,1176,41,880,211,2,6,0,11,25,675,23.900000000000002,649.8,50.2,442.59999999999997,19.1,638.8,49.2,178,289.3,433.6,23,675,388.6,644.1,23.900000000000002,73.4,49.6
25,025,0625,2002,26,1385,489,11,11,0,15,65,1388,20,1016,286,7,7,0,11,41,696,19.1,657,47,446.9,16,653.8,37.9,179.9,289.7,442.09999999999997,15,696,393,655.4,19.1,70.2,42.300000000000004
25,025,0630,2016,97,1555,293,3,14,0,5,49,1494,93,1162,190,2,11,0,5,31,759,19.9,797.1,33,573.2,17.8,797.1,25,230,358.2,565.1,18.7,759,498.8,797.1,19.9,88.8,28.9
25,025,0635,2036,19,1170,742,8,25,0,31,41,1384,13,844,459,5,17,0,19,27,775,22.1,739.1,48,453.1,17,720.9,39.199999999999996,159,313.9,435.90000000000003,24.9,775,400.8,729.9,22.1,67,43.6
25,025,0640,2932,28,1618,1113,14,30,4,55,70,1927,26,1127,657,9,16,3,34,55,805,13,816.1,71,532,21.2,797,59.8,202.1,347.9,520.9,23.9,805,466.8,806.6,13,82.1,65.4
25,025,0645,1882,29,1388,359,3,12,0,30,61,1300,20,985,224,2,10,0,20,39,682.3,29.8,767.9,42.7,495.4,14.9,754.9,42,185,333.2,485.2,19.8,682.3,438,761.3,29.8,73.2,42.5
25,025,0650,1114,6,862,186,1,11,0,39,9,816,3,653,121,1,9,0,25,4,487.7,11.1,454.09999999999997,19.3,318.6,7.1000000000000005,456.2,16.4,119.8,203.1,300.5,10,487.7,274.1,455.3,11.1,45.5,17.8
25,025,0655,1677,24,1336,225,1,15,0,26,50,1206,18,973,149,1,11,0,17,37,664,16,640.1,31.1,478.9,6.8,642.9,23,181.3,306.1,469.09999999999997,11,664,418,641.6,16,66.4,27.2
25,025,0660,1886,11,1527,286,6,5,0,4,47,1340,5,1119,177,2,5,0,3,29,751.5,15.799999999999999,767.4,27.7,557.8,8.1,746.4,35.7,194.5,368.2,527.9,11.9,751.5,484.5,756.9,15.799999999999999,71.3,31.7
25,025,0665,2649,142,1197,795,11,52,0,303,149,1938,130,874,554,7,44,0,223,106,887.1,31,907.8,78,595.9,35.1,890,72.2,255.2,378.2,574,40,887.1,516.1,898.9,31,110.2,75.2
25,025,0670,1821,44,1056,315,5,11,0,249,141,1270,34,749,206,3,8,0,176,94,612,8,618,47,392,11,613.1,35.1,153.1,254,384,12,612,343.2,615.2,8,58.8,41.1
25,025,0675,1254,61,552,269,4,36,0,235,97,875,56,383,164,3,28,0,163,78,395.1,16.1,363,45.1,262,16.1,354.9,36,102,174,256.9,16.1,395.1,231,358.9,16.1,44.800000000000004,40.6
25,025,0680,3422,285,1216,598,3,550,0,485,285,2466,262,850,397,2,389,0,366,200,1064.2,89.6,1024.7,203.9,772.4,87.7,1002.4,181.1,300.4,551.6,744.8,92.9,1064.2,689.6,1013.5,89.6,160.2,192.4
25,025,0685,2350,91,1264,570,10,134,0,163,118,1661,72,878,422,7,92,0,115,75,781,29.1,754.1,76,514,19.1,757.8,53.8,177.2,350,496.9,27.099999999999998,781,453.7,756.1,29.1,74.4,64.8
25,025,0690,1295,348,184,97,1,596,0,15,54,1038,313,144,75,1,459,0,11,35,372.9,100.9,315,220.9,238,117,330,180.9,230.9,134,246.8,111.2,372.9,206.2,322.59999999999997,100.9,153.1,200.7
25,025,0695,1858,141,882,347,4,26,0,319,139,1305,126,608,222,1,21,0,228,99,638,22,615.1,56.9,445.1,26.1,612.1,41.1,169.9,295,431.9,22,638,390.7,613.6,22,72.7,49
25,025,0700,1763,149,719,327,6,403,7,68,84,1319,133,531,236,6,300,2,56,55,490.1,76.9,482,170.9,340,83,484.9,141,213.9,217.1,338.1,85,490.1,298.3,483.7,76.9,127.5,155.9
25,025,0705,1855,263,652,292,4,447,0,127,70,1362,239,457,181,3,351,0,90,41,616.1,80.9,499.09999999999997,153,387,67,500.9,127.1,190.1,271,385.90000000000003,67.9,616.1,348,500,80.9,108.2,140
25,025,0710,2073,359,561,269,4,773,0,50,57,1581,327,419,192,4,561,0,35,43,569.1,102,555.9,218,396.1,102,568,188.9,243.8,263.9,412.9,84.8,569.1,357.6,562.1,102,143.5,203.3
25,025,0715,1208,625,162,114,1,254,0,30,22,961,546,115,76,1,187,0,24,12,449.6,154.2,471.2,209.6,353.2,144.8,467.9,203.6,282.2,215.1,389.4,105,449.6,319,469.5,154.2,177.2,206.6
25,025,0720,2298,349,977,183,4,628,0,74,83,1745,313,709,122,2,475,0,58,66,868.8,106,800.2,211.1,630,102.9,789,198,311.8,417,622.6,98.1,868.8,556.6,794.8,106,170.9,204.6
25,025,0725,2949,691,936,331,6,679,0,173,133,2177,624,657,210,5,477,0,120,84,920,161.2,978.4,273.2,670.9,180.5,985.4,248.70000000000002,450,424.8,730.9,135.5,920,609,981.7,161.2,255.3,261
25,025,0730,1404,714,208,188,1,212,0,38,43,1098,617,151,124,1,153,0,24,28,502.59999999999997,113.1,508.40000000000003,164.5,379.3,109,508.40000000000003,151.5,285.3,214.7,403.8,91,502.59999999999997,332.8,508.40000000000003,113.1,161.79999999999998,158.1
25,025,0735,2916,574,1059,347,3,756,1,84,92,2277,502,816,260,3,577,1,57,61,995.1,167,1021,297,744.1,174.1,1038.1,274,427.1,504.1,769.1,150,995.1,672.3,1029.3999999999999,167,250.5,285.7
25,025,0740,1900,1339,264,92,3,162,2,21,17,1476,1077,186,63,3,116,2,19,10,641.7,316.8,700,346.3,479.6,325.4,709.1,332.90000000000003,565.9,272.6,613.3,221.7,641.7,455.3,704.5,316.8,371.2,339.5
25,025,0745,1977,1075,453,140,8,218,0,13,70,1548,901,331,93,7,161,0,10,45,748,241,828,290,614.9,282.8,817,291.9,541.1,365,719,182.8,748,566.4,822.7,241,335.5,291.1
25,025,0750,2119,1901,66,66,1,65,0,3,17,1655,1490,54,45,0,51,0,2,13,583.2,467,699.2,513.1,485.8,459,681.2,496.3,705.5,253.4,666.3,281.6,583.2,468.6,690.2,467,482,504.3
25,025,0755,1923,1354,225,112,1,160,1,18,52,1559,1158,174,70,1,116,1,10,29,575.9,331.1,657.1,397,442.2,286.2,662.1,386,509.1,244.1,544,199.1,575.9,409.9,659.6,331.1,331.5,391.6
25,025,0760,1939,1212,385,108,5,168,0,17,44,1575,1049,272,78,5,135,0,14,22,749.1,290.9,761.1,363.8,621.9,295,761.1,345.7,572,349.9,719,205.9,749.1,563.4,761.1,290.9,357.7,354.90000000000003
25,025,0765,1586,1471,49,18,4,29,0,6,9,1289,1197,45,15,4,16,0,6,6,455,440.90000000000003,522.6,496,354.1,456.8,522.6,470,661.6,162.7,557.8,244.5,455,358.40000000000003,522.6,440.90000000000003,454.3,483.1
25,025,0770,1892,57,1309,389,4,4,0,39,90,1333,44,941,249,4,4,0,32,59,726,30.2,678.8,56,479.9,27.9,677.1,45.1,220,287.1,471.1,26.9,726,412.6,678,30.2,91.4,50.6
25,025,0775,1318,64,749,240,1,119,0,74,71,983,55,563,176,1,91,0,51,46,499,32.9,530,65.1,377,29,531,53,155.9,254.9,379,27,499,337,530.5,32.9,70.7,59
25,025,0780,2718,303,1803,422,6,49,0,57,78,1996,267,1330,273,1,40,0,35,50,1142.7,50.2,1172.1,91,855,45.1,1137.8,104.2,345.1,556.8,834,51.8,1142.7,748.5,1155,50.2,147.3,97.5
25,025,0785,2725,546,1588,222,14,209,0,53,93,2105,492,1190,145,10,158,0,45,65,1169.2,111.7,1317.1,182.9,921.9,125.4,1302.2,185,503,542.9,926.3000000000001,103,1169.2,797.1,1309.8,111.7,243.70000000000002,184
25,025,0790,1394,26,971,320,6,21,1,10,39,981,20,718,189,3,17,1,6,27,509.09999999999997,15.1,552,31,375.1,5.1000000000000005,545.1,23.1,146.7,238.2,349.9,15.1,509.09999999999997,321.09999999999997,548.7,15.1,55.5,26.9
25,025,0795,1936,356,958,292,11,183,0,50,86,1526,329,745,220,8,130,0,36,58,820.9,44,864.1,73.9,634.9,40.1,848,66,257,423.2,630,44.9,820.9,562.8,856.1,44,113.8,69.7
25,025,0800,1080,44,862,95,5,11,0,24,39,803,40,660,59,3,10,0,12,19,448.1,15,467,27,338.1,17,456,29,139,222.1,341,21.1,448.1,300.5,461.3,15,58.9,28
25,025,0805,1789,69,1315,321,2,12,0,16,54,1261,59,958,191,2,10,0,14,27,730,32.1,772.9,52.9,609.1,26.9,764.1,49,240,395,596,24,730,533.3,768.5,32.1,97,50.9
25,025,0810,1281,443,554,139,3,73,0,28,41,1032,387,444,97,3,55,0,18,28,634,38.9,657,48.9,546.8,33.9,657,51.2,219.1,365.2,535.1,37.2,634,482.3,657,38.9,96.6,49.9
25,025,0815,2580,84,2038,313,4,16,0,49,76,1842,68,1471,197,4,13,0,37,52,1006.1,36,1002,63,728.1,18.1,992,57.1,297.09999999999997,446,699.9,33.8,1006.1,624.6,996.9,36,116.4,60.1
25,025,0820,996,96,667,108,1,57,0,41,26,708,86,468,66,1,41,0,31,15,389,13.899999999999999,416.1,22.099999999999998,291,11.9,417,25,79.9,225,282.1,18,389,266,416.7,13.899999999999999,36.6,23.5
25,025,0825,1308,128,944,118,2,54,0,23,39,1011,120,729,76,2,42,0,16,26,612.1,39.1,676,53.9,528.8,33.9,667.1,48,239,315.8,529.9,26,612.1,458.2,671.4,39.1,99.4,50.9
25,025,0830,1832,904,542,131,2,160,0,18,75,1535,812,440,96,2,120,0,14,51,752,143,825.8,186.8,627.9,150.2,814.2,184.1,403,389.9,671.1,111,752,563.1,820,143,221.4,185.2
25,025,0835,1775,438,1045,145,0,82,0,19,46,1412,397,792,106,0,70,0,17,30,870.5,107.3,887.4,129.1,719.1,97.1,867.2,130.8,359.3,471.6,748.1,66.8,870.5,646.2,877.5,107.3,174.5,130.1
25,025,0840,3130,179,2223,566,12,40,0,31,79,2382,166,1748,358,9,28,0,22,51,1613.5,57.1,1596.7,97.39999999999999,1196.6,50.7,1563,85.8,522.5,745.7,1192.9,42.3,1613.5,1045.5,1579.8,57.1,205.1,91.5
25,025,0845,2394,26,2062,212,6,18,0,13,57,1772,22,1544,131,4,16,0,12,43,960.8,18,984,36.9,705.8,10.9,977,28,298.1,422.9,684.8,18,960.8,604.5,980.3000000000001,18,108.9,32.4
25,025,0850,2748,63,2293,269,18,19,2,8,76,2066,57,1736,180,15,17,2,7,52,1152.9,19.7,1180.2,37.3,888.4,15.200000000000001,1151.1,42.4,369.4,534.4,849,27.1,1152.9,757.3,1165.9,19.7,137.6,39.7
25,025,0855,2436,63,2088,196,4,10,0,27,48,1909,58,1649,129,4,9,0,20,40,773.3,24.4,835.2,48.4,580.5,17.4,828.6,39.4,261.2,340.9,563.6999999999999,22.9,773.3,495,832.1,24.4,100.5,43.9
25,025,0860,2477,91,2084,215,12,4,0,21,50,1923,82,1630,147,10,4,0,13,37,992,40,1227.8,57.8,915.6,31.7,1216.9,57.5,404.7,538,896.2,38.6,992,783.2,1222.2,40,158.4,57.5
25,025,0865,2582,114,2082,290,11,13,0,7,65,1999,110,1632,184,7,13,0,6,47,1320.1,48.1,1412.5,53,1116.4,47.3,1369.9,61.7,490.5,674.1,1082.7,45.1,1320.1,957.5,1391.4,48.1,194.3,57.1
25,025,0870,2230,485,748,833,18,67,0,25,54,1688,410,584,587,8,59,0,17,23,931.9,107.1,1029.2,136.1,764.1,92.89999999999999,1019.9,135.1,379,475.6,765.3000000000001,87.89999999999999,931.9,668.3,1024.5,107.1,186.6,135.5
25,025,0875,3991,615,2035,1151,8,71,4,25,82,3041,566,1548,791,5,57,2,16,56,1645.7,146.79999999999998,1746.1,197.2,1286.1,124.7,1741.8,166.1,571.3,829.9,1277,108.2,1645.7,1131.3,1743.8999999999999,146.79999999999998,267.8,181.7
25,025,0880,1984,980,442,436,8,51,1,22,44,1606,847,345,318,6,40,1,18,31,923.2,164,963.3,191.2,787,162.1,972.9,169.9,429,529.2,832,121.8,923.2,715.9,968.2,164,237.6,180.6
25,025,0885,2988,1624,468,677,6,105,0,37,71,2337,1364,351,470,5,87,0,25,35,1320.8,200.8,1516.9,244,1214.1,196.1,1506,243.1,590.2,825,1264.1,146,1320.8,1101,1511.5,200.8,310.7,243.8
25,025,0890,1964,320,951,596,7,29,0,13,48,1410,298,664,390,4,28,0,7,19,833.3,85.2,846.8,105.7,660.9,82.4,849.9,95.9,330.9,422.2,668.7,71.5,833.3,583.8,848.4,85.2,161.6,100.7
25,025,0895,2242,894,761,472,12,56,1,10,36,1777,803,561,342,8,38,1,3,21,977,200.4,1042.6,208.1,813.9,185.9,1049.8,188.8,525.4,457.2,831.2,156.1,977,700.7,1046,200.4,289,198.4
25,025,0900,1519,343,733,337,8,43,0,22,33,1147,286,546,246,2,33,0,13,21,579.8,60.2,627.1,87.5,470,58.3,620.4,70.3,222,306.2,491,40.4,579.8,422.2,623.5,60.2,107,78.8
25,025,0905,1727,246,873,512,5,23,0,29,39,1284,222,647,349,2,20,0,17,27,615.9,67.1,671.1,82.89999999999999,468,40,673.9,78.2,200.2,311.9,471,36.1,615.9,416.9,672.6,67.1,92,80.6
25,025,0910,2328,238,1543,478,5,23,0,6,35,1723,215,1131,330,5,20,0,4,18,919,67.2,1068,84,752.9,57.199999999999996,1064.9,59.9,311,503,761.1,42.1,919,672.3,1066.3,67.2,136.9,71.9
