state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_sco,uss_16_dem_dix,uss_20_rep_gra,uss_20_dem_har,gov_18_dem_smi,gov_18_rep_mcm,atg_18_dem_ana,atg_18_rep_wil,sos_18_dem_whi,sos_18_rep_ham,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
45,075,150,2449,765,1606,32,6,23,0,0,17,1813,604,1155,21,3,20,0,0,10,224.6,418.4,349.5,914.5,224.6,423.1,342.3,926,368,157.3,362.4,157.3,373.8,154,421.6,367.8,919.6,224.6,157.1,345.4
45,075,151,1727,806,872,18,6,6,0,3,16,1259,623,609,8,5,4,0,1,9,285.7,493.9,316.8,441.8,284.7,475.8,304.8,450.6,392.7,221.20000000000002,378.7,222.2,382.5,228.1,485.1,384.2,445.7,285,223.6,310.8
45,075,152,2955,1235,1541,86,26,5,1,3,58,2129,962,1064,57,21,5,0,2,18,369.5,646.4,379.4,628.2,367.6,634.5,365.9,636.9,454,250.1,456.3,232.8,450.6,253.8,640.6,453.9,632.4,368.9,245.8,372.6
45,075,154,1432,733,591,62,6,13,0,5,22,1131,637,439,33,3,8,0,0,11,299.3,320.9,312.8,363,301,305.2,301.1,369.2,255.2,251.9,256.1,246.9,247.9,253.3,313.4,253.8,366.2,300.1,251.4,307.4
45,077,101,1821,1493,236,27,0,51,0,1,13,1529,1262,192,25,0,42,0,0,8,324.4,407.8,369.7,471.8,450,338.3,398.9,469.6,403.09999999999997,292.3,363.9,307.2,366.8,326,372.2,378,470.7,387,308.4,383.9
45,077,102,6593,5724,514,126,11,139,1,4,74,6526,5664,509,125,11,138,1,4,74,203.8,187.70000000000002,200.7,242.4,280,142.5,224.6,233.6,201.6,170.1,162.3,194.60000000000002,172.9,193.4,165.1,178.6,238,241.6,186.1,212.6
45,077,103,3281,2744,166,93,3,231,1,3,40,3040,2575,144,72,2,207,1,2,37,345.2,350,426.9,449.1,498.7,254,452.2,446.1,371.09999999999997,296.2,324.2,332,316.7,350.9,302.3,337.3,447.8,422,326.4,439.4
45,077,104,1804,1065,629,36,0,37,0,3,34,1474,961,442,29,0,29,0,1,12,205.9,330.2,231,376.90000000000003,277,281.9,236.1,379.9,287.6,133.1,260.1,143.1,271.09999999999997,148.6,306,272.7,378.3,241.6,141.8,233.6
45,077,105,2788,1877,208,82,4,556,0,9,52,2506,1702,169,75,4,515,0,8,33,258.3,327.9,277.9,452.3,350.3,248.9,290.5,452.4,309.4,196.1,271.5,209.3,283.5,220.2,288.3,287.9,452.4,303.8,208.5,284
45,077,106,1576,1408,43,23,2,75,0,3,22,1214,1104,33,14,1,53,0,2,7,433.7,405.3,580.2,555.5,575,303.4,635.7,531.5,440.7,422.3,365.3,462.8,372.4,483.1,354.1,392.8,543.4,504.1,456.1,608
45,077,107,1680,1256,220,41,1,132,0,1,29,1399,1083,171,31,0,96,0,1,17,277.2,276.5,308.7,354.8,371.1,223.7,334.1,357,307.3,234.9,274.6,255.2,276.6,267.7,249.8,286,355.8,324.2,252.4,321.2
45,077,108,4870,3739,658,152,1,239,2,5,74,4441,3492,567,117,1,203,2,3,56,548.6,496.2,700.1,654.8,682.2,413.2,702.4,675.6999999999999,445.3,420.09999999999997,384.8,449.5,394.7,463.4,454.59999999999997,408.2,665,614.6999999999999,444.5,700.6
45,077,109,2799,2186,302,257,10,11,0,10,23,2238,1796,237,166,9,11,0,4,15,589.4,312.2,707.9,405.7,654.5,261.3,696.5,423.1,283.5,456,243.8,466.2,257.1,476.8,286.6,260.4,414.7,621.4,466.3,702.4
45,077,110,1206,1021,68,31,4,64,0,1,17,931,808,54,15,4,41,0,1,8,321.1,210.6,368.2,278.9,368.7,174.2,377.9,281,217.4,273.6,202.29999999999998,281.7,197.3,293.8,192.4,205.7,280.1,345.1,282.8,373.1
45,077,111,1554,1475,26,17,4,11,0,2,19,1146,1106,13,8,4,7,0,0,8,606.1,228.4,709,271.6,694.6,161.1,732.1,263.8,236.5,514.4,210,533.3,194.9,555.9,194.7,213.6,267.6,650.6,534.5,720.4
45,077,112,2383,2205,109,43,9,2,0,1,14,1823,1697,89,21,5,1,0,0,10,789.9,151.9,934.8,190.2,781.9,142.9,908,206,152.9,618.8,128.6,632.7,132.9,637.9,147.1,137.1,197.6,785.5,630.1,921.4
45,077,113,2344,2246,16,30,4,3,0,3,42,1816,1748,16,24,3,3,0,1,21,922,134.4,1139.1,157.4,913.5,126.4,1127.7,165.6,144.6,765.2,113.60000000000001,786.6,115.6,791.9,130.1,124.3,161.4,917.2,781.3,1133.4
45,077,114,2159,2097,11,13,2,5,0,3,28,1655,1617,7,9,2,4,0,2,14,872.8,164.4,1017.3,206.1,897.1,137.5,1003.5,219,189.5,683.4,146.3,705.9,153,721.6,150.7,162.5,213.1,884.9,703.7,1010.5
45,077,115,1072,1033,8,19,0,0,0,0,12,819,791,8,15,0,0,0,0,5,421.7,30.2,545.6,56.8,412,33.4,533.5,63,39.9,334.2,31.7,330.8,34.9,338.2,31.5,35.5,59.9,416.59999999999997,334.2,539.8
45,077,116,2026,1970,6,23,7,2,0,0,18,1596,1560,4,14,5,2,0,0,11,796.8,147.7,1166.9,297,818.8000000000001,124,1179.3,275.8,159.4,673,137.1,687,135.9,693.7,136,144,286.5,808,684.7,1173.9
45,077,117,1981,1928,21,14,1,2,0,3,12,1586,1556,13,7,1,2,0,0,7,776.4,119,1015.8,182.3,765.3,109.5,996.6,181.7,128.2,627.4,101.1,648.9,105,651.3,113.8,110.60000000000001,181.9,770.6,642.8,1006.5
45,077,118,2348,2248,16,52,0,7,0,1,24,1899,1832,10,36,0,4,0,0,17,953.1,177.6,1186.2,274.3,951.2,170.8,1177.1,278.3,219.4,804.4,186.7,813.9,188,827.5,174.6,196.1,276.2,951.9,813.9,1181.8
45,077,119,2186,2086,34,23,10,2,0,1,30,1706,1651,19,9,8,2,0,0,17,959.5,190.7,1171.1,260.5,930,192.7,1145.2,273.5,229.6,761.3,202.7,781.6,202.5,792.2,191.8,210.3,265.7,945,778.6,1157.2
45,077,120,2197,2131,11,21,4,5,1,2,22,1717,1673,8,15,4,5,1,0,11,999.4,118.5,1155.5,168.2,960.7,131.2,1145.3,174.4,159.9,769,128.7,787.4,135.9,797,125.1,141.5,170.9,979.9,784.5,1149.5
45,077,121,2756,2606,54,56,5,7,0,1,27,2169,2067,39,37,5,6,0,0,15,996.3,121.1,1208.8,182.2,1010.4,95.3,1183.3,192.1,136.6,791.3,117.1,808.1,114.2,809.6,108,122.9,186.8,1003.4,803.6,1196.5
45,077,122,2653,2241,282,68,4,12,0,6,40,2014,1714,229,38,2,8,0,0,23,876.5,163.8,1064.7,200.1,849.4,156.4,1026.4,229.3,171.8,624.3,139.7,647,142.1,650.3,160,150.5,214.5,862.5,641.6,1045.1
45,077,123,2031,1702,232,62,6,10,0,0,19,1561,1304,189,47,5,8,0,0,8,561.8,159,672.2,207.9,552.4,141.79999999999998,656,225.4,153.3,422.4,136.7,438.8,135.7,440.3,150.2,141.5,216.7,557.1,434.3,664.5
45,077,124,1531,1424,46,39,6,0,0,2,14,1213,1144,35,23,6,0,0,0,5,597.6,57.6,692,84.2,590.9,54.3,681.8,94.7,69.8,486.2,52.8,499.8,51.9,504.40000000000003,55.7,58.1,89.2,594.1,497,686.7
45,077,125,1465,1406,22,19,1,8,4,0,5,1141,1100,19,11,1,5,1,0,4,549.6,55.4,645.4,91.1,538.5,58.5,630,95.7,54.9,410.5,45.7,412.90000000000003,43.9,420.9,57,47.5,92.7,544.1,414.1,637.5
45,077,126,2256,2125,57,46,1,9,0,0,18,1691,1596,45,29,1,8,0,0,12,953.6,122.2,1088.8,169.4,956.4,111.1,1075.8,173.7,142,710.8,107.4,731.5,116.1,734,116.89999999999999,122,171.7,954.8,725.4,1082.4
45,077,127,2415,2242,45,82,5,10,0,3,28,1863,1750,33,52,5,10,0,0,13,929.2,126.7,1035.5,179.8,928,120.5,1028,188,122.2,721.4,103.4,732.4,103.1,740,123.5,109.3,183.9,928.5,731.5,1031.7
45,077,128,1979,1817,80,47,3,3,0,0,29,1457,1367,56,20,2,1,0,0,11,691.9,108.5,765.8,143.3,678.9,105.2,751.1999999999999,151.7,121.39999999999999,523,104.5,528.8,105.5,537.1,107,109.9,147.5,684.7,529.6,758.3
45,077,129,2302,2132,68,58,1,7,0,1,35,1724,1623,49,33,1,6,0,1,11,857.3000000000001,118.2,1012.3,168.2,852.6,119.9,991.1,183.20000000000002,145.4,673,127.3,672.6,136.6,678.5,118.8,136.9,175.9,855.2,674.2,1001.5
45,077,130,2727,2286,257,124,4,12,0,1,43,2082,1772,208,77,4,9,0,0,12,918.3,182.1,989.6999999999999,216.4,899.2,177.3,963.6,235,163.7,685.2,137.1,705.3,144.4,704.4,179.8,147.7,225.5,908.5,698.7,975.8
45,077,131,2697,2563,39,53,12,3,0,1,26,2077,1994,31,32,9,2,0,1,8,964,156.1,1108.9,206.7,951.6,144.2,1089.1,215.3,162.1,762.5,131.9,770.9,142.2,776.5,150.3,144.9,210.9,958.4,770.2,1099.7
45,077,132,2410,2136,160,69,3,13,0,1,28,1828,1652,112,41,3,10,0,1,9,772.5,135.7,894.5,203.6,790.7,121.3,866.3000000000001,218,147.5,626.4,122.2,632.2,127.5,640.9,128.7,132.4,210.7,781.6,633.2,880.6
45,077,133,2662,2364,168,80,7,9,0,2,32,1969,1788,116,37,6,7,0,0,15,868.5,189.3,940.4,234.2,879.7,175.2,903.9,258.1,161.1,546.1,137.5,559.3,138.4,568.4,182.2,145.4,246.4,874.6,558.2,922
45,077,134,1840,1662,45,102,1,1,0,2,27,1393,1279,32,63,1,1,0,0,17,566.2,95.8,630,148,558.2,96.6,608.5,159.7,102.4,403,87.1,414.6,84.9,420,96.1,91.7,154.6,561.7,413,618.8
45,077,135,2081,1527,283,231,1,1,1,1,36,1456,1164,151,128,1,1,1,0,10,359.5,238.3,398,259.8,363.2,225.1,384,276,184.6,215.3,175.5,219.6,178.7,225.70000000000002,231.4,179.7,267.1,361.3,219.7,390.8
45,077,136,1320,641,593,70,0,2,0,0,14,1106,556,502,40,0,2,0,0,6,285.2,188.1,338,225,296,174.6,331.3,236.5,156.7,203.1,145.4,209.7,150.1,213,181.5,150.9,230.8,290.5,208.3,334.7
45,077,137,2431,1941,209,198,8,16,0,8,51,1861,1537,156,128,8,12,0,2,18,698.2,293.7,863.9,416.5,738.2,265.1,851.4,432.40000000000003,273.8,539.1,233.9,566.9,249.4,566.5,278.4,252,424.9,717.6,557.4,857
45,077,138,2909,2434,189,201,3,37,0,3,42,2202,1887,140,136,3,23,0,2,11,1124.4,330.7,1279.6,452.09999999999997,1191.3,273.2,1262.8,475.5,349.6,854,318.6,868.1,317.4,885,301.9,328.3,463.9,1158.2,869.5,1271.3
45,077,139,2089,1707,169,171,2,17,1,3,19,1661,1384,131,117,2,14,1,0,12,665.1,205.2,774.5,301.1,695.3,180.9,767.9,315.7,222.8,537.7,191.9,553.5,193.7,565.3,193.1,202.5,308.7,680.1,552.4,771
45,077,140,1895,1661,143,47,7,10,0,2,25,1456,1299,99,29,7,9,0,1,12,557.2,177.5,637,277.2,588.5,134.7,628,291.2,170.3,412,149.6,417.3,145.6,436.8,155.8,155.5,285.3,573.5,421.9,632.4
45,077,141,1730,1564,96,52,0,0,0,3,15,1375,1250,79,34,0,0,0,3,9,649.3,205.3,846.2,258.6,689.6,165.6,845.1,257,221.6,609.6,177.8,638.1,181.2,647.2,185.3,193.4,258.2,669.4,631.8,845.6
45,077,142,2144,1977,78,55,0,18,0,1,15,1687,1571,57,35,0,16,0,0,8,980.3,244.1,1338.3,342.9,1066.6,168.7,1349.4,330.7,243.3,896.4,200.70000000000002,922.9,193.7,941,206.3,212.5,336.7,1023.5,920.4,1344
45,077,143,3205,2795,205,111,7,39,2,2,44,2399,2145,141,62,6,32,2,0,11,1247.4,371.7,1488.2,459.4,1330.1,301.6,1487.7,462.59999999999997,378.7,1076,314.8,1116.3999999999999,340.9,1118.1000000000001,336.3,344.8,460.9,1288.8,1103.6000000000001,1488.1
45,077,144,1875,1538,191,79,6,24,0,2,35,1448,1226,139,48,5,19,0,2,9,621.2,173.1,818.6,266.9,654,144,797.7,287.8,177.6,547.4,150.5,561.8,162.2,562.1,158.70000000000002,163.4,277.6,637.6,557.2,808.2
45,077,145,2032,1790,124,85,9,0,0,2,22,1520,1369,82,47,8,0,0,2,12,612.6,169.1,646.9,189.29999999999998,611.5,161.6,627.1,206.5,163.6,446.5,147.6,452.6,144.7,462.09999999999997,165.5,152.2,198.29999999999998,611.9,454,636.9
45,077,146,1505,1408,32,38,2,1,0,3,21,1132,1073,24,25,2,1,0,0,7,515.9,106.1,586.1,112.4,520.4,95.3,567.7,121.4,88.3,377,74,385.1,79.1,385.2,100.5,80.2,116.8,517.8,382.40000000000003,577.2
45,077,147,2985,2709,125,98,2,23,1,1,26,2248,2061,95,59,2,20,1,1,9,1145.3,304.4,1330.9,436.09999999999997,1189.3,252.9,1308.1,455.3,304.6,901.3,273.3,917.5,281.9,921.6999999999999,278.8,286.6,446.4,1167.5,913.9,1320
45,077,148,2581,1981,370,144,9,9,0,7,61,1988,1552,297,99,6,9,0,2,23,847.8,304.6,990.3,358.4,894.7,245.2,981.8,368.8,269.5,630.9,225.7,662.4,238,669.8,274.7,244.1,363,870.2,654.9,985.9
45,077,149,2485,2323,36,69,4,14,0,1,38,1915,1815,29,45,2,7,0,0,17,973.9,165.1,1089.4,172.7,980,143.5,1064.1,183.7,140.1,715.3,123.8,721.6,128.7,722.7,154.1,130.6,178.1,977.1,719.7,1077.1
45,077,150,2379,2283,25,37,4,7,0,2,21,1786,1732,13,20,4,5,0,0,12,883.1,128.9,1039.1,166,886.4,104.1,1031.9,167.3,121,515.5,89.2,535.3,98.4,533.6,116.6,102.7,166.6,885.1,528.5,1035.1
45,077,151,1382,1304,52,4,7,0,0,1,14,1048,996,33,4,7,0,0,1,7,548,95,584.2,90.4,550.3,82,573.8000000000001,95.9,51.6,292.8,44.6,294.4,47,300.9,88.5,47.5,92.9,549.1,296,579
45,077,152,1804,1737,15,25,3,4,0,0,20,1406,1364,10,15,3,4,0,0,10,817.1,91.2,898.5,123.7,809.6,95.5,889.8,129.2,93.9,534.1,68.8,554,77.3,557.1,93.2,80,126.6,813.8,548.6,894.8
45,079,101,6059,4892,510,162,14,361,1,10,109,5973,4834,505,155,14,352,1,10,102,218.1,489.6,200.8,567,325,397.8,218.1,564,475.90000000000003,150,425,174.1,405,207.1,443.8,435.3,565.4,271.5,177.20000000000002,209.7
45,079,102,1017,371,533,49,1,46,1,0,16,980,362,510,45,1,45,1,0,16,80.9,392,73.1,378.1,113,344.4,74.1,390.2,275.8,43,265.9,45.7,262.2,57.1,368.2,267.9,384.3,97,48.5,73.7
45,079,103,2014,1064,849,57,1,12,1,5,25,1605,994,537,39,1,12,1,4,17,288.5,800.6999999999999,249.1,790.9,455.9,671.8,263,803.1,713.5,185.1,638,226.9,641.7,248.20000000000002,736.1,664.2,797.1999999999999,372.3,219.9,256.1
45,079,104,2042,1325,628,41,9,23,0,1,15,1794,1160,561,32,8,20,0,1,12,251.2,708,255.9,837.8,398.2,608.2,267.5,845.1,710.2,189.7,645.1,225.1,610,277.1,658,655.1,841.8,324.8,230.8,261.8
45,079,105,5092,3708,837,137,18,291,3,2,96,4927,3666,733,132,17,288,3,2,86,244.9,380.4,214.1,378.5,326.3,318.1,218.9,389.8,340.1,142,305.1,155,299,179.4,349.3,314.2,384,285.4,158.8,216.5
45,079,106,1785,1149,552,41,1,14,0,0,28,1452,987,412,27,1,11,0,0,14,372.6,575.4,365,663.7,485.8,474.1,390.3,668,596.2,307.4,538.4,346.3,512.1,387,524.8,548.3,665.9,429.3,346.5,377.5
45,079,107,2093,41,1977,40,1,9,0,2,23,1418,37,1338,23,1,6,0,1,12,6.7,709,15,626.1,26.1,682,11.9,636.6,482.6,6.7,469.9,6.7,484.2,10.3,695.2,479,631.4,16,7.1000000000000005,13
45,079,108,2163,13,2125,16,1,0,0,2,6,1966,12,1936,10,1,0,0,2,5,10.1,610,5.1000000000000005,184,20.8,597,2.8000000000000003,191.1,293.8,8.1,284.8,7,292.7,7,603.5,290.5,187.4,15.7,7.3999999999999995,3.8
45,079,109,2185,98,2029,29,2,3,0,1,23,1711,86,1578,26,1,2,0,1,17,20,610.4,20,485.59999999999997,50.2,563.9,17.9,490.3,415.1,15,412.2,16.1,415.7,16.1,587.1,414.7,487.6,35.1,15.9,18.5
45,079,110,2176,1859,96,44,10,139,2,0,26,1887,1617,89,34,9,122,2,0,14,331.2,687.8,341.8,767.2,549.1,488.1,385.1,753.9,751,230.20000000000002,615.9,322.9,575,373.1,587.7,647.2,760.6,440.1,308.7,363.4
45,079,111,2289,1178,931,99,4,25,2,3,47,1828,1063,647,61,4,20,1,3,29,219.6,634.9,208.1,733.1,308.2,559.5,212.2,741.8,581.6,144.1,526.2,170.2,526.8,198.8,597.1,544.9,737,263.7,170.6,210.5
45,079,112,2034,1813,100,59,3,30,0,2,27,1836,1658,85,43,3,26,0,1,20,332.5,712.1,325,779.5,556.8,505.7,360.2,760.2,696.8,240.1,594.1,287.2,549.6,367,608.6,613.4,769.4,444.09999999999997,298,343
45,079,113,2786,2427,186,115,2,28,1,3,24,2362,2109,131,78,2,23,1,3,15,460.1,1037.5,473.1,1082.9,724,814.9,499.8,1075.9,1042.1,330.5,914,399.1,876,474.8,925.6,944.8,1078.9,592.4,400.8,486.2
45,079,114,2038,1794,145,38,3,24,1,8,25,1699,1529,107,27,2,18,1,4,11,407.9,785.9,426.40000000000003,830.1,650.6,564,460,826.6999999999999,778.2,344.3,679.6,403.9,622,474.4,675.3,693.1,828.3,529.4,407.8,443.1
45,079,115,1297,1185,75,17,0,6,0,2,12,995,910,68,8,0,5,0,0,4,347.1,440.2,371.9,492.3,519.8,305.8,393.8,475.2,404.9,281.1,327.9,321.8,293.3,381.2,372.8,342.3,484.09999999999997,432.8,327.9,382.8
45,079,116,1531,1487,24,10,0,7,0,1,2,1184,1149,20,9,0,4,0,1,1,537,459.1,588.9,515.9,789.2,225.5,664.8,461,481.3,481.9,370.9,547,284.5,650,342.5,378.6,488.5,662.7,559.7,627.3
45,079,117,1911,1741,73,72,0,10,0,2,13,1553,1427,53,55,0,8,0,0,10,559.7,592.2,620.7,700,776.5,403.1,658.1,668.9,632.1,508.2,531.1,554,454,658.6,497.3,538.9,684.6,668.4,574,639.5
45,079,118,2207,615,1486,65,2,2,0,0,37,1777,575,1136,48,2,2,0,0,14,106.9,774.3,98.7,691.8,149.9,726.8,94,705.7,546.1,70.9,527.8,75.1,540,76.9,750.7,538,698.6,127.9,74.8,96.10000000000001
45,079,119,2194,69,1993,90,5,1,0,1,35,1537,61,1405,49,4,1,0,1,16,9.700000000000001,839.1,18.5,718.8,30.5,807.8,14.8,729.2,547.8,17,543.1,11.9,546.4,20.2,823.4,546.3,724.4,19.5,16.7,16.5
45,079,120,2424,1024,1288,57,9,10,0,6,30,1992,925,979,44,8,10,0,3,23,202.4,1054.7,213,999.7,338.2,938.8,206.5,1027.9,845.8,158.2,786,177.7,797.3,199.2,996.8,810,1014.4,270.5,177.8,209.1
45,079,121,3172,251,2787,92,5,7,0,0,30,2420,229,2108,60,3,7,0,0,13,28.8,1046.8,43.1,970.4,67,999.8,33.9,985.7,731.8,23.1,720.2,20.900000000000002,729.7,28.8,1023.5,726.6999999999999,977.7,47.2,23.900000000000002,37.6
45,079,122,2471,202,2179,49,4,3,0,1,33,1828,193,1581,29,4,3,0,0,18,33.9,1030.5,52.6,947.1,70.4,972.9,53.7,962.4,775.8,33.9,770,25.8,772.5,36.5,1001.8,772.5,955.2,52.5,32.9,53.5
45,079,123,1357,977,326,26,3,16,0,2,7,1037,812,191,14,1,14,0,1,4,226.1,521.9,213.1,508,341.7,423,230,506,438,182,395,202.1,368,241.1,472.1,400.5,506.4,283.5,207.4,221.9
45,079,124,1142,1093,19,16,3,6,0,0,5,869,836,14,11,2,2,0,0,4,423,336.8,447.7,368.8,590.8,195.8,492.4,343.7,316,348.4,247,406.2,180.8,472.1,266.6,247.5,356.09999999999997,507.2,408.7,470.6
45,079,125,2104,1774,118,173,3,17,3,1,15,1608,1361,89,133,3,12,3,0,7,818.2,449.5,856.2,502.5,1069.1,260.7,929,467.5,498.4,677.4,373.1,743.9,281.5,852.1,355.2,384.4,485.2,944.2,757.9,892.9
45,079,126,14503,7598,3444,2141,123,497,95,26,579,13370,7164,3063,1958,111,478,92,18,486,293.2,636.4,291.2,662.6,414.6,546.8000000000001,286.9,675.6,514.4,176.9,454.6,208.6,462.8,219.4,591.5,476.7,668.9,353.6,201.9,288.9
45,079,129,2217,274,1805,88,9,10,0,0,31,1652,248,1318,58,5,5,0,0,18,44,844.8,53.1,826,95,790.4,37,852.4,624.2,26.4,609.1,26.4,616,32.9,817.4,616.2,839.6999999999999,69.4,28.400000000000002,44.7
45,079,130,1297,745,429,40,3,53,0,4,23,1210,727,367,37,3,53,0,4,19,175.8,418.7,195.1,500,273.9,326.1,199.2,507.1,353.3,128.8,314.8,152.1,307.3,165.8,372.4,325.2,503.1,225.1,149.20000000000002,197.2
45,079,131,1723,238,1402,57,6,1,1,3,15,1342,215,1066,37,6,1,1,2,14,15.9,607.3,17.7,595.9,36,579.1,17.7,599.1,403.3,20.9,398.8,16.9,408,17.7,593.5,403.1,597.5,25.8,18,17.7
45,079,132,1345,27,1278,12,2,4,1,1,20,967,19,924,5,2,3,0,1,13,8.8,631.9,10.9,566.2,40.1,576.9,10.2,575,317,10.9,317,7.1,322.7,8,604.1,318.8,570.5,24.2,8.5,10.5
45,079,133,1370,656,663,15,1,14,1,3,17,1229,631,554,14,1,13,1,3,12,114,541,119.1,501.9,181.8,465.2,127.8,507.9,421.2,70.1,385.9,81.1,393.3,89,503.2,400,504.7,147.6,80.3,123.5
45,079,134,1536,1153,324,29,2,10,1,0,17,1390,1068,275,24,2,9,1,0,11,297.1,472.5,302.8,571.8,385.2,391.1,323.8,558.7,456.8,240.1,397.9,266.2,393,286,432.2,416.3,564.7,341.5,264.6,313.3
45,079,301,2142,1264,681,66,3,69,1,4,54,1640,1044,466,41,3,54,1,4,27,391.59999999999997,582.2,449,743.4,555.1,454.5,468.4,750,582.2,365.5,531,394,498.3,441,517.7,536.5,746.4,472.4,399.7,458.8
45,079,302,430,7,406,11,1,0,0,1,4,340,7,321,6,1,0,0,1,4,10.1,314,12,311.90000000000003,19.1,304,12.9,317.3,284.9,8,276.90000000000003,10.1,277.9,16,309,280,314.7,14.9,11.3,12.4
45,079,303,3554,3041,281,95,3,100,0,5,29,2647,2322,168,59,3,74,0,3,18,1587.3,711.6999999999999,1889.2,1107.6,1788.3999999999999,544.1,1898.7,1112.2,805.5,1274.4,697.6,1318.6,652.3,1405.8999999999999,627.9,718.6,1109.6,1687.9,1332.8,1894.5
45,079,304,2055,300,1398,123,6,162,2,1,63,1555,270,1052,84,5,102,1,1,40,59,561.1,59,469.9,82.9,533.9,51.1,477.1,362.1,27.900000000000002,338.90000000000003,37,355.09999999999997,33.8,547.6,352.09999999999997,473.3,70.9,32.9,55
45,079,305,3547,215,3254,22,6,15,1,2,32,2900,194,2657,17,5,9,1,0,17,41.3,1252.9,58.1,1279.7,76,1206,52.1,1296,1041.5,34.9,1028,35.4,1045,35.4,1229.1,1038.5,1288.1,59,35.3,55.4
45,079,306,1465,1301,127,23,1,6,0,0,7,1107,989,93,15,1,6,0,0,3,806.9,363.3,1059.7,772.5,892.6,264.1,1071.6,770.7,473.3,695.4,417.3,727,400.4,764.1,312.8,430.3,771.9,849.7,728.3,1065.6
45,079,307,2317,1567,620,67,19,12,2,0,30,1725,1196,445,40,14,9,2,0,19,847.5,752,924.1,988.2,945.3,637.3,921,1000.6,800.9,650.9,755.4,656.2,750,688.6,694.4,768.3,993.9,896.4,664.9,922.3
45,079,308,6192,1742,3848,329,13,119,9,13,119,4524,1499,2598,234,9,106,6,9,63,508.3,1920.3,525,2309.2,709.3,1715.4,512.8,2338.6,1604.8,325.5,1545.1,348.1,1544.6,386.3,1818.1,1564.3,2324.3,608.8,353,518.5
45,079,309,3990,1308,2110,279,3,182,12,10,86,3136,1174,1550,195,2,154,8,5,48,352.3,1194.8,378.4,1445.9,455.8,1087.1,369.8,1460.8,1017.9,301.9,992.4,297.9,991.4,322.8,1141,1000.4,1453.3,403.8,307.4,374.6
45,079,310,2545,909,1500,60,3,23,2,2,46,1952,818,1044,37,3,21,2,0,27,277.3,830.3,359.1,1151,361.2,728.9,372.2,1148.2,807.8,242,779.4,253.1,784.8,269,780,790.9,1149.4,319.1,254.9,365.7
45,079,311,2668,136,2396,98,10,8,0,0,20,1959,126,1740,62,8,8,0,0,15,27.3,956.4,37.8,923.3,66.8,904.9,30.3,936.9,687.8,26.3,679.4,28.2,689.9,30.3,930.3,686.1,930.3000000000001,47.3,28.2,33.8
45,079,312,1335,1249,34,22,1,21,0,3,5,1083,1026,23,13,1,17,0,1,2,441,360.3,505.6,482.7,613.7,212.6,551.6,461.3,396.1,400,347.8,420.6,263.2,516.2,286.7,335.8,472.6,527.5,445.3,528.4
45,079,313,1136,487,599,16,4,9,1,4,16,856,402,422,12,4,5,1,0,10,184.5,308.1,170.2,298.9,253.7,295.2,168.9,311.8,239.1,139.7,226.9,139.7,229.4,144.8,301.5,231.7,305.4,219.2,141.5,169.7
45,079,314,3332,434,2676,130,14,18,1,5,54,2559,396,2022,86,9,14,1,0,31,86.9,1145.4,121.4,1404.9,123.8,1065.6,110.9,1426.5,915.5,78,905,70.9,911.3,83.1,1105.5,911.1999999999999,1416,105.4,77.6,115.8
45,079,315,3071,2735,217,39,4,38,0,7,31,2126,1915,147,21,4,26,0,3,10,1762.5,713.7,2070.4,1154.3999999999999,2011.8,560.4,2080.6,1157.3,930.8,1413.5,770.6,1496.4,755.4,1562,637.1,819,1155.7,1887.2,1490.7,2075.5
45,079,316,3742,800,2826,68,9,6,0,0,33,2808,674,2059,46,8,6,0,0,15,275.3,1355.9,314,1457.3,332.7,1288.9,308.2,1467.6,1135.1,226.5,1108.5,222.7,1121.8,243.4,1322,1121.9,1463.6,302.3,230.6,310.2
45,079,317,2894,148,2682,28,4,6,0,1,25,1913,126,1744,18,4,6,0,1,14,19.8,1110.7,43.300000000000004,989.3,57.8,1047.7,42.3,1002.8,734,33.3,716,36.2,734,42.3,1079.2,728.1,996.5,38.6,37,42.9
45,079,318,6565,3492,2369,322,19,195,3,13,152,4691,2653,1616,200,10,135,2,8,67,1298.2,1919,1345.9,2632,1577.7,1715.4,1324.9,2666.1,2021.7,1045.9,1891,1090.4,1898.7,1166.9,1817.5,1936.9,2648.9,1437.6,1101.4,1335.8
45,079,319,4445,1106,2791,434,11,25,3,5,70,3322,953,2021,276,10,21,3,3,35,292.9,1365.9,336.5,1831.4,414.4,1247.4,333.3,1857,1276.9,226.70000000000002,1256.1,226.70000000000002,1267.1,241.7,1306.3,1266.9,1844.3,353.4,231.5,335.1
45,079,320,1165,5,1114,28,3,0,0,3,12,932,5,897,14,3,0,0,1,12,10.9,552.9,10.9,584.8,27.1,530.1,7.1000000000000005,588.2,442.1,10.9,426.9,10.9,435,17.8,541.3,434.8,586.9,18.8,13.2,8.5
