state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_you,uss_16_dem_bay,uss_18_rep_bra,uss_18_dem_don,gov_16_rep_hol,gov_16_dem_gre,gov_20_rep_hol,gov_20_dem_mye,atg_16_rep_hil,atg_16_dem_arr,atg_20_rep_rok,atg_20_dem_wei,sos_18_rep_law,sos_18_dem_har,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
18,003,00690,1199,944,123,67,11,2,2,2,48,975,796,95,45,11,2,1,2,23,97.5,205.1,115.3,303.1,93.7,214.1,69.7,244.20000000000002,88.9,235.9,141.2,248.1,128,206,128,294,79.7,233.8,215.29999999999998,239,281.6,102.4,74.5,128,242.7,104.4
18,003,00700,1453,1214,70,95,1,16,4,8,45,1049,915,46,52,1,8,4,4,19,191.9,269.9,195.1,339,186,269.3,135.9,257,197.9,272.3,209.6,278,225,252,197.2,341.90000000000003,149.7,242.1,266.2,249.5,319.7,200.3,142.9,200.5,280.4,187.7
18,003,00710,795,664,31,61,1,6,0,0,32,605,535,21,31,1,6,0,0,11,127.9,180.2,116.2,229.9,125,192.1,88,190.8,122,212.2,131,182.8,157.9,185.8,129.8,221.9,96.9,183.8,192.5,187.2,211.4,133.5,92.6,125.7,197.4,122
18,003,00720,499,448,0,31,3,4,0,1,12,415,386,0,14,3,4,0,1,7,135,57,149.3,91.6,104,79.1,80.4,57.6,121,68,144.9,66.6,135,59,147.9,93.10000000000001,89.6,50.9,65.9,54.2,83.7,123.8,84.9,147.4,69.1,123
18,003,00730,1620,989,231,282,4,58,1,6,49,1269,845,172,184,2,41,1,3,21,147.4,170.1,140.1,216.9,129.1,187.2,86.2,132.9,132,192.9,149.8,164.9,157.7,177.1,150.79999999999998,210,101,121,181.6,126.8,197.29999999999998,141.5,93.4,147,174.9,132.8
18,003,00740,1044,534,142,116,0,201,0,2,49,724,413,90,72,0,129,0,0,20,83,111,105.3,101.3,79,105,66.2,63,78,112,106.7,80.6,98,102,106.3,100.6,70.2,60.2,107.5,61.6,94.2,84.5,68.2,106.1,92.9,88.1
18,003,00750,1277,982,62,100,4,115,0,0,14,872,710,35,58,3,62,0,0,4,247,161.9,241.6,209.4,221,184.9,174.8,156.3,242.2,178.9,251.3,158.4,285,149,255.3,205.9,186.4,141.5,168.6,148.7,191.3,248.9,180.6,249.5,171.9,234
18,003,00760,1206,871,125,89,6,59,1,0,55,889,699,72,49,4,45,1,0,19,224.1,160.1,245.1,214.9,183,190.20000000000002,139.9,160.1,204.9,190.9,269.1,154.9,244,159,245.89999999999998,209.9,154,144,175.20000000000002,152,193.2,214,146.9,253.5,176,212.20000000000002
18,003,00770,1077,867,61,54,2,36,0,11,46,784,655,50,30,2,27,0,7,13,205.3,143.8,217.4,188.5,177.9,166.1,156.79999999999998,140.4,198,163,225.8,142.5,230.7,134.2,229.6,185.1,167.5,127.3,151.8,133.8,172.1,202.9,162,224.4,154.5,201
18,003,00780,1893,1449,38,258,20,70,0,7,51,1408,1166,30,138,7,49,0,4,14,391.2,168,352.8,232.1,340.9,192.2,268.8,173.3,354.7,197.1,350.2,189.6,409.8,147,357.9,227.7,284,154.5,176.1,163.9,216.3,374,276.3,353.5,187,345.4
18,003,00790,1795,1396,25,303,8,15,0,0,48,1298,1074,21,164,7,10,0,0,22,192.6,111,188.8,181.5,158.1,124.9,118.9,113,171.8,124.9,190.8,144.5,208.5,98.9,190.6,180.2,126.3,107.9,114.7,110.3,168.7,182.6,122.4,190.5,132.1,171.7
18,003,00800,1637,1259,100,122,9,83,1,6,57,1210,995,68,70,5,56,1,3,12,254,213.9,289.1,278.8,238.6,222.3,185.9,217.8,231.8,236.6,311.9,198.5,296.7,189.7,290,273.9,204.3,203.3,215.8,210.4,250.5,255.1,195.29999999999998,297.09999999999997,226.1,255.9
18,003,00810,1535,1178,114,135,3,47,0,1,57,1237,1003,88,84,3,34,0,1,24,303.6,228.4,302.5,312,267.3,253.2,222.79999999999998,223.7,278.6,264.4,331.2,227.4,335.7,212.4,314.5,289.6,237.70000000000002,202,239.6,212.8,276.5,296.2,230.10000000000002,316.1,246.1,288.2
18,003,00820,1030,789,92,87,2,21,0,2,37,778,626,70,44,2,16,0,0,20,213.6,180.7,220.5,218.1,204.5,195.7,149.2,158.4,216.6,190.6,233.7,166.70000000000002,236.9,178.5,228.5,214.4,165.5,146.6,186.4,152.6,199.8,218,157.4,227.3,183.4,207.9
18,003,00830,1607,1265,133,93,8,71,0,1,36,1377,1112,116,60,7,62,0,1,19,300.90000000000003,241.89999999999998,312,346.9,275.2,261,201.8,254.1,268.90000000000003,285.8,340.09999999999997,260.2,327,231,325.09999999999997,327,226.9,222,254.9,237.9,311.5,293.1,214.3,325.8,270,286.4
18,003,00840,1205,1009,64,52,2,42,1,1,34,973,832,58,36,1,31,1,1,13,356.9,195,310,271,338.09999999999997,215.1,245.79999999999998,196,338.90000000000003,221.9,366.9,173.9,398.9,168.2,335,252.9,270,176.1,200.10000000000002,186.2,232.5,358.1,257.9,337.3,207.9,329
18,003,00850,1132,1028,29,32,2,26,2,2,11,868,801,22,14,2,21,2,0,6,448.9,222.1,453.09999999999997,308.1,412.9,260.9,351.9,244,416.90000000000003,272.1,522.1,190,506.9,181.1,471.9,285.1,383,209.79999999999998,234.1,226.9,261,446.4,367.5,482.3,241.5,440.6
18,003,00860,441,322,54,24,1,24,0,0,16,361,276,41,19,0,19,0,0,6,43,70,90.4,59.6,40,68,68.9,44.5,42,74,89.7,48.5,54,63,91.9,58.4,72.9,39.599999999999994,68.7,42,55.5,44.7,70.9,90.6,58.4,65.8
18,003,00870,1587,1070,214,83,6,176,0,3,35,1115,795,138,50,6,117,0,0,9,336.9,270.09999999999997,356,328,320,274.9,241.9,261.1,325.1,281,377,227.20000000000002,370,240.1,354,325.1,255.9,231.9,266.6,246.7,293.3,337.8,248.9,362.3,271,326.5
18,003,00880,452,383,17,34,1,4,0,0,13,345,309,11,16,1,2,0,0,6,107.4,65.8,110,84.69999999999999,102.3,66.7,81.39999999999999,61.6,99.6,76.2,113.7,63.5,121.3,54.6,114.39999999999999,83.6,86.1,57.3,65.9,59.6,77.2,107.6,83.8,112.89999999999999,68.3,103.9
18,003,00890,1348,1247,23,42,4,17,0,0,15,1078,1013,19,25,4,10,0,0,7,436,176.79999999999998,434.1,230,390.90000000000003,208.1,324.8,173.9,386,231.1,449.8,151.8,466.1,160.9,452.9,218,347.9,153,194,163.5,200,419.9,336.5,445.6,189.1,409.6
18,003,00900,960,828,46,35,0,33,2,2,14,760,675,34,16,0,26,2,0,7,322.1,176,347,243.9,299.09999999999997,195,262,206.9,297.9,202.8,390,162,353.1,139,370,218,297.9,168.9,178.3,187.8,208.1,318.1,280,368.9,190.3,326.5
18,003,00910,1469,1202,81,88,4,55,0,0,39,1066,917,49,51,2,36,0,0,11,380.2,206,427.5,315,356.9,240.1,313.7,221.9,361,252.9,468,215.7,425.3,191,436,301,346.8,190.8,222.5,206.4,277.3,380.59999999999997,330.3,443.8,236.9,390.6
18,003,00920,1251,1020,78,53,1,76,0,3,20,1083,905,63,38,1,60,0,2,14,326.8,248.6,404.4,329.3,330.3,252,254.5,239,329.7,263.6,459.7,233.9,392.9,204.7,431.8,301.2,282.7,205.3,242.1,222.29999999999998,288.2,344.9,268.6,432,253.1,357.1
18,003,00930,1441,1239,58,96,4,9,0,0,35,1011,908,31,45,3,8,0,0,16,282.9,139.2,363.7,223.2,248,170,195.6,140.3,251.1,181,352.9,162.5,298.2,146,360.09999999999997,227,218.5,124,159.2,132.1,204.3,270,206.9,359.09999999999997,168.1,285.8
18,003,00931,759,683,15,13,3,38,0,0,7,606,552,11,11,3,26,0,0,3,246.1,132.1,243.2,179,230.9,141,178.3,126.1,230,147.9,266,122.6,284,100,248,171.1,197.20000000000002,108.4,130.3,117.2,157.6,247.8,187.7,252.4,136.4,235.9
18,003,00932,1077,929,61,50,3,11,0,0,23,807,718,40,32,3,4,0,0,10,237,149.1,257.1,198.1,215.9,164.9,190.1,144.1,228.9,170.2,265.9,148.5,268,137,268,195.4,201.3,134,155.6,139.29999999999998,180.7,237.2,195.7,263.6,160.1,236.9
18,003,00933,957,730,72,47,4,67,0,0,37,725,581,52,28,2,52,0,0,10,168.20000000000002,128.29999999999998,226.5,206.6,163.8,130.9,147.4,130.9,167.3,136.29999999999998,267.5,139.1,200.1,108.2,240.1,181.9,158.3,114.6,125.8,122.8,175.89999999999998,175,152.8,244.6,141.8,193.2
18,003,00940,2302,1780,134,266,8,31,0,5,78,1618,1362,56,151,2,26,0,1,20,270.7,212.1,281.6,343.9,230,239,179.9,247.6,236.7,252.6,294.9,262,294,208,299,337.8,203.4,230.2,227.8,238.5,314.6,257.7,191.5,292.1,259.4,254.2
18,003,00950,1429,1022,118,183,4,43,1,5,53,1055,836,74,89,4,24,1,4,23,175.9,205.9,193,294,171.9,204.9,136.8,221,177.8,211.7,224.1,225,220,180.1,209.29999999999998,275.1,153.2,204.20000000000002,200.8,212.5,264.7,186.6,145.2,209.2,224.7,184.8
18,003,00960,1448,1347,25,13,5,38,1,2,17,989,927,18,10,5,23,1,1,4,457.5,186.5,463.8,277.4,441.6,219.9,356.09999999999997,233,455.6,218.8,522.2,179,508.4,158.6,498.2,245.8,388.8,192.9,195.9,212.8,234.2,465.7,372.5,494.6,212.5,454.8
18,003,00970,511,468,4,10,0,24,0,0,5,377,347,4,6,0,17,0,0,3,258.1,95,324.1,139.3,259,100.9,223,95,259,102.9,378.9,77.3,286.9,70.1,358,111.39999999999999,234.9,79.9,92.3,87.5,109.4,265.8,228.8,353.7,96.8,286.8
18,003,00980,967,849,19,56,3,9,0,2,29,726,659,15,30,3,7,0,1,11,188.2,159.1,185.9,242.3,160.3,182.6,138.8,178.2,177.3,185.5,195.9,179.3,221.3,145,190.8,236,157.9,164.5,168.1,171.2,219.4,186.7,148.2,191.2,185.9,179.5
18,003,00990,1401,1131,72,139,6,3,1,3,46,951,811,41,74,4,3,1,0,17,160.20000000000002,156.1,160.20000000000002,202,136.9,174.5,114.3,152.1,145,179,157.9,169.1,167.1,172.8,160.20000000000002,201.1,130.1,143.7,170.9,147.6,190.3,152.6,122.6,160.1,171.9,148.2
18,003,01000,1373,1250,24,60,3,6,0,1,29,1040,965,15,43,2,6,0,0,9,265.2,226.9,267.8,290,230.8,254.1,197.79999999999998,235,232.1,269.2,312.4,212.9,300.1,215.1,267.8,296.9,221.9,217.20000000000002,241.5,226,266.8,257.2,209.6,283,246.6,254.9
18,003,01010,1119,997,36,57,2,16,0,0,11,894,823,20,34,2,12,0,0,3,283,156,306.9,232,251.9,184.9,207,178.8,258,187.20000000000002,329.1,151.1,328,126,311.9,222,219.9,160.1,163.4,169.5,201.7,280,213.5,316.1,177.6,277.3
18,003,01020,1817,1496,83,139,11,13,2,2,71,1398,1202,59,82,9,12,2,1,31,331.5,227.6,315.1,301.8,288.4,263.2,233.2,231.2,285,285,316.2,237,347.2,236.1,307.2,320.3,249.7,205,253,218,286.6,312.5,241.20000000000002,312.8,256.4,296.9
18,003,01030,1516,911,122,124,10,298,3,5,43,1069,707,88,68,9,178,2,3,14,100.9,115.8,107.89999999999999,173,93.10000000000001,135,87,114.9,93.9,141.9,120.10000000000001,138.1,121.10000000000001,120.10000000000001,110,173,88.1,110,128,112.2,161.3,102.2,87.4,112.7,135.8,102.3
18,003,01040,1560,1324,44,55,0,104,0,3,30,1032,889,28,30,0,71,0,0,14,446,239.1,497.1,331,443,245,356.5,233.2,457,248,534.9,231.5,503.1,192.9,533.4,299.9,379.6,208.6,231.2,221,287.5,462.2,368.1,521.8,247.6,461.3
18,003,01050,1935,1653,52,85,2,94,0,8,41,1236,1072,33,50,2,65,0,4,10,501,245.9,520,351.1,490.09999999999997,261,367.09999999999997,250,476.9,290.9,527,247.1,558.9,215,530.9,346.9,392.8,218.1,253.1,234,315.1,506.8,380,525.8,269.5,484.9
18,003,01051,744,674,10,20,6,24,0,2,8,502,458,8,13,4,18,0,0,1,235,97,241.9,161,228,116,173.4,113.5,222,130,260.1,112.6,257,95,259.5,145.89999999999998,184.60000000000002,101.4,109.5,107.5,139.8,235.5,179,253.8,119.10000000000001,229.1
18,003,01060,1529,1154,177,120,5,23,1,6,43,1225,988,123,72,3,19,0,1,19,266,303.90000000000003,305,388.1,255,320.1,203,296,262,323,361,292.9,327,265.1,329,371.1,224,265.1,303,280.6,350.6,277.6,213.4,331.7,313.9,281.2
18,003,01070,1180,948,111,74,5,15,1,4,22,985,829,78,49,4,13,1,4,7,228.5,231.7,248.2,274.5,214.8,241.6,173,220.8,216.9,253.20000000000002,261.90000000000003,213.3,260.8,218.6,259.2,275.59999999999997,194.6,195.6,236.4,208.1,254.5,230.4,183.5,256.4,236.1,228.5
18,003,01080,1561,1221,148,109,6,23,0,1,53,1254,1031,115,60,6,20,0,0,22,262.2,217.8,271.90000000000003,271.90000000000003,235.9,235.9,187,189,247.1,245.8,289,212.9,301,206.9,278,263,201.9,171.2,226.2,180,249.6,261.3,194.4,279.4,223.6,252.5
18,003,01090,798,744,10,25,0,7,0,0,12,683,647,9,16,0,7,0,0,4,290.8,139.8,292.3,180,257.7,161,224.4,156.20000000000002,267.90000000000003,164.3,318,128.5,319.4,119,306.40000000000003,171.3,242.6,135.9,145.9,146,160,283.8,233.4,305.8,150.7,279.9
18,003,01100,1001,859,31,87,3,4,0,0,17,781,694,21,55,2,2,0,0,7,239.9,221,236.1,277.2,231,238.1,172.9,230.2,246,242.1,250.9,215.3,299.1,192.8,257,265,196.7,208.4,223.4,219.2,252.4,254.4,184.9,247.9,232.1,236.5
18,003,01110,1875,1437,214,135,6,17,0,0,66,1376,1147,120,72,5,13,0,0,19,344.8,260.9,389.2,335.6,318.8,293.1,272.4,251,313,313,401.5,259.4,389.90000000000003,258.1,386.3,348.09999999999997,293.8,232.29999999999998,281.2,241.7,314.3,341.8,283.4,392.1,283.3,345.4
18,003,01120,960,867,21,38,10,4,0,0,20,751,697,12,25,7,3,0,0,7,238.9,113.1,212.4,183.2,186,135.9,148.6,137,203.1,139,219.3,141.6,238.9,115,211,190,160.3,126.8,125.89999999999999,132,171.6,216.6,154.4,214.4,142.4,202.2
18,003,01130,1264,1141,30,59,5,7,0,3,19,967,896,19,32,4,7,0,0,9,251.8,138,246.7,172.5,212.1,156.2,160.7,118.3,223,169.9,224.2,137.5,263.1,144.3,239.5,182.5,174,111,151.9,114.6,164.2,237.5,167.2,236.6,147.8,221.7
18,003,01140,1369,961,247,105,7,5,0,3,41,1002,777,142,53,7,3,0,1,19,213.9,117.2,255.29999999999998,178.4,160.1,140.3,166.1,122.5,186,136.9,231.9,142.6,220,123,248.3,189.1,180.2,115,129.2,118.7,170,195.1,173.3,245,140.3,206.8
18,003,01150,1261,743,324,116,2,5,1,0,70,944,602,230,74,2,5,1,0,30,160,282.3,171.9,350.2,140.6,296.9,106.8,248.1,157.1,299.2,201,287.2,200.1,264.3,182,348,118.7,244.9,285.9,246.5,328.3,164.7,112.6,184.79999999999998,291.4,159.8
18,003,01160,1135,1020,16,68,6,3,1,1,20,870,808,11,40,4,1,1,1,4,248.1,157.9,235.6,209.6,209.9,185.1,154.1,139.7,224,186.9,245.5,154.5,288.1,134.1,238.5,207.20000000000002,170.8,121.5,166.2,130.7,190.4,242.70000000000002,162.4,239.9,166.4,223.9
18,003,01170,1199,1014,70,92,5,5,0,0,13,1002,868,57,61,3,5,0,0,8,224.1,137.1,271.5,241.5,194.9,159,177.5,161.3,204,165,282.7,178.4,251.1,125.1,274.6,238.79999999999998,196.9,139.5,146.7,150.1,219.5,218.3,187.2,276.2,171.9,230.6
18,003,01180,1068,938,53,46,3,7,2,0,19,868,785,34,31,3,5,2,0,8,334.9,188.7,343.8,237.2,298,208.2,260.4,192.1,297.3,226.7,384.90000000000003,150.2,367.9,156.9,351,212.8,285.1,165.3,194.8,179,199.9,324.6,272.7,359.7,193.2,325.1
18,003,01190,1243,917,167,101,5,13,0,3,37,992,778,119,65,4,12,0,2,12,275.9,265.90000000000003,270,306,256.1,284,230.9,269,261.8,293.1,330.9,211,335,239.1,285.9,284,249,245.20000000000002,270.3,257.5,266.9,282.1,240,295.4,266.1,277.4
18,003,01200,51,50,1,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,10.9,8,10.1,8,12,10.9,9,6.8999999999999995,10.9,10.1,14.9,4,14,9,10.1,8,10.1,6,9.5,6.3,6.6,12,9.5,11.6,8,11.4
18,003,01210,1253,1127,25,63,7,17,2,1,11,878,807,15,37,3,9,1,1,5,396.9,209.6,394.7,246.9,382.2,224.5,338.1,219.5,382.2,240.1,458.8,150,452.8,160.70000000000002,425.2,229.4,370.4,188.1,208.7,203.5,208.7,403.5,354.3,426.3,207.9,400.2
18,003,01220,794,667,53,19,3,34,0,0,18,545,469,29,11,2,25,0,0,9,239,172.1,243,204,246,174.1,177,166,244,184.9,307,124,293.9,134,253,198,188,145,166.3,155.6,175.3,255.8,182.5,267.7,167,243.4
18,003,01230,1376,1183,41,38,0,73,4,0,37,924,808,29,26,0,44,3,0,14,370,248,417.90000000000003,335.9,373,253.9,311.1,247.1,378,261.9,461.09999999999997,238,446.9,195.9,433,303,338.8,216.9,240,232.1,292.4,391.90000000000003,325,437.40000000000003,255.6,392.1
18,003,01240,1014,841,71,35,3,55,0,0,9,800,673,54,22,3,40,0,0,8,268.3,206.9,274.6,266.2,257.3,213,202.9,220,262.4,218,321.2,195,307.6,176.4,305.9,237.70000000000002,219.1,201.8,203.6,211,232.9,274.2,211,300.5,215,268.8
18,003,01250,1208,1051,39,56,1,36,0,1,24,973,867,32,37,1,24,0,1,11,345.9,229.70000000000002,376,299.8,340,245.1,281.9,218,345.2,248.70000000000002,419.8,218,409.7,188,389.8,279.1,310.9,184.7,227.9,201.4,265.6,360.1,296.4,395.2,234.6,357.40000000000003
18,003,01260,1507,1334,29,40,0,93,0,3,8,1046,946,20,19,0,58,0,0,3,463.9,242.9,487.90000000000003,349.9,471,249.9,371.9,247,463.9,263.90000000000003,549,239.9,529,193,513.9,321.1,390,218,237.5,232.29999999999998,303.59999999999997,481.79999999999995,381.1,517,258.2,471.3
18,003,01270,1782,1435,160,91,2,59,0,0,35,1168,990,84,42,2,40,0,0,10,559,327.1,618.9,459,575,343.90000000000003,477.90000000000003,350.09999999999997,588,340.9,712.1,314.9,660,266.9,663,417,519.9,304,319.7,327,397,595.5,498.9,664.7,347.2,597
18,003,01280,832,684,23,12,0,109,0,0,4,594,498,15,4,0,75,0,0,2,312.1,151.89999999999998,312.90000000000003,223,324,143,274,163.9,328.09999999999997,141.1,386.9,143,354.9,107,339,199,301.1,131.8,135.8,147.79999999999998,188.3,329.7,287.59999999999997,346.3,155.9,325.9
18,003,01290,789,713,9,4,0,48,5,0,10,540,492,5,2,0,33,3,0,5,308,147,299,188,310,149,266,147,311,147,361,113,349,107,326,155,280,125,137.5,136,152,319.5,272.9,328.6,142,312.20000000000005
18,003,01300,1241,1122,25,36,1,34,1,4,18,929,849,19,21,1,27,1,1,10,424,261,437,343,442,264,386.1,271.1,442,268,501.1,241,505,202,474,307,420,237,248.7,254.1,296.9,453.3,403,470.70000000000005,266,447.9
18,003,01310,950,807,28,33,6,49,0,9,18,649,561,23,20,5,29,0,4,7,259.8,182,287.1,235,258,203.1,226,188,275.9,193,326,165,303.9,159,300,222.9,251.89999999999998,170,184.20000000000002,178.9,207.5,274.4,239.1,304.4,191,276.5
18,003,01320,1151,1058,18,51,2,2,0,2,18,850,794,12,29,2,2,0,2,9,338,236.1,326,271.1,316.9,257.90000000000003,266,228.2,327.9,259,352.09999999999997,206,392.9,196,345,262.09999999999997,282.90000000000003,211,237.1,219.7,246.4,343.90000000000003,274.6,341,236.2,327.5
18,003,01330,1255,1125,34,59,2,14,1,4,16,878,798,20,40,1,14,1,0,4,359.9,232.10000000000002,378.9,315,350.1,247.2,289,248,352.9,256,415.09999999999997,217.9,450,180.2,416,286.9,330.1,197.1,228.9,222.6,273.3,378.1,309.6,403.3,242.29999999999998,371.2
18,003,01340,1028,973,15,25,0,11,0,0,4,824,784,11,20,0,7,0,0,2,346.2,173,357.9,249.1,339,190,297.09999999999997,210.9,351,188,411.1,171,401.9,139.9,388.9,231,318.09999999999997,190,172.8,200.5,217,359.5,307.59999999999997,386.1,193.70000000000002,356.9
18,003,01350,1105,1019,27,27,1,18,0,1,12,946,884,24,19,1,11,0,1,6,435.09999999999997,323.1,421.1,440.8,428.7,333,363.2,349.2,440.4,347.6,531.9,294.2,530.2,256.8,472.5,398.8,400.8,306.8,315,328,378.09999999999997,458.5,382.09999999999997,475.09999999999997,339,446.9
18,003,01360,949,852,22,43,0,18,0,4,10,698,646,13,22,0,10,0,2,5,335.1,190,348.3,236.9,347.1,202.2,272,199,334.09999999999997,223.9,385.9,166,388,160,363.90000000000003,227.1,306.9,170.9,194,184.7,209.9,351.1,289.4,366,197.2,342.3
18,003,01370,948,851,31,30,2,21,0,2,11,702,639,23,21,2,14,0,0,3,327.9,193,318,232,297.1,220,261,199.9,300,229.1,339.1,182.9,379,163.1,330,227,281.8,174,201.4,186.9,213.9,326.09999999999997,271.5,329,202.29999999999998,314.90000000000003
18,003,01380,1238,1135,30,30,3,26,0,3,11,899,836,18,19,1,18,0,0,7,440,248.3,414.1,338.8,422,267,343,266.2,440,264,494.9,220.9,504.1,203.1,452.1,304.1,368.9,229.2,245.6,247.8,287.9,451.6,356.2,453.59999999999997,260.6,430.9
18,003,01390,1364,1250,21,38,2,42,0,1,10,1100,1038,11,21,2,27,0,0,1,628.2,373.90000000000003,672.8,485.5,629.6,388.3,548.5,406.1,636.5,399.4,784.1,335.6,728.1,304.2,722.6,442.40000000000003,599.8,336.4,366.4,371.2,421.1,655.7,574,726.6,385.7,661
18,003,01400,1371,1268,10,47,1,22,1,0,22,973,916,8,22,1,17,1,0,8,378.7,223.7,422.3,292.3,387.5,225.2,318.3,250,386.8,230.9,489.2,197.4,445.3,170.7,451.2,265.5,340.8,221.3,212.5,235.7,251.7,399.5,329.6,454.1,230.7,402.09999999999997
18,003,01410,961,843,41,47,0,20,1,0,9,833,737,37,35,0,15,1,0,8,277.1,164.3,301,243.1,266.9,179,203,175.1,262.1,200.9,313.2,185,311.2,151,318,236.1,222.9,151,173.6,163.1,221.5,279.4,212.9,311,187.1,274.9
18,003,01420,401,369,15,1,0,16,0,0,0,308,282,12,1,0,13,0,0,0,158,84.1,133.3,91.8,158,95,100,78.6,156,98.1,154.6,62.2,186,68,142.4,83.5,107.1,69.60000000000001,86.2,74.10000000000001,79.1,164.5,103.5,143.4,81.2,144
18,003,01430,1025,936,22,21,3,33,0,0,10,731,664,19,12,3,25,0,0,8,347.5,222.6,347.5,282.8,374.6,219.7,308.9,243.1,352.40000000000003,240,411.5,190.70000000000002,420.2,172.4,379.5,247.9,331.1,207.3,213.7,225.2,240.4,373.7,320.09999999999997,379.5,225.1,363.7
18,003,01440,1127,765,130,174,1,11,0,0,46,782,561,90,108,1,8,0,0,14,132,161.9,128.9,196.1,120.1,176.2,70.9,164.9,128.9,179,130.9,173,147.2,171,127.2,207,80.10000000000001,159.8,171.9,162.4,191.8,131.9,75.4,128.9,176.5,118.5
18,003,01450,1561,1001,224,254,3,8,1,3,67,1080,754,142,144,3,7,1,2,27,143,240,150,337.9,128.7,273.9,117,246.9,130.1,289.8,205.8,251,176.6,251,172,335.9,133.1,232,263.5,239.4,308,144.7,125,175.8,273.4,150.7
18,003,01460,2257,1098,497,418,12,107,0,6,119,1463,832,279,231,8,64,0,1,48,204,411.7,224,485.9,211.1,411.1,152.9,374.2,205.1,435.90000000000003,271.8,381.9,266.5,392.1,255.1,461.2,184.5,351.2,412.59999999999997,362.9,443.2,221.8,169.1,249.9,411.6,219.2
18,003,01470,1336,817,213,235,5,9,0,2,55,915,620,132,129,5,8,0,1,20,153.20000000000002,267,164.9,337.8,154.1,277.2,106.2,264.7,154.8,282,203,261,195.9,252.1,175.1,330.6,130.9,249,269.4,257.1,309.8,164.3,118.60000000000001,180.3,280.1,159.7
18,003,01480,713,581,72,36,1,2,0,0,21,494,423,42,20,1,1,0,0,7,96.8,180.9,115.8,242.8,113.9,187.9,84.9,197.8,110.1,199,150.2,196.9,138.1,179,135,234,96.8,179,186.9,188.5,224.6,114.8,90.6,133.7,199.7,115.7
18,003,01490,646,497,99,31,0,5,0,2,12,633,488,95,31,0,5,0,2,12,102,168,70.1,204.5,88.1,176.1,39.2,132,100.9,172.9,85.8,113.69999999999999,124.1,157.7,64.2,141.2,44,111.7,168.5,122,153.2,103.8,41.4,73.10000000000001,153.2,79.5
18,003,01500,897,425,205,171,7,44,0,2,43,629,332,144,93,3,42,0,2,13,41.1,140,59.3,173.1,44.8,132,37,131,37.800000000000004,137.8,69.1,134,60.1,123.8,62.1,165,39,128.2,133.1,129.8,157.5,45.9,37.6,63,140.6,49.9
18,003,01510,1750,870,357,429,11,9,2,4,68,1239,702,212,271,10,8,2,2,32,102.1,175.9,128.7,218.4,88,179.8,67.4,141.1,88,199,131.1,183.9,107.9,186.7,122.2,225.1,74,142.7,185.3,141.9,209,96.5,70.4,127.39999999999999,183.8,101.1
18,003,01520,1552,1063,164,230,4,34,2,1,54,1030,772,103,111,2,23,2,1,16,210,334.1,209.2,482,202.8,355.7,145,392,216.6,355.7,256.5,400.2,271.3,313,233.1,461.9,164,375.9,339.3,384,448.1,225.3,154.5,233.1,385.5,212.1
18,003,01530,1314,1213,9,51,1,23,0,0,17,959,904,9,31,1,10,0,0,4,280.1,408,278.9,513,285.9,406.6,213.9,456.9,291.9,418,392.9,366,377.1,310.7,320.9,477.09999999999997,254.9,389.8,385.9,423.8,452,308.7,234.3,330.7,416.3,299.7
18,003,01540,1147,469,266,293,2,58,0,0,59,799,402,179,153,2,41,0,0,22,88,198,96.9,237.8,74.2,199,71.1,159.6,88,195.9,105.7,201.9,104.2,189.1,91.8,242.2,74.8,152.1,195.5,155.5,227.3,88.1,73,97.9,197.4,88.1
18,003,01550,1532,703,550,163,2,34,0,6,74,1058,562,351,97,2,20,0,4,22,123.3,263.9,131.1,337.1,111.7,276.3,80.8,244.2,118.1,278,153,284.09999999999997,152,253.79999999999998,131.7,331.8,87.2,242.9,267.9,243.29999999999998,317.5,126.2,84.1,138.7,279.1,121
18,003,01560,638,528,68,25,1,11,0,1,4,498,423,49,14,1,8,0,0,3,179,212.9,171.1,277.9,170.1,223.79999999999998,144,230,167,239.9,254,186.1,220.9,177.1,203.1,248.1,166.1,214.1,213.4,221.9,237.4,184.1,155.2,209.5,223.20000000000002,186.3
18,003,01570,1020,141,537,286,1,13,0,0,42,646,100,358,157,1,9,0,0,21,15,221.3,21,202.4,16.8,223.8,8.6,163.4,16.1,228.2,33.6,185.2,22.2,221.3,25.4,193.8,11.1,165.2,223.7,164.2,193.8,17.7,9.2,26.7,200.29999999999998,18.9
18,003,01580,1161,163,566,352,7,15,0,1,57,719,109,366,207,5,13,0,1,18,24,229.1,23.3,225.3,20.1,232,9.3,181.5,20.1,234,37.4,206.1,32.9,227.9,28.3,215.7,12.2,183.7,230.6,181.79999999999998,215.7,24,10.2,29.6,215.7,23.400000000000002
18,003,01590,1968,240,1079,505,5,41,1,13,84,1206,182,665,288,4,33,1,7,26,29.7,361.5,48.1,330.1,31.8,351,27.900000000000002,270.9,32.8,360.5,57.5,304.3,40.8,361.5,48.1,333,31,264.2,358.9,267.5,322.4,33.3,29.400000000000002,51.4,326,38.7
