state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,uss_20_rep_hyd,uss_20_dem_esp,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
28,131,503,434,394,39,1,0,0,0,0,0,334,310,23,1,0,0,0,0,0,174.20000000000002,21.9,205,24.6,115.8,20,100.6,20.8,185.2,33.2,21.9,20,28.9,174.20000000000002,115.8,195.2,23.8,156
28,133,101,1528,731,766,17,2,7,0,0,5,1154,591,543,9,1,7,0,0,3,386.6,303.5,400.8,307.3,320.5,197.8,285.4,243.4,397.9,314.8,303.5,197.8,311.2,386.6,320.5,399.3,273.9,356.3
28,133,102,1266,9,1240,9,2,0,0,1,5,892,8,870,7,2,0,0,1,4,3,469.1,9.1,464.1,16.900000000000002,319.1,0.8,345,4.8,469.90000000000003,469.1,319.1,467,3,16.900000000000002,7,413.5,6.8
28,133,103,2909,513,2350,27,8,5,0,0,6,2142,472,1629,25,7,5,0,0,4,140.8,722.3,129.4,666,122.9,487.5,92.2,539.1,112.7,684.6,722.3,487.5,674.5,140.8,122.9,120.4,619.6999999999999,119.4
28,133,201,1553,358,1159,18,2,12,0,0,4,1135,315,793,12,2,10,0,0,3,189.3,412.4,200.8,505.3,192.2,296.8,152.8,353.4,189,523.4,412.4,296.8,515.2,189.3,192.2,194.9,417.9,185.3
28,133,202,3594,22,3529,26,4,1,0,0,12,2567,19,2520,13,3,1,0,0,11,14.8,1456.6,41.2,1432.2,75.4,990.4,13.700000000000001,1123.4,30.3,1452.3,1456.6,990.4,1442.6,14.8,75.4,34.9,1291.1,34.8
28,133,301,289,141,94,54,0,0,0,0,0,206,108,69,29,0,0,0,0,0,30.8,79.8,28.7,75.4,27.7,57.6,21.4,64,26.2,79.5,79.8,57.6,77.3,30.8,27.7,27.5,71.3,27.1
28,133,302,1397,557,721,89,5,14,0,1,10,994,462,460,58,3,8,0,0,3,233.3,267.6,219.8,310,189.3,177.6,156.4,197.9,209.1,325.8,267.6,177.6,317.6,233.3,189.3,214.2,255.6,202
28,133,303,2621,1015,1532,40,8,14,0,2,10,1955,817,1078,32,6,11,0,2,9,454.2,540.3,447.8,555.6,424.3,359.7,359.4,438.2,429.1,579.1,540.3,359.7,567.3,454.2,424.3,438,495.8,423.5
28,133,304,791,361,409,7,0,10,0,0,4,574,293,268,4,0,8,0,0,1,165.5,141.8,159.3,149.5,147.4,104.2,126.39999999999999,120.7,147.4,163.5,141.8,104.2,156.6,165.5,147.4,153.4,135.8,148.9
28,133,401,2674,422,2205,15,3,4,10,3,12,1841,374,1438,10,3,4,7,0,5,161.8,811.4,158,778.4,149.6,567.7,113.8,658,133.4,811.7,811.4,567.7,795.1,161.8,149.6,144.6,725.7,143.8
28,133,402,401,124,264,9,2,0,0,0,2,294,102,184,5,2,0,0,0,1,24.2,105,24.2,111.6,23.5,64.7,16.9,85.4,19.7,117.6,105,64.7,114.5,24.2,23.5,22.5,97,22
28,133,403,734,385,332,7,1,7,0,0,2,575,305,258,5,1,4,0,0,2,175.2,149.9,182.7,169.8,153.1,105,138,131.2,179.6,172.5,149.9,105,171.2,175.2,153.1,180.8,146.3,166.9
28,133,404,189,136,51,2,0,0,0,0,0,143,103,38,2,0,0,0,0,0,85.8,14.7,84,19.8,65.3,12.3,69,9.3,85.4,20.6,14.7,12.3,20.5,85.8,65.3,84.6,14.9,78.2
28,133,405,1178,145,1013,18,0,0,0,0,2,764,113,638,12,0,0,0,0,1,85.1,326,76.9,301.9,74.7,235.9,55.4,259.1,67.9,315.3,326,235.9,308.6,85.1,74.7,72.1,287.7,72.4
28,133,501,4277,1232,2980,24,2,3,0,1,35,4135,1196,2874,24,2,3,0,1,35,61.4,72.80000000000001,63.5,71.8,52.1,56.7,49.5,69,58.7,73.7,72.80000000000001,56.7,72.7,61.4,52.1,61.199999999999996,69,57.2
28,133,502,311,278,28,3,0,0,0,0,2,248,223,20,3,0,0,0,0,2,125.39999999999999,15.8,133.4,18.7,98.3,11.5,97.4,9,130.7,18.7,15.8,11.5,18.7,125.39999999999999,98.3,132,14.8,117.39999999999999
28,133,503,2891,692,2153,25,4,5,0,0,12,2018,579,1411,13,2,5,0,0,8,290.3,696.4,280.8,714.5,196.4,430.8,173.3,539.1,257.6,748.9,696.4,430.8,732.2,290.3,196.4,268.4,625.9,241.2
28,133,504,847,289,536,14,4,0,0,0,4,666,246,404,9,3,0,0,0,4,162.7,138.5,154.8,129.9,130.3,101.60000000000001,111.5,116.2,145.3,145.3,138.5,101.60000000000001,137.4,162.7,130.3,149.9,125.89999999999999,141.7
28,135,101,613,441,157,3,6,0,0,0,6,457,341,105,1,5,0,0,0,5,233.9,56.7,249.6,61.2,169.8,37.9,157.7,37.9,232.7,75.8,56.7,37.9,68.6,233.9,169.8,241.2,53.4,208.7
28,135,102,600,398,192,5,0,1,0,0,4,461,314,140,5,0,1,0,0,1,209.8,98,230.8,107,157.1,71.7,134.8,96.9,201.9,130.1,98,71.7,118.60000000000001,209.8,157.1,216.7,100.9,186.70000000000002
28,135,103,308,269,38,1,0,0,0,0,0,241,210,30,1,0,0,0,0,0,153.1,21,152,16.900000000000002,89,20.2,105,19.1,143.1,24.1,21,20.2,20.599999999999998,153.1,89,147.4,20.3,128.6
28,135,104,1551,559,974,3,1,3,0,0,11,1079,449,617,0,1,3,0,0,9,260.6,422.3,260,443.3,206.9,228.9,173.9,316,249.6,455.9,422.3,228.9,449.5,260.6,206.9,254.7,372.9,230
28,135,201,1721,456,1250,6,1,3,0,1,4,1244,381,852,6,1,2,0,0,2,229.20000000000002,514.9,239.8,492,211.7,303.4,160.7,392.4,215.2,518.5,514.9,303.4,503.9,229.20000000000002,211.7,227.4,444.4,211
28,135,202,131,65,65,0,1,0,0,0,0,93,49,44,0,0,0,0,0,0,17.2,26.2,19.9,27.2,18,15.799999999999999,10.8,14.1,18.8,27.9,26.2,15.799999999999999,27.5,17.2,18,19.3,22.4,17
28,135,203,311,24,263,13,4,0,0,0,7,199,21,163,12,2,0,0,0,1,61.1,65.9,50.9,45.8,52.8,41.9,47.1,51.7,47.4,49.9,65.9,41.9,47.6,61.1,52.8,48.800000000000004,51,52.1
28,135,204,316,247,63,0,0,4,0,0,2,245,199,40,0,0,4,0,0,2,91.6,60.1,75.9,39.8,78.1,37.2,71.6,47.1,70.8,45.2,60.1,37.2,42.1,91.6,78.1,73.1,46,77.8
28,135,301,720,282,428,3,0,2,0,0,5,559,234,317,2,0,2,0,0,4,136.5,208.3,119.8,218.4,114.7,134.1,88.7,176.6,120.5,223.29999999999998,208.3,134.1,221.2,136.5,114.7,120.4,191.9,115.8
28,135,302,800,444,345,6,0,0,0,0,5,580,339,231,6,0,0,0,0,4,198.3,153.29999999999998,196.5,164.1,152.6,102.7,128.6,130.5,176.9,186,153.29999999999998,102.7,175.4,198.3,152.6,186.6,147.2,170.5
28,135,303,378,218,154,4,0,0,0,0,2,286,178,104,4,0,0,0,0,0,120.39999999999999,53.3,124.5,56.1,79.5,32.4,77.3,43,116.3,65.1,53.3,32.4,60.4,120.39999999999999,79.5,120.39999999999999,50,103.5
28,135,304,372,307,52,6,0,1,0,0,6,305,255,44,2,0,0,0,0,4,146.5,44.699999999999996,156.8,48.7,95.8,27,93.8,34.8,146.5,59.3,44.699999999999996,27,53.9,146.5,95.8,151.6,42.9,127.8
28,135,305,412,323,87,0,0,1,0,0,1,321,250,69,0,0,1,0,0,1,130.7,14.3,162.6,17.6,116.9,9.200000000000001,117.9,10.9,155.9,25.2,14.3,9.200000000000001,21.3,130.7,116.9,159.3,15.4,136.5
28,135,306,211,203,6,1,0,0,0,0,1,170,162,6,1,0,0,0,0,1,120,6.1000000000000005,127.1,2.9000000000000004,88.8,2,85,2,121.9,7.1,6.1000000000000005,2,4.9,120,88.8,124.4,3.8,108.5
28,135,307,99,19,80,0,0,0,0,0,0,70,18,52,0,0,0,0,0,0,9.2,34.1,10.2,35.8,8.8,21.7,5.3,29.1,8.4,37.9,34.1,21.7,36.800000000000004,9.2,8.8,9.3,31.6,8.4
28,135,401,484,136,342,2,0,0,0,2,2,348,114,229,2,0,0,0,1,2,100.8,137.1,102.7,131.7,90.4,87,79.5,117.3,98.9,135.5,137.1,87,133.7,100.8,90.4,100.8,122.1,94.7
28,135,402,337,145,185,0,0,0,0,0,7,273,125,144,0,0,0,0,0,4,76,114.3,67.7,107.4,58.2,74,52.5,97.3,65,113,114.3,74,110.3,76,58.2,66.3,101.4,64.2
28,135,403,938,104,821,2,2,0,0,0,9,652,84,558,2,2,0,0,0,6,17.6,309.9,19.1,255.2,17.6,184.3,6.1,250.9,11.5,269.2,309.9,184.3,262,17.6,17.6,15,254.8,14.5
28,135,404,320,50,256,5,1,6,0,0,2,227,42,174,3,1,6,0,0,1,23.8,87.4,19.7,63.4,21.6,50.3,14.5,75,18,65.1,87.4,50.3,64.2,23.8,21.6,18.5,68.1,19.6
28,135,501,705,39,662,3,0,0,0,0,1,514,32,478,3,0,0,0,0,1,50.9,350.9,46,271.7,49.3,240.4,35,256.3,39.5,286.2,350.9,240.4,278.9,50.9,49.3,42.9,281.3,44.2
28,135,502,374,130,242,2,0,0,0,0,0,283,106,175,2,0,0,0,0,0,35.3,90,23.900000000000002,77.3,22.8,48.2,22.6,70.10000000000001,22.6,78.2,90,48.2,77.8,35.3,22.8,23.1,73.4,25
28,135,503,3677,721,1972,801,16,95,11,15,46,3286,708,1597,799,16,95,11,15,45,53.8,478.40000000000003,45.5,432.8,60,329.7,33.5,429.2,38.199999999999996,448.4,478.40000000000003,329.7,440.8,53.8,60,41.6,424.3,46.2
28,137,101,4594,3415,1044,73,8,18,1,5,30,3404,2617,703,45,7,15,1,4,12,1590.4,553,1659.6000000000001,781.2,1239.8,446.3,1058.2,557.1,1579.6,855.8,553,446.3,819.3,1590.4,1239.8,1619.5,638.8,1425.6
28,137,102,415,378,16,18,0,1,0,0,2,295,270,14,9,0,0,0,0,2,141,9,171,8.1,92.8,6,77.2,9,157,20.9,9,6,14.5,141,92.8,163.9,10.5,127.7
28,137,103,727,651,54,17,2,1,0,0,2,549,486,48,10,2,1,0,0,2,235,16.1,298,21.9,159.2,12,157.1,14,277.8,33.9,16.1,12,27.6,235,159.2,287.8,19.599999999999998,225.20000000000002
28,137,104,2056,1791,174,45,10,7,0,1,28,1440,1286,110,22,9,4,0,1,8,632.8,66.2,808,79.4,449.1,43.5,374.6,49.5,737.6,118.8,66.2,43.5,99.1,632.8,449.1,772.7,71.8,600
28,137,201,3941,2384,1382,100,9,14,0,5,47,3002,1904,990,67,7,11,0,3,20,749.6,492,855.3,560.9,583.7,362.9,483.6,448.8,783.5,630.7,492,362.9,596,749.6,583.7,819.4,498.9,690.9
28,137,202,2878,1161,1636,45,7,5,0,5,19,2129,917,1165,27,6,4,0,1,9,418.4,807.2,463.4,737.4,328.1,502,258.1,598.6,418.4,769.9,807.2,502,753.4,418.4,328.1,440.9,683,377.2
28,137,203,1767,1092,594,33,6,4,0,1,37,1281,852,387,17,5,3,0,1,16,435.7,257.8,499,222.3,303.8,147,268,178.7,455.1,254.1,257.8,147,238,435.7,303.8,477.2,212.1,392.09999999999997
28,137,204,380,298,75,4,2,0,0,0,1,284,221,57,3,2,0,0,0,1,127.3,56.1,148.1,46.7,99.5,36.2,86.5,45.6,137.3,57.1,56.1,36.2,52,127.3,99.5,142.9,48.4,119.5
28,137,302,1455,1206,206,26,2,2,0,0,13,1121,943,152,18,2,2,0,0,4,535,120.8,629.9,137,417.1,86,379.2,92,599.9,160,120.8,86,148.6,535,417.1,615.2,119.1,512.3
28,137,303,740,633,40,59,6,1,0,0,1,538,475,28,31,3,0,0,0,1,234.5,49,305.9,48,173.8,26.4,169.1,35.7,289.2,63.8,49,26.4,55.9,234.5,173.8,297.5,44.6,234.4
28,137,304,478,231,230,9,1,0,0,0,7,361,181,172,5,1,0,0,0,2,106.8,132.20000000000002,111.5,141.4,81.5,96.7,68.3,121,103.5,150.3,132.20000000000002,96.7,145.8,106.8,81.5,107.3,128.4,94.3
28,137,305,1152,175,912,47,0,3,0,0,15,797,142,620,30,0,1,0,0,4,34.2,163.6,35.6,164.2,26.4,97.7,22.9,132.2,29.7,171.8,163.6,97.7,167.9,34.2,26.4,32.6,146.3,29.8
28,137,401,983,753,186,25,1,1,0,0,17,769,595,148,17,1,1,0,0,7,326.1,95.2,343.3,108.7,247.5,64,212.70000000000002,75.1,318.1,130.8,95.2,64,119.9,326.1,247.5,331.3,94.39999999999999,289.7
28,137,402,1496,831,629,20,1,2,0,0,13,1104,636,448,8,1,2,0,0,9,394.1,294.3,473.59999999999997,311.6,299.6,189.2,281.7,223.7,437.7,344.2,294.3,189.2,327.9,394.1,299.6,455.9,272.6,377.3
28,137,403,736,437,289,5,0,0,0,0,5,566,352,210,2,0,0,0,0,2,156.3,173.2,180.3,187.2,121.7,120.8,110.3,135.5,159.9,202.2,173.2,120.8,194.7,156.3,121.7,170.1,163.9,145.6
28,137,502,669,485,177,1,0,3,0,0,3,487,364,120,1,0,2,0,0,0,185.9,68.4,223.8,59.1,125.2,42.699999999999996,108.1,43.9,196.6,74.5,68.4,42.699999999999996,66.3,185.9,125.2,210.6,57.800000000000004,168.2
28,137,503,476,286,189,0,0,0,0,0,1,362,219,143,0,0,0,0,0,0,116,68.2,134,56.1,99.9,36.9,83.1,50.2,127.10000000000001,62.1,68.2,36.9,59.1,116,99.9,130.7,54.699999999999996,111.8
28,137,504,3396,2488,749,107,7,3,1,1,40,2524,1903,539,55,6,3,1,1,16,920.7,419.2,1174.4,422.2,713.7,265,636.6,337.2,1077.4,493.4,419.2,265,457.5,920.7,713.7,1126.2,387.6,904.4
28,137,505,547,396,141,5,0,0,0,0,5,414,290,118,3,0,0,0,0,3,155,83.9,190.9,89,116,56,101,76.1,185.9,97.9,83.9,56,93.6,155,116,188.3,80.5,149.6
28,139,101,594,582,5,2,2,0,0,0,3,450,442,4,2,2,0,0,0,0,207.4,18.3,236.7,14.9,159.8,4.1000000000000005,142,8.5,213.3,26.9,18.3,4.1000000000000005,20.900000000000002,207.4,159.8,225,14.7,191.5
28,139,102,346,315,25,0,1,0,0,0,5,258,239,16,0,1,0,0,0,2,121.3,10.1,128.9,10,75.5,7.8,80.1,5.6,119.4,17,10.1,7.8,13.4,121.3,75.5,124.10000000000001,10.200000000000001,105
28,139,103,1177,983,153,23,3,5,0,1,9,886,759,104,13,3,4,0,0,3,387.4,92.4,433.1,87.1,288.1,63.7,239.1,76.9,393.5,117.2,92.4,63.7,101.5,387.4,288.1,412.8,87.2,348.3
28,139,104,1336,1274,20,28,5,3,0,0,6,973,936,13,14,4,1,0,0,5,429.9,57.5,546.8,38.2,296.2,36.1,248.5,40.7,472.2,94.6,57.5,36.1,66.6,429.9,296.2,509.5,53.5,398.5
28,139,105,581,321,241,12,1,0,0,0,6,467,271,185,9,1,0,0,0,1,158,102,194.29999999999998,109,128.4,68.1,102.3,94,168.4,129,102,68.1,119.6,158,128.4,181.2,100.7,150.5
28,139,106,451,327,85,31,2,0,0,1,5,326,248,60,18,0,0,0,0,0,143.9,39,166.9,43.7,100.7,35.1,82.3,42,149.4,59,39,35.1,51.5,143.9,100.7,158.2,43.7,128.8
28,139,201,1388,1221,109,32,1,2,0,0,23,1018,918,72,20,1,1,0,0,6,534.7,92,626.7,83.2,434.6,63.5,373.1,79.10000000000001,575.7,123.8,92,63.5,103.60000000000001,534.7,434.6,600.7,88.8,508.7
28,139,202,2863,1949,652,210,1,7,0,4,40,2106,1494,456,131,1,5,0,3,16,662.3,313.1,767.6,336.4,512.6,197.9,426.4,244.3,701.2,385.6,313.1,197.9,359.6,662.3,512.6,735.1,296.3,614.6
28,139,301,2101,1432,531,84,1,7,0,0,46,1561,1126,362,49,1,5,0,0,18,412.2,242.3,372.8,248.6,285.1,154.5,267,196.5,344.6,271.09999999999997,242.3,154.5,259.8,412.2,285.1,358.3,222.9,336.40000000000003
28,139,302,640,296,316,23,0,0,0,2,3,476,220,242,13,0,0,0,0,1,113.4,108.4,116.6,118,89.2,75.6,79.6,106.9,110.4,122.4,108.4,75.6,120.4,113.4,89.2,113.5,106,101.7
28,139,303,466,420,37,7,0,0,0,1,1,358,326,25,5,0,0,0,1,1,251.4,25.1,261.1,21.7,198.2,13.8,183.7,19.1,249.1,29.9,25.1,13.8,25.8,251.4,198.2,255.1,22,228.7
28,139,304,273,266,3,3,0,1,0,0,0,218,212,2,3,0,1,0,0,0,132.9,3.8000000000000003,142.1,9.5,109.5,2.1,106.5,3.6,138.6,11.9,3.8000000000000003,2.1,10.5,132.9,109.5,140.5,6.3,126
28,139,305,816,680,103,22,2,0,0,1,8,618,524,72,18,2,0,0,0,2,406.1,56.800000000000004,419.6,53.3,315.6,36.5,279.90000000000003,43.5,389,70.5,56.800000000000004,36.5,61.8,406.1,315.6,404.1,52.1,361.9
28,139,306,272,272,0,0,0,0,0,0,0,192,192,0,0,0,0,0,0,0,134,4.9,134.79999999999998,10.1,109,4.9,102,4.1,128,15.9,4.9,4.9,12.9,134,109,131.7,8.1,121.5
28,139,401,446,413,22,8,0,1,0,0,2,337,313,17,5,0,1,0,0,1,184.6,13,215.1,9.3,147.5,8.700000000000001,140.2,8.9,202.1,19.2,13,8.700000000000001,14.1,184.6,147.5,208.8,11.7,177.8
28,139,402,389,379,0,6,0,4,0,0,0,282,276,0,4,0,2,0,0,0,150.8,6.2,181.8,4.9,112.6,5.5,107.3,7,169,15.1,6.2,5.5,9.9,150.8,112.6,175.4,7.7,144.4
28,139,403,884,868,4,2,3,0,0,2,5,663,652,3,2,3,0,0,0,3,412.5,18.4,491.6,26.2,314,14.2,279.4,20.5,451.2,54,18.4,14.2,40.6,412.5,314,470.8,26.5,389.9
28,139,404,654,649,0,4,0,0,0,0,1,495,494,0,1,0,0,0,0,0,288.8,20.9,350.8,19.1,218.7,13.6,193.2,21.6,328.09999999999997,40.1,20.9,13.6,29.5,288.8,218.7,339.3,23.1,275.8
28,139,405,2303,1515,448,285,3,2,0,2,48,1684,1218,289,161,3,1,0,0,12,635.1,258.2,664.4,298.5,541.3,169.1,459.1,223.4,595.5,353.9,258.2,169.1,327.4,635.1,541.3,629.4,260.1,579
28,139,501,641,621,3,4,2,1,1,0,9,482,474,2,1,2,1,1,0,1,294.6,19.1,309.8,20.6,214.8,14.8,194.2,27,297.7,32.7,19.1,14.8,26.400000000000002,294.6,214.8,303.4,22.5,262.1
28,139,503,375,361,0,13,1,0,0,0,0,290,280,0,9,1,0,0,0,0,165.4,20.4,209.1,17.1,126.8,11.5,113,17.1,195.6,24.5,20.4,11.5,20.900000000000002,165.4,126.8,202.2,17.9,161.5
28,139,506,285,251,28,4,1,0,0,0,1,232,205,23,3,1,0,0,0,0,162.4,26.5,171.6,32.1,102.4,17.2,99.6,20.9,157.1,41.1,26.5,17.2,36.3,162.4,102.4,164.6,27.3,138.7
28,139,507,418,360,45,5,4,0,0,0,4,318,279,32,2,4,0,0,0,1,155.5,18.3,197.4,30.1,134.5,14.4,110.6,24.5,181.9,45.300000000000004,18.3,14.4,37.2,155.5,134.5,189.5,26.5,156.20000000000002
28,139,508,2533,1649,679,177,1,1,0,0,26,1899,1296,484,109,1,1,0,0,8,695.5,275.8,715.9,295.6,521.3,195.6,457.1,228.3,665.4,331.9,275.8,195.6,313.4,695.5,521.3,689.7,265.8,612.2
28,141,101,250,241,2,5,1,0,0,0,1,208,202,1,3,1,0,0,0,1,101.1,13,122.9,13.8,85.9,13,69,12,111,17.2,13,13,15.600000000000001,101.1,85.9,116.89999999999999,13.8,98.2
28,141,102,2081,1967,54,39,2,2,0,0,17,1602,1532,37,22,2,1,0,0,8,767.5,132.6,865.3,122.8,569.7,102,500.3,115.8,776.6999999999999,191.3,132.6,102,156.7,767.5,569.7,820.5,133,696.3
28,141,103,1614,1514,59,20,4,0,0,0,17,1269,1204,42,12,4,0,0,0,7,607.8,106.2,686.3,96.8,451,80.9,397.2,92.2,615,151.3,106.2,80.9,124.1,607.8,451,649.9,106.2,552
28,141,201,905,875,2,19,3,0,0,0,6,748,730,2,9,3,0,0,0,4,409.8,50.9,484.9,59,323.5,45.8,272.7,41.7,451.1,82.8,50.9,45.8,70.5,409.8,323.5,467.59999999999997,55.9,387.90000000000003
28,141,202,1202,1164,1,23,3,1,1,0,9,877,852,1,17,3,1,1,0,2,418.2,58.2,465.2,46.4,272.6,36.6,229.6,36.6,410.6,94.7,58.2,36.6,70.7,418.2,272.6,438.2,54.9,359.4
28,141,203,1035,1007,5,17,0,0,0,0,6,780,762,2,10,0,0,0,0,6,373.8,26.1,395.09999999999997,30.1,255.5,21.7,217.5,29.3,358.9,60.4,26.1,21.7,45.1,373.8,255.5,376.3,33.2,319.7
28,141,204,788,777,0,9,0,0,0,0,2,618,610,0,8,0,0,0,0,0,296.4,20.5,313.3,23.8,202.1,17.1,172.1,23.6,284,47.7,20.5,17.1,35.9,296.4,202.1,297.7,26.6,252.70000000000002
28,141,301,2093,1997,67,12,5,1,0,0,11,1584,1509,56,7,5,1,0,0,6,679.6,130.6,734.4,141.2,503.5,104.8,433.2,109.9,642.3,207.1,130.6,104.8,173.8,679.6,503.5,688.6,139.5,598.6
28,141,302,971,934,17,12,0,3,0,0,5,753,729,10,7,0,2,0,0,5,341.7,62.6,371.6,80.9,231.1,46.2,196.4,54.2,335.3,102.3,62.6,46.2,91.2,341.7,231.1,353.7,69.3,295.9
28,141,303,795,747,29,7,2,4,0,0,6,683,643,28,3,2,3,0,0,4,293,56.4,316.4,60.9,216.9,45,187,47.300000000000004,276.9,89.4,56.4,45,74.8,293,216.9,297,60.1,257.9
28,141,401,622,602,3,13,1,2,0,0,1,488,473,3,8,1,2,0,0,1,211.3,25.6,227.9,30.9,143.7,26.1,147.3,25.6,206.1,41.3,25.6,26.1,36.1,211.3,143.7,217,29.6,187.6
28,141,402,830,758,44,10,0,0,0,1,17,649,599,33,6,0,0,0,1,10,278.5,67.5,323,73.4,190.5,55.4,165.9,67.6,294.40000000000003,94.4,67.5,55.4,83.1,278.5,190.5,308.3,71.3,250.29999999999998
28,141,403,1506,1272,189,26,2,3,0,0,14,1176,998,153,13,1,2,0,0,9,503.8,122.3,585.5,133.1,344.7,99.6,300.8,123.1,533.9,171.2,122.3,99.6,151.3,503.8,344.7,559.5,129.6,453.6
28,141,404,513,488,7,18,0,0,0,0,0,358,345,3,10,0,0,0,0,0,219,12.2,215.8,14.3,165.6,5.8,147.2,9.5,203.6,23.7,12.2,5.8,19,219,165.6,209.3,13.6,190.1
28,141,405,766,670,10,80,0,0,0,0,6,540,485,7,46,0,0,0,0,2,245.5,15.9,273.5,24.7,174.4,9.9,167.8,14.2,257.3,35.1,15.9,9.9,29.6,245.5,174.4,265.3,20.1,223.4
28,141,501,483,464,0,17,1,0,0,0,1,374,359,0,14,1,0,0,0,0,194.8,9,218,14.8,120.9,9,132.4,12.2,206.4,24.9,9,9,19.9,194.8,120.9,212,14.1,174.4
28,141,502,1256,1094,8,140,6,2,0,0,6,940,841,7,82,4,1,0,0,5,441.1,33.1,501.5,34,317.9,26.900000000000002,295,27.6,466.1,62.8,33.1,26.900000000000002,48.2,441.1,317.9,483.8,36.7,404.8
28,141,503,808,759,0,35,1,1,0,0,12,596,568,0,20,1,0,0,0,7,279.2,21.1,317.9,21.8,201.5,17.4,187,17.7,295.8,39.8,21.1,17.4,30.5,279.2,201.5,306.9,23.4,256.7
28,141,504,1075,996,19,51,1,2,0,0,6,812,768,11,29,1,0,0,0,3,506.8,36.4,516,37.9,355.5,27,331.6,33.4,489.5,54.6,36.4,27,45.3,506.8,355.5,502,37.6,439.2
28,143,001,1094,315,734,19,4,16,0,0,6,808,274,498,13,4,16,0,0,3,67.3,284.7,70.5,302.09999999999997,50.1,175.29999999999998,29.6,179.9,60.2,312,284.7,175.29999999999998,306.7,67.3,50.1,65.3,250.8,55.5
28,143,002,2111,373,1634,65,1,16,5,0,17,1386,321,991,45,1,16,4,0,8,37.5,379,38.2,378.8,31.3,239.3,14.6,254.3,25.8,395.9,379,239.3,387.59999999999997,37.5,31.3,31.6,329.6,29.3
28,143,003,589,83,488,5,1,10,0,0,2,414,63,338,3,1,9,0,0,0,18,252.8,27.7,256.1,28,167.7,15.3,204.8,24.3,260.1,252.8,167.7,257.9,18,28,25.6,228.2,23.1
28,143,004,314,31,275,0,0,4,0,0,4,227,25,196,0,0,3,0,0,3,6.9,119.2,11.5,111.7,8.6,67.8,4.6,83,8.3,117.10000000000001,119.2,67.8,114.6,6.9,8.6,9.700000000000001,99.5,8.200000000000001
28,143,005,452,316,121,12,1,1,0,0,1,365,280,72,10,1,1,0,0,1,83.8,55,75.7,51.5,60.2,27.7,46.2,38.3,69.5,56.6,55,27.7,53.5,83.8,60.2,72.7,46,66.9
28,143,006,941,152,780,5,0,2,0,0,2,693,132,553,4,0,2,0,0,2,62.3,309.3,73,279.3,60.8,169.7,45.5,214.5,63.1,294.8,309.3,169.7,287.3,62.3,60.8,67.8,253.6,61.3
28,143,007,1365,209,1122,21,1,3,0,2,7,926,179,727,12,0,3,0,0,5,191.7,305.3,194.29999999999998,281.8,177.20000000000002,183.4,147.7,223.6,182.1,297.4,305.3,183.4,289.3,191.7,177.20000000000002,188.7,258.1,178.4
28,143,008,1197,354,812,20,3,3,0,0,5,770,305,445,11,3,3,0,0,3,129.3,227,142.6,219.4,119.4,139.29999999999998,99.5,176.2,132.1,230.1,227,139.29999999999998,223.8,129.3,119.4,137.2,198.4,124.6
28,143,009,504,257,230,13,0,0,0,0,4,399,204,185,8,0,0,0,0,2,67.9,102.5,74.6,103.6,62.199999999999996,64.5,51.3,84.5,69.7,108.5,102.5,64.5,106,67.9,62.199999999999996,72.1,92.5,65.3
28,143,010,268,71,174,15,0,5,0,0,3,173,57,102,9,0,4,0,0,1,35,53,33.6,50.7,34,31.5,24.9,39.8,34.2,52.8,53,31.5,51.9,35,34,33.7,45.8,32.2
28,143,011,992,103,804,65,3,0,0,0,17,691,85,547,48,2,0,0,0,9,60,299.2,80.89999999999999,268.5,58.7,169.3,46.3,205.7,66.4,288.09999999999997,299.2,169.3,277.9,60,58.7,73.6,245.9,62.5
28,143,012,951,222,720,5,0,0,0,0,4,709,182,521,2,0,0,0,0,4,91.6,280.5,103.1,279.2,86.6,193.5,51.2,232.6,78.9,304.3,280.5,193.5,291.8,91.6,86.6,89.4,257.3,81.7
28,145,101,697,680,5,6,1,1,0,3,1,515,503,5,3,1,1,0,2,0,255.1,22.9,306,17.1,176.9,9,170.4,6.9,279.2,26.2,22.9,9,21.3,255.1,176.9,292.7,16.7,237.5
28,145,102,523,514,2,4,0,0,0,0,3,403,398,2,2,0,0,0,0,1,193.3,26.6,243.4,21.9,143.1,21.1,128.5,24.4,213,36.5,26.6,21.1,29.3,193.3,143.1,228.4,26.3,184.2
28,145,103,2342,1959,283,62,3,1,0,2,32,1737,1473,208,36,3,1,0,0,16,815,131.6,864.6999999999999,149.1,535.6,106.1,490.4,132.6,794.1,189.5,131.6,106.1,168.6,815,535.6,829.9,142.3,700.2
28,145,105,1962,1267,429,226,2,2,4,2,30,1424,1004,268,135,2,1,4,0,10,471.1,140.4,514.2,170.6,354.3,81.6,322.2,108.1,460.9,205.9,140.4,81.6,188.3,471.1,354.3,487.2,141.5,425
