state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_wie,uss_16_rep_mor,uss_20_dem_bol,uss_20_rep_mar,gov_18_dem_kel,gov_18_rep_kob,atg_18_rep_sch,atg_18_dem_swa,sos_18_rep_sch,sos_18_dem_mcc,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
20,173,503080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503120,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503130,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0.5,1.5,0,1.5
20,173,503140,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503170,2667,2548,8,64,11,0,2,2,32,1851,1794,3,30,9,0,2,0,13,249,858.8,298,1072.9,203.5,895.3,336.9,995.4,380.8,564.9,796.9,244.3,689.1,332.8,225.7,319.4,316.7,876.8,684.1,1033.4
20,173,503180,1467,1364,2,50,21,10,0,0,20,1029,978,1,26,14,3,0,0,7,170.9,416.2,218.1,497.09999999999997,151,417.8,218.1,467.9,219,267,349.8,189.8,302.1,218.1,160.9,208.7,218.1,416.9,306.4,482.3
20,173,503190,3548,3217,28,128,28,36,5,5,101,2395,2220,19,63,20,29,4,3,37,435.7,1176,574.8,1336.2,425.3,1198.6,609.2,1218,614.2,700.3,982.8,493.6,838.4,561.5,430.6,556.8,591.6,1188.3,840.2,1277.1
20,173,503210,104,97,0,4,0,2,0,0,1,66,64,0,1,0,0,0,0,1,0,0,29,63,0,0,24,63,24,30,45,17,37,22,0,21,26.5,0,37.3,63
20,173,503220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503250,3231,3098,5,52,13,9,0,4,50,2292,2227,2,23,11,7,0,1,21,286,1015,382.8,1266.5,262,1036.8,413.6,1172.1000000000001,450.59999999999997,651.6,877.3,343.2,773.5,412,273.7,402.2,397.7,1026.6,767,1219.6
20,173,503260,1432,1315,3,66,17,6,0,0,25,1024,957,2,28,16,6,0,0,15,130.5,539.4,169.4,601.3,123.5,544.1,169.9,567.9,158,394,465.2,137.1,419.7,155,126.8,150.3,169.7,541.9,425.5,584
20,173,503270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503290,3923,3391,55,294,39,32,4,1,107,2636,2367,37,142,23,22,3,1,41,488.6,1385.2,927.8,1928.3,454.2,1418.7,962.5,1794.3,757.1,964.7,1298.4,592.3,1118.4,690.2,471.8,679.9,945.4,1401.7,1126.9,1860.7
20,173,503300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503310,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1.1,2.8,2.3,4.1,1,3.1,2.3,4,2,2.2,3,1.5,2.7,1.6,1,1.7,2.3,3,2.6,4
20,173,503320,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1.5,3.8,1.5,2.5,1.3,4.2,1.5,2.5,2.6,2.9,4,1.9,3.6,2.2,1.4,2.2,1.5,4,3.5,2.5
20,173,503370,1563,1277,43,173,10,7,1,0,52,1057,900,30,89,9,6,1,0,22,162.2,368.4,252,504.7,159.1,375.8,253.5,471.1,208.3,237.2,316.59999999999997,185.6,268.9,214.9,160.6,202.8,253,371.8,274.5,487.8
20,173,503380,24,23,1,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,1.7,4.2,2.8,6,1.7,4.4,2.8,5.6,2.3000000000000003,2.8,3.7,2,3.1,2.4000000000000004,1.7,2.2,2.8,4.4,3.2,5.800000000000001
20,173,503390,109,89,5,5,1,6,0,0,3,89,78,3,2,1,2,0,0,3,14.2,33.9,22.8,48.2,14.2,34.9,23,45.5,18.8,22.3,29.8,16.5,25.400000000000002,19.2,14.2,18.2,23,34.4,25.8,46.8
20,173,503400,436,377,12,13,7,20,0,0,7,299,262,11,7,3,13,0,0,3,73.7,140,96.2,229.3,57.1,154.7,105.10000000000001,221,83.5,106,149.7,67.2,131.20000000000002,80.8,65.3,77.1,100.8,147.4,128.79999999999998,224.9
20,173,503410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503450,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,1.8,1.4,3.2,0.8,2.2,1.4,3,1.2,1.4,2,1,1.8,1,0.8,1,1.4,2,1.8,3.2
20,173,503460,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503470,1805,1528,64,120,23,26,1,0,43,1346,1183,45,66,17,19,1,0,15,256.1,499.9,375.8,601.8,233,542.1,387.9,549.1,338.9,312,444.9,278.9,372.2,319,244.1,312.4,381.7,520.6,376.3,575.5
20,173,503480,10,1,9,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,4,17.3,0,0,4,17.3,0,0,0,0,0,0,0,0,4,0,0,17.3
20,173,503490,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,8.7,0,0,2,8.7,0,0,0,0,0,0,0,0,2,0,0,8.7
20,173,503500,1538,1314,19,121,17,8,0,8,51,1094,979,9,61,13,8,0,4,20,152,295.1,214.8,354.4,142,291.9,215.8,316.2,176.5,176.4,233,166.9,195.9,186.1,147,176.1,215.5,293.6,201.5,335.3
20,173,503510,1758,1284,139,209,22,48,0,1,55,1226,967,73,112,14,38,0,1,21,224.5,406,344.3,483.1,222.6,426.1,339.8,460.8,276.9,304.6,392.4,242.79999999999998,356.7,253.7,224,257.5,342.6,416.3,351.2,472
20,173,503520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503530,803,761,9,19,8,3,0,0,3,600,570,6,14,6,2,0,0,2,118.2,349.1,176.4,468.4,93.7,383.1,177.8,455.7,146.7,257.1,333.4,101,308.2,115.7,105.4,121.2,176.8,365.8,299.9,462
20,173,503550,132,119,6,2,0,4,0,0,1,96,89,4,0,0,3,0,0,0,19,55.9,28.1,74.9,15.1,61.2,28.6,72.9,23.4,41.1,53.4,16.1,49.199999999999996,18.4,17.1,19.3,28.400000000000002,58.5,48,73.9
20,173,503560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503580,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.7,1,1.2,1.4,0.6,1.2,1.2,1.5,0.9,0.8,1.1,0.7,0.9,0.8,0.6,0.8,1.2,1.1,0.9,1.4
20,173,503590,49,43,0,3,3,0,0,0,0,38,33,0,2,3,0,0,0,0,4.9,13.5,8.1,15,4.9,14.399999999999999,8.9,12.3,5.5,7.1000000000000005,9.3,4.6,8.1,4.9,4.9,5,8.5,13.9,8.1,13.600000000000001
20,173,503600,86,77,0,7,0,0,0,0,2,64,61,0,2,0,0,0,0,1,8.200000000000001,22.7,13.8,25.1,8.200000000000001,24.5,15,20.7,9.3,12,15.7,7.5,13.8,8.200000000000001,8.200000000000001,8.3,14.4,23.6,13.8,22.799999999999997
20,173,503610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503650,763,665,10,53,6,7,5,0,17,596,542,8,25,4,7,3,0,7,86.8,142.2,105.4,168.7,75.4,153.2,106.3,154.7,88.6,100.9,131.8,75,114.8,85.8,81,83.3,106,147.9,115.9,161.7
20,173,503660,3928,2140,181,879,89,479,2,5,153,2643,1595,120,439,60,349,2,2,76,244,304,340.5,432.2,237.6,294.4,341.4,365.8,229.6,173,233.5,235.8,202.9,244.2,241.1,236.7,340.8,299,203,398.5
20,173,503670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503700,711,668,0,25,1,6,1,0,10,537,511,0,10,1,5,1,0,9,86.6,267.2,110.9,324.8,78.5,279.6,115.2,308.4,100.6,213.9,254.4,84,231,96.4,82.5,93.8,112.9,273.4,233.20000000000002,317
20,173,503710,145,134,0,2,2,0,0,0,7,119,108,0,2,2,0,0,0,7,16,50.5,22.2,65,14.6,52.6,21.9,64.4,16.6,33.4,40,13.799999999999999,36.1,15.8,15.3,15.2,22.1,51.7,36.4,64.6
20,173,503740,607,555,2,13,12,13,0,0,12,484,450,1,7,10,10,0,0,6,45,179.9,62.1,212,40.7,179.1,67.5,192.3,66.8,133.5,168.7,54.6,150,63.6,42.8,61.7,64.8,179.6,150.5,202.6
20,173,503750,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2,0.7,0.3,0.9,0.2,0.7,0.3,0.8,0.3,0.6,0.7,0.2,0.6,0.3,0.2,0.3,0.3,0.7,0.6,0.9
20,173,503760,2525,2319,11,100,48,3,0,1,43,1976,1836,6,62,39,3,0,0,30,222.5,764.2,258.5,870.8,225.9,730.5,285.9,758.8,272.5,484.2,598,247.9,535.7,269.2,223.9,263.4,272.8,747.1,539.2,814.9
20,173,503770,1674,1486,17,95,17,8,2,1,48,1278,1172,9,55,10,7,0,1,24,195.3,526,204.7,611.1,195.3,512.4,227,556.1,230,341.9,446.4,195.3,395.2,228,195.3,217.6,215.4,519.9,394.9,583.4
20,173,503780,1716,1671,0,31,0,0,0,1,13,1083,1061,0,18,0,0,0,0,4,107.2,635.1999999999999,168.8,875,106,652.1,168.5,869.2,190.6,435.1,570.4,107.9,519.2,138,106.8,145.3,168.6,643.9,508.7,871.9
20,173,503800,1317,1134,7,115,24,5,0,3,29,938,830,7,60,21,5,0,2,13,125.9,393.4,156,487.7,118.9,381.7,151.3,456.9,150.1,260.3,332.6,124.4,291.6,151.3,122.1,142,153.3,387.6,294.4,472.7
20,173,503920,479,433,1,35,2,1,0,0,7,368,345,0,15,2,1,0,0,5,38.4,184.1,53,228,37,185.2,62.8,209.9,66.4,115.60000000000001,140.9,52.2,132.7,53.8,37.2,56.5,57.3,184.5,129.9,218.6
20,173,503930,122,112,0,6,1,0,0,0,3,98,90,0,4,1,0,0,0,3,9.1,52.2,13.1,62.1,9.1,54.9,16.6,55.8,13.8,33.2,35.2,15.1,35.9,13.8,9.1,14,14.7,53.4,34.9,59
20,173,503940,421,400,1,11,4,2,0,0,3,345,328,0,10,4,1,0,0,2,36.6,152.6,54.699999999999996,167,35.8,151.4,55.5,153.6,40.4,100.6,121.8,35.8,109.89999999999999,41.1,36.2,39.2,54.9,152.2,110.5,160.3
20,173,503950,7,7,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0.8,3.5,1.1,4,0.8,3.5,1.2,3.7,1,2.3,2.8,0.8,2.5,1,0.8,1,1.2,3.5,2.5,3.9
20,173,503960,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0.5,2,0.8,2,0.5,2,0.8,1.9000000000000001,0.5,1.3,1.6,0.5,1.5,0.5,0.5,0.5,0.8,2,1.5,1.9000000000000001
20,173,503970,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,503990,113,110,0,2,1,0,0,0,0,82,80,0,1,1,0,0,0,0,13.4,45.6,22.2,52.8,12.1,46.1,22.599999999999998,49.3,20,32.3,41,16.1,36.1,18.5,12.700000000000001,18.2,22.3,45.900000000000006,36.3,51
20,173,504000,25,25,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,2.8,11.9,4,13.7,2.7,11.8,4.1,12.7,3.3000000000000003,7.9,9.5,2.7,8.6,3.3000000000000003,2.7,3.1,4,11.9,8.6,13.2
20,173,504010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,504020,4,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0.5,1.2,0.5,1.7,0.5,1.3,0.5,1.6,0.7,0.8,1.1,0.6,0.9,0.6,0.5,0.6,0.5,1.2,0.9,1.6
20,173,530540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600020,49,42,5,0,0,1,0,1,0,37,32,3,0,0,1,0,1,0,7,33,52,91,7,26,53,82,27.1,26,37,22,31.9,26,7,25.1,52.5,29.5,31.7,86.6
20,173,600030,42,27,0,5,0,1,0,0,9,25,19,0,2,0,1,0,0,3,4.1,11.9,6.2,14.3,3.8,12.7,6.4,13.4,5.7,8.7,11.1,4.6,10.3,5.1,3.9,5.1,6.3,12.3,10,13.9
20,173,600090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600130,16,10,1,5,0,0,0,0,0,12,9,1,2,0,0,0,0,0,0,0,20,24,0,0,24,21,14,9,14,13,11,15,0,14,22,0,11.3,22.5
20,173,600140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600150,6,5,0,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0.7,1.5,1.1,2.1,0.7,1.6,1.1,2,0.8,1.1,1.3,0.8,1.2,0.8999999999999999,0.7,0.8,1.1,1.5,1.2,2.1
20,173,600190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600330,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600350,37,32,0,5,0,0,0,0,0,24,22,0,2,0,0,0,0,0,0,0,6,22,0,0,10,17,5,14,16,4,13,5,0,4.7,8,0,14.3,19.5
20,173,600360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600380,16,16,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600420,5,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.6,1,0.9,1.3,0.5,1.1,0.8,1.2,0.7,0.8,1,0.5,0.9,0.6,0.6,0.6,0.9,1,0.9,1.2
20,173,600430,184,158,4,4,0,13,2,0,3,149,129,4,4,0,8,2,0,2,20.8,46.9,31.7,40.4,19.5,47.3,32.9,37.5,22.5,32.3,42.2,17.400000000000002,35.2,22,20.3,20.6,32.199999999999996,47,36.5,38.9
20,173,600440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600460,6,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,600470,24,21,0,3,0,0,0,0,0,20,17,0,3,0,0,0,0,0,7.6,56.199999999999996,78,193,6.7,60,83,180,46.9,60,84,28.900000000000002,75,37,7.1,37.6,80.5,58.099999999999994,73,186.5
20,173,600780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700010,952,883,6,30,11,9,1,0,12,675,635,4,16,8,6,1,0,5,122.4,398.9,156.5,449.4,99,433.9,161.5,423.6,164.8,305.8,384.2,135.5,346.2,162.79999999999998,109.89999999999999,154.7,158.5,416.4,345.7,436.7
20,173,700020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700050,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700070,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700080,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700090,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.3,0.5,0.3,0.8,0.2,0.5,0.4,0.8,0.3,0.4,0.5,0.2,0.4,0.3,0.2,0.3,0.3,0.5,0.4,0.8
20,173,700110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700170,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.6,0.2,0.7,0.1,0.6,0.2,0.6,0.2,0.5,0.6,0.2,0.5,0.2,0.2,0.2,0.2,0.6,0.5,0.6
20,173,700180,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,1.9000000000000001,5.9,2.4,6.6,1.5,6.5,2.4,6.4,2.5,4.5,5.6,2,5.1,2.4,1.6,2.4,2.4,6.1,5.1,6.5
20,173,700200,363,324,11,7,7,14,0,0,0,268,240,9,3,4,12,0,0,0,48.7,158.29999999999998,62.2,178.20000000000002,39.2,172.2,64.10000000000001,168.1,65.4,121.4,152.5,53.800000000000004,137.2,64.6,43.7,61.3,63.199999999999996,165.3,137,173.4
20,173,700210,501,432,1,33,4,2,0,0,29,368,329,1,19,3,2,0,0,14,41.1,115.1,46,141.6,30.6,116.6,50.8,123.5,45.2,76.9,97.2,35.5,92.6,36.7,35.6,39.199999999999996,48.5,115.6,88.8,132.6
20,173,700220,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700230,5,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700250,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.3,1,0.4,1.2,0.3,1,0.4,1.1,0.4,0.7,0.8,0.3,0.8,0.3,0.3,0.3,0.4,1,0.8,1.1
20,173,700260,2263,2164,8,58,5,4,1,4,19,1481,1434,1,28,5,3,1,3,6,156.7,931.9,229.1,1124.3,154.1,928.9,250.8,1091.6,232.2,681.1,840.1,148,746.1,187.2,155.2,188.7,239.2,931.1,755.6,1108.3
20,173,700290,146,133,0,1,1,7,0,0,4,101,93,0,1,1,6,0,0,0,16.3,55.8,20,71,13.5,64.5,18,70,21.1,46.199999999999996,53.900000000000006,17.3,45.2,21.1,14.899999999999999,19.9,19,60.1,48.4,70.5
20,173,700300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700310,1882,1706,14,109,11,6,0,0,36,1178,1111,3,44,7,3,0,0,10,156,560.1,253.9,605.9,149.1,587,278,563.2,269.7,312.9,458.3,209.1,392.9,229.8,152.4,236,265.9,573.7,387.9,584.5
20,173,700320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700330,1554,1435,14,61,10,6,0,0,28,1084,1030,5,25,7,5,0,0,12,224.9,495.9,263.9,628.8,169.2,550.6,272.1,590.8,258.4,367,501.9,191.2,440.1,221.7,197.1,223.9,267.9,523.1,436.4,609.8
20,173,700350,1732,1601,4,54,14,10,0,7,42,1171,1106,2,29,9,7,0,2,16,172,523.8,210,575.3000000000001,138.2,535.8,220.9,531.7,232.6,325.1,446.1,159.1,398.7,191.3,154.8,194.7,215.8,529.6,389.6,553.8
20,173,700380,8,4,0,0,0,0,1,0,3,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700390,1599,1446,19,83,15,4,0,0,32,1206,1119,12,39,14,3,0,0,19,196.8,578,306.1,747.6999999999999,170.7,606.9,333.4,689.4,282.3,392.2,545.8,214.3,475.8,243.2,183.70000000000002,246.6,319.8,592.8,471.6,717.9
20,173,700400,5,5,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.3,1.3,0.4,1.6,0.3,1.4,0.5,1.5,0.5,0.9,1.2,0.4,1,0.5,0.3,0.5,0.4,1.4,1,1.6
20,173,700410,26,26,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,1.9000000000000001,7.6,2.4,9,1.8,7.9,2.8,8.3,2.9,4.9,6.8,2.1,5.6,2.7,1.9000000000000001,2.6,2.5,7.800000000000001,5.7,8.7
20,173,700430,16,10,0,6,0,0,0,0,0,12,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700470,28,23,4,0,0,0,0,0,1,18,14,3,0,0,0,0,0,1,2.9000000000000004,6.9,4.6,9.8,2.9000000000000004,7,4.6,9.2,3.8,4.6,6.1,3.3,5.2,3.9,2.9000000000000004,3.6,4.6,6.9,5.300000000000001,9.5
20,173,700490,310,226,5,13,0,47,0,0,19,175,129,3,6,0,32,0,0,5,94,128,127.1,175,74,172,127.1,178.9,113,88,125.1,88,109,100,84,100.4,127.1,150.1,107.3,176.9
20,173,700500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700510,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700530,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700540,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.5,1.1,0,0,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,1
20,173,700550,33,23,0,10,0,0,0,0,0,26,22,0,4,0,0,0,0,0,9.4,19.8,0.5,1.1,5.3,21.900000000000002,0.5,1,0.4,0.5,0.7,0.4,0.6,0.4,7.4,0.4,0.5,20.9,0.6,1
20,173,700560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,173,700570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
