state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_men,uss_18_rep_hug,uss_20_dem_boo,uss_20_rep_meh,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
34,011,70603,1349,899,73,308,2,36,0,0,31,1041,739,55,203,1,26,0,0,17,240.6,329.9,347.6,260.5,168.5,225.7,335.9,236.2,240.6,168.5,341.5,329.9,225.7,248.4,273.2,263.1
34,011,70604,1840,1374,90,236,8,108,0,4,20,1426,1085,70,160,7,90,0,4,10,447,457,476.2,357.1,333.9,363.9,460.09999999999997,323.3,447,333.9,468.1,457,363.9,340,429.4,375.5
34,011,70605,1234,948,61,212,1,6,0,0,6,958,772,45,131,1,5,0,0,4,284.2,350,319.9,240,183.9,313,309.1,217.20000000000002,284.2,183.9,314.5,350,313,228.7,274,280.2
34,011,70606,1313,1028,69,172,1,22,0,5,16,1051,853,58,113,1,17,0,2,7,306.2,391,351.2,263.1,226.9,296.1,339.2,238.2,306.2,226.9,345.2,391,296.1,251,306.1,297
34,011,70607,2790,1951,321,373,14,82,1,2,46,2119,1542,237,246,11,58,0,2,23,596.9,688.1,708,530.9,462.3,583.1,683.8,480.4,596.9,462.3,695.8,688.1,583.1,505.5,612.6,570.6
34,011,70608,2714,2125,171,315,2,45,4,1,51,2190,1792,134,206,2,29,1,0,26,484.5,620.6,731.6,548.4,369.5,456.2,706.6,496.2,484.5,369.5,719.1,620.6,456.2,522.3000000000001,573.1,530.5
34,011,70609,1367,945,108,250,5,32,0,3,24,1091,771,90,183,4,27,0,3,13,325.9,371.09999999999997,364.4,273.3,186,316.1,352.2,247.4,325.9,186,358.3,371.09999999999997,316.1,260.3,307.1,301.8
34,011,70610,1962,1492,96,259,1,85,0,3,26,1548,1216,74,177,1,63,0,2,15,405.8,564.6999999999999,517,387.7,307.3,483.2,499.6,351,405.8,307.3,508.5,564.6999999999999,483.2,369.5,432.4,446.6
34,011,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,013,100001,1224,1001,58,69,0,76,0,2,18,1131,947,52,58,0,64,0,1,9,511.70000000000005,352.2,605,405.8,479.20000000000005,315.5,575.4,403.29999999999995,511.70000000000005,479.20000000000005,590.1999999999999,352.2,315.5,404.5,542.8,369.09999999999997
34,013,100002,1184,1014,21,84,0,51,1,3,10,875,759,17,56,0,34,1,2,6,355,256.1,467.7,313.9,314.2,240,445.2,312.3,355,314.2,456.6,256.1,240,313.2,395.5,280.6
34,013,100003,876,728,6,82,1,49,0,1,9,612,518,3,50,1,37,0,0,3,306.90000000000003,212,327.4,219.7,233,203.9,311.5,218.3,306.90000000000003,233,319.4,212,203.9,218.9,294.7,213.5
34,013,100004,1378,1210,19,85,0,46,0,2,16,1040,930,15,47,0,33,0,2,13,406.8,420.90000000000003,556.2,373.1,382.09999999999997,335.8,529.2,370.9,406.8,382.09999999999997,542.7,420.90000000000003,335.8,372.2,468.6,375.6
34,013,100005,1336,1244,3,40,1,24,0,5,19,964,909,3,26,0,17,0,2,7,455.1,360.2,515.4,345.8,399.09999999999997,342.1,490.4,343.8,455.1,399.09999999999997,502.7,360.2,342.1,345,465.2,347.9
34,013,100006,1244,1115,20,60,0,34,0,0,15,887,808,14,37,0,23,0,0,5,420.1,285,474.40000000000003,318.1,368,268,451.4,316.2,420.1,368,462.8,285,268,317.1,428.6,296.8
34,013,100007,1065,956,1,59,0,32,0,1,16,801,725,1,38,0,29,0,1,7,262.09999999999997,345.9,428.5,287.2,234.89999999999998,303.1,407.6,285.6,262.09999999999997,234.89999999999998,418.1,345.9,303.1,286.3,333.4,305.6
34,013,100008,1203,1046,4,84,0,53,0,1,15,889,787,4,53,0,38,0,0,7,388.1,296.1,475.5,319,349.1,272,452.2,317.1,388.1,349.1,463.8,296.1,272,318,416.3,301
34,013,100009,1675,1457,31,100,0,66,0,7,14,1387,1212,30,73,0,58,0,7,7,317.9,330.9,741.8,497.5,317.9,263.09999999999997,705.6999999999999,494.7,317.9,317.9,723.6,330.9,263.09999999999997,496,520.8000000000001,396.6
34,013,100010,1324,1103,54,86,0,66,0,3,12,991,828,47,60,0,49,0,1,6,341.8,263.8,529.9,355.4,329.6,240.4,504.2,353.6,341.8,329.6,517,263.8,240.4,354.7,426.5,303.2
34,013,100011,823,695,22,46,0,38,0,2,20,661,573,14,30,0,35,0,2,7,426.1,346.8,353.6,237.2,363.9,315,336.3,236,426.1,363.9,345,346.8,315,236.8,370,283.8
34,013,10101,663,274,158,164,4,35,0,8,20,567,249,137,124,2,32,0,8,15,189.7,32.8,263.9,85.9,168.4,25.8,257,76.4,189.7,168.4,260.5,32.8,25.8,81,219.70000000000002,55
34,013,10102,1647,948,224,330,1,96,0,18,30,1278,818,151,200,1,79,0,16,13,644.3,293.8,600.4,254.29999999999998,582.4,216.3,595.8,223.4,644.3,582.4,598.3,293.8,216.3,238.79999999999998,605.8,247
34,013,10103,827,382,225,133,0,58,0,8,21,725,352,192,105,0,51,0,8,17,242.6,42.1,337.3,109.8,215.4,32.9,328.6,97.8,242.6,215.4,333,42.1,32.9,103.8,281,70.6
34,013,10104,1124,747,102,174,2,64,0,10,25,945,659,79,125,2,57,0,10,13,343.2,136.3,443.5,181.2,279.6,76.9,438.7,159.7,343.2,279.6,441,136.3,76.9,170.6,376.2,138.5
34,013,10105,1461,382,448,225,13,342,0,10,41,1216,344,372,186,9,269,0,6,30,457,111.1,571.5,241.89999999999998,388.90000000000003,76.1,567.1,212.6,457,388.90000000000003,569.2,111.1,76.1,227.4,496.09999999999997,160.4
34,013,10106,1529,634,209,538,1,114,0,9,24,1160,550,136,358,0,93,0,9,14,394,181.1,540,175.7,304.1,104.9,525.8,156.4,394,304.1,533,181.1,104.9,166.1,441,154.5
34,013,10107,1333,565,206,442,6,72,0,6,36,1041,497,152,302,3,59,0,3,25,386.2,200,484.4,157.79999999999998,333,127,471.7,140.5,386.2,333,478.09999999999997,200,127,149.2,418.8,156.3
34,013,10108,1126,547,176,315,2,74,0,0,12,894,480,129,216,1,63,0,0,5,333.9,164.9,415.90000000000003,135.4,284.1,92.1,405.2,120.6,333.9,284.1,410.7,164.9,92.1,127.9,359.8,128.2
34,013,10109,990,547,136,214,2,65,0,10,16,849,503,116,154,2,56,0,5,13,328.9,131.9,395.29999999999995,128.5,265.5,88.39999999999999,384.8,114.5,328.9,265.5,390,131.9,88.39999999999999,121.4,343.7,115.8
34,013,10110,1092,585,160,225,1,89,0,3,29,890,521,118,163,1,74,0,1,12,317,137,415,141.3,265.1,90.7,405.3,125.9,317,265.1,410.1,137,90.7,133.7,350.40000000000003,123.8
34,013,10111,2223,1256,279,488,1,126,0,20,53,1835,1104,215,357,1,112,0,11,35,597.4,294.9,862.5,365,495.1,225.7,855.6,321.09999999999997,597.4,495.1,858.9,294.9,225.7,343.2,702.6,301.8
34,013,10112,1291,778,104,312,1,71,2,1,22,1041,680,65,222,0,57,2,1,14,340.7,173.4,489.3,207.1,290.1,129.8,485.4,182,340.7,290.1,487.4,173.4,129.8,194.5,401.3,173.3
34,013,10201,1207,927,33,137,2,83,0,5,20,912,735,26,78,2,60,0,1,10,438.7,236.9,484.5,233.1,405.7,216.20000000000002,474,225.9,438.7,405.7,479.3,236.9,216.20000000000002,229.2,450.59999999999997,228.1
34,013,10202,1125,697,151,145,0,94,0,5,33,939,612,122,107,0,82,0,2,14,464,162.1,489.3,241.5,401,116,478.5,233.8,464,401,483.7,162.1,116,237.70000000000002,458.2,188.3
34,013,10203,1358,824,107,180,0,223,1,2,21,1068,691,75,125,0,163,1,1,12,346,247,556.5,274.7,289,199,544.1,266,346,289,550.2,247,199,270.5,433.8,246.7
34,013,10204,1146,783,48,137,0,156,0,5,17,921,649,42,89,0,125,0,4,12,333.9,221,479.9,236.7,273.9,179.9,469.3,229.2,333.9,273.9,474.6,221,179.9,232.9,389.1,216.6
34,013,10205,1326,895,46,154,0,206,0,0,25,1053,731,40,101,0,175,0,0,6,418.1,264.9,548.7,270.9,370,210.79999999999998,536.6,262,418.1,370,542.7,264.9,210.79999999999998,266.4,468.4,252.20000000000002
34,013,10206,1772,793,402,358,2,166,0,16,35,1398,675,306,243,2,131,0,14,27,641.2,259.1,728.5,359.7,590,197.8,712.3,348.09999999999997,641.2,590,720,259.1,197.8,353.9,667.8,291.2
34,013,10207,1218,793,75,215,4,113,0,5,13,955,647,57,155,4,87,0,2,3,432.1,197.8,497.8,245.6,353.3,161,486.6,237.6,432.1,353.3,492.1,197.8,161,241.5,442.4,210.4
34,013,10208,1535,1079,50,209,0,176,0,4,17,1203,889,30,136,0,138,0,1,9,422.9,385.8,626.9,309.3,351.9,286.90000000000003,612.6,299.4,422.9,351.9,619.6999999999999,385.8,286.90000000000003,304.1,503.2,320
34,013,10209,1705,1298,47,179,1,129,1,7,43,1292,1012,35,120,1,106,1,1,16,526.2,392.09999999999997,673.1,332.2,498.1,345,658.1,321.59999999999997,526.2,498.1,665.8,392.09999999999997,345,327.1,589,347.8
34,013,10210,1792,998,190,379,4,166,0,11,44,1371,810,123,264,2,136,0,5,31,500.9,265.9,714.4,352.5,437.9,200,698.5,341.2,500.9,437.9,706.5,265.9,200,346.9,588,289.8
34,013,10211,916,642,42,81,1,126,0,8,16,715,522,28,54,0,99,0,6,6,328.1,233.9,372.6,183.9,173.9,154.1,364.40000000000003,177.9,328.1,173.9,368.5,233.9,154.1,181,309.7,187.4
34,013,10301,1605,765,332,337,5,120,0,11,35,1390,718,264,261,5,105,0,10,27,633.1,135.1,682.4,168.2,525.9,107,676.5,140.5,633.1,525.9,679.4,135.1,107,154.3,629.4,137.70000000000002
34,013,10302,1226,455,341,305,0,81,2,2,40,901,372,241,201,0,61,1,1,24,401,100,442.4,109.1,321.9,69.9,438.5,91.3,401,321.9,440.6,100,69.9,100.1,401,92.6
34,013,10303,733,133,317,234,1,7,0,9,32,539,113,221,172,1,4,0,6,22,220.79999999999998,24.7,264.7,65.2,151.29999999999998,14.2,262.3,54.6,220.79999999999998,151.29999999999998,263.40000000000003,24.7,14.2,59.8,224.6,39.7
34,013,10304,1568,232,490,659,2,77,1,62,45,1111,198,345,429,0,60,1,46,32,498.1,64.1,545.4,134.5,340.9,47,540.7,112.4,498.1,340.9,543,64.1,47,123.3,481.2,89.60000000000001
34,013,10305,822,145,243,336,7,73,0,11,7,599,135,160,231,7,54,0,6,6,245.4,27.3,294.1,72.5,167.9,15.8,291.7,60.49999999999999,245.4,167.9,292.8,27.3,15.8,66.5,249.79999999999998,44
34,013,10306,1210,288,450,380,8,60,0,9,15,912,268,314,261,4,52,0,8,5,425,80,447.8,110.3,433.09999999999997,47,444,92.3,425,433.09999999999997,445.9,80,47,101.4,437.4,82.4
34,013,10307,1046,513,264,195,4,39,0,11,20,851,451,200,149,4,30,0,3,14,429.1,80,417.8,102.8,363.8,64.1,414.3,86,429.1,363.8,415.8,80,64.1,94.6,406.4,83.4
34,013,10308,1090,248,233,453,5,90,0,34,27,849,206,176,343,5,69,0,25,25,357.1,73.89999999999999,416.6,102.7,268.1,49.9,413.3,85.9,357.1,268.1,414.8,73.89999999999999,49.9,94.3,363.6,78.1
34,013,10309,1194,181,325,566,2,65,4,31,20,877,156,229,391,1,58,3,23,16,354,62.1,430.7,106.3,256,49.9,426.8,88.8,354,256,428.59999999999997,62.1,49.9,97.3,366.9,76.6
34,013,10310,1186,236,243,613,15,39,1,21,18,886,214,179,423,11,33,1,14,11,390,71,435,107.3,242.8,51.9,431.09999999999997,89.6,390,242.8,432.9,71,51.9,98.3,374.8,80.1
34,013,10311,1180,375,146,572,1,64,2,6,14,879,317,103,398,1,46,2,0,12,279,118.3,431.5,106.2,229.4,90.3,427.9,89.1,279,229.4,429.8,118.3,90.3,97.6,341.9,100.9
34,013,10312,1414,493,312,480,0,94,0,4,31,1108,434,229,345,0,75,0,4,21,489.6,153,544.1,134.1,387.59999999999997,105,539.1999999999999,112,489.6,387.59999999999997,541.6,153,105,123.2,490.2,126.1
34,013,10313,1280,398,316,412,4,121,0,6,23,986,342,224,311,4,92,0,3,10,237.5,75.1,484.2,119.3,182.29999999999998,48.2,480,99.69999999999999,237.5,182.29999999999998,482.2,75.1,48.2,109.60000000000001,346,85.5
34,013,10314,1355,455,462,330,0,72,0,19,17,1150,402,414,247,0,63,0,15,9,442.8,117.2,555.5,150.2,389.3,92.7,547.7,128.7,442.8,389.3,551.8,117.2,92.7,139.6,483.6,122.2
34,013,105001,958,891,2,44,0,15,0,0,6,727,686,2,27,0,10,0,0,2,259.6,286.4,320.1,315,222.6,282.5,305.4,316,259.6,222.6,312.9,286.4,282.5,315.5,277,300
34,013,105002,1044,976,2,48,0,14,0,0,4,753,710,1,31,0,9,0,0,2,296.1,281.1,331.5,326.2,268.90000000000003,288,316.3,327.3,296.1,268.90000000000003,323.7,281.1,288,326.7,303.2,305.5
34,013,105003,1706,1462,27,114,0,76,0,8,19,1345,1152,27,89,0,59,0,8,10,391,468.1,592.2,582.4,342.1,418.9,564.8,585,391,342.1,578.4,468.1,418.9,583.5,472.5,513.6
34,013,105004,1519,1331,10,79,0,89,1,0,9,1253,1112,8,56,0,74,1,0,2,376.6,397,551.7,542.8,309.2,311.1,526.3000000000001,544.8,376.6,309.2,539,397,311.1,543.6999999999999,441,448.9
34,013,105005,1244,1045,26,76,1,65,0,4,27,967,824,23,54,1,46,0,2,17,296,360,425.9,418.8,241,312.7,406.1,420.59999999999997,296,241,416.4,360,312.7,419.7,342.1,378.1
34,013,105006,1161,1095,11,19,1,25,0,0,10,875,832,8,12,1,18,0,0,4,338.8,366.6,382.9,370.3,301.5,358.7,365.4,371.2,338.8,301.5,374.1,366.6,358.7,370.7,347.2,366.8
34,013,105007,811,740,6,32,3,19,0,0,11,596,545,4,25,3,17,0,0,2,258.8,249,262.4,258.5,227,226.1,250.3,258.9,258.8,227,256.5,249,226.1,258.6,249.7,248.4
34,013,105008,1051,925,26,45,0,43,1,0,11,794,708,15,33,0,32,1,0,5,294.2,309.1,349.4,343.9,250.3,292,333.6,345.4,294.2,250.3,341.9,309.1,292,344.6,306.8,322.59999999999997
34,013,105009,1265,1109,12,66,0,72,0,0,6,929,820,10,40,0,55,0,0,4,308.4,447.4,409.2,403,275.5,407.4,390.3,404.59999999999997,308.4,275.5,400,447.4,407.4,404.1,345.6,415.4
34,013,110101,1039,588,293,76,4,54,0,6,18,762,470,193,47,4,42,0,1,5,499,108.9,640.7,135.4,466,88,627.7,131.9,499,466,634.2,108.9,88,133.6,558.3000000000001,116.10000000000001
34,013,110102,1316,622,433,163,0,53,0,2,43,954,494,293,109,0,45,0,2,11,623.9,121.2,802.3,169.6,543.2,94.7,785.8000000000001,165.4,623.9,543.2,794.1999999999999,121.2,94.7,167.79999999999998,688.9,137.6
34,013,110103,953,289,411,195,1,41,0,2,14,695,231,281,141,1,37,0,0,4,404.5,69.2,433.5,84.9,353.4,49.300000000000004,420.2,73.3,404.5,353.4,426.8,69.2,49.300000000000004,79.2,402.8,69.2
34,013,110104,1176,683,306,78,2,69,0,1,37,867,529,220,47,2,51,0,1,17,595.9,126,729.1,153.9,520.9,108.1,714.3,150.1,595.9,520.9,722,126,108.1,152.1,639.8,134.4
34,013,110105,980,170,334,384,9,38,0,7,38,726,151,227,275,6,34,0,6,27,287.5,56.7,437.9,82.8,225.3,38,424.3,71.1,287.5,225.3,431.1,56.7,38,77.1,343.7,62.1
34,013,110106,877,206,337,285,2,27,1,0,19,630,181,212,208,0,22,0,0,7,257.1,52.7,393,76.9,200.6,35.6,380.8,66.5,257.1,200.6,387,52.7,35.6,71.7,307.8,57.9
34,013,110107,1136,190,373,498,1,49,0,17,8,818,164,251,343,1,39,0,14,6,279.8,71,510.09999999999997,99.9,243.8,54.7,494.6,86.2,279.8,243.8,502.2,71,54.7,93.1,382.1,78.1
34,013,110108,773,472,211,43,4,24,0,1,18,558,359,147,28,2,18,0,1,3,362,73.7,469.3,99.1,360.8,60.3,459.6,96.6,362,360.8,464.3,73.7,60.3,97.7,413,82.5
34,013,110109,724,457,180,35,2,22,0,2,26,525,350,124,25,2,16,0,1,7,360.9,66.1,441.5,93.3,343,56.2,432.4,91,360.9,343,437,66.1,56.2,92.3,394.4,76.7
34,013,110201,1657,705,510,211,3,200,0,5,23,1349,635,385,154,1,163,0,3,8,594.9,120.9,1633,512.9,512,113.1,1574.1,493,594.9,512,1603.6,120.9,113.1,502.8,1078.7,309.9
34,013,110202,2243,1471,413,143,4,179,0,0,33,1848,1281,286,109,2,151,0,0,19,962.9,309.9,1076.1,251.5,812.4,253.3,1050.9,240,962.9,812.4,1063.3,309.9,253.3,245.6,975.6,263.4
34,013,110203,1523,436,406,592,3,50,0,10,26,1149,392,272,420,3,43,0,4,15,327.2,142.1,669.1,156.1,275.6,91.4,653.2,149.3,327.2,275.6,661.3,142.1,91.4,152.3,481.1,134.7
34,013,110204,776,327,213,162,6,49,0,0,19,636,298,165,114,4,41,0,0,14,258,68,370.40000000000003,86.4,235,53,361.7,82.6,258,235,366,68,53,84.5,306.2,72.5
34,013,110301,1015,166,432,341,4,37,3,3,29,730,135,296,244,2,36,2,1,14,293,39.1,328.1,67.5,215,38,320.09999999999997,51.1,293,215,324.1,39.1,38,59.4,289,49
34,013,110302,1292,145,642,454,3,19,0,7,22,874,121,420,299,3,12,0,5,14,356,38.699999999999996,387.9,79.6,277.6,33.9,378.8,61,356,277.6,383.4,38.699999999999996,33.9,70.3,350,53.3
34,013,110303,1274,465,315,373,2,62,0,17,40,986,424,220,256,1,56,0,13,16,441.90000000000003,112,443.1,91.10000000000001,352,73.10000000000001,432.2,69,441.90000000000003,352,437.5,112,73.10000000000001,80.1,417.2,86.2
34,013,110401,2805,2035,266,203,0,264,1,5,31,2216,1669,168,144,0,215,1,4,15,1117.8,517.9,1165.2,386.7,1027.8999999999999,482.9,1137,370.7,1117.8,1027.8999999999999,1150.7,517.9,482.9,378.90000000000003,1112.1,439.9
34,013,110402,1589,985,286,100,0,168,1,10,39,1223,805,199,77,0,122,1,5,14,645.2,228.1,643.1,213.2,613,225.1,627.4,204.9,645.2,613,635.1999999999999,228.1,225.1,209,632.1,218.1
34,013,110403,1839,1173,279,191,5,160,0,1,30,1366,888,200,137,2,119,0,1,19,588,289,718.1,238.4,509.8,260,701,228.8,588,509.8,709.5,289,260,233.4,629.1,254.2
34,013,110404,1339,853,254,77,1,125,0,3,26,986,658,166,50,1,101,0,1,9,383.6,209,518.3,172,392.1,167.4,505.90000000000003,164.9,383.6,392.1,511.9,209,167.4,168.8,450.1,178.29999999999998
34,013,110405,1500,981,277,74,0,140,2,3,23,1274,873,216,53,0,117,2,0,13,596.7,191.3,670,222.3,509.9,158.5,653.6999999999999,213.20000000000002,596.7,509.9,661.9,191.3,158.5,217.6,607.5,196.29999999999998
34,013,110406,1299,730,305,101,1,129,0,1,32,992,593,215,68,1,101,0,0,14,570.6,213.1,521.5,173.2,505.2,179,508.8,165.9,570.6,505.2,515.3,213.1,179,169.6,526.5,182.70000000000002
34,013,110407,2661,1574,519,168,0,367,0,3,30,2168,1360,380,127,0,282,0,3,16,941.3,355.09999999999997,1140.2,377.9,814.6,303.6,1112.3,363,941.3,814.6,1126.2,355.09999999999997,303.6,370.59999999999997,1002,349.8
34,013,110408,2157,1323,388,177,2,225,0,14,28,1647,1039,276,121,2,184,0,10,15,850.1,275,865.9,287.3,688.9,242.2,845.2,275.5,850.1,688.9,855.5,275,242.2,281.2,812.6,269.9
34,013,110409,961,689,113,70,0,71,0,0,18,694,512,78,39,0,51,0,0,14,367.5,190,364.7,121.1,347,158.5,356,116.1,367.5,347,360.3,190,158.5,118.7,358.59999999999997,146.5
34,013,110410,768,413,191,78,1,76,0,0,9,569,328,131,49,1,56,0,0,4,270,123.1,299.2,99.2,253.9,102,291.9,95.1,270,253.9,295.4,123.1,102,97.2,278.5,104.89999999999999
34,013,110411,824,482,166,94,2,69,0,0,11,657,399,123,68,1,56,0,0,10,285,124.9,345.6,114.8,253,108,337.1,109.9,285,253,341.40000000000003,124.9,108,112.3,305.1,114.4
34,013,110412,1174,630,298,81,1,135,0,4,25,893,514,200,56,1,110,0,2,10,293.6,111.9,469.6,155.8,253.5,93.5,458.1,149.5,293.6,253.5,463.90000000000003,111.9,93.5,152.70000000000002,368.7,127.6
34,013,110413,968,515,177,120,4,130,0,2,20,753,403,131,89,2,109,0,2,17,486.9,204,396.09999999999997,131.3,467,165,386.4,126,486.9,467,391,204,165,129,434.09999999999997,156.4
34,013,110414,1516,817,182,127,7,363,0,0,20,1261,743,121,94,3,287,0,0,13,574.3,218.9,663.1,219.9,292,79.5,647.2,211.1,574.3,292,655.1,218.9,79.5,215.4,543.9,182.4
34,013,110501,1326,172,607,503,1,30,0,4,9,941,146,423,336,0,28,0,2,6,344,49,385.1,77.5,284.9,29.9,379.3,64.9,344,284.9,382.2,49,29.9,71.2,348.3,55.3
34,013,110502,1295,232,493,505,1,34,0,3,27,940,186,348,352,0,29,0,3,22,336.9,63.1,384.6,77.3,297,37,378.9,64.9,336.9,297,381.8,63.1,37,71,349.3,60.6
34,013,110503,1330,683,366,185,0,55,1,3,37,1015,584,256,115,0,42,0,2,16,513.8,164,415.3,83.4,454.9,136.1,409.1,70.1,513.8,454.9,412,164,136.1,76.8,448.2,113.3
34,013,110504,1050,295,450,251,3,34,0,6,11,793,238,327,183,1,29,0,6,9,447.9,64,324.4,65.4,385,54.1,319.3,54.8,447.9,385,321.7,64,54.1,60.2,369.1,59.800000000000004
34,013,110505,1052,166,415,349,1,93,0,0,28,769,148,277,252,0,78,0,0,14,334,42.300000000000004,314.6,63.2,242.6,37.1,310,53.1,334,242.6,312.5,42.300000000000004,37.1,58,300.2,49
34,013,15001,856,701,16,79,0,41,0,3,16,633,522,14,60,0,28,0,2,7,211.3,250,252.6,184,178,252.2,246,180.5,211.3,178,249.2,250,252.2,182.3,221.9,216.8
34,013,15002,811,629,34,85,0,52,0,1,10,628,490,23,67,0,43,0,1,4,184.9,155.1,250.6,182.3,160.9,125.9,244.4,179.1,184.9,160.9,247.5,155.1,125.9,180.8,210,160.5
34,013,15003,840,660,20,114,3,20,3,3,17,646,514,14,86,2,20,2,1,7,183,187.1,257.8,187.7,180.1,161,251.3,184.3,183,180.1,254.5,187.1,161,185.9,218,180.1
34,013,15004,1154,867,30,156,0,70,0,1,30,954,740,19,113,0,60,0,0,22,329,278,380.7,277.3,259.1,246,371,272.2,329,259.1,375.7,278,246,274.7,335.09999999999997,268.6
34,013,15005,1197,1054,3,102,0,28,0,1,9,873,771,3,68,0,25,0,1,5,340.3,280.6,348.6,253.7,294.6,268.3,339.6,249.2,340.3,294.6,344,280.6,268.3,251.29999999999998,330.6,263.1
34,013,15006,1170,909,36,121,0,89,0,2,13,993,781,32,94,0,74,0,2,10,309,244,396.2,288.6,272,204,386.2,283.2,309,272,391.3,244,204,285.8,340.90000000000003,255
34,013,15007,1794,1486,94,129,1,66,0,0,18,1648,1371,91,114,1,56,0,0,15,202,191,657.6999999999999,478.8,362.5,312.6,641.1,470.3,202,362.5,649.3,191,312.6,474.7,465.90000000000003,363
34,013,25001,959,851,1,56,0,42,0,2,7,711,634,1,41,0,31,0,0,4,234.9,354.1,271.6,312,206,289.9,262.8,296.3,234.9,206,267.2,354.1,289.9,304.2,244,313.1
34,013,25002,1600,1374,18,85,0,111,1,1,10,1345,1170,18,58,0,90,1,1,7,388.2,496.1,513.9,590.5,318.90000000000003,455,497.3,560.8,388.2,318.90000000000003,505.8,496.1,455,575.5,429.8,525.7
34,013,25003,1444,1268,35,68,0,68,0,0,5,1133,1002,31,47,0,51,0,0,2,292.9,407.7,433.2,497.1,238,351,418.8,472.1,292.9,238,426.1,407.7,351,484.3,345.6,432
34,013,25004,1346,1167,5,79,2,81,0,1,11,1032,897,4,57,0,68,0,1,5,342.6,456.6,394.3,453.1,300.4,371.5,381.4,430.2,342.6,300.4,387.8,456.6,371.5,441.9,354.7,427.8
34,013,25005,1016,865,26,49,0,68,0,0,8,888,766,26,33,0,60,0,0,3,229.6,308.3,339.4,389.8,196.5,240.4,328.3,370.1,229.6,196.5,333.7,308.3,240.4,379.9,273.6,327.09999999999997
34,013,25006,898,781,12,58,1,38,0,2,6,699,614,9,41,1,31,0,2,1,212,289.8,267.2,306.7,190.20000000000002,225,258.4,291.4,212,190.20000000000002,263,289.8,225,299.1,232,278.3
34,013,25007,1727,1349,52,107,0,199,0,2,18,1371,1075,47,78,0,159,0,2,10,349.4,597.5,524.2,601.8,307.6,467.2,506.7,571.3,349.4,307.6,515.5,597.5,467.2,586.5,422,559.5
34,013,25008,832,693,8,54,0,71,0,0,6,628,530,8,35,0,49,0,0,6,161.6,210.7,240.1,275.7,141.5,159.9,232.1,261.9,161.6,141.5,236.29999999999998,210.7,159.9,268.8,193.79999999999998,227
34,013,25009,994,869,2,53,0,58,0,0,12,741,663,1,31,0,41,0,0,5,279.8,343,283.1,325.3,234.2,264.1,273.9,308.6,279.8,234.2,278.6,343,264.1,316.9,267.8,310.2
34,013,25010,1595,1258,135,118,0,64,0,5,15,1361,1078,122,91,0,55,0,4,11,267.9,331,520.1,597.3,228.2,236,503,567,267.9,228.2,511.5,331,236,582.3,380.1,433
34,013,27E01,2258,55,1787,343,20,12,0,10,31,1680,51,1333,245,18,8,0,8,17,738,25.6,781,44.8,588.3000000000001,22,764.8,32.7,738,588.3000000000001,772.9,25.6,22,38.6,718.1,31.2
34,013,27E02,1849,23,1401,360,9,6,0,13,37,1407,19,1074,259,9,5,0,9,32,581.7,16.1,654,37.4,419.1,7.9,640.7,27.6,581.7,419.1,647.6,16.1,7.9,32.5,573.8,22.3
34,013,27E03,733,23,539,157,0,5,0,2,7,515,21,378,106,0,3,0,2,5,237.1,7,239.5,13.7,181.3,7.4,234.5,10.1,237.1,181.3,237,7,7.4,11.8,223.2,9.6
34,013,27E04,566,1,534,26,0,0,0,0,5,400,1,375,21,0,0,0,0,3,184.1,5.3,186,10.6,140.8,5.6,182.1,8,184.1,140.8,184.1,5.3,5.6,9.3,173.2,7.4
34,013,27E05,1185,28,1020,102,2,18,0,6,9,1022,28,889,71,2,18,0,5,9,573,13.1,475,27.1,485,10,465.5,19.9,573,485,470.4,13.1,10,23.6,499.59999999999997,17.6
34,013,27N01,876,27,677,157,1,2,0,4,8,593,21,458,103,1,2,0,4,4,311.6,5.9,298.2,19.1,238.6,6.6,291.4,13,311.6,238.6,294.8,5.9,6.6,15.799999999999999,285,11
34,013,27N02,2415,67,1782,491,18,11,0,4,42,1735,46,1283,351,12,9,0,3,31,674.9,26.8,878.1,56.3,491.2,23.9,857.8,38.8,674.9,491.2,867.9,26.8,23.9,47.6,725.4,36.4
34,013,27N03,2662,81,1857,618,5,47,0,24,30,2029,71,1403,470,4,39,0,18,24,747.7,30.5,1017.3,64.6,609.5,27.1,994.1,44.8,747.7,609.5,1005.7,30.5,27.1,54.6,842.2,41.8
34,013,27N04,1240,78,480,606,5,47,0,6,18,942,65,376,448,4,37,0,4,8,291.90000000000003,27.9,476.7,30.599999999999998,249,17.1,465.59999999999997,20.9,291.90000000000003,249,471.1,27.9,17.1,25.7,370.7,24.200000000000003
34,013,27N05,946,23,823,71,1,6,0,1,21,709,18,620,47,1,6,0,1,16,377.6,6.8999999999999995,358.7,23,288.5,8,350.5,15.8,377.6,288.5,354.7,6.8999999999999995,8,19.5,343.8,13.5
