state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_18_dem_rin,uss_18_rep_bra,uss_20_dem_gid,uss_20_rep_col,gov_18_dem_mil,gov_18_rep_moo,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
23,023,190672,6300,6026,34,61,25,36,0,4,114,4925,4759,27,38,17,29,0,2,53,1622.7,1768.4,2078.9,1918.4,239,1228.3,1690.3,2178.4,1574.4,1477.5,1622.7,906.2,1884.8,1768.4,1354.8,2048.4,1441.2,1715
23,023,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,025,180842,1033,999,1,10,2,5,0,0,16,847,819,0,9,0,5,0,0,14,246.1,320.3,272,342.9,32.3,214,203.1,384.1,240.1,256.8,246.1,135.9,236.9,320.3,235.6,363.7,199,303.3
23,025,180872,664,651,1,2,4,3,0,0,3,544,533,0,2,3,3,0,0,3,156.8,221.7,182.4,279.7,22.7,159.8,131.3,306.5,153.8,189.1,156.8,87.89999999999999,156.7,221.7,174.4,293,129.3,231.29999999999998
23,025,250293,5067,4733,29,109,13,111,1,6,65,3841,3666,15,55,11,60,1,2,31,824.2,1302.2,978.9,1435.6,144.6,928.6,714.8,1608.7,774.4,985.2,824.2,459.3,846.3,1302.2,957.8,1522.3,687.5,1251.2
23,025,260241,1019,989,2,6,9,1,0,1,11,769,751,2,3,6,0,0,1,6,161.9,278.6,170,335.1,24.2,180.3,116.6,349.1,155.4,206.6,161.9,89,143.5,278.6,193.9,342.8,125.9,270.4
23,025,260283,3589,3487,13,19,17,6,6,3,38,2728,2671,5,10,12,6,2,2,20,618.1,1058.9,674.2,1222.3,114.3,700.4,515.6,1268.2,549,789.1,618.1,331.8,594.6,1058.9,744.5,1245.5,494.2,1008.1
23,025,260842,6735,6529,30,32,28,33,2,3,78,5219,5087,21,25,18,25,2,2,39,1262,1749.2,1443.8,1851,215.6,1127.4,1123.6,2008.3,1186,1240.5,1262,700.8,1284,1749.2,1184,1930.6,1044.8,1595.2
23,025,260853,8589,8297,31,44,34,59,1,2,121,6691,6500,22,30,27,45,1,1,65,1687,2047.6,1894.2,2218.7,245.7,1260.5,1351.3,2432.2,1558,1483.9,1687,902.4,1623.8,2047.6,1371.5,2324.8,1345.8,1888.8
23,025,260862,9275,8993,36,63,38,24,1,5,115,7302,7119,24,32,31,21,1,3,71,1698.3,2608.5,1835.5,2848.1,269.7,1694.9,1274.6,3055.5,1604.5,1912,1698.3,937.5,1554.4,2608.5,1802.7,2951.7,1337.5,2423.1
23,025,260871,640,628,0,4,2,1,0,0,5,503,495,0,1,2,0,0,0,5,125.3,185,140.6,242.2,19.4,127.3,99.2,244.7,133.1,134.6,125.3,76.3,119.8,185,131.2,243.2,103.3,186.2
23,025,260881,7955,7689,25,76,54,23,0,5,83,6508,6320,13,58,40,20,0,5,52,1275.3,2586.2,1467.7,2966,235,1652.3,1011.1,3125.1,1233.5,1871,1275.3,732.7,1238.4,2586.2,1761.3,3044.1,1043.7,2439.7
23,025,270241,1427,1387,2,6,3,7,0,3,19,1158,1135,1,3,3,3,0,2,11,227.2,449.4,253.6,523.2,34.2,297.8,181.6,546.4,211.7,346.5,227.2,122.8,216.9,449.4,322.9,534.9,182,431.8
23,025,270271,462,443,0,7,2,3,0,0,7,381,367,0,5,2,2,0,0,5,66.1,173,73,176,8,113.1,55.1,186,53.7,125,66.1,30.900000000000002,64,173,119,180.8,51.4,154.5
23,025,270281,5773,5612,15,31,26,18,0,1,70,4561,4455,9,19,22,15,0,1,40,819.4,2050.8,919.2,2245.3,143.2,1383.7,663.9,2395.1,724,1517.7,819.4,433.2,790.8,2050.8,1450.1,2319.3,653.2,1919.1
23,027,230412,6039,5865,23,41,33,20,4,1,52,4874,4757,17,26,23,11,1,1,38,1522.1,1783.6,1777.6,1912,250.6,1190.7,1404.2,2105.6,1404.6,1389.9,1522.1,826.2,1590.9,1783.6,1289.2,2007.7,1273,1676.4
23,027,230421,762,733,1,7,6,3,1,0,11,615,598,0,4,4,1,1,0,7,193.7,245.3,229,262.2,28.9,158.1,174.1,285.8,194.9,183.4,193.7,111.3,201.5,245.3,170.8,273.8,163.9,226.70000000000002
23,027,230422,6583,6358,17,50,29,36,1,1,91,5129,4999,13,30,22,23,0,0,42,1516.8,1956.8,1835.8,2167.2,280.8,1446.1,1400.1,2421.2,1520.6,1619.3,1516.8,899.4,1616.3,1956.8,1533.4,2294.3,1311.1,1922.2
23,027,230423,1078,1039,4,6,9,4,0,0,16,824,796,4,2,8,2,0,0,12,208.9,299.1,248.9,318.2,50.9,228.3,192.7,357.1,204.7,272.2,208.9,127.6,220.7,299.1,249.9,337.8,181.3,294.8
23,027,230431,9130,8794,30,97,33,33,1,7,135,7307,7088,16,58,26,29,1,6,83,3131.6,1933.8,3817.5,1991.4,564.1,1361.9,3064.7,2386.6,3089.2000000000003,1580.2,3131.6,1826.6,3441.9,1933.8,1470.7,2189.6,2732.2,1851.7
23,027,230441,2730,2656,9,22,6,10,2,2,23,2206,2157,1,17,4,7,2,2,16,1172.7,627.1,1382.2,672.1,197.6,458,1149.4,810.8,1125.1,553.8,1172.7,661.3,1265.2,627.1,505.90000000000003,741.9,1005.3,624.9
23,027,230443,3189,3075,11,24,23,8,1,6,41,2425,2359,4,13,17,3,1,3,25,802,955.1,947.5,1147.3,167.9,684.3,736.5,1210.5,787.9,783.4,802,477.1,841.4,955.1,734.7,1178.7,688.3,955.3
23,027,230453,9275,8933,27,102,20,35,3,9,146,7259,7031,20,62,19,22,3,9,93,1981.4,2599.2,2239.4,2757.1,458.7,1740.4,1755.5,2998.4,1843.8,2019.8,1981.4,1150.8,1997.5,2599.2,1879.1,2878.4,1654.7,2423.4
23,029,290111,2553,2435,13,15,49,4,1,7,29,2027,1969,4,9,28,2,1,3,11,320.1,848.2,339.8,941,47.6,516.2,250.7,984.2,285.7,605.2,320.1,164.9,294.5,848.2,560.5,962.7,248.2,779
23,029,290301,1627,1580,3,15,10,2,0,3,14,1362,1332,1,8,9,2,0,2,8,294.4,634.3,306.2,703.9,53.2,403.9,245.5,755.2,286.6,474.4,294.4,169.5,275.4,634.3,439.2,730.1,237.4,594.3
23,029,290302,2636,2506,13,24,17,29,0,0,47,2103,2025,9,10,16,22,0,0,21,502.7,815.3,549.4,904.2,85.3,498.1,445.4,971.7,496.6,539.8,502.7,289.9,497.5,815.3,519.3,937.2,416.4,745.1
23,029,290303,1346,1307,4,15,4,3,0,2,11,1059,1037,2,8,4,2,0,1,5,266.9,430.9,291,504,48.7,282.4,198.2,570.6,268.8,306.09999999999997,266.9,159.2,244.4,430.9,294.3,537.6,214.6,418.8
23,029,290311,6519,5600,29,67,636,31,1,1,154,5077,4514,15,31,409,21,1,1,85,1244.3,1558.4,1306.7,1784.3,191.8,924.2,998.7,1996.4,1004.8,1134.2,1244.3,595.9,1152.3,1558.4,1029.5,1890.2,950.1,1480.5
23,029,290312,1638,855,4,24,698,1,3,0,53,1179,665,0,7,473,1,1,0,32,335,314.3,406,294.3,78.1,175.1,310.1,366.7,260.1,222.4,335,169.2,358.3,314.3,199,330.7,277.8,274.1
23,029,290322,6205,5840,29,74,88,49,0,9,116,5180,4919,24,51,66,39,0,7,74,1388.2,1494.8,1576.6,1633.7,295.4,988.2,1220.5,1879.6,1454.7,1041.1,1388.2,874,1397.9,1494.8,1013.6,1756.5,1188.2,1408.1
23,029,290323,1422,1369,11,21,10,3,0,0,8,1170,1125,11,16,8,2,0,0,8,276.9,322.1,320,417.8,33.3,206.7,263.2,466.7,301.1,230.3,276.9,167.4,291.5,322.1,218.3,442.2,238.7,328.8
23,029,290333,8910,8506,26,197,74,26,0,0,81,7135,6873,17,109,62,18,0,0,56,1493.6,2690.7,1729.1,3030.1,266.2,1765.6,1377.2,3228.2,1416.2,1982.5,1493.6,839.2,1551.3,2690.7,1874.8,3131.7,1257.3,2540
23,031,011464,4473,4326,9,43,8,41,0,1,45,3259,3158,8,32,7,26,0,1,27,1380.8,994.9,1706.8,1068.7,378.6,630.4,1449.2,1254.8,1158.9,761,1380.8,767.8,1578.1,994.9,696.2,1162.1,1214.8,941.6
23,031,011484,2747,2675,6,14,4,19,0,3,26,2042,1992,5,10,3,13,0,3,16,865,623.2,1069.7,669.8,236.9,394.9,908.5,786.2,725.9,476.8,865,480.9,989.3,623.2,436.2,727.6,761,590
23,031,011485,6204,5967,38,75,9,32,2,4,77,4836,4701,23,42,7,18,2,3,40,2275.8,1706.8,2869.4,1791.9,635.1,1169.2,2420.4,2087.1,2057.3,1400.2,2275.8,1345.9,2645.3,1706.8,1285.1,1939.1,2051.1,1631.3
23,031,011495,7259,6953,21,93,10,88,1,3,90,5810,5613,20,57,9,63,1,2,45,2993.1,1791.8,3768.9,1863.7,705.1,1252.2,3190.3,2332.8,2730.7,1518.8,2993.1,1717.5,3479.9,1791.8,1385,2097,2677.4,1751.6
23,031,011505,7698,7472,34,71,6,53,0,7,55,6229,6084,21,48,4,35,0,2,35,3098.5,2035.7,3849.8,2092.9,664.2,1406.2,3274.4,2561.9,2791.3,1700.8,3098.5,1730.4,3563.3,2035.7,1553.3,2326.6,2736.5,1957.3
23,031,011515,7954,7479,73,225,10,70,3,6,88,6546,6223,61,142,9,58,3,2,48,2955.9,1474.8,3766.7,1528.8,820.3,1013.7,3227.2,1914.8999999999999,2685,1166.8,2955.9,1752.9,3496.9,1474.8,1089.1,1722.3,2689.6,1420.1
23,031,013434,8043,7456,65,136,41,162,0,3,180,6153,5781,38,79,34,129,0,3,89,1653.6,1707,2148.3,1914.8,314.1,915.1,1744.4,2145,1245.7,1195.2,1653.6,780.2,1947,1707,1055.2,2030.8,1420.9,1575.7
23,031,020971,1898,1831,3,20,6,7,0,2,29,1473,1432,3,11,4,7,0,1,15,370.5,554.4,473.8,567.4,82.2,330.6,347.4,625.3,328.2,425.5,370.5,205.4,410.5,554.4,377.8,595.8,320.5,500.3
23,031,020991,1403,1371,6,16,4,1,0,1,4,1113,1090,4,9,4,1,0,1,4,334.4,398,434.09999999999997,478.9,58.1,281.2,344.6,534.4,311.5,376.4,334.4,184.6,388.9,398,329,506.7,296.5,414.1
23,031,021381,4414,4275,12,41,26,7,0,0,53,3372,3288,6,22,22,6,0,0,28,935.2,1347.5,1187.7,1527,194.4,871.4,952.8,1634.7,817.2,1094.1,935.2,505.5,1070.8,1347.5,982.7,1581.5,816.5,1292.9
23,031,021384,2668,2557,9,22,13,19,1,0,47,2109,2046,5,14,7,11,1,0,25,538.4,875.7,712.8,1036.4,102.8,586.4,523.1,1163.3,453.5,723,538.4,277.4,618.3,875.7,653.6,1100,465.90000000000003,876
23,031,021441,5889,5701,19,59,19,42,0,3,46,4517,4397,14,34,14,28,0,3,27,1088.1,1936.2,1371.3,2181,232.8,1185.7,1096.8,2359.5,897.7,1468.9,1088.1,564.9,1233.7,1936.2,1328.2,2268.5,936.9,1826.1
23,031,021451,9835,9388,53,121,22,108,2,3,138,7354,7093,34,63,18,79,2,1,64,1958.1,2925.1,2553,3168,538.4,1769,2099.6,3443,1637.7,2103.9,1958.1,1087.9,2326.4,2925.1,1937.7,3305.3,1757.8,2681.8
23,031,021464,4576,4393,24,65,15,34,0,6,39,3536,3430,14,32,12,22,0,5,21,1175.7,1420.9,1480.9,1560.9,270.8,963.5,1182.8,1783.1,987.4,1146.9,1175.7,629.4,1332.9,1420.9,1056.7,1671.1,1020,1375.8
23,031,021475,8363,8072,36,97,13,48,1,5,91,6750,6556,31,53,12,40,1,2,55,2854.9,2431,3902.5,2889.8,630.6,1790.8,3117.6,3530.1,2582.1,2204.7,2854.9,1604.5,3509.5,2431,1996.1,3210.3,2617.6,2570.5
23,031,021495,1226,1172,7,14,1,11,0,0,21,1057,1025,5,10,1,8,0,0,8,447.2,380.9,611.5,452.5,98.9,280.5,488.1,552.9,404.6,345,447.2,251,549.7,380.9,312.7,503,409.7,402.6
23,031,030991,3713,3561,8,44,12,18,5,8,57,2815,2735,7,20,8,12,2,4,27,716.5,1213.3,882.4,1377.3,149.5,785,696.1,1493.6,575.9,1003.5,716.5,362.5,789.3,1213.3,893.4,1435.5,603.2,1175.4
23,031,031384,3019,2930,21,22,12,6,0,2,26,2491,2424,17,15,12,5,0,1,17,818.9,886.9,995.2,950.2,139.1,580.6,770.8,1117.7,724.3,708.3,818.9,431.3,882,886.9,644.8000000000001,1034.3,689.8,847.8
23,031,031393,10366,10063,34,87,16,57,1,4,104,7697,7505,22,52,13,43,1,0,61,2039,3009.3,2713.6,3442.5,392.7,1910.9,2124.1,3821.1,1686.2,2440,2039,1038.5,2417.1,3009.3,2174.6,3631.6,1790.5,2924.6
23,031,031403,1671,1607,5,10,5,11,0,0,33,1273,1241,1,4,5,7,0,0,15,390.9,486.8,496.5,575.5,79.5,314.2,380.9,659.3,329,417.8,390.9,204.2,438.8,486.8,366.1,617.2,335.3,490.6
23,031,031424,8944,8416,34,127,22,210,0,3,132,7002,6642,26,82,17,160,0,2,73,1954.7,2097.3,2313.4,2309.1,391.8,1229.3,1768.4,2642.2,1471.8,1585.3,1954.7,931.6,2040.8,2097.3,1407.2,2476.6,1580.3,1972
23,031,031444,3811,3606,20,75,10,47,0,1,52,2937,2821,7,40,7,36,0,1,25,875.9,947.8000000000001,987.7,968,162.1,513.9,765.4,1109.7,677.5,685.3000000000001,875.9,419.8,876.8,947.8000000000001,599.5,1039,693.6,844.9
23,031,041352,6335,6007,51,89,36,77,2,1,72,5149,4933,33,61,24,55,1,0,42,1502.3,1097.6,2127.5,1113.2,353.2,726,1715.6,1355,1486.7,983.1,1502.3,920.1,1920.6,1097.6,854.3,1234.6,1437.8,1055.5
23,031,041362,7621,6972,106,169,48,145,1,2,178,6004,5572,70,113,39,103,1,1,105,1547.6,1116.8,2480.8,1298.5,361.7,682.2,2001.2,1580,1467.3,952.4,1547.6,914.2,2240.2,1116.8,817.1,1440.1,1572,1126.3
23,031,041372,8803,8480,27,94,15,113,4,9,61,7536,7278,27,70,15,94,4,9,39,3499.9,2156.5,3708.7,1929,570.3,1335.7,3029.6,2421.9,2623.9,1759.2,3499.9,1597.6,3369.2,2156.5,1547.2,2174.6,2686,1919.6
23,031,041402,5966,5717,27,55,24,64,0,2,77,4600,4456,15,29,21,35,0,0,44,1782.5,1629.1,2323.3,1781.7,357.1,1112.6,1860.2,2103.8,1538,1402.5,1782.5,946.7,2092.6,1629.1,1257.2,1942.6,1571.9,1605.7
23,031,041412,8854,8524,30,91,20,78,4,8,99,7086,6897,18,55,17,48,4,5,42,3548.7000000000003,2224,4522,2256.4,614.1,1613.7,3658.1,2934.2,3181.2,2031.7,3548.7000000000003,1896.6,4091,2224,1822.6,2595.6,3105.4,2212.2
23,031,051301,3296,3161,15,25,6,29,0,1,59,2506,2438,9,12,5,17,0,1,24,771.2,1026,985.2,1085.7,132.6,688.7,789.9,1213.9,641.2,942.7,771.2,386.7,887.4,1026,815.8,1149.6,664,991.3
23,031,051311,4738,4568,28,29,8,43,0,2,60,3705,3596,23,16,8,30,0,2,30,1140,1516.1,1456.9,1605.9,196.5,1016.8,1168.1,1794.4,948.2,1394.2,1140,572.3,1313.3,1516.1,1206.5,1699.7,981.5,1465.3
23,031,051323,8624,8201,66,147,33,80,1,6,90,7394,7090,51,101,26,64,1,4,57,3001.3,2151.4,3745.9,2373.4,540.9,1350.2,3120.4,2769.2,2619.6,1771.2,3001.3,1579.3,3432.6,2151.4,1559.2,2569.2,2607.9,2084.6
23,031,051333,8732,8230,75,129,21,154,1,1,121,7005,6678,48,74,18,116,1,1,69,2936.6,1779.2,3806.2,2177.6,455.7,1166.7,3095.8,2682.1,2596.5,1540.3,2936.6,1525.2,3450.3,1779.2,1353.9,2431.1,2578.3,1869.5
23,031,051343,9750,9322,40,108,13,158,3,4,102,7429,7179,24,58,13,100,3,0,52,2990.1,2274.9,4036.1,2309.8,516.7,1464.9,3283.3,2844,2542.3,1940.5,2990.1,1529.3,3658.9,2274.9,1702.3,2577.8,2673.6,2167.4
23,031,051352,1992,1885,12,30,6,38,0,1,20,1456,1390,8,18,3,30,0,0,7,393.6,297.2,610.1,320.4,69.4,151.7,492.3,390.8,299.9,209.3,393.6,184.3,550.7,297.2,180.20000000000002,355.2,372.9,274.1
23,031,051403,1965,1903,16,16,10,2,0,0,18,1460,1423,10,9,6,2,0,0,10,470.9,668.7,587.5,757.9,80.9,468.7,435.5,876.5,349,604.1,470.9,214.5,511.9,668.7,535.9,817.3,385,675.6
23,031,121311,4281,4181,6,19,16,16,0,2,41,3339,3272,5,12,13,13,0,0,24,1023.6999999999999,1333.4,1282,1538.9,154.9,947.7,1001,1758.6,816.7,1312.3,1023.6999999999999,486,1140.9,1333.4,1129.2,1649.1,856.4,1377.8
23,031,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
