state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_dem_bid,pre_20_rep_tru,uss_16_rep_ayo,uss_16_dem_has,uss_20_dem_sha,uss_20_rep_mes,gov_16_rep_sun,gov_16_dem_van,gov_18_rep_sun,gov_18_dem_kel,gov_20_dem_fel,gov_20_rep_sun,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
33,013,ANDO01,2371,2275,11,21,10,21,0,0,33,1787,1737,5,12,5,9,0,0,19,677.7,706.4,846.1,730.4,646.2,737.2,900.3,654.2,631,730.4,539.4,546.7,627.5,950.7,725,546.7,792.2,650.8,539.4,779.4,727,690
33,013,BOSC01,3965,3835,24,38,10,11,0,3,44,3191,3100,21,28,5,10,0,3,24,921.9,826.5,923.7,1055.5,868.7,872.5,1079.3,852.7,860.8,864.4,746.1,534.2,552.2,1415.6,854.2,534.2,851.7,883,746.1,1107.7,807.6,959.5
33,013,BOW01,7519,7226,6,105,7,104,0,9,62,5525,5370,2,54,7,65,0,4,23,2124.1,2575.5,3263.3,2172,2513.4,2440.6,3416.5,1995.8,2415.4,2451.5,2179.3,2048.7,2035.7,3442.2,2488.9,2048.7,2904.1,2350.7,2179.3,2536.8,2604.2,2405.9
33,013,BRAD01,1650,1592,2,22,6,4,1,2,21,1308,1285,1,6,3,2,1,2,8,484.7,442.1,563.5,478.1,478.1,473.7,601.7,417.5,471.7,461.4,418.4,356.2,363.6,673.3000000000001,460.1,356.2,509.9,478.2,418.4,523.2,465.7,488.2
33,013,CANT01,2352,2262,10,39,6,7,2,3,23,1861,1802,7,24,4,3,2,3,16,677.2,820.4,1014.6,725.6,729.3,830.1,1083.9,630.9,678.9,856.7,643.7,712.7,710.8,1002.4,834.9,712.7,936,695.1,643.7,787,861.1,726.8
33,013,CHIC01,2523,2471,5,27,0,6,0,1,13,1943,1909,4,16,0,2,0,1,11,836.8,636,757.7,915.1,824.1,682.3,832.2,839.1,799,695.5,754.1,433.8,443.6,1228.8,671.5,433.8,677.4,820.2,754.1,994.1,639.5,884.8
33,013,CONC01,4465,4205,46,70,10,58,1,2,73,3404,3237,30,47,10,51,1,1,27,926.1,1248.7,1523.9,966,933.4,1329.1,1648,811.9,871.8,1357.4,811.2,953.1,993.8,1502.7,1311.6,953.1,1388.2,910.7,811.2,1093.7,1293.5,975
33,013,CONC02,4747,4276,62,127,21,165,1,5,90,3675,3376,45,65,16,119,1,4,49,936.6,1151.9,1448,963.6,899,1225.9,1584.3,793.2,881.5,1234.8,769.6,847.4,939.2,1466.9,1204.7,847.4,1324,905.7,769.6,1074.4,1204.6000000000001,958.4
33,013,CONC03,4459,4019,185,153,18,44,0,6,34,3775,3412,157,134,12,36,0,6,18,577.7,1041.4,1279.8,619.6,642.9,1047.7,1354.7,529.3,590.4,1070.3,588.4,834.5,928.8,970,1053,834.5,1187.8,604,588.4,706.6,1079.5,645.5
33,013,CONC04,3937,3579,83,72,16,116,0,2,69,3207,2959,55,42,13,97,0,2,39,573.5,1283.9,1466.6,561.6,602.5,1295.4,1520.2,486,576.5,1268.4,512.5,1035.2,1152.5,883.6,1282.3,1035.2,1379.8,583.7,512.5,643.6,1288.8,599.3
33,013,CONC05,4370,4102,43,72,12,77,0,1,63,3448,3279,35,41,11,53,0,1,28,707.5,1767.4,2025.6,735,856.9,1705.8,2080.4,640.8,809.1,1703,732.4,1426.9,1573.5,1174.3,1725.4,1426.9,1893.5,790.8,732.4,850,1754.1,808
33,013,CONC06,3525,3187,103,70,15,60,4,7,79,2802,2590,64,37,9,48,3,5,46,557.6,1024.8,1186,616.5,542,1079.1,1230.4,434.8,514.8,1062.4,438.2,791.2,884.5,875.4,1055.3,791.2,1100.7,538,438.2,642.8,1036.5,569.5
33,013,CONC07,3823,3553,21,67,6,117,0,0,59,2950,2796,13,32,6,81,0,0,22,721.9,1510.1,1716.5,741.2,818.3,1521.4,1831,615.7,779,1537,719.3,1234.8,1295.3,1169.4,1522.3,1234.8,1614.2,773,719.3,842,1520.9,794.9
33,013,CONC08,4619,4016,167,88,11,260,1,1,75,3829,3436,96,55,9,190,0,1,42,974.2,1251.1,1621.5,989.8,893.4,1353,1758.1,804.1,864.9,1346.6,867.4,986.5,1079.8,1463.5,1316.9,986.5,1486.6,910.7,867.4,1086.4,1342.5,979.7
33,013,CONC09,3899,3126,183,96,6,421,0,11,56,3091,2577,103,61,5,300,0,9,36,642.8,1012.4,1145.1,577.6,622.8,1043.8,1182.6,490.2,623.7,1021.4,551,734.6,751.4,848.6,1026.1,734.6,1026.7,629.9,551,638.6999999999999,984.5,622.2
33,013,CONC10,4851,4567,24,63,3,127,1,2,64,3684,3503,21,37,3,80,1,1,38,1206.4,1702.6,2109.7,1226.7,1369.4,1679.7,2241.6,1047.1,1299.2,1706.8,1265.2,1341.2,1381.5,1910.9,1696.9,1341.2,1910.7,1291.6,1265.2,1395.8,1737.8,1332.2
33,013,DANB01,1164,1136,1,17,2,3,0,1,4,932,913,1,9,2,2,0,1,4,385.7,247.2,289.7,413.8,363.7,274.4,323.8,374.3,341.1,291.8,305.3,190.79999999999998,182.3,525.2,271.6,190.79999999999998,265.5,363.7,305.3,437.3,256.7,386.6
33,013,DUNB01,2758,2656,8,36,4,16,0,0,38,2071,2015,5,18,4,13,0,0,16,1026.2,681.2,876.6,1121.2,1075.8,682.3,940.8,1037.5,1038.8,683.2,938,522.3,547,1449.3,682.3,522.3,788.1,1047.1,938,1202.7,704.7,1098.3
33,013,EPSO01,4566,4454,18,28,3,24,0,3,36,3526,3458,11,17,3,18,0,1,18,1546.1,919.4,1179.9,1702.3,1517.2,1014.7,1341.5,1477,1430.7,1040.5,1288,681.8,635.6,2228.6,992,681.8,1053,1498.6,1288,1802.2,973.4,1598.4
33,013,FRAN01,2935,2809,14,45,10,21,0,0,36,2319,2230,11,27,9,18,0,0,24,779.8,479.2,588.6999999999999,845.3,683.7,588.6999999999999,695.5,699.8,664,600.4,587.7,372.8,365.8,1041.6,556.4,372.8,550.5,708.7,587.7,861.8000000000001,527.7,757.9
33,013,FRAN02,2611,2442,9,56,25,24,1,1,53,1949,1857,7,25,17,15,1,0,27,512,390.5,462.2,590,492.09999999999997,436.2,519.2,506.3,484,430.8,407.8,253,281,752.8,419.1,253,420.9,495.8,407.8,615.9,396.5,534.8
33,013,FRAN03,2931,2821,17,32,2,19,1,0,39,2321,2253,10,17,2,16,1,0,22,726.5,592.5,722.5,811,678.7,653.8,817.7,709.4,684.3000000000001,618.4,634.4,440.5,439,1081.8,621.1,440.5,660.1,696.3,634.4,867.2,611.6,761
33,013,HENN01,4836,4578,53,81,15,53,0,5,51,3910,3707,52,59,14,43,0,3,32,1059.5,1429.7,1567.8,1073.4,1151.2,1422.7,1641.7,960,1129.4,1395.2,936.3,1056.7,1002.9,1595.2,1416.6,1056.7,1403.9,1113.2,936.3,1208.5,1360.5,1130.1
33,013,HILL01,1089,1060,4,8,1,1,0,0,15,838,815,4,5,1,0,0,0,13,340.7,175.9,223.5,402.9,327.3,197.9,262,337.7,286.2,203,271.7,134.8,132.8,486.09999999999997,192.4,134.8,206.3,317.8,271.7,408.7,189.7,350.1
33,013,HOOK01,13451,12574,129,278,20,263,7,16,164,10434,9870,92,168,16,192,6,5,85,4219.1,3431.6,4055.6,4381.6,4341.2,3449.3,4431.1,3932.3,4325,3323,3608.6,2257.5,2155.8,6272.1,3402.5,2257.5,3547.3,4296.1,3608.6,4862,3300.8,4440.3
33,013,HOPK01,5589,5415,16,55,7,32,3,1,60,4291,4195,6,35,5,16,3,1,30,1427.4,2239.9,2688.4,1400.6,1649.4,2203.3,2817.2,1275.8,1557.1,2236.6,1451.5,1862.3,2025.5,2094.8,2227.2,1862.3,2510.8,1544.3,1451.5,1590.2,2295.8,1551.5
33,013,LOUD01,5317,5195,14,41,14,20,0,1,32,4086,4008,6,27,13,15,0,1,16,1964.6,1146.1,1500.6,2167.4,1903.4,1284.7,1756.1,1894.6,1804.8,1344.3,1687.5,866.3,896.8,2783.4,1258.1,866.3,1384.9,1891.2,1687.5,2281.6,1256.8,2030
33,013,NBRY01,2072,2006,4,25,3,6,4,0,24,1650,1610,0,13,3,6,4,0,14,661.1,621.6,904.3,725.8,721.2,623.3,944,686.4,712.5,587,679.8,494.7,543.1,1087.6,610.7,494.7,797.4,698.5,679.8,832.9,673.4,753.6
33,013,NFLD01,4829,4615,35,70,15,38,0,4,52,3640,3518,21,44,13,21,0,2,21,1363.4,912.8,1155.5,1472,1236.5,1053.1,1365.1,1234,1177.6,1041,1049.2,675.1,686.3,1961.7,1002.5,675.1,1069.4,1259.3,1049.2,1556.2,984.6999999999999,1356.9
33,013,NLON01,4397,4194,45,64,2,46,2,0,44,3814,3653,40,50,2,35,2,0,32,1100.8,1806.8,2080.4,1059.1,1290.9,1665.8999999999999,2066.9,1039,1339,1556.8999999999999,1188.9,1363.9,1390.1,1709.5,1676.3,1363.9,1846.2,1243.3,1188.9,1269.5,1703.6000000000001,1246.3999999999999
33,013,PEMB01,7115,6809,39,116,33,44,0,7,67,5406,5229,25,60,22,37,0,2,31,1911.5,1800.6,2177.1,2048.3,1901.6,1899.5,2411.9,1749.1,1853.5,1873.8,1575.8,1296.5,1295.1,2934.7,1857.6,1296.5,1961.2,1889.3,1575.8,2243.5,1822.2,1996.1
33,013,PITF01,4106,3922,20,76,12,23,0,0,53,3158,3039,16,42,11,17,0,0,33,1125.4,691.3,807.8,1230.3,1041.1,779.5,913.6,1091.4,1008.7,749.1,888.8,480.7,454.9,1588,739.8,480.7,725.1,1058.1,888.8,1302.9,696,1138.9
33,013,SALI01,1382,1330,1,11,3,4,0,0,33,1042,1012,1,5,3,2,0,0,19,485.9,285.2,376.2,512.4,460.8,320,437.6,428.2,438.9,333.4,397,232.7,246.7,650.1,312.8,232.7,354,461.5,397,530.8,318.8,482.2
33,013,SUTT01,1837,1756,5,21,4,14,9,5,23,1440,1391,3,10,4,11,4,3,14,560.4,606.8,752.8,575.3,594,615.5,787.4,529.5,576,610.2,510.3,496.9,520.2,815.3,610.2,496.9,687,576,510.3,640.6,627.7,594.2
33,013,WARN01,2833,2737,9,50,10,7,0,1,19,2250,2188,5,27,10,4,0,1,15,791.1999999999999,874.2,1049.9,845.8,828,900.1,1122.1,744.1,780.7,912.4,740.1,737.8,760.6,1143.9,896.7,737.8,979.3,800.3,740.1,911,908,840.2
33,013,WEBS01,1872,1827,3,11,0,12,0,0,19,1479,1449,2,8,0,8,0,0,12,601.7,498.4,548,669.1,585.2,523.7,633.2,567.3,540,551.5,493.3,361.1,356.7,861.4,524.4,361.1,512.8,575.7,493.3,699,496,617.4
33,013,WILM01,1358,1326,1,9,2,6,0,0,14,1078,1058,1,7,2,2,0,0,8,341.7,498.2,582.6,366,391.90000000000003,486.8,605.2,331.2,379.4,483,362.8,380.2,390.4,555.5,489.7,380.2,525.7,371.3,362.8,418.1,489.9,390.4
33,015,ATKI01,6751,6515,30,96,3,64,1,1,41,5305,5145,20,64,3,48,1,1,23,2593.7,1670.2,2248.8,2794.4,2643.5,1677.9,2447.1,2512.9,2773.8,1464,2278.2,1228.7,1282.9,3747.4,1603.7,1228.7,1992.9,2670.4,2278.2,3018,1717,2763.6
33,015,AUBU01,4953,4754,13,87,9,39,0,7,44,3785,3672,11,45,9,21,0,4,23,2030.6,1306.8,1619,2266.3,2086.5,1307.6,1779.3,2037.3,2097.1,1233.4,1966,860.7,777.4,3057.8,1282.4,860.7,1392.1,2071.9,1966,2453.7,1268.9,2220.7
33,015,BREN01,4486,4281,23,67,5,46,4,7,53,3294,3155,19,53,5,29,4,2,27,1264.7,1142.6,1502.3,1369.9,1329.2,1131.5,1545.8,1286,1368.5,1065.9,1218.8999999999999,882.8000000000001,891.3,1941.6000000000001,1113.9,882.8000000000001,1314.1000000000001,1320.3,1218.8999999999999,1532.7,1165.8,1396.6
33,015,CAND01,3909,3775,11,49,13,19,0,0,42,3036,2951,10,26,11,12,0,0,26,1552.7,855.4,1038.6,1702,1558.1000000000001,908.6,1150.7,1538.2,1538.9,907.6,1425.4,599.4,567.7,2142.7,890.8,599.4,918.4,1550.3,1425.4,1794.5,861.7,1637.5
33,015,CHSR01,4768,4576,13,76,4,38,2,7,52,3474,3366,11,45,3,19,1,6,23,1732.8,1094.4,1468.5,1956.3,1718.8,1166,1559.2,1789.6,1759.5,1071.6,1550.8,804.6,821.9,2567.9,1110.3,804.6,1283.1,1736.6,1550.8,2103.8,1140.6,1868.3
33,015,DANV01,4387,4194,28,68,7,13,2,5,70,3278,3163,17,36,6,9,2,0,45,1579.9,859.8,1082.2,1685.6000000000001,1407.9,978.6,1190,1483.5,1500.9,824.3000000000001,1203.3,623.3,620.9,2105.7,887.5,623.3,963.9,1496.5,1203.3,1758.4,882.9,1566.9
33,015,DERR01,8240,7566,93,281,8,171,5,11,105,6096,5668,58,173,6,134,3,5,49,2256.5,1666.7,2006.1,2298.8,2129.1,1760.7,2168.1,2044.8,2213.9,1592.5,1620.1,1124.7,1213.3,3057.2000000000003,1673.2,1124.7,1795.7,2200,1620.1,2467.2,1647.2,2230.9
33,015,DERR02,8168,7733,47,147,17,91,3,22,108,5985,5715,35,94,9,76,2,10,44,2214.8,1636.1,1970,2257.3,2091.1,1729.6,2128.9,2008.3,2173.5,1563.1,1590.7,1104.3,1191.5,3001.6,1642.5,1104.3,1763.6,2160.1,1590.7,2421.8,1617.4,2190.8
33,015,DERR03,8380,7753,77,281,15,121,1,10,122,6363,5955,65,175,13,89,1,5,60,2354.6,1739.1,2094,2399.1,2222.6,1838.1,2263.2,2135,2310.6,1661.8,1690.7,1174.3,1266.8,3190.3,1745.8,1174.3,1874.6,2296,1690.7,2574.3,1719,2328.7
33,015,DERR04,8321,7547,95,371,23,124,0,22,139,6498,5981,78,233,18,99,0,14,75,2405.2999999999997,1777.1,2138.5,2449.9,2269.8,1877.2,2310.8,2180.3,2360,1697.2,1726.5,1199.2,1294.3,3258.3,1783.2,1199.2,1914.7,2345,1726.5,2629.1,1755.9,2378.2
33,015,DFLD01,4280,4181,10,25,4,14,0,3,43,3254,3195,5,12,3,8,0,2,29,1607.2,1091,1360.1,1785.5,1636.9,1112.3,1496.5,1584.6,1559.3,1127.3,1368.7,875,808,2338,1111.1,875,1221.9,1601.9,1368.7,1902.8,1124.6,1697.2
33,015,EKIN01,2357,2294,3,22,1,17,0,3,17,1783,1751,2,12,1,8,0,3,6,830.1,607.9,781.1,889.5,874.7,604.2,820.3,806,918,528.3,820.3,465.6,449,1193.6,580,465.6,683.2,874.3,820.3,963.1,607.9,904.1
33,015,EPPI01,6411,6094,22,100,12,81,2,3,97,4951,4759,16,57,7,50,2,3,57,2117.9,1625.9,2046.4,2310.8,2016.8999999999999,1744.2,2231.7,2079.2,2050.3,1635,1862.8,1241.2,1146,3106.7,1667.8,1241.2,1808.1,2061.4,1862.8,2497.9,1666.8,2220.5
33,015,EXET01,14306,13474,73,240,14,284,2,11,208,11077,10580,46,149,10,186,2,8,96,3285.7,5515.7,6819.3,3322.5,3596.2,5466.5,6940,3101.4,3385.8,4939,3341.9,4406.6,4659.8,5443.1,5307.4,4406.6,6140.3,3422.5,3341.9,3955.1,5537,3640.7
