state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_ken,uss_16_rep_bou,uss_16_rep_fle,uss_16_rep_man,uss_16_rep_duk,uss_16_rep_cra,uss_16_rep_cao,uss_16_rep_mar,uss_16_rep_pat,uss_16_dem_cam,uss_16_dem_fay,uss_16_dem_edw,uss_16_dem_lan,uss_16_dem_pel,uss_16_dem_wil,uss_16_dem_men,uss_r16_rep_ken,uss_r16_dem_cam,uss_20_rep_cas,uss_20_rep_mur,uss_20_dem_per,uss_20_dem_edw,uss_20_dem_pie,uss_20_dem_kni,uss_20_dem_wen,sos_18_rep_ard,sos_18_rep_edm,sos_18_rep_sto,sos_18_rep_ken,sos_18_rep_cro,sos_18_rep_clo,sos_18_dem_col,sos_18_dem_fre,sos_r18_rep_ard,sos_r18_dem_col,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
22,055,35,3044,1766,872,330,5,15,0,2,54,2131,1336,520,238,5,9,0,1,22,717.8,222.9,853.8,263.6,132.4,425.4,37.9,97.8,18.8,14.200000000000001,5,0,0,69.9,59,15.8,17,5,2.9,5,263.6,54,828.1,30.1,90.9,73,30.1,17,6.7,247.8,66.1,43.1,43.1,26.2,47,50.6,54,195.1,37.1,49.4,52.1,80.1,144.9,78.6,570.7,59.4,195.1
22,055,36,3052,2306,594,104,2,15,0,9,22,2191,1676,418,69,2,12,0,4,10,1080.2,347.3,1220.8,435.4,230.9,661.9,55.9,98.1,30.1,12.8,8,0.4,0.4,116,99.7,12.8,14.1,11,3.6,4.9,454.7,123.4,1202.5,42.8,207.3,107.9,24.2,8,11.8,344.1,127.2,76.5,93.8,29,101.1,115.2,144.2,316.3,120.1,75.9,129.4,132.3,218.7,128.6,822.3,106.1,294.7
22,055,37,2547,2177,237,81,15,13,0,5,19,1802,1554,161,52,12,11,0,3,9,1133.1000000000001,236.3,1564.1,433,208,677.5,66.7,158.4,25.1,20.7,5.6000000000000005,0,0,70.3,62.1,11.6,17,5.6000000000000005,0.5,0,455.7,96.60000000000001,1512.4,51.1,148.8,108.7,51.1,27,9.7,312.6,162,65.9,113.4,41.7,102.8,100.8,95.7,368.59999999999997,79.2,50.8,98.4,129.4,229.7,132.9,1042.6,86.4,335.4
22,055,38,1817,1321,287,131,12,41,2,11,12,1434,1108,179,87,10,35,2,10,3,568.9,251.2,584,347,126.1,408.90000000000003,36.4,51.9,14,10,9.2,0.5,0,76.89999999999999,82.2,12.7,7.1000000000000005,4.2,3.3000000000000003,3.3000000000000003,323.3,117.10000000000001,588.3,12.7,191.2,85,32,11.9,3.3000000000000003,175.8,76.10000000000001,51.9,60.1,22.9,44.3,90.9,90.9,204.6,72.3,54.9,90.9,111.39999999999999,122.3,71.8,394.9,82.4,160.5
22,055,39,3390,2112,883,230,24,70,1,5,65,2907,1896,705,185,19,56,1,5,40,447,338.1,413.2,612.1,94,297.09999999999997,25.8,51,19.1,12.8,9.9,0.7,0,136.8,100,17.9,20.8,17.9,3.6,3.6,135,135,401,24.8,238.2,162.20000000000002,66.7,38.7,16.9,95,34.1,20.8,28.9,12.8,30.2,134.1,119.5,98.8,83.1,79.5,126.8,189.1,95.9,36.6,279.8,124.9,107.60000000000001
22,055,4,4337,2377,1792,52,20,25,0,2,69,2940,1800,1052,30,11,17,0,0,30,1326.2,998.8,1394.9,1127.5,281.4,875.7,62.7,134,30.1,15.1,17.1,1.4000000000000001,5.5,382.3,272.3,63.6,48.3,29.1,11.2,8.9,613.8,363,1321.1,55,501.7,334,63.9,39,16.900000000000002,366.9,135.7,120.1,102.1,38.9,114,352.90000000000003,357.6,565.2,267.2,226.3,355.5,347.2,274.7,146.2,924,291.3,360.6
22,055,40,1604,991,499,75,2,9,0,3,25,1326,883,350,66,2,9,0,3,13,276.1,206.9,294,264.5,55,227.8,13,14,12,10.3,1.9,0,0,74.8,42.9,13,13,4.8,4.1,0.6000000000000001,139.9,69.1,288.8,4.8,89,77.1,38.3,10.3,10.3,103.9,36.1,31.8,34.9,11,16.1,44,52.8,119,38.3,45,48.4,81.5,61.2,39.1,196,58.699999999999996,80.4
22,055,41,1954,1245,421,183,5,66,1,4,29,1514,1034,275,132,3,57,1,2,10,427.9,254.8,447.09999999999997,339.2,95.1,300,30.1,57.2,12,7,2,0.8,0,79.9,76.8,7,13,10,5,2.9,174.1,84.8,430,21.2,163.9,95.1,10.8,7.8,0,116.9,61.1,36,26.9,26,45,76.1,99.1,143,65,56.2,87.5,102.9,93,52,299.5,77.2,116.9
22,055,42,2170,1651,338,78,6,60,0,10,27,1892,1482,272,58,3,53,0,10,14,392,275.9,372.1,388.2,92,274.9,12,34.9,10.1,9.1,7.9,0,0.7000000000000001,96.9,87.9,16.1,16.9,13,3,3,162.9,87.9,365.09999999999997,10.1,166.9,107,37.800000000000004,28.9,1.5,75,59,44.8,33,13,33,113.3,98.9,124.9,67,64,106.1,121.60000000000001,83.3,43.1,249,89.4,101.5
22,055,43,1649,1093,303,164,5,54,0,12,18,1306,928,212,112,5,37,0,4,8,428.1,183.79999999999998,415,242.9,114,276,27,36,5.1,0.7,2.9,0.7,0,52.9,49.300000000000004,8.2,7.1,9.7,0,5.1,212.9,75,415.90000000000003,8.2,91.1,82.9,21.099999999999998,8.2,0,138,37.9,46.9,31.9,19,28.8,43,73,156.2,49.300000000000004,39.5,58.1,74.5,89.1,50.4,279.7,55.6,114.5
22,055,44,1879,1170,441,142,10,63,0,3,50,1470,974,314,102,6,50,0,2,22,357.1,214.9,340.09999999999997,224.2,76.1,232.9,26.9,41.1,5.9,4.9,1.7000000000000002,0.8,0,95.89999999999999,66.9,7,11.1,4,4,0,173.9,70.9,335.09999999999997,8,87.1,63.1,18.9,12.200000000000001,1.7000000000000002,99.89999999999999,27.9,47.1,44.9,13.9,16,63.1,70.9,108.9,41.1,50.5,66.89999999999999,67.8,74.9,41.6,227.6,58.699999999999996,93.6
22,055,45,2010,1369,376,165,23,52,2,3,20,1632,1163,269,132,18,36,1,3,10,495.8,185.1,488.3,245.4,121.9,313,39.9,42,7.8,6.9,5.1000000000000005,0,0,71.9,50.1,10.9,9.1,3.4,0,2.8000000000000003,255.1,62.2,471.4,12.9,89.1,107,18.8,11.9,0,159.4,51.199999999999996,46.2,46.9,19.5,23.8,59.7,83.9,173.1,54,41.4,71.8,78.8,103.3,57.699999999999996,324.4,59,132.2
22,055,46,818,714,46,34,5,14,0,1,4,697,618,37,21,4,12,0,1,4,265.8,102,308,139,71.8,164.1,29.9,25,9.9,1.9,0,0,0,28.900000000000002,34.1,5,6,1,3.1,0,135.9,62,294,12,73.1,29.9,13.1,4.1,5,79.7,38.1,27.1,25.9,12,23.8,27.1,54,125.9,54.9,22.4,40.5,43.9,56.7,34.5,204.7,35.5,78.8
22,055,47,1179,1003,89,44,1,16,0,8,18,953,825,60,33,1,15,0,6,13,457.09999999999997,165.1,471.90000000000003,240.9,101.7,329.1,35.9,43,4.7,1.5,0.6000000000000001,0.6000000000000001,0,44.3,44.3,9.9,9.1,6,0,0.6000000000000001,250.2,89.1,471,11.8,130.8,50.8,19.1,9.9,9.9,175.4,51.7,64.1,35.9,19.1,50.1,48.8,91.7,202.5,93.3,34.9,70.5,76.3,96.8,65.6,318,59.3,132.1
22,055,48,1556,1256,211,28,5,30,0,5,21,1409,1126,202,26,5,27,0,5,18,336.5,179.8,332.1,200.1,74.3,243.70000000000002,27,20.9,1.9,11.9,2.8000000000000003,0,0,65.9,51,6.8,6.1,6.8,2.8000000000000003,0.6,155.1,68.8,346.1,6.8,68.8,68.8,12.799999999999999,7.8,1.9,113,40.1,51,20.9,15.9,13.8,48.1,81.2,133.1,65.10000000000001,39.8,64.5,60,72,42.6,228.5,52.4,92.5
22,055,49,1379,1265,50,29,3,7,0,5,20,1144,1062,36,25,2,6,0,2,11,538.8,240.2,566.1,375,108.8,395.9,36.9,38.3,13.9,0.30000000000000004,1,0,0,111.10000000000001,74.7,3.9000000000000004,3.9000000000000004,3.9000000000000004,0.30000000000000004,0.30000000000000004,336.9,165.2,592.8000000000001,7.1000000000000005,221.9,49.2,64.1,5.9,0,208.1,77.1,65.8,52,26.8,40.2,54.9,165.9,270,156.1,54.8,110.10000000000001,119.6,114.2,78.1,388.6,94.1,160.8
22,055,5,1303,559,668,57,1,11,0,0,7,985,446,486,38,1,9,0,0,5,241.1,341.2,287,442.5,53.9,191.2,5,23.1,9.7,5,0.4,0,0,133.2,73.1,23.1,9.2,3.9,9.7,0,133.2,171,278,13.4,193.1,136.1,16.2,18.8,11.7,80,44.1,30.8,32.8,1.5,11.7,101.7,126.2,139.1,126.7,74,113.5,136.3,52.4,33.6,192.7,107.9,75.4
22,055,50,483,83,367,4,1,6,0,3,19,372,76,272,2,1,6,0,3,12,30.900000000000002,156.9,13,134.2,10.1,41.1,0.8,2,2,2,2,0,0,62,17.1,17.1,10.1,4.8,0.8,0,10.9,48.9,16.7,0,60.5,35.3,8.9,2.8000000000000003,0.30000000000000004,10.1,6.1,2.8000000000000003,0.8,2,2,44.1,39.1,4.8,23,33.7,41.3,40.3,9,3.8000000000000003,9.9,37.2,7.6000000000000005
22,055,51,1163,59,1043,35,3,5,0,0,18,859,53,768,24,2,3,0,0,9,17.3,415.09999999999997,30.2,308.8,14.7,82.1,0.2,0.2,1.9000000000000001,0.2,0.2,0,0.2,186.6,48.1,25.3,9.2,5.8,3.8000000000000003,3.1,7,116.9,38.3,0,139.4,81.8,21.1,7,0.8,10.8,5.1000000000000005,1.9000000000000001,3.8000000000000003,0.2,5.8,105,103.2,8.1,59.7,86.3,104,93,11.4,4.8,23.4,91.3,10.8
22,055,52,1361,323,962,53,6,2,0,2,13,1007,281,665,43,6,2,0,2,8,81.9,353.5,81,439.2,21,100.6,12.1,7.6000000000000005,4.9,0.1,0,0,0,143,67.9,23.9,12.9,12.1,6.1000000000000005,0,39,111.9,84.3,10,174.8,128.3,23.9,17.2,1.7000000000000002,29.9,7.6000000000000005,8.8,7.1000000000000005,2.7,6.1000000000000005,125,98.3,39.7,73.6,77.5,111.4,131,22.6,9.6,58.3,100.7,25.9
22,055,53,929,216,688,5,1,1,0,1,17,683,203,465,3,1,1,0,1,9,85,376.3,60.6,361.3,22.1,106.2,9.2,5.3,2.1,4,0,0.7000000000000001,2.8000000000000003,171.4,62,32,12.9,9.2,2.8000000000000003,5.3,35.8,154.9,68,2.1,173.9,104.1,31.8,13.8,0,40,5.3,2.1,19.3,2.8000000000000003,6.1000000000000005,124.9,119.9,30,85,83.8,122.6,114,23.8,12.7,43.5,102,24.4
22,055,54,1417,34,1325,16,4,7,0,6,25,962,33,890,9,4,3,0,3,20,10,423.9,13,557.9,4.8,71,0,0,0,1.9000000000000001,3,0,0,175.6,71.7,13.8,13,4.8,5.9,3,7.1000000000000005,127,23.7,4.8,222,158.2,38,13.8,0,7.1000000000000005,7.6,10,0.4,0.4,7.6,128.1,132,7.6,83.1,89,130.4,165,9.200000000000001,5.2,13.6,120.9,8.3
22,055,55,2008,786,1112,50,7,14,0,11,28,1472,657,744,36,6,9,0,8,12,279.1,527,254.6,503.9,44.8,245.7,14.9,17.9,5.9,5.1000000000000005,2.7,0,0,230.3,125.3,29.9,15.7,12.1,5.9,0,127.10000000000001,217.8,260.8,14.9,248.3,132.8,40.3,14.1,1.5,95.1,20,23.8,17,21.9,20.9,183,180.9,74.6,147.7,118,181.79999999999998,156.7,61.7,33,176.7,145.7,73.8
22,055,56,1432,170,1220,19,1,3,0,1,18,1135,167,933,16,1,3,0,1,14,26.9,669,31.6,600.8,18.9,111.3,4.7,0,0.6000000000000001,1.9000000000000001,4.7,0.6000000000000001,0.6000000000000001,242.9,128.3,29,19.9,12,10,0,8.8,243.6,37,4.7,295.2,143.9,29.8,30.7,0,14.9,6.2,6.8,3.9000000000000004,1.9000000000000001,20.7,212.1,204.2,3.9000000000000004,133.7,139.1,207.9,183.1,16.900000000000002,8.9,24.5,166.9,14.8
22,055,57,1463,336,1048,27,7,8,0,4,33,1091,296,736,26,6,8,0,1,18,59.3,446.7,61.5,444.59999999999997,21.8,100.3,7.800000000000001,0,0.1,5.1000000000000005,0.7000000000000001,0.1,0.1,175.9,73.1,29,11.200000000000001,12,9.200000000000001,0.1,21.8,138.8,67.6,0.7000000000000001,191.6,109.1,50.6,7.800000000000001,0.7000000000000001,29.7,8.6,8.6,6.6000000000000005,0.7000000000000001,11.200000000000001,109.1,118.3,19.3,88.9,94.5,113.5,133.8,19.9,11.1,43.4,111.7,20.8
22,055,58,674,19,617,18,1,1,0,0,18,506,16,464,14,1,1,0,0,10,11.2,311.8,8,289.9,4,47.1,0.7000000000000001,2.1,0.7000000000000001,0,0,0,0,133.2,53.9,20.2,11.2,2.1,5.9,3.1,5,80.2,11.2,5,133.2,68.9,21,12.200000000000001,5,10,0,0,5,2.1,10,94,82.9,4,45.9,67.8,88.4,88.4,6.7,4.3,8,76.3,6
22,055,59,632,330,266,22,2,8,0,0,4,476,268,178,18,2,6,0,0,4,228,160.1,233,163.9,54.1,150.2,26,19,0,3.2,1,0,0,59.9,54.1,6.1,3.2,4.1000000000000005,1,0,147,86.9,229,10,117.9,36,15.8,4.1000000000000005,0,63,44.1,20.8,18,19,14,59.9,66.9,109.2,82.10000000000001,35.9,63.3,56.2,48.2,29.8,157.1,51.1,66.2
22,055,6,2808,2087,424,233,17,21,1,1,24,2170,1633,298,200,13,15,1,0,10,1068,293.8,1248.7,454,217,619,63.1,102.8,35.6,17.8,13.6,2.6,0.7000000000000001,114.8,87.1,24,8.9,4.6,0,2.6,528.9,166.3,1210.3,44.8,217.7,129.9,26.9,26.9,7,333.2,175.3,105.9,124.2,32.9,91,116.2,153.2,429.4,116.2,66.8,134.1,143.7,214.4,143.9,835,108.1,307.8
22,055,60,1252,640,561,17,3,2,0,1,28,1085,569,483,16,3,2,0,1,11,227,254.70000000000002,200.9,314.9,55.2,183.8,14.2,19.9,14.2,0,1.9000000000000001,0,2.9000000000000004,101.1,39,11.7,13.3,6.2,5,0,127,103.1,208,1.9000000000000001,135.2,65.2,32,23,1.9000000000000001,64,26.1,16.9,19.9,19.9,19.2,97.9,103.1,88.1,66.7,53.9,100.4,95.5,51.800000000000004,27.6,137.1,76.5,62.5
22,055,61,568,57,484,9,5,1,0,0,12,414,54,342,8,2,1,0,0,7,26.9,236.9,32.1,254,9.8,45.9,1,0,3,0,0,0,0,127.9,21.2,10.9,8.9,5,5,3.8,10.9,80,27.8,3,120,75,16.1,9.8,2.1,8,6.1,3,5,3,1,82.9,68,5,33.9,52.4,75.5,79.4,8.5,4.1000000000000005,21.1,64.4,9.1
22,055,62,490,59,420,4,0,3,0,0,4,361,44,308,4,0,3,0,0,2,5.2,178.1,7.9,259.9,20.8,32.2,0.6000000000000001,0.6000000000000001,0,0.6000000000000001,2.1,0,0,61.2,24.1,2.1,6,0.6000000000000001,0.6000000000000001,0.6000000000000001,2.1,36.6,17.5,2.1,80,68.8,7.9,12,14.9,6,0.6000000000000001,0.6000000000000001,3.9,0.6000000000000001,2.1,59.3,50.9,2.1,14.9,34.3,55.2,73.7,6,2.2,9.2,48.8,5.2
22,055,63,711,188,501,8,0,8,0,0,6,515,152,345,7,0,7,0,0,4,59.8,249.9,65.1,282.7,19.1,83.9,4,5,6,2.9,0.9,0,0,98,51.2,13,13,5,4,0,28,95.9,70.8,2.9,153,54.9,27.1,11.9,2,24.900000000000002,11.9,6,6,0,5,92,93,24.900000000000002,56.9,54.1,92.4,88.6,18.2,8.9,46.3,72.5,20.3
22,055,64,1974,1108,735,80,1,8,0,1,41,1423,870,474,50,1,6,0,0,22,724.1,311,917.4,361.9,160.2,467.1,42.9,56.8,10.200000000000001,11.3,5.6000000000000005,0.7000000000000001,0,145,80.1,17.3,6.5,0,3.6,0.9,349,128.1,914.5,7.800000000000001,159.9,105.2,43.1,9.4,1.4000000000000001,274.6,99.8,64,63,16.9,74,107.3,100.6,252.3,80.9,70.3,104.39999999999999,113.60000000000001,147.8,99.10000000000001,613.6,92.2,214.9
22,055,65,2149,1373,623,68,7,44,0,8,26,2024,1316,568,62,7,43,0,8,20,142.2,256.1,123.60000000000001,342.8,28.3,88.9,20.900000000000002,7.9,6.7,7.9,6.7,0,0,102.7,69.89999999999999,24.6,20.900000000000002,5.9,4.800000000000001,0.5,38.800000000000004,77.4,120.1,2.7,139.70000000000002,105,64.2,10.100000000000001,4.800000000000001,38.800000000000004,7.9,15,11,10.100000000000001,9.200000000000001,105.7,80.7,35.8,46,60.5,93.3,111,31,15.200000000000001,81.9,81.10000000000001,34.3
22,055,66,874,637,169,20,4,33,0,2,9,775,579,133,17,4,33,0,2,7,94.1,211,111.8,266.1,31.2,82.6,10.1,5.5,1.8,1.8,0.2,0,0,107.2,37.8,12.3,5.5,0.2,0.2,2.7,43.2,120,109,1.8,135,57.3,46,7.7,4.7,32,20,17,12.3,7.7,8.6,72.4,83.7,47.8,94.9,46.3,77.8,85.7,22.5,16.4,74.3,70.4,31.1
22,055,67,1775,1398,169,68,11,80,0,7,42,1266,1022,107,50,7,54,0,6,20,680,174,773.9,245.8,153.8,444.2,49,78.8,8.7,6,4.9,0.7000000000000001,0,58.2,45.9,0.7000000000000001,6,4.1,1.9000000000000001,4.1,320.2,73,765.9,19.9,103.1,55.6,19.3,14.1,7.2,217,84.8,73,67.1,40.9,55.2,59,64.9,213.9,55.2,36.9,61.800000000000004,74.1,142.3,89.5,520.3,55.2,193.4
22,055,68,2493,1125,1256,64,2,1,0,4,41,2245,1049,1106,59,2,1,0,3,25,106.8,346.3,103.6,367.1,23.8,128.8,7.7,17.6,2.3,0,0.5,0,0,145.1,81.2,19.8,10.7,6.9,5.9,0,51.1,138.5,105.6,6.9,182,100.9,32.3,10.1,4.4,25.1,13.5,19.1,7.7,10.1,11.6,97.1,120.3,42.1,117,77,108,115.8,28.5,13.700000000000001,71.7,99.5,32.699999999999996
22,055,69,852,793,20,21,0,6,0,0,12,721,682,11,15,0,5,0,0,8,209.8,161.8,215.4,227.7,46.1,173.9,23.1,11.5,2.9000000000000004,4.8,2.9000000000000004,0,0,89,43.3,0.5,0.5,0.5,0,0.5,94.9,98.9,213,4.8,115.9,55.1,32.1,3.8000000000000003,1.9000000000000001,71.5,17.6,46.1,16,16.9,8.8,52.6,100,103,115.9,37.1,76.4,72.4,47.5,29.2,144.2,60.9,61.1
22,055,7,2333,1139,1100,54,13,7,0,4,16,1756,936,763,31,7,4,0,4,11,509,547,556.9,773.2,102.1,376,27.099999999999998,44.3,14.9,10,1.8,1.8,0,174.3,146.1,32,14.1,10,9.2,0,264.3,248.9,559.1,13.3,333,205,63.8,23.2,14.9,171.29999999999998,63.2,57.1,67.1,19.3,30.7,189.9,178.8,262.7,223,116.5,184.2,235.9,108.6,68.2,376.4,176.7,150.2
22,055,70,1105,1023,17,37,7,7,0,3,11,978,909,14,30,7,6,0,3,9,309.2,211.1,317,314.8,68.9,245.4,25.8,17.8,3.2,0.2,1.1,0,0,107.4,68.1,0.2,13.1,4.2,0.2,4.2,163,159.9,312.4,14.9,166.8,53.2,39.7,13.9,1.1,98.1,25.8,49.9,30.099999999999998,13.9,22.8,67.1,128.9,123.2,139,50.1,97.9,97.9,67.2,40.4,214.8,82.9,87.7
22,055,71,1588,1194,339,17,10,2,0,11,15,1135,874,229,11,6,2,0,9,4,528.2,161.4,639.9,247.1,99,328.2,8.8,74.2,21,1.5,1.5,0,0,75.3,53.7,1.5,3.8000000000000003,3.8000000000000003,0,0.5,258.3,90.2,634.7,16.8,147,53,10.6,11.7,0,164,53,30.1,38,21.9,42.9,71.9,71.1,156.9,45.4,37.3,71.6,78.2,106.1,57.8,430,57.9,148.3
22,055,72,1945,1064,643,82,5,104,0,6,41,1896,1018,641,81,5,104,0,6,41,234.8,306.1,139,362.1,69,131,27.1,10.9,10,13,14.1,0,0,121.1,76,35,31.1,5,6.1,2.9,52.9,48.2,156,7,131,107,56,20.900000000000002,11.9,39.9,20.900000000000002,20,10,9.1,13,95,74,39.9,42.8,72.9,84.3,114.8,51,18.8,101,85.10000000000001,48.5
22,055,73,707,676,7,16,4,2,0,1,1,532,514,7,9,1,0,0,0,1,325.1,90.9,344.8,95.9,70.1,258.1,30.1,7.9,2,2.8000000000000003,0,0,0,29,22.1,0,0.8,2,0,0,208,58,338.1,10.3,82,7.9,2.8000000000000003,0,4.9,101,34,66.9,21.3,13,27.1,11.9,52.1,161.9,49.3,18.1,31.9,32.2,69.8,44.1,231.3,28.3,96.1
22,055,74,1661,1320,90,66,3,149,0,4,29,1482,1174,83,55,2,145,0,4,19,295.40000000000003,237.2,314,273,54,255.79999999999998,23.2,15.8,4.9,2.9000000000000004,4.9,0.6,0,95.9,61,11.1,9.9,6,3.9000000000000004,2.9000000000000004,167.1,126.7,315.3,7.5,98,54.7,50.9,21.3,7.5,104,23.9,36.3,23.2,16.9,21.9,70.8,106.3,147.5,98.7,53.3,88.6,83.8,65.7,37.699999999999996,212.3,74.5,87.4
22,055,75,1263,961,221,41,6,18,0,4,12,1083,831,185,32,6,16,0,2,11,299.9,161.9,297.9,247,53,222,27.1,26,9,3.1,2.1,0.8,0,66.1,43.800000000000004,6.1,6.1,9,0,0,166,57.2,304.8,7.9,108.7,67.1,38,7.9,0,88.10000000000001,42.1,36.1,31.2,3.1,22.2,69,86.1,131.9,72.1,36.7,77.7,78.2,64.39999999999999,37.2,203.4,58.199999999999996,84.6
22,055,76,1560,1429,56,36,3,16,0,3,17,1344,1231,49,30,3,15,0,3,13,619.7,154.1,609,172.8,147,446,62.4,20,2.9,7.9,2.1,0,0.7000000000000001,48.8,38.1,4.9,0,9.1,0,0,347,93.1,609,18.2,81.8,22.099999999999998,27.2,6.3,2.1,205.2,103.1,89,68,25.8,33.1,40.3,65.2,297.1,70,31.9,52.7,51.9,130.8,87.4,412,46.6,177.1
22,055,77,1267,1199,21,26,1,12,0,0,8,1028,977,16,16,1,10,0,0,8,504,143.9,514,205.4,146.7,356.9,26,29,9.1,9.1,3,0,0,60.1,39.9,4.1000000000000005,3,0,0,0,267.1,76.8,511.59999999999997,12.4,116,37.9,35,5.8,2.4,182.9,92.2,39.9,35,22.9,28,37.1,79,234.1,78.1,31.2,58.4,66.8,108.3,66.6,345.8,51.6,144.1
22,055,78,1824,1584,179,31,2,14,1,1,12,1429,1270,114,22,2,13,1,1,6,770.8,219.1,850,275.3,172,585.9,62.199999999999996,39.4,9,8.200000000000001,3.4000000000000004,0,0,72.3,72.3,5.9,5.9,3.9000000000000004,0,0.30000000000000004,444.2,119,866.1,13,131,49,24.1,11.9,9.9,288.2,132,126.9,75.2,26,44,55.2,122,420,102,47.4,88.6,83.6,165,115.2,576.4,70.8,234.9
22,055,79,735,703,6,12,2,5,0,0,7,549,529,4,9,1,4,0,0,2,384.5,81.7,500.9,95.9,58.9,334.9,41,6.9,0,3,1,0,0,21.8,18.2,1,3,0,1,0,264.9,49.1,502.1,8.2,49.1,4,18.8,1.9000000000000001,0,150.9,51.1,56.8,44.1,16,17,19.9,39,217,49.1,15.700000000000001,29.7,28.4,83.2,56.2,337.2,25.4,126.7
22,055,8,3339,2124,1091,71,4,2,0,6,41,2346,1608,670,41,1,2,0,5,19,1030.4,530.3,1251.1,604.9,212.5,690,43.7,134.1,27.3,15.1,9.700000000000001,0,0,194.6,107.1,28,24.5,5.8,2.9,2.4,466.9,194,1226.4,30.8,266.7,166,48.2,11.8,8.9,360.1,126.1,74.3,92.1,33.3,86.1,163.9,212,336,125,111.6,187.5,184.5,216.3,128.9,836.5,150.1,297.5
22,055,80,885,854,15,3,3,1,0,1,8,682,662,9,3,2,1,0,1,4,548.9,73,544,101.8,120.1,419.9,37,24.9,3.2,1.8,1.8,1.2,1.2,25.8,15.8,0,0,0,0,0,342.8,58.1,567.1,7.3,59.9,19.8,5.2,0,1.8,207,74.9,87.9,39.1,31.900000000000002,37,23.9,31.900000000000002,297.9,56,14.3,27.9,31.3,115.9,79.6,372.8,26,161.6
22,055,81,858,784,25,32,4,9,0,0,4,687,633,17,25,3,6,0,0,3,325.90000000000003,71.8,321.1,102,67.10000000000001,216.9,36.9,32.9,7.8999999999999995,0.8,5.1000000000000005,0,0,29,27.1,0.8,3,0,0.8,0,181.8,41.1,343.3,6.8,36,24,24,2.1,0,123,46,38.9,38.9,20.1,10,27.7,38.9,144.1,46,16.5,33.300000000000004,31.4,69.2,46.1,223.6,26.4,93.7
22,055,82,1750,1397,271,39,5,16,0,2,20,1296,1099,135,29,5,10,0,2,16,634.9,284.1,642.8000000000001,366,151.9,461.8,33.2,47.2,10,5.2,7.1000000000000005,0.8,0.8,108,78.1,10,11.3,11.8,0,0,323.9,154.3,633,21.1,233.3,61,38,10,5.2,219.9,87.9,72.8,51,17.8,36,82.9,135,290,118.1,63.199999999999996,109.10000000000001,118.89999999999999,135.4,81.1,432.2,94.8,178.5
22,055,83,2115,1911,42,90,6,51,1,0,14,1620,1479,30,56,2,43,1,0,9,965.8000000000001,207.8,941.1,308.9,204.8,617.1,60.2,100.9,21,15.8,7,0,0,75.1,67,6.2,3.9000000000000004,0.30000000000000004,0,0.30000000000000004,501.8,128.8,897.8,21,148.7,67,29.8,23.3,5,342.9,114.2,117.6,86.9,26.1,51.8,80.2,105.3,414.1,110.5,45.3,92.7,97.3,199,123.4,619.9,76,262.4
22,055,84,1612,1458,30,61,2,20,5,2,34,1221,1124,17,38,2,15,3,2,20,759,161.1,819.9,253.9,181.1,482,77.1,63.9,13.9,0.5,5.9,0.5,0.5,55.9,66,4.8,3.2,1.8,0,0,422,107,802.0999999999999,17,164.1,34.2,13,12,0,267,97.7,92,66,37.1,48.7,48.7,99.9,356,122.5,36.6,74.3,79.2,158.20000000000002,101.5,546.5,63.7,219.5
22,055,85,4137,3529,235,120,12,186,0,7,48,3063,2598,185,90,10,148,0,5,27,1794.1,364.7,1764.3999999999999,577.8,352.4,1241.2,117.89999999999999,149.7,19,19,11.2,0,0.5,119.6,101.2,29.8,13,4.8,0.5,3.9,891.9000000000001,166.3,1801,36.6,224,123.60000000000001,61.5,27.1,16.9,588,270.2,197,156.2,74.4,135.9,139.8,167.9,675.1,133,79.7,154,171.5,370.5,237,1200.7,126.4,489.9
22,055,86,2978,2455,199,105,4,172,0,5,38,2117,1786,128,66,4,112,0,2,19,1303,197,1367.1,273.2,260.7,822,90.9,123.3,16.9,7.6,5.2,0,0,75.2,56,13.1,5.8,8.6,0.6000000000000001,0.6000000000000001,651.9,95.2,1375.2,22.900000000000002,131.2,71.1,15.9,21,1.7000000000000002,415.2,164.8,125.8,134.8,56.9,84.1,90.10000000000001,96.1,457.7,80.9,44.8,92.7,85.8,262.6,163.79999999999998,921.7,68.5,356.3
22,055,87,4889,4282,184,201,13,142,2,3,62,3952,3477,150,149,11,111,2,2,50,2324,467.2,2400.3,613.6,448.7,1681.3,225.4,112.6,18.4,19.7,11.9,1.8,3,151.3,110.2,9.5,25.900000000000002,10,1.6,2.9,1338.7,212.29999999999998,2448.5,41.8,266.1,129.1,46.1,19.9,9.700000000000001,803.2,374.9,315.9,201.3,84.4,152.1,131.1,219.2,929.2,167.9,97.5,175.3,180.9,484.4,321.4,1630.3,143.5,663.4
