state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_gra,uss_16_dem_jud,uss_20_rep_ern,uss_20_dem_gre,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
19,153,153063,4554,4034,62,116,1,277,1,2,61,3121,2812,44,60,1,178,1,0,25,1374.7,1287.4,1469.1,1616.6,1767.7,982.4,1563.6,1496.7,1343.7,1261.4,1742.7,1398.8,1145.8,1134.8,1382.9,1556.2,1571.2,1371.8,1516.5
19,153,153064,2501,2024,83,297,1,34,0,5,57,1890,1597,48,198,1,27,0,2,17,440,679.9,502.4,832.8,568.4,576.9,493.7,810.4,373.8,712.5,816.9,397.5,666,628.2,731.8,821.7,504.1,385.4,498.2
19,153,153065,1916,1568,79,205,1,29,0,1,33,1561,1349,52,118,1,25,0,0,16,491.4,632.5,539.3,777.9,615.9,516.8,563.7,748.7,465,626.1,784.5,490.5,574.6,574.8,661.7,763.2,553.8,477.5,551.3
19,153,153066,2671,2227,107,248,5,21,0,2,61,2018,1738,73,159,4,19,0,1,24,416.9,743.8,442.8,883.9,514,667,428.1,866.9,332.9,711.9,792,329.8,680.9,705.5,728.4,875.4,465.3,331.4,435.4
19,153,153067,2633,2236,87,198,2,74,0,3,33,2087,1812,69,132,2,60,0,0,12,640,765.1,635.1,923.8,833.4,638.8,668.1,889,593.8,823.8,1028.2,626.5,766.8,701.8,872.8,906,736.1,610,651.5
19,153,153068,2377,2068,47,137,0,77,3,0,45,1887,1681,39,81,0,62,3,0,21,612.9,749.9,643.1,854.7,772.8,627.8,651.8,828.9,551.4,757.9,950,583.9,704.7,688.9,804.1,842.1,692.8,567.9,647.5
19,153,153069,2964,2247,156,274,2,227,4,2,52,2508,1990,115,188,2,179,4,0,30,427.1,743.1,428,892,566.9,639.2,428,850,332,736.8,835,374.1,672.1,691.1,748.1,871.1999999999999,497.1,353,428
19,153,153070,3775,2783,229,356,6,341,2,2,56,3134,2458,157,223,4,265,2,2,23,663.2,1046,642.3,1202.6,874.6,865.9,664.7,1162.1,630.5,1118.7,1302.1000000000001,650.6,1063.6,956,1161.6,1182.7,768.9,640.9,653.5
19,153,153071,2598,2334,45,89,0,96,4,4,26,1884,1727,23,49,0,70,1,2,12,595.1,826.3,630.8,1007,806.3,679.9,658.1,962.9,558,834,1021.9,584.2,794,753.1999999999999,883.1999999999999,985.1,700.7,571.2,644.6
19,153,153072,1254,1103,20,34,3,72,0,1,21,901,793,14,24,0,59,0,0,11,338,319,326.9,450.8,449,245.2,360.1,422.9,336.9,375.1,491.9,349,347.9,281.9,404.9,437.1,393.3,343.1,343.4
19,153,153073,1784,1611,36,52,1,59,0,1,24,1271,1174,22,26,1,43,0,1,4,573,473,542.2,608,725,364.9,598.1,550.9,535.2,520.9,700,569.8,448.8,418.8,556.4,579.5,648.9,552.6,570.2
19,153,153074,2089,1610,183,83,6,163,0,1,43,1583,1285,106,55,6,117,0,0,14,365.6,520.3,380.2,618.5,502.3,412.8,397.2,585.9,254.4,407.1,473.3,261.8,379.3,466.7,420,602.2,434.1,258.2,388.9
19,153,153075,2039,1861,30,84,1,45,0,0,18,1554,1439,20,56,1,32,0,0,6,560.2,642.8,555.8,787.1999999999999,748.6,511.9,594.2,735.8,511.2,658.1,846.6,551.4,589.5,577.4,698.4,761,654.4,531,574.9
19,153,153076,2811,2526,68,104,5,67,2,1,38,2175,1994,43,66,4,48,2,1,17,678.9,961.8,699.2,1120.8,914.1999999999999,771.8000000000001,725.1,1081.5,587.2,1002.9,1198.9,642.4,905.1,866.8,1035.6,1101.4,796.4,614.8,711.9
19,153,153077,2759,2500,55,86,3,72,0,0,43,1972,1808,37,55,3,54,0,0,15,628.7,740.9,676.9,958.7,836.6,576.9,744.6,883.8,611.1,704.1,901.5,657.6,628.1,659.1,744.6999999999999,921.1,732.6,634,711
19,153,153078,3829,3421,36,77,5,240,4,5,41,2787,2528,29,57,1,156,4,2,10,1238.8,1078.5,1316.8,1324.8,1613.9,775,1418,1218.1,1235.4,1007.7,1401.9,1265.7,928.8,926.7,1112.8,1271.3,1426.6000000000001,1250.6,1367.2
19,153,153079,2946,2651,56,73,0,138,0,2,26,2121,1933,43,46,0,89,0,1,9,763.3000000000001,815.1,773.9,1092.9,1032.1,601.9,853.6,1005.3000000000001,706.1,820.1,1044.1,728.9,747,708.4,870.4,1049,897.4,717.7,813.8000000000001
19,153,153080,4057,3416,130,185,8,248,1,10,59,3067,2662,91,112,4,172,1,2,23,864.1,1219,847.1,1453.1,1149,1013.2,869.1,1382,733.1,1199.1,1421.1,782.6999999999999,1101.9,1116,1240.7,1417.2,1006.3000000000001,757.9,858
19,153,153081,3696,2773,411,293,13,81,1,0,124,2791,2290,218,159,10,63,1,0,50,471.3,790.5,557.1,808.7,581,672.1,519.2,793.5,354.6,684.8,803.3,386.1,633.7,732,707.6999999999999,801.3000000000001,526.1,370.5,538.4
19,153,153082,2427,1831,134,222,5,178,0,1,56,1850,1491,76,113,3,139,0,1,27,452,562,481.8,632,527.4,480.5,434.5,631.1,334.7,555.3,661.4,347.40000000000003,515.6,521.6,577.4,631.7,489.6,341.3,457.9
19,153,153083,2880,1943,397,308,3,172,0,0,57,2326,1726,253,196,3,122,0,0,26,280.2,557.4,299.1,584.3,377.2,458.7,278.7,566.4,205.5,509.4,590,207,482.3,508.2,527.2,575.1,329,206.1,289
19,153,153084,2196,1154,121,731,1,148,0,1,40,1542,933,72,425,1,95,0,1,15,208.7,349.9,234.70000000000002,370.1,250.9,288.3,213,354.9,163.8,257.9,324.2,173.9,249.2,319.6,277.2,362.3,229.7,168.70000000000002,224.1
19,153,153085,1750,1390,99,155,5,58,0,4,39,1344,1123,71,89,4,45,0,1,11,252.7,409.3,265.1,476.7,310.8,348.8,252,469.4,206.3,381.7,445.8,194.2,374,379.2,400,473,281.7,200.2,258.5
19,153,153086,1772,1393,143,131,8,55,0,0,42,1366,1118,108,86,7,37,0,0,10,237.2,434.2,262.2,492,294.2,392.2,236,494.5,182.3,430.8,479.2,179.3,415.9,413.3,442.3,493.2,266,180.5,249.29999999999998
19,153,153087,1407,1149,66,129,1,32,2,0,28,1095,948,44,69,1,21,2,0,10,190.7,348.4,210.1,394.1,236.1,314.3,189,396.2,145.9,345.6,383.8,143.7,333.5,331.5,354.2,395.4,213.1,144.9,199.9
19,153,153088,2259,1249,413,127,5,404,6,2,53,1628,1003,266,71,2,252,2,2,30,269,565.9,292,609.1,360.7,495.1,280,592.7,218.1,501.9,577.9,228.9,482,530.4,520.7,600.6999999999999,315,223.8,286.4
19,153,153089,1169,921,83,86,3,55,0,1,20,906,755,56,44,3,40,0,1,7,234.2,359.4,245.7,413.1,289.6,311.9,250.1,397.3,189.5,362.2,411.6,195.4,345.09999999999997,335.7,372.9,405,261.8,192.4,248.1
19,153,153090,1655,1270,181,96,2,60,0,3,43,1244,1014,118,53,1,43,0,3,12,310.5,543.3,323.4,649.7,425.5,462,322.5,637.3,274.3,531.6,611.9,290.4,501.09999999999997,502.7,548.3,643.6,368,282.4,323
19,153,153091,1355,1142,74,40,10,32,0,0,57,1068,942,50,28,5,22,0,0,21,276,423.7,289.6,486.9,341.9,367.8,294.8,468.5,223.3,426.5,485.1,230.5,406.7,395.8,439.5,477.7,308.8,227,292.2
19,153,153092,3300,2392,446,258,3,107,0,15,79,2423,1874,295,149,3,70,0,5,27,466,926,464.7,1039.4,633.8,783.1,464,1004.9,359.9,895.3000000000001,993,397.9,837.9,854.6,908.9,1022.1,549.7,378.5,464.2
19,153,153093,1720,1479,93,64,4,31,1,0,48,1369,1214,60,41,4,25,1,0,24,247.20000000000002,479.9,265.9,519,331.1,405.9,254.9,501,192.9,428,482.9,204.9,409,442.9,440,510.1,289,198.8,260.5
19,153,153094,1934,1568,87,151,1,62,0,3,62,1514,1292,55,90,1,48,0,3,25,312.9,568.5,352,672.9,398,504.1,345,659.3,258.9,538.9,618.1,248.1,531.1,536.4,562.6,666.3,355.7,253.5,348.6
19,153,153095,1879,1529,149,107,4,51,0,1,38,1487,1273,105,51,2,40,0,0,16,297.9,562.2,304.9,605,367.9,510.1,293.2,598,215.1,540,605,213.1,521.8,536.2,555.8,601.4,333.1,214.2,299.1
19,153,153096,1732,1558,64,41,3,35,0,2,29,1362,1250,40,27,2,29,0,1,13,301.4,675,309.9,816.4,437.4,576.6,327,788.3,270.1,676.1,752,280.2,639,625.8,688.8,802.4,369.3,274.9,318.6
19,153,153097,1713,1562,37,55,8,26,0,1,24,1394,1301,19,39,5,22,0,0,8,308.6,690.9,317.1,836.3000000000001,447.7,590.2,334.5,806.7,276.5,692.1,769.7,286.6,653.9,640.6,705.2,821.3,377.8,281.5,325.8
19,153,153098,1300,1159,38,49,0,34,0,4,16,1039,951,25,28,0,24,0,2,9,208,519.8,226.4,589.9,306.9,443.6,236.8,569.1,187.2,533.2,572.6,192.7,507,481.8,537.5,579.4,257.5,190.1,231.5
19,153,153099,1781,1530,114,79,1,22,2,1,32,1476,1313,81,52,1,18,2,1,8,295.4,738.9,321.7,838,436.3,630.3,336.4,808.9,265.8,757.7,813.3,274.3,720.1999999999999,684.8000000000001,763.7,823.3,365.6,269.9,329.1
19,153,153100,2371,1231,677,199,8,158,4,8,86,1705,995,430,126,5,116,3,3,27,248.1,547.8,331,635,322.8,484.7,299.1,631.9,238.9,505.3,573.8,230.9,499,516.4,526.1,633.4,285.5,235.1,315.1
19,153,153101,1636,1062,262,193,2,56,0,1,60,1195,876,153,104,1,40,0,0,21,166.7,392.1,165.8,453,200,351.3,149.2,442.8,109.3,363.4,391.5,103.1,362.9,371.5,372.7,448.3,183.6,106,157.9
19,153,153102,1497,952,162,196,3,125,1,4,54,1104,767,98,119,3,98,1,1,17,167.4,340.6,182.1,392.2,210.1,301.9,159.6,396.9,125.6,312.3,336.40000000000003,130,299.1,321.1,315.8,394.5,188.8,127.9,170.7
19,153,153103,1755,1188,177,242,9,88,9,1,41,1285,956,105,132,7,68,5,1,11,194.8,396.7,211.9,456.1,244.3,351.4,186.2,462.1,146.1,363.8,392,151.1,348.2,373.8,367.7,459,219.5,148.4,198.9
19,153,153104,2037,1424,152,337,3,65,3,3,50,1499,1150,88,181,3,52,2,2,21,257,514.1,250.3,555.6,325.9,456.2,226.3,552.2,160.1,469.5,510.1,165.1,449.7,485.6,476.7,554,291.6,162.4,238.5
19,153,153105,1129,790,106,145,1,35,4,0,48,820,636,67,81,0,23,4,0,9,132.7,281.2,135.8,304,168.2,251,122.3,302.7,87,259.6,280,90.3,249,266,262.9,303.5,150.5,88.6,129.2
19,153,153106,2054,1316,317,254,11,84,0,3,69,1520,1063,213,149,9,65,0,0,21,189.4,523.9,242.8,563.7,241.5,475.9,218.6,564.4,157.9,501.7,524.6,165,482.4,500,503,564.4,215.8,161.5,231
19,153,153107,1587,1302,94,111,7,32,0,9,32,1265,1090,66,65,3,22,0,5,14,299.8,413.2,337,447.9,350.7,359.7,303.7,452.1,226.3,405.5,482.6,232.8,390.5,386.4,426.09999999999997,449.9,325.4,229.3,320.3
19,153,153108,2021,1771,34,132,9,38,0,3,34,1593,1436,25,83,6,27,0,3,13,360.5,394.4,368.1,379.8,424.6,339.9,336.5,378.2,258.2,375,467.7,271,354.1,367,398.7,379.5,392.5,264.4,352.2
19,153,153109,4662,3972,153,209,10,226,1,1,90,3298,2914,96,92,10,146,1,1,38,961.4,1060.5,1104.7,1279,1122,908.2,1060.1,1269.6000000000001,775,1042.8,1278.2,788.2,993.9,984.3000000000001,1105.3,1274.3,1041.6,782.1,1082.2
19,153,153110,1778,1563,38,133,2,20,0,0,22,1349,1220,27,78,2,12,0,0,10,344.5,458.6,400.7,497.9,409.3,393.6,366.5,493.7,258.7,428.8,512.6,263.1,413.5,426.3,451.8,496,376.9,261,383.8
19,153,153111,2391,1905,124,264,3,48,1,0,46,1741,1475,80,136,3,33,1,0,13,376.1,446.3,400,478.1,419.7,406,365.9,477.59999999999997,244.9,433.1,499.9,259.3,404.4,426.1,445.7,477.8,397.6,251.9,382.8
19,153,153112,1842,1572,36,167,6,28,1,0,32,1371,1223,23,90,2,24,1,0,8,328.8,402,335.8,389.2,377,353.6,302.1,394.3,228.2,396.3,455.4,239.5,370.9,377.7,407.5,391.5,353,234,319.2
19,153,153113,1531,1315,58,116,2,19,0,1,20,1187,1052,42,66,2,17,0,0,8,288.3,353.9,292.9,338.4,331.5,309.7,262.7,343.2,201.4,349,401,211.1,326.8,331.8,358.9,341.3,309.4,206.9,278.1
19,153,153114,1006,751,51,152,12,19,1,0,20,743,594,33,82,8,16,1,0,9,134.5,214,181.2,235.6,153,195.3,154.8,234,106,200.2,241.8,108.8,189.3,204.7,210.5,234.8,143.7,107.4,168.2
19,153,153115,1805,1365,78,250,6,70,1,1,34,1376,1138,41,135,3,45,1,1,12,260,405.9,340.7,445,297.2,367.8,293.5,443.3,203.7,382.5,460.7,208.8,363.7,386.8,402,444,278.5,206.4,317.2
19,153,153116,2231,685,739,513,11,219,0,6,58,1567,543,555,279,8,151,0,5,26,140.7,639.8,175.9,659.8,190,567,153.1,642,94.3,540.9,561.7,96.89999999999999,535.2,603.5,545.6,650.9,165.2,95.7,164.3
19,153,153117,1676,552,354,603,5,125,1,4,32,1142,456,240,331,5,94,1,0,15,83.9,336.4,92.3,307.3,122.4,286.7,73.8,302.6,55.7,231.2,245.7,53,231.2,311.5,235.9,305,103.4,54.4,82.8
19,153,153118,1861,616,197,829,6,179,3,6,25,1202,492,122,445,2,129,1,3,8,105.3,371,123.6,357.4,145.4,322.7,104.3,354.3,77.1,286.2,302.4,76.7,281.9,347,290.3,355.8,125.3,77,114.10000000000001
19,153,153119,1921,734,384,603,7,159,0,2,32,1414,624,265,373,6,128,0,2,16,68,315,89.9,303.9,104.2,269.09999999999997,93.1,292.9,75,246.9,261.8,56.1,253,291.8,253.7,298.6,86,65.7,91.6
19,153,153120,2026,647,572,560,5,144,1,14,83,1385,538,365,317,4,116,1,4,40,77.4,467.9,129.1,491,116.7,407.8,118.2,466.1,87.9,402.2,407,83.7,389.9,437.9,399.7,478.6,96.9,86.2,123.4
19,153,153121,1751,453,602,382,8,221,4,7,74,1212,383,393,241,4,154,3,2,32,72.2,362.1,86.8,345.1,103,310.9,86.8,337,64,269,270.8,61.4,270.8,336.7,270.4,341.1,87.8,62.6,86.8
19,153,153122,1612,255,707,414,18,111,0,10,97,1035,220,432,235,17,82,0,5,44,43.7,396.1,95.2,380.7,73.3,358.8,81,369.6,54,306.2,315.4,47.8,306.6,377.7,309.5,375.1,58.5,50.5,87.8
19,153,153123,1566,242,712,414,6,136,3,1,52,996,176,451,253,6,89,1,1,19,42.1,380.8,91.5,366.4,70.5,345.3,77.8,355.5,52,294.9,303.7,45.8,295.1,363.1,297.9,360.8,56.1,48.7,84.8
19,153,153124,2196,703,563,643,4,207,0,3,73,1549,620,377,365,4,155,0,1,27,75.8,481.8,95.7,445.2,145,412.6,94.39999999999999,422.3,65.1,336.4,345.5,65.7,326.6,447.2,336.1,433.8,110.4,65.5,95.3
19,153,153125,2259,1821,164,96,4,137,5,3,29,2084,1735,123,66,4,128,5,3,20,197,634.9,116.2,476.2,313.1,526,121.9,461,134.9,448.8,467.8,140,431,580.4,449.2,468.5,255,137.5,119.2
19,153,153126,2435,2191,87,66,4,34,0,1,52,1972,1830,56,44,3,21,0,0,18,330.5,1069.6,334.6,1250.7,499.8,945.2,351.6,1221.7,301.7,1125.9,1187.9,323.6,1068,1008.1,1127.3,1236.4,415.2,312.6,342.8
19,153,153127,1657,1359,125,99,0,31,0,3,40,1317,1135,89,54,0,23,0,3,13,191.2,711.2,207.9,828.3,295.1,634.7,218.8,811.8,179.3,764,795.2,191.2,729.5,672.9,763.3,820.1,242.9,185.1,213.6
19,153,153128,2478,1784,259,132,6,215,2,4,76,2142,1613,200,93,3,185,2,3,43,245.8,917.6,237.70000000000002,833.9,402.9,794.9,238.7,818.6999999999999,192.1,777.1,804.1,198.5,752.7,856.1,777.9,826.2,324.4,195.5,238.3
19,153,153129,1691,1551,47,54,0,19,1,1,18,1318,1229,36,32,0,11,1,1,8,247,718.1,237.7,842,368.1,628.8,249,820.1,220.8,742,792,237.9,699.3,673.8,744.6,831,307.6,229.5,243.3
19,153,153130,1816,1640,46,39,6,52,2,2,29,1463,1349,29,27,3,38,1,1,15,320,652.3,328.7,746.1,445.7,561.5,327.8,732.9,267.7,648.8,715.3000000000001,278.6,617.9,607,660.7,739.5,382.8,273,328.3
19,153,153131,1819,1575,82,99,6,23,1,4,29,1418,1273,57,55,3,18,1,2,9,317.4,609,328.9,692.4,438.1,522.1,326,681.7,263.3,600.4,666.7,272.1,573.2,565.9,613.8,687.5,377.7,267.6,328.1
19,153,153132,806,725,13,38,0,12,0,1,17,624,574,12,24,0,6,0,1,7,122.8,358.6,120.10000000000001,418.1,181.6,312.4,127.3,404.3,117.8,378,406.4,126.9,356.6,335.4,380.3,411.3,152.2,122.3,123.8
19,153,153133,1191,1078,31,40,2,5,2,0,33,928,861,22,27,2,3,2,0,11,183.1,533.4,178.70000000000002,622,270.4,464.90000000000003,189.6,601.6,175.1,562.1,604.5,188.4,530.2,498.9,565.3,612,227,181.5,184
19,153,153134,1893,1516,125,133,4,57,0,0,58,1461,1215,85,88,4,47,0,0,22,193,739.4,221.4,841.1,297.2,664.8,234.5,826.2,187.9,765.9,782.7,200.6,736.8,701.9,761.9,833.6,245,194.4,228.20000000000002
19,153,153135,1594,1053,240,110,12,99,1,3,76,1293,896,176,73,10,99,1,3,35,102,526.9,85,536.7,162.9,482,87,529,85,468.59999999999997,468.59999999999997,78,466.9,504.4,468.3,532.6,132.5,81.9,86
19,153,153136,1790,732,385,495,6,88,9,5,70,1339,647,262,309,5,71,5,5,35,69,408.3,84.3,399.3,116.7,358.1,80.3,385.4,61.6,317.3,325.8,59.5,315.5,383,319.5,392.3,92.8,60.5,82.1
19,153,153137,1744,459,631,354,11,221,0,10,58,1215,409,402,223,7,145,0,4,25,65.5,364.5,76.9,372.7,99.4,326.3,72.2,364.5,59.8,306.7,315.8,55.8,310.8,345.3,311,368.6,82.1,57.6,74.6
19,153,153138,1983,1227,88,538,7,79,0,0,44,1392,966,46,302,5,59,0,0,14,163,368.59999999999997,210.3,366.9,202,311.9,179.6,369.3,115.6,323.6,365.7,120.2,306.8,340.4,331.8,368.1,182.4,117.9,195.2
19,153,153139,2605,2060,108,290,3,87,0,2,55,1926,1620,64,157,3,64,0,0,18,344.8,503.1,400.4,534.5,386.9,441.5,352,545.4,226.1,458.3,536.1,221.6,446.6,472.6,480.3,539.8,365.8,224,376.4
19,153,153140,1735,1098,133,375,7,68,0,0,54,1232,844,97,215,6,51,0,0,19,137.2,273.8,189,324.3,171,232.6,164.2,328.1,101.1,241.8,273.8,96.3,240.5,253.2,252,326.2,154.1,99.2,177.1
19,153,153141,2209,1494,128,460,7,57,4,10,49,1568,1170,77,245,6,41,4,6,19,200.3,414.6,252.3,417.1,242.8,353.2,217.20000000000002,421,139.2,366.4,415.6,143.1,348.7,384.1,376.8,418.9,221.6,141.1,235
19,153,153142,604,266,35,248,8,18,10,7,12,431,223,22,154,2,14,8,2,6,35.1,133.7,55.7,204,46.9,111.1,44.6,201.2,32.800000000000004,147.1,156,32.800000000000004,147.1,122.6,149.9,203.1,40.2,32.800000000000004,49.6
19,153,153143,2893,1202,723,719,20,71,1,26,131,1971,991,439,425,12,54,0,6,44,152,639.8,266.8,1152,216.1,575.8,269.09999999999997,1124,176.4,658,685.2,158.1,659.9,607.7,667.5,1137.8,184.2,167.4,267.8
19,153,153144,3298,1838,888,151,16,187,0,122,96,2745,1766,594,111,14,158,0,44,58,404,1448.8,605.2,2118.7,649.1,1226.4,657.2,2048.9,476.7,1689.3,1750.2,484.8,1633.3,1337.6,1690.8999999999999,2083.5,526.5,480.7,631.3
19,153,153145,1236,981,147,39,8,38,3,0,20,1179,951,130,37,8,35,1,0,17,119.4,727,242.1,1066.1,224.9,623.6,256.9,1037.2,168.1,881.6,886.1,168.1,869.9,675.2,879.1999999999999,1051.6,172.2,168.1,249.7
19,153,153146,1243,924,156,79,0,33,0,6,45,1083,853,119,54,0,31,0,3,23,103.1,670,122.10000000000001,751.9,220.7,573,131.1,736,101.9,645,645,104.4,619.9,621.9,636.5,743.9,161.9,103.1,126.3
19,153,153147,2600,2098,284,86,2,74,3,3,50,2261,1879,207,64,2,69,3,3,34,272,1024.2,257.2,1048,427.1,891,266.1,1034.8,229.79999999999998,947.1,990.8000000000001,249,910.1,957.8,949.4,1041.2,349.8,239.5,261.9
19,153,153148,2083,1480,336,121,7,61,0,0,78,1685,1264,254,74,7,50,0,0,36,221,925.7,209,1039.9,320.9,835.1,216,1014.4,197.9,963.1,993.3,217,925,880.7,960.6,1027.1,271.1,207.5,212.5
19,153,153149,1862,1641,48,70,2,41,1,2,57,1554,1405,40,49,1,29,1,2,27,217.8,867.1,243.1,1002.9,349.1,764.2,257,971.9,202.9,899.1,948.1,222.3,865.6,815.8,904.1,987.1,283.40000000000003,212.3,249.9
19,153,153150,1837,1711,30,38,3,23,0,3,29,1388,1312,23,22,3,15,0,0,13,292.8,880.5,280,1012.6,483,728,323.7,972.2,293.4,913.3,995.9,334.9,851.2,804.2,920,992.3,387.7,314,301.8
19,153,153151,1495,1412,14,29,0,17,0,0,23,1158,1110,12,15,0,13,0,0,8,220,599.3,233.5,701.1,320.7,521.8000000000001,237.1,684.9,196.3,620.3,672.1,204.4,589.2,560.7,627.2,693.2,270,200.5,235.4
19,153,153152,740,524,24,153,4,15,0,0,20,558,430,14,92,3,13,0,0,6,106,288.7,112.6,338,154.29999999999998,251.4,114.2,330,94.8,298.8,323.8,98.5,283.9,270,302.3,334.1,130,96.6,113.5
19,153,153153,1461,1342,13,40,1,23,3,5,34,1095,1032,11,18,1,16,1,3,13,231,694.6,220.9,799.1,381.1,574.2,255.3,767.3,231.5,720.6,785.9,264.1,671.3,634.5,725.9,783.3,306.1,247.7,238
19,153,153154,1699,1610,27,29,0,17,2,0,14,1436,1379,20,16,0,14,2,0,5,325,861.6999999999999,280,960.3000000000001,517.9,724,337.2,899.1,307.1,916.9,999,364.2,834.9,792.5,916.9,930,421.3,335.6,308.7
19,153,153155,3600,2514,636,218,6,70,0,10,146,2781,2143,358,135,6,58,0,6,75,480.8,976.4,542.6,1124.1,662.8000000000001,850.8,533.4,1121.9,413.1,929.4,1039.3,436.3,874.6,913.7,947.8000000000001,1123.2,571.6999999999999,424.5,537.9
19,153,153156,1904,1656,56,129,5,14,1,0,43,1479,1336,45,66,4,13,1,0,14,366.3,629.2,384.1,741.8000000000001,448.2,555.8,366.3,725.3,280,669.1,733,300.4,620.5,592.3,674.1,733.5,407.2,289.8,375.5
19,153,153157,1703,1187,94,341,4,31,0,6,40,1275,924,61,236,4,24,0,4,22,214.6,412.9,290.8,651.1,250.2,373.5,271.8,649.1,188.7,551.9,596.5,193.9,534,393.3,560.9,650.4,232,191.2,280.6
19,153,153158,1438,989,65,284,14,51,0,0,35,1036,787,34,164,5,36,0,0,10,208.9,354.9,229,398.9,231.3,327.8,206.4,391,138.2,331.9,379.1,144.1,312.9,341.3,341.2,394.9,220.4,141,217.7
19,153,153159,3001,1639,444,563,15,228,3,19,90,1996,1261,241,305,8,138,3,15,25,264,588.4,286.8,690.5,355.9,501.3,258,662.9,209.1,500.2,558.7,205.2,485.4,544.7,514.8,676.9,309.9,207.2,272.4
19,153,153160,2472,1516,269,496,4,92,0,2,93,1729,1191,153,283,4,67,0,1,30,252.9,537.6999999999999,292.1,549.1,316,465.1,276.8,549.1,172.9,465.8,502,175.1,447.9,501.6,472,549.1,284.8,174.1,284.7
19,153,153161,1538,1219,76,183,1,48,0,0,11,1125,926,45,109,1,36,0,0,8,248.5,412.8,259.9,455.2,303.7,366.1,232,457.2,177.3,395.2,440.2,175.7,377,389.5,404.2,456.4,276.1,176.3,246.1
19,153,153162,1121,865,52,149,2,12,0,0,41,853,704,30,94,2,9,0,0,14,188.3,313.1,196.9,345.1,230.4,277.8,176.1,346.9,134.6,299.59999999999997,333.9,133.1,286,295.2,306.5,346,209.20000000000002,134,186.5
19,153,153163,1627,1175,135,189,5,69,0,0,54,1159,919,72,105,2,44,0,0,17,214.8,360.1,246.9,413.8,266.2,323.1,217.8,411,165.7,339.5,387.4,164.1,325.2,341.8,350.90000000000003,412.3,240.5,164.8,232.29999999999998
19,153,153164,1763,1504,48,126,6,34,5,1,39,1296,1145,31,74,3,26,2,1,14,269.7,429,327.6,498.1,330.4,374,286.7,515.2,202.7,420.3,466.2,214.70000000000002,388.40000000000003,401.3,425.3,506.3,300,208.5,306.9
19,153,153165,1206,1043,34,90,5,16,0,0,18,962,868,19,54,2,12,0,0,7,238.4,409,250.1,482.3,291.7,361,238.4,471.8,182.1,435.2,476.8,195.5,403.5,385,438.4,477.2,265,188.4,244.5
19,153,153166,1990,1600,35,256,9,49,0,0,41,1468,1231,24,144,9,38,0,0,22,420.3,544,453.1,576.3,504.8,457,435.8,568,352.9,508.59999999999997,620.1,357,478.9,500.5,536,572.1,462,354.7,444.4
19,153,153167,2303,1898,87,155,6,103,3,3,48,1858,1603,61,95,4,76,2,2,15,445.2,605.6,433.1,711.7,528.2,530.2,413.4,711.7,339.5,616.1999999999999,694,343.8,578.7,567.7,629.8,711.7,487.09999999999997,341.5,423.2
19,153,153168,1024,863,31,86,6,11,1,0,26,805,712,21,46,3,10,1,0,12,192.9,262.6,187.6,308.3,228.8,229.7,179.3,308.3,147,267.1,300.8,149.1,250.6,246.2,272.7,308.3,210.7,148,183.4
19,153,153169,2934,2058,242,272,14,252,1,1,94,2144,1614,135,158,9,188,1,0,39,397.8,622.6,456.2,715.3,482.8,534.7,420.1,716,294,571.5,661.3,298.3,542.2,578.7,591.7,715.6,440.3,296.2,437.6
19,153,153170,3076,2232,199,431,7,121,0,1,85,2263,1769,124,234,6,90,0,1,39,407.09999999999997,692.6,446.09999999999997,699.9,520,581.8,409.9,702.1,320,569.1,699.9,306.9,557.1,636.9,608.6999999999999,701.2,463.8,313.5,427.8
19,153,153171,3603,2402,356,609,15,91,4,5,121,2530,1884,197,313,10,65,4,2,55,459.1,677.6,509.8,766.2,545.5,588.6,477.4,756,331.5,630.4,721.8,331.7,612.2,633,654.6,761.1,502.4,331.7,493.4
19,153,153172,3688,2604,307,570,11,100,0,2,94,2840,2142,236,328,7,81,0,0,46,380.4,617.9,420.2,748.5,438,553.4,373.8,744.9,269.6,586.7,671.6,264.4,569.6,585,609.4,747.2,409.4,266.8,397
19,153,153173,1984,1710,81,116,7,30,0,2,38,1482,1323,47,65,4,22,0,1,20,354.8,497.3,393.4,510.7,447.8,417,364,521.7,286.9,489.7,581.9,295.8,457.8,457.2,509.9,516.1,401.3,291.5,378.5
19,153,153174,2169,1679,104,287,12,41,1,0,45,1562,1309,52,144,8,28,1,0,20,347.1,470.7,394.1,512.4,415.6,406.7,355.8,523.2,261.4,442.3,534.9,262,428.6,438.4,468.5,518.2,381.4,262.1,375
19,153,153175,1716,1304,63,237,10,58,0,0,44,1242,1011,40,135,2,44,0,0,10,271.3,365,310,403.1,321,317.7,278,411.4,201.4,338.8,412,199.7,331.2,341.2,360.6,407.3,296.7,200.6,293.9
