state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_lan,uss_16_dem_wor,uss_20_rep_inh,uss_20_dem_bro,gov_18_rep_sti,gov_18_dem_edm,atg_18_rep_hun,atg_18_dem_myl,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
40,015,1010,1345,1016,22,69,176,0,0,0,62,1001,792,18,46,113,0,0,0,32,429.4,83,425,89.2,433.5,71.3,412.7,88.5,264,127.9,299.4,104.3,78,114.8,88.2,431.3,283.5,418.8
40,015,1011,755,518,5,139,77,1,0,0,15,542,410,4,72,45,1,0,0,10,236.1,47.2,253.29999999999998,46.8,241.6,35.9,246.2,50.7,159,72.1,173.7,61.5,41.1,65.3,47.9,239.6,165.2,250.7
40,015,1013,574,408,0,128,24,0,0,0,14,410,313,0,75,12,0,0,0,10,161.7,35.2,173.3,37,164.1,28.900000000000002,162.9,42.5,106.8,46.6,121.6,40.9,32.2,43.6,39.800000000000004,162.9,115,167.1
40,015,1111,3973,2588,341,764,143,6,0,2,129,3347,2156,340,650,106,6,0,2,87,778.9,115.9,836.8000000000001,113.9,791.8,101,807,123.6,513.7,148.3,563.1999999999999,123.7,107.7,135.7,117.5,785.4,535.8,823.5
40,015,1213,1095,940,0,109,21,0,0,0,25,805,713,0,63,14,0,0,0,15,347.3,57,377.90000000000003,59.6,354.9,48.9,357.2,65.3,222.1,72.4,250.8,50.2,52.7,61.4,62.1,351.6,237.5,365.6
40,017,100,2775,1666,77,613,273,15,4,0,127,1877,1226,46,333,184,15,2,0,71,533.5,200.1,620,202.2,542.8,163.1,583,213,381,233.5,433.4,200.9,181.2,216.8,207.2,537.6,407.4,600.9
40,017,102,1144,835,8,114,115,13,1,0,58,876,679,7,67,85,9,1,0,28,316,98.9,371.2,113.2,334.3,75.3,360.1,114.9,236.1,124.2,273.1,100,86.6,111.2,113.5,325.3,253.7,366
40,017,104,1202,543,230,192,165,0,0,0,72,866,439,188,104,100,0,0,0,35,203,119.2,216.7,127.1,221.4,91.9,206.9,132.2,124.1,126.7,153.3,111.5,104.7,118.8,129.6,210.8,139.1,211.3
40,017,106,3771,2216,682,436,366,21,0,0,50,3293,1942,668,374,261,20,0,0,28,524.1,219.1,611.6,264.7,574.7,160.4,562,291.8,355.9,280,447.8,213,189.1,245.9,278.2,549,401.8,586.8
40,017,107,587,418,3,25,111,5,0,0,25,437,330,3,17,68,5,0,0,14,210.2,59.199999999999996,218.4,74.1,216.20000000000002,47.6,217.6,68.4,144.6,81,165.2,67.1,52.9,73.3,71.1,213.29999999999998,155.20000000000002,217.79999999999998
40,017,112,2289,1554,73,343,216,7,0,3,93,1666,1200,56,202,152,5,0,0,51,483.4,209.1,561.2,241.2,525.8,153.3,519.3,258.8,318.1,250,390.6,201.2,180.9,224.6,250.5,505.1,354.5,540.2
40,017,114,1209,928,13,113,100,6,3,0,46,885,715,10,65,64,6,2,0,23,339.8,98.5,366,106.9,337.6,85.4,353.9,114.5,220,135.2,257.7,113.6,92.2,124.5,110.6,338.6,239,359.8
40,017,116,1773,1309,30,168,196,3,1,0,66,1302,1034,22,93,122,2,1,0,28,290.2,180.3,307,190,315.1,140.5,291.8,197.4,170.4,188.7,212.4,166.6,161,178,193.1,302.2,191.3,299.8
40,017,124,2476,1956,54,164,190,21,1,1,89,1858,1534,38,96,124,15,1,1,49,591.2,237.1,668,266.5,629.9,177.9,626.8,281.5,384,284.4,461.2,234.3,207.79999999999998,259.4,273.9,610.1,422.40000000000003,647.1
40,017,126,1544,1289,21,78,56,46,2,0,52,1100,947,15,43,41,28,2,0,24,916.1,213.70000000000002,1167.7,380.6,950,170.79999999999998,1119,403.1,702.7,350.7,811,273.1,192,312.09999999999997,392.3,932.7,757.1,1143.4
40,017,200,5537,4701,177,249,122,95,0,1,192,4047,3557,121,143,73,68,0,1,84,2699.9,920.1,3238.7,1729.6,2889.4,713.3,3127.9,1769.1,1938.5,1443.4,2367.3,1079.1,816.4,1261.1,1749.4,2794.2,2152.6,3182.7
40,017,201,1975,1792,5,69,41,12,1,0,55,1476,1365,2,47,29,9,0,0,24,818.4,131.8,956.1,185.4,861.7,94.8,912.1,201.6,614.6,218.4,691.3,170.3,113.2,193.6,193.5,840.1,652.9,934.3
40,017,204,3118,2522,91,151,110,107,1,6,130,2179,1813,62,91,70,80,1,2,60,899.9,286.9,958.9,402.1,953,234,908,426,588.6,420,724,322,260.3,371.1,413.7,926.4,656.3,933.6
40,017,205,744,623,2,80,10,4,0,4,21,560,484,2,48,7,3,0,4,12,267,50.300000000000004,297.3,65,278.6,38,283.2,69.6,200.1,84.8,223.2,66.39999999999999,43.9,75.4,67.2,272.3,211.5,290.3
40,017,206,2448,2071,8,163,85,40,2,4,75,1933,1666,4,109,60,34,2,4,54,889.4,287.1,944.3,395.2,950.9,222.2,900.2,418.1,629.1,413.90000000000003,748.3,319.9,254.4,367.3,406.9,919.6,689.2,922.2
40,017,208,2414,2035,20,116,133,17,2,2,89,1772,1546,16,65,88,12,1,2,42,570.5,210.7,590.3,249.4,623.4,153.8,549.7,266.7,351.6,270.4,422.40000000000003,224.9,182.1,248.4,257.5,596.6,387,569.8
40,017,210,2290,2000,10,114,68,20,6,4,68,1761,1574,5,68,49,18,3,3,41,814.5,234.4,956.9,362.5,894.5,168.7,931.2,368,586.7,368.5,697.3,283.2,201.5,325.7,365,854.4,642.1,943.7
40,017,214,2519,2212,18,109,85,6,0,1,88,1871,1703,5,58,54,6,0,0,45,919,260,844.9,348,944.1999999999999,221.9,808,347,582,411.8,702.1,316.9,241,364.5,347.5,930.8,641.7,826.4
40,017,215,3444,2865,60,179,124,103,4,4,105,2594,2217,45,106,79,80,4,2,61,1117.4,333.7,1076.8,495,1163,272.1,1016.7,516.1,721.2,453,834.7,387.5,302.9,419.8,505.5,1140.2,778.1,1047.3
40,017,216,2063,1808,14,54,48,71,0,1,67,1556,1398,7,32,33,54,0,1,31,790.2,229.9,785,310.2,852.3,162,760.4,313.4,559.8,324.6,668.2,242.3,196.1,283.7,311.8,821.2,614,772.9
40,017,217,1365,1240,6,42,45,3,1,0,28,1104,1028,5,27,29,3,1,0,11,560.8,163,556.8,220,604.6,115,539.4,222.4,397.09999999999997,230.2,473.9,171.7,139.1,201,221.4,582.6,435.6,548.1
40,017,218,1721,1418,24,146,83,5,1,1,43,1224,1060,10,76,46,4,1,1,26,491.3,118.9,486.4,181.7,502.5,89.60000000000001,457.3,194.5,305.3,186.4,356.2,156.5,104.2,171.3,187.9,496.8,330.9,471.8
40,017,219,2485,2089,34,137,107,49,3,1,65,1766,1527,21,70,72,39,2,0,35,791.2,224.7,830.1,323.6,833.4,169.9,782.1,342.6,520.3,331.6,607.5,269.7,196.9,300.6,332.9,812.5,563.9,806
40,017,220,6509,5273,162,364,141,332,1,4,232,4568,3806,98,208,89,255,1,2,109,2109.8,688.1,2311.3,999.3,2260.4,523.4,2202,1038.3,1458.1,972.8,1718.5,768.1,605.6,870.5,1018.8,2185.3,1588.4,2256.3
40,017,221,3689,2772,52,247,118,340,2,0,158,2666,2074,36,135,83,251,1,0,86,1182.3,395.7,1145.8999999999999,540.1,1237.2,321.7,1103.8,554.2,756.2,546.7,891.8,450.5,359,498.9,547,1209.7,823.9,1125.1000000000001
40,017,222,3429,2561,71,443,129,92,2,10,121,2428,1926,52,237,86,63,1,5,58,961.6,294,1010.8000000000001,474.6,998,228.1,974.3000000000001,482.7,640.8000000000001,416.5,755.1999999999999,339,261.3,377.7,478.6,980,698.2,992.6
40,017,223,3061,2162,171,228,82,296,1,10,111,2144,1572,109,127,53,221,1,8,53,921.4,352.59999999999997,905.8,435.6,964.2,284.4,874.6,446.3,605.4,445.2,703,379,318.4,412.1,440.8,942.7,654.1,890.3
40,017,224,1955,1624,14,112,78,52,0,2,73,1486,1266,9,68,55,39,0,1,48,942,288.40000000000003,945.2,426.9,986.3,229,898.6,447.1,685.5,429,791.2,343.6,258.6,386.5,437.1,964,738.5,921.8
40,017,225,6539,4420,224,451,249,930,7,10,248,4560,3225,143,239,158,674,7,5,109,2052.7,837.5,2354.2,1168.7,2198.2,627.8,2236.5,1200.5,1288.9,999.1,1524,820,732.1,910.1,1184.4,2124.8,1406.1,2295.8
40,017,226,1423,1228,4,86,41,12,0,1,51,1029,913,3,50,22,10,0,1,30,744.9,159.8,775.4,251.6,780.5,121.6,752.5,254.1,580.5,249.4,655.8,192.3,140.6,220.5,252.4,763.2,617.7,763.7
40,017,227,4860,3703,102,250,168,490,1,1,145,3567,2811,67,134,120,357,1,1,76,2118.7,688.1,2220.2999999999997,1027.6,2244,532.4,2122,1057.4,1533.7,979.1,1784,779.1,610.5,879.1,1042.3,2180.8,1658.8999999999999,2170.9
40,017,300,2650,2343,29,119,73,20,1,4,61,2070,1873,18,71,55,17,1,1,34,1210.5,280.8,1228.3,396.3,1231.2,226.1,1182.8,405.9,850.7,428.8,968.7,342.6,253.9,386,400.7,1220.6,909.4,1205.5
40,017,301,2602,2208,34,157,92,32,1,0,78,1840,1625,20,78,56,23,1,0,37,919.7,220.6,995.9,331.1,954.7,175.3,951.2,339.2,623.8,324.8,716.6,253.1,198,288.7,335.2,937.5,670.2,973.6999999999999
40,017,302,5011,4206,45,330,167,73,3,1,186,3589,3113,33,180,116,52,3,1,91,1683.3,409.8,1780.8,552.4,1730.7,324.5,1692.5,576.7,1144.2,599.1,1326.5,473.9,367.4,536.8,564.6,1706.8,1235.6,1736.7
40,017,304,3444,2922,25,239,137,9,1,4,107,2376,2088,15,127,84,6,1,2,53,1029.7,246.9,1013.5,341.7,1042.5,201.8,941.5,341,653.8,365.7,743.1,326.3,224.9,345.9,341.3,1036.2,698.2,977.5
40,017,305,3823,3281,23,161,173,23,1,2,159,2809,2494,16,93,114,17,1,1,73,1398.8,346.7,1486,492.3,1456.2,264,1400.3,490.4,980.5,499.2,1107.7,424.6,305.1,462,491.4,1427.3,1044.1,1442.7
40,017,306,1964,1696,13,120,56,2,0,0,77,1481,1323,10,63,39,2,0,0,44,766.3,170.6,849.6,254,802,130,809.7,252.7,554.1,254.2,630,204.1,150.4,229.1,253.2,784.2,591.9,829.3000000000001
40,017,400,1750,1448,73,76,77,7,0,0,69,1365,1150,72,44,54,4,0,0,41,619.8,93.7,772.6,115.6,627.1,70.6,743.1,126.2,428.90000000000003,143.9,480.5,132.3,81.3,137.7,120.4,624.1,454.5,757.5
40,017,402,387,332,0,22,20,0,2,0,11,291,253,0,13,18,0,1,0,6,119.3,25.9,132.9,28.8,123.1,16.5,129,28.8,80.5,28.5,87.3,25.2,21.3,26.5,28.8,121.10000000000001,83.6,130.7
40,017,403,515,452,2,12,21,1,0,0,27,401,362,2,9,17,1,0,0,10,164.5,35.800000000000004,182.9,39.9,169.7,22.5,178,39.9,110.9,39.2,120.3,34.8,28.7,36.9,39.9,166.6,115.6,180.7
40,017,404,290,235,1,7,43,1,0,0,3,220,184,1,4,27,1,0,0,3,125.2,19.6,135,21.2,127,14.5,124.89999999999999,27.1,77.7,33.7,83.2,28.1,16.8,31.3,23.9,126,80.4,129.7
40,017,405,194,175,0,4,15,0,0,0,0,154,144,0,2,8,0,0,0,0,73.9,19.9,78.1,24.8,76,15.3,77.6,23.2,51.1,27.2,58.4,23,16.8,24.8,24.1,75.3,54.9,77.6
40,017,406,428,288,4,24,80,1,0,0,31,314,230,3,16,55,0,0,0,10,125.2,25.7,127.9,28.7,125.5,19.3,119.3,32.9,71.9,37.1,77.4,35.7,22.400000000000002,35.9,31,125.3,74,123.5
40,017,407,155,148,0,2,2,0,0,0,3,117,114,0,1,2,0,0,0,0,66.5,10.6,71.7,11.4,67.6,7.7,66.3,14.3,41.5,18.1,44.3,15.2,9.1,16.9,12.6,66.8,43,69
40,017,408,715,568,1,40,78,2,0,0,26,527,443,1,25,47,2,0,0,9,192,50.5,216.8,41.3,193.8,49.5,201,47,123.1,66.6,147.6,52.9,49.9,57.8,42.7,193.2,135.9,208.7
40,017,500,274,222,0,14,36,1,0,0,1,213,173,0,10,28,1,0,0,1,82.1,20.2,89.6,17.8,82.5,18.1,83.5,20.8,51,26.8,58.8,22.8,19.3,23.9,18.6,82.3,54.7,86.2
40,017,502,334,280,5,28,16,0,0,0,5,279,244,5,19,7,0,0,0,4,114.5,17,120.2,17.7,119.1,10.3,116.39999999999999,20.5,78.7,32.9,89.4,24,13.6,28.4,18.9,116.9,84.1,118.7
40,017,503,884,794,4,21,20,8,2,0,35,660,611,4,9,12,4,2,0,18,333.3,42.1,412.8,57.5,354.6,27.6,386.4,69.8,251.1,84,283.6,61.8,33.9,72.2,63,343.9,266.4,401.4
40,017,504,4352,3801,38,225,129,14,0,0,145,3020,2720,21,114,79,7,0,0,79,2027.8,408.7,2234.6,602.1,2175.2,291.3,2132.6,655,1370.3,717.8,1636.8,487.3,348.9,602.5,627.9,2101.8,1503.1,2184
40,017,506,3411,2888,63,157,150,52,1,0,100,2270,1974,42,85,82,37,1,0,49,1857.9,441.8,2317.1,811.9,1999,312,2194.2,866.1,1284.8,768.3000000000001,1538.9,535.6,376.7,651.5,839,1928,1411.2,2255.6
40,017,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,017,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,019,1,3995,2435,419,467,423,21,0,3,227,2977,2003,305,266,275,17,0,1,110,566.7,351.1,634,391.1,550.6,313.1,600.1,386,331.4,336.8,391.2,310.6,331.9,323.6,388.3,559.3,361.5,617.4
40,019,2,2342,1665,148,139,165,101,0,1,123,1794,1354,109,82,119,70,0,0,60,587.9,251.4,589.2,288.3,566.6,238.9,581.4,264.3,389.6,285.9,438.6,258.6,244.8,272,276.4,576,413.9,585.3
40,019,7,2202,640,856,236,260,1,0,0,209,1581,508,660,134,169,1,0,0,109,112.8,450,115.9,450,98.1,430.7,115.9,430.7,58.5,353.1,62.4,353.1,439.3,353.1,439.3,105.2,60.4,115.9
40,019,11,1643,1130,110,131,155,7,1,0,109,1209,890,77,79,102,6,1,0,54,310.7,142.8,321.9,171.7,290.9,140.4,316,168.2,199.3,152.4,219.79999999999998,145.9,141.7,148.8,169.5,300.5,209.29999999999998,319.2
40,019,14,1707,957,114,267,223,7,1,0,138,1226,765,81,149,159,5,0,0,67,271.2,97,256.5,113,239.5,105.7,255.9,105.7,166.9,96.1,178.6,91,101.3,93.60000000000001,109.5,255.5,172.2,256
40,019,15,1810,1196,179,123,192,6,0,5,109,1308,949,114,74,127,3,0,1,40,409.2,147.9,472.9,168.9,367.8,164.4,460.5,168.1,254,156.7,278.4,149.2,156.1,152.8,168.5,388.6,265.5,466.2
40,019,16,837,683,31,27,55,7,1,0,33,672,565,23,18,42,5,1,0,18,210.5,76.1,242.7,86.6,188.9,84.3,236.4,86.5,130.6,80.6,143.3,76.8,80.2,78.7,86.5,199.6,137,239.3
40,019,17,1901,1313,156,83,123,106,1,0,119,1403,1054,94,38,76,67,1,0,73,527.5,197.1,582.6999999999999,197.1,522.6,174.3,574,191.1,362.2,179.4,391.2,159.7,185.9,169.5,194.4,524.9,376.8,578
40,019,19,3177,2562,69,93,169,120,0,3,161,2434,2048,54,57,108,84,0,1,82,1402,348.3,1449.1,414.8,1422.5,300.1,1418.8,404.2,1053.6,387.2,1130.1,327.2,323.8,357.6,409,1411.8,1091.1,1433.6
40,019,20,2293,1611,212,123,164,9,0,1,173,1662,1256,140,70,105,7,0,1,83,543.9,258.9,586.5,303.2,505.6,255.3,568.2,296.8,371.2,271,406.5,248.1,257,259.3,299.6,524.8,388.7,577.9
40,019,24,2472,1872,106,119,178,49,1,1,146,1917,1542,75,75,115,40,1,1,68,865.5,228.9,897.4,296.4,856.8,200.6,899.4,275.8,606.3,250,661.7,209.7,214.5,229.1,286.5,861,634.4,898.5
40,019,25,1087,880,19,26,109,15,0,0,38,754,636,16,14,63,9,0,0,16,390.59999999999997,69.8,445.3,89.1,381.2,72.5,440.8,90.60000000000001,229.5,87.9,260.8,63.4,71.1,75.5,90.1,385.9,245.1,443.1
40,019,26,674,496,84,12,45,2,0,0,35,558,419,73,8,32,2,0,0,24,176.8,73,193.7,79.6,159.1,74.9,185.2,75.9,137.9,74.3,143.5,71.2,74.1,72.7,78.4,167.8,139.8,189.6
40,019,30,707,587,0,15,75,1,0,0,29,516,447,0,8,44,1,0,0,16,268.9,28.1,293.4,24.8,233.70000000000002,41.3,279.4,29.9,166.20000000000002,50.7,183.2,44.9,34.8,47.9,27.400000000000002,251.6,174.3,286.3
40,019,31,3213,2600,38,103,265,9,0,0,198,2336,1974,23,56,164,5,0,0,114,1247,214.6,1302.2,240.4,1186.8,216,1262.8,237.1,838.8,298.4,903.7,260.8,215.4,279.4,238.9,1216.3,871,1282
40,019,32,624,437,94,12,25,1,0,0,55,469,333,81,8,17,1,0,0,29,226.2,79.9,254.8,71.2,199,91.4,238.1,79.9,145.8,76.8,156.1,74.3,85.8,75.3,75.2,212.1,150.6,246.1
40,019,33,1138,850,52,55,87,1,0,0,93,843,661,48,29,59,1,0,0,45,408.59999999999997,62.4,440.7,98.8,369.1,71.7,428,95.8,283,106.4,303.9,95.8,66.9,100.3,97,388.6,293.8,434.5
40,019,34,2852,2175,79,106,275,19,0,0,198,2033,1657,51,56,149,11,0,0,109,1008.4,165,1070.1,190.4,904.1,200,1037.3,190.8,593.4,222.9,644.4,201.9,181.9,212.4,190.5,955.9,618.2,1053.6
40,019,39,9,9,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,3.9,0.5,4.5,0.4,3.6,0.6,4.4,0.4,2.4,0.8,2.7,0.6,0.6,0.7,0.4,3.8,2.5,4.4
40,019,41,3022,2564,33,106,199,2,1,1,116,2263,1980,24,51,137,1,1,1,68,782.1,108.3,787,123.1,718.4,134,762.1,127.2,488.2,155.2,535.9,129.2,119.6,140.9,124.6,750,512.4,775
40,019,51,724,390,213,26,57,0,0,0,38,543,296,161,14,47,0,0,0,25,172.8,92.7,211.3,79.1,170.9,75.5,209.5,76.4,134.2,77.5,137.3,77.5,83.8,77.5,77.8,171.2,135.3,211
40,019,52,905,738,7,21,95,2,1,0,41,698,594,4,12,55,1,0,0,32,311.6,41.4,363.2,29.099999999999998,281.8,54,355.5,30.900000000000002,220.6,46,230.6,41.9,47.5,44.2,30,296.8,225.3,359.5
40,019,53,408,315,31,26,15,1,0,0,20,320,257,25,14,10,1,0,0,13,133.5,27,156.9,20.9,122.5,29.5,154,21.3,96.1,26.6,100,25.3,28,26.2,20.8,128.2,98,155.7
40,019,61,1303,1068,7,26,107,6,0,4,85,937,785,5,12,73,4,0,0,58,547,94.8,617.2,135.6,527.2,92.9,616.7,123.6,394.09999999999997,160.79999999999998,438.3,119.39999999999999,93.8,140.2,128.9,536.8,416.4,617
40,019,62,1958,1513,40,67,241,0,0,0,97,1487,1225,26,34,154,0,0,0,48,672.2,160.8,754.6,150.5,620.8,181,725.2,159,464.8,184.7,495.1,164,170.79999999999998,173.8,154.6,646.4,480,739.9
40,019,63,2160,1750,33,63,226,5,0,0,83,1627,1366,25,39,146,5,0,0,46,868.7,143.6,930.5,170.6,804.4,174.7,920.2,152.4,566.7,198.7,617.4,167.5,159.1,182.8,161.5,836.6,591.6,925.3
40,019,71,2394,2062,4,56,152,4,1,0,115,1736,1545,3,30,95,4,0,0,59,727.7,92.4,721.4,82.8,642.9,110.5,695.9,81.9,402.8,128.1,440.59999999999997,112.4,100.9,120.3,82.2,686.5,420.9,707.5
40,021,1,2737,1450,141,165,680,66,0,0,235,2416,1344,135,138,548,64,0,0,187,353.6,319.3,330.8,375.8,355.6,271.2,307.8,388.5,187,410.8,244.2,370.5,295.1,389.6,381.7,354.4,215.5,318.8
40,021,2,2932,1292,26,306,1019,8,0,1,280,2109,1065,14,176,681,7,0,1,165,639.3,421.8,682.1,505,660.2,382.5,617,530.2,395.9,531.3,509.5,440.9,402.2,485.8,517.9,649.9,452,650
40,021,3,4196,1927,73,701,1184,19,3,3,286,3126,1612,52,407,837,15,3,3,197,810.4,538.9,819,596.8,825.1,510.6,764.6,621.6,545.3,617.2,655.6,535.7,525.2,575.5,611.2,818,601.8,789.5
40,021,4,4213,2127,109,294,1249,59,0,0,375,3349,1862,94,183,908,59,0,0,243,618.2,544.8,691,600,644.2,487.40000000000003,624.5,632.7,358.3,665.6,490.6,564,516.2,615.1,617.1,630.4,422.8,656.9
40,021,5,773,389,7,34,278,5,0,0,60,595,330,7,19,191,4,0,0,44,123.8,119,119,115.6,126.4,112.7,104.5,121.9,65.3,119,80.3,112.7,116.3,116.3,118.9,124.9,72.7,111.5
40,021,6,2161,959,19,215,775,5,0,0,188,1589,805,14,121,524,3,0,0,122,460.8,273.1,484.5,319.3,473.1,250.5,437.8,344,283.1,360,358.7,297.4,262,327.5,332.1,467.5,318.9,460.3
40,021,7,1312,666,24,88,433,15,0,0,86,1082,592,19,51,340,13,0,0,67,158.4,142.8,148.2,168,159.2,121.2,137.9,174.20000000000002,83.8,184.1,109.6,165.6,131.70000000000002,174.4,170.9,158.7,96.4,143
40,021,8,1086,479,4,54,444,5,1,0,99,835,424,2,25,305,4,1,0,74,204.6,143.6,250.5,152.4,191.7,138.1,224.8,170.3,136.3,169.2,166.5,154.3,141.2,162.2,162,197.4,151.7,238
40,021,9,1815,1263,3,25,426,2,0,0,96,1544,1142,3,15,316,2,0,0,66,518.3,199.2,572.2,223.2,506.4,196.4,544.1,240.6,384.9,234.8,430.2,206.7,196.9,222.1,232.2,512.3,408.2,558.2
40,021,10,3943,2439,22,97,1102,6,1,0,276,3048,2073,16,49,727,5,1,0,177,1057.8,454.2,1111.7,473.4,1040.3,460.3,994.5,550.7,635.4,666.7,770.3,560,457.1,612.3,510.7,1050.8,702.6,1053.4
40,021,11,1021,517,3,34,326,2,1,0,138,768,432,2,23,232,1,1,0,77,243.5,103.3,283.6,116.1,247.6,102.5,269.4,116.9,154.9,131.7,173,123.2,103,127.6,116.6,245.70000000000002,163.9,276.4
40,021,12,1550,696,4,51,623,2,0,6,168,1123,585,4,25,410,2,0,1,96,391.8,162.5,465.3,178,380,167.6,420,196.5,274.7,219.7,320.3,201.6,164.9,210.7,186.7,386,297.9,443.3
40,021,13,1615,605,3,87,774,1,0,0,145,1175,507,3,37,529,0,0,0,99,332.7,173.9,372.9,184.5,304.5,203.1,341.8,201,199.9,215,229.8,202.2,188.1,207.9,192.4,318.7,214.5,356.9
40,021,14,1416,786,4,42,463,4,1,0,116,1100,681,4,29,309,2,0,0,75,372.5,188.8,462.7,198.7,354.9,190.9,422.9,227.1,268.8,220.1,307,201.3,189.7,211,212.8,363.7,288,442.5
40,021,15,2590,1587,39,92,691,4,3,0,174,1939,1312,33,47,439,1,3,0,104,740.4,216.2,838.1,222.8,710.7,220.6,788.1,244.2,490.59999999999997,303.9,559.1,259.6,217.9,282.8,232.2,726.4,526.5,813.2
40,021,16,1516,801,2,32,517,8,0,0,156,1121,647,1,19,346,5,0,0,103,399.9,168.7,470.1,175.7,385.1,171.9,432.3,192.7,275.2,219.3,309.2,206,170.3,212.9,183.3,393,292.6,451.6
40,021,17,550,329,0,26,163,0,0,0,32,411,264,0,15,112,0,0,0,20,139.4,70.6,173,74.3,132.6,71.4,158.2,84.7,100.5,82.3,114.6,75.2,71.1,78.8,79.4,135.9,107.8,165.5
40,021,18,912,460,6,23,362,2,0,0,59,696,389,5,12,241,2,0,0,47,212.2,72.8,247,70.3,202.5,72.3,227.7,86.8,135.9,97.2,162.5,77.1,72.4,86.7,78.2,207,148.4,236.3
40,021,19,2373,1123,9,133,921,3,0,0,184,1749,941,4,60,607,1,0,0,136,617.4,277.7,761.5,295.5,600.8,297.8,693.9,324.7,355.2,374.3,439.3,323.3,287.2,348.9,309.8,608.2,396,729.1
40,021,20,2767,1233,64,180,1028,29,4,2,227,1866,967,47,84,625,13,4,0,126,503.40000000000003,334,563.4,408.09999999999997,502.6,304.6,508.7,442.4,331.4,421.1,391.1,380.4,319,400.5,425,503.1,361.8,536.4
40,021,21,1173,536,5,24,414,0,0,1,193,848,447,2,13,267,0,0,0,119,238.6,79.9,334.1,89,242.7,82,312.5,98,176.7,131.2,209,100.1,80.9,115.5,93.5,240.2,192.2,323.7
40,021,22,1022,443,6,43,443,0,0,1,86,768,375,6,27,306,0,0,1,53,162.5,63.9,225.2,55,148.4,69.1,196.9,63.9,104.9,73.4,114.10000000000001,73.4,65.9,73.4,59.7,155.3,110,211.5
40,021,23,632,343,1,18,181,0,0,0,89,464,284,1,8,111,0,0,0,60,150.8,62.2,175.9,70.9,153.6,61.6,167,71.9,96.9,81.1,109.3,74.8,61.9,77.89999999999999,71.4,152.4,102.9,171.5
40,021,24,974,419,5,57,417,1,0,0,75,684,349,3,27,259,1,0,0,45,170.1,108.60000000000001,198.6,138.1,183.7,95.5,179.1,153.3,96.5,160.9,135.5,129.2,101.9,145.4,146,177.2,115.8,189.1
40,021,25,1708,722,3,131,659,4,0,1,188,1249,620,0,66,446,3,0,0,114,373.4,213.7,440,221.5,372,227,374.4,245.1,200,288.8,257.2,249.8,219.6,268.9,232.8,372.9,227.4,406.3
40,023,101,1828,1164,76,82,380,4,0,0,122,1402,970,58,51,252,4,0,0,67,508.4,119.8,604.7,106.9,460.8,143.7,601.6,100.6,311.6,139.2,337.3,120.3,131.6,129.3,103.4,485,323.5,603.6
40,023,104,1231,798,24,30,291,3,0,0,85,956,679,13,18,192,1,0,0,53,447.1,66,482.4,63.6,361.8,104.10000000000001,472.1,58.4,260.6,102.7,280.3,97.5,85.6,100.2,60.3,404.6,270.6,477.4
40,023,105,1055,416,401,25,147,2,0,0,64,782,352,271,16,109,2,0,0,32,108.3,138.9,105,150.4,94.6,138.2,92.9,147.4,52.5,117.2,61.8,109.5,139,113.3,149.9,100.5,55.2,98.5
40,023,106,1256,789,115,37,229,7,0,0,79,906,626,83,21,134,5,0,0,37,299.2,55.6,304.8,79.7,268.2,71.1,298.5,71.8,166.5,90.9,182.3,80.2,62.9,85.6,74.7,283.6,173.8,302.8
40,023,207,296,174,67,4,27,0,0,0,24,234,147,49,3,22,0,0,0,13,89.7,28.7,106.10000000000001,23.1,82.3,28.4,105.1,22.900000000000002,62.800000000000004,25.2,70.8,24.7,28.8,24.9,23,86.2,66.89999999999999,105.60000000000001
40,023,208,850,564,83,17,127,1,0,0,58,678,459,68,12,97,1,0,0,41,299.9,74.6,343.4,74.6,268.1,97.3,335.6,70.9,203.4,91.7,224.4,77.1,84.6,83.9,73,284.7,213.2,339.1
40,023,209,566,340,121,15,57,0,0,0,33,443,269,101,12,38,0,0,0,23,91.6,57.1,124.3,50.9,85.5,53.8,117,50.3,59.2,48,68.1,41.4,55.5,44.4,50.4,88.5,64.4,121.1
40,023,210,1037,766,21,17,181,0,0,0,52,803,629,17,12,118,0,0,0,27,406.09999999999997,48.2,502.6,51.2,368.09999999999997,59.5,488.9,53.1,310.9,89.7,328.6,70,54,79.5,52,386.5,320.1,495.90000000000003
40,023,211,205,122,49,4,15,0,0,0,15,166,100,43,1,11,0,0,0,11,55.9,28.900000000000002,60,27.900000000000002,45.1,28.900000000000002,52,31,39.9,32.1,39.9,32.1,28.900000000000002,32.1,29.6,50.2,39.9,55.800000000000004
