state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_blu,uss_16_rep_car,uss_18_dem_mur,uss_18_rep_cor,gov_18_dem_lam,gov_18_rep_ste,atg_18_dem_ton,atg_18_rep_hat,sos_18_dem_mer,sos_18_rep_cha,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
09,001,01-001,2510,1887,69,275,5,196,0,26,52,1935,1522,55,185,3,137,0,15,18,734.1,501.90000000000003,920,519.8000000000001,754.2,479.2,717.1,413.09999999999997,649,493.00000000000006,651.8,468.90000000000003,664.8000000000001,448.2,744.1,670.7,920,490.4,455.90000000000003,519.8000000000001
09,001,01-002,4823,4196,52,286,5,196,5,21,62,3633,3216,38,177,3,151,3,14,31,1221.8,1304.1,1613.1,1424.7,1337.9,1238.5,1219.9,1091,1029.8,1271,1039.6,1243.2,1077.8,1187.8,1280,1091.8,1613.1,1271.2,1198,1424.7
09,001,01-003,5223,4664,71,232,2,154,0,40,60,3999,3620,55,147,2,113,0,31,31,1303.1,1449.4,1773.1,1422.9,1347,1468.7,1338.5,1169.5,1122.8,1369,1168.4,1308.5,1199.1,1266,1324.3,1207.1,1773.1,1459,1278,1422.9
09,001,01-004,5144,4035,116,583,3,262,0,55,90,3985,3230,85,377,3,199,0,44,47,1304,1082.1,1672.7,1132.6,1311.6,1087,1290.9,861.8,1110,1018.8,1126.9,989.6,1171.2,929.2,1307.6,1174.6,1672.7,1084.4,949.4,1132.6
09,001,01-005,884,816,7,43,0,12,0,0,6,656,606,5,31,0,9,0,0,5,213.9,237.8,290.90000000000003,233.2,221.10000000000002,240.9,219.6,191.7,184.3,224.6,191.6,214.6,196.7,207.6,217.7,198.1,290.90000000000003,239.4,209.3,233.2
09,001,01-006,7379,1742,2752,2463,22,256,2,25,117,5831,1589,2065,1859,18,205,1,18,76,1829.5,277,1854,421.9,1734.2,185.4,1293.8,160,1281.3,206.5,1218,182.2,1233,174.8,1781.8999999999999,1256.8,1854,231.1,181.2,421.9
09,001,01-007,5270,622,2147,2310,17,53,1,24,96,3832,559,1533,1613,17,42,0,15,53,1238.9,142.4,1228.1,236.8,1168.9,100.6,832.9,94.6,836.2,108.8,795.1,100.89999999999999,801.7,101.7,1203.9,816.5,1228.1,121.39999999999999,101.3,236.8
09,001,01-008,7843,280,4384,2915,30,56,4,31,143,5470,242,3230,1835,14,41,3,25,80,2010.4,116.8,1961.1,232.7,1906.2,70.1,1395.2,73.5,1402.3,94.7,1330.7,90.7,1340.8,88.7,1958.1,1367.3,1961.1,93.6,87.3,232.7
09,001,01-009,3168,437,1146,1446,2,56,1,31,49,2278,386,791,1012,1,41,0,20,27,695.9,117.7,716.5,174.9,665.3,80.8,506.09999999999997,67.5,495.5,91.4,473.7,75.2,479.1,74.4,680.8,488.3,716.5,99.10000000000001,77.1,174.9
09,001,01-010,299,9,80,188,0,10,5,7,0,223,7,63,134,0,9,4,6,0,65.6,12.5,69,18.099999999999998,63.599999999999994,8.9,49.300000000000004,7.300000000000001,47.5,10.2,45.9,7.7,46.4,8.1,64.60000000000001,47.3,69,10.7,8.3,18.099999999999998
09,001,01-011,2999,736,1045,1062,7,57,4,20,68,2280,657,773,748,6,43,2,15,36,812.3,235,902.8000000000001,284.3,835.1,151.6,671.2,146.5,646.4,178.4,629.1,162.3,638.3,159.1,823.5,646.2,902.8000000000001,193.4,161.6,284.3
09,001,01-012,3798,1175,1121,1312,2,63,0,45,80,2846,1031,762,912,2,53,0,35,51,1009.9,262.2,1137.9,331.5,1024.1,177.2,852.1,173.7,820.2,207.9,801.5,191.3,811,189.3,1016.8,821.2,1137.9,219.2,190.8,331.5
09,001,01-013,2799,446,1286,901,4,52,0,58,52,2035,386,953,588,3,46,0,33,26,857.5,123,927.3,157.2,840.7,79.2,666.5,77.3,651.3,98.5,639.1,87.5,639.4,86.4,849.1,649.2,927.3,101.1,87,157.2
09,001,01-014,5453,374,3111,1720,16,73,0,31,128,3829,331,2262,1071,10,51,0,23,81,1783.7,169.8,1869.4,266.8,1737.6000000000001,123.3,1377.3,99,1315.8,147.4,1320.6000000000001,126.7,1330.3,123.4,1760.8,1335.8999999999999,1869.4,146.5,123.9,266.8
09,001,01-015,3577,1253,1061,1024,14,72,1,69,83,2773,1102,756,748,12,52,1,52,50,1052.2,272,1171.8,296.4,1077.9,197.1,886.9,173,839,229,840.6,196.6,840.6,203.8,1064.8,852.2,1171.8,234.4,200.7,296.4
09,001,01-016,5952,1173,2398,1981,18,171,0,101,110,4365,1020,1679,1393,14,121,0,69,69,1595.4,271.8,1709.3,339.3,1579.7,177.6,1243.9,165.1,1221,210.8,1187.9,182.8,1195.2,183.3,1588.2,1211.9,1709.3,224.5,185.3,339.3
09,001,01-017,9657,5683,1420,1887,25,338,5,103,196,8183,5216,1070,1410,14,262,5,81,125,2104.9,937.2,2259.8,985.2,2266,623.1,1765.1,603,1639.9,762.1,1625.5,677.8,1641,666.6,2186.1,1667.6,2259.8,781,676.9,985.2
09,001,01-018,13422,5526,2937,3846,22,441,10,394,246,10443,4833,2100,2688,16,336,9,299,162,2957.5,1020.1,3074.9,1093.9,3067,730.2,2305.3,673.9,2199,830.1,2151.9,758,2208,718.1,3012.1,2216.1,3074.9,874.6,744.4,1093.9
09,001,01-019,1647,401,519,561,2,41,0,79,44,1236,340,379,386,2,32,0,65,32,294.1,54.7,301.5,74,283.1,40.4,208.4,41.199999999999996,205.6,47.5,200.20000000000002,43.3,197.9,44.6,288.5,203,301.5,47.4,44,74
09,001,01-020,9319,409,2574,6011,4,145,4,41,131,6394,357,1778,4011,4,124,4,30,86,1838,202.7,1603.8,390,1724.8,139.3,1093.3,110.1,1074.4,148.2,1028.2,128.6,1049,127.4,1781.3,1061.5,1603.8,171.3,128.3,390
09,001,01-021,13519,1570,4105,6799,36,396,9,337,267,9526,1325,2864,4541,27,312,7,260,190,1972,207.5,1955.3,317.4,1858.4,161,1261.3,107.4,1246.6,146.5,1208.6,122.5,1211.3,123.8,1915.1,1231.3,1955.3,183.9,124.3,317.4
09,001,01-022,5598,1043,1853,2136,5,135,0,213,213,4341,913,1424,1543,4,100,0,184,173,749.1,130.9,791.9,157.8,715.1,79.1,530.1,60,512.9,82.1,490.1,85,498.9,81,732,508.1,791.9,105.1,77,157.8
09,001,01-023,8393,2658,2314,2670,3,367,8,184,189,6405,2309,1631,1892,3,276,8,158,128,1930.1,557.4,2171.2,638.8,1951.8,417.1,1536.3,373.2,1461.3,466.6,1443.1,428.3,1463.1,411.7,1940.8,1475.8,2171.2,487.1,420,638.8
09,001,01-024,4164,564,1472,2011,6,39,3,8,61,2897,515,997,1301,6,37,3,7,31,922.8,124.5,891.6,179.8,876,104.1,676.7,86.7,651.9,123.8,637.1,106.4,653.6,101.5,899.3,654.5,891.6,114.3,104.6,179.8
09,001,01-025,6206,3917,558,1368,10,247,0,35,71,5250,3514,440,998,6,220,0,24,48,1665,798.1,2151.9,777.9,1781.6,629.9,1742.5,524.8,1555.1,718.6,1621.1,613.4,1622.7,584.1,1723.3999999999999,1635.5,2151.9,714.6,610.4,777.9
09,001,01-026,7490,769,2804,3302,5,416,3,31,160,5394,661,1999,2326,4,286,0,27,91,1406.2,159.2,1402.6,242.7,1294.3,130.1,1092.4,104.1,983.7,139.4,956.1,117.3,955.8,121.5,1350,996.7,1402.6,144.2,120.4,242.7
09,001,01-027,4044,356,1442,1895,4,251,0,29,67,2807,273,1017,1255,1,200,0,19,42,646.9,71,646.9,121.1,589,57.9,444,45,453,57,424.2,57,426,53.1,617.6999999999999,436.9,646.9,64.60000000000001,53,121.1
09,001,01-028,6976,1192,2209,2429,21,945,4,26,150,5516,1124,1712,1648,16,882,3,25,106,1110.3,178.1,1147.1,257.7,1045.6,145.9,792.1,106.5,773.6,128.4,757.6,123.7,759.9,117,1077.9,770.9,1147.1,161.7,118.5,257.7
09,001,01-029,1381,295,464,527,7,59,0,3,26,1236,293,416,439,7,58,0,2,21,528.8,78.4,558.1,106.5,477,66.1,397.90000000000003,38.4,389.5,49.5,375.7,43.2,371.90000000000003,46.6,503,383.7,558.1,72.3,44.4,106.5
09,001,01-030,3876,164,1270,2336,4,42,2,5,53,2792,136,916,1671,2,35,2,3,27,957.9,75,1009,167.2,882.6,51.8,678.1,35.9,678.8,55.9,655,37.2,655,38.3,920.4,666.5,1009,63.4,42.1,167.2
09,001,01-031,6294,5547,79,291,2,257,0,47,71,4848,4353,62,187,2,182,0,30,32,1576.7,1985.1,2080.8,2112,1815.7,1703.6,1573.8,1512,1300.6,1769.9,1346.8,1727.2,1406.4,1648.1,1696,1406.6,2080.8,1843.2,1664,2112
09,001,01-032,10158,9219,82,419,4,338,0,25,71,7494,6883,64,274,4,223,0,14,32,2640.1,2988.8,3344.2,3113.8,2931.1,2725.3,2635.6,2374.2,2185.5,2774.5,2241.7,2736.3,2339.8,2614.9,2785.7,2350.1,3344.2,2857.3,2625.3,3113.8
09,001,01-034,6818,3684,672,1721,26,401,8,109,197,5648,3111,594,1357,22,322,6,93,143,1235.3,929,1438.7,986.2,1370.3,726.5,1076.9,632.4,949.6,766.6,942.5,724.9,991.7,685.1,1302.8999999999999,989.9,1438.7,827.4,702.4,986.2
09,001,01-035,11062,8243,477,1390,13,614,2,119,204,8817,6825,374,947,12,455,2,87,115,2382.5,2240.8,2838.8,2315.3,2681.8,1866.5,2225.4,1406.6,1919.6,1907.8,1979.4,1791.4,2043.1000000000001,1725.2,2531.4,2042,2838.8,2053.1,1708.4,2315.3
09,001,01-036,7579,3604,450,2484,8,472,0,281,280,5862,2992,348,1772,6,333,0,220,191,1339.1,720.2,1499.7,836.2,1827.1000000000001,574.8,448.4,187.2,409.4,231.5,403.1,208.9,417.4,202,1582.9,419.4,1499.7,646.9,206.9,836.2
09,001,01-037,6614,3824,412,1420,13,591,4,172,178,5211,3212,315,982,10,452,3,130,107,1385.4,941.6999999999999,1653,1088.7,1433.3,850.1,1144,709.9,1027,823.7,1026,792,1054.6,768.7,1409.3,1063.1,1653,895.9,773.1999999999999,1088.7
09,001,01-038,952,214,130,521,1,29,0,26,31,737,186,111,371,1,21,0,24,23,86.1,29.2,91.6,46.699999999999996,83.89999999999999,20.2,84.6,25.5,79.2,32.7,74.9,28.9,71.3,27.6,84.9,77.4,91.6,24.7,28.6,46.699999999999996
09,001,01-039,1969,572,72,1117,6,88,0,62,52,1518,473,53,826,2,70,0,51,43,249.7,121.30000000000001,229,113.6,270.2,81.5,179.3,63.8,168.7,77.3,162.79999999999998,74.9,160.6,71.4,259.8,167.8,229,101.3,71.9,113.6
09,001,01-040,7668,5594,405,877,9,563,0,80,140,5914,4470,298,605,7,428,0,49,57,1828.6,1746.3,2298.1,1829.5,2139.6,1541.5,1777.3,1368.2,1562.5,1578.5,1541.5,1531.8,1625.3,1463.4,1984.3,1626.3,2298.1,1644,1485.7,1829.5
09,001,01-041,4876,3411,276,564,2,461,2,52,108,3822,2799,206,365,2,349,2,38,61,864.7,920.6999999999999,1071.8,939.7,1010.2,753.9,822.3,669.6,715,773.9,713.1,736.3,750.9,709.8,937.3,750.5,1071.8,837.6,722.3000000000001,939.7
09,001,01-042,5211,2922,307,1081,7,703,0,75,116,4055,2428,241,714,5,540,0,56,71,1123.5,745.3,1265.7,791.6,1201.7,630.7,535.3,290.7,471.3,354.40000000000003,471,336.7,482.8,325.7,1162.4,490.2,1265.7,687.4,327.4,791.6
09,001,01-043,2129,1782,44,198,0,56,0,4,45,1689,1463,34,128,0,41,0,1,22,639.8,490.2,771.6,461.8,568.7,450.3,630.6,362,556.9,445.5,563.1,422.2,583.9,399,604,583.4,771.6,470,406.8,461.8
09,001,01-044,1408,666,83,513,1,60,1,40,44,1242,634,80,413,1,41,1,33,39,163,60.6,138.4,63.9,148.5,56.2,119.5,27.7,110,38,106.9,36,109.4,38,156.1,111.4,138.4,58.2,34.8,63.9
09,001,01-045,7276,3193,473,2753,6,337,2,354,158,5861,2797,383,2024,4,276,2,272,103,1129.8,498.3,1105.3,625.2,1086.6,126.4,895.6,347.3,824,424.4,793.1,416.9,830.8,394.6,1108,835.7,1105.3,312.1,395.4,625.2
09,001,01-046,4937,1655,369,2308,5,218,1,231,150,3861,1426,296,1698,4,172,1,171,93,852,303.4,873.8,342.6,821.6,236,617.7,189.1,582.9,229.2,552.5,223,574.6,216.5,836.9,582.1,873.8,269.9,214.2,342.6
09,001,01-047,1251,635,78,415,3,35,0,48,37,952,520,51,296,1,30,0,32,22,335,215.1,445.6,305.2,337.8,190.4,302.3,165.4,266.5,200.4,273.6,180.5,286.3,178.6,336.4,282.4,445.6,202.8,181.1,305.2
09,001,01-048,1731,481,106,921,0,100,0,79,44,1267,398,73,630,0,75,0,66,25,201,90.1,299,140.9,186.6,70.60000000000001,205.5,67.8,184.9,90.1,186.6,83,194.7,76.6,193.8,193,299,80.4,79.4,140.9
09,001,01-049,9412,5829,676,1902,6,671,1,113,214,7395,4906,517,1263,4,514,1,79,111,2266.9,1573.7,2847.5,1899,1407,1359.8,2125.6,1198.1,1900.5,1427.4,1908.3999999999999,1373.8,1972,1329.3,1837.1,1976.1000000000001,2847.5,1465.7,1331.9,1899
09,001,01-050,3346,3125,6,93,7,75,0,14,26,2038,1900,5,58,6,52,0,10,7,874,782.4,1322.8,850.5,636.8000000000001,1161.8,682.8,925.9,465.5,1149.6,540.8,1039.7,509.2,1078.1,754.8,549.6,1322.8,972.3,1048.7,850.5
09,001,01-051,3208,2956,5,109,1,99,0,3,35,2193,2057,2,63,1,63,0,1,6,948,744.9,1161.9,769.4,745.7,1016.9,726.9,817.6,522.5,1023.7,598.8,901.5,571.6,930.5,846.1,604.9,1161.9,880.4,918.8,769.4
09,001,01-052,4053,3586,33,173,4,201,2,3,51,2585,2315,21,100,1,127,2,2,17,1197.7,853,1372.5,836.5,1038.5,1053.1,963.8,815.5,752.3,1031.5,830.7,898.8,792.7,953.9,1118.6,834.9,1372.5,953,925.1,836.5
09,001,01-053,3333,3054,14,109,2,125,0,1,28,2110,1933,10,62,1,96,0,1,7,1000.1999999999999,731,1285,747.5,847.9,964,807.7,772.4,599.4,985.7,677.8,878.2,639.1,902,924.6,681,1285,847.4,884.6,747.5
09,001,01-054,3339,3033,28,128,0,123,3,2,22,2183,1988,23,85,0,80,2,2,3,990.4,733.2,1421,881.3,851.2,918.9,798.6,719.8,617.1,907.1,686.2,795.3,653,837.4,920.6,688.9,1421,825.8,814.7,881.3
09,001,01-055,3453,3144,12,131,3,121,0,6,36,2242,2064,7,81,1,74,0,4,11,932,780.9,1312.1,837.9,806,978.1,772.6,803.5,592.6,1000.5,671.8,885.3,633.8,910.9,869.3,667.4,1312.1,879.7,900.2,837.9
09,001,01-056,7490,6892,46,220,3,238,2,13,76,5362,4993,38,132,3,160,2,6,28,2203,2131.7,2777.3,2177.3,2311,2091,2125.2,1795.5,1757.6,2180.4,1824.8999999999999,2013.6,1892,2006,2257.7,1899.1,2777.3,2112.3,1999.9,2177.3
09,001,01-057,5925,5344,75,225,2,196,1,9,73,4452,4076,57,138,1,143,1,6,30,2010,1304.1,2589.8,1274.8,1965.3,1427.7,1861.4,1185.1,1496.7,1540,1596.9,1413.2,1604,1393.9,1987.2,1639.7,2589.8,1366.1,1383.7,1274.8
09,001,01-058,6104,5361,154,328,0,184,1,14,62,4534,4062,98,216,0,125,1,8,24,1818.6,1141.2,2247.4,1133.1,1848.4,1132.7,1679.5,939,1399.5,1219.7,1451.3,1125.2,1466.8,1096.7,1833.4,1499,2247.4,1137.4,1095.3,1133.1
09,001,01-059,5683,5202,46,199,3,159,1,17,56,4035,3744,31,119,3,100,0,11,27,1600.9,1170.7,2053.2,1190.5,1624.6,1218.6,1497.4,1050.9,1226.2,1315.4,1284.5,1237.2,1302.2,1204.7,1612.6,1327.8,2053.2,1194.4,1201.7,1190.5
09,001,01-060,5801,5426,51,127,1,122,0,11,63,3953,3745,33,75,1,81,0,3,15,1788.1,1321,2363.1,1354.8,1658.8,1570.4,1609.1,1300.8,1262,1637.3,1360.6,1527.3,1366.5,1503.4,1723.7,1399.8,2363.1,1445.5,1492.9,1354.8
09,001,01-061,5173,4549,93,304,0,143,3,21,60,4324,3783,85,269,0,122,3,12,50,1537.7,1087.5,1800.8,970.6,1576.7,1046.8,1414.7,852.3,1206.2,1052.9,1222,1013.1,1259,971.2,1556.8,1275.3,1800.8,1067.1,972,970.6
09,001,01-062,1263,1163,13,35,0,41,0,1,10,906,835,13,26,0,29,0,1,2,373.2,282.9,484.4,273.3,397.3,267.8,364.8,237.3,303.5,296,309.5,283.8,316.8,273,385,323.5,484.4,275.2,272.6,273.3
09,001,01-063,3585,2547,161,416,6,332,1,27,95,2762,2073,107,268,4,245,1,22,42,964,611.3,1239.6,686.4,1055.5,497.1,897.2,477.8,788.3,588.2,802.9,554.4,823.6,527.1,1009.6,828,1239.6,553.8,537,686.4
09,001,01-064,2305,1807,67,252,1,104,0,18,56,1662,1348,52,141,1,75,0,15,30,632.4,408.3,821.2,436,689.2,353.4,608,330.7,535.7,396.3,543.9,381.9,561.7,361.3,660.9,562.3,821.2,380.7,367.7,436
09,001,01-066,2576,2117,55,189,0,165,0,13,37,1986,1690,39,115,0,114,0,7,21,791.9,549.9,1021.2,558.4,867.6,484.9,772.9,448.7,667.8,544.5,674.2,530.3,695.2,504.3,829.9,702.3,1021.2,516.9,506.90000000000003,558.4
09,001,01-067,3367,3002,54,157,0,111,0,7,36,2334,2118,37,97,0,70,0,3,9,1101.3,602.7,1388.3,622,1160.4,576.5,1062,513.5,927.4,632.7,959.5,593.5,976.1,568.7,1131.2,981.1,1388.3,589.6,576.9,622
09,001,01-068,5853,5255,111,257,3,149,0,16,62,4742,4332,91,181,3,92,0,13,30,1958.8,1196.9,2453.6,1225.8,2053.7,1167.5,1871.7,1022.2,1600.7,1278.5,1670,1184.2,1693.3,1145.9,2006,1708.8,2453.6,1182.6,1158,1225.8
09,001,01-069,6127,5311,82,313,0,332,0,18,71,4521,3984,58,204,0,238,0,10,27,1602.5,1119.5,1921.1,1059.6,1699.8,1005.6,1485.7,868.2,1270.6,1079.3,1282.5,1042.3,1322,992.9,1651.4,1340.1,1921.1,1062.6,995.4,1059.6
09,001,01-070,5642,5194,53,197,2,139,0,1,56,4098,3805,43,125,1,100,0,1,23,1862,1313.7,2477.3,1264.9,1848.9,1383.9,1771.7,1168.8,1446.7,1482.3,1517.1,1380.9,1538.9,1343.6,1855.1,1568.2,2477.3,1348.7,1344.1,1264.9
09,001,01-071,2946,1915,147,559,2,244,0,7,72,2342,1603,114,382,2,201,0,6,34,875.1,463.8,1348.2,537.9,839.2,495.3,752.7,401.7,654,499.8,667.8,461,670.2,458.6,857.3,686.3,1348.2,479.4,455.6,537.9
09,001,01-072,4948,4386,60,229,2,225,1,11,34,3661,3275,49,153,1,161,1,9,12,1277.3,1132.4,1604.3,1256.2,1169,1344.1,1057.2,1098.3,871.4,1291.9,905.2,1212.8,884.1,1220.5,1222.7,929,1604.3,1237.3,1206.1,1256.2
09,001,01-073,287,254,2,15,0,11,0,2,3,228,201,2,12,0,9,0,2,2,82,66.2,101.2,80,74.4,80.6,64.4,68.6,53.7,80.60000000000001,54.6,76.7,54.5,76,78.1,56.6,101.2,73.5,75.4,80
09,001,01-074,3368,2929,27,180,0,172,0,4,56,2286,2018,20,114,0,121,0,4,9,998.4,701.4,1242.8,756.8,834.5,990.3,787.6,834.3,598.7,1029.9,657.7,946.6999999999999,635.2,945.4,916.2,670,1242.8,846.5,939.6,756.8
09,001,01-075,2615,2302,27,124,1,115,0,8,38,1769,1564,22,79,1,87,0,2,14,691.9,592.1,875.8,607.2,622.4,725.3000000000001,544.3,633.4,421,756.3,448.6,717.6,439.1,724.4,657.3,463.09999999999997,875.8,658.9,708.4,607.2
09,001,01-076,5391,4121,127,481,7,573,1,13,68,3887,3087,83,313,3,367,0,4,30,1563.8,1235.8,2007.6000000000001,1334.1,1593.8,1216.7,1496,1147.2,1265.1,1383.9,1315,1280.1,1279.2,1312.2,1578.8,1338.5,2007.6000000000001,1226.4,1281,1334.1
09,001,01-077,1499,1258,25,99,0,96,0,2,19,1325,1126,24,85,0,78,0,0,12,558.5,330.9,756,375.4,547.8,345.7,512.1,282.6,438.5,360.2,451.5,332.5,449.5,331.6,553,462.9,756,338.2,327,375.4
09,001,01-078,524,323,38,82,0,73,0,1,7,437,288,29,60,0,57,0,0,3,163.2,86.2,251.8,100.1,156.5,91.9,140.2,74.4,122,92.6,124.7,85.6,125.19999999999999,85.1,159.8,128,251.8,89,84.5,100.1
09,001,01-079,3374,2856,35,193,1,243,0,9,37,2479,2143,20,134,1,167,0,2,12,979.1,752.8,1232.4,772.2,947.6,874,855.6,747.9,680.8,917.1,713.7,856.3,699.1,866.3,963.5,737.7,1232.4,812.9,847,772.2
09,001,01-080,202,154,0,14,0,30,0,0,4,149,118,0,11,0,18,0,0,2,58.9,45.2,74,46.4,56.9,52.6,51.4,45,41,55.1,42.9,51.5,42,52.1,57.9,44.3,74,48.9,50.9,46.4
09,001,01-081,3157,1850,261,735,3,201,2,24,81,2498,1570,195,519,3,163,2,13,33,754.9,429.2,841.1,472.4,757.4,367,651.2,330.6,597.2,396.5,576,385.7,583,376.3,755.9,602,841.1,398.2,372.40000000000003,472.4
09,001,01-082,508,214,66,108,0,107,0,12,1,405,183,49,74,0,89,0,10,0,122.4,69.6,136.4,76.6,122.8,59.5,105.6,53.7,96.80000000000001,64.3,93.4,62.5,94.5,61,122.6,97.5,136.4,64.6,60.4,76.6
09,001,01-083,4260,2625,142,1174,10,242,0,29,38,3332,2166,97,820,5,194,0,24,26,1012.3,586.6,1261,709.7,1062.9,507.9,910.7,486.9,809.3,597.8,823.2,558.8,817.7,556,1037.4,840.1999999999999,1261,547.2,550.2,709.7
09,001,01-084,1076,876,10,79,0,97,0,1,13,846,706,9,56,0,65,0,1,9,338.7,321.9,369,289,392.1,259.6,275.1,208.1,209.9,242,209.9,240,212.2,231.8,365.3,226.6,369,290.8,230.5,289
09,001,01-085,3518,3107,4,219,2,129,0,14,43,2173,1967,3,100,0,91,0,3,9,1071.5,595.8,1355.5,647.2,929.5,841.1,908.9,710.4,695.2,917.8,725.9,852.3,703.8,858.6,1000.5,757.9,1355.5,718.2,835.3,647.2
09,001,01-086,1376,1163,15,85,0,91,0,1,21,952,821,13,48,0,63,0,1,6,425.4,239.9,561.3,237.3,400.7,310,394.2,252.6,310,343.1,334.2,302.8,325,306.2,413.2,340.7,561.3,275.1,301.1,237.3
09,001,01-087,5263,4611,44,246,3,234,1,15,109,3483,3117,25,136,3,164,1,2,35,1705.2,777.9,2155.1,924.7,1572.2,1075.1,1604.9,870.2,1309.1,1121.2,1389,1006.7,1355,1028.4,1638.8,1414.6,2155.1,926.7,1007,924.7
09,001,01-088,2227,1961,14,129,0,93,0,7,23,1603,1430,11,88,0,64,0,4,6,695,504.5,778.2,545.4,606.6,630.2,532.9,485,421.3,592.7,440.8,553.3,420,571.3,651.3,453.7,778.2,567.2,550.5,545.4
09,001,01-089,2893,2431,76,143,3,197,0,16,27,2199,1864,56,106,3,143,0,14,13,920,573.9,1150,655.9,841,745.3,787.9,614.1,636.6,754.4,668.1,700.4,650,708.8,880.6,685.7,1150,659.6,694.2,655.9
09,001,01-090,6780,5483,62,512,1,556,3,29,134,4857,4030,39,347,1,387,3,14,36,1914.9,1478.1,2380.4,1563.4,1927.2,1515.8,1718.8,1357.2,1434.8,1637.7,1479,1528.9,1445.4,1541.3,1921.3,1519.6,2380.4,1496.9,1516.2,1563.4
09,001,01-091,4959,3988,50,558,0,288,0,28,47,3922,3235,42,398,0,204,0,18,25,1420.2,1229.1,1762.2,1279.6,1478.3,1119.9,1295.5,980.1,1155.3,1123.2,1139.7,1084.3,1148.1,1072,1449.4,1184.6,1762.2,1174.5,1064.9,1279.6
09,001,01-092,5598,5040,75,268,2,149,1,1,62,4083,3718,54,169,1,108,1,1,31,1338,1651.2,1715.9,1686.1,1600.8,1405.1,1276.6,1312.4,1039.2,1548.7,1084.8,1496.5,1143.4,1410.4,1469.2,1136,1715.9,1527.9,1442.4,1686.1
09,001,01-093,5101,4582,65,259,1,109,0,10,75,3749,3435,44,168,1,69,0,7,25,1313.2,1506.8,1658.6,1568.1,1584.8,1265.9,1226.2,1175.5,998.5,1400.7,1035.3,1358.4,1098.5,1259.6,1448.7,1090,1658.6,1386.9,1298.5,1568.1
09,001,01-094,4165,3812,60,190,5,54,1,5,38,3090,2872,45,114,3,35,1,2,18,882.9,1289.1,1128.9,1281.6,1154.5,980,855.2,997.5,671,1193,725,1109.3,751,1062.3,1018.6,750.6,1128.9,1134.1,1090.7,1281.6
09,001,01-095,4615,4211,59,202,3,90,0,4,46,3392,3128,42,140,3,62,0,0,17,988.5,1476.9,1336.7,1454.8,1241.3,1208.6,975.9,1167.1,778.6,1373.2,803.9,1320.7,849.8,1254.9,1114.5,852,1336.7,1342.8,1279.3,1454.8
09,001,01-096,2238,2095,19,51,1,49,0,4,19,1440,1356,13,26,1,36,0,2,6,627.3,520.4,796,539.5,529.6,678.6,516.5,565.1,385.1,694.1,442.2,630.9,422.90000000000003,641.6,578,441.9,796,599.2,633,539.5
09,001,01-097,8018,7439,30,178,12,247,0,7,105,5540,5182,20,117,6,181,0,3,31,2413.2,2002.3,3061.2,2075.3,2037.9,2611.2999999999997,1987.7,2173.4,1482.3,2670.7,1700.6,2427.4,1626.1,2467.5,2225.6,1699.6,3061.2,2306.4,2434.3,2075.3
09,001,01-098,9482,8498,145,341,9,366,3,15,105,6429,5829,102,208,4,245,1,4,36,2727.9,2018.2,3440.9,2238.9,2320.1,2614.6,2359.2,2110.7,1794.3,2666,2044.8,2398.9,1928.3,2470.2,2524.9,2031.9,3440.9,2315.9,2411.7,2238.9
09,001,01-099,11465,10543,116,437,8,212,0,31,118,8393,7807,81,277,6,162,0,16,44,2568.6,3597.3,3445.7,3642.4,2976.2,3113,2544.5,2710.6,2189.2,3034.8,2247,2965.7,2440.6,2645.4,2772.3,2356.2,3445.7,3355.1,2837.4,3642.4
09,001,01-100,2416,2151,26,174,7,20,8,9,21,1710,1552,16,102,4,15,6,6,9,501.7,704.6,654.9,700.1,581.2,608.4,492.4,512.5,444.8,558.9,442.7,553.2,499,482.9,541.3,469.9,654.9,656.4,527.2,700.1
09,001,01-101,8288,7633,53,333,8,209,5,7,40,5942,5534,39,205,3,138,4,5,14,2506.5,2333.7,3190.3,2298,2701.1,2167.3,2527.3,1874.4,2083.7,2202.1,2146,2177.8,2274.9,2039.8,2605.2,2258.3,3190.3,2251,2074,2298
09,001,01-102,10382,9290,316,384,14,254,1,11,112,7574,6795,286,275,11,164,1,7,35,2571.6,2487.8,3310.6,2592.1,2941.6,2167.4,2573.3,1974,2076.4,2338.1,2221.1,2272.2,2291,2176.7,2756.1,2290.7,3310.6,2327.2,2190.8,2592.1
09,001,01-103,5379,4991,31,188,4,103,1,1,60,3892,3657,26,116,3,63,1,1,25,1531,1418,2070,1503.3,1701,1297.3,1572.8,1210,1335.6,1408.4,1358.5,1379.6,1435.9,1287.2,1616,1425.4,2070,1357.2,1320.8,1503.3
09,001,01-104,3511,3219,33,128,1,79,0,7,44,2547,2369,21,78,1,55,0,3,20,837.3,914.1,1122.8,897.4,958.3,808.1,830.2,719.9,678.5,839.5,716.8,808.1,743.6,780.4,897.7,742.5,1122.8,861.1,786.6,897.4
