GEOID,state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
150010201001148,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001149,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001150,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001151,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001152,15,001,0111,7,0,0,3,0,0,4,0,0,4,0,0,2,0,0,2,0,0,1.2,0.4,1.8,0.6,1.4,0.3,1.4,0.3,1.2,0.4,1.3,1.3,1.8,0.3,0.3,0.6,1.4,0.4
150010201001153,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001154,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001155,15,001,0111,37,4,0,4,0,21,0,0,8,33,4,0,3,0,21,0,0,5,10.3,3.4,14.6,4.6,11.4,2.4,11.2,2.7,9.9,3.4,10.9,10.6,14.6,2.9,3,4.6,11.5,3.3
150010201001156,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001157,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001158,15,001,0111,276,21,1,47,2,22,106,0,77,148,14,1,20,1,17,56,0,39,46.1,15.4,65.4,20.5,51.2,10.8,50.3,12.1,44.5,15.4,48.7,47.4,65.4,13.1,13.8,20.5,51.5,14.8
150010201001159,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001160,15,001,0111,116,14,2,25,0,8,26,0,41,73,11,2,14,0,8,17,0,21,22.8,7.6,32.2,10.1,25.3,5.3,24.8,6,21.9,7.6,24,23.4,32.2,6.4,6.8,10.1,25.4,7.3
150010201001161,15,001,0111,3,0,0,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0.6,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.6,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010201001162,15,001,0111,49,22,2,7,1,10,3,0,4,49,22,2,7,1,10,3,0,4,15.3,5.1,21.6,6.8,17,3.6,16.7,4,14.7,5.1,16.1,15.7,21.6,4.3,4.6,6.8,17.1,4.9
150010201001163,15,001,0111,165,27,3,10,0,71,2,0,52,140,24,3,6,0,68,2,0,37,43.6,14.6,61.8,19.4,48.5,10.2,47.6,11.4,42.1,14.5,46,44.9,61.8,12.4,12.9,19.4,48.7,14
150010201001164,15,001,0111,67,7,0,12,0,21,0,0,27,59,7,0,10,0,21,0,0,21,18.4,6.2,26.1,8.2,20.4,4.3,20.1,4.8,17.7,6.1,19.4,18.9,26.1,5.2,5.4,8.2,20.5,5.9
150010201001165,15,001,0111,21,0,0,3,0,14,0,0,4,17,0,0,3,0,11,0,0,3,5.3,1.8,7.5,2.4,5.9,1.2,5.8,1.4,5.1,1.8,5.6,5.4,7.5,1.5,1.6,2.4,5.9,1.7
150010201001166,15,001,0111,112,14,0,17,0,55,3,0,23,89,14,0,9,0,47,3,0,16,27.7,9.3,39.3,12.4,30.8,6.5,30.3,7.3,26.7,9.2,29.2,28.5,39.3,7.9,8.2,12.4,31,8.9
150010201001167,15,001,0111,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0.9,0.3,1.3,0.4,1,0.2,1,0.2,0.9,0.3,0.9,0.9,1.3,0.2,0.2,0.4,1,0.3
150010201001168,15,001,0111,28,7,0,0,0,21,0,0,0,23,5,0,0,0,18,0,0,0,7.2,2.4,10.2,3.2,8,1.7,7.8,1.9,6.9,2.4,7.6,7.3,10.2,2,2.1,3.2,8,2.3
150010201001169,15,001,0111,8,2,0,2,0,0,4,0,0,5,2,0,1,0,0,2,0,0,1.6,0.5,2.2,0.7,1.7,0.4,1.7,0.4,1.5,0.5,1.6,1.6,2.2,0.4,0.4,0.7,1.7,0.5
150010201001170,15,001,0111,36,3,0,1,0,14,4,0,14,29,3,0,1,0,14,3,0,8,9,3,12.8,4,10,2.1,9.9,2.4,8.7,3,9.5,9.3,12.8,2.5,2.7,4,10.1,2.9
150010201001171,15,001,0111,126,7,1,13,0,54,13,0,38,89,6,1,9,0,42,7,0,24,27.7,9.3,39.3,12.4,30.8,6.5,30.3,7.3,26.7,9.2,29.2,28.5,39.3,7.9,8.2,12.4,31,8.9
150010201001172,15,001,0111,59,1,0,8,0,41,2,1,6,53,1,0,5,0,41,2,1,3,16.5,5.5,23.4,7.4,18.4,3.9,18,4.3,15.9,5.5,17.4,17,23.4,4.7,4.9,7.4,18.4,5.3
150010201001173,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001174,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001175,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001176,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001177,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001178,15,001,0111,11,6,0,0,0,0,0,0,5,8,6,0,0,0,0,0,0,2,2.5,0.8,3.5,1.1,2.8,0.6,2.7,0.7,2.4,0.8,2.6,2.5,3.5,0.7,0.8,1.1,2.8,0.8
150010201001179,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001180,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001181,15,001,0111,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3,0.1,0.4,0.1,0.3,0.1,0.3,0.1,0.3,0.1,0.3,0.3,0.4,0.1,0.1,0.1,0.3,0.1
150010201001182,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001183,15,001,0111,6,0,0,1,0,2,0,0,3,5,0,0,0,0,2,0,0,3,1.6,0.5,2.2,0.7,1.7,0.4,1.7,0.4,1.5,0.5,1.6,1.6,2.2,0.4,0.4,0.7,1.7,0.5
150010201001184,15,001,0111,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3,0.1,0.4,0.1,0.3,0.1,0.3,0.1,0.3,0.1,0.3,0.3,0.4,0.1,0.1,0.1,0.3,0.1
150010201001185,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001186,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001187,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001188,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001189,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001190,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001191,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001192,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001193,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001194,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001195,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001196,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001197,15,001,0111,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.6,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.6,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010201001198,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001199,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001200,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001201,15,001,0111,2,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0.6,0.2,0.9,0.3,0.7,0.1,0.7,0.2,0.6,0.2,0.6,0.6,0.9,0.2,0.2,0.3,0.7,0.2
150010201001202,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001203,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001204,15,001,0111,7,7,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1.6,0.5,2.2,0.7,1.7,0.4,1.7,0.4,1.5,0.5,1.6,1.6,2.2,0.4,0.4,0.7,1.7,0.5
150010201001205,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001206,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001207,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001208,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001209,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001210,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001211,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001212,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001213,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001214,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001215,15,001,0112,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0.7,0.2,0.9,0.4,0.8,0.2,0.7,0.2,0.6,0.2,0.8,0.6,0.9,0.2,0.2,0.4,0.7,0.2
150010201001216,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001217,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001218,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001219,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001220,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001221,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001222,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001223,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001224,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001225,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001226,15,001,0112,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.7,0.2,0.9,0.4,0.8,0.2,0.7,0.2,0.6,0.2,0.8,0.6,0.9,0.2,0.2,0.4,0.7,0.2
150010201001227,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001228,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001229,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001230,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001231,15,001,0112,6,3,0,0,0,1,0,0,2,6,3,0,0,0,1,0,0,2,2.1,0.7,2.7,1.1,2.4,0.5,2.1,0.7,1.9,0.7,2.2,2,2.7,0.6,0.7,1.1,2.2,0.7
150010201001232,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001233,15,001,0112,6,2,0,0,0,2,0,0,2,6,2,0,0,0,2,0,0,2,2.1,0.7,2.7,1.1,2.4,0.5,2.1,0.7,1.9,0.7,2.2,2,2.7,0.6,0.7,1.1,2.2,0.7
150010201001234,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001235,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001236,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001237,15,001,0112,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,1,0.4,1.4,0.5,1.2,0.2,1,0.3,1,0.4,1.1,1,1.4,0.3,0.3,0.5,1.1,0.4
150010201001238,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001239,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001240,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001241,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001242,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001243,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001244,15,001,0112,4,1,0,0,0,1,0,0,2,4,1,0,0,0,1,0,0,2,1.4,0.5,1.8,0.7,1.6,0.3,1.4,0.4,1.3,0.5,1.5,1.4,1.8,0.4,0.4,0.7,1.5,0.5
150010201001245,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001246,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001247,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001248,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001249,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001250,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001251,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001252,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001253,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001254,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001255,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001256,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001257,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001258,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001259,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001260,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001261,15,001,0112,17,7,0,3,0,1,0,0,6,14,7,0,2,0,1,0,0,4,4.8,1.7,6.4,2.5,5.5,1.1,4.8,1.6,4.5,1.7,5.2,4.7,6.4,1.4,1.6,2.5,5.2,1.7
150010201001262,15,001,0112,3,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0.7,0.2,0.9,0.4,0.8,0.2,0.7,0.2,0.6,0.2,0.8,0.6,0.9,0.2,0.2,0.4,0.7,0.2
150010201001263,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001264,15,001,0112,7,0,0,0,0,6,0,0,1,3,0,0,0,0,2,0,0,1,1,0.4,1.4,0.5,1.2,0.2,1,0.3,1,0.4,1.1,1,1.4,0.3,0.3,0.5,1.1,0.4
150010201001265,15,001,0112,8,4,0,0,0,0,0,0,4,8,4,0,0,0,0,0,0,4,2.8,1,3.7,1.4,3.1,0.6,2.8,0.9,2.6,1,3,2.7,3.7,0.8,0.9,1.4,3,1
150010201001266,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001267,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001268,15,001,0112,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3,0.1,0.5,0.2,0.4,0.1,0.3,0.1,0.3,0.1,0.3,0.3,0.5,0.1,0.1,0.2,0.4,0.1
150010201001269,15,001,0112,3,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0.7,0.2,0.9,0.4,0.8,0.2,0.7,0.2,0.6,0.2,0.8,0.6,0.9,0.2,0.2,0.4,0.7,0.2
150010201001270,15,001,0112,6,2,0,0,0,4,0,0,0,6,2,0,0,0,4,0,0,0,2.1,0.7,2.7,1.1,2.4,0.5,2.1,0.7,1.9,0.7,2.2,2,2.7,0.6,0.7,1.1,2.2,0.7
150010201001271,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001272,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001273,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001274,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001275,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001276,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001277,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001278,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001279,15,001,0112,19,2,0,3,0,8,2,0,4,14,2,0,1,0,8,2,0,1,4.8,1.7,6.4,2.5,5.5,1.1,4.8,1.6,4.5,1.7,5.2,4.7,6.4,1.4,1.6,2.5,5.2,1.7
150010201001280,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001281,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001282,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001283,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001284,15,001,0112,14,3,0,0,0,4,2,0,5,11,3,0,0,0,4,2,0,2,3.8,1.4,5,2,4.3,0.9,3.8,1.2,3.5,1.3,4,3.6,5,1.1,1.2,2,4.1,1.4
150010201001285,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001286,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001287,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001288,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001289,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001290,15,001,0112,5,2,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,3,1.7,0.6,2.3,0.9,2,0.4,1.7,0.6,1.6,0.6,1.9,1.6,2.3,0.5,0.6,0.9,1.9,0.6
150010201001291,15,001,0112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001292,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201001293,15,001,0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
