state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_fis,uss_18_dem_ray,uss_20_rep_sas,uss_20_dem_jan,gov_18_rep_ric,gov_18_dem_kri,atg_18_rep_pet,sos_18_rep_evn,sos_18_dem_dan,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
31,055,253P,4444,2715,652,613,71,274,3,6,110,3643,2461,434,368,57,240,3,6,74,211.6,636.7,290.3,1199.7,205.79999999999998,857.2,376.7,746,211.6,889.4,522,204.9,870,636.7,872.3,972.7,211.6,285.8,333.4,866.6,289
31,055,254P,1963,1785,51,76,4,26,0,0,21,1717,1585,51,54,4,19,0,0,4,276,572.2,285,696,270.2,548.5,372.9,315.2,283.3,564.4,462.9,277.6,541.5,572.2,551.5,505.4,276,323.6,329,539.4,318
31,055,255P,1088,972,23,61,2,12,1,0,17,883,804,16,43,2,9,1,0,8,192.5,327.3,194.6,447.9,165.8,342.4,240.1,230.2,170.7,358.40000000000003,297.7,169.1,341,327.3,347.2,339.1,192.5,200.5,217.1,341.1,204
31,055,257P,2884,477,827,1399,33,37,0,10,101,1634,375,403,765,18,26,0,4,43,112.9,342.3,131,363.5,91.2,227.9,145.6,291.2,92.2,237.3,198,80.6,243,342.3,236.3,327.2,112.9,115.8,138,284,121.6
31,055,259P,1248,965,33,44,9,159,0,3,35,1068,830,28,31,8,143,0,3,25,107,196.1,110.5,254.4,99.8,185,139.7,130.6,106.8,188.70000000000002,169.7,100.1,186.5,196.1,186.6,192.5,107,119,124.6,190.2,118.9
31,055,25P,999,872,31,57,7,15,0,1,16,799,732,15,33,4,10,0,0,5,267.7,253.5,265.1,331.9,237.9,248,325.3,164.6,243.2,253.5,340.8,232.6,244.7,253.5,248.8,248.2,267.7,263.5,295.3,249.2,273.2
31,055,260P,1244,1159,10,39,3,10,0,2,21,914,871,7,23,2,5,0,0,6,191.9,475.3,215.7,570.5,197.5,449.2,278.7,255,206,465,356.3,206.3,441.5,475.3,452.1,412.5,191.9,241.4,247,443.1,236.1
31,055,261P,2441,2094,75,181,4,65,0,4,18,2230,1917,70,167,4,57,0,3,12,402.2,749.9,358.40000000000003,882.8,282.1,674.4,464.70000000000005,474.59999999999997,288.7,719.6,587.1,285.1,696.4,749.9,696.8,678.9,402.2,360.6,411.5,699.6,381.2
31,055,262P,1539,1018,121,97,17,215,0,16,55,1412,977,112,75,13,190,0,8,37,125.9,362.7,154.6,534.3,111.5,386,194.3,311.6,110.3,404.7,264,110.6,393.2,362.7,394.8,422.9,125.9,149.1,174.6,398.9,153.1
31,055,263P,1356,791,161,282,13,73,2,2,32,1094,705,132,168,9,53,2,1,24,77.5,265.6,105.8,391.7,64.9,299.4,123.3,233.4,68.2,306.3,183.5,69.10000000000001,300,265.6,302,312.40000000000003,77.5,96.4,114.3,299.59999999999997,98.8
31,055,264P,1047,764,129,105,8,9,0,1,31,857,655,109,64,4,8,0,1,16,75.9,217.2,91.2,333.4,68.5,229.7,120,195,70.3,239.5,149.5,68.2,230.9,217.2,233.5,264.4,75.9,88.9,105.4,240.9,92
31,055,265P,4224,2704,810,488,37,99,1,6,79,4003,2628,741,437,36,93,1,6,61,381.8,994.8,389.8,1246.5,350.9,905.5,530.7,714.5,347.9,948.2,697.8,351.9,910.1,994.8,921,980.2,381.8,437.3,460.2,952.9,435.4
31,055,266P,839,723,49,19,0,35,0,1,12,698,606,42,18,0,27,0,0,5,157.70000000000002,190,168.9,246.1,140.8,171,202,137,139.3,180.3,216.5,143.79999999999998,166.4,190,172.5,191.4,157.70000000000002,160.1,185.5,181.8,167
31,055,267P,1402,1282,37,38,3,26,0,1,15,1141,1054,29,28,3,20,0,0,7,415.3,363.5,420.1,457.5,399.8,321.3,512.6,210.6,394.5,342.6,530.7,403,306.7,363.5,323.4,334.1,415.3,432.1,466.40000000000003,333.8,439.4
31,055,268P,994,886,31,23,4,43,0,2,5,743,676,21,11,1,31,0,2,1,337.5,259.3,334.7,321.3,332.5,227.1,411.5,131.6,327.8,243.8,420.8,334,214.2,259.3,228.5,226.3,337.5,353.8,372.9,232.8,357.1
31,055,269P,2225,1518,452,139,8,43,0,2,63,1709,1230,322,86,7,33,0,1,30,351.4,434.4,340.5,560.3,285.8,391.2,381.7,357.2,286,416.8,456,287.8,399.3,434.4,402.5,459,351.4,328.7,361.1,426.5,341.5
31,055,26P,1063,852,46,91,9,31,6,14,14,883,733,35,59,9,28,3,7,9,253.6,223.7,280.9,286.7,196.3,198.3,301,179.8,201.4,207,296.9,192.5,204.8,223.7,203.4,233.3,253.6,221.7,291,216.8,246.1
31,055,270P,1125,1023,26,17,1,42,0,0,16,785,720,22,10,1,27,0,0,5,326.8,287.9,368.8,383.1,295.2,270.7,436.7,198,291.1,285.1,420.8,298.4,260.7,287.9,272.2,290.8,326.8,326.2,402.6,281.1,348.2
31,055,271P,1263,1129,36,68,3,8,0,1,18,942,867,20,36,2,7,0,0,10,314.6,277.6,308.2,355.8,280.8,247,362,184.8,276.1,267.3,390.4,268.6,262,277.6,258.8,270.5,314.6,304.1,335,265.6,314.6
31,055,273P,1558,1315,121,47,4,23,0,7,41,1196,1040,90,25,3,19,0,6,13,323.9,346.5,297,428.7,250.1,291.1,330.3,269.5,255.2,307.5,369.7,254.10000000000002,289.3,346.5,296,349.1,323.9,282.3,313.9,322,297.2
31,055,274P,2087,704,207,1094,19,24,0,1,38,1505,614,169,664,15,17,0,1,25,188.9,408.4,197.7,540.4,168.8,395.9,240.7,325.6,166.7,417.5,330.9,165.8,409.5,408.4,407.8,433,188.9,207.8,219.1,416.3,208.4
31,055,275P,1645,1202,32,356,15,16,3,1,20,1325,1036,24,228,12,13,3,1,8,173.1,398,214.8,572.7,163.9,395.9,244.6,326.5,164.7,414.2,315.5,158.9,400.7,398,403.4,449.4,173.1,200.7,229.6,418.1,205.1
31,055,276P,1628,1389,55,118,4,26,0,1,35,1306,1170,33,67,3,19,0,1,13,287.8,452.2,305.7,535.8,267.4,394.6,349.2,308.2,264.1,423.4,432.7,258.3,398.3,452.2,405.5,421.9,287.8,305.59999999999997,327.4,418.7,309.5
31,055,277P,2783,1379,190,1093,28,35,0,4,54,2056,1174,128,681,18,26,0,2,27,205.7,503.5,212.9,690.7,180.6,489.4,257.4,417.7,187.3,506,374.8,178.9,501.9,503.5,498.8,554.4,205.7,230.2,235.2,518.2,228.5
31,055,278P,1782,939,328,380,53,28,4,12,38,1551,890,310,237,45,26,4,9,30,151.2,456.5,170.6,620.7,122.7,421.4,217.5,380.59999999999997,119.60000000000001,447.3,293.5,121.4,431.7,456.5,433.4,500.8,151.2,164.4,194,460.09999999999997,170.6
31,055,279P,1921,1400,221,227,6,26,1,6,34,1410,1119,115,131,4,17,1,3,20,295,482,304.1,596.3,272.9,465.9,363.9,305.9,281.9,487.1,451.9,268.3,476.4,482,476.5,450.8,295,319,333.9,469,319.7
31,055,280P,707,645,7,31,4,9,0,0,11,581,547,4,17,4,7,0,0,2,143.4,313,147.9,371.3,143.2,303.5,196.3,158.6,148.4,313.6,246.6,148.7,297,313,304.8,264.9,143.4,171.8,172.2,292.9,167.8
31,055,287P,1099,983,9,77,2,13,1,1,13,856,796,7,43,0,7,1,0,2,184.8,289.5,174.9,375.5,164.1,279.7,213.2,188.4,163.6,296.5,280.6,164.4,277.8,289.5,284.4,281.6,184.8,193.2,194.4,284.9,192.3
31,055,288P,1378,684,34,603,11,2,1,8,35,951,552,21,354,9,2,0,2,11,95.5,209.79999999999998,98.6,248.5,77,172,115.7,167.9,79.3,180,149.8,78.2,176.9,209.79999999999998,176.6,208.2,95.5,95.9,107.2,192.5,99.2
31,055,289P,1227,1074,21,113,1,9,0,1,8,923,834,9,66,1,7,0,1,5,169.9,299.3,178.1,373.2,156.2,288.6,214.2,207.9,156.2,304.59999999999997,270.7,152.1,298.5,299.3,297.2,290.5,169.9,183.8,195.8,295.4,185.3
31,055,28P,991,950,3,19,0,11,0,0,8,803,772,3,15,0,7,0,0,6,214.1,211.8,221.7,266.8,205.5,191.1,271.1,127.5,202.3,202.8,274.8,201.4,189.8,211.8,194.5,197.3,214.1,221.1,246.4,198.3,227.1
31,055,290P,1175,1013,24,91,2,10,1,4,30,947,849,21,53,1,9,1,1,12,182.9,325.5,206.7,429.9,171.1,320.6,245.5,236.5,173.3,340.4,300.1,171.2,323.2,325.5,328.2,333.1,182.9,204,226.1,329.4,207.2
31,055,291P,1280,995,41,201,11,8,0,5,19,971,808,28,111,8,8,0,2,6,193.2,311.2,189.5,391.7,172.8,291.2,227.8,212,168.6,310.8,294.9,168,295.4,311.2,298.9,302,193.2,201.1,208.6,302.2,202.1
31,055,292P,2543,1735,403,286,62,9,1,7,40,2180,1526,356,228,43,9,1,6,11,188.70000000000002,486.3,193.1,531.9,131.3,381,209.6,382.3,142.6,394.4,283.1,133,399.1,486.3,391.9,456.5,188.70000000000002,172,201,429,183.1
31,055,293P,1133,301,683,45,16,15,0,1,72,736,247,419,16,8,10,0,1,35,98.1,273.1,105.5,309.6,78.9,219.2,116.2,216.6,82.1,224.7,155,74.8,223.9,273.1,222.7,263.2,98.1,97.6,110.89999999999999,244.5,101.5
31,055,294P,1451,554,693,107,18,16,0,5,58,946,428,420,49,15,9,0,1,24,84.4,327.5,92.6,351.4,64.8,262.3,116.5,259.7,69.3,269.3,167.7,64.1,270.8,327.5,267.5,305.5,84.4,91.6,104.4,290.2,94.6
31,055,295P,1408,681,543,90,11,16,0,1,66,963,525,345,51,6,11,0,1,24,86.10000000000001,333.4,94,357.6,66,266.9,118.5,264.5,70.8,274.2,170.6,65,275.8,333.4,272.3,311.1,86.10000000000001,93.1,106.5,295.6,96.3
31,055,296P,1450,361,912,83,14,12,2,3,63,1019,272,646,48,6,11,1,2,33,62.7,432.1,69.8,444.8,52.7,350.1,87.4,319.2,59.7,350.7,174.9,48.1,359.7,432.1,353.4,381.9,62.7,83.89999999999999,78.5,376.1,79.3
31,055,298P,1006,245,694,37,1,1,0,3,25,779,204,545,17,1,1,0,0,11,60.5,389.5,67.8,418.2,65.1,333.2,77.6,312.7,59.1,345.2,151.3,55.1,349.8,389.5,342.7,365.1,60.5,82.4,72.6,358.09999999999997,77
31,055,299P,1256,499,577,92,20,13,1,6,48,849,393,361,49,12,11,1,4,18,113,293.6,117.5,353.1,87.9,238.70000000000002,130.3,255.2,90.3,251.2,177.5,87,250.6,293.6,247,304.2,113,110.6,123.89999999999999,273.7,114.89999999999999
31,055,29P,1198,927,62,65,1,112,1,3,27,726,587,32,31,0,63,1,0,12,398.5,230.1,445.7,335.3,344.9,188.6,512.4,165.1,351.59999999999997,201.7,432.1,347.9,190.2,230.1,193.2,250.29999999999998,398.5,369.1,479.2,218.3,404.6
31,055,2P,974,846,19,87,5,9,0,0,8,753,686,12,43,2,6,0,0,4,290.9,275.9,309.90000000000003,342.2,251.2,232,340.9,209,248.1,255.20000000000002,350.1,251.2,236.1,275.9,241.1,275.6,290.9,275.1,325.3,258.4,291.7
31,055,300P,988,452,398,79,7,1,2,3,46,671,361,240,41,4,1,1,3,20,56,152.2,57.7,160.6,38.8,115.2,63.8,114.5,43,118.3,85.5,39.2,120.7,152.2,118.1,137.5,56,51.5,60.8,130,55
31,055,301P,2787,1122,149,1402,38,19,0,2,55,1946,934,111,829,29,15,0,2,26,166.7,396.1,180.9,490.3,135.8,315.4,209.9,334.1,144.9,328.7,269.4,136.9,323.9,396.1,322.9,412,166.7,171.6,195.2,364.59999999999997,177.7
31,055,302P,974,244,648,35,1,6,0,1,39,714,190,480,23,0,5,0,1,15,57.1,289.2,60.2,303.5,45,235.1,76.1,214.9,49.4,238.5,130.8,42.7,242.5,289.2,238.7,259.4,57.1,67.2,68.1,254.1,66.1
31,055,303P,1095,308,659,64,5,16,0,0,43,837,265,502,37,3,8,0,0,22,63.8,357.9,66.1,372.6,51,292.3,84,260,56.5,295.5,155.4,47.4,301.4,357.9,296.7,316.2,63.8,77.9,75,313.2,74.9
31,055,304P,1520,884,478,83,4,5,0,5,61,1072,690,305,47,4,5,0,1,20,193.4,290.3,182.8,344.5,136.9,249.8,194,242.8,140,258.1,235.9,130.4,260.2,290.3,256.3,293.8,193.4,160.8,188.4,274.4,173.5
31,055,305P,1737,1179,145,137,6,214,1,0,55,1266,935,110,70,4,118,1,0,28,191.5,466.5,202.8,565.7,155.9,433.2,240.5,311.2,160.8,456.6,317.8,162.6,443,466.5,444,438.4,191.5,199.20000000000002,221.5,446,204.6
31,055,306P,1857,655,719,275,13,98,2,4,91,1289,525,480,158,8,71,2,2,43,107,377.5,122.8,458.7,75.5,306.8,142.3,332.1,78.5,317,200.3,76.9,317.3,377.5,313.4,395.2,107,107.7,132.5,351.3,114.7
31,055,307P,1838,1047,448,209,4,66,0,9,55,1291,807,288,118,3,44,0,6,25,115.6,374.8,132.2,466.3,90,337.8,160.6,297.6,99.8,355.2,226.6,94.9,354.1,374.8,349.2,382.1,115.6,127.8,146.6,364.2,131.7
31,055,308P,800,308,411,45,5,9,0,0,22,587,252,282,29,4,6,0,0,14,52.8,170.4,60.1,212.1,40.9,153.4,72.7,135.3,45.6,161.6,103.2,43.3,160.9,170.4,158.6,173.6,52.8,58.4,66.7,165.6,59.9
31,055,309P,2991,567,1964,246,29,53,1,6,125,2085,526,1279,155,22,50,1,2,50,45.9,563.9,79.4,693,41.7,444.7,101.60000000000001,523.3,43.1,456.7,178.79999999999998,37.8,458.8,563.9,454,608.6,45.9,75.3,90.3,523.4,75.5
31,055,310P,857,750,39,44,4,4,0,0,16,673,604,28,28,3,4,0,0,6,125.7,158.2,201.3,202,157.1,157.1,213.4,119.9,158.4,166.6,214.1,154.1,163.8,158.2,163,161,125.7,171.1,207.2,161.3,174.7
31,055,311P,1443,1137,159,77,15,13,1,1,40,1146,929,120,53,11,12,1,1,19,226.2,320.9,254.1,397.4,201.5,292.3,281.5,242.29999999999998,205,307,334,207.1,291,320.9,296.8,320,226.2,237,268,308.1,244.2
31,055,312P,1040,848,76,60,2,28,4,0,22,791,668,46,33,2,26,4,0,12,191,292.1,192.6,372.6,178,281.5,235.9,187.9,179.4,294.4,290.9,182.6,277.6,292.1,284.5,280.1,191,207.8,214,284.4,207.3
31,055,315P,2695,284,1726,283,21,257,5,5,114,1805,224,1217,149,15,145,4,1,50,39.2,632.7,74.7,759.7,52.8,524.5,104.6,579.1,55.1,540.7,221.4,41.8,555.1,632.7,540,669.3,39.2,93.9,89.5,598.6999999999999,84.6
31,055,316P,1416,110,1141,91,19,6,0,5,44,959,89,786,50,14,4,0,2,14,20.1,396.3,39.4,399.2,22,290.2,49.1,298.2,24.9,293.2,119.1,18.7,300.6,396.3,294.2,348.8,20.1,46.4,44.1,329.5,42
31,055,317P,1183,64,997,48,6,2,0,9,57,764,52,648,23,4,2,0,7,28,24,308,39.8,305,24.8,226,45.3,223.1,27.3,230.9,97.8,21.4,236,308,230.7,264,24,42.7,42.3,254.7,40.5
31,055,318P,1410,310,744,261,11,20,0,0,64,976,256,536,140,10,9,0,0,25,46.6,379.9,37.1,236.1,25.6,174.7,51.1,169.5,26.3,181.7,92.3,23.5,182.7,379.9,179.7,202.3,46.6,42.2,43.8,221.1,43
31,055,319P,1470,180,1105,121,5,2,0,2,55,978,146,736,66,5,2,0,1,22,47.4,360.6,58.8,372.5,40.7,273,67.1,279.6,43.5,281.3,134.7,38.5,286.5,360.6,280.1,325.5,47.4,64.6,62.9,309.1,62.1
31,055,31P,1188,1068,39,14,4,51,1,2,9,922,830,29,10,4,42,1,2,4,295.8,230.9,311,342.7,232.7,223.1,356,200.5,239.6,234.5,345.6,239.6,220.1,230.9,226.2,271.6,295.8,264.4,333.3,242.1,288.5
31,055,320P,921,795,61,34,9,8,0,0,14,746,667,45,20,6,5,0,0,3,179.6,247.7,192.5,266.5,151.2,200.6,205.3,167.7,153.3,209.9,219.5,146.4,206.2,247.7,205.70000000000002,217.1,179.6,167.6,199.2,216.6,178.3
31,055,321P,918,820,38,37,7,7,2,1,6,758,689,23,25,7,6,2,1,5,220.3,224.3,244.29999999999998,230.1,191.6,180.79999999999998,259.2,132.2,193.2,192.6,255.3,188,187.9,224.3,187.1,181.1,220.3,206.8,251.6,191.6,221.6
31,055,322P,1385,842,435,58,4,12,2,2,30,1070,693,316,36,3,7,2,1,12,271.7,393.2,263.7,396.3,230.8,287.9,319,230.8,237.2,292.6,346.9,225.6,295.6,393.2,291.9,313.6,271.7,259.5,291.4,316.2,270.9
31,055,323P,1063,833,91,85,3,15,0,1,35,801,661,52,59,2,12,0,1,14,153.3,230.1,164,300.2,128.4,219.7,182.4,190.1,131.6,232.5,226.9,132.1,223.4,230.1,225.20000000000002,244.7,153.3,154.9,173.3,232.7,159.7
31,055,324P,1500,1207,58,76,4,131,0,0,24,1229,1003,34,53,3,121,0,0,15,335.1,456.2,332,572.2,321.9,430,409.5,260.6,324.40000000000003,444.9,488.6,328,415.2,456.2,430.1,416.4,335.1,365.8,370.9,429.9,362.5
31,055,325P,1047,884,39,90,0,11,0,1,22,816,717,23,50,0,11,0,1,14,153.7,238.1,158.9,319.7,123.7,233.5,177,206.4,126.5,248.6,227.1,127.2,240.1,238.1,240.5,262.6,153.7,150.9,167.9,247.7,156.5
31,055,326P,1224,1152,8,18,0,16,0,1,29,870,833,6,12,0,11,0,1,7,231.6,477.3,246.8,578.1,250.1,460.9,348,228.4,245.8,480.7,424.5,259.1,446.8,477.3,462.8,403.6,231.6,295,297.1,445.3,286.6
31,055,327P,1580,505,714,189,32,87,0,2,51,1073,411,487,94,18,46,0,2,15,67.1,372.9,67.6,312.5,43.2,218.9,83.1,226.6,43.9,226.5,129.4,42.1,227.5,372.9,224.3,269.4,67.1,64.6,75,264.1,68
31,055,328P,1052,399,541,58,9,9,0,1,35,706,319,335,26,4,5,0,1,16,112.3,276.4,120.5,328.7,91.1,228.9,133.29999999999998,232.3,93.39999999999999,236.6,168.2,84.9,235.4,276.4,233.6,280.7,112.3,109.4,127.1,256.4,114.8
31,055,329P,1352,1180,79,40,4,23,0,0,26,1073,974,45,28,2,14,0,0,10,228.8,519.4,233.9,652.5,224.1,516.4,318.5,287.5,227.1,533.3,411.3,231.20000000000002,510,519.4,520,470,228.8,273.5,276,503.1,267.9
31,055,32P,986,884,31,20,3,26,0,0,22,663,603,21,11,3,15,0,0,10,338.9,209,343.8,290,290,188.8,403.59999999999997,146.6,293.09999999999997,201.8,379.9,292.8,182.3,209,191,218.4,338.9,314,373.6,203,334.7
31,055,333P,1609,913,437,119,18,42,0,9,71,1133,705,295,62,13,26,0,6,26,156.2,397.6,167.6,492.3,127,373.9,197.9,278.2,131,393.4,263,133,382.4,397.6,383.1,385.1,156.2,163.5,182.6,386,167.7
31,055,335P,1448,1131,59,58,16,155,4,1,24,1431,1122,56,54,15,155,4,1,24,98.2,351,169.3,558,107.5,323.3,220.2,350.7,112,328.9,222,115.9,317.8,351,323.3,454.3,98.2,139.1,194.7,371.5,149.4
31,055,336P,1553,359,953,106,9,4,0,9,113,1025,290,614,55,7,3,0,6,50,50.5,326.1,59.8,357,37.4,244.2,65.9,271.2,40.1,251,128.7,36.4,253.3,326.1,249.6,314.2,50.5,60.6,62.7,283.9,60
31,055,339P,1264,210,827,110,22,13,0,14,68,835,165,561,60,17,7,0,5,20,25.2,275.4,35,299.2,25.3,206.6,42.8,235.79999999999998,26.7,210.5,102,21.1,213.8,275.4,210.2,267.5,25.2,43.9,38.7,240.2,40.1
31,055,33P,1380,1248,30,39,5,34,0,2,22,1074,980,27,29,3,25,0,2,8,632.3000000000001,316,1208.5,875.3000000000001,615.1,385.6,1330.9,499.8,605.1,414.90000000000003,803.2,617,378.6,316,392.8,687.4,632.3000000000001,660,1269.8,478.3,830.1999999999999
31,055,340P,1063,602,349,62,6,1,0,0,43,764,484,226,32,5,1,0,0,16,76.6,160.2,77.6,185.5,53.3,129.5,84.3,130.7,57,134.9,105.5,54.1,135.9,160.2,133.7,158.2,76.6,67.3,80.8,146.2,72.6
31,055,341P,1778,338,1181,151,11,6,0,9,82,1187,276,789,77,11,6,0,2,26,49.4,496.40000000000003,79.1,544.2,56.2,395.2,84.9,438.4,58.1,404.9,195.7,50.7,410.8,496.40000000000003,403.7,491.1,49.4,90.2,82,448.4,82.1
31,055,342P,1138,135,849,104,18,1,0,6,25,831,111,633,62,10,1,0,4,10,18.2,296.6,28.8,320.6,19.6,222.8,38.2,252.7,21.5,226,100.6,15.8,230.5,296.6,226.3,287,18.2,39.2,33.4,258.2,34.4
31,055,343P,1937,420,1200,129,15,25,7,8,133,1228,331,742,66,11,18,5,4,51,50.3,429.6,66.9,464,41.3,332.1,73.5,364,44.7,338.5,161.6,38.4,344,429.6,338.3,413.9,50.3,71.6,70.5,378.9,68.7
31,055,344P,1468,206,1085,90,11,18,0,14,44,984,156,740,47,7,8,0,4,22,34.9,388.6,50.8,394.6,33.6,304.8,61.9,305.1,40.6,301.2,138.4,29.9,311,388.6,305.6,350.1,34.9,60.8,56.4,334.2,55.5
31,055,345P,1737,268,1201,142,20,5,1,17,83,1211,212,871,82,11,3,1,3,28,63.3,425.8,72.5,441.4,50.2,318.8,85.6,337.1,56.4,327.5,168.6,49,334.1,425.8,326.4,389.5,63.3,81.3,78.9,364,78.2
31,055,346P,1807,217,1303,171,19,5,0,3,89,1151,160,844,84,13,5,0,1,44,39.4,404.3,51.4,441.5,31.1,300.9,64.5,342.2,34.3,305.9,141.7,28.7,312.40000000000003,404.3,306.5,391.9,39.4,58.6,57.8,351.4,55.6
31,055,348P,1165,1010,48,62,4,9,0,1,31,907,810,30,40,2,9,0,1,15,177.3,261.7,185.9,354.8,147,258.8,205.7,215.2,152.6,275.8,260.7,153.8,264.4,261.7,266.6,284.8,177.3,178.5,195.6,271.7,183.2
31,055,352P,971,831,64,40,6,9,2,3,16,754,664,52,21,6,5,2,1,3,98.6,267.1,99.7,336.8,91.2,254.5,135.1,161.4,92.3,262.4,176.7,91.7,252.4,267.1,256.6,249,98.6,113.1,117.3,255.9,111.8
31,055,353P,1377,447,302,287,13,281,0,11,36,1034,388,245,188,10,175,0,8,20,106.5,325.3,104.6,416.3,90.5,308.8,139,211.2,92.9,317,189.2,88.7,308.8,325.3,311.6,313.9,106.5,115.3,121.8,314.7,115.8
31,055,354P,787,743,15,14,1,10,1,0,3,582,553,11,8,1,6,1,0,2,166.6,262.4,166.4,323.3,168.5,250.6,217.5,133.1,168.7,259.6,263,173.1,241,262.4,250.3,228.3,166.6,193.3,191.6,244.9,189.2
31,055,355P,2017,1153,223,561,13,9,0,1,57,1434,942,152,309,9,6,0,0,16,255.9,329.5,273.1,410,203.8,301.6,288.6,285.5,207.7,313.5,330.2,197.1,317.7,329.5,311.3,347.7,255.9,234.5,280.4,326.1,250.70000000000002
31,055,358P,1614,1171,313,61,19,7,1,3,39,1261,968,221,35,11,6,1,0,19,265.3,478.8,299.4,581.6,274.1,449.2,350.6,366.1,278,463.6,432.2,267.1,457.40000000000003,478.8,456.8,474.1,265.3,313,325,466.1,309.4
31,055,359P,1303,1079,118,52,3,16,0,1,34,963,840,64,31,2,12,0,1,13,178.1,368.5,184.6,439.3,145.9,337.5,216.8,234.5,150.3,358.6,282.5,151.9,346.1,368.5,347.3,337.2,178.1,182.6,200.70000000000002,347.3,187.2
31,055,35P,983,869,20,19,6,52,0,1,16,665,599,16,14,3,28,0,1,4,340,209.7,344.6,290.9,290.9,189.3,404.7,147.1,294.4,202.5,380.8,293.7,182.8,209.7,191.6,219,340,314.9,374.8,203.6,335.7
31,055,360P,915,643,181,42,1,21,1,3,23,699,505,143,23,1,14,1,0,12,181.5,279.6,197,319.6,163.1,239.2,221.1,204.8,164.4,252.5,258.2,159,251.9,279.6,247.7,262.1,181.5,185.9,209.1,258.2,191.9
31,055,361P,990,735,155,36,4,17,2,0,41,723,584,96,18,2,10,2,0,11,199.20000000000002,309.6,210.6,357.3,165,267.1,229,225.2,168.4,281.8,269,161,281.8,309.6,277,291,199.20000000000002,190.9,219.9,287,200.4
31,055,362P,1786,1196,453,51,21,14,0,1,50,1456,1045,333,34,12,12,0,1,19,278.2,577.9,282.40000000000003,599.1,253.3,441.9,330.9,401.3,254.4,459.3,426.9,239.5,468.6,577.9,456.5,500.5,278.2,293.3,306.6,491.4,295.2
31,055,364P,1711,766,784,40,8,50,0,6,57,1151,598,473,22,8,30,0,3,17,175,442.7,183.8,477.1,160.8,347.5,209.7,336.8,161.3,362,295.2,151.1,368.9,442.7,359.40000000000003,407.1,175,191.9,197,389.1,191
31,055,365P,1740,570,976,104,8,2,0,2,78,1195,469,629,55,8,2,0,2,30,78.2,397.9,91.1,415.9,63.7,294.4,103.6,294.2,70,298,173.3,63.8,300.3,397.9,298,354.8,78.2,92.6,97.6,333.1,91.9
31,055,367P,1461,1106,216,42,7,27,0,8,55,1080,863,144,26,5,21,0,0,21,153.9,318.3,164.6,395.5,120.5,276.6,182.9,273.5,125.6,285.6,228.8,120.7,281.7,318.3,281.1,334.7,153.9,148.9,173.8,305.2,156.9
31,055,368P,958,812,65,49,1,4,0,0,27,730,653,35,26,1,4,0,0,11,185.9,221.9,186.6,291.6,152.4,208.4,212.2,171.2,157.3,217.5,252.1,157,209.7,221.9,211.8,231.4,185.9,179.7,199.20000000000002,219.8,186.2
31,055,369P,1705,1320,164,125,6,22,12,1,55,1273,1038,113,67,5,19,8,0,23,204,337.5,221.8,458.5,156.7,328.7,244.9,308,161.1,344.6,290.1,158.2,333.4,337.5,335.4,383.1,204,191.6,233.6,351.9,205.1
31,055,36P,1056,922,20,68,5,12,0,3,26,724,652,11,36,4,11,0,0,10,253,200.2,262.1,268.8,185.5,193.7,275.40000000000003,171.5,188.1,210.7,284.4,185.2,198.4,200.2,201,220.2,253,210.7,268.8,207.2,233.4
31,055,370P,1258,620,521,48,8,3,0,5,53,832,469,299,28,8,3,0,1,24,107.8,284.2,112.2,349.9,83.2,232.6,125.2,255.8,85,246.29999999999998,172.1,83.2,246.29999999999998,284.2,242,303.2,107.8,105.7,118.7,269.2,109.8
31,055,371P,815,336,266,124,13,42,0,4,30,600,289,187,72,9,24,0,1,18,51.7,175.1,59.4,215.1,38.7,150.29999999999998,70.7,145.9,41.8,156.7,99.5,40.2,156.5,175.1,154.5,180.3,51.7,55,65,166.4,57.4
31,055,372P,906,729,53,83,3,6,3,1,28,723,617,35,50,2,5,1,0,13,146.4,209.1,153.8,284.7,123.9,207.3,170.4,163.4,130,221.2,215.3,131.2,211,209.1,213,224,146.4,149.9,162.3,216.1,152.9
31,055,373P,1778,446,1119,117,7,7,0,12,70,1195,365,738,52,6,5,0,4,25,132.7,502.9,148.9,573,116.4,417.7,167.9,416.8,116.6,430.8,246.6,106.5,433.4,502.9,427.3,494.8,132.7,146.6,158.7,462.4,147.9
31,055,374P,1064,869,99,49,16,13,0,5,13,824,693,67,32,12,10,0,2,8,162.6,238.1,170.5,322.8,135.3,235.4,188.8,192.9,141.3,251.1,239.20000000000002,142.2,240.2,238.1,242.29999999999998,257.6,162.6,164.4,180,247,168.7
31,055,375P,1640,1250,201,112,3,24,1,7,42,1169,947,131,59,2,15,1,1,13,302.3,316.1,302.8,424.7,245.9,277,344.8,271.9,256.9,294.5,376.8,248.1,286.4,316.1,285.9,348,302.3,282,323.8,311.9,296.9
