state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_18_rep_bar,uss_18_dem_tra,uss_20_rep_lum,uss_20_dem_dav,gov_18_rep_gor,gov_18_dem_thr,sos_18_rep_buc,sos_18_dem_byr,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
56,025,0802,691,625,1,54,1,1,1,0,8,532,490,1,34,1,1,1,0,4,232.5,46.9,186.70000000000002,45.1,165.9,46.9,182.6,50.6,168.7,43.2,170.5,40.2,46.9,43.4,47.9,232.5,168.6,184.6,45.4,184.6
56,025,0803,1911,1696,24,143,22,6,1,1,18,1524,1369,16,102,18,6,0,1,12,420.9,59,468.1,88.2,283.1,65.5,440.8,105.60000000000001,295.4,52.1,284.9,58.3,59,59,96.2,420.9,286.7,455,71.1,364.5
56,025,0804,2108,1944,10,48,67,5,0,1,33,1684,1544,8,35,67,5,0,1,24,836.6,117.8,910,139.2,602.6,150.8,879.5,168.3,601.1,129.8,622.3,104,117.8,129.1,152.9,836.6,608.3,895,135.8,741.9
56,025,0805,2213,1985,16,159,13,3,1,0,36,1491,1365,8,88,12,2,1,0,15,952.9,93.2,1074.1,162.1,588.1,122.89999999999999,1030,212.2,574.9,116,581.9,97,93.2,112,187.3,952.9,581.7,1051.7,134,800.5
56,025,0901,1886,1796,1,44,12,15,0,0,18,1517,1463,0,26,8,15,0,0,5,904.4,157,920.5,207.7,666.3,221.1,906.3,218.3,676.4,172.7,692.6,161,157,184.1,212.8,904.4,677.6,912.8000000000001,188.4,793.5
56,025,0901C,3,2,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1.8,0.3,1.8,0.4,1.3,0.4,1.8,0.4,1.3,0.3,1.4,0.3,0.3,0.3,0.4,1.8,1.3,1.8,0.3,1.6
56,025,1101,170,161,0,4,0,1,0,4,0,133,127,0,3,0,1,0,2,0,110.6,4.5,121.9,4.5,79.5,8.7,117.8,12.4,85.2,4.5,81.5,11.1,4.5,7.7,8.7,110.6,81.5,119.8,6.7,99.1
56,025,1102,230,209,0,16,1,0,0,0,4,193,182,0,8,1,0,0,0,2,108.8,19.6,124.2,21.7,93.4,16.3,124.80000000000001,21.7,88.5,17.7,87.8,16.3,19.6,16.400000000000002,21.7,108.8,88.9,124.5,19.1,105.2
56,025,1103,428,412,0,11,0,1,0,0,4,361,350,0,7,0,0,0,0,4,216.7,49.1,218.9,53.6,167.3,36.6,216.7,57,170.6,34.3,165.1,33.2,49.1,34.6,55.5,216.7,167.6,217.4,43.9,192.4
56,025,1104,169,161,0,1,1,6,0,0,0,118,113,0,1,1,3,0,0,0,108.8,4.9,113.1,6.9,80.1,11.200000000000001,107.89999999999999,10.1,77.9,11.8,80.1,6.9,4.9,9.9,8.2,108.8,79.7,110.7,9,94.5
56,025,1202,626,593,1,10,6,3,0,1,12,520,496,0,10,2,3,0,1,8,281.2,79.4,284,88.4,223.9,71.6,288.1,97,230.3,59,224,56.1,79.4,61.7,91.3,281.2,225.5,286,75.5,255.3
56,025,1301,175,165,0,10,0,0,0,0,0,138,131,0,7,0,0,0,0,0,85.5,9.7,83.7,19.3,62.9,12.200000000000001,80.3,19.3,60,13.8,61.300000000000004,11.3,9.7,12.200000000000001,19.3,85.5,61.4,81.8,13.9,71.8
56,025,1302,132,127,1,1,0,1,0,0,2,106,103,1,1,0,1,0,0,0,72.5,1.7000000000000002,72.5,0.4,48.4,3.2,69.6,4.3,40.5,4.3,42.4,4.3,1.7000000000000002,4.2,1.6,72.5,42.9,71.9,3.2,57.5
56,025,1401,48,48,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,25,0,22.2,1.2000000000000002,22.2,1.8,22.2,1.2000000000000002,22.2,1.8,22.2,1.8,0,1.8,1.2000000000000002,25,22.2,22.2,1.3,22.7
56,027,0102,95,90,0,4,0,0,0,0,1,79,76,0,3,0,0,0,0,0,60.3,0,57.7,0,55.3,0,55.599999999999994,0,54.4,0.9,55.3,0,0,0,0,60.3,55.3,56.1,0,55.699999999999996
56,027,0302,64,64,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,57,0,79.1,0.8,62.300000000000004,3,82.8,0.8,56.2,0.8,54.8,3,0,2.6,0.8,57,57.5,80.6,0.8,65.5
56,027,0401,153,144,1,2,0,0,0,2,4,133,126,1,1,0,0,0,1,4,98,1.5,93.3,2.4000000000000004,85.7,2.4000000000000004,93.3,2.4000000000000004,77.69999999999999,2.4000000000000004,87.5,1.5,1.5,2.4000000000000004,2.4000000000000004,98,84,93.3,2.4000000000000004,90.6
56,027,0601,934,877,3,23,15,4,0,0,12,779,725,2,21,15,4,0,0,12,290.3,33.6,288.8,33.6,242.3,40.7,289.7,42.1,232.9,41,231.5,41,33.6,40.9,36.5,290.3,234.3,289,40.1,261.4
56,027,0602,994,953,0,16,4,5,0,0,16,769,746,0,8,3,3,0,0,9,472.9,71.5,466.7,109.5,412.6,91,476.5,98.8,384.5,95,389.8,76.5,71.5,88.3,104.1,472.9,394.8,472.8,90.5,433.7
56,027,0701,244,233,0,7,1,0,0,0,3,197,191,0,3,1,0,0,0,2,137.5,7.5,131.2,7.5,120.7,7.5,133.8,11.2,114.5,13.1,116.3,11,7.5,11,8.6,137.5,117.6,132.4,9.5,125.39999999999999
56,029,0101,591,560,0,13,1,6,0,1,10,475,451,0,11,0,6,0,1,6,300.5,45,384.2,63.5,253.5,51.2,383.4,60.9,230.6,50,247.9,45.7,45,48.9,61.9,300.5,243.7,383.4,52,300.6
56,029,0201,1800,1698,1,65,4,5,1,0,26,1384,1319,1,45,4,5,0,0,10,792.8,144,921.1,223.29999999999998,618.6,162.5,942.8,195.4,610.4,144,612,135.7,144,147,209.4,792.8,613.2,932.1,167.8,749.3
56,029,0202,1663,1564,3,49,9,5,4,2,27,1302,1242,1,30,7,4,2,0,16,612,165.3,655.7,226.79999999999998,437.8,187.2,693.2,198.2,469.7,142.9,447.1,150.1,165.3,160.2,212.2,612,451.6,674.1,178.4,552.5
56,029,0301,1249,1178,0,54,4,4,0,0,9,989,943,0,35,2,2,0,0,7,582.3,101,672.9,139.3,495.2,98.8,691.8,128.4,494.4,83.4,495.2,85.9,101,88.2,133.6,582.3,495.2,683.3,104.7,572.6
56,029,0302,1435,1388,2,18,8,6,4,0,9,1179,1140,0,15,6,6,4,0,8,817,169.9,961.6,245.4,709.4,168.9,1017,202.2,701,137.2,703.9,143.9,169.9,149,222.6,817,705,988.3,178.4,819
56,029,0401,1715,1636,1,46,10,4,2,0,16,1443,1386,1,30,10,4,2,0,10,932.1,174.1,1046.8,235.5,762.6,186.6,1053.5,220.1,741,155.3,744.4,165.7,174.1,168.2,227,932.1,748.2,1050.4,187.1,879.6
56,029,0402,448,414,1,20,2,1,1,0,9,344,326,0,10,2,1,1,0,4,164.4,18.7,182.5,37.6,141.6,19.2,183.20000000000002,35.5,133.4,16.5,135.1,15.9,18.7,16.7,36.4,164.4,136.7,182.9,24,156.3
56,029,0601,1014,935,3,53,2,8,1,0,12,770,719,2,36,2,4,1,0,6,409.7,46.1,493.8,67.3,342.8,48.9,492.90000000000003,63.4,333.9,51.1,338.9,36.6,46.1,46.4,64.8,409.7,338.7,493,51.800000000000004,402.9
56,029,0702,63,59,0,4,0,0,0,0,0,59,56,0,3,0,0,0,0,0,53.1,9.1,53.1,11.8,40.1,11.1,51.1,12.8,35.7,9.799999999999999,38.7,7.9,9.1,9.2,12.2,53.1,38.1,52.4,10.1,45.2
56,029,0801,194,187,0,3,2,0,0,0,2,152,145,0,3,2,0,0,0,2,118.9,12.8,127.3,16.3,97.4,17.4,130.6,14.6,91.2,15.7,94.2,13.4,12.8,15.3,15.4,118.9,93.6,128.7,15.1,109.1
56,029,0802,328,316,2,6,2,0,0,0,2,260,251,2,3,2,0,0,0,2,152.4,26,156,33.8,121.5,29.2,156,34.5,119.8,31.1,121.5,31.8,26,31.1,33.8,152.4,121.39999999999999,156,31.1,137.70000000000002
56,029,0803,267,251,0,5,1,0,1,0,9,210,199,0,4,1,0,0,0,6,128.5,12.6,126.6,19.4,90.4,15.1,127.3,21.3,90.4,9.4,90.4,12.700000000000001,12.6,12.700000000000001,20.2,128.5,90.4,126.89999999999999,14.8,108.5
56,029,0901,1449,1252,11,115,13,34,1,2,21,1252,1090,11,82,13,34,1,2,19,256.5,103,270.1,123.8,177.8,94.3,275.1,119.5,165.9,96.1,164.1,86.7,103,93,121.39999999999999,256.5,168.9,272,103.7,218.5
56,029,0902,735,641,1,79,1,5,0,0,8,575,521,1,45,1,3,0,0,4,226,64.9,286.2,72.8,191,60,302.2,75,183,58.8,200.7,44.1,64.9,54.4,73.9,226,191.5,294.4,62.8,231.4
56,029,0904,1113,1028,4,69,1,5,0,0,6,840,789,0,42,1,4,0,0,4,330.8,122.9,379.6,160.2,268.7,112.9,395.9,155.7,265,104.1,266.1,101.8,122.9,105.5,157.6,330.8,266.4,387.8,126.4,317.4
56,029,0905,804,743,0,36,0,6,0,2,17,598,557,0,28,0,4,0,2,7,338.1,85,384,118.8,289,86,417.8,105.4,293.8,76.1,293,72.1,85,78.1,111.8,338.1,292.7,400.4,90.6,336.3
56,029,0907,2212,1853,3,296,11,25,2,6,16,1698,1459,2,197,7,20,2,2,9,536.9,169,697.1,216.3,439.2,159,719.8,214.7,421.7,156.7,430.4,152,169,156.7,215.5,536.9,430.4,708.7,176.4,541
56,029,1001,923,823,0,78,4,3,0,1,14,702,636,0,53,4,3,0,0,6,398.6,61.2,487.2,73.4,302.5,54.4,491.4,70.3,286.8,51.6,293.1,49.4,61.2,51.6,71.60000000000001,398.6,293.4,489.3,60.8,376.90000000000003
56,029,1002,1473,1368,1,71,1,2,1,0,29,1140,1078,1,46,1,2,0,0,12,596.2,113.7,778.9,129.5,520.9,113.9,806,115.39999999999999,513.1,108.39999999999999,519.9,102.5,113.7,108.39999999999999,122.3,596.2,518.4,792.4,114.10000000000001,622.9
56,029,1102,130,126,0,2,0,0,0,0,2,125,121,0,2,0,0,0,0,2,52.8,14.9,55.1,14.9,39.9,11.3,55.800000000000004,13.700000000000001,38.7,11.3,39.9,11.3,14.9,11.3,13.9,52.8,39.800000000000004,55.4,12.6,46.6
56,029,1601,954,917,3,11,6,4,2,1,10,814,785,3,9,6,2,2,1,6,430.5,164.8,499.2,211.7,374.6,148.6,503.8,195.9,360,148.6,369.9,139.5,164.8,147,203,430.5,369.2,502.3,166.6,422.2
56,029,2101,1139,1046,1,71,4,8,0,0,9,864,800,0,45,4,8,0,0,7,527.7,71.7,634.7,72.4,404.4,68.3,632.8,80.6,385.9,56.1,399.9,53.4,71.7,58.3,75.6,527.7,398.4,634.2,67.4,496.3
56,029,2301,465,426,1,24,6,2,1,0,5,376,351,0,16,3,2,1,0,3,223.3,30,300.4,35.3,190.6,37.4,296.1,32.6,181.1,31,195.8,31,30,32.8,33.6,223.3,189.1,298.7,32.4,231.2
56,029,2401,1855,1680,5,86,31,16,0,0,37,1464,1354,5,54,15,14,0,0,22,505.1,137.9,540.9,231.9,335.8,166.7,552.9,216,340.6,145.6,331.1,150.3,137.9,153.3,224.6,505.1,335.7,545.8,174.5,435.2
56,029,2402,891,854,3,22,0,1,0,1,10,687,667,2,12,0,1,0,1,4,325.8,96.2,337.3,131.8,253.7,89.1,360.1,116,253,68.9,246.4,83.9,96.2,80.2,123.8,325.8,251.6,349.09999999999997,97.7,296.4
56,029,2403,483,454,2,11,7,4,0,0,5,374,354,2,10,4,3,0,0,1,152,49.8,163.2,48.2,119,36,164.9,47.1,120.3,29.8,120.9,29.8,49.8,32,47.4,152,120.3,164,40,139.9
56,029,2501,1231,1164,2,37,8,4,4,0,12,987,940,2,25,5,4,3,0,8,422,155.8,454.1,211.1,328.7,170.9,488,178.20000000000002,347.3,138.6,338.7,134.1,155.8,147.70000000000002,195.2,422,338.4,471.5,164.9,395.7
56,029,2502,727,705,0,15,1,0,0,0,6,579,567,0,10,0,0,0,0,2,322.2,93.8,345.3,139.2,286.4,100.89999999999999,375.4,105.1,294.8,81.10000000000001,289.7,81.9,93.8,87.9,122,322.2,290,360.1,100.5,319.1
56,029,2503,854,824,0,6,0,6,0,6,12,652,633,0,2,0,3,0,4,10,410.5,78.5,420.1,99.7,302.1,85.9,424.7,88.7,309.5,64.5,298.2,63.5,78.5,71.5,94.4,410.5,302.7,422.3,79.8,360
56,031,0101,923,816,4,89,5,1,0,0,8,734,657,3,61,5,1,0,0,7,259.3,54.2,292,79.5,214.2,60,296.2,80.9,181.3,73.4,205.2,56.3,54.2,62.5,80.4,259.3,200.6,293.9,67.7,241.4
56,031,0102,704,641,0,40,6,4,0,2,11,575,536,0,27,3,3,0,2,4,238.6,80.8,261.3,94.2,188.8,83.7,278.9,76.4,175.7,83.2,195.2,65.2,80.8,77.8,85.5,238.6,187,269.8,80.5,223.3
56,031,0103,1150,1054,0,78,2,10,0,0,6,893,837,0,46,2,5,0,0,3,420.9,91.3,460.2,152.9,345,123.8,488.3,142.1,319.1,125.3,350.8,105.3,91.3,118.6,147.3,420.9,338.5,474.7,123.5,397.3
56,031,0104,850,768,0,61,2,9,0,0,10,675,624,0,38,1,5,0,0,7,283.8,77.8,322,96.5,225.3,82.2,336.8,92,223,83,235,66,77.8,77.1,94.8,283.8,227,330.1,82.7,270.5
56,031,0106,1529,1422,3,81,2,0,0,1,20,1173,1104,1,54,2,0,0,1,11,705.7,103.2,803.1,117.5,597.1,117.5,803.1,124.5,549,120.10000000000001,599.2,94.5,103.2,111.3,120.3,705.7,584,803.1,112.9,675.4
56,031,0201,1318,1140,3,151,5,6,0,0,13,1049,929,2,96,5,4,0,0,13,449.6,135.8,547.5,141,378.8,153.7,552.7,160.8,362.6,154,376.3,143.4,135.8,152.1,152.3,449.6,374.8,550,150.1,445
56,031,0301,146,137,0,8,0,0,1,0,0,124,117,0,6,0,0,1,0,0,45.6,19.7,56.699999999999996,24.8,39.7,12.5,61.4,24.4,32.9,18,37.2,12.5,19.7,14,24.8,45.6,37.1,58.199999999999996,18.6,45.6
56,031,0601,375,360,0,9,2,1,0,0,3,312,301,0,5,2,1,0,0,3,181.29999999999998,28.7,218.4,30,142.3,20.7,212.4,41.7,137.4,20.7,138,19.8,28.7,20.7,33.7,181.29999999999998,138.1,215.7,28.2,171.9
56,031,0901,106,101,0,4,0,0,0,0,1,93,88,0,4,0,0,0,0,1,61.8,9.3,59.9,9.5,52.6,14.9,59.9,13.1,47.5,14.9,55.4,10.5,9.3,14.3,10.5,61.8,52.2,59.9,11,56.3
56,031,1001,357,335,1,14,1,0,4,0,2,273,259,1,8,1,0,3,0,1,164.9,22.1,173.1,28.900000000000002,131.8,27.3,173.1,36,117.9,36,136.8,27.1,22.1,28.900000000000002,30.900000000000002,164.9,129.79999999999998,173.1,28.8,148.8
56,031,1201,414,385,0,25,2,0,0,0,2,329,314,0,13,1,0,0,0,1,209.9,26,242.7,32.6,175.8,29.8,242.7,31.7,167.6,29.8,175.4,22,26,28.6,32,209.9,174.20000000000002,242.7,29.7,200.7
56,031,2001,587,549,14,16,2,0,0,0,6,486,460,12,10,2,0,0,0,2,281.5,50.3,314.5,55.5,248.5,48.4,312.1,55.5,224,57.7,242.5,40.2,50.3,48.6,55.5,281.5,238.9,313.5,50.6,270.5
56,031,6-2,208,200,0,4,0,0,0,3,1,186,179,0,3,0,0,0,3,1,137.6,20.6,146.6,26.4,111,24.8,145.4,24.4,103.3,26.3,111.7,18.7,20.6,24.1,25.3,137.6,109.2,145.6,24.2,126.5
56,033,0101,1378,1227,3,74,22,16,0,0,36,1029,928,2,49,16,14,0,0,20,369.9,83.8,456.5,122.5,264.7,100.6,475.3,114.9,269.2,80,263.7,89.9,83.8,89.9,117.7,369.9,265,466.1,99.4,350.5
56,033,0201,1512,1368,6,76,13,25,3,1,20,1170,1054,6,61,11,22,3,1,12,397.7,91,437.8,129.4,261,107.2,451.3,124.1,280.1,93.4,265.7,95.3,91,98.3,127,397.7,268.6,445.2,106.2,349.9
56,033,0202,861,799,0,34,3,2,0,0,23,687,648,0,23,3,2,0,0,11,251,126.8,284.1,178,211.9,136.7,311.9,162.1,235.6,112.2,225.9,117.2,126.8,121.5,170.4,251,224.9,298.5,137.7,252.9
56,033,0203,2046,1881,3,98,13,22,0,0,29,1495,1380,3,69,10,19,0,0,14,588.2,179.1,684.6,265.40000000000003,480.4,186.6,710.8000000000001,255.8,494,165.5,487.1,160.7,179.1,170.7,261.1,588.2,487.1,697.8,202.2,574.1
56,033,0204,1649,1543,7,67,9,5,0,0,18,1249,1178,5,42,8,3,0,0,13,450.4,147.7,491,211.6,322,147.7,523.9,195.1,333.3,130.7,332.6,116.3,147.7,130.8,202.7,450.4,330.1,506.6,157.8,408.7
56,033,0205,1602,1497,5,60,9,21,0,0,10,1290,1223,2,41,4,14,0,0,6,692.1,267.7,758.5,367.8,615.9,289.1,830.7,311.2,687.7,222.2,650.4,237,267.7,249.9,339.3,692.1,651.1,794.8,282.8,705.9
56,033,0302,719,674,2,20,8,3,0,0,12,578,548,1,14,6,1,0,0,8,171,138.1,199.4,187.1,150.1,138.9,220.2,171,172.3,115.6,154,122.5,138.1,126,179.4,171,158.7,209.3,145.8,178.1
56,033,0303,642,584,4,42,1,5,0,0,6,517,484,0,24,1,4,0,0,4,238.8,84.2,260.5,131.5,203,100.2,274.1,114.5,218.9,80.6,207.8,76.5,84.2,85.8,122.8,238.8,209.9,267.3,98,233.6
56,033,0304,1278,1204,4,41,16,6,1,1,5,996,951,1,22,11,5,1,1,4,464.1,169,517.7,193.1,371.6,199.2,535.8,188.7,408.3,168,383.8,166.1,169,177.7,191,464.1,387.59999999999997,526.6,180.7,446.5
56,033,0305,1385,1302,3,47,6,11,0,0,16,1121,1062,3,33,6,11,0,0,6,559.8,176.4,650,255.9,481.2,191.2,685.6,234.9,523.7,150.4,505.2,153.7,176.4,165,245.5,559.8,503.9,667.3,193.3,567.6
56,033,0402,1875,1723,3,75,22,15,3,2,32,1451,1361,2,44,17,10,3,2,12,470.3,157.1,547.1,239.9,337.2,174.1,579.6,209.2,354,151.6,333,155.6,157.1,160.6,224.5,470.3,340.8,563.1,180.7,436.3
56,033,0403,2039,1821,27,103,28,19,1,0,40,1685,1531,26,64,21,16,1,0,26,538.2,155.8,636.9,192.8,385.3,167.8,658.8,187.7,386.40000000000003,157.1,378.4,149.9,155.8,157.8,190,538.2,383.8,647.8,168.5,497.7
56,033,0404,461,431,1,14,8,4,0,1,2,350,330,0,10,3,4,0,1,2,122,52,151.2,59.8,82.10000000000001,52,158,57.9,85.1,49,74.9,50.1,52,50.1,58.7,122,80.7,154.6,53.7,112.2
56,033,0501,470,421,10,17,12,5,1,0,4,412,366,10,17,10,4,1,0,4,124.9,29.6,126.3,33.6,84.9,29.2,127.5,36.3,88.8,23.4,83.39999999999999,25.2,29.6,25.5,34.6,124.9,85.2,127,29.3,106.2
56,033,0601,1135,1085,6,24,9,4,1,0,6,857,834,2,7,7,2,1,0,4,469.4,103,512.3,126.8,382.1,118.5,535.3,114.6,404.59999999999997,87.8,394.3,87.8,103,97.9,120.9,469.4,393.6,523.5,106.2,450
56,033,0701,404,390,0,2,6,2,0,0,4,319,306,0,2,6,2,0,0,3,198.4,49,212,63.4,176.20000000000002,52.5,221.6,59.199999999999996,191.2,37.5,180.3,43.7,49,44.9,61.300000000000004,198.4,181.9,217.6,50.3,196.7
56,033,0801,968,934,0,21,4,2,0,0,7,823,801,0,13,2,2,0,0,5,426.2,142,534.2,200.3,357.1,156,538.6,195,369.9,138.2,360.4,141.2,142,144.4,197.7,426.2,362.3,536.6,162.6,430.7
56,033,0901,108,106,0,1,0,0,0,0,1,86,85,0,1,0,0,0,0,0,46.6,2.9,51.4,5.8,37.2,5.8,51.4,5.8,34.3,5.1,31.8,8.7,2.9,6.3,5.8,46.6,34.4,51.4,5.8,42.6
56,033,1001,313,293,0,15,4,0,0,0,1,239,229,0,8,1,0,0,0,1,138.9,16.2,154.2,17,120.1,13.3,156.6,15.8,119.5,10.200000000000001,116.2,10.6,16.2,10.700000000000001,16,138.9,119.4,155.3,13.6,133.9
56,033,1101,1657,1575,0,34,11,6,0,2,29,1260,1202,0,27,8,6,0,2,15,613.7,134.7,730.3,170.3,484.4,147.2,732.4,178.9,505.3,123,493.2,126.2,134.7,132.2,175.3,613.7,493.9,731.2,146.8,593.5
56,033,1201,2137,2067,2,35,15,4,0,0,14,1689,1641,2,24,9,4,0,0,9,1005.1,278.1,1175.8,383.3,883.9,292.4,1215.2,355.3,956.1,215.9,919.2,226.7,278.1,245,369,1005.1,920.4,1194.6,290.7,1026.1
56,033,1301,1057,1011,6,15,8,5,4,0,8,775,747,1,9,4,5,4,0,5,391.3,91.2,456.3,131.4,308.9,107.5,455.3,125.5,318.8,88.1,304.6,88.9,91.2,94.5,128.2,391.3,311,455.9,105.6,372.7
56,033,1601,445,424,0,13,3,0,0,1,4,340,327,0,7,3,0,0,1,2,223.5,23.3,230.9,38.4,158.1,28.5,233.7,34.3,159.9,18.2,156.2,21.5,23.3,21.7,36.3,223.5,158.1,231.8,28.400000000000002,192.7
56,033,1701,855,753,0,31,62,7,0,0,2,577,516,0,18,36,5,0,0,2,331.3,42.5,406.4,84.3,265.4,52.9,408.9,80.5,254,52.9,251.4,50.6,42.5,52.6,82.5,331.3,256.9,407.8,60.5,319.4
56,033,1702,501,473,2,16,1,1,0,0,8,406,387,2,10,1,0,0,0,6,229.7,48.2,292.4,57,204.1,45.300000000000004,296,59.1,188.2,48.8,199.6,43.7,48.2,45.7,58,229.7,198.7,292.7,49.4,234
56,033,1801,83,83,0,0,0,0,0,0,0,70,70,0,0,0,0,0,0,0,55.1,9.3,52.2,7.8999999999999995,38.2,9.3,51.300000000000004,10.2,41.1,6.1000000000000005,37.300000000000004,7,9.3,7.1,8.5,55.1,38.5,51.900000000000006,8,45.5
56,033,1901,485,470,0,6,3,0,0,0,6,373,362,0,6,2,0,0,0,3,217.1,39.6,259.4,53.7,193.4,48.3,262.4,48.3,202.9,37.300000000000004,187.4,39.6,39.6,40.9,51,217.1,194.1,260.9,43.5,220.9
56,033,2001,757,697,0,23,27,2,0,0,8,565,536,0,12,13,2,0,0,2,385.1,67,464.9,106.7,375.9,90,471.8,103.5,371.9,80.8,363.09999999999997,75.9,67,82.2,105.5,385.1,370.8,468.5,87.4,405.2
56,033,2002,294,283,0,9,1,0,0,0,1,222,213,0,8,1,0,0,0,0,92.5,16.1,111.8,29.1,78.8,16.4,116.10000000000001,29.8,69.3,18.2,80,12.7,16.1,15.7,29.3,92.5,76.2,113.6,20.3,91.10000000000001
56,035,0101,1990,1780,4,170,5,12,0,0,19,1573,1422,4,123,5,8,0,0,11,626.5,225,779,314.1,535.9,229.8,804.3,287,561.4,201.29999999999998,541.6,194.4,225,208.4,300.6,626.5,546.2,791.3,241.1,641.1
56,035,0103,2011,1860,12,86,8,19,0,1,25,1450,1341,12,56,8,16,0,1,16,747.3,135.3,909.7,187.2,579.3,154.7,919.4,184.7,575.5,145.2,559.6,131.6,135.3,144.8,185.4,747.3,572.5,915.7,156.2,715.9
56,035,0104,1449,1325,1,80,9,7,1,3,23,1056,980,1,48,7,7,1,3,9,485.90000000000003,63.1,582.1,94.3,354.09999999999997,70,586.8,93.7,348.3,62.3,333.4,64.8,63.1,64.9,93.9,485.90000000000003,345.9,584.8,73.6,447.2
56,035,0201,1651,1452,7,150,29,6,0,0,7,1269,1142,4,95,16,6,0,0,6,447.5,34.6,449.5,41.5,337.3,34.6,453.2,34.6,330.5,33.6,328.8,25.6,34.6,32.7,37.800000000000004,447.5,331.1,450.9,34.300000000000004,392.5
56,035,0202,1114,931,0,149,7,2,0,0,25,816,700,0,98,6,2,0,0,10,331.9,29.2,353,38,237,34.9,352.2,37.9,232.2,30.8,231.7,31.900000000000002,29.2,32,38,331.9,232.3,352.7,33,289.2
56,035,0204,551,499,1,39,8,1,0,0,3,466,421,1,32,8,1,0,0,3,164.20000000000002,12.9,165.1,15.1,123.9,12.9,166.5,12.9,121.5,12.4,120.7,9.2,12.9,12,13.799999999999999,164.20000000000002,121.7,165.7,12.8,143.6
56,035,0401,678,633,3,23,11,2,0,0,6,535,505,3,16,7,1,0,0,3,257.8,57.4,327.6,88.7,185.3,53.5,326.4,84.1,192,52,183.9,48.3,57.4,52,85.5,257.8,186,327.3,63.1,244.7
56,035,0402,528,510,2,10,2,2,0,0,2,411,396,2,7,2,2,0,0,2,205.2,43.7,227.9,52.2,171.5,36.9,226.6,55.2,175.1,24.8,167.9,29.2,43.7,29.9,53.3,205.2,171.5,227.4,41,196
56,035,0501,275,270,0,5,0,0,0,0,0,243,241,0,2,0,0,0,0,0,145.4,43.4,165.6,51.9,129.9,41.9,167,45.3,129.2,41.9,121.5,38,43.4,40.8,48.6,145.4,127.2,166.3,43.1,143
56,037,0101,255,195,4,53,0,3,0,0,0,183,147,4,30,0,2,0,0,0,71.6,3.2,81.4,8,47.4,15.9,87.8,10.4,44.6,10.4,51.1,8,3.2,11.200000000000001,8.6,71.6,47.4,84.10000000000001,8.9,63.6
56,037,0301,981,799,6,152,9,2,1,0,12,781,644,5,116,7,2,1,0,6,260.7,90.8,257.09999999999997,104.89999999999999,190.3,102.5,269.2,98.7,185.9,95,187,91.3,90.8,96.2,101.9,260.7,187.4,263,97.2,224.9
56,037,0302,1480,1319,9,120,6,11,0,0,15,1144,1038,5,77,6,8,0,0,10,424.3,135.3,422,153.2,328.6,152.9,433.6,151.7,320.8,143.7,316.3,140,135.3,145.3,152.5,424.3,321.6,428.4,146.2,374.4
56,037,0303,1332,936,3,353,13,7,2,0,18,933,710,3,198,7,7,1,0,7,350.1,110.6,349.2,126.2,273.7,126.4,358.5,125.6,267.5,118.7,263.1,115.5,110.6,120,126,350.1,267.9,353.8,120.4,310.3
56,037,0304,721,484,8,194,16,2,2,0,15,557,391,6,138,10,2,2,0,8,99.9,31.1,86.9,31.1,60.800000000000004,24.1,77.9,36.2,52.1,29.2,54.1,25.9,31.1,25.9,33.7,99.9,55.7,82.3,29.5,72
56,037,0305,798,643,18,102,6,6,2,0,21,561,471,13,67,4,3,0,0,3,163.5,62.6,173.4,94,118.5,93,187.8,83,122.6,79,126.4,73.2,62.6,81.5,88.7,163.5,122.6,180.5,80.9,148.6
56,037,0401,1129,949,5,154,5,4,0,0,12,927,794,4,112,5,3,0,0,9,285,120,255.8,144,178.8,147.1,269.1,134.1,173.3,131,174.1,135.1,120,137.3,139.1,285,174.7,262,135.2,222.4
56,037,0402,1169,933,39,143,5,23,1,3,22,815,670,28,86,2,17,0,2,10,285.5,84.1,279.4,88,169.2,84.1,293.40000000000003,84.1,166.1,90.1,167.2,77,84.1,83.8,85.9,285.5,167.4,286.4,84.4,227
56,037,0403,1616,1061,40,467,22,7,3,0,16,1240,848,28,324,20,7,3,0,10,242.9,59.4,193,69,160,55.3,202,65.1,149,60.9,153.5,54.6,59.4,56.699999999999996,66.8,242.9,153.9,197.4,60.2,183.6
56,037,0404,2290,1867,20,320,9,30,2,0,42,1736,1465,13,206,6,25,1,0,20,570.3,181.9,525.9,207.9,400,212.79999999999998,531.1,210.9,391.4,221.2,398.8,185.20000000000002,181.9,206.4,209.4,570.3,397.1,528.3,203.3,469.5
56,037,0501,912,638,10,238,5,8,0,4,9,663,487,7,154,5,4,0,3,3,138.9,48.1,145.1,59,106.9,57.9,156,48.9,108,53.9,104.2,53.9,48.1,55,53.9,138.9,106.5,150.5,53.7,126.5
