state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_boo,uss_16_dem_eld,uss_20_rep_cot,uss_20_dem_har,gov_18_rep_hut,gov_18_dem_hen,atg_18_rep_rut,atg_18_dem_lee,sos_18_rep_thu,sos_18_dem_inm,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20,ndv,nrv
05,139,08,1616,251,1330,21,1,4,1,0,8,1214,239,955,11,1,2,1,0,5,53.8,359.3,76.6,358.1,80.3,271.7,127.1,295.3,44.6,263.5,37.199999999999996,261.1,40.4,249.79999999999998,315.6,258.3,327.2,66.7,40.6,102.4,294.3,65.8
05,139,09,3101,659,2249,144,15,3,1,6,24,2248,573,1555,91,12,3,1,4,9,99.9,665.6,141.3,663.4,149,503.5,235,546.1,83.4,487.7,68.8,484.1,74.4,461.9,584.4,478.8,605,124,74.6,189,544.5,121.6
05,139,10,552,110,394,38,1,1,0,4,4,408,95,289,20,1,1,0,1,1,68.1,61.9,98.3,88.5,68.5,54.5,110.1,76.3,48.1,39.2,42.4,42.2,41.9,42.2,58.300000000000004,40.9,82.3,68.1,44,103.89999999999999,57.9,68.5
05,139,11,893,510,321,49,1,3,0,0,9,673,425,217,25,1,2,0,0,3,112.6,101.5,161.7,146.20000000000002,113.4,89.6,182,125.3,79.9,63.9,70.3,69.60000000000001,69.5,69.60000000000001,95.8,67.6,135.5,112.89999999999999,73.10000000000001,171.6,95.1,113
05,139,12,2299,1545,571,111,4,30,0,3,35,1741,1265,372,64,4,20,0,0,16,291.5,262.9,418,378.5,292.6,231.7,471.3,324.7,206.8,165.7,181.6,180.4,179.9,180.4,247.4,174.8,350.5,292.3,189.2,444.3,246.3,291.7
05,139,13,1234,689,443,15,2,55,0,0,30,953,568,314,11,2,43,0,0,15,159.5,143.7,229.1,207.2,160.29999999999998,127,257.7,177.7,113.2,90.8,99.5,98.6,98.3,98.6,135.4,95.7,192.3,159.8,103.7,243.20000000000002,134.9,159.6
05,139,14,891,550,308,23,2,1,0,0,7,735,458,256,16,1,1,0,0,3,147.7,62.2,158.6,103.2,148.8,49.7,185.2,83.7,107.9,57.4,105.1,63.300000000000004,108.8,59.2,56.1,59.7,92.7,148.1,107.6,171.4,68.60000000000001,137.5
05,139,15,794,732,46,11,2,1,0,2,0,632,591,34,4,2,1,0,0,0,382.3,48.3,332.3,37.2,360.8,48.3,342.5,34.4,305.6,27,292,33.6,289.5,32.8,48.3,31.9,35.5,371.5,295.5,337.7,37.3,329.2
05,139,16,2638,2508,60,35,8,6,1,1,19,1938,1851,50,21,4,5,0,0,7,996.6,109.2,1068.6,96.4,944.5,125.3,1091.2,91.4,750.4,81.9,715.8,101.8,705.8,116.39999999999999,117.4,100.4,94.2,971.1,723.8,1079.7,102.8,896.7
05,139,17,1181,1038,106,14,8,2,0,0,13,875,770,84,9,5,2,0,0,5,422.09999999999997,87.4,507.4,109.3,414.2,86.5,524,97.8,394.4,37.1,366.8,66.3,369.7,55.3,86.8,53,103.8,417.5,376.7,515.4,77.4,428.3
05,139,18,236,208,18,2,2,1,0,0,5,183,164,10,2,2,1,0,0,4,108,22,122,39.9,98,29.099999999999998,119,40.9,60.1,22,60.1,22,58,21,25.400000000000002,21.8,40.6,103,59.400000000000006,120.4,28.2,89.4
05,139,19,415,277,120,8,2,0,0,0,8,330,227,95,4,2,0,0,0,2,190.5,68.7,125.1,44.6,173.79999999999998,61,132,38.2,142.9,47.8,129.3,51.1,122.9,52.7,64.7,50.6,40.9,182,131.8,128.8,52,145
05,139,20,1154,1000,125,12,5,0,0,1,11,920,809,92,10,5,0,0,0,4,445.6,141,427.9,116.6,414.1,123.9,444.9,108.9,353,88.4,335.3,91.1,326.9,98.8,132.2,92.5,112.6,430.5,338.9,436.59999999999997,109.7,392.6
05,139,21,615,502,94,8,0,0,1,0,10,474,389,74,5,0,0,1,0,5,211.9,61.6,237,59.1,198.8,54.6,245.4,56.8,172.7,36.199999999999996,167.5,36.199999999999996,165.4,40.8,57.699999999999996,37.5,57.9,205.5,168.5,241,49.2,199.8
05,139,22,348,296,36,14,0,2,0,0,0,277,236,33,6,0,2,0,0,0,164.1,26.3,141.6,12.9,151.3,25.3,138.6,14.6,101.5,18.4,98,17.1,98,18.4,26,18.2,13.3,157.4,98.9,140,18.4,127.3
05,139,23,131,100,25,3,2,1,0,0,0,104,84,15,2,2,1,0,0,0,51.9,15.8,41.6,10.9,47.699999999999996,14.4,42.1,9.200000000000001,37.7,11.3,34.2,12.6,33,13.700000000000001,15.1,12.6,10.1,49.7,35,41.8,12.6,41.199999999999996
05,139,24,546,399,137,7,1,0,0,0,2,438,325,105,5,1,0,0,0,2,214,72.7,171.9,48.3,196.79999999999998,64.9,174,40,155.7,51.6,140.8,56.7,136.1,61.6,68.9,56.800000000000004,44,205.3,144.2,172.7,56.5,170.2
05,139,25,548,308,233,2,0,0,0,0,5,390,230,158,0,0,0,0,0,2,227.6,138.8,153.4,78,210.3,117,174.7,53.4,179.7,98.89999999999999,177.1,100.2,170.20000000000002,96.60000000000001,127.5,98.89999999999999,65.5,218.5,176,164.4,97.6,185
05,139,26,191,152,34,2,2,0,0,0,1,158,125,29,1,2,0,0,0,1,92.39999999999999,56.5,62.2,31.6,85,47.4,70.6,21.5,73,40.4,72,40.7,68.8,38.800000000000004,51.5,40.4,26.5,88.6,71.6,66.6,39.8,75.2
05,139,27,758,674,60,12,6,0,0,0,6,600,531,50,12,5,0,0,0,2,340.9,41.8,327.8,34.9,322.2,49.4,332.7,31.5,264.5,34.9,258.4,34.1,259.8,34.1,45.9,34.1,33.2,331.6,260.7,330.5,36.9,300.6
05,139,28,250,152,26,70,0,0,1,0,1,195,122,22,49,0,0,1,0,1,106,37.2,90.7,28.9,91.9,37.800000000000004,92.3,23.3,84.6,25.5,77.1,28.7,76,29.5,37.5,27.900000000000002,26.2,99,79.2,91.5,30.1,88.3
05,139,29,1156,853,256,36,1,0,0,0,10,889,662,202,20,1,0,0,0,4,262.6,55.5,295.9,57.3,256,56.1,293.7,59.9,221.4,53,213.2,49.1,212.7,54.7,55.8,52.6,58.4,259.7,215.3,294.2,55,250.7
05,139,30,53,20,30,2,0,1,0,0,0,38,18,17,2,0,1,0,0,0,116,159,110,92.1,113,112,127,72,95,107,89,116.9,88,110,135.4,111.30000000000001,82,114.60000000000001,90.7,118.5,109.9,105.4
05,139,31,597,267,309,7,7,0,0,0,7,464,212,235,6,5,0,0,0,6,144.3,208,94.8,99.6,161.5,151.4,109.5,73.8,102.2,160.29999999999998,100.5,146.1,103.4,142.4,180.1,149.4,86.4,152.5,102.2,102.5,139.8,116.8
05,139,32,278,199,72,5,0,0,0,0,2,223,165,55,2,0,0,0,0,1,69.4,99.9,45.6,47.5,77.5,72.9,52.7,35.4,48.8,76.8,48.4,69.9,49.4,68.4,86.4,71.4,41.2,73.3,48.8,49,67.2,56
05,139,33,558,161,339,46,1,1,0,0,10,433,141,254,30,1,1,0,0,6,94.2,220.29999999999998,78.8,120.6,92.4,172.6,95.9,89,63.4,160.6,58.8,162,54.4,168.1,196.3,163.3,104.7,93.3,58.8,87.4,156.5,77.2
05,139,34,614,251,344,10,3,0,0,0,6,484,200,271,5,3,0,0,0,5,105.7,246.29999999999998,87.9,134.3,103,192.8,107.2,99.6,71.5,179.4,66,180.7,61.199999999999996,187.9,219.6,182.3,116.7,104.3,66.1,97.6,174.29999999999998,86.3
05,139,35,150,137,11,1,0,0,0,0,1,131,119,11,1,0,0,0,0,0,77.2,15.8,40.9,13.1,69.9,10.1,43.2,12,64.1,14.8,58,19.1,61.699999999999996,19.1,13,17.8,12.5,73.4,61.2,41.7,14.7,59.4
05,139,36,849,779,30,23,2,0,0,0,15,635,583,25,16,2,0,0,0,9,383,62.4,294.3,56.4,351.8,69,302,50.4,270.4,33.6,261.4,31.1,256.8,36.7,65.89999999999999,33.7,53.2,367.3,262.5,297.8,48.699999999999996,303
05,139,37,951,796,137,8,0,2,0,0,8,752,636,103,4,0,1,0,0,8,453.2,74.3,348.7,67.4,416.40000000000003,81.5,358,59.7,320.7,39.8,309,36.3,304.2,43,77.8,40,62.5,434.7,310.6,352.7,57.5,358.8
05,139,38,912,688,186,19,4,1,3,0,11,684,526,134,10,3,1,3,0,7,346,121.5,240.6,90.4,314.2,108.2,254.9,78.8,257.2,79.4,237.79999999999998,83.1,233,91.4,114.7,84.7,84.7,329.9,242.4,247.8,93.3,269
05,139,39,621,514,79,4,4,0,0,0,20,459,392,52,3,4,0,0,0,8,232.39999999999998,81.7,161.5,60.699999999999996,210.7,72.4,171,52.8,172.6,53.1,159.6,55.7,156.5,61.4,76.8,56.7,56.8,221.2,162.7,166.1,62.5,180.6
05,139,40,332,123,201,0,0,0,0,0,8,258,92,161,0,0,0,0,0,5,130.6,46,90.9,34.1,118.39999999999999,40.8,96.2,29.7,97,29.8,89.6,31.3,88,34.4,43.300000000000004,31.8,31.9,124.10000000000001,91.5,93.5,35.2,101.6
05,139,41,585,453,106,9,2,7,0,0,8,459,364,76,5,2,5,0,0,7,232.1,81.9,161.4,61,210.6,72.5,170.8,52.8,173.2,52.9,159.5,55.6,156.6,61.5,76.8,56.1,56.4,220.7,162.7,166,62.3,180.8
05,139,42,282,221,37,22,0,2,0,0,0,212,167,30,13,0,2,0,0,0,132.1,32.6,108.9,18.4,125.6,28.5,111.8,16.2,105.6,25.3,99.5,23,98.3,24.2,30.6,24.1,17.3,129,101,110.5,23.9,111.6
05,139,43,659,567,76,6,2,1,0,0,7,517,447,59,3,2,1,0,0,5,222.1,42.5,267.5,43.2,203.5,36.5,269.1,41.6,154.6,31,144.6,42.5,148.2,33.8,39.8,34.8,42.3,213.1,148.4,268.4,39.5,201.7
05,139,44,394,320,61,8,3,0,0,0,2,301,243,48,5,3,0,0,0,2,177.3,49.8,174.1,44.7,164.2,46.1,183.7,30.1,119.2,29.2,109.8,34.8,109,32,47.7,32,37.2,170.8,112.5,179.1,37.699999999999996,148.3
05,139,45,604,432,130,36,3,2,0,0,1,478,352,103,19,3,1,0,0,0,259.7,90.9,222.6,70.7,225.3,92.4,225.9,56.7,207.2,62.7,189.1,70.3,186.3,72.4,91.8,68.2,63.8,242.6,194.3,224.4,73.7,216.7
05,139,46,646,524,59,27,2,25,0,0,9,544,457,45,20,2,15,0,0,5,73.4,96.4,97.4,105.1,83.7,76.7,113.9,89.8,78.6,65.1,66.1,73.4,65.9,71.3,86.5,70,97.4,78.6,70.1,105.7,82.7,82.7
05,139,47,205,149,51,3,2,0,0,0,0,166,120,41,3,2,0,0,0,0,22.3,29.5,29.7,32.1,25.4,23.4,34.8,27.5,24,19.9,20.1,22.3,20.1,21.900000000000002,26.5,21.4,29.8,23.8,21.5,32.3,25.2,25.2
05,139,48,1596,1139,261,172,3,8,0,0,13,1190,887,183,103,2,6,0,0,9,412.8,112,590.1,160.1,407.3,108,617.9,133.2,336.1,98.8,314.9,98.8,320.1,98.8,109.9,98.8,147.2,410.4,323.7,604.2,115.5,428.6
05,141,01,994,942,1,14,3,0,0,0,34,769,731,1,9,3,0,0,0,25,303.2,71.2,341.2,69,251.1,113.4,339,75.5,248.6,58.6,251.6,62.1,252.2,63.2,92.1,61.8,72,277.5,251.5,340.3,73.6,284.2
05,141,010,988,930,0,26,15,0,0,0,17,780,746,0,15,10,0,0,0,9,309.4,44,324.1,51.1,246,87.7,325.8,47.6,256.7,51.1,244.1,55.5,245.4,62.3,65.7,55.8,48.9,277.1,248.6,324.9,56.6,278.8
05,141,011,391,369,0,4,10,0,0,0,8,299,282,0,4,7,0,0,0,6,133.4,26.799999999999997,147.8,25.700000000000003,118.1,44.8,142.3,32.5,133.1,21,127.1,25.900000000000002,124.1,29.8,35.7,25.700000000000003,29.2,125.7,128,145,29.5,132.2
05,141,013,827,758,8,33,6,4,0,3,15,646,593,7,26,4,4,0,3,9,214.2,80.7,254.1,74.5,182.3,102.4,249.5,74.4,194.7,63.3,177.5,80.5,173.4,81.7,92,75.1,74.4,198.1,181.9,252.2,80,206
05,141,014,512,484,6,5,4,1,0,1,11,421,403,4,2,4,1,0,1,6,150.7,51.1,166.8,56.1,135.6,67.1,174,50.5,133.5,37.5,123.7,44.7,119.9,48.1,58.8,43.5,52.6,142.8,125.7,170.6,50.8,143.8
05,141,015,1052,1018,0,15,8,2,0,0,9,833,811,0,7,8,1,0,0,6,367.5,92.2,408.7,89.8,315.6,140.7,414,86.7,318.3,57.5,303.6,75.4,289.8,86,115.6,74.2,87.89999999999999,341.9,303.7,411.4,89.4,344.7
05,141,016,1290,1230,9,16,8,7,0,0,20,968,931,4,10,5,5,0,0,13,368.6,94.4,412,91.1,317.1,135.4,417.7,90.5,325.3,70.4,301.8,89.7,297.1,95.2,114.5,85.5,90.8,342.3,308,414.8,95.3,348
05,141,017,726,709,2,4,0,0,0,0,11,558,547,2,2,0,0,0,0,7,243.9,30.8,272.2,37,219.2,55.5,276,35.1,222.6,22.9,220.2,23.599999999999998,210.3,32.2,43.5,26.2,35.7,232.3,217.4,274.6,34.2,237.8
05,141,019,395,386,0,4,0,2,0,0,3,319,311,0,3,0,2,0,0,3,139.7,27,162.9,17.9,120.2,38.6,162.9,17.1,109,25.2,113.89999999999999,20.2,104.8,29.1,32.8,25.1,17.4,129.6,109.1,162.9,25.2,130.6
05,141,02,655,608,13,12,8,1,0,0,13,531,501,6,7,6,1,0,0,10,193.8,60.800000000000004,204.1,69.2,169.7,73,207.1,62.7,171.5,45.9,166,55.8,161.9,60,66.6,53.7,65.7,181.2,166.4,205.6,60.9,182
05,141,020,1459,1260,5,141,11,9,0,0,33,1120,982,5,94,9,7,0,0,23,366.5,115.6,425.40000000000003,111,330.9,142.9,427.8,119.6,354.8,86.2,317.2,118.5,311.5,120.7,128.5,109.6,115.60000000000001,348.1,328,426.2,116.1,362.4
05,141,021,277,255,0,20,1,0,0,0,1,238,225,0,11,1,0,0,0,1,78,36.7,78.9,42.2,58.4,52.1,79.6,46,74.8,35.1,70.5,37.3,64,43.8,44.5,38.7,44.1,68,69.9,79.2,42.1,72
05,141,022,502,491,2,3,2,0,0,0,4,470,462,2,3,2,0,0,0,1,243.5,73.7,242.8,77.8,225.3,86.2,259.4,64.1,228.1,40.1,209.9,57.4,209.1,60.300000000000004,79.5,52.4,71.2,234.3,215.7,250.70000000000002,65.5,231.70000000000002
05,141,023,661,612,8,20,3,0,0,0,18,510,476,4,15,3,0,0,0,12,201.2,37.1,224.4,38.1,154,77.2,228.8,37.3,174.8,29.9,158.9,42.1,154.2,46.1,57.2,39.5,37.699999999999996,177.6,162.5,226.79999999999998,44.1,185
05,141,024,869,815,3,24,6,1,0,0,20,669,636,3,17,5,1,0,0,7,297.1,93.2,340.7,91,249.4,137.4,349,87,294.7,71.8,269.9,92,258.8,98.4,115.1,87.7,88.7,273.4,274.2,345,95.8,294.5
05,141,025,1560,1450,6,54,10,15,1,1,23,1246,1175,6,32,9,10,1,1,12,420.3,163.1,519.8,166.9,386.7,201.9,531.6,157.4,416.8,112.1,375.7,150.1,353.8,166.4,182.5,143,161.5,402.5,381.4,525.7,159.9,429
05,141,026,833,777,0,30,7,7,0,0,12,691,655,0,19,5,4,0,0,8,238,103.2,267.2,103.2,218.5,123.9,277.2,89.8,223.79999999999998,76.9,208.3,86.3,201.7,93.4,113.6,85.5,96,227.9,211,272.4,97.1,233.6
05,141,027,901,882,1,11,2,0,1,0,4,831,813,1,10,2,0,1,0,4,373.09999999999997,148.2,425.5,184.9,334.4,181.79999999999998,456.4,146.8,362.6,109.3,344.2,127,326.9,143.8,165.1,126.9,165.4,353.09999999999997,344.6,441.1,149,374.8
05,141,05,454,436,0,5,2,1,0,2,8,367,356,0,4,2,1,0,0,4,120.89999999999999,23.2,134.4,33.1,93.8,44.199999999999996,131.8,35.9,112.3,23.5,106.8,29.6,101.1,32.8,33.7,28.5,34.4,107.2,106.8,133.1,31.7,114.3
05,141,07,525,515,0,5,0,2,0,0,3,410,403,0,3,0,2,0,0,2,178.3,45.7,218.3,52.8,161,63.300000000000004,211.3,55.699999999999996,174.8,36.1,166.4,39.2,159.9,43.7,54.5,39.7,54.2,169.7,166.7,214.7,48,181.6
05,141,08,1424,1355,1,29,7,4,0,0,28,1082,1037,0,15,5,3,0,0,22,438.8,130.8,464.1,111,384.6,173.5,475.7,108.2,407.2,83.6,371.4,106.4,361.7,114.5,152.1,102.4,109.3,410.8,379.5,471,117.7,414.5
05,143,00,6,6,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2.2,2.3,2.7,3.1,2.4,2.3,2.9,3,2.4,2.1,2,2.4,2.1,2.3,2.3,2.3,3,2.3,2.2,2.8,2.5,2.4
05,143,001,2877,2588,12,175,14,56,0,4,28,2233,2056,9,96,12,38,0,1,21,793.3,308.3,958.6,404.7,766.9,356.7,967.7,414.7,662.9,250.1,634.8,269.5,622.4,279,332.4,266.3,409.5,779.9,639.7,963.2,326.1,772.1
05,143,002,1536,1414,1,42,11,30,2,2,34,1165,1088,1,22,11,20,1,2,20,451.6,140.4,528.8,167.7,416.4,186.3,525.9,184.7,364.7,116.7,349.9,126.8,338.1,129.8,163.1,124.7,176,434.5,350.6,527.1,149.9,424.9
05,143,003,4528,4004,33,264,52,60,3,3,109,3312,3002,24,148,38,44,1,2,53,1548.3,663.1,2005.7,1047.3,1572.2,723.6,2063.2,1049.1,1290.7,527.8,1243,581.3,1228.1,595.3,692.8,568.4,1048.4,1559.9,1253.6,2034.8,741.2,1564.6
05,143,005,715,675,3,5,9,5,0,0,18,570,544,1,4,8,3,0,0,10,208.4,95.8,236.6,114.4,187.6,125.6,240.7,111.9,182.3,72.9,167.1,85.7,164.4,86.8,110.4,82.1,113.3,198,171.2,238.5,98.89999999999999,198.4
05,143,006,858,813,3,13,9,2,1,0,17,640,612,0,10,9,2,1,0,6,214.2,97.8,262.8,108.6,202.3,117,265.6,111.7,184.8,74.6,170.6,91.3,171.1,87,107.6,84.6,110.1,207.9,175.3,264.3,98.4,209.8
05,143,007,902,838,3,17,4,1,0,0,39,658,624,1,8,4,1,0,0,20,219.2,95.3,248.6,123.89999999999999,208.1,121.7,243.6,129.70000000000002,185.6,71.8,176.8,85.4,176.8,81.5,108.5,79.6,126.9,213.9,179.6,246.1,101.2,208.20000000000002
05,143,008,390,334,1,5,21,21,0,0,8,282,244,1,4,11,17,0,0,5,102,28.900000000000002,120.10000000000001,26,93,37,122,24.3,79.1,18,76.89999999999999,19.9,78.2,19.9,32.6,19.4,25,97.3,78.2,121.1,25.1,95.8
05,143,009,2491,2155,17,199,32,11,4,3,70,1745,1565,9,109,18,10,3,1,30,655.9,320.4,871,485.2,644.1,366.4,881.2,499.9,555.2,272.2,524.5,302.7,523.1,306.1,343.6,294,492.5,649.7,534,876.4,364.6,664.6
05,143,010,2414,2103,24,179,17,47,2,3,39,1793,1608,14,101,10,33,2,1,24,1011.1,264.6,1264.8,418.3,1030.5,296.3,1286.3,419.2,875.4,209.4,849.1,233.3,842.1,238.1,280.6,227.5,419.09999999999997,1020.8000000000001,855.2,1276,296.9,1022.5
05,143,011,4388,3813,63,299,41,32,1,3,136,3040,2728,43,137,29,26,1,1,75,1226.4,632.1,1372.3,823.8,1234.5,676.7,1386.2,871.5,1028.2,510.9,973.9,567.2,962.3,571.6,654.1,550.1,847,1230.6,987.6,1378.5,664.1,1169.1
05,143,012,1146,947,66,68,16,20,0,1,28,1041,866,58,57,14,20,0,1,25,213,295.1,206.2,366.09999999999997,221.9,290.2,211.1,371,84.2,211.1,84.2,218,77,227.89999999999998,292.6,218.8,368.2,217.3,81.8,208.6,282.6,156.9
05,143,013,4021,3432,239,161,33,81,0,6,69,3802,3253,234,146,30,74,0,3,62,311.59999999999997,664.2,225.3,600.8,363.2,629.1,248.2,570.2,212.5,492.5,192.6,516.5,182,520.6,646.5,510,585.5,337.3,195.6,236.9,570.4,247.9
05,143,014,2942,2500,136,145,17,85,2,0,57,2197,1908,88,92,17,66,2,0,24,975.7,965.7,1047.5,1386.4,1102.7,974.7,1112,1346.8,863.2,842.4,779.8,910.6,785.7,886,970.6,879.9,1367,1039,809.4,1079.3,1044.8,952.4
05,143,015,4396,3454,212,152,49,426,0,10,93,4296,3412,194,137,47,407,0,10,89,291.6,596.3,220.8,734.1,309.1,615.6,218.79999999999998,751.6,137.2,484.6,118.3,491.9,112.5,501.9,605.7,492.4,742.7,300.2,122.2,219.4,596.3000000000001,201.2
05,143,016,1333,1235,19,25,7,9,1,0,37,1188,1108,15,21,7,9,1,0,27,182.6,546.1,160.8,597.6,220.8,529,172.8,589.1,184.4,666.9,162.4,679.5,158.7,679.5,537.6,675.4,593.8,202.1,168.2,166.5,612.6,177.1
05,143,017,2547,2273,54,65,36,69,0,4,46,2034,1846,41,39,27,56,0,1,24,552.7,883.4,556.1,1023.1,627.5,885.8,604,986,563.9,746.3,486.1,813,475.1,814,884.5,790.9,1004.3,590.2,508.40000000000003,579.7,878.9,552.1
05,143,018,1175,1106,12,27,2,15,0,0,13,908,868,7,10,2,11,0,0,10,176.2,524.8,172,626.8,221,524.8,191.79999999999998,605,211.2,487.8,171.1,521.9,169.9,517.1,524.8,508.9,615.9,198.8,184,182,544.4,187.6
05,143,019,2738,2290,184,100,25,36,7,10,86,2313,1988,147,69,18,29,5,3,54,466.4,969.5,457.9,1165.9,527,983.5,501.2,1128.2,417.5,859.2,383,890.3000000000001,377,889.2,976.6999999999999,880,1147.2,496.7,392.5,479.5,984.4,447.40000000000003
05,143,020,1350,1057,97,66,15,16,4,4,91,1030,869,56,40,10,10,2,1,42,187.3,283.6,224.9,355.90000000000003,195.4,293.6,240.5,352.7,180.9,239.6,156.7,261.6,160.9,254.8,288.5,251.9,354.2,191.20000000000002,166,232.5,291.8,192.2
05,143,021,2872,2161,257,268,28,59,11,2,86,2545,1945,226,218,25,58,6,2,65,274.5,587.5,214.1,582.3,268.5,619.6,222.4,588.3,208.6,458.4,178.8,486.40000000000003,178.6,483.3,603.8,476.2,585.4,271.3,188.5,218.5,543.8,220.6
05,143,022,1652,1415,34,109,27,28,0,2,37,1246,1082,28,74,18,22,0,1,21,525.8,523,639.9,689.4,561.9,529.4,669.9,681.3,548.9,486.8,476.6,548.4,490.3,528,526.1,521.5,685.5,543.7,505,654.9,569,559
05,143,023,2174,1889,66,62,21,87,2,1,46,1619,1433,45,45,17,50,1,1,27,524.6,554.9,536,707.3000000000001,585.5,554.1,569.2,681.3,466.09999999999997,456.09999999999997,424.90000000000003,493.7,418.9,488,554.4,479.4,694.6,555.4,436.6,552.9,562.5,503.6
05,143,024,2511,1659,253,314,30,163,1,5,86,2134,1489,205,210,27,137,1,5,60,154.2,496.8,163.2,541.4,186.1,495.90000000000003,172,570.2,123,389.2,110.39999999999999,391,107.8,396.9,496.2,392.1,555.8,170.4,113.8,167.9,468.6,145.2
05,143,025,550,491,14,26,7,8,0,0,4,445,403,11,16,7,7,0,0,1,72.1,161.1,65.9,196.9,79,156.1,69.10000000000001,197.9,54.9,161.1,49,164,42.1,164,158.7,163,197.3,75.7,48.699999999999996,67.8,171.6,61.6
05,143,026,392,306,30,25,9,17,1,0,4,361,286,24,23,9,14,1,0,4,76,87.89999999999999,145.1,273.6,89,79,167.5,247.70000000000002,94.6,145.6,85.8,152.4,88.10000000000001,153.8,83.4,150.5,260.9,82.5,89.6,156.3,162.79999999999998,106.7
05,143,027,176,132,0,19,2,1,17,0,5,124,99,0,10,2,1,10,0,2,43.1,29.8,45.2,29.8,37.3,36.6,45.2,33.6,25.900000000000002,21.099999999999998,28.9,24.900000000000002,24.900000000000002,28.9,33.2,24.900000000000002,31.6,40.1,26.599999999999998,45.2,29.3,35.699999999999996
05,143,028,1071,1017,1,10,7,18,0,2,16,768,734,1,7,4,11,0,0,11,603.7,232,794.9,404.6,620.4,248.9,837.4,374.6,609.2,219.3,568.4,257.5,568.3,246.1,240,240.9,389.4,611.3,581.8,816.2,283.2,657.4
05,143,029,2693,2460,28,93,33,26,0,0,53,1956,1820,19,44,23,19,0,0,31,630.6,373.3,751.3,479.7,600.6,445.3,739.8,509.3,511.40000000000003,370.4,502.7,384.1,485.3,394.3,408.7,382.8,494.5,615.4,499.2,746.2,422.1,602.8
05,143,030,1070,1010,2,37,9,1,1,1,9,805,765,2,22,6,1,1,0,8,379.6,92.4,567.3,167.1,380.1,107.8,562.3,185.20000000000002,360.2,92.2,347.7,95.4,348.6,97.4,99.7,95.3,175.9,379.9,352,564.7,119.4,420.7
05,143,031,853,670,0,35,38,63,0,0,47,617,514,0,20,20,40,0,0,23,273.2,44.9,314.7,39.2,246.8,72.8,314.7,45.5,217.8,26.3,214.7,32.7,214.7,26.3,59.800000000000004,28.2,42.2,260.8,214.9,314.7,40.8,256.3
05,143,032,4061,3258,117,384,36,172,16,5,73,3074,2554,74,235,27,127,9,5,43,1111.6,671.9,1178.7,968.5,1190,682.3,1229.6,942.7,948.8000000000001,605.8,893.6,653.6,894,660.2,677.4,639.5,955.3,1151.3,911.5,1204.1,740.8,1064.4
05,143,033,575,543,8,7,13,0,0,0,4,475,457,3,3,9,0,0,0,3,127,106,155.5,126.1,126.2,117.2,164.5,123.4,126.2,93.2,121.2,101,114.10000000000001,104.89999999999999,111.5,99.7,124.80000000000001,126.9,120.7,159.7,110.1,133.6
05,143,034,2045,1791,12,135,42,18,2,0,45,1465,1336,7,61,23,11,2,0,25,439.4,179.5,481.3,196.9,415.1,213.7,490.8,200.5,357.7,123.3,343.1,141.2,335.2,149.5,196.3,138.2,198.5,426.7,345.2,486.1,172.5,408.8
05,143,035,1544,1417,14,34,25,19,5,0,30,1196,1111,5,26,19,15,5,0,15,420.1,228.1,524.6,322.2,408.8,263.7,534,332.3,370,225.5,351.9,238.2,356.3,235.8,245.7,233,327.6,414.4,359.1,529.3,263.8,423.5
05,143,036,1003,914,9,36,16,14,0,0,14,743,693,6,17,9,10,0,0,8,346.2,116.7,460.8,148.6,345,143.6,445.2,164.5,302.7,101.7,300,110.4,288.4,116.7,129.6,109.7,156.5,345.2,297.2,453.4,128.5,354.8
05,143,037,469,423,4,11,17,6,0,0,8,326,305,2,5,8,4,0,0,2,134.4,25.9,145.2,40.4,128.9,35.5,152.1,41.4,100.7,17.8,97.3,22.9,98.3,23.8,30.6,21.400000000000002,41,131.2,98.3,148.9,29.8,122.3
05,143,038,392,346,0,4,19,2,5,0,16,294,265,0,4,11,2,2,0,10,110.6,44.8,130.6,45.6,102.7,54,129.8,44.5,104.8,33.4,100.10000000000001,38.3,101.9,36,49.2,35.8,45.2,106.6,102.3,130.1,42.4,111.7
05,143,039,3018,2792,40,107,15,43,1,1,19,2206,2072,24,58,13,29,0,0,10,1044.8,666.7,1283.6,951.6,1159.1,658,1361.7,906.4,1122.6,568.8,1027,647.3,1026.1,644.4,663,620.3,929.7,1101.6,1058.6,1321.8,720.4,1146.4
05,143,040,913,817,19,34,14,7,0,0,22,724,661,10,21,11,5,0,0,16,211.20000000000002,169.8,256.6,213.5,208.7,181.1,260.4,215.4,199.1,154.6,181.8,168.9,181.3,168.5,175.7,163.7,214.3,209.9,187,258.6,181.8,214
05,143,041,29,29,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,8.1,7.1,4.9,9.1,5.9,10,5.9,10,8.1,5.9,7.1,7.1,5.9,7.1,8.5,6.7,9.6,7,7.1,5.4,8.1,6.6
