state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_cor,uss_16_rep_hec,uss_18_dem_ros,uss_18_rep_hel,gov_18_dem_sis,gov_18_rep_lax,atg_18_dem_for,atg_18_rep_dun,sos_18_dem_ara,sos_18_rep_ceg,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
32,031,2001,345,176,4,86,2,58,4,1,14,310,169,4,67,2,56,2,1,9,176.9,116.9,246,127.9,180.1,102.10000000000001,174,95,178.9,85,147,101,162.1,105,178.3,165.5,246,109.6,96.60000000000001,127.9
32,031,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2003,432,390,2,28,3,3,0,0,6,370,341,1,18,3,3,0,0,4,169.9,114.9,196.9,117.5,173.1,112.3,170.7,100.6,168.1,98.1,154.6,106.5,163.1,111,171.5,164.2,196.9,113.6,104,117.5
32,031,2004,3071,986,159,1654,38,106,21,14,93,2143,832,107,1023,29,85,18,1,48,334,166.9,435.09999999999997,190,328,151.1,280,122.9,255,135,250.9,137,277.8,130,331,266,435.09999999999997,159.2,131.20000000000002,190
32,031,2005,1988,413,54,1405,20,60,6,5,25,1381,356,35,904,16,46,5,3,16,208.1,71.6,241.8,126.4,200.3,69.5,169.9,52.4,161.29999999999998,58.7,153.9,59.2,170.3,58.7,204.1,163.6,241.8,70.6,57.3,126.4
32,031,2006,204,169,2,19,0,2,2,0,10,160,136,2,14,0,2,2,0,4,70.6,58.8,88.5,61.2,66.9,64.8,70.2,59.9,71.1,59.1,63.2,63.4,63.8,66,68.7,67.1,88.5,61.7,62.1,61.2
32,031,2007,2784,693,82,1899,5,45,16,4,40,1864,606,59,1119,4,38,15,2,21,280.7,96.6,326.2,170.5,270.8,93.8,229.3,70.6,217.8,79.2,208.1,80,229.8,79.2,275.8,221.1,326.2,95.2,77.2,170.5
32,031,2008,1979,610,37,1143,39,86,27,6,31,1381,566,25,639,33,73,20,3,22,276.9,92.9,331.90000000000003,141.8,273.9,88.9,202,83,188,85.2,180.20000000000002,87,208,81,275.5,194.6,331.90000000000003,91.1,84.2,141.8
32,031,2009,1766,380,19,1235,10,90,14,0,18,1229,312,18,792,10,75,11,0,11,203,89,257,107,189,82,158,64,149,61,147,60,156,66,196,152.4,257,85.6,62.7,107
32,031,2010,491,449,7,17,2,9,0,0,7,476,438,7,15,2,7,0,0,7,133,115,173,132,131,116,109,131,114,129,103,141,106,144,132,108,173,115.5,136.2,132
32,031,2011,10,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,4,3.8,4.8,4.3,3.8,4.3,4,4.1,3.9,4.1,3.6,4.1,3.4,4.6,3.9,3.7,4.8,4,4.2,4.3
32,031,2012,96,71,0,3,0,22,0,0,0,72,55,0,3,0,14,0,0,0,17.8,44.5,28.7,41.8,17.2,45.3,17.4,39.4,17.4,38.6,14.4,39.8,15.799999999999999,40.5,17.6,16.2,28.7,44.9,39.6,41.8
32,031,2013,305,277,0,13,1,8,2,0,4,287,259,0,13,1,8,2,0,4,120.5,116.7,131.8,130.2,116.7,127.2,123.3,118.1,121.9,118.8,104.5,129.4,109.89999999999999,131.8,118.5,114.9,131.8,121.9,124.6,130.2
32,031,2014,165,126,1,18,3,13,0,0,4,135,107,1,12,2,10,0,0,3,59.8,51.4,73.5,54.8,58.4,57,59.5,51.1,60.2,49.1,49.6,56.400000000000006,54.8,55.8,59.1,56.1,73.5,54.1,53.2,54.8
32,031,2016,685,589,6,44,0,26,1,5,14,552,489,6,29,0,19,1,4,4,190,192,301.09999999999997,251.9,183.79999999999998,203.1,178,161.1,175,161.1,154,168,161.1,178,186.9,167,301.09999999999997,197.6,167.1,251.9
32,031,2017,1475,922,59,270,20,125,5,4,70,1172,801,41,168,14,101,5,3,39,315.1,254.1,403.09999999999997,250.9,309.1,235.9,299.1,193,290,198.1,264.1,204.8,288.09999999999997,208.1,312.1,285.3,403.09999999999997,245.1,201,250.9
32,031,2018,2047,1359,38,419,28,126,11,2,64,1569,1131,24,258,18,102,6,0,30,492,423.9,649.1,496.1,500.2,385.4,467.5,342,449.8,350.1,419.9,344.2,446.8,369.7,496.3,445.9,649.1,404.7,351.5,496.1
32,031,2020,1345,896,33,277,12,67,16,1,43,1109,781,26,199,10,55,11,1,26,150,117,216,140,152,118,128,89.1,119.10000000000001,90.9,103,93.1,124,87.89999999999999,151,118.5,216,117.6,90.2,140
32,031,2021,857,702,13,65,7,47,5,1,17,674,570,10,44,6,32,5,1,6,177.2,255.7,253.1,293.6,192.1,266.7,200.2,242.1,199.2,242.9,183.2,243.8,185.1,256.9,184.7,191.9,253.1,261.2,246.2,293.6
32,031,2022,673,578,0,60,0,17,0,0,18,543,477,0,41,0,12,0,0,13,187.1,241.4,203.5,267.8,174.2,253.1,175.1,233.5,170.3,235.4,149.9,250,163.4,256.8,180.6,164.6,203.5,247.3,243.9,267.8
32,031,2023,1691,1172,37,262,16,123,12,3,66,1381,1001,29,191,14,98,8,1,39,405.7,363,592.6,390.8,413.5,370.09999999999997,397.6,240.6,377.9,249.70000000000002,367.9,249.70000000000002,374.8,264.6,409.6,379.5,592.6,366.7,251,390.8
32,031,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2025,513,455,5,35,0,6,6,0,6,444,403,5,22,0,6,4,0,4,162.9,250,200.20000000000002,269.8,162.9,264.1,174.2,237.10000000000002,165,242,133.1,256,150,253.1,162.9,155.5,200.20000000000002,257,247,269.8
32,031,2026,645,489,18,45,1,67,6,1,18,563,441,16,34,1,55,3,1,12,183.3,131.8,246,138.1,174.1,136.1,186.7,101.5,183.4,103.3,166.1,108.8,176.3,108,178.9,178,246,133.8,105.4,138.1
32,031,2027,670,583,12,37,3,27,0,0,8,565,503,7,26,1,22,0,0,6,272.1,241,338.1,292.9,274.09999999999997,266,279.90000000000003,257.9,284.1,245,236.8,279.90000000000003,249.9,288.1,273.2,262.7,338.1,253.5,267.8,292.9
32,031,2028,275,244,2,9,0,17,0,0,3,217,195,2,6,0,13,0,0,1,86.9,82,104.1,92.5,82.5,94.2,86,88.2,84.8,88.2,77.6,90.1,73.4,99.2,84.6,80.6,104.1,88,91.6,92.5
32,031,2029,405,370,1,17,0,15,0,0,2,368,342,1,13,0,12,0,0,0,225.6,229.1,280.9,252,214,252.79999999999998,229.1,207.4,236.5,196.6,204.9,221,215.7,221.9,219.9,221.6,280.9,241.1,211.79999999999998,252
32,031,2030,831,667,8,77,4,56,0,4,15,700,568,6,61,4,50,0,1,10,265.4,263.4,312.3,272.8,250.5,279.8,263.5,237.9,254.3,240.2,212.4,259.4,238.1,259.2,258.1,242,312.3,272,249.3,272.8
32,031,2031,1562,1236,16,135,14,112,8,1,40,1246,1022,14,90,9,85,3,0,23,411.09999999999997,514.8,523.8,581.3,398.5,546.8,397.1,479.90000000000003,395.4,471.5,348.9,492.3,368.09999999999997,508.1,404.9,377.2,523.8,530.6999999999999,488.09999999999997,581.3
32,031,2032,3470,2371,81,592,47,246,33,3,97,2684,2000,51,338,26,199,20,3,47,638.7,599.6,915.6,752.3000000000001,631.2,613.1,606.8000000000001,502.8,593.5,508.1,555.3,525.4,587.4,537.3000000000001,635,585.8,915.6,606.5,518.4,752.3000000000001
32,031,2033,1319,859,10,174,2,229,3,0,42,982,671,8,115,2,166,3,0,17,357,417.90000000000003,727.9,829.9,359,431,331,417.90000000000003,342,402,299.9,422,316.09999999999997,437.1,358.1,322.2,727.9,424.8,419.7,829.9
32,031,2034,522,417,1,37,7,49,1,3,7,440,363,1,26,2,43,1,1,3,109,271.7,175.5,255.3,104.7,276.6,105.8,240.5,105.8,236.3,88.4,243.3,96.3,247.5,107,99.10000000000001,175.5,274.3,242,255.3
32,031,2035,1074,843,13,94,7,92,8,4,13,877,713,10,69,4,65,5,4,7,251,447,331.9,445,244,468.09999999999997,247.2,392,240,390.9,220.9,395.4,235,398.9,247.2,235.6,331.9,457.59999999999997,394.7,445
32,031,2036,1349,1021,15,161,3,105,0,1,43,1018,813,10,99,3,78,0,0,15,363.2,368,451.9,392.1,346.9,392.1,346.2,322.2,343.9,313,298,346.9,319.1,351.1,355.2,326.6,451.9,380.2,333.4,392.1
32,031,2037,176,161,2,7,0,3,1,0,2,122,110,2,5,0,3,1,0,1,65,72,186.7,183.6,63.5,76.6,103.3,96.89999999999999,105.8,94.8,90.8,105.8,97.1,106.8,64.3,99.3,186.7,74.3,101.1,183.6
32,031,2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2039,1616,961,57,427,31,69,27,3,41,1308,852,46,276,26,59,19,0,30,242,199.6,337.4,208.1,252.2,184.8,202,155.70000000000002,185.4,152.8,183.2,153.5,198,161.8,247.1,192.1,337.4,192,155.9,208.1
32,031,2040,597,467,28,57,8,25,2,0,10,516,424,15,41,7,23,2,0,4,168.9,143.5,218.3,154.79999999999998,178.8,138.2,177.9,135.4,173.4,136.2,147.70000000000002,150.5,162.9,152.4,174,165.4,218.3,141,143.5,154.79999999999998
32,031,2041,1623,1280,9,131,11,141,0,1,50,1174,960,8,81,6,101,0,0,18,962.2,1114.2,1230.3999999999999,1511.4,910.6999999999999,1198.3999999999999,1420,1757.3,1405.5,1740.3999999999999,1223.7,1810.7,1322.6,1832.1,936.1,1342.9,1230.3999999999999,1156.3,1785.3,1511.4
32,031,2042,2015,1443,28,248,22,189,12,2,71,1454,1083,21,159,16,139,7,2,27,456.8,449.8,592,512.2,432.9,488.9,446.9,407.2,446.9,396.09999999999997,397.8,418.9,426,430,444.59999999999997,429.40000000000003,592,469.3,413.1,512.2
32,031,2043,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0.3,0.2,0.7,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.2,0.3,0.7,0.2,0.2,0.2
32,031,2044,3,2,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,1.6,1.8,4.6,4.5,1.6,1.9,2.5,2.4,2.6,2.3,2.2,2.6,2.4,2.6,1.6,2.4,4.6,1.9,2.5,4.5
32,031,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2047,1487,1039,9,203,2,198,2,0,34,1011,737,9,116,1,132,2,0,14,472,527.3,643.3,645.9,451.8,559.4,492.7,476.3,481.8,484.59999999999997,440.59999999999997,488,468,499.2,462.1,470.9,643.3,543.4,487,645.9
32,031,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2049,2232,1040,42,902,17,157,10,11,53,1780,963,38,568,16,140,6,5,44,461.9,249,613,322,455,242,468,213,447.1,206.9,429.9,227,442.09999999999997,246,458.3,446.8,613,245.60000000000002,223.2,322
32,031,2050,440,377,2,29,1,21,0,1,9,351,310,2,17,1,16,0,1,4,155.3,133.6,191.1,142.3,151.8,148.3,154.70000000000002,133,156.6,127.8,128.9,146.7,142.3,145.29999999999998,153.5,145.6,191.1,140.79999999999998,138.3,142.3
32,031,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2052,160,130,1,7,1,15,0,0,6,113,95,1,5,1,10,0,0,1,50.1,43,61.6,45.699999999999996,48.9,47.8,49.8,42.8,50.4,41.199999999999996,41.5,47.1,45.699999999999996,46.9,49.5,46.7,61.6,45.4,44.4,45.699999999999996
32,031,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2055,1643,1158,18,224,6,154,1,3,79,1089,793,12,126,5,114,1,3,35,351,384.3,497.7,498.6,342.09999999999997,440.6,375.5,385.3,374.6,387.3,315.3,415.9,335.1,415.9,346.5,350,497.7,412.59999999999997,401.09999999999997,498.6
32,031,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,2058,2674,2032,36,286,7,218,8,2,85,1824,1429,21,168,5,167,6,0,28,790.1,1012.2,1166,1253.8,755.2,1107.4,796.4,984.6,813,963.2,708.7,986.2,783.8,1003.4,772.8,775.5,1166,1059.9,984.6,1253.8
32,031,2059,194,175,2,8,0,8,1,0,0,170,152,2,7,0,8,1,0,0,85.5,99.4,177,166.1,86.5,95.4,89.5,80.5,83.5,83.5,73.5,84.5,84.5,86.5,86,82.69999999999999,177,97.3,83.8,166.1
32,031,2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,3001,1334,674,43,415,16,118,29,1,38,1060,598,37,291,14,83,21,0,16,241,107.8,254,161.2,223.9,101,187.9,73,180,74,170,77.89999999999999,183.9,74.9,232.5,180.4,254,104.39999999999999,74.8,161.2
32,031,3002,77,54,7,7,9,0,0,0,0,77,54,7,7,9,0,0,0,0,3,6,3,5,2,6,2,1,2,2,1,2,3,1,2.5,2,3,6,1.5999999999999999,5
32,031,3003,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,1,2,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1
32,031,3004,1125,591,35,402,11,63,12,3,8,909,536,28,266,8,53,8,3,7,296.1,142.2,342,170.2,292.1,146,283,121,268.8,121,263.1,121,276.8,125.1,294,272.7,342,144.2,122.1,170.2
32,031,3005,1509,446,60,915,22,33,5,0,28,966,358,38,515,10,27,3,0,15,219.9,95.1,247.79999999999998,109.6,211.7,86.2,185.7,67,178.4,65,174.2,72.9,186.8,74.4,215.8,181.20000000000002,247.79999999999998,90.6,69.9,109.6
32,031,3006,126,73,5,35,0,12,0,0,1,101,64,4,24,0,9,0,0,0,23,21.3,34.1,22,24.9,20.2,21.1,16.8,21,16.900000000000002,19.9,17.2,21.1,18.3,24,20.7,34.1,20.7,17.2,22
32,031,3007,2538,889,44,1374,38,120,15,7,51,1859,777,30,872,29,107,9,7,28,571.2,233,704.9,306.8,549.1,231,553,169.1,522,182.9,510.09999999999997,188.3,545,195,560.2,532.5,704.9,232,183.7,306.8
32,031,3009,2573,1595,111,615,37,103,19,15,78,2206,1444,102,440,36,97,16,9,62,597.9,247.8,912.8,285.6,605.5,240,635.3,182.4,617.2,184.8,591.2,187,632.1,200.8,601.6,618.5,912.8,244.5,188.4,285.6
32,031,3010,2425,1077,105,950,26,176,30,9,52,1911,977,80,638,20,135,24,7,30,550,230.2,724.8,334,545,225.2,515.2,214.1,482,224,467.2,229.1,494.8,241,547.5,489.8,724.8,227.7,227.3,334
32,031,3011,756,504,59,103,9,60,2,1,18,709,488,59,76,9,59,2,1,15,167,66.1,181.9,100,158,61.7,155.1,58.1,147,60,137,61.7,151.1,63.2,162.29999999999998,147.6,181.9,63.9,60.7,100
32,031,3012,2610,1058,65,1251,28,123,25,0,60,1927,930,51,773,23,99,19,0,32,529.1,223.2,633.1,255.2,529.1,210.9,503,159.2,489.4,163.3,468,167.9,475.1,192.7,529.1,483.8,633.1,217,171,255.2
32,031,3013,212,153,13,32,7,3,1,2,1,100,71,4,14,6,2,0,2,1,0.9,5,2,2,0.9,5,0.9,3,0.9,3,0.9,2,2,2,0.9,1.1,2,5,2.5,2
32,031,3014,307,117,1,185,2,2,0,0,0,220,101,1,114,2,2,0,0,0,35,22,54,21,32,21,22,17,21,17,21,17,22,19,33.5,21.5,54,21.5,17.5,21
32,031,3015,115,73,4,28,7,2,0,0,1,90,58,4,21,5,1,0,0,1,14.100000000000001,7,15,14.100000000000001,11,9,10,10,10,9,10,10,11,9,12.6,10.200000000000001,15,7.9,9.5,14.100000000000001
32,031,3016,1845,605,57,961,6,152,7,2,55,1283,507,43,572,3,119,7,2,30,349.6,134.4,427.4,211.4,343.2,134.4,294.9,115.7,282.3,119,272.2,119.6,293.4,119,346.3,285.8,427.4,134.4,118.3,211.4
32,031,3017,2510,717,92,1435,13,179,25,7,42,1850,675,68,883,12,161,20,6,25,517.8,192.9,620.9,242.9,481,189,416.1,158,392.8,167.7,389.8,166.9,434.09999999999997,168.8,499.4,408.1,620.9,190.9,165.7,242.9
32,031,3018,2534,576,207,1482,12,67,121,8,61,1700,481,164,874,12,53,73,5,38,492.7,139.7,559.3,195.6,471.9,130.2,416.2,117.4,402.6,113.1,385.6,119.7,417,113.1,482.3,405.4,559.3,135,115.89999999999999,195.6
32,031,3019,1588,752,106,496,42,114,22,1,55,1177,649,68,297,23,88,14,1,37,302.9,165.9,379,211,295.8,133.8,235.1,115.10000000000001,217.1,122.89999999999999,201.9,128.1,227.10000000000002,132.8,299.3,220.4,379,149.6,124.6,211
32,031,3020,2582,1035,72,1209,25,181,6,4,50,1939,897,61,770,20,155,6,3,27,567.5,259.3,701.5,358.6,549.6,272.2,468.8,199.4,448.8,205.2,435.8,208.5,465.5,210.2,558.7,455,701.5,265.8,206.1,358.6
32,031,3021,87,24,0,40,0,23,0,0,0,64,20,0,25,0,19,0,0,0,17,9,15,14,16,10,13,9,11,9,10,8,12,8,16.5,11.600000000000001,15,9.5,8.5,14
32,031,3022,1739,944,23,633,15,79,2,7,36,1319,782,18,410,11,71,2,4,21,426.9,322,559.1,379.1,428.9,322,422.1,287.9,405.90000000000003,291.7,379.1,295.9,393,318.9,427.9,400.1,559.1,322,298.5,379.1
32,031,3024,1828,1076,27,548,20,121,5,0,31,1419,910,20,352,10,101,4,0,22,484.9,362.9,598,435,472.1,373,412.1,313.9,391,331.9,374,319.2,412.1,331,478.6,397.4,598,367.9,324.3,435
32,031,3026,1648,1286,20,234,13,52,10,1,32,1439,1172,17,163,10,47,9,1,20,542.1,454.90000000000003,670.9,511.9,540.8,456,502.09999999999997,422.1,478.9,442.1,441,450,488.09999999999997,453.2,541.6,477.7,670.9,455.8,441.8,511.9
32,031,3028,2445,358,47,1932,12,54,11,1,30,1531,267,35,1151,10,45,7,1,15,278.2,83,286,109.4,259.4,81.7,198.4,62.1,194.6,57,183.8,64.2,193.4,63.7,268.8,192.7,286,82.3,61.8,109.4
32,031,3029,1457,1008,29,324,7,61,0,3,25,1123,826,22,204,7,47,0,0,17,346.2,304,366.9,335.9,339.9,326.09999999999997,337.3,304.8,329.1,304.8,298.2,321,329.1,321.1,342.9,323.3,366.9,315.2,312.9,335.9
32,031,3031,2065,1069,103,588,34,144,23,10,94,1453,841,73,345,22,104,19,9,40,244,195,338,212,251,179,206,126,195,130,180,136,207,137,247.6,197,338,187,132.29999999999998,212
32,031,3032,1046,734,16,174,15,73,5,1,28,827,621,11,103,11,60,4,1,16,254,272,348.2,290.9,258.1,269,267.8,244,263,248.1,242,257,247.1,280.1,256,254.8,348.2,270.6,257.3,290.9
32,031,3033,527,281,18,115,15,62,20,1,15,386,229,16,71,6,40,17,1,6,88,81.6,130,84,95.1,76.9,80.8,64.2,80.1,65,76.1,65.8,80.8,69.7,91.6,79.4,130,79.2,66.2,84
32,031,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,3036,285,50,30,174,9,18,0,1,3,131,31,18,65,5,10,0,1,1,27.4,6.8,34,14.8,26.9,5.3,24.3,7.3,25,6.3,23.8,6.8,25.2,7.5,27.1,24.6,34,6,7,14.8
32,031,3037,3341,1283,225,1417,55,204,43,4,110,2455,1130,152,870,40,161,28,3,71,682,227.5,843.6,314.4,639.1,242.2,576,181.2,543.3,190.79999999999998,519.1,201.1,547.2,209.9,660.5,546.5,843.6,234.7,195.4,314.4
32,031,3038,639,410,10,84,5,102,2,0,26,461,310,7,52,4,75,2,0,11,406.9,359.9,875.9,891,392.9,410.9,457.90000000000003,434.90000000000003,460,427.1,405,450,439.9,450,400,440.8,875.9,385,440.5,891
32,031,4000,2485,874,134,1129,22,181,30,9,106,1707,740,94,647,18,140,15,4,49,386.1,139,475,215.1,371.09999999999997,141,348.9,126,327,129.8,315,121,328.1,133.1,378.5,329.7,475,139.9,127.7,215.1
32,031,4003,321,169,12,107,5,3,15,0,10,230,134,8,64,4,3,10,0,7,45,29,51.6,33.1,45.7,27,39.4,20.8,35,21.9,35.5,21.4,37.5,23.3,45.5,36.8,51.6,28,21.9,33.1
32,031,4004,1977,527,125,1023,20,196,49,0,37,1381,457,101,611,17,151,29,0,15,295.6,77.3,405,132.1,274.2,68.7,284.59999999999997,66.8,275.2,68.9,267.3,70.4,282.7,76.3,285.2,277.5,405,72.8,70.8,132.1
32,031,4005,330,184,15,96,6,12,2,0,15,219,138,9,49,4,12,2,0,5,42.9,27.7,49.099999999999994,31.6,43.5,25.7,37.5,19.8,33.300000000000004,20.9,33.8,20.400000000000002,35.7,22.2,43.2,35.1,49.099999999999994,26.7,20.799999999999997,31.6
32,031,4006,925,641,65,152,22,17,6,3,19,817,591,57,112,19,13,6,3,16,145.3,83.39999999999999,151.3,121,139.7,71.39999999999999,114.4,66.9,108.8,64.60000000000001,107.2,64.3,114.4,65.9,142.7,111.3,151.3,77.4,65.3,121
32,031,4007,37,17,3,10,0,7,0,0,0,33,17,2,7,0,7,0,0,0,8,5,7,8,7,5,6,3,5,3,6,3,5,4,7.5,5.5,7,5,3.2,8
32,031,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,4009,2033,1107,139,652,63,40,1,5,26,1776,1021,134,503,60,35,1,2,20,177.10000000000002,172.4,227.9,189.3,194.7,152.5,164.89999999999998,124.3,146.9,132.6,150.6,129.1,172.4,124.3,185.89999999999998,158.5,227.9,162.2,127.5,189.3
32,031,4010,230,114,10,78,7,13,0,0,8,124,71,3,36,1,9,0,0,4,32.2,27.2,42.099999999999994,32.9,31.799999999999997,27.5,28.900000000000002,21,28.7,20.799999999999997,26.1,21.200000000000003,28.2,21.9,32,28,42.099999999999994,27.299999999999997,21.200000000000003,32.9
32,031,4011,133,98,1,27,0,2,1,3,1,99,79,1,14,0,2,1,1,1,19.3,18.2,26.6,23.7,19.900000000000002,16.6,19,13.9,17.3,14.1,16.2,15.1,18.2,15.5,19.599999999999998,17.6,26.6,17.4,14.7,23.7
32,031,4012,1434,1011,56,231,11,61,18,2,44,1184,862,44,164,9,56,13,2,34,329.1,198,425.9,209.9,321,233.9,324.9,141.9,320,136.9,299,143,292.1,169,324.9,309,425.9,216,147.5,209.9
32,031,4013,795,438,75,176,13,56,7,1,29,679,412,65,122,12,45,7,1,15,99.9,65.2,177.2,133.2,93.9,59.1,84.2,49.1,90.9,42,79,46,85.2,46,97,84.8,177.2,62.099999999999994,45.7,133.2
32,031,4014,2917,1608,56,1080,10,104,7,7,45,2116,1335,40,610,10,87,6,4,24,499,437.2,665.1,539.9,500.8,427,461.3,335.9,446.2,335.3,410,349.2,449.2,358.3,500.4,441.7,665.1,432.2,344.7,539.9
32,031,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,4016,2650,1524,87,773,23,116,7,8,112,1950,1301,52,426,19,87,5,5,55,515,374.7,759.9,556,504.2,394.3,475.5,310.7,450,320.2,431.3,330.9,465.4,330.6,509.8,455.1,759.9,384.5,323.2,556
32,031,4017,2430,1431,43,801,24,52,4,4,71,1669,1064,29,469,16,45,1,3,42,377.2,305.3,597.4,411.8,383.90000000000003,274.3,360.9,211.9,348.8,220.9,332,225.1,355,237.79999999999998,380.5,349.2,597.4,289.9,224,411.8
32,031,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,4019,2005,1167,78,626,22,26,23,2,61,1363,833,57,390,15,24,12,1,31,322,246.1,463.90000000000003,436,323,235.9,293.8,233.9,290,232.70000000000002,267.3,240.2,304.9,233.9,322.7,289,463.90000000000003,240.9,235.2,436
32,031,4020,1983,1034,91,662,16,116,5,2,57,1523,889,65,416,14,95,4,2,38,449.09999999999997,269.9,535.9,335.7,441.9,271.5,396.1,253.1,380.5,252,358.9,262.5,392.5,268.1,445.6,382.3,535.9,270.9,258.9,335.7
32,031,4021,222,129,4,59,3,16,0,0,11,157,101,2,34,2,14,0,0,4,66,66.7,190,217.6,60,72.1,108.5,120.6,97.7,128.7,94.3,127.4,99.7,124.7,63,100,190,69.4,125.3,217.6
32,031,4022,138,89,0,18,1,28,0,0,2,119,82,0,12,1,23,0,0,1,39,32,52,35,35,34,28,23,28,24,27,22,30,22,36.900000000000006,28.200000000000003,52,33,22.8,35
32,031,4023,323,197,7,103,0,15,0,0,1,240,165,6,57,0,11,0,0,1,46.8,44.2,64.5,57.099999999999994,48.4,40.199999999999996,46.1,33.8,41.9,34.2,39.4,37,44.2,37.6,47.6,42.9,64.5,42.1,35.7,57.099999999999994
32,031,4024,1190,556,73,393,7,102,7,1,51,771,373,45,241,3,86,4,1,18,230.5,194.1,337.7,239.6,228.5,196.70000000000002,202.6,155.2,199.3,159.20000000000002,190.5,160.7,195.4,166.6,229.4,197,337.7,195.6,160.4,239.6
32,031,4025,1498,840,21,490,10,76,16,3,42,1018,620,10,291,6,61,10,3,17,255.5,255.5,340.9,300.6,245.7,265.1,241,197.29999999999998,225.6,204,217.6,209,237.1,212,250.7,230.4,340.9,260.3,205.7,300.6
32,031,4026,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0.5,0,3,0,0
32,031,4028,18,13,0,1,0,2,0,0,2,15,11,0,1,0,1,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
32,031,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,4031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,031,4032,2395,1578,56,485,18,147,28,6,77,1773,1243,38,315,12,112,17,4,32,502.1,709.7,738.2,992.8,512.3,687.1,507.2,669.6,487.9,673.8,451,689.5,497.7,702.2,507.1,485.8,738.2,698.1,683.5,992.8
