state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_cra,uss_16_dem_stu,uss_20_rep_ris,uss_20_dem_jor,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
16,029,029005,811,749,0,34,1,3,1,0,23,547,507,0,24,1,2,1,0,12,325.9,11.200000000000001,384,23.6,343.8,23.6,215.5,9.8,269.1,35.8,263.7,39.1,269.1,39.1,17.1,39.1,16.900000000000002,334.2,269.1,299.2
16,029,029006,1281,1141,0,115,6,1,1,0,17,873,791,0,69,4,0,1,0,8,401.4,40.8,562,67.7,476.8,63.4,535.6,72.3,346.7,63.4,350.5,60,346.7,69.7,52.2,63.4,70.2,438.9,348,548.6
16,029,029007,726,677,1,42,2,1,0,0,3,527,489,1,31,2,1,0,0,3,239.1,19.4,313.2,51.1,282.9,31.7,298.5,52.7,209.1,28.5,212.4,28.7,201.9,37.8,25.6,30.7,51.6,262,209.1,304
16,029,029008,45,36,0,9,0,0,0,0,0,37,30,0,7,0,0,0,0,0,38.9,0,42,1.1,33,0,37,1.9000000000000001,33,0,32,0,31.2,1.1,0,0.30000000000000004,1.6,36.2,32,39.3
16,029,029009,166,149,0,14,0,0,0,0,3,101,93,0,6,0,0,0,0,2,38.5,0.6000000000000001,62.5,4.1,48.6,1.7000000000000002,61.8,4.1,33.3,0.6000000000000001,34.9,1.7000000000000002,36.1,0.6000000000000001,0.9,0.7,4.1,43.199999999999996,34.7,62.3
16,031,031001,562,533,0,25,0,2,0,0,2,402,386,0,15,0,0,0,0,1,253.4,28.4,318.6,42.3,255.7,26.3,302.8,43.3,215.20000000000002,38.5,228.4,32.7,228.4,32.7,27.3,33.8,42.7,255,224.3,310.6
16,031,031002,206,199,0,6,0,0,0,0,1,145,140,0,4,0,0,0,0,1,78,14.8,99.2,21,88,13.1,99.2,19.1,71.1,14.200000000000001,71.1,14.8,72.8,12.2,13.9,13.8,20.1,82.8,71.4,99.2
16,031,031003,154,95,0,50,0,1,1,0,7,83,57,0,24,0,1,1,0,0,36,0.5,49.5,3.7,33.5,0,45.1,3.7,24.9,0,27.9,0,27.5,0.5,0,0,3.7,34.800000000000004,27.3,47.1
16,031,031004,1296,1041,3,226,1,10,0,2,13,920,780,1,121,1,9,0,1,7,369,83.5,514.3,108.7,418.7,77.6,489,111.8,334.1,82.5,341.6,83.5,342.40000000000003,84.39999999999999,80.2,83.5,110.3,393.8,339.6,501.5
16,031,031005,852,585,6,235,8,3,0,2,13,613,441,2,154,5,3,0,2,6,156.3,53.800000000000004,213.4,64.4,176.7,49.1,200.3,58,122.7,40,130.1,33.9,119.9,44.2,50.9,39.8,61.3,166.5,123.7,206.8
16,031,031006,2644,1564,5,999,14,21,0,5,36,1797,1134,4,601,13,17,0,5,23,402.3,135.6,499.2,166.6,448,126.2,471.1,172.4,282.1,129.1,305.6,119.5,293.9,130,130.2,127.3,169.3,425.3,293.9,485.6
16,031,031007,1588,1170,0,390,6,6,4,1,11,1066,843,0,203,5,6,1,1,7,365.6,74.8,457.2,120.7,411,79.6,440.4,120.2,272.2,84.6,288.1,75.8,280.3,85.2,76.8,82.3,120.5,388.2,280.3,449
16,031,031008,1341,1042,4,253,6,15,0,1,20,918,750,3,139,6,11,0,1,8,348.8,100.3,470.8,135.9,411.1,91.6,459,141,293.8,105,319.2,91.8,300.4,109.2,94.7,101.9,138.9,380.5,304.7,464.79999999999995
16,031,031009,1181,434,1,710,15,9,0,1,11,766,314,0,424,11,9,0,1,7,138.2,68.6,181.3,93.8,153,60.1,171.6,93.8,82,75.9,88.6,69.6,85.6,74.8,63.8,74.7,93.8,146.2,85.6,176.3
16,031,031010,844,343,2,476,10,6,1,1,5,573,270,2,282,9,6,1,1,2,103.6,51.2,136.1,69.4,114.5,45.7,128.1,69.4,61.1,56.7,66.1,52.3,63.8,55.8,48.300000000000004,55.7,69.4,109.5,63.7,131.6
16,031,031011,966,723,5,219,2,3,5,0,9,675,534,3,131,1,3,0,0,3,346,40.1,514.2,87.5,367.6,47.2,499.2,85.5,323.2,64.7,331.8,59.7,328.3,63.6,44,62.9,86.5,356.8,327.8,506.5
16,031,031012,1694,1414,1,260,8,4,0,3,4,1119,952,0,154,5,4,0,1,3,516.9,47.9,671.4,79.7,514.4,60.9,644.8,90.2,433.5,67.4,447.2,58.7,441.8,62.1,53.8,62.1,85.2,515.4,441.6,657.9
16,031,031013,237,225,0,12,0,0,0,0,0,156,147,0,9,0,0,0,0,0,75,6.1000000000000005,97.9,6.8,80,4.2,95.7,8.5,65.2,8.5,71.2,0.7000000000000001,67.1,4.2,5.1000000000000005,4.5,7.4,77.1,67.5,96.8
16,031,031014,472,234,0,222,15,0,0,0,1,288,156,0,125,7,0,0,0,0,60.3,8.5,97.2,5.1000000000000005,76.6,5.3,99.7,5.1000000000000005,70.8,1.6,69.2,1.6,67.4,3.6,5.9,1.9000000000000001,5.1000000000000005,67.7,69.2,98.6
16,031,031015,421,338,1,77,1,0,0,0,4,296,248,0,46,1,0,0,0,1,156.2,23.1,219.9,20.7,181.7,21.8,215.3,23.1,131.6,18.9,135.2,18.9,135.2,18.2,22.3,18.9,21.8,169.1,134.3,217.5
16,031,031016,771,655,0,116,0,0,0,0,0,488,422,0,66,0,0,0,0,0,197.2,10.5,291.1,9.700000000000001,214.9,17.1,273.7,11.1,143.2,13.700000000000001,147.8,13.6,150.5,11.1,12.700000000000001,13.700000000000001,10.1,206.9,146.8,282.2
16,031,031017,883,756,0,120,1,1,0,0,5,568,498,0,69,0,1,0,0,0,315.2,25.1,359.6,33.9,317.9,26.8,348.9,37.3,232.7,20.1,239.5,23.2,239.3,25.6,26,23.2,35.300000000000004,316.1,237.5,353.59999999999997
16,031,031018,624,521,0,99,0,2,0,0,2,385,331,0,51,0,2,0,0,1,207.6,22.8,262.5,41.4,193.3,25,248.70000000000002,40.3,160.5,38.5,174.5,32.2,174.5,33.4,23.2,33.8,40.800000000000004,199.6,170.6,256.6
16,031,031019,254,155,0,92,0,1,0,0,6,172,115,0,54,0,1,0,0,2,32.1,10,52.800000000000004,7.8,42.1,6.8,48.3,7.8,32.1,3.9,34.3,3.9,33.2,5,8.1,3.9,7.8,36.6,33.2,50.7
16,031,031020,806,489,2,293,6,4,2,0,10,523,332,2,179,3,3,1,0,3,219.8,31.7,279.5,37.2,244.79999999999998,22.9,270.7,34.8,186.6,19.1,198.3,15.200000000000001,192.4,19.1,26.7,18.3,35.6,232.6,192.20000000000002,274.9
16,031,031021,1190,1023,0,150,0,5,1,1,10,763,673,0,79,0,2,1,1,7,376.40000000000003,40.9,551.7,76.7,427,40.9,523.1,76.7,327.2,42.7,334.40000000000003,43.9,330.7,49,40.9,44.9,76.7,401.4,330.8,537.9
16,031,031022,2201,1726,7,435,8,6,0,1,18,1464,1195,4,239,8,6,0,1,11,627.5,107.3,792.6,131,655.4,100,756.4,140.7,519.2,107.9,544.5,91.5,534.6,107.5,102.5,102.7,135.5,641.7,533.3,774.2
16,031,031023,84,84,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,31,3.2,31.8,2,35,3.2,31.8,3.2,28.6,5.7,30.200000000000003,3.2,26.8,5.3,3.2,4.9,2.7,33,28.5,31.8
16,031,031024,1159,977,1,154,5,5,0,0,17,805,708,0,80,3,5,0,0,9,373.6,44.2,531.9,84,392.5,49.8,499.4,95.1,335.3,68.9,344.9,59.5,334.3,70.6,46.7,66.9,89.4,383,338,515.4
16,031,031025,522,416,0,105,0,0,1,0,0,323,260,0,62,0,0,1,0,0,161.5,2.7,214.6,7.4,164.2,10.3,199.8,12.3,138.6,5.9,140.4,5.2,138.6,7.3,5.8,6,9.8,162.6,138.9,206.9
16,033,033001,375,236,0,132,2,2,0,0,3,259,175,0,78,2,2,0,0,2,74.3,19.6,104.10000000000001,11.5,90,11.9,97.6,11.5,74.3,23.5,78.39999999999999,11.2,82.3,11.4,15.700000000000001,15.1,11.5,81.6,78.3,101.1
16,033,033002,314,115,1,190,4,2,0,2,0,208,96,0,106,4,0,0,2,0,50.9,14,68.2,16.9,55.199999999999996,11,66.2,18.1,61.2,14,62.800000000000004,12,60.199999999999996,12.9,12.2,12.9,17.5,53,61.300000000000004,67
16,033,033003,293,207,1,76,0,1,0,0,8,207,146,1,58,0,1,0,0,1,78.3,11.4,92,12.4,80,8.8,89.8,12.4,60.1,9.6,64.9,7.3,65,11.3,9.5,9.4,12.4,79,63.1,91.5
16,035,035001,1806,1544,11,102,56,28,2,1,62,1537,1339,10,82,48,19,2,0,37,361.5,94.2,394.6,113.5,368.7,96.10000000000001,391.5,113.2,246.70000000000002,112.6,263.8,99,258.7,103,95.1,105,113.3,365.3,256.2,393.5
16,035,035002,837,784,1,21,9,8,0,1,13,678,646,1,13,6,5,0,1,6,337.6,89.1,402.3,77.7,334,85.7,396.4,85.7,265.1,100.2,274,88,271.7,91.7,87.2,92.7,81.5,335.8,270.9,399.6
16,035,035003,1071,997,0,37,22,1,1,0,13,875,830,0,22,13,0,1,0,9,360,107.5,421.2,91.8,376.7,97,412.4,91.2,297.9,113.1,292.4,104.9,293.2,111,101.6,110.2,91.4,368.4,294.1,416.5
16,035,035004,744,694,0,19,11,5,6,0,9,590,565,0,8,9,4,1,0,3,274.6,41.4,308.3,89.3,273.5,45.1,308.3,87.9,205,75.7,213.1,64.3,212,70.6,43.5,70.5,88.7,273.7,210.20000000000002,308.3
16,035,035005,1132,1038,1,27,38,9,0,0,19,891,833,1,13,24,6,0,0,14,319.1,114.4,370.3,142.8,322.9,125.8,360.7,129,242.7,127.7,252.4,122.3,245.9,125.8,119.6,125.4,135.5,320.8,247,364.9
16,035,035006,200,188,0,7,1,4,0,0,0,156,149,0,4,1,2,0,0,0,86.7,9.1,131.3,19.599999999999998,85.7,9.9,118.1,27.2,75.3,10.8,70.9,13.9,72.3,12.6,9.3,12.5,23.2,86.2,72.9,124.60000000000001
16,035,035007,82,74,0,0,3,0,0,0,5,72,66,0,0,3,0,0,0,3,20.2,9.8,34.6,16.5,18.4,12.3,33.9,21.1,17.6,9.299999999999999,16.5,9.299999999999999,19,6.7,11,8.5,18.8,19.4,17.6,34.2
16,035,035008,298,283,0,1,5,3,0,0,6,255,242,0,1,4,2,0,0,6,145.9,20.9,163.1,20,129.5,23.5,163.1,16,126.4,16.8,127.6,20,122,25.4,21.8,20.6,18.1,137.3,125.60000000000001,163.1
16,035,035009,986,948,0,14,14,2,0,2,6,791,764,0,8,12,2,0,2,3,378.1,54.7,485.2,64.2,373.7,52.8,458.2,70.1,333.8,48.4,330.7,52.8,327.8,61.9,54,53.7,66.5,375.5,330.7,472.1
16,035,035010,41,41,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,17,3.9,25,2.9,17,2.9,24.099999999999998,2.9,21,4.9,21,4.9,21,4.9,3.3000000000000003,4.9,2.9,17,21,24.5
16,035,035011,547,503,2,15,15,0,0,1,11,461,429,1,9,12,0,0,1,9,169.1,61.199999999999996,196.4,73.2,171.8,63.9,184.3,72.2,148.7,61.699999999999996,147.9,61.199999999999996,147.1,59.2,62.800000000000004,60.9,72.5,170.6,147.9,190.5
16,035,035012,658,616,1,21,9,1,0,0,10,555,535,1,8,4,1,0,0,6,239.9,44.4,262.2,42.1,239.20000000000002,46,253.9,47.8,166.4,50.2,171.79999999999998,49,170.6,53.4,45.199999999999996,50.8,45.4,239.70000000000002,169.6,257.8
16,035,035013,188,184,0,4,0,0,0,0,0,169,165,0,4,0,0,0,0,0,58.6,32.6,127.8,81.2,70.9,30.1,130.1,67.5,76.9,33.8,76.9,34.4,75.5,37.5,31.900000000000002,34.7,74.60000000000001,64.2,76.9,128.5
16,035,035014,171,169,0,0,1,0,0,0,1,139,137,0,0,1,0,0,0,1,84,21.099999999999998,131,41.8,83.2,20,121.9,50.9,85.9,12.1,80.9,20,80.9,20,20.5,17.4,46.3,83.4,82.7,126.4
16,037,037001,1083,978,1,78,8,3,0,0,15,853,779,0,55,8,0,0,0,11,356.6,84.4,359.7,113.9,343.9,84.4,334.2,129.8,267.6,116.4,308.7,89,301.1,90,84.4,96.8,122.5,348.8,293.1,346.8
16,037,037002,517,506,1,5,3,0,0,0,2,406,398,0,4,2,0,0,0,2,179.9,76.8,200.3,46.2,184.9,76.8,193.9,46.7,130.9,73.1,134.7,70.7,132.6,72.1,76.8,72.1,46.4,181.8,132.6,197.29999999999998
16,037,037003,182,163,0,19,0,0,0,0,0,148,134,0,14,0,0,0,0,0,109.10000000000001,19.900000000000002,167.9,69.2,101.2,19.400000000000002,171.7,64,105.7,19.400000000000002,105.7,19.900000000000002,103.6,19.900000000000002,19.7,19.900000000000002,66.2,104.6,105.4,170
16,037,037004,167,164,0,2,0,0,0,0,1,153,150,0,2,0,0,0,0,1,58.300000000000004,90.4,81.8,128.9,75.9,87,74.1,119.3,52.3,88,66.9,76.3,61.8,86.3,88.6,83.1,124.4,66.7,60.5,77.8
16,037,037005,211,201,0,9,0,0,1,0,0,194,188,0,5,0,0,1,0,0,84.4,34.2,173,116.1,86.4,27.9,168.1,86.7,76.6,36,89,30.7,83.7,35.2,30.1,34.5,101.5,85.4,83.4,171.5
16,037,037006,128,115,0,11,0,1,0,0,1,84,74,0,8,0,1,0,0,1,62.7,3.9000000000000004,116.2,15.4,65.8,7.8,117,11.4,58.8,7,58.8,4.5,54.9,4.5,6.2,4.9,13,64.6,57.699999999999996,116.89999999999999
16,037,037007,843,800,1,18,6,5,3,0,10,677,650,1,8,6,4,1,0,7,371.5,37,362.5,39.4,323.2,37,350.3,26.3,331.3,64.3,344.1,41.4,339.6,47.2,37,50.3,32.5,346,338.7,356.09999999999997
16,037,037009,722,680,2,27,6,0,0,0,7,590,558,2,19,5,0,0,0,6,343.1,56.1,393.3,48.6,325,64.7,357.7,81.7,291.8,88.8,310.9,82.7,314.6,75,60.3,82.2,64.6,333.4,306.3,374.5
16,037,037010,515,501,0,7,3,1,0,0,3,405,394,0,4,3,1,0,0,3,222,26.6,246.5,28.900000000000002,198.5,26.8,224.20000000000002,41.3,210.7,55.7,226.20000000000002,37.1,234.1,32,26.7,40.5,35.4,208.8,224,235.4
16,039,039001,41,40,0,1,0,0,0,0,0,40,39,0,1,0,0,0,0,0,24,9.8,49,48,24.8,13.2,51.199999999999996,44.8,19.4,4.8,17.7,7.2,17.7,7.2,11.3,6.4,46.2,24.5,18,49.6
16,039,039002,36,21,0,14,1,0,0,0,0,36,21,0,14,1,0,0,0,0,26.1,3.2,65.8,18.6,22.6,4.4,62.699999999999996,20.400000000000002,18.1,5,18,5,19.5,4.5,3.8000000000000003,5,19.1,24.5,18.6,64.3
16,039,039005,540,340,2,178,7,1,0,0,12,399,277,2,104,7,1,0,0,8,154.6,41.2,216.3,77.2,146.9,41.2,186,110.9,127.6,45.3,137.79999999999998,39.7,131.6,45.3,41.2,44.1,94,151,132.8,200.5
16,039,039006,429,313,3,102,2,2,0,0,7,320,255,1,59,2,1,0,0,2,127.8,42.800000000000004,266.9,67.5,124.5,49.5,256.2,68.4,102.5,57.6,101.5,57.5,106.8,54.4,47.2,57.5,68.3,126.5,102.5,260.6
16,039,039007,396,339,0,41,9,5,0,0,2,277,247,0,20,5,3,0,0,2,143.9,47.9,87.6,29.9,154.6,57.300000000000004,77,33,119.39999999999999,48.1,131.5,40.5,127.3,47.3,51.7,45.9,31.400000000000002,148.2,126.8,81.2
16,039,039008,4220,3021,181,510,23,278,20,8,179,2768,2011,137,296,19,213,14,1,77,383.9,101.7,406.4,218.5,391.09999999999997,106.3,362,215.5,259.3,113.6,270.9,108.2,266.3,111.7,104.3,111.3,217.20000000000002,387.4,265.59999999999997,384.8
16,039,039009,3262,2172,104,742,36,73,17,5,113,2294,1655,71,395,26,68,12,5,62,561.8,211.20000000000002,573.8,358,631.2,166.8,526,345.2,432.6,244.3,471,212,454.8,231.6,188.8,230.2,351.8,596.3,453.2,549.7
16,039,039010,2298,1730,65,380,21,36,8,4,54,1653,1315,46,216,17,25,6,2,26,455.6,155.4,527.9,201.7,467.5,156.8,452,245,330.6,226,359.2,184.9,339.9,212.8,156.2,208.7,223.6,461.4,342.5,490.7
16,039,039011,2090,1635,45,285,18,46,5,4,52,1573,1280,33,173,14,38,3,4,28,443.5,154.6,444.6,182.1,457.8,151.5,421.3,178.3,335.2,167.6,361.5,146,348.6,156.6,153.2,157.1,179.6,450,348.6,434.2
16,039,039012,2175,1814,35,160,11,51,10,11,83,1552,1319,27,100,11,43,8,6,38,557.7,131.7,619.8,128.3,607.3,129.2,590.1,155.7,442.1,227.6,486.3,184.6,483.9,193.3,130,201.8,142.2,582.4,470.9,604.9
16,039,039013,1377,1159,52,84,18,23,2,1,38,991,854,39,41,14,20,2,1,20,390.9,146.1,364.8,111.2,434.1,119.9,340.1,135.3,328.5,171.8,352.1,147.8,341.1,165,132.9,161.5,123,413,340.8,352.4
16,039,039014,1582,1325,37,133,13,24,12,6,32,1227,1045,30,95,9,23,6,2,17,422.2,144,412.9,110.2,461,121.1,396.9,133,384.5,180.7,409.7,146.8,405.9,154.9,132.6,161,121.60000000000001,441.8,400.6,403.8
16,039,039015,3862,2921,104,506,20,166,15,8,122,2789,2160,83,296,19,150,11,5,65,820.3,264.7,845.4,329.5,848.4,248.6,783.8,345.4,634.6,329.5,685,291.3,676.6,302.3,256.8,307.6,337.9,834.9,665.5,814.3
16,039,039016,120,113,0,5,1,0,0,0,1,111,105,0,4,1,0,0,0,1,86.9,13.1,194.9,57.4,73.8,14.8,189.2,62.9,62.2,10.200000000000001,61.4,10.200000000000001,59.6,10.200000000000001,13.5,10.200000000000001,59.400000000000006,80.7,61.4,192.6
16,039,039017,106,93,0,9,4,0,0,0,0,85,77,0,4,4,0,0,0,0,65.2,5.6,181.4,51.9,57.2,8.4,171.6,57.2,44.1,13.4,44.1,13.4,50.099999999999994,11.4,7.300000000000001,12.9,54,61.3,46.300000000000004,176.5
16,039,039018,247,90,0,143,7,0,0,3,4,164,71,0,84,5,0,0,1,3,45.9,6,132.4,14.1,47.1,2.6,135.8,16.4,43.8,5,42.300000000000004,6,45.8,2.6,3.6,5,15.200000000000001,46.4,43.5,133.5
16,039,039019,1593,1153,2,388,19,5,0,0,26,1195,935,0,227,15,5,0,0,13,502.9,154.2,1191.3,357.6,511.8,160.2,1156.6,391.7,409.3,195.2,442.4,162.8,428.9,174.1,155.3,174.4,370,508.6,428.5,1180.4
16,039,039020,2664,2026,66,437,14,38,12,2,69,1889,1519,50,229,9,35,7,2,38,588.8,182.6,632.1,233.4,586.8,200.1,602.5,250.5,475.8,205.6,507.9,174.5,483.8,201.1,191.3,193.6,241.4,587.5,489.2,617.4
16,041,041001,293,255,0,34,1,0,1,0,2,193,172,0,18,1,0,0,0,2,99.7,6.4,105.4,5.6000000000000005,114.7,11.2,104.2,1.6,76.7,6.4,73.5,8.8,74.6,8.8,8.5,8.1,2.7,107.3,74.7,104.5
16,041,041002,445,419,0,21,3,0,0,0,2,269,257,0,10,0,0,0,0,2,173.1,15.1,272.9,17.4,220.7,8,272.9,21.4,161.6,9.6,166.1,11,162.6,18,11.6,12.6,19.7,198,162.9,272.9
16,041,041003,919,836,0,64,0,2,0,0,17,595,542,0,44,0,2,0,0,7,250.2,9.8,365.2,42,333.2,17.8,345.7,35.9,214.2,25.6,225,32,225.8,32.4,13.1,31.1,38.4,293.6,223.1,356.1
16,041,041004,817,727,0,78,1,0,0,0,11,517,470,0,39,1,0,0,0,7,286.90000000000003,33.7,402.9,54.3,319.7,35.4,406.5,49.8,221.7,28.7,227.4,28.7,221.7,36.5,34.7,31.2,52.1,303.2,223.79999999999998,404.4
16,041,041005,1195,992,8,184,1,0,0,1,9,761,644,3,110,1,0,0,0,3,357.4,36.4,644.2,64.7,427.4,39.7,612.2,52.3,268.8,40.7,297.5,36.5,291.2,46.5,37.9,41,58.300000000000004,392.1,285.5,627.6
16,041,041006,525,514,0,9,0,0,0,0,2,320,315,0,5,0,0,0,0,0,149.2,12.9,254.6,17.3,188.7,18,243.1,17.3,132.5,12.9,147.1,12.9,143.2,18,15.5,14,17.3,168.1,141.3,248.8
16,041,041007,317,283,7,10,2,0,0,0,15,202,189,4,5,2,0,0,0,2,109.8,8.3,163.4,11.8,134.1,11.4,157.3,14.5,89.2,17.6,93.9,13.4,93.9,13.1,9.7,14.1,12.8,122,92.7,160.3
16,041,041008,1141,1013,2,109,12,1,0,0,4,751,677,1,67,5,1,0,0,0,304.1,36.8,450.6,72.1,369.3,44.9,449,67.1,234.8,44,248.9,38.3,236,48.1,41.2,43.4,69.7,336.8,239.70000000000002,450
16,041,041009,1290,1123,1,142,5,1,1,0,17,854,760,1,82,4,1,1,0,5,329.8,37.3,451.1,64.9,386.9,40.1,434.8,60.9,246.2,31.8,251,38.2,254.20000000000002,45,38.6,38.3,62.8,358.1,250.5,442.8
16,041,041010,971,907,0,40,2,2,2,0,18,667,633,0,22,2,2,0,0,8,266.2,19.3,409.40000000000003,38.3,315.6,17.6,390.7,31,221.2,21.3,232.4,26.1,226,35.5,18.4,27.1,34,291,226.4,400.2
16,041,041011,971,890,0,73,3,0,1,0,4,640,600,0,36,2,0,0,0,2,247.20000000000002,49,376,75.9,292,49,364.1,73.8,200.8,37.3,206,38.1,201.8,47,49,40.699999999999996,74.8,269.2,202.9,369.90000000000003
16,041,041012,920,905,2,7,0,2,0,0,4,589,581,0,5,0,1,0,0,2,292.3,36.1,383.6,53,345.6,46,367.6,43.8,214.2,39,221.4,39,212.8,47.2,40.9,41.2,48.2,318.6,215.7,375.4
16,041,041013,540,529,0,8,0,0,1,0,2,366,360,0,4,0,0,0,0,2,221.2,14.6,277.1,14.6,232.20000000000002,21,259,16.7,179.9,15.8,178.1,15.8,171.2,23.9,18,17.7,15.3,226.5,177.4,267.3
16,041,041014,259,249,0,10,0,0,0,0,0,172,169,0,3,0,0,0,0,0,91,11.1,164.9,38.4,97.1,17.5,154.4,37.9,80,10.5,83.9,12.9,82.9,12.2,14.4,11.8,37.9,93.9,82.7,159.2
16,041,041015,897,871,2,16,0,1,0,0,7,547,530,2,9,0,1,0,0,5,312.1,15.700000000000001,516.9,19.5,394,22,500.8,16.2,312.3,18.900000000000002,311.9,23.8,303.3,36.1,18.7,25.5,17.400000000000002,351.2,309.4,510.59999999999997
16,041,041016,759,743,0,11,1,0,1,0,3,470,460,0,7,1,0,0,0,2,247.8,19.2,348.2,38.2,306.2,20.1,353.2,25.1,219.7,26.9,227.1,20.1,227.1,25.1,19.6,24.2,32.1,277.4,225.2,350.6
16,041,041017,527,487,6,22,2,6,0,0,4,375,360,1,8,1,4,0,0,1,161.3,25.6,257.2,31.1,204,22.7,262.2,19.1,153.7,29.2,150.8,32.2,152.8,29.2,24,30.2,25.3,182.5,152.5,259.8
16,043,043001,846,764,0,67,4,1,1,0,9,577,530,0,38,3,1,1,0,4,270,56.5,387.5,76,289.1,48.8,381.6,62.6,259.1,42.8,264.8,45,251.1,58.4,52.2,48.9,67.9,279.2,259.1,385.5
16,043,043002,1274,1038,2,220,3,0,2,1,8,904,774,1,118,3,0,1,1,6,441.5,71.4,553.7,90.1,472.3,77.1,533.4,88,406.4,86.6,431.1,73.6,423.8,80.3,73.7,79.3,88.7,455.8,420.90000000000003,542.2
16,043,043003,1215,1069,0,118,8,0,1,0,19,808,730,0,59,5,0,0,0,14,409.8,62.8,511.7,86.8,422.3,66.9,493,99.8,352.2,64.6,368.9,53.1,349.2,65.2,65.1,61.2,92.9,416.2,356.5,502.09999999999997
16,043,043004,271,246,0,23,1,0,0,0,1,183,164,0,18,0,0,0,0,1,93.5,12.5,134.1,17.9,100,14.1,130.3,16.9,101.2,15.4,103.2,15.1,97.8,19.8,14.1,16.6,17.5,96.4,101.10000000000001,131.5
16,043,043005,1076,975,1,78,4,4,2,0,12,689,634,0,44,3,3,0,0,5,363.8,31.9,523.1,54.3,424.8,33.5,502.7,48.4,347.5,58.6,367.4,52.800000000000004,377.90000000000003,41.9,32.8,51.3,51.6,394.7,365,512.8
16,043,043006,1092,1036,3,45,4,0,0,0,4,961,920,3,30,4,0,0,0,4,300.4,84,392.7,148.2,320.9,76.1,385.1,139.7,309,116.6,316.8,124.8,320.4,124.2,78.8,124.2,143.9,306.5,316.8,387.6
16,043,043007,372,327,2,41,0,0,0,0,2,255,231,0,22,0,0,0,0,2,161.1,10.4,230.7,26.7,179.7,12,220.3,23.2,139.1,16.3,153.6,8.1,150.4,11.1,11.1,11.8,24.9,170.5,147.5,225.8
16,043,043008,902,786,5,75,17,5,0,1,13,540,492,1,37,5,3,0,0,2,307.7,41.3,380.40000000000003,35.800000000000004,328.9,41.3,388.7,28.2,284,43.3,298.2,34.2,289.8,42,41.3,40.3,31.8,318.2,290.1,384.59999999999997
16,043,043010,1231,1121,3,89,3,4,2,0,9,800,740,0,49,2,4,1,0,4,389.2,58.7,560,98,447.2,77.2,542.1,116.7,383.8,90.8,408.5,73.8,392.7,92.6,67.5,85.7,107.6,416.7,394.90000000000003,551
16,043,043011,1244,768,1,444,19,2,0,2,8,800,551,1,226,14,1,0,0,7,239.1,65.9,341,125,282.4,52.4,332,117.3,179,86.1,197.3,77.1,186.79999999999998,82.9,58.9,80.89999999999999,122.1,260.5,187.6,337
16,043,043012,1615,1337,3,238,16,8,2,0,11,1183,992,3,156,16,5,2,0,9,353.6,83.9,464.5,120.4,435,85.2,432,119.5,342,114.7,371.4,101.5,351.8,125.4,84.6,115,120,393.4,354.9,449.3
16,043,043013,817,621,2,172,5,2,1,1,13,555,452,1,89,5,2,0,1,5,255.3,40.9,353.3,54.6,290.9,40.9,334.8,68.9,218.9,48.3,234.9,47,223.8,53.3,40.9,49.2,61.5,273,225.6,344
16,043,043014,163,155,0,8,0,0,0,0,0,115,111,0,4,0,0,0,0,0,59,8.2,83.9,11.200000000000001,62.7,8.8,82,10.5,63.8,9.5,65.2,9.3,61.300000000000004,12.5,8.8,10.4,10.8,61,63.8,82.8
16,043,043015,1124,1030,2,76,2,1,0,4,9,718,669,0,39,2,1,0,2,5,449.4,22.3,629.3,54.4,463.7,62,631.1,58.7,406.90000000000003,47.9,413.4,48.7,408.7,55.2,42.2,50.5,56.6,456.3,409.3,630.3000000000001
16,045,045001,174,168,1,5,0,0,0,0,0,144,142,0,2,0,0,0,0,0,87.7,20.6,119.5,34.9,83.5,24.5,110.8,34.9,78.4,29.2,78.4,26,81.5,23,22,26.1,34.9,85.8,78.7,115.1
16,045,045002,756,707,1,31,4,1,2,2,8,581,554,1,16,2,1,2,2,3,427.7,89.3,558.9,128.7,385.1,94.1,543.1,129.2,405.7,102.8,406.7,91.3,394.3,108.7,90.7,101.7,128.9,406.1,401.9,550.8
16,045,045003,891,839,0,36,5,0,0,0,11,702,668,0,25,3,0,0,0,6,355.2,64.5,485.7,69.2,354.1,94,462.9,77.8,362.90000000000003,81.2,359.90000000000003,76.5,360.9,81.2,78.3,80.2,73.8,354.5,361.2,474.9
16,045,045004,1826,1680,2,75,9,13,0,5,42,1370,1276,2,45,9,7,0,2,29,738.3,100.9,1054,170.3,720.4,118.9,998.5,171.5,689.2,146.3,701.6,119.6,726.5,114.6,111.3,127.5,171.2,728.8000000000001,704.5,1029
