state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,pre_20_rep_tru,pre_20_dem_bid,uss_16_rep_thu,uss_16_dem_wil,uss_20_rep_rou,uss_20_dem_ahl,gov_18_rep_noe,gov_18_dem_sut,atg_18_rep_rav,atg_18_dem_sei,sos_18_rep_bar,sos_18_dem_fre,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
46,051,VTD2-1,241,232,0,4,3,0,0,0,2,183,177,0,3,3,0,0,0,0,60.8,27.8,61.7,29.4,71.39999999999999,25.1,68.9,26.8,41.9,35.9,52.6,27.8,56.2,18.7,26.5,27.5,28.1,66.1,50.2,65.5
46,051,VTD2-2,989,976,2,1,1,5,0,0,4,787,782,1,1,1,2,0,0,0,319.1,131,339.9,158.2,377.9,118.3,366,147.7,238.4,204.5,250.9,167,289.2,129.3,124.6,165.9,152.4,347.8,259.6,352.6
46,051,VTD3-1,206,179,0,22,2,0,0,0,3,164,150,0,11,2,0,0,0,1,44.5,30.7,47.8,20.7,61,20.400000000000002,48.7,21.5,29.7,29.900000000000002,37.9,22.5,41,19.400000000000002,25.6,23.9,21.1,52.6,36.2,48.3
46,051,VTD3-2,273,269,1,0,1,0,0,0,2,197,194,0,0,1,0,0,0,2,67.4,34.2,73.39999999999999,32.3,76.2,26.7,74.3,30.4,51.4,37,56.2,28.6,59.1,25.7,30.2,30.4,31.4,71.6,55.6,74
46,051,VTD3-3,506,496,2,1,0,2,0,0,5,368,362,1,1,0,1,0,0,3,200.4,103.5,210.4,108.19999999999999,254.4,75.8,227.3,99,154.5,129.1,161.6,109.8,196.4,75.8,89.6,105,103.5,227.3,170.8,218.79999999999998
46,051,VTD41,503,497,0,4,0,0,0,0,2,371,369,0,2,0,0,0,0,0,147.7,81.10000000000001,155.3,89.7,164.6,86.3,160.5,90.4,107.4,115.2,110.8,104.4,123.39999999999999,90.2,81.6,104.4,89.9,157.7,111.3,159.5
46,051,VTD42,580,554,1,21,1,2,0,0,1,430,415,0,12,1,2,0,0,0,206.1,76.5,229.6,79.4,234.10000000000002,62.1,238.1,71.4,167.9,101.2,167.9,88,186.6,66.1,68.2,85.9,75.4,218.9,173,234
46,051,VTD43,781,759,2,6,1,6,0,0,7,625,610,2,4,1,5,0,0,3,284.8,100.8,311.9,126,303.09999999999997,106.6,325.8,122.1,217.1,126,215.8,122.1,240.8,92.1,103.3,113.4,124.3,293.4,224.3,318.1
46,051,VTD44,245,222,0,19,4,0,0,0,0,174,156,0,14,4,0,0,0,0,94.4,23.4,98.5,33.9,107.2,17,102.3,29.099999999999998,75.8,44.2,71.7,40.9,86.1,27.5,18.3,36.3,30.9,101,77.60000000000001,99.6
46,051,VTD45,318,311,1,0,4,0,0,0,2,256,254,0,0,1,0,0,0,1,101.2,53.4,117.5,52.2,126.5,47.5,119,53.9,78.1,89.5,89.7,66,104.3,51.1,50.4,67.6,53,114.7,90.7,118.7
46,051,VTD46,378,361,0,8,1,2,0,0,6,275,263,0,8,1,1,0,0,2,147.9,51.9,155.5,55,147.9,59.8,166.8,51.3,106.9,90.4,117.5,73.7,137.6,51.9,55.8,72,53.300000000000004,147.9,120.5,160.8
46,051,VTD47,383,375,0,1,5,0,0,0,2,280,274,0,1,4,0,0,0,1,173.2,37.3,194.8,34.1,193.6,33.2,193.6,40.9,128.2,76.4,141.5,53.6,158.7,37.3,34.6,56,37.3,182.9,141.5,194.5
46,051,VTD49,236,226,0,1,3,0,0,0,6,188,181,0,1,2,0,0,0,4,78.7,29.099999999999998,92.7,26.4,85.4,30,87.3,31.1,57.4,39.9,62.1,31.9,62.1,31.9,29.2,34.2,28.599999999999998,83.1,61.7,89.3
46,051,VTD52,196,187,0,1,3,0,0,0,5,143,139,0,0,3,0,0,0,1,57.2,19.2,70.5,23.7,63.2,19.2,71.3,22.6,36.8,31,38,29.400000000000002,44.7,22,19.2,28.2,22.8,60.8,39,71.1
46,051,VTD53,90,90,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,23.8,9.2,30.2,8.7,22,13.2,30.2,9.2,19.8,13.2,19.8,12.3,22,10.4,11.1,12.3,9.1,22.9,20.3,30.2
46,051,VTD54,293,292,0,1,0,0,0,0,0,226,225,0,1,0,0,0,0,0,113,45.2,125.4,45.5,121,46.9,128.2,48.7,87.8,76,90.4,67.8,103.8,54.4,45.3,66.7,46.5,115.6,92.9,125.6
46,053,VTD-1,2083,1903,3,18,107,10,0,0,42,1626,1525,2,14,62,7,0,0,16,767.5,175,815.1,199.2,785.1,211.7,815.5,216.9,519.2,466.8,579.7,358.3,709.1,228.8,188.6,351.2,202.9,772.5,602.1,815.7
46,053,VTD-2,1418,1292,1,6,80,1,0,1,37,1080,1007,0,3,48,0,0,1,21,557.9,155.8,633.3,168.8,589.1,156.3,616.9,184.6,346.5,434.7,430.7,312.9,548.6,201.5,156.1,314.3,174.6,571.4,440.6,623.6
46,053,VTD-3,770,623,2,14,125,0,0,0,6,601,513,0,8,76,0,0,0,4,273.7,59.6,322,86.2,295.4,59.6,326.6,86.2,239.9,124,232.4,107.9,258.6,78.3,59.6,106.3,86.2,281.09999999999997,240.9,324.90000000000003
46,055,VTD-1,92,87,0,0,0,0,0,0,5,70,68,0,0,0,0,0,0,2,48.6,3.9,44.8,2,51.6,4,45.2,2.5,31.900000000000002,13.7,37.6,8,42.6,4,4,8.1,2.3000000000000003,49.6,37.6,45.2
46,055,VTD-16,218,206,0,5,3,1,1,0,2,165,158,0,4,1,1,1,0,0,103.7,9,108,10.6,105.6,9.1,108.7,11,83.2,16.9,80.9,16.7,89.8,10.5,9.1,15.1,10.700000000000001,104.5,85.1,108.3
46,055,VTD-17,143,129,0,1,3,0,0,0,10,116,111,0,1,2,0,0,0,2,75.4,4.9,82.9,8.3,74.8,5.9,83.4,8.2,58.5,15.200000000000001,59.6,13.3,66.6,6.6,5.1,11.7,8.2,74.7,61.5,83.1
46,055,VTD-19,143,143,0,0,0,0,0,0,0,102,102,0,0,0,0,0,0,0,58,6.5,70.2,7.3,61.5,7.5,70,8.7,49.7,14,48.7,14.1,54.4,7.8,7.1,12,7.8,59.7,50.7,70.2
46,055,VTD-20,371,353,0,2,7,1,0,0,8,289,281,0,1,2,1,0,0,4,179.6,7,195.79999999999998,17.1,178.4,13.200000000000001,195,17.9,133.1,35.5,137.5,29.6,152.6,13.200000000000001,9.700000000000001,26,17.3,179.1,140.9,195.1
46,055,VTD-4,191,179,0,0,7,0,0,0,5,134,131,0,0,1,0,0,0,2,107.6,5,109.2,7,104.7,5.8,109.5,9.1,84.5,19.7,88.5,14.700000000000001,98.4,7.4,5.3,13.7,8,106.2,90.4,109.2
46,055,VTD-P1,279,264,0,5,4,0,0,0,6,217,210,0,3,2,0,0,0,2,125.8,13.9,138.4,20.9,130.2,11.4,144,14.6,94.60000000000001,29.3,95.2,27.3,110,13.9,12.7,23.3,17.5,128.2,99.9,141.2
46,055,VTD-P2,253,233,1,0,10,3,0,0,6,199,188,1,0,5,2,0,0,3,110.1,14.3,140.7,14.3,119.2,16.2,138.5,17.5,97,30.4,95.4,30.9,106.9,16.2,14.8,25.9,15.5,115,99.6,139.70000000000002
46,055,VTD-P3,247,229,1,4,3,3,0,0,7,214,200,1,3,2,2,0,0,6,126.89999999999999,12.3,136.5,17.2,130.7,11.5,138.7,15.5,102,22,98.2,22.900000000000002,110.3,14.1,11.9,19.7,16.3,128.8,103.5,137.7
46,057,VTD-BY,690,688,0,2,0,0,0,0,0,458,456,0,2,0,0,0,0,0,239,54,264.8,64.5,265.5,52.4,266.8,64.5,187.4,100.5,202.1,75,216.2,61.3,52.6,78.4,64.5,252.6,202.1,266
46,057,VTD-CW,1489,1433,4,27,7,6,0,0,12,1061,1025,1,14,6,5,0,0,10,482.9,166.1,564.7,190.5,531.8,155.9,576,196.5,427.8,269.9,424.4,234.70000000000002,481.1,166.3,160.2,223.3,193.8,505.5,444.3,570.9
46,057,VTD-ES,1092,1029,0,51,5,1,0,0,6,837,801,0,29,2,1,0,0,4,284.8,142.5,324.8,184.7,322.4,149.3,339.3,191,221,236.5,225.7,207,286.2,155.2,145.7,199.1,187.6,303.2,245,332.9
46,057,VTD-HI,857,825,0,19,3,3,0,0,7,527,514,0,9,3,0,0,0,1,337.8,45.8,391.2,40.7,359.59999999999997,41.4,392.7,43,282.7,75.3,297.2,55.6,319.6,31.1,42.9,53.1,41.7,349.5,300,391.9
46,057,VTD-HZ,214,207,0,5,0,0,0,0,2,154,152,0,2,0,0,0,0,0,108.3,12.700000000000001,132,10.6,116.89999999999999,9.1,132,10.6,108.3,15.5,107.8,15.5,113.1,10.6,11.1,14.700000000000001,10.6,112,109,132
46,057,VTD-ND,1229,1173,5,41,2,3,0,0,5,864,828,1,28,2,2,0,0,3,471.4,116.8,549.7,138.4,519.6,111.1,563.8,132.8,430.3,190,439.4,167.1,470.4,143.5,113.7,167.2,135,496.6,446.9,554.6
46,057,VTD-OX,332,324,1,4,2,0,0,0,1,197,192,0,3,2,0,0,0,0,125.4,17,146.8,18.9,135.2,13.8,143.7,19.7,104.30000000000001,32.3,111,23.3,122.1,13.8,15.8,23.3,19.4,130.8,111.6,145.9
46,059,VTD-1,254,250,0,0,0,0,0,0,4,188,186,0,0,0,0,0,0,2,131.4,10.4,120.4,18.8,131.6,12.5,115.89999999999999,24.9,93.7,30.9,95.9,27,105.2,18.3,11,26.2,20.1,131.6,97.3,116.6
46,059,VTD-12,165,165,0,0,0,0,0,0,0,128,128,0,0,0,0,0,0,0,59.1,18.8,63.4,24.2,68,18.1,67.7,21.1,43,36.8,46,30.8,57.2,19.7,18.5,29.2,22.3,63.7,48.9,65.2
46,059,VTD-2,129,129,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,60.00000000000001,17.7,73.7,10.8,66.5,15.799999999999999,71.1,15.799999999999999,48.900000000000006,26.9,48.900000000000006,26.2,56.6,15.799999999999999,16.8,22.400000000000002,12.2,63,50.9,72.5
46,059,VTD-3,139,138,0,0,0,0,0,0,1,111,111,0,0,0,0,0,0,0,77.7,6.6000000000000005,71.1,9,77.7,7.5,76.9,10.8,55.5,18.4,56.3,15.6,62.4,10.9,6.8,15.3,9.1,77.7,57.7,74.4
46,059,VTD-4,94,94,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,42.5,8.200000000000001,29.5,7.2,47.3,4.7,35.3,4.1000000000000005,27.900000000000002,21.599999999999998,28.8,17.5,32.9,14.4,7.1000000000000005,17.5,6.3,44.1,29,32.1
46,059,VTD-5,334,327,0,0,0,3,0,0,4,262,258,0,0,0,1,0,0,3,155,18.4,153.9,24.8,168.9,23.1,157.5,26.1,63.1,53.1,77.6,40.199999999999996,97,17.900000000000002,21.3,37.9,25.5,161.2,78.8,155.3
46,059,VTD-6,338,335,0,1,1,0,0,0,1,255,253,0,0,1,0,0,0,1,124.39999999999999,46.5,149.79999999999998,52.2,127.5,49,152.8,53,97.5,75.9,102,62.5,116.8,51,48.5,62.5,52.3,127.1,104.10000000000001,151.3
46,059,VTD-7,177,175,0,2,0,0,0,0,0,151,149,0,2,0,0,0,0,0,82.2,30,97.5,28.400000000000002,88.89999999999999,31.1,92.1,31.900000000000002,58.9,60.4,60.4,47,74,31.900000000000002,30.2,46.9,30.1,83.8,65.5,93.3
46,059,VTD-8,67,61,0,6,0,0,0,0,0,51,49,0,2,0,0,0,0,0,30.2,3.5,13.700000000000001,4.2,33,4.5,15.9,5.1000000000000005,12.299999999999999,10.200000000000001,15.2,7.8,18.8,3.5,4.1000000000000005,7.3,4.5,31.4,15.299999999999999,15.2
46,059,VTD-9,178,173,0,1,0,4,0,0,0,133,129,0,0,0,4,0,0,0,93,7.1000000000000005,81.9,4.3,100.89999999999999,7.5,75,11,77.2,20.4,79.3,15.9,89.10000000000001,7.5,7.4,14.4,8,96.6,81.6,78.2
46,059,VTD-M1,489,485,0,0,4,0,0,0,0,398,394,0,0,4,0,0,0,0,153.8,50.5,161.4,51.800000000000004,172.5,48.7,175.9,45.4,102.2,100.89999999999999,114.9,82.5,145.3,52.9,49.6,79.1,48.6,163.4,120.7,168.4
46,059,VTD-M2,467,458,0,2,2,1,0,0,4,393,385,0,2,2,1,0,0,3,179.6,57.7,190.8,71.2,204.5,54.8,203.9,63.9,128.6,110.8,139.1,92.9,173.6,60.199999999999996,56.8,87.8,67.7,191.8,147.1,197.6
46,059,VTD10,67,67,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,32.2,2.7,41.7,4.7,35,2.8000000000000003,41.7,7.3,26.8,7.3,27.5,5.4,30.6,2.8000000000000003,2.7,5.1000000000000005,5.9,33.5,27.8,41.7
46,059,VTDM3a,316,300,0,4,1,1,0,4,6,249,241,0,2,1,1,0,2,2,96.1,31.6,100.7,32.2,108.1,30.3,109.8,28.599999999999998,64,62.9,71.9,51.8,90.8,33.3,31.2,49.4,30.2,102.39999999999999,75.5,105.5
46,059,VTDM3b,217,211,3,3,0,0,0,0,0,168,164,1,3,0,0,0,0,0,77.7,24.8,82.8,31.5,88.8,23.7,88.3,28.1,55.9,48,60.4,40.3,75.2,26,24.3,38.2,29.6,83.4,63.8,85.7
46,061,VTD-1,581,570,0,0,1,3,0,0,7,403,398,0,0,1,3,0,0,1,610,205.7,697.3,285.3,615.9,198.3,710.7,269.9,317.2,190.1,328,175.5,351,146.5,201.8,169.3,279.8,611.4,330.8,703.9
46,061,VTD-2,719,696,0,10,8,3,0,0,2,511,499,0,4,4,3,0,0,1,245.1,87.1,300.3,112.7,265.3,91,295.5,120.7,175.9,185.3,188.4,152,226.4,110.1,88,150.1,115.6,254.4,196.5,298.2
46,061,VTD-3,676,671,0,0,1,0,0,0,4,446,445,0,0,1,0,0,0,0,238.10000000000002,46.9,243,60.4,229.8,64.6,243,64.6,148.7,126.4,150.5,104.1,178.4,64.6,50.9,100.8,63.4,231,157,243
46,061,VTD-4,767,764,0,2,0,0,0,0,1,504,502,0,1,0,0,0,0,1,247.8,42.5,306.2,46.6,240.4,52.7,299.2,54,200.2,87,201.1,78.9,239.1,43.5,46.7,69.9,49.4,242.7,211.7,300.8
46,061,VTD-5,588,578,0,3,1,5,0,0,1,386,377,0,2,1,5,0,0,1,158.2,39.5,245.1,51.6,158.1,43.8,245.6,52.800000000000004,107.10000000000001,58.3,110.3,50.2,123.5,36.9,41.1,49.4,52.6,157.79999999999998,111.8,245.6
46,063,VTD-BU,212,208,0,1,2,0,0,0,1,177,175,0,0,2,0,0,0,0,126.4,10,133.6,12.9,127.39999999999999,16.2,131,16.2,96.7,30.7,99.39999999999999,22.4,110.9,13.7,13.4,22.3,14.2,127,102.3,132.6
46,063,VTD-CC,242,222,0,8,7,0,0,0,5,177,170,0,3,1,0,0,0,3,109.5,3.3000000000000003,102.7,15.5,95.9,20.6,99,21.2,53.4,49.7,65.8,29.7,85.5,14.7,11.4,31.900000000000002,18.400000000000002,102.8,68.5,100
46,063,VTD-FI,87,86,0,0,0,0,0,0,1,65,64,0,0,0,0,0,0,1,48.1,5.1000000000000005,52.9,6.9,52.9,3.9,54.9,5.1000000000000005,39.9,7.8999999999999995,39.9,6.1,42.9,3.9,4.5,6.1,5.8,50.6,40.8,53.9
46,063,VTD-GO,33,28,0,5,0,0,0,0,0,27,25,0,2,0,0,0,0,0,24.8,0.5,26.5,0.4,25.5,0.9,25.599999999999998,1.5,21.1,2.7,22.099999999999998,2.2,23.8,0.5,0.5,1.8,0.9,25.4,22.5,26.099999999999998
46,063,VTD-HI,233,220,1,5,5,0,0,0,2,173,165,1,4,2,0,0,0,1,114.7,8,131.6,8.3,114.8,15,123,15,82,36.2,89.5,23.4,104.5,8.4,11.6,23,11.7,114.8,91.8,127.2
46,063,VTD-LA,68,61,0,0,1,1,0,1,4,50,45,0,0,1,1,0,1,2,42,0,50,0,40.9,0,48,0,25,8,33,0.9,32,2,0,3.4,0,41.2,30,49.300000000000004
46,063,VTD-LU,113,112,0,0,1,0,0,0,0,78,77,0,0,1,0,0,0,0,53.1,3.2,59.6,1.3,51.699999999999996,6.2,56.2,4.4,38.9,11.1,44.5,5.1,46.8,4.4,4.9,7,2.5,52.3,43.5,57.6
46,063,VTD-PG,97,94,0,0,0,0,0,0,3,74,71,0,0,0,0,0,0,3,55.2,3,62.2,2.5,52.699999999999996,4.7,63.9,0.8,47.9,11.8,48.8,8.6,52.699999999999996,4.7,3.7,8.4,1.3,53.7,49.699999999999996,63
46,063,VTD-RE,118,114,0,1,2,0,0,0,1,101,97,0,1,2,0,0,0,1,93,2.4,98.6,1.6,94.6,3.2,95.4,6.4,78.7,10.1,82.9,8,88.3,2.4,2.9,6.9,4,93.9,83.3,96.9
46,063,VTD-VE,52,52,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,28,1.7,31.4,0.6,27.2,3.3,29.5,2.2,20.4,5.8,23.4,2.7,24.5,2.2,2.5,3.7,1.2,27.599999999999998,22.9,30.3
46,065,VTD-1,2372,2176,3,20,109,7,0,1,56,1711,1608,2,9,56,4,0,1,31,955.1,322.7,1021.5,360.1,1171.3,247.5,1148.4,310.9,699.6,510.8,657.7,528.6,1095.5,241.4,284.1,426.3,336.3,1061.6,819,1082.7
46,065,VTD-21,1382,1098,12,37,199,7,0,0,29,1206,1009,11,26,139,7,0,0,14,255.79999999999998,174.1,275.3,231.2,313.3,134,309.4,199.7,173.8,279.7,163.1,290.9,272.4,132.1,153.5,234.3,215,284.3,203.2,292.1
46,065,VTD-23,1242,993,4,27,184,9,0,0,25,910,779,3,13,97,6,0,0,12,289.9,173.8,324.9,232,355.8,134,365.5,200.1,200.1,287.9,188.4,299.2,312.9,135.3,153.9,241.1,216.3,322.59999999999997,233.5,345.3
46,065,VTD-24,2093,1482,15,50,478,7,0,2,59,1689,1211,13,39,401,3,0,2,20,354.4,222.7,377.4,282.3,434,171.20000000000002,424.9,242.8,245,420.8,230.20000000000002,436.7,381.9,198.9,197.4,351.9,262.59999999999997,394.5,285.7,400.59999999999997
46,065,VTD-26,1070,986,2,12,29,9,0,0,32,838,786,2,7,20,6,0,0,17,343.6,164.5,356.8,204.9,421.2,127,400.6,176.9,251.5,265.9,237,276.1,394.7,126.7,146.2,222.7,190.8,382.6,294.7,378.6
46,065,VTD-28,1111,965,14,18,73,12,0,2,27,911,804,9,14,58,10,0,2,14,320.1,162.2,340.2,206.9,392,124.60000000000001,383,179,226.3,295.7,212.5,306.8,354,140,143.5,247.5,192.6,355.9,264.4,361.8
46,065,VTD-29,673,586,4,11,55,0,0,2,15,534,478,4,4,39,0,0,0,9,167,106.8,185.3,144,204,83.2,209.1,124.2,124.2,170.1,115.9,177,193,81.1,94.5,142.6,134.3,185.6,144.4,197.3
46,065,VTD-30,1383,1139,12,30,172,3,0,0,27,971,837,7,15,101,3,0,0,8,478.90000000000003,276.8,543.8,330.09999999999997,587.1,213.9,612.2,285.1,358.8,471,337.1,489.4,561.1,223,245.2,394.3,307.7,532.9,419.2,577.9
46,065,VTD-31,1477,1394,2,13,56,6,0,0,6,1094,1049,2,9,25,3,0,0,6,573,230.8,560,245,702.2,178,630.1,212.1,413.4,401.2,387,415.90000000000003,645.1,190,204.4,335.6,228.2,637.3,482.2,595.1
46,065,VTD-32,779,742,0,9,13,1,0,5,9,587,564,0,6,12,0,0,2,3,319.8,129.9,338.2,142.2,391.9,100.1,380.7,123.1,243,227.9,227.9,237.1,378.9,108,115.3,191.2,132.4,355.7,283.2,359.40000000000003
46,065,VTD-33,1104,938,4,26,106,14,0,1,15,832,735,2,13,57,12,0,1,12,296.1,134.9,312.2,143.9,362.9,103.8,351.1,124,221.1,228.1,207.8,236.70000000000002,346,108.1,119.6,191.1,134,329.5,258.3,331.9
46,065,VTD-34,1332,1186,1,26,85,13,0,0,21,949,874,0,12,47,12,0,0,4,546,198.9,584.7,242.3,668,154,658.8,208,393.8,330.7,369.4,343.3,615.6,157.1,176.4,276.9,225,606.9,459.40000000000003,621.6
46,065,VTD-5,521,463,9,20,22,1,0,0,6,391,359,2,15,12,1,0,0,2,149.5,78.6,163.3,74.9,182,62.1,183.2,62.300000000000004,105.10000000000001,139.4,99.8,144.2,168.6,65.39999999999999,69.4,117.3,67.8,166.2,123.7,174.20000000000002
46,065,VTD-7,246,231,2,5,4,0,0,0,4,198,185,1,5,3,0,0,0,4,85.9,16.7,93.2,26.4,105.9,13.1,105.9,21.4,62.4,27,59.4,28.7,98.6,13.1,15.6,22.5,22.7,95.8,73.2,99.5
46,065,VTD-9,237,92,0,2,143,0,0,0,0,164,72,0,2,90,0,0,0,0,16.400000000000002,22.8,18.3,36.4,19.9,17.6,21.4,32,11.4,36.4,10.8,38,17.6,17.2,19.5,30.9,33.9,17.8,12.8,19.3
46,067,VTD-1,1471,1432,2,18,4,4,0,0,11,1140,1117,0,12,2,4,0,0,5,534.6,123.7,660.1,129,584.3,114.4,674.8,127.2,470.1,194.5,469.2,181.6,530.6999999999999,114.2,119.2,166.2,127.6,554.3,488.7,667.8
46,067,VTD-2,1544,1427,18,71,9,2,0,0,17,1195,1142,5,38,7,0,0,0,3,546.9,174.3,595.5,201.5,643.9,131.2,614.9,198.6,456.7,248.6,457.2,217.70000000000002,518.4,155.4,150,209.1,200,594.2,478,604.6
46,067,VTD-3,332,322,1,4,1,2,0,0,2,234,228,0,3,1,2,0,0,0,119.5,21.7,124.4,30.8,120.6,21.7,121,31.4,96.2,31.8,94,31.8,101.5,20.8,21.7,29.099999999999998,30.9,120.5,96.3,121.8
46,067,VTD-4,1081,1068,2,4,0,1,0,0,6,738,733,1,3,0,0,0,0,1,336,105.6,454.5,100.4,359.9,100.4,441.9,118.1,317.3,195.9,272.3,222.8,393.6,99.3,104.5,173.5,111,344,326.7,450.3
46,067,VTD-5,1508,1462,3,8,21,2,0,0,12,1164,1150,1,2,6,2,0,0,3,464,177.5,530.1,214.5,544,137.4,561.6,192.7,348.9,303,360.2,265.7,452.1,166,156.8,244.9,204,503.6,386.5,546
46,067,VTD-6,940,912,2,15,5,1,0,3,2,779,765,2,7,3,1,0,0,1,346.90000000000003,69,376.59999999999997,63.8,359.8,72.8,376.3,70.8,256.3,132,276.4,105.8,315,63.2,69.5,101.9,66.1,353.1,281.9,376.59999999999997
46,067,VTD-7,467,467,0,0,0,0,0,0,0,351,351,0,0,0,0,0,0,0,164,20.6,209.79999999999998,20.6,163.7,30.2,195.1,33.8,139.70000000000002,68,152.9,50.1,175.4,22.400000000000002,27,48.1,29.1,163.8,155.3,200.7
46,069,VTD-1,97,80,0,0,2,2,0,0,13,70,62,0,0,2,2,0,0,4,25.599999999999998,8.1,26.8,10.1,26.900000000000002,8.1,26.900000000000002,10.9,19.7,17.1,19.9,16,24,10.2,8.1,14.200000000000001,10.7,26.7,21,26.900000000000002
46,069,VTD-2,115,109,1,0,1,0,1,0,3,81,78,1,0,0,0,1,0,1,53.8,8.5,53.1,9.3,56.1,8.5,53.4,9.8,40.6,17.3,41.2,15.8,49.6,10.4,8.5,14.4,9.6,54.7,43.7,53.300000000000004
46,069,VTD-3,141,140,0,0,1,0,0,0,0,124,124,0,0,0,0,0,0,0,101.2,12.4,99.2,12.4,106.7,12.4,99.4,12.6,75.7,24.6,78.2,22.8,94,14.200000000000001,12.4,20.4,12.6,103.3,82.5,99.3
46,069,VTD-4,118,114,0,0,3,0,0,0,1,98,96,0,0,1,0,0,0,1,36.2,10.8,37.5,13.7,38.2,10.8,38.2,15.299999999999999,27.3,23.9,28.3,22.5,33.2,14.1,10.8,20.2,14.4,37.1,29.4,37.6
46,069,VTD-5,154,93,0,0,61,0,0,0,0,118,78,0,0,40,0,0,0,0,43.4,13.3,45,16.9,45.7,13.3,45.7,18.2,33.1,28.9,33.6,27.2,40.4,17.3,13.3,24.2,17.4,44.8,35.4,45.3
46,069,VTD1-3,258,246,0,2,9,0,0,0,1,202,197,0,1,3,0,0,0,1,93,23.6,99.5,24.1,97.3,23.2,100.9,25.1,69.5,45.2,70.1,42.4,84.5,27.5,23.4,38.4,24.8,95.3,74.7,100
46,069,VTD2-1,244,217,0,2,21,0,0,0,4,187,177,0,1,7,0,0,0,2,86.2,21.3,92.5,22.400000000000002,90.1,21.2,93.5,23.2,64.3,41.9,64.5,39.1,78.2,25.5,21.2,35.8,23.2,88.1,69,92.60000000000001
46,069,VTD4W2,293,264,0,11,15,1,0,0,2,222,209,0,4,6,1,0,0,2,102.2,25.8,109.7,26.5,106.8,25.1,110.8,27.5,76,49.7,77,46.6,93,30.3,25.400000000000002,42.4,27.2,104.7,82,110.5
46,071,VTD-1,72,65,0,0,6,0,1,0,0,59,54,0,0,4,0,1,0,0,38.8,2.3000000000000003,40.6,2.3000000000000003,38.8,3.3000000000000003,41.4,2.3000000000000003,29.6,2.3000000000000003,29.6,3.3000000000000003,29.6,3.3000000000000003,2.9000000000000004,3.3000000000000003,2.3000000000000003,38.8,29.6,40.9
46,071,VTD-2,229,157,2,1,37,0,0,0,32,172,133,1,1,20,0,0,0,17,93.4,17.2,91.9,24.4,91.9,19.1,93.4,24.1,72.3,23,68.5,19.1,71.8,17.2,18,19.1,24.4,92.8,71.4,92.8
46,071,VTD-3,233,194,0,2,29,0,0,0,8,181,153,0,1,24,0,0,0,3,101.5,12.4,107.8,9.8,101,16,103.2,15.1,67,29.6,69.6,24.3,80,12.4,14.6,21.2,13,101.10000000000001,72.4,104.5
46,071,VTD-5,158,133,0,1,16,1,0,4,3,123,107,0,1,11,0,0,2,2,85.1,4.6000000000000005,85.1,11.1,69.2,14.5,78,17.8,47.2,20.3,60.2,8.8,61.6,7,9.200000000000001,12.200000000000001,14.1,76.7,56.2,81.3
46,071,VTD-6,204,117,0,1,72,0,0,1,13,151,93,0,0,50,0,0,1,7,71.2,30.8,81.1,32.9,90.8,26,84.1,34,62.1,41,68.3,36.1,74.9,28,28.3,35.2,33.5,81.1,68.4,82.8
46,071,VTD-7,1136,56,0,23,1014,0,0,1,42,652,50,0,9,566,0,0,1,26,50.2,187.1,41,202.2,82.3,161.1,61.4,189.3,46,210.7,39.1,217.7,44,214.3,174.3,214.4,195.8,65.8,43.4,51.1
46,071,VTD-8,345,39,0,9,286,0,0,0,11,205,35,0,7,155,0,0,0,8,36.7,22.5,36.7,33.9,42.4,21.6,36.7,33.9,32.1,45.300000000000004,32.1,47.1,47.1,32.1,22.2,41.1,33.9,39.9,38,36.7
46,071,VTD3W3,280,226,0,1,38,0,0,0,15,209,175,0,1,25,0,0,0,8,117.39999999999999,14.6,123.9,11.5,116.7,18.3,119.7,16.8,77.9,34.3,79.7,27.9,92.3,14.6,16.5,25.3,14.5,116.8,83.6,121.5
46,071,VTD4W1,174,132,2,0,35,0,0,0,5,142,113,1,0,25,0,0,0,3,64.4,15.1,66.6,15.1,68.9,13.7,68.9,12.8,38.7,23.8,42.6,20.099999999999998,50.9,11.7,14.3,18.5,14,66.6,43.8,67.5
46,071,VTD4W2,200,173,1,0,14,0,0,0,12,140,125,1,0,8,0,0,0,6,63.4,14.8,65.4,14.8,67.8,13.8,67.8,12.6,38.1,23.4,42,20.2,49.8,11.4,14.1,18.2,13.8,65.6,43.1,66.3
46,073,VTD-2,258,248,0,5,0,0,0,0,5,203,197,0,5,0,0,0,0,1,108.5,31.9,112.9,37.5,114.7,32,110.2,37.5,89.8,60,80.7,60.9,104.5,37.5,31.9,52.2,37.5,112,91.3,111.80000000000001
