state,county,vtd,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,pre_20_dem_bid,pre_20_rep_tru,uss_16_dem_van,uss_16_rep_sze,uss_18_dem_car,uss_18_rep_cam,gov_18_dem_jea,gov_18_rep_hog,atg_18_dem_fro,atg_18_rep_wol,adv_16,adv_18,adv_20,arv_16,arv_18,arv_20
24,003,03-023,2243,2081,68,54,4,17,1,2,16,1735,1629,48,31,3,15,1,1,7,481.1,821,536.1,809.9,499.2,822.1,459,631.1,173.6,1003,462.3,700.9,489.7,364.9,536.1,821.5,778.4,809.9
24,003,03-024,3628,3212,161,125,12,43,1,0,74,2826,2556,115,82,9,33,1,0,30,607.4,1197.3,667.1,1069.9,665.6,1150.9,607.4,755.7,298.9,1161,588.2,867.9,636.3000000000001,498.5,667.1,1174,928.1,1069.9
24,003,03-025,2841,1397,1045,165,6,118,4,5,101,2034,1099,684,106,6,101,4,2,32,720.1,478.7,826.9,476.9,756.1,457.1,673.9,296.9,476,519.8000000000001,685.8,319,738.4,611.7,826.9,468.1,378.4,476.9
24,003,04-001,3526,1227,1292,674,16,211,2,9,95,2642,1022,914,481,13,154,2,4,52,1013.2,313.6,922,298.3,975.1,309.5,948.8,218.3,735.2,469.9,970.6,239.9,994.4,885,922,311.5,309.2,298.3
24,003,04-002,2896,1928,561,172,12,134,4,7,78,2203,1531,406,108,10,103,4,4,37,988.5,640.5,1298.8999999999999,662.3,961.8000000000001,692.5,1010.8000000000001,445.59999999999997,664,873.7,1003.6,544.1,975.3000000000001,892.6999999999999,1298.8999999999999,666.6,621.2,662.3
24,003,04-003,2508,1924,241,106,13,132,2,6,84,1872,1469,168,76,9,107,1,4,38,686.7,684.3000000000001,951,711.6,662.1,764.5,653.8,574.5,371.2,923.4,650.7,648.9,674.4,559,951,724.6,715.7,711.6
24,003,04-004,2600,2248,167,62,3,73,3,2,42,2014,1753,146,40,3,51,3,1,17,640,914.8,828.7,934.8000000000001,647.5,1005.1,596.5,780.8,281,1191.9,610.3,853.7,643.5,495.9,828.7,959.6999999999999,942.2,934.8000000000001
24,003,04-005,2089,1465,321,103,7,108,1,5,79,1512,1102,224,64,5,79,1,2,35,602.7,341.3,786.4,344.2,546,407.09999999999997,531.6,242,320.40000000000003,486.4,531.2,276.4,574.5,461.1,786.4,374.4,334.9,344.2
24,003,04-006,4739,1125,2713,262,5,470,4,12,148,3699,1002,2045,183,4,362,3,10,90,1814.4,166.2,2021.1,226.7,1761.2,231.5,1751.4,138.6,1432,487.1,1772.3,157.9,1787.9,1651.8,2021.1,198.8,261.2,226.7
24,003,04-007,10354,5295,2852,1231,41,357,35,32,511,6637,3576,1802,723,33,270,25,19,189,1116.3,335.9,1627,543.7,1052.6,375.5,1010.1999999999999,269.7,798.4,526.8,1026.4,300.7,1084.9,945.2,1627,355,365.4,543.7
24,003,04-008,2448,2017,184,104,17,67,6,1,52,1929,1617,141,69,15,55,2,1,29,624.2,713.1,829.9,692.9,622.1,720.9,591.1,568,290,921.8,581,633.1,623.4,487.3,829.9,717.3,707.8,692.9
24,003,04-009,3557,1211,1545,224,5,443,1,6,122,2646,961,1114,161,4,344,1,4,57,1776.8,311.2,2194.9,356,1740.9,351.2,1867,264.7,1374,766,1868.1,317.1,1758.4,1702.7,2194.9,331.1,449,356
24,003,04-010,2703,2069,332,101,10,127,1,10,53,2128,1684,247,63,8,99,1,7,19,819.6,632.5,2821.7000000000003,1320.6,801.8,684.1,993.5,524,567.1,1048.4,971.6,633.9,810.3,843.9,2821.7000000000003,658.2,735.7,1320.6
24,003,04-011,2257,1296,570,198,6,92,1,8,86,1672,1012,405,127,5,75,1,5,42,617.2,369.8,796.8000000000001,358.4,651.7,364.7,568,263.3,353.9,517.7,579.5,303.8,634.6,500.8,796.8000000000001,367.2,361.7,358.4
24,003,04-012,2339,1562,377,160,5,139,1,1,94,1785,1242,295,96,5,110,1,1,35,449.5,416.6,728.8,494.8,492,415.7,437.9,285.7,283.3,481.1,442.2,325.8,470.8,387.90000000000003,728.8,415.9,364.3,494.8
24,003,04-013,2319,1898,186,87,10,78,0,4,56,1793,1507,137,50,9,62,0,2,26,418.9,703,615,776.9,438,692.2,443.2,548.8,207.1,851,438,609,428.3,362.8,615,697.5,669.6,776.9
24,003,04-014,2422,2227,74,61,4,18,1,2,35,1929,1789,60,40,3,13,1,2,21,535.9,728.1,714.1,744.2,535.9,764.1,571,587.2,244,957,559.8,641.8000000000001,535.9,458.40000000000003,714.1,745.8,728.9,744.2
24,003,04-015,3267,2947,133,65,5,32,8,4,73,2583,2338,112,54,4,23,6,1,45,873.8,1105.8,1185,1012,827,1213,916.3,890.7,448.09999999999997,1488.3,922,1007.1999999999999,850.3,761.8,1185,1159,1128.4,1012
24,003,04-016,3425,2445,533,205,13,142,4,10,73,2733,2032,384,140,8,120,1,7,41,846.9,457,1202.2,476,805,529.1,833.9,356.1,517,728.1,826,425.1,826.1,725.6,1202.2,493.2,503.2,476
24,003,04-017,4231,1849,1075,979,9,194,1,8,116,3177,1534,788,631,7,153,1,5,58,1346.4,475,1142,435,1381.9,467.3,1139.7,310.90000000000003,888,618.6,1156.4,359.7,1364.2,1061.4,1142,471,429.7,435
24,003,04-018,4409,572,3132,330,13,174,9,12,167,2792,453,1892,202,8,138,7,7,85,1541.2,199.9,1631,281.40000000000003,1499.5,209.9,1286.7,145.20000000000002,1077.8,395.7,1314.4,175.70000000000002,1520.3,1226.3,1631,204.79999999999998,238.9,281.40000000000003
24,003,04-019,2963,740,1605,295,10,130,7,7,169,2138,624,1119,196,9,108,6,2,74,1071.9,131,1376.1,167.1,1042.8999999999999,188.2,1024.1000000000001,103.1,806,340.1,1051.1,120.9,1057.3999999999999,960.4000000000001,1376.1,159.8,188,167.1
24,003,04-020,2612,1906,376,112,16,116,1,4,81,2020,1529,274,75,13,91,1,1,36,738.3000000000001,452.5,1157,522.5,709.5,524.3,738.3000000000001,379.6,447.59999999999997,719.5,738.3000000000001,448.4,723.9,641.6,1157,488.2,516,522.5
24,003,04-021,3968,2847,461,180,2,328,4,5,141,2719,1999,309,121,2,226,3,2,57,1166.1,860.6999999999999,1654.1,924.9,1111,959,954.2,603,585.2,1078.3,950.5,696.9,1138.8,830.2,1654.1,910,792.7,924.9
24,003,04-022,3132,1829,579,349,5,239,11,2,118,2399,1498,408,270,5,156,5,1,56,947,485,1097.1000000000001,404.8,955,513.9,694.1,291,500.90000000000003,537.8,711.9,323,951,635.5,1097.1000000000001,499.4,383.8,404.8
24,003,04-023,4384,3165,583,159,7,325,4,16,125,3122,2305,402,105,5,236,4,6,59,1014.5,718.4,1556.2,836.3000000000001,953.7,829.4,1004.4,535.2,587.1,1002.8,951.9,623.3000000000001,984,847.7,1556.2,774.1,720.5,836.3000000000001
24,003,04-024,5446,1955,2458,382,7,387,10,14,233,3982,1617,1666,252,7,307,8,10,115,1876,446.8,2604.9,597.9,1816.6,523.6,1798.1,316.6,1397.6,805.4,1833.1,382.5,1846.6,1676.1,2604.9,485.5,501.2,597.9
24,003,05-001,2923,2473,273,90,1,39,0,8,39,2178,1856,211,60,1,31,0,3,16,820.2,874,1060.8,861.1,734.5,1020.1,880.1,838.4,373.4,1406.5,832.5,954.6,777.4,695.5,1060.8,947,1066.6,861.1
24,003,05-002,3316,2650,330,233,4,47,1,1,50,2525,2062,250,146,3,33,1,1,29,939.9,790.1,1152.9,798.9,904,840.2,927.9,668.1,504.3,1207.2,951,739.1999999999999,922,794.5,1152.9,814.6,871.3000000000001,798.9
24,003,05-003,2349,2030,117,87,4,64,0,4,43,1716,1503,93,50,2,46,0,1,21,629.8,635,953,734,565,748.1,673.9000000000001,614.8,310.7,1051.9,652.7,696.9000000000001,597.5,545.6,953,691.7,787.8,734
24,003,05-004,2669,2338,93,119,6,49,0,5,59,2039,1832,76,67,2,41,0,1,20,716.1,881,885,815.1999999999999,744.2,910,728.9,644,378.1,1099.2,757.7,695.8,730,621.4,885,895.4,813.2,815.1999999999999
24,003,05-005,2494,2144,188,69,2,60,1,1,29,1847,1625,133,38,2,36,1,1,11,738.8,559.8,933.1,662.9,654.2,684.1,648,490.7,330,847,643,545,696.7,540.4,933.1,621.6,627.8,662.9
24,003,05-006,1922,1838,5,40,0,10,0,9,20,1378,1331,2,24,0,6,0,7,8,560.1,547.6999999999999,854,516.9,508,664.9,661.4,536.4,306.2,950.3,652.9,599.9,533.9,540.2,854,606.4,695.5,516.9
24,003,05-007,2081,1901,17,48,6,74,3,0,32,1446,1323,14,30,4,62,3,0,10,509.90000000000003,517,764.1,620.1,443,646.1,538.1,507,211,887.9,534.1,560.9,476.40000000000003,427.7,764.1,581.6,651.7,620.1
24,003,05-008,2544,2193,130,62,2,94,0,2,61,1771,1550,92,36,2,75,0,1,15,649.1,580,962,736,571.6,723.7,684.1,562.8,320.2,997.8,653,647.1999999999999,610.3,552.4,962,652.1,736,736
24,003,05-009,1558,1489,11,28,0,8,0,0,22,1144,1105,5,18,0,4,0,0,12,445.1,431,616.1,456.20000000000005,417.4,515.7,447.1,366.8,196.1,679.6999999999999,449.90000000000003,425.59999999999997,431.2,364.4,616.1,473.3,490.7,456.20000000000005
24,003,05-010,1368,1256,15,30,1,22,0,0,44,999,929,9,18,1,20,0,0,22,254,341.8,428,453.90000000000003,248.89999999999998,373,259.9,287,109.10000000000001,480,240,330,251.4,203,428,357.4,365.7,453.90000000000003
24,003,05-011,2465,2097,137,124,3,60,2,3,39,1898,1645,106,81,3,39,2,3,19,606.8,671.3,846.8,689.7,577.7,742.4,608.8,614.7,308,1012.6,629.3,687,592.2,515.3,846.8,706.8,771.5,689.7
24,003,05-012,1954,1720,58,56,4,92,0,3,21,1402,1244,37,30,4,70,0,3,14,537.9,507.2,707.3,537.2,497.9,624,466,409.8,197.2,733.6,464.70000000000005,463,517.9,376.1,707.3,565.6,535.5,537.2
24,003,05-013,2325,2203,17,39,5,36,0,1,24,1702,1627,13,23,5,20,0,1,13,592.9,754.1,826.9,681.8,563.2,876,646.1,699.9,226.8,1172.1000000000001,645.1,745.1,578.2,506.2,826.9,815,872.6,681.8
24,003,05-014,2471,2187,83,52,2,102,0,2,43,1837,1658,59,30,2,69,0,2,17,464,581.9,855.9,693.9,435.2,664.2,518.9,448.4,230,781.1999999999999,506.4,492.3,449.9,418.3,855.9,623,574,693.9
24,003,05-015,1989,1865,12,25,5,72,1,0,9,1317,1236,8,12,2,56,1,0,2,482.59999999999997,588.6,631.7,601.9,474.1,677,489.1,473.6,174.7,831.9,469.6,525.8,478.4,377.8,631.7,633,610.5,601.9
24,003,05-016,1907,1714,55,63,3,49,1,1,21,1456,1317,46,36,3,38,0,1,15,392.5,389.8,653,517.3,365.3,441.5,381.40000000000003,328.5,151.1,593.6,375.5,367.8,378.9,302.5,653,415.90000000000003,429.9,517.3
24,003,05-017,2802,2520,58,107,9,41,0,6,61,2073,1891,43,65,5,36,0,5,28,907.8,878,960,797.3,918.1,929.7,940.1,740.1,465.7,1292.8,921.9,832.1,912.8,775.7,960,903.6,955.3,797.3
24,003,05-018,3637,2944,288,237,6,88,0,2,72,2718,2265,201,156,3,61,0,2,30,1102.6000000000001,959.4,1317.8999999999999,946.2,1036.7,1055.5,1061.5,754.6999999999999,540.7,1382.9,1053.4,871,1069.5,885.4,1317.8999999999999,1007.7,1002.8000000000001,946.2
24,003,05-019,2102,1970,16,48,1,34,0,0,33,1584,1501,14,26,1,27,0,0,15,431.7,601.6,754.7,589.8,379.7,697.5,492.7,484.7,218.1,795.4,475.40000000000003,527.6,405.59999999999997,395.2,754.7,649.6,602.6999999999999,589.8
24,003,05-020,2511,2099,208,102,3,53,2,4,40,1818,1541,154,63,2,35,2,2,19,544.1,480.8,955.9,599.4,504.5,584.5,605,512.7,257.8,887,584.5,574.1,524.5,482.4,955.9,532.5,658.3,599.4
24,003,05-021,3686,3013,250,163,6,124,2,16,112,2632,2196,182,96,4,89,2,12,51,947,962,1270,928.8,933.9,1068.9,1014,826,547.9,1426,1013.1,937,940.2,858.4,1270,1015.5,1062.9,928.8
24,003,05-022,2993,2658,91,136,5,48,2,4,49,2136,1936,67,71,5,38,2,0,17,851.2,806.6,975,727,867,881.8,881.8,707.1,443,1219.9,876,789.3,859.1,733.6,975,844.3,905.5,727
24,003,05-023,1765,1646,22,46,2,29,1,1,18,1366,1291,16,25,2,21,1,1,9,472,322.9,716.7,472.8,433.09999999999997,404,447.3,353.90000000000003,227,608.9,458.1,391.8,452.40000000000003,377.6,716.7,363.40000000000003,451.7,472.8
24,003,05-024,2070,1984,29,19,2,27,0,0,9,1465,1398,24,14,2,23,0,0,4,545.2,585.2,702.1,644.6999999999999,451.9,727,527.3,550.3,170.9,955.5,504.59999999999997,623.7,498.6,401,702.1,656.1,709.6999999999999,644.6999999999999
24,003,05-025,2416,2207,44,67,4,53,0,4,37,1829,1691,24,43,4,45,0,3,19,505.3,672.4,803.2,743.4,494.8,722,368.3,396.9,193.6,637.3,383.7,437.1,500.3,315.3,803.2,697.1,490.2,743.4
24,003,05-026,3247,2508,400,180,7,83,1,7,61,2381,1899,279,118,4,57,1,1,22,820.4,661.1,1067.2,693.3,783.9,766,775.9,505.6,393.5,973,774.6,592.9,802.1999999999999,647.9,1067.2,713.3,690.5,693.3
24,003,05-027,1985,1741,71,74,5,64,0,3,27,1531,1364,55,45,3,46,0,2,16,498,481.3,693.2,491.7,470.3,565.3000000000001,487.59999999999997,438.7,205.5,780.8,468.70000000000005,513,484.2,387.2,693.2,523.3000000000001,577.5,491.7
24,003,05-028,2504,2201,91,95,4,45,0,4,64,1940,1748,64,64,4,36,0,1,23,667.8,544.1,865.7,604.1,632.4,638.2,644,444.90000000000003,306.2,853.4,635.6,524.1,650,528.6,865.7,590.8,607.3,604.1
24,003,05-029,1182,1073,34,25,3,26,0,1,20,918,841,25,18,3,20,0,1,10,217.6,424.2,247.8,401.3,234,426.2,223.5,281.8,82.2,450.5,222.3,314.3,225.79999999999998,175.9,247.8,425.1,348.7,401.3
24,003,05-030,1348,1039,125,60,7,66,1,1,49,956,750,94,46,6,50,1,0,9,313.5,346.59999999999997,446.6,409.8,278.6,408.4,292.2,335.3,139.2,521.1,265.6,390.9,296,232.6,446.6,377.6,415.8,409.8
24,003,05-031,772,560,143,23,1,33,0,0,12,584,419,124,15,1,20,0,0,5,164.9,168.1,251,237,147,198.1,127.10000000000001,151.9,46.9,248.9,123.89999999999999,170.9,155.8,99.4,251,183.1,190.5,237
24,003,05-032,698,392,216,20,2,55,0,0,13,512,276,171,10,2,45,0,0,8,276,160.9,460,231.9,255.1,183,328,178,174.1,338.9,331,189,265.6,277.6,460,172,235.3,231.9
24,003,05-033,1576,1330,64,48,2,101,2,0,29,1151,988,46,30,2,68,1,0,16,334.5,543.4,526.3,632.9,332.9,615.1,362.1,472.4,131.4,753.2,337.40000000000003,529.3000000000001,333.7,277,526.3,579.4,584.9,632.9
24,003,05-034,1541,1402,48,27,1,40,0,1,22,1098,1013,36,13,1,26,0,0,9,392.90000000000003,404,563,387.9,345,493,395,340,186.1,593.8,407.1,381,368.90000000000003,329.4,563,448.7,438.5,387.9
24,003,06-001,2794,2297,207,234,4,19,2,8,23,2314,1951,160,165,4,16,2,3,13,909.4,467.9,1555.9,526.3000000000001,851.9,582.3,897,451.4,426.9,969.9,870.2,527,880.6,731.6,1555.9,524.7,649.3,526.3000000000001
24,003,06-002,2049,1805,51,113,0,41,1,4,34,1646,1480,41,69,0,35,1,2,18,712.7,453.3,924.1,462.2,677.7,533.1,785.2,421.6,325.6,925.4,780.8,492.9,695,630.9,924.1,493.1,613.1,462.2
24,003,06-003,2998,511,1311,1031,8,82,0,7,48,2354,448,1074,721,7,74,0,7,23,816.5,101.4,938.6,156.5,755.6,132.3,644.2,76.1,479,264.5,651.2,102.5,786,591.6,938.6,116.39999999999999,147.7,156.5
24,003,06-004,2286,972,714,469,9,65,0,5,52,1784,869,521,310,4,52,0,1,27,620.3000000000001,170.6,768.2,169.9,611.6,197.6,571.1,134.1,417.4,319.6,571,161.9,616.1,519.8,768.2,184.1,205.20000000000002,169.9
24,003,06-005,1849,1514,148,101,2,44,1,4,35,1407,1154,123,75,2,35,1,3,14,521.9,341,753.1,356.09999999999997,481.9,414.90000000000003,538,299.1,238.79999999999998,615.2,513.9,333.1,501.9,430.3,753.1,378.1,416,356.09999999999997
24,003,06-006,2868,445,1312,1019,1,51,0,1,39,1924,397,773,701,1,36,0,0,16,772.8000000000001,136.2,598.9,114.3,774.9,142,437,72.9,342.9,182.2,427,93.8,773.9,402.3,598.9,139.1,116.3,114.3
24,003,06-007,2204,1327,390,413,2,63,0,0,9,1846,1193,322,273,2,52,0,0,4,764.8000000000001,270.2,903.8000000000001,320.9,735.7,333.6,655.9,209.6,379.6,501,656.9,245.5,750.1,564,903.8000000000001,301.9,318.7,320.9
24,003,06-008,1673,1226,187,218,3,16,0,3,20,1420,1092,154,147,3,14,0,1,9,606.2,278.3,794.4,286.4,577.7,333.1,583.9,208.9,274,526,583,248.1,591.8,480.5,794.4,305.6,327.7,286.4
24,003,06-009,2116,1923,38,69,0,31,2,2,51,1709,1578,36,45,0,27,2,2,19,708.5,520,1021.5,521.3,674.5,591.5,645.4,435.5,316.6,784.2,625.8,482.09999999999997,691.6,529.3,1021.5,555.6,567,521.3
24,003,06-010,2199,1742,209,151,7,50,0,6,34,1801,1437,181,112,6,45,0,2,18,582.4,528.7,1155.8,795.6,544.7,595.9,622.6,484,317.6,843.7,611.9,544,563.5,517.5,1155.8,562,624.1,795.6
24,003,06-011,6514,5023,356,616,18,200,12,8,281,6313,4882,321,604,18,195,12,8,273,492.1,188.7,718.2,256.6,445.2,260.8,492.1,175.8,287.6,391.2,468.79999999999995,218,468.8,416.1,718.2,224.4,261.5,256.6
24,003,06-012,2754,1747,685,224,1,34,2,5,56,2135,1373,566,147,1,27,2,2,17,953.5,335.2,1142.5,381.7,856.8,452.5,874.3,335.2,526.6,745.8,877.9,408.2,905.1,760,1142.5,394.2,496.3,381.7
24,003,06-013,1626,616,761,182,0,20,0,0,47,1134,492,504,101,0,14,0,0,23,435.6,170.8,627.7,172.7,422,191.9,436.1,146.6,277.8,335.1,436.3,177.8,428.9,383.3,627.7,181.2,219.7,172.7
24,003,06-014,3555,775,1971,602,7,100,1,10,89,2337,603,1220,393,4,74,0,4,39,1229,162.9,1179.4,280.2,1115.1,235,998.4,182.2,790.1,408.40000000000003,1000.5,210.70000000000002,1172.1,929.8,1179.4,199.1,266.8,280.2
24,003,06-015,2841,1051,492,1156,4,87,1,9,41,2292,921,408,850,2,73,1,7,30,632,258.6,829.3000000000001,245.5,645,251,462.4,163.9,309.3,337.2,475.5,181.4,638.6,415.7,829.3000000000001,254.7,227.6,245.5
24,003,06-016,1650,594,859,118,2,33,0,4,40,1228,525,564,86,2,29,0,1,21,639.3,88.8,641.1999999999999,138,578,136.9,457.6,94.60000000000001,336.4,221.9,460.7,108.69999999999999,608.7,418.3,641.1999999999999,112.8,141.6,138
24,003,06-017,2951,1982,496,364,1,48,0,15,45,2555,1841,385,248,1,45,0,9,26,764.3,404.1,1091,428.09999999999997,719.6,471.40000000000003,677.8,289.1,396.9,608.9,664.5,351.1,742.3,579.6,1091,437.7,416.3,428.09999999999997
24,003,06-018,2523,2144,142,125,6,58,1,3,44,2303,1977,132,98,6,52,1,3,34,869.1999999999999,477.8,1212.9,507.2,787.9,588,746.2,361.09999999999997,380.1,776.6999999999999,742.9,421.7,828.5,623.2,1212.9,532.9,520,507.2
24,003,06-019,2320,2136,73,50,1,30,2,9,19,2103,1955,69,39,1,23,2,5,9,459.90000000000003,483.4,928.9,647.2,423.4,557.4,467.1,433.4,223.20000000000002,716.2,458.3,480.7,441.7,382.5,928.9,520.5,543.4,647.2
24,003,06-020,1389,1331,18,18,2,9,1,1,9,1374,1317,18,18,2,8,1,1,9,407.1,376.90000000000003,769,479,391.90000000000003,394,406,363.09999999999997,147.9,638.1,413.9,384.1,399.6,322.59999999999997,769,385.4,461.9,479
24,003,06-021,3875,3369,145,130,9,152,1,3,66,3191,2803,130,100,9,115,1,1,32,935,924,1616.3,1177.9,904.9,1057.7,1045.7,916.6999999999999,441.1,1603.5,1018.7,1038.8,920,835.2,1616.3,990.5,1186.6,1177.9
24,003,06-022,3737,2800,556,183,7,132,0,3,56,3339,2543,499,150,4,106,0,2,35,800,575,1153.1000000000001,589.1,754,653,840.1,498,516.9,887.9,850.9,566.9,776.9,735.9,1153.1000000000001,614,650.8,589.1
24,003,06-023,2035,1779,93,89,2,36,0,5,31,1590,1409,71,63,2,29,0,5,11,727.9,451.7,896.9,424.8,693.1,529,711.1,386.8,352.9,776.7,699,435.6,710.7,587.7,896.9,490.4,533.1,424.8
24,003,06-024,2018,1390,480,43,6,24,0,5,70,1589,1066,421,33,5,19,0,5,40,791.6,336.7,1000.7,353.4,727.9,414.59999999999997,722.5,300.4,391.90000000000003,678.2,709.7,364.8,760.2,608,1000.7,375.5,447.4,353.4
24,003,06-025,2041,1872,43,63,2,34,3,1,23,1526,1416,31,36,2,27,3,1,10,689,574.1,847.2,508.8,647.6999999999999,681.9,610.3,492.90000000000003,224.9,898,574.1,557.3,668.3,469.5,847.2,628.1,649.2,508.8
24,003,06-026,2089,1958,36,38,3,39,0,1,14,1864,1752,30,33,2,37,0,1,9,467.3,521,1014.9000000000001,767.2,438.3,610.5,572.3000000000001,489.8,249.20000000000002,870.1,554.7,561.8,452.59999999999997,458.6,1014.9000000000001,565.5,640.8,767.2
24,003,06-027,1385,1230,62,42,6,29,0,1,15,1098,991,45,31,5,18,0,0,8,308.8,430.20000000000005,344.3,370.40000000000003,272.5,480.6,267.8,391.8,98.1,612.8,264,433.8,290.7,210,344.3,455.6,479.5,370.40000000000003
24,003,06-028,2135,1639,269,132,4,39,3,0,49,1631,1259,226,88,4,29,2,0,23,490.2,588.1,731.9,666.8,477.1,643.5,483.7,483.7,237.8,758.9,465.4,539.2,483.7,395.8,731.9,615.9,594.2,666.8
24,003,06-029,1364,1169,95,55,3,22,0,2,18,1104,958,85,36,3,11,0,1,10,434,391.2,525.1,409,403,476,429.7,366.2,202,637,436.3,402.1,418.3,356.1,525.1,433.5,468.2,409
24,003,06-030,2200,1885,133,67,10,47,0,8,50,1760,1534,110,46,7,33,0,4,26,773,469.8,1050.2,470.3,718.3,556.1,669.4,443,337.6,810.9,678.9,494.09999999999997,745.6,561.8,1050.2,513.2,582.8,470.3
24,003,06-031,1630,1520,25,35,2,31,0,0,17,1255,1182,18,21,2,24,0,0,8,468.8,498.1,696.8,539,406.7,592,452,502.90000000000003,184,799,443,540.8,437.5,359.7,696.8,544.9,614.2,539
24,003,07-001,3679,3324,171,91,15,29,1,2,46,2960,2718,130,53,9,23,1,2,24,719.4,1237.4,807.9,1101.9,808.7,1188.4,706.6,911.7,320.2,1364.8,694.1,966.9,763.7,574.1,807.9,1212.4,1080.6,1101.9
24,003,07-002,3366,2953,211,107,17,25,3,4,46,2629,2349,165,55,11,18,3,4,24,816.8000000000001,1139.5,1115.8,1280.4,868.3,1108.3,1000.8,1020.6,487.5,1618.4,973.4,1131.6,841.9,820.3,1115.8,1123.9,1256.6,1280.4
24,003,07-003,2343,1899,319,50,10,21,0,5,39,1839,1501,264,33,8,17,0,2,14,659.3,591.9,772.8,660,725.1,549.7,664.6999999999999,464.9,325,817.8,639,519.1,692.2,542.8000000000001,772.8,571,600.6,660
24,003,07-004,2290,1897,254,80,5,20,0,1,33,1835,1530,211,55,5,16,0,1,17,417.2,657.2,713.1,845.6,441.9,660.7,405.8,550.6,177.20000000000002,838.7,386.2,598.1,429.3,323,713.1,659.1,662.4,845.6
24,003,07-005,3557,2984,60,404,10,39,0,3,57,2873,2447,57,299,8,33,0,0,29,541.2,787.1,939.1,1031.6,566.4,775.3000000000001,554.9,507.8,280.5,830.5,533.8,568.4,554.3,456.1,939.1,781.3,635.5,1031.6
24,003,07-006,3869,3561,45,127,12,40,0,6,78,2923,2723,34,83,9,31,0,2,41,659.3,1126.1,1079.1,1338.4,654,1152.6,699.8,866.3,284.3,1395.8,682.1,962.6999999999999,656.8,555.8,1079.1,1139.2,1074.4,1338.4
24,003,07-007,2967,2672,105,91,11,31,1,2,54,2263,2076,82,52,7,20,1,0,25,674,907.7,925.9,1051.7,618.9,989.1,568.6,725.8,215.9,1161,550.5,798.9,646.6999999999999,445,925.9,948.2,895.4,1051.7
24,003,07-008,2899,2304,412,94,9,17,7,1,55,2249,1808,340,54,8,10,4,1,24,604,748.1,777.1,884.9,621.1,741.1,574.2,652.8,299.9,992,559.9,713.1,612.4,478.1,777.1,744.7,786,884.9
24,003,07-009,4149,3135,684,132,31,28,1,5,133,3247,2512,556,69,20,23,1,2,64,618.1,815,833.9,787.1,721,711.6999999999999,569,538.1,323.5,812.8,559.7,582.9,669.5,484.1,833.9,763.1,644.5,787.1
24,003,07-010,3149,2852,103,102,10,28,0,1,53,2418,2221,82,65,5,22,0,0,23,587.5,977.6,918.5,1133.2,581.9,992.3000000000001,651.1,773,258.8,1259.6,637,854.5,584.7,515.3,918.5,985,962.4,1133.2
24,003,07-011,3086,2605,165,126,6,104,1,4,75,2323,1990,127,84,3,77,1,2,39,455.1,712.1,914.1,977.3,445.4,769,506.3,642.7,264.1,940.2,473.9,711.3,450.4,415,914.1,740.7,764.7,977.3
24,003,07-012,2848,2645,36,65,3,53,0,1,45,2203,2057,32,48,2,41,0,1,22,579.5,790.8,958,923.1999999999999,571.3,830.3,666.5,680.3,260.2,1137.2,616.2,770.2,575.4,514.5,958,810.1999999999999,862.8000000000001,923.1999999999999
24,003,07-013,2579,2339,77,69,5,52,0,1,36,2006,1841,60,48,5,38,0,1,13,715.1,873.8,931,888.9,656.9,971.1,565.2,700.1,271,1065,552.2,769,685.9,462.9,931,922.4,844.6999999999999,888.9
24,003,07-014,2044,1782,106,64,1,55,0,0,36,1530,1357,76,38,0,40,0,0,19,672.2,528,758,442,662,612,528.9,360,295,641,504.9,411.2,667.2,442.9,758,570,470.8,442
24,003,07-015,2472,2161,96,68,1,91,0,7,48,1864,1650,76,50,0,64,0,6,18,686.2,625.5,913.2,577.5,650.5,698.6,457.8,374.2,221,653.2,456,415.1,668.2,378.2,913.2,662,480.9,577.5
24,003,07-016,2843,2174,399,84,6,107,0,4,69,2243,1754,307,62,6,81,0,3,30,1044.9,563.9,1207.2,465,984.9,680,787.1,356,518.1,647,763.9,391.79999999999995,1014.8000000000001,689.7,1207.2,622.3,464.9,465
24,003,07-017,2640,2182,190,119,3,72,2,2,70,2009,1700,134,77,3,57,2,0,36,825.4,679.4,890.5,590.5,804.3,752.4,542.8,401.7,279.2,711.1,517.1,469.3,814.8,446.4,890.5,715.9,527.3,590.5
24,003,07-018,3052,2446,230,112,4,144,5,11,100,2124,1735,165,72,4,103,4,4,37,817.1999999999999,727.7,1106.8,641.9,770.9,827,594.8,407.9,320,714.2,589.2,450,794.2,501.4,1106.8,777.4,524.2,641.9
24,003,07-019,3593,3182,57,218,21,44,0,3,68,2785,2513,40,144,14,35,0,2,37,585,816.4,953.6,1156.3,571.8,860.2,579.1,660.4,253.9,1048.4,553.9,733.4,577.9,462.3,953.6,838.1,814.3000000000001,1156.3
24,003,07-020,2514,1834,376,120,3,96,2,4,79,1853,1435,260,56,1,64,2,1,34,780.1,523.5,904.8000000000001,452.7,730.3,566.8000000000001,593,287,386.2,545.2,597.6,336.59999999999997,755.2,525.7,904.8000000000001,544.9,389.6,452.7
