GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_cra,uss_16_dem_stu,gov_18_rep_lit,gov_18_dem_jor,atg_18_rep_was,atg_18_dem_bis,sos_18_rep_den,sos_18_dem_hum,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ris,uss_20_dem_jor,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
16001012003,ID,Ada County,012003,4658,325,3984,21,7,70,13,25,213,2939,179,2553,14,2,56,8,19,108,999,392,1136,339,1048,494,1107,395,1054,460,1535,720,1557,667,1067.5,365.5,1069.7,449.7,1546,693.5,1205.1,495.3
16001012004,ID,Ada County,012004,5188,597,4127,51,20,127,13,27,226,3398,347,2756,37,20,102,9,16,111,909,406,988,397,920,562,963,488,918,545,1395,898,1389,881,948.5,401.5,933.7,531.7,1392,889.5,1068.9,596.7
16001012005,ID,Ada County,012005,5324,403,4282,67,2,178,24,45,323,3518,236,2891,39,2,128,13,27,182,1146,542,1237,494,931.8,640.3,1023.1,512.5,953,602.1,1347.1,852,1362.8,807.4,1191.5,518,969.3,585,1355,829.7,1143,635.8
16001012006,ID,Ada County,012006,4231,352,3385,41,11,198,5,19,220,3164,220,2587,34,11,151,0,18,143,1076,446,1165,445,1024,588,1097,472,1052,536,1413,834,1405,828,1120.5,445.5,1057.7,532,1409,831,1176,592.7
16001012007,ID,Ada County,012007,2964,272,2504,14,7,45,1,2,119,2227,156,1931,14,7,40,1,2,76,873.5,355.4,925,380.2,814.1,469.8,876.4,389.5,846.9,431.1,1057.1,551.3,1050.4,545.5,899.2,367.8,845.8,430.1,1053.7,548.4,920.5,446.1
16001012008,ID,Ada County,012008,5412,891,4106,48,29,80,9,25,224,4000,557,3162,32,28,61,6,15,139,1080,494,1130,515,859,633.8,923.3,539.4,894.8,584.1,1326.7,777.1,1257.2,807.6,1105,504.5,892.4,585.8,1292,792.4,1067.3,621.6
16001012009,ID,Ada County,012009,5656,658,4489,38,21,100,14,11,325,4309,424,3541,21,14,74,8,11,216,1171,638,1254,641,1087,884.2,1223.7,723.6,1140.2,818.9,1583.3,1043.8,1511.8,1053.4,1212.5,639.5,1150.3,808.9,1547.5,1048.6,1281.6,829
16001012010,ID,Ada County,012010,3478,322,2814,36,11,99,7,14,175,2706,215,2246,22,9,83,7,9,115,786,421,862,416,738,537,807,448,764,508,1110,771,1091,761,824,418.5,769.7,497.7,1100.5,766,879.7,551.7
16001012011,ID,Ada County,012011,4374,435,3336,77,11,263,5,19,228,3302,276,2590,55,7,208,5,19,142,792.7,421.8,912.6,387.8,755.7,648.7,848.7,500.8,804.7,560.8,1151.5,904.6,1119.6,895.6,852.7,404.8,803,570.1,1135.5,900.1,912.2,617.2
16001012012,ID,Ada County,012012,3968,557,3097,39,14,70,10,12,169,3009,370,2421,24,14,63,7,2,108,598,324,632,318,433,510,506,425,488,445,811,685,763,704,615,321,475.7,460,787,694.5,604.4,487.3
16001012013,ID,Ada County,012013,2627,183,2225,27,5,38,6,5,138,2096,120,1819,19,2,25,6,2,103,696,346,769,310,678,457,740,372,690,424,800,567,822,545,732.5,328,702.7,417.7,811,556,742.1,431.6
16001012101,ID,Ada County,012101,3691,240,3157,15,15,69,1,23,171,2832,141,2494,9,15,54,0,19,100,1298,454,1405,413,1149,562,1210,462,1180,510,1500,680,1495,648,1351.5,433.5,1179.7,511.3,1497.5,664,1319.6,532.7
16001012102,ID,Ada County,012102,3781,320,3111,33,20,83,3,19,192,2977,227,2500,24,19,76,3,13,115,1060,433,1116,377,908,527,970,430,917,491,1299,705,1279,706,1088,405,931.7,482.7,1289,705.5,1078.4,524.1
16001012103,ID,Ada County,012103,2832,219,2306,28,20,128,3,6,122,2192,157,1808,18,17,112,3,4,73,640,321,669,302,634,426,695,335,639,400,1000,642,992,630,654.5,311.5,656,387,996,636,752.7,436.6
16001012104,ID,Ada County,012104,3263,232,2713,10,4,138,4,10,152,2412,147,2053,4,4,106,4,7,87,815.1,448.3,890.6,412.5,793.2,574.5,876.7,476.1,826,538.7,1026.8,693.8,999,703.7,852.8,430.4,832,529.8,1012.9,698.8,889.6,549.7
16001012105,ID,Ada County,012105,1725,98,1480,13,7,35,1,21,70,1264,47,1112,12,5,33,1,13,41,507.9,290.7,559.4,265.5,498.8,350.5,559.3,268.9,515,324.3,625.2,418.2,645,411.3,533.7,278.1,524.4,314.5,635.1,414.7,558.7,332.8
16001012106,ID,Ada County,012106,8426,685,6784,87,20,318,11,30,491,5638,385,4649,61,15,232,1,11,284,1572,784,1805,710,1633,1015,1739,805,1650,930,2622,1466,2609,1420,1688.5,747,1674,916.7,2615.5,1443,1947.1,1018.6
16001012107,ID,Ada County,012107,3465,259,2890,18,9,119,7,15,148,2504,156,2123,12,9,91,7,11,95,823.3,398.6,902.3,359.5,859.6,486.8,926.6,409.1,878.1,460.2,1374.2,724.5,1380.2,715.5,862.8,379,888.1,452.1,1377.2,720,1020.6,507.7
16001012108,ID,Ada County,012108,2501,165,2091,11,6,29,18,24,157,1879,97,1603,11,6,21,16,15,110,641.7,317.4,684.7,315.5,613.4,413.2,657.4,338.9,633.9,388.8,636.8,440.5,636.8,439.5,663.2,316.5,634.9,380.3,636.8,440,643.5,379.1
16001012109,ID,Ada County,012109,3322,234,2703,51,25,121,8,13,167,2497,163,2089,15,23,91,5,9,102,599,456,725,442,615,672,697,553,665,600,847,832,851,803,662,449,659,608.3,849,817.5,714.1,622.6
16001012110,ID,Ada County,012110,2045,136,1770,8,5,48,1,4,73,1433,78,1270,6,5,32,1,3,38,397,169,442,143,400.8,219,434.4,181.8,418.1,198.1,712.6,369,721.6,353.6,419.5,156,417.8,199.7,717.1,361.3,503.8,233.4
16001012111,ID,Ada County,012111,5142,371,4227,42,20,146,15,13,308,3483,220,2947,27,16,106,13,8,146,791,418,869,402,906,627,969,518,929,573,1713,1028,1730,1006,830,410,934.7,572.7,1721.5,1017,1129.6,653.1
16001012112,ID,Ada County,012112,5078,471,4008,50,24,176,19,38,292,3857,327,3142,30,20,142,12,22,162,1113,659,1177,621,977,873,1074,761,1029,818,1516,1143,1476,1128,1145,640,1026.7,817.3,1496,1135.5,1194.6,857.6
16001012113,ID,Ada County,012113,2907,245,2327,49,10,91,12,10,163,2174,154,1789,31,9,80,12,7,92,738,406,782,387,663,471,721,386,676,441,935,619,904,625,760,396.5,686.7,432.7,919.5,622,774.1,476.4
16001012114,ID,Ada County,012114,3749,346,2922,74,21,166,18,12,190,2841,231,2282,39,21,127,16,8,117,825,460,909,511,720,654,807,553,780,580,1067,747,1037,749,867,485.5,769,595.7,1052,748,877.9,607.7
16001012115,ID,Ada County,012115,5443,602,3980,238,27,207,35,22,332,3727,376,2832,124,21,155,24,17,178,886.2,452,913.2,477,738.2,678.1,821.2,566.1,813.2,587.1,1306.2,844.1,1226.2,871.1,899.7,464.6,790.8,610.4,1266.2,857.6,957.8,639.4
16001012116,ID,Ada County,012116,3813,457,2794,173,22,129,32,11,195,2654,295,2001,97,18,104,20,11,108,654,383,709,360,494,504,580,402,530,462,853,735,806,720,681.5,371.5,534.7,456,829.5,727.5,660.9,509.4
16001012201,ID,Ada County,012201,4542,522,3553,54,15,87,21,22,268,3127,311,2520,36,11,66,14,20,149,855,372,914,369,789,512,840,427,812,467,1333,686,1311,684,884.5,370.5,813.7,468.7,1322,685,979.1,502.4
16001012202,ID,Ada County,012202,3117,360,2497,47,13,49,6,6,139,2268,213,1886,36,5,41,6,1,80,775,286,791,289,672,418,741,346,711,376,934,520,891,512,783,287.5,708,380,912.5,516,787.9,392.4
16001012203,ID,Ada County,012203,3848,539,2982,46,16,50,12,8,195,2985,338,2427,26,11,35,10,8,130,807,319,848,341,636,518,710,450,666,491,969,592,894,614,827.5,330,670.7,486.3,931.5,603,790,475
16001012204,ID,Ada County,012204,4703,577,3684,77,27,75,23,28,212,3644,391,2946,52,12,74,20,24,125,844,378,817,386,667,510,741,418,709,461,1134,704,1101,723,830.5,382,705.7,463,1117.5,713.5,859,511.4
16001012205,ID,Ada County,012205,1652,129,1397,11,10,22,0,5,78,1250,92,1071,4,9,16,0,4,54,522,153,509,161,531.1,201.3,554.7,163.3,533.8,183.6,817.5,273.9,802,277.2,515.5,157,539.9,182.7,809.7,275.6,610,201.9
16001012206,ID,Ada County,012206,4925,450,4029,59,9,123,12,38,205,3537,280,2958,33,8,97,5,23,133,1024,389,1126,344,998,564,1083,458,1038,514,1742,762,1730,760,1075,366.5,1039.7,512,1736,761,1248.7,541.6
16001012207,ID,Ada County,012207,6465,585,5408,51,23,52,3,21,322,4289,346,3670,31,13,43,1,9,176,1277.9,257.1,1268.3,271.2,1370.9,497.1,1450.5,385.6,1401.5,437.2,2331,734.9,2284.5,753.5,1273.1,264.2,1407.6,440,2307.8,744.2,1626.4,476.7
16001012208,ID,Ada County,012208,6558,705,5269,90,29,74,8,24,359,4396,380,3664,64,23,60,4,18,183,1173,399,1188,377,1040,534,1125,426,1072,496,2120,750,2066,777,1180.5,388,1079,485.3,2093,763.5,1397.7,537
16001012209,ID,Ada County,012209,2845,350,2304,5,17,23,6,23,117,2127,238,1751,4,13,23,0,22,76,659.6,214.6,683.3,223.5,491.5,325.4,555.8,267,540.9,283.8,857.4,348.1,793.1,379.7,671.5,219,529.4,292.1,825.2,363.9,654.5,291.7
16001012210,ID,Ada County,012210,4491,587,3561,19,23,28,5,28,240,3110,346,2545,18,16,24,0,23,138,948,323,974,317,714,451,761,375,749,403,1175,468,1089,520,961,320,741.3,409.7,1132,494,915.7,408.1
16001012211,ID,Ada County,012211,4109,453,3372,22,19,50,8,5,180,2858,250,2400,13,17,45,7,2,124,1051.2,238.2,1002.9,243.2,861,353.8,906.4,299.4,882.1,335.7,1472.2,419.1,1402.7,475.3,1027,240.7,883.1,329.6,1437.5,447.2,1082.6,337.8
16001012212,ID,Ada County,012212,3589,345,3018,14,7,24,1,16,164,2670,232,2286,7,0,19,1,16,109,806.7,230.5,778.9,227.5,798.6,287.2,834.4,251.4,804.6,284.2,1472.6,436,1421,454.8,792.8,229,812.5,274.2,1446.8,445.4,988.1,310.2
16001012213,ID,Ada County,012213,308,55,235,1,1,0,0,1,15,217,35,169,1,0,0,0,1,11,98.5,10.1,89,11.1,86.6,11.5,91.8,8.3,91.7,8.4,121.4,14.5,117.9,15,93.7,10.6,90,9.4,119.7,14.7,99.5,11.3
16001012214,ID,Ada County,012214,7618,1078,5927,215,206,62,13,13,104,7071,990,5494,215,206,60,13,13,80,674,203.4,649.2,199.4,598.1,281.1,637.8,223.5,614,248.3,917.8,290.1,891,296.1,661.6,201.4,616.6,251,904.4,293.1,711.7,248.9
16003039001,ID,Adams County,039001,344,21,307,1,4,0,0,1,10,285,13,260,1,4,0,0,1,6,175.6,35,135.2,45.1,150.4,40.4,154.8,36.5,155,42.6,204.7,43.7,195,39.4,155.4,40,153.4,39.8,199.8,41.5,167.2,40.4
16003039002,ID,Adams County,039002,1096,36,994,1,3,1,0,8,53,897,24,824,1,3,1,0,7,37,371.1,77.2,323.3,87.3,304.3,112.7,315.1,84.7,331.6,86.7,415.8,104.2,382.4,133.2,347.2,82.3,317,94.7,399.1,118.7,349.1,98
16003039003,ID,Adams County,039003,1008,25,933,1,6,0,0,5,38,846,17,792,1,6,0,0,5,25,415,85.6,383.3,108.7,345.2,130.1,357,122.1,364.6,122.2,475.2,130.7,439.5,137.4,399.1,97.1,355.6,124.8,457.4,134,397.1,119.5
16003039004,ID,Adams County,039004,115,1,111,0,3,0,0,0,0,82,0,79,0,3,0,0,0,0,37,3,37,1,40,6,40,4,42,4,92,10,91,6,37,2,40.7,4.7,91.5,8,54.1,4.9
16003039005,ID,Adams County,039005,1645,65,1488,0,8,7,0,4,73,1366,48,1256,0,8,7,0,0,47,511,203.4,548.4,202.6,415.1,275.1,467.6,209.7,450.3,233.4,644.7,255.1,620,260.5,529.7,203,444.3,239.4,632.3,257.8,522.4,234.2
16003039006,ID,Adams County,039006,171,4,159,0,3,0,0,0,5,143,4,134,0,3,0,0,0,2,48.2,13.8,38.5,16.8,35.9,17.1,38.1,13.9,37.1,12,111.4,52.2,103.4,53.2,43.4,15.3,37,14.4,107.4,52.7,58.9,25.6
16005052834,ID,Bannock County,052834,1235,98,1049,5,10,22,10,3,38,896,56,782,3,10,17,5,2,21,261,157,303,175,242,196,258,184,244,201,361,227,357,213,282,166,248,193.7,359,220,289.4,193.3
16005052835,ID,Bannock County,052835,1375,163,1082,13,13,48,17,0,39,1010,97,829,8,13,31,8,0,24,258.4,141.1,324,128.2,242.5,191.8,251.4,187.8,251.4,186.8,339.9,274.3,333.9,262.3,291.2,134.7,248.4,188.8,336.9,268.3,285.9,196
16005052836,ID,Bannock County,052836,1464,114,1220,4,4,22,2,3,95,1043,62,905,4,4,19,2,2,45,321,201,406,207,333,236,363,213,342,235,467,223,447,223,363.5,204,346,228,457,223,382.7,219.7
16005052837,ID,Bannock County,052837,1567,80,1337,15,9,44,7,4,71,1021,47,871,7,9,29,5,4,49,355,144,443,173,395,196,417,169,405,185,423,200,423,188,399,158.5,405.7,183.3,423,194,408.7,179.3
16005052838,ID,Bannock County,052838,1953,99,1654,9,10,91,10,0,80,1240,60,1070,4,10,62,8,0,26,363.6,154.9,488,132.8,414.5,210.2,429.6,196.2,422.6,207.2,525.1,333.7,538.1,291.7,425.8,143.8,422.2,204.5,531.6,312.7,454.5,218.1
16005052839,ID,Bannock County,052839,1268,95,1034,8,23,44,0,3,61,930,40,790,7,17,36,0,3,37,398.5,250.6,489.2,249.8,322,191.2,325.4,185,318,193.9,396.4,267,387.5,241.5,443.8,250.2,321.8,190.1,391.9,254.2,376.7,225.6
16005052840,ID,Bannock County,052840,983,35,891,5,3,1,3,7,38,699,27,632,5,2,1,3,7,22,218.2,114.1,249.2,137.1,307.8,228.6,325.6,212.4,307.8,240.7,427.3,183.5,391.8,187.5,233.7,125.6,313.7,227.2,409.6,185.5,318.2,186.3
16005052841,ID,Bannock County,052841,1879,191,1461,27,19,72,11,0,98,1319,107,1070,20,13,52,8,0,49,163.5,124.4,199.7,132.2,54.7,50.4,57.6,46.7,56.1,49.9,84.3,47.3,81.1,46.7,181.6,128.3,56.2,49,82.7,47,99.6,71.1
16005052842,ID,Bannock County,052842,1125,111,915,12,17,19,7,3,41,895,73,753,12,11,16,7,3,20,217.9,165.9,287.8,166.9,254.5,294.8,266.4,272.8,270,275.6,444,311.2,447.6,300.3,252.8,166.4,263.6,281,445.8,305.8,312.6,255.3
16005052843,ID,Bannock County,052843,2440,261,1959,12,47,20,3,12,126,1893,169,1561,10,42,17,3,12,79,267,225,315,247,225,300,257,287,255,292,485,279,442,302,291,236,245.7,293,463.5,290.5,320.9,276
16005052850,ID,Bannock County,052850,1436,114,1206,7,27,15,2,3,62,959,59,831,3,16,15,2,2,31,334.7,138.9,419.7,158.9,342.7,147.9,354.7,130.9,355.7,131.9,493.6,188.9,486.6,190.8,377.2,148.9,351.1,136.9,490.1,189.9,398.3,155.5
16005052851,ID,Bannock County,052851,2119,180,1803,5,18,22,9,14,68,1427,117,1237,0,12,20,9,5,27,500.3,219.1,577.3,247.1,419.3,264.1,436.3,258.1,440.3,256.1,728.4,283.1,689.4,350.1,538.8,233.1,431.9,259.4,708.9,316.6,541.6,268.3
16005052852,ID,Bannock County,052852,1142,85,939,5,27,14,3,5,64,816,49,714,3,11,14,0,0,25,298,124,317,162,379.1,191.4,401.5,169,393.1,176.5,597.5,208.2,562.1,213.8,307.5,143,391.2,179,579.8,211,421.2,177.8
16005052853,ID,Bannock County,052853,2556,309,2007,8,79,21,12,9,111,1822,187,1483,8,44,17,5,9,69,465,218,552,253,352,379,410,310,395,335,716,442,679,465,508.5,235.5,385.7,341.3,697.5,453.5,509.9,343.1
16005052854,ID,Bannock County,052854,2435,178,2142,8,3,7,4,15,78,1553,106,1371,7,3,7,2,9,48,475.5,111.2,569.8,129.1,357.4,123.8,367.9,123.2,356.4,136.6,610.1,175.6,588.7,180,522.6,120.2,360.6,127.9,599.4,177.8,475.1,139.9
16005052855,ID,Bannock County,052855,2367,284,1822,10,66,42,8,16,119,1578,165,1241,7,41,35,5,16,68,497,201.2,622.6,212,440.8,273.2,469.5,240.9,461.1,239.6,697.8,323.3,649.1,350,559.8,206.6,457.1,251.2,673.4,336.7,548.3,262.9
16005052856,ID,Bannock County,052856,1701,188,1356,6,30,13,3,3,102,1208,117,977,2,23,12,3,3,71,388.9,156.2,424,172.1,331.3,235.7,337.3,226.7,334.3,222.7,439.1,210.1,430,212.2,406.5,164.1,334.3,228.4,434.6,211.1,383.6,205.1
16005052857,ID,Bannock County,052857,1496,73,1325,3,16,8,0,8,63,1136,53,1019,2,15,7,0,5,35,458.6,124.2,487.6,132.4,387.9,155,386.1,160.5,381.6,167.7,559.2,109.7,551.1,136,473.1,128.3,385.2,161.1,555.2,122.9,458.9,140.8
16005052858,ID,Bannock County,052858,1061,122,839,8,21,10,1,3,57,759,73,615,4,18,9,1,3,36,254,106,281,121,202,149,220,133,222,131,367,159,341,191,267.5,113.5,214.7,137.7,354,175,269.6,141.4
16005052859,ID,Bannock County,052859,1145,59,970,0,68,1,1,1,45,840,45,729,0,38,1,1,0,26,332.3,106.6,338.4,143.5,346.2,139.7,351.2,142.6,353.2,143.6,423.4,114.1,404.3,157.1,335.4,125,350.2,142,413.8,135.6,364.2,135.3
16005052860,ID,Bannock County,052860,2036,139,633,0,1188,7,0,4,65,1494,103,510,0,832,7,0,4,38,229.6,453.2,313.5,378.4,164.7,523.1,196.7,479.2,188.7,488.2,288.5,863.5,229.6,876.5,271.5,415.8,183.4,496.8,259.1,870,230.2,580.3
16005052861,ID,Bannock County,052861,1029,57,909,4,3,6,3,6,41,690,27,621,4,0,1,2,6,29,285.7,56.6,340.1,79.6,306,74.5,303.1,75.5,314.9,71.6,542.8,75.4,511.1,91.4,312.9,68.1,308,73.9,526.9,83.4,372,74.9
16005052862,ID,Bannock County,052862,924,9,873,1,10,2,2,7,20,708,7,677,0,2,2,2,4,14,379.4,50,417,112.4,312.8,85.6,326.7,79.7,321.8,89.6,459,63.8,433.2,91.5,398.2,81.2,320.4,85,446.1,77.7,378.6,81.8
16005052863,ID,Bannock County,052863,1226,39,1144,2,6,2,0,1,32,921,29,862,2,6,2,0,1,19,347.7,101.1,372.7,173.4,311,158,310.9,163.1,332.7,141.3,550,188.8,534,209.8,360.2,137.3,318.2,154.1,542,199.3,394.1,162.2
16005052864,ID,Bannock County,052864,1089,24,1011,2,12,3,1,3,33,912,19,852,1,9,3,1,3,24,459,156.8,433.3,194.1,353.9,170,352,175,362.9,167.1,578.1,144,561,162.1,446.2,175.5,356.3,170.7,569.6,153,442.9,167
16005052865,ID,Bannock County,052865,1532,39,1451,1,13,0,1,3,24,1094,21,1046,0,7,0,1,3,16,517.4,128.2,536.7,197.4,436.3,187,448.1,190.3,439,197.5,747.4,143.2,693,216.4,527,162.8,441.1,191.6,720.2,179.8,545.4,180
16005052867,ID,Bannock County,052867,1034,26,963,1,8,1,0,0,35,756,10,711,1,6,1,0,0,27,371.6,93.6,385.2,184.3,363.6,126.9,355.6,137.8,350,147.5,457.4,133,432.2,141.9,378.4,138.9,356.4,137.4,444.8,137.5,388,137.8
16005052868,ID,Bannock County,052868,101,1,98,0,0,0,0,0,2,75,1,73,0,0,0,0,0,1,57,7,55,8,50,9,50,9,49,9,81,4,75,6,56,7.5,49.7,9,78,5,59.6,7.4
16005052901,ID,Bannock County,052901,1205,53,1083,6,8,26,0,3,26,979,40,887,5,8,24,0,2,13,244,149,267,151,166.1,156,175.4,150.3,180.5,145.2,192.7,120.1,177.6,138,255.5,150,174,150.5,185.1,129.1,200.5,144.2
16005052902,ID,Bannock County,052902,1260,59,1143,3,6,7,0,13,29,977,40,901,0,5,7,0,5,19,338.4,198.7,410.5,221.6,302.9,258,338,229.9,341.9,232.9,437.6,251,413.7,250.8,374.4,210.2,327.6,240.3,425.7,250.9,369,234.7
16005052903,ID,Bannock County,052903,1143,74,997,5,17,8,0,12,30,847,36,763,4,13,8,0,5,18,278.4,192.2,339,189.4,329.6,295.6,340.8,285.9,346.5,277.4,371,175.5,360.4,203.2,308.7,190.8,339,286.3,365.7,189.4,338,231.3
16005052904,ID,Bannock County,052904,2235,218,1851,27,58,11,11,10,49,1836,168,1534,27,50,11,8,6,32,280.7,330.2,313.9,351.4,222.1,428.7,251.7,397.3,231.8,421.6,401.8,459.4,369.7,461.7,297.3,340.8,235.2,415.9,385.8,460.5,296,407.2
16005052905,ID,Bannock County,052905,1294,143,1024,13,17,15,3,6,73,973,79,797,9,14,15,3,5,51,300,235,297,283,286.3,377.8,324.2,354.9,325,355.7,498.5,388.8,428.3,420.4,298.5,259,311.8,362.8,463.4,404.6,351.3,345.1
16005052906,ID,Bannock County,052906,1792,220,1358,35,46,25,8,9,91,1468,162,1130,30,41,21,7,2,75,188,253.9,221.3,280.8,121.6,251.7,142.8,233.6,137.2,241.1,252,265,219.2,302.9,204.6,267.4,133.9,242.1,235.6,284,183.2,261.3
16005052907,ID,Bannock County,052907,1360,140,1120,8,21,5,1,6,59,968,93,818,2,11,5,1,6,32,268.4,266,330.4,304,110.3,148.3,122.4,142.2,124.2,141.4,198.4,165.3,172.9,177.7,299.4,285,119,144,185.6,171.5,189.6,192.1
16005052908,ID,Bannock County,052908,1291,168,1007,7,15,10,0,5,79,1036,124,835,4,9,10,0,4,50,151.5,176.3,177.4,195.1,126.2,260.2,149.2,241.7,145.8,246.9,270.4,273,231.7,324.9,164.5,185.7,140.4,249.6,251,299,178.9,245.4
16005052909,ID,Bannock County,052909,1543,188,1251,10,19,11,1,18,45,1106,114,921,8,11,8,1,13,30,228.8,168.3,275.3,200.8,216,284.2,225.6,288.6,237.8,279.8,411,383,370.8,399.6,252.1,184.6,226.5,284.2,390.9,391.3,280.8,286.3
16005052910,ID,Bannock County,052910,1834,197,1517,3,24,14,4,4,71,1315,107,1132,3,19,14,4,0,36,392.9,195.5,421.1,238.8,289.5,257.6,311.2,239.7,286.7,267,462.5,261.3,429.6,317.7,407,217.2,295.8,254.8,446.1,289.5,370.5,253.9
16005052911,ID,Bannock County,052911,3433,424,2644,14,157,22,16,1,155,2595,258,2082,12,119,16,13,0,95,410,220.7,451.1,251.8,283.8,312.1,314.9,283,305.9,291,587.4,379.2,542.3,428.2,430.6,236.3,301.6,295.4,564.8,403.7,413.6,309.4
16005052912,ID,Bannock County,052912,1528,180,1247,15,9,15,4,9,49,1117,105,941,15,4,11,4,5,32,381,152,408,180,306,244,311,246,317,238,444,252,421,268,394.5,166,311.3,242.7,432.5,260,369.7,225.7
16005052913,ID,Bannock County,052913,1704,245,1263,48,32,13,7,19,77,1270,155,988,33,25,11,4,7,47,282.7,154.3,286.6,168.2,202,197.1,221.9,188.1,211,201.1,338.4,199.1,294.6,230.9,284.6,161.2,211.7,195.4,316.5,215,262.5,191.2
16005052914,ID,Bannock County,052914,1597,171,1277,13,13,20,6,8,89,1189,115,978,11,11,20,4,4,46,370.3,232.8,382.7,279.4,222.3,246,234.3,228.3,238.8,228.9,340.6,271.1,321.9,292,376.5,256.1,231.8,234.4,331.2,281.5,301.6,254.1
16005052915,ID,Bannock County,052915,1351,194,1026,14,18,18,14,3,64,1015,125,803,9,12,17,7,3,39,252,111,247,163,264.9,246,271.9,246,269.9,256,444.2,336.7,415.3,346.6,249.5,137,268.9,249.3,429.8,341.6,309.3,243.6
16005052917,ID,Bannock County,052917,1609,168,1248,13,58,29,6,5,82,1162,103,926,12,33,28,4,4,52,244.3,177,278.2,208.9,202.1,264.9,227.1,240.9,224.1,248.9,335.2,303.7,314.1,287.9,261.3,193,217.8,251.6,324.7,295.8,260.8,247.5
16005052918,ID,Bannock County,052918,1753,185,1431,3,19,40,7,8,60,1173,99,992,3,15,32,4,1,27,358.5,207.4,443.8,215.5,349,297.1,383,264,368,291,495.9,283.9,473.9,299.9,401.1,211.5,366.7,284,484.9,291.9,410.3,265.6
16005052919,ID,Bannock County,052919,1192,135,961,8,5,8,0,11,64,892,82,747,8,3,8,0,9,35,200,140,243,166,190.1,206.3,198.2,199.1,209,195.5,295.5,254,282.9,281,221.5,153,199.1,200.3,289.2,267.5,231.2,206
16005052920,ID,Bannock County,052920,1421,195,1118,9,26,6,2,6,59,1068,109,877,9,17,6,2,6,42,215,167,273,167,256.2,350.7,298.1,310.4,289.9,317.8,366.3,280,332.6,321.1,244,167,281.4,326.3,349.4,300.6,290.2,273.4
16005052921,ID,Bannock County,052921,1562,181,1253,7,69,9,0,6,37,1124,110,929,4,40,9,0,5,27,256,168,330,201,133.6,148,141.1,137.3,141.6,140,235.3,201.2,223,220.4,293,184.5,138.8,141.8,229.2,210.8,208.7,173.7
16005052922,ID,Bannock County,052922,1312,142,1076,10,17,16,7,7,37,994,88,835,6,14,12,7,3,29,260,215,305,258,194.1,229.1,210.7,210.2,210.5,213.7,319,265.7,299.5,294.5,282.5,236.5,205.1,217.6,309.2,280.1,257,240.9
16005052923,ID,Bannock County,052923,1346,132,1054,25,21,19,6,16,73,993,82,802,14,18,16,6,12,43,198,180,235,205,205,213,198,213,204,211,299,297,270,325,216.5,192.5,202.3,212.3,284.5,311,229.9,234.9
16005052924,ID,Bannock County,052924,856,101,672,13,12,6,3,4,45,683,70,553,13,7,6,3,1,30,114.2,136.9,142.8,150.1,50.5,95.4,54.6,93,55.4,93.6,77.6,101.3,66.1,103.9,128.5,143.5,53.5,94,71.9,102.6,80.2,110.6
16005052925,ID,Bannock County,052925,1495,186,1126,40,26,17,12,16,72,1188,130,925,40,16,15,6,7,49,164.8,233.1,199.2,265.9,199.4,376.6,215.4,367,218.6,369.4,306.4,399.7,260.9,410.1,182,249.5,211.2,371,283.6,404.9,223.5,345.9
16005052926,ID,Bannock County,052926,1452,207,1021,44,22,61,1,4,92,1186,132,871,44,17,57,0,4,61,102,253,148,288,111.6,317.9,135.8,288.5,121.9,309.8,145.4,264.3,133.6,289.3,125,270.5,123.1,305.4,139.5,276.8,128.3,287.3
16005052927,ID,Bannock County,052927,917,51,743,40,7,41,0,0,35,801,44,650,38,6,40,0,0,23,183,256,260,216,129,292,158,259,134,289,189,408,214,345,221.5,236,140.3,280,201.5,376.5,181,295
16005052928,ID,Bannock County,052928,2444,258,1977,36,71,32,1,9,60,2076,204,1691,36,59,25,1,9,51,463.8,328.5,560.9,331,341.2,431,377.6,386.8,374,392.8,627.9,633.6,625.7,590.8,512.3,329.7,364.3,403.5,626.8,612.2,481.6,442
16005052931,ID,Bannock County,052931,1171,110,892,26,21,71,5,6,40,978,91,741,17,21,64,5,6,33,125,249,157,283,176.2,369.6,203.3,325.5,188.1,352.8,226.3,325.6,211.3,330.8,141,266,189.2,349.3,218.8,328.2,183.9,319.5
16005052932,ID,Bannock County,052932,773,38,683,10,5,7,3,2,25,571,27,514,9,1,6,3,0,11,177,208,234,203,79.2,148.5,89.9,128.9,84,140.4,101.3,134.1,95,131.9,205.5,205.5,84.4,139.3,98.2,133,122.9,156.4
16005052966,ID,Bannock County,052966,1427,57,1291,2,11,9,1,9,47,1083,36,996,2,9,5,1,5,29,290.7,156.8,312.3,160.9,273.1,195.8,275,183.8,279.1,183.2,389.2,173.2,385.5,179.2,301.5,158.9,275.7,187.6,387.3,176.2,315,176.1
