GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_you,uss_16_dem_bay,gov_16_rep_hol,gov_16_dem_gre,atg_16_rep_hil,atg_16_dem_arr,uss_18_rep_bra,uss_18_dem_don,sos_18_rep_law,sos_18_dem_har,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18085000080,IN,Kosciusko County,000080,880,70,769,8,0,5,0,4,24,704,42,637,5,0,5,0,4,11,307,47,247,90,248,95,304,50,225,58,237,45,276.5,70.5,231,51.5,NA,NA
18085000090,IN,Kosciusko County,000090,510,28,462,1,0,0,0,3,16,386,17,358,0,0,0,0,3,8,172,32,159,41,144,57,177,33,132,34,146,22,163,40.8,139,28,NA,NA
18085000100,IN,Kosciusko County,000100,723,10,682,5,0,3,0,1,22,554,9,528,3,0,3,0,1,10,253,36,227,57,240,51,253,40,186,46,199,37,243.2,46,192.5,41.5,NA,NA
18085000110,IN,Kosciusko County,000110,324,32,271,3,4,3,0,0,11,236,20,201,3,4,0,0,0,8,51,9,44,15,47,13,50,11,32,12,33,9,48,12,32.5,10.5,NA,NA
18085000120,IN,Kosciusko County,000120,1047,9,1025,3,0,5,0,0,5,691,7,679,2,0,0,0,0,3,206,26,194,40,195,40,222,21,171,32,187,21,204.2,31.8,179,26.5,NA,NA
18085000130,IN,Kosciusko County,000130,592,31,541,3,0,2,0,2,13,399,18,374,2,0,2,0,0,3,128,21,123,24,114,33,131,19,113,16,111,11,124,24.2,112,13.5,NA,NA
18085000140,IN,Kosciusko County,000140,952,32,891,5,3,0,0,1,20,758,14,720,5,3,0,0,1,15,311,57,252,93,259,92,306,61,212,67,226,56,282,75.8,219,61.5,NA,NA
18085000150,IN,Kosciusko County,000150,597,23,558,0,1,1,0,1,13,435,11,416,0,1,1,0,0,6,191,35,173,48,164,58,194,35,141,44,149,33,180.5,44,145,38.5,NA,NA
18085000160,IN,Kosciusko County,000160,1120,33,1053,5,0,4,0,0,25,865,28,809,3,0,4,0,0,21,421,81,381,111,375,115,407,79,310,84,324,68,396,96.5,317,76,NA,NA
18085000170,IN,Kosciusko County,000170,1315,56,1205,7,3,1,0,1,42,1052,41,975,3,3,1,0,1,28,554,129,529,155,534,166,590,121,461,135,490,103,551.8,142.8,475.5,119,NA,NA
18085000180,IN,Kosciusko County,000180,1602,459,1065,7,5,14,3,8,41,1136,271,812,6,3,10,3,8,23,388,100,358,128,352,146,385,121,292,102,301,89,370.8,123.8,296.5,95.5,NA,NA
18085000190,IN,Kosciusko County,000190,1567,587,918,8,0,10,0,12,32,1074,355,682,8,0,8,0,4,17,373.1,97,345.5,104.3,358.9,107.3,394.5,78.8,244.7,78.2,261.3,64,368,96.8,253,71.1,NA,NA
18085000200,IN,Kosciusko County,000200,1734,149,1530,11,0,9,0,0,35,1370,80,1255,11,0,8,0,0,16,682.4,180.7,637.4,217.2,636.3,228.4,727.9,150.3,558.3,189.3,597.5,155.3,671,194.2,577.9,172.3,NA,NA
18085000210,IN,Kosciusko County,000210,1135,103,711,31,0,247,2,1,40,942,60,624,23,0,202,2,1,30,230.5,94.3,223.1,103.6,237.8,100.3,254.6,91.8,154,94.5,169.2,79.7,236.5,97.5,161.6,87.1,NA,NA
18085000220,IN,Kosciusko County,000220,37,0,36,1,0,0,0,0,0,28,0,27,1,0,0,0,0,0,7,6,8,4,7,5,9,5,4,6,4,5,7.8,5,4,5.5,NA,NA
18085000230,IN,Kosciusko County,000230,1429,257,1095,7,0,29,0,6,35,1071,165,866,4,0,19,0,3,14,345,101,312,129,321,132,358,96,275,117,297,90,334,114.5,286,103.5,NA,NA
18085000240,IN,Kosciusko County,000240,751,47,674,9,1,2,0,0,18,540,23,503,6,0,2,0,0,6,217,47,202,61,199,66,228,43,165,63,183,44,211.5,54.2,174,53.5,NA,NA
18085000250,IN,Kosciusko County,000250,1023,49,939,7,1,6,0,8,13,781,31,721,6,1,4,0,8,10,364,86,334,105,334,128,401,77,284,79,305,62,358.2,99,294.5,70.5,NA,NA
18085000255,IN,Kosciusko County,000255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
18085000260,IN,Kosciusko County,000260,1757,36,1695,4,0,2,0,0,20,1127,18,1095,3,0,2,0,0,9,212,32,194,42,190,55,221,27,142,34,159,21,204.2,39,150.5,27.5,NA,NA
18085000270,IN,Kosciusko County,000270,1033,40,960,2,3,1,0,0,27,790,19,745,1,2,1,0,0,22,346,74,306,101,314,100,344,86,243,88,264,66,327.5,90.2,253.5,77,NA,NA
18085000280,IN,Kosciusko County,000280,1247,48,1164,1,4,4,0,1,25,1009,23,956,1,4,4,0,1,20,456,69,397,124,396,140,449,85,328,105,348,78,424.5,104.5,338,91.5,NA,NA
18085000290,IN,Kosciusko County,000290,1538,35,1421,3,2,10,0,5,62,1264,15,1188,0,1,9,0,5,46,517,177,475,212,487,224,562,157,404,183,442,148,510.2,192.5,423,165.5,NA,NA
18085000300,IN,Kosciusko County,000300,1723,51,1599,4,2,17,1,0,49,1370,37,1282,3,2,10,1,0,35,694,160,620,235,644,218,736,140,538,181,585,133,673.5,188.2,561.5,157,NA,NA
18085000310,IN,Kosciusko County,000310,1672,55,1552,4,0,7,1,8,45,1382,39,1306,2,0,7,1,7,20,641,137,590,171,590,181,666,129,493,154,524,121,621.8,154.5,508.5,137.5,NA,NA
18085000320,IN,Kosciusko County,000320,1643,61,1508,7,4,3,0,1,59,1313,36,1228,2,4,2,0,1,40,558,122,498,166,507,171,577,117,467,158,506,129,535,144,486.5,143.5,NA,NA
18085000350,IN,Kosciusko County,000350,1739,149,1520,8,5,4,2,1,50,1368,99,1225,5,3,2,2,0,32,503,133,452,190,462,179,524,134,411,160,424,134,485.2,159,417.5,147,NA,NA
18085000360,IN,Kosciusko County,000360,1127,83,994,3,1,6,1,1,38,922,54,836,1,1,2,1,0,27,249.1,89,215.1,111,219.1,114,266.1,78,190.1,81,203.1,71,237.3,98,196.6,76,NA,NA
18085000370,IN,Kosciusko County,000370,1436,82,1279,5,4,15,0,8,43,1092,48,997,3,3,11,0,2,28,430.9,158,405.9,194,404.9,194,482.9,129,369,168,394.9,136,431.1,168.8,382,152,NA,NA
18085000380,IN,Kosciusko County,000380,1367,72,1222,12,3,13,2,3,40,994,43,895,8,1,11,2,2,32,364,119,310,154,315,159,380,98,259,132,280,106,342.2,132.5,269.5,119,NA,NA
18085000390,IN,Kosciusko County,000390,1718,75,1565,9,2,6,1,4,56,1390,49,1292,4,2,5,0,2,36,597,165,551,197,546,217,631,146,500,185,528,160,581.2,181.2,514,172.5,NA,NA
18085000400,IN,Kosciusko County,000400,1272,48,1167,1,2,3,0,0,51,1053,38,976,1,2,3,0,0,33,392,135,355,158,368,160,421,107,310,136,317,121,384,140,313.5,128.5,NA,NA
18085000410,IN,Kosciusko County,000410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
18085000420,IN,Kosciusko County,000420,1725,215,1446,9,10,12,0,0,33,1304,130,1139,9,9,4,0,0,13,493,145,442,187,459,193,524,127,390,143,415,111,479.5,163,402.5,127,NA,NA
18085000430,IN,Kosciusko County,000430,906,118,739,5,5,5,0,0,34,681,81,565,2,5,2,0,0,26,224.3,59.7,211.8,73.2,216.7,71.2,240.7,58.7,170.4,54.9,182.9,42.4,223.4,65.7,176.7,48.6,NA,NA
18085000440,IN,Kosciusko County,000440,1680,137,1467,3,4,4,0,2,63,1305,84,1161,3,4,4,0,2,47,600.6,160.3,538.2,215.8,539.4,234.8,632.3,139.3,459.6,155.1,496,113.6,577.6,187.6,477.8,134.3,NA,NA
18085000450,IN,Kosciusko County,000450,1766,185,1281,49,0,176,0,9,66,1278,99,970,27,0,142,0,7,33,481.8,140.5,467,168.1,458,181.9,523,123.8,362.8,153.2,381.9,130.2,482.4,153.6,372.4,141.7,NA,NA
18085000460,IN,Kosciusko County,000460,600,57,507,7,0,5,1,1,22,492,44,417,7,0,5,1,0,18,191.1,72.6,174.8,87.9,177.7,90.8,210.2,62.1,148.1,78.3,164.3,65,188.4,78.3,156.2,71.7,NA,NA
18085000470,IN,Kosciusko County,000470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.7,4.2,2.1,4.2,2.1,5,1.5,3.5,1.9,3.9,1.5,4.5,1.9,3.7,1.7,NA,NA
18085000480,IN,Kosciusko County,000480,1074,83,898,23,4,43,0,4,19,877,54,746,21,4,43,0,1,8,273.1,96.8,272.2,116.5,273.5,117.5,304.8,91.4,209.4,103,234,76.4,280.9,105.6,221.7,89.7,NA,NA
18085000490,IN,Kosciusko County,000490,2023,264,1453,39,9,130,0,17,111,1489,172,1124,26,2,98,0,7,60,307.8,145,281.9,162.9,283.8,178.5,342.4,125.9,220.4,116.6,232.2,110.2,304,153.1,226.3,113.4,NA,NA
18085000500,IN,Kosciusko County,000500,955,162,671,34,9,26,0,2,51,716,102,541,24,6,16,0,2,25,191.8,74.4,188.6,88.6,179.6,95.7,209.2,75.2,157,72.1,167.1,63,192.3,83.5,162.1,67.6,NA,NA
18085000510,IN,Kosciusko County,000510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
18085000520,IN,Kosciusko County,000520,1668,218,1294,29,4,73,0,5,45,1215,122,992,20,3,52,0,4,22,514.7,207.8,510.6,234.1,520.5,224.3,586,170.8,433,218.1,477.2,171.8,533,209.2,455.1,194.9,NA,NA
18085000530,IN,Kosciusko County,000530,1653,229,1234,23,3,102,0,2,60,1288,157,984,18,3,88,0,2,36,443.8,154.9,430.6,190.8,421.9,201.5,504.2,143.1,352.1,162.9,376,132.2,450.1,172.6,364,147.6,NA,NA
18085000540,IN,Kosciusko County,000540,88,22,52,2,1,2,0,0,9,78,21,44,2,0,2,0,0,9,50.1,15.4,49.6,17.6,51.4,13.7,56.8,13,20.3,10.1,21.4,8.9,52,14.9,20.9,9.5,NA,NA
18085000550,IN,Kosciusko County,000550,1141,167,862,24,3,23,2,12,48,884,108,694,23,2,22,1,8,26,206.8,75.8,183.2,100.5,193,97.5,224.6,79.8,150.7,83.7,167.4,73.9,201.9,88.4,159.1,78.8,NA,NA
18085000560,IN,Kosciusko County,000560,410,60,328,9,1,4,0,1,7,351,50,281,8,1,4,0,0,7,110.3,53,101.1,61.2,103,62.2,115.4,52.1,79.2,44.8,82.3,35.9,107.4,57.1,80.8,40.3,NA,NA
18085000570,IN,Kosciusko County,000570,423,67,328,7,1,9,0,0,11,317,40,256,6,1,9,0,0,5,166.3,50.3,154.5,58,159.7,63.8,181.7,51.6,124,49.4,131.3,37.9,165.6,55.9,127.7,43.6,NA,NA
18085000590,IN,Kosciusko County,000590,1047,176,805,19,0,12,0,5,30,826,116,653,15,0,9,0,5,28,264,80.9,223.6,107.6,243.2,98.9,282.8,73.1,213,81.8,228.8,67.8,253.4,90.1,220.9,74.8,NA,NA
18085000600,IN,Kosciusko County,000600,920,136,724,8,2,19,0,2,29,679,94,544,0,2,12,0,1,26,201,73,210,86,215,86,243,71,172,96,182,85,217.2,79,177,90.5,NA,NA
18085000610,IN,Kosciusko County,000610,858,116,684,11,1,8,0,10,28,659,88,533,11,1,8,0,5,13,179,93,175,105,169,112,192,96,115,92,126,90,178.8,101.5,120.5,91,NA,NA
18085000620,IN,Kosciusko County,000620,1065,73,915,2,3,3,0,1,68,799,42,703,0,3,2,0,1,48,307,70,262,111,273,106,303,89,203,84,218,71,286.2,94,210.5,77.5,NA,NA
18085000630,IN,Kosciusko County,000630,1064,67,930,7,5,10,0,10,35,833,49,735,6,5,5,0,3,30,341,78,303,86,301,104,347,75,238,86,251,75,323,85.8,244.5,80.5,NA,NA
18085000640,IN,Kosciusko County,000640,896,46,794,4,4,7,0,1,40,699,34,629,4,4,6,0,0,22,287,77,251,119,250,123,294,79,220,85,226,76,270.5,99.5,223,80.5,NA,NA
18085000650,IN,Kosciusko County,000650,2293,261,1907,49,1,26,0,3,46,1905,166,1646,41,1,17,0,3,31,642.8,126.6,673.7,135.5,676.7,138.5,726.5,107.6,579,142.5,616.9,97.7,679.9,127,598,120.1,NA,NA
18085000660,IN,Kosciusko County,000660,1392,133,1182,15,2,18,0,0,42,1061,85,930,6,1,14,0,0,25,466.7,110.3,459.1,123.7,438.1,150,495.4,98.8,374.7,105.6,402,74.5,464.8,120.7,388.4,90,NA,NA
18085000670,IN,Kosciusko County,000670,458,26,413,5,0,6,0,1,7,397,17,364,5,0,5,0,1,5,175.8,76.5,198.7,73.5,197.7,74.5,227.5,45.7,141.1,66.6,151,54.6,199.9,67.6,146.1,60.6,NA,NA
18085000680,IN,Kosciusko County,000680,791,69,654,10,7,14,0,0,37,675,52,566,10,7,11,0,0,29,176.6,60,205,59,192.3,69.7,218.8,58.8,145.2,78.4,153,68.6,198.2,61.9,149.1,73.5,NA,NA
18085000690,IN,Kosciusko County,000690,1051,129,854,13,1,33,0,0,21,786,88,653,11,0,21,0,0,13,389.2,97.5,371,110.9,370,129.1,416,83.2,302.2,92.8,325.1,69.8,386.6,105.2,313.6,81.3,NA,NA
18085000700,IN,Kosciusko County,000700,1285,169,1048,9,4,14,0,4,37,984,120,819,5,3,12,0,2,23,354.5,102.5,317.6,138.4,318.7,144.1,380.3,104.1,252.8,125.4,270.3,106.1,342.8,122.3,261.6,115.8,NA,NA
18085000710,IN,Kosciusko County,000710,1481,175,1239,6,1,14,0,6,40,1096,110,939,5,1,14,0,5,22,480.5,141.9,468.6,166.4,482.8,157.8,533.3,118.3,389,149.8,412.3,119.4,491.3,146.1,400.6,134.6,NA,NA
18085000720,IN,Kosciusko County,000720,1295,86,1145,6,1,14,0,4,39,965,52,878,2,0,10,0,3,20,447.4,124.8,462.4,141.8,438.4,165.8,500.4,101.9,377.5,134.8,392.5,109.9,462.1,133.6,385,122.4,NA,NA
18085000730,IN,Kosciusko County,000730,1715,202,1412,17,3,17,0,5,59,1277,111,1105,14,2,11,0,4,30,598.3,135.2,578.4,171.9,559.5,208.7,641,136.2,473,180.9,507.8,129.2,594.3,163,490.4,155.1,NA,NA
18085000740,IN,Kosciusko County,000740,1511,93,1322,20,3,10,0,2,61,1080,64,962,7,3,9,0,2,33,538.2,130.7,539.9,156.7,551.6,158,606.4,100.7,448.3,127.2,469.5,95.9,559,136.5,458.9,111.6,NA,NA
18085000750,IN,Kosciusko County,000750,1212,101,1039,10,4,37,0,4,17,933,62,819,7,4,29,0,4,8,473.9,104.8,453.7,140.3,453.7,143.2,509.5,89.4,377.8,119.2,401.8,83.6,472.7,119.4,389.8,101.4,NA,NA
18087000010,IN,LaGrange County,000010,1764,296,1427,7,1,0,0,2,31,1301,175,1100,7,0,0,0,1,18,378,194,346,221,340,240,398,180,259,172,298,125,365.5,208.8,278.5,148.5,NA,NA
18087000020,IN,LaGrange County,000020,1262,209,982,7,1,5,0,0,58,894,125,728,2,0,1,0,0,38,251,126,232,149,228,160,294,108,144,101,167,78,251.2,135.8,155.5,89.5,NA,NA
18087000030,IN,LaGrange County,000030,1078,94,958,3,2,4,0,1,16,810,51,737,3,2,4,0,0,13,238,92,203,121,201,132,247,90,171,105,198,82,222.2,108.8,184.5,93.5,NA,NA
18087000040,IN,LaGrange County,000040,1642,68,1537,7,3,1,0,1,25,1121,42,1055,3,3,0,0,0,18,387,105,343,134,350,153,403,102,274,119,301,87,370.8,123.5,287.5,103,NA,NA
18087000050,IN,LaGrange County,000050,3823,150,3613,10,6,5,0,1,38,2293,95,2154,8,5,4,0,1,26,393,119,340,169,351,174,414,109,300,106,328,85,374.5,142.8,314,95.5,NA,NA
18087000060,IN,LaGrange County,000060,4662,76,4525,3,4,3,0,6,45,2831,41,2748,2,3,2,0,4,31,414,99,365,165,392,150,454,97,328,119,355,87,406.2,127.8,341.5,103,NA,NA
18087000070,IN,LaGrange County,000070,4894,47,4787,4,4,15,0,1,36,2727,39,2653,0,1,10,0,1,23,257,58,234,74,230,91,276,44,197,59,211,46,249.2,66.8,204,52.5,NA,NA
18087000080,IN,LaGrange County,000080,1323,124,1165,3,2,3,0,0,26,1004,86,891,2,2,3,0,0,20,397,136,353,168,361,166,420,123,279,125,298,106,382.8,148.2,288.5,115.5,NA,NA
18087000090,IN,LaGrange County,000090,1890,32,1813,0,5,8,0,1,31,1367,17,1320,0,4,6,0,0,20,456,142,394,200,394,215,496,123,390,194,450,132,435,170,420,163,NA,NA
18087000100,IN,LaGrange County,000100,1656,30,1570,4,4,0,0,2,46,1333,11,1281,4,3,0,0,0,34,616,155,546,220,540,234,634,161,377,173,419,140,584,192.5,398,156.5,NA,NA
18087000110,IN,LaGrange County,000110,2383,322,1964,18,8,8,0,1,62,1736,212,1455,12,6,8,0,1,42,623,227,550,310,574,314,674,227,442,237,517,171,605.2,269.5,479.5,204,NA,NA
18087000120,IN,LaGrange County,000120,1672,43,1582,6,0,3,1,7,30,1362,16,1311,6,0,3,0,3,23,606,197,523,263,541,277,646,177,453,216,509,166,579,228.5,481,191,NA,NA
18087000130,IN,LaGrange County,000130,1239,31,1154,5,0,2,0,3,44,913,5,873,5,0,1,0,3,26,334,86,295,117,299,132,353,74,280,107,303,83,320.2,102.2,291.5,95,NA,NA
18087000140,IN,LaGrange County,000140,5792,74,5642,7,1,11,0,2,55,3713,49,3620,5,0,10,0,2,27,660,126,576,188,601,179,690,112,551,148,569,114,631.8,151.2,560,131,NA,NA
18087000150,IN,LaGrange County,000150,1158,38,1091,3,5,0,0,0,21,890,31,835,3,4,0,0,0,17,357,82,318,116,310,134,386,75,248,100,291,64,342.8,101.8,269.5,82,NA,NA
18087000160,IN,LaGrange County,000160,4208,99,4024,5,4,6,0,5,65,2725,66,2601,4,1,6,0,5,42,658,136,604,167,603,200,695,120,490,136,511,108,640,155.8,500.5,122,NA,NA
18089000020,IN,Lake County,000020,1140,190,669,193,4,8,0,4,72,865,124,548,141,4,7,0,0,41,141,242,125,248,114,266,113,266,94,218,95,218,123.2,255.5,94.5,218,NA,NA
18089000030,IN,Lake County,000030,1271,251,899,54,4,3,0,7,53,1040,169,775,40,4,3,0,7,42,246,173,209,195,205,212,221,199,193,165,191,163,220.2,194.8,192,164,NA,NA
18089000040,IN,Lake County,000040,1862,409,1063,253,5,16,0,12,104,1442,273,879,190,4,16,0,9,71,232,319,201,352,186,381,199,376,190,284,188,280,204.5,357,189,282,NA,NA
18089000050,IN,Lake County,000050,1010,186,727,29,5,7,0,3,53,808,122,615,18,5,7,0,0,41,239,111,208,127,200,143,203,136,192,104,191,106,212.5,129.2,191.5,105,NA,NA
18089000060,IN,Lake County,000060,1479,159,300,960,5,7,0,4,44,1070,108,239,685,4,5,0,4,25,78,392,69,392,64,401,68,394,53,286,54,285,69.8,394.8,53.5,285.5,NA,NA
18089000070,IN,Lake County,000070,1519,88,1347,5,2,0,0,4,73,1229,51,1118,3,2,0,0,2,53,495.9,222,417.9,293,403.9,320,435.9,289,329,216,349.9,196,438.4,281,339.4,206,NA,NA
18089000080,IN,Lake County,000080,2287,193,1974,11,0,13,0,1,95,1703,116,1497,7,0,10,0,1,72,558.3,326.6,478.4,404.5,448.4,446.4,485.4,405.5,372.5,347.5,378.5,325.6,492.6,395.8,375.5,336.6,NA,NA
18089000100,IN,Lake County,000100,924,53,828,0,2,0,0,5,36,723,28,663,0,2,0,0,5,25,243.7,118.9,208.8,140.8,190.8,172.8,200.8,157.8,156.8,117.9,166.8,107.9,211,147.6,161.8,112.9,NA,NA
18089000110,IN,Lake County,000110,1908,155,1656,7,4,11,0,4,71,1442,109,1263,6,4,9,0,4,47,498.2,257.3,462.3,300.9,434.5,346.6,469.3,316.8,336,272.1,350.9,256.3,466.1,305.4,343.4,264.2,NA,NA
18089000120,IN,Lake County,000120,1436,117,1169,18,5,9,0,6,112,1096,70,924,12,4,6,0,3,77,303.1,185.4,267.2,208.4,252.3,240.2,274.2,221.3,204.4,183.4,208.4,173.5,274.2,213.8,206.4,178.4,NA,NA
18089000130,IN,Lake County,000130,1491,99,1324,11,2,0,0,2,53,1193,62,1076,11,2,0,0,1,41,591.2,302.5,530.5,347,507.5,371.4,531.4,362.5,424.2,286.8,435.9,263.5,540.1,345.9,430,275.1,NA,NA
18089000140,IN,Lake County,000140,1657,144,1426,10,1,4,1,6,65,1266,91,1117,9,1,3,1,3,41,228.5,132.4,204.8,153.4,197.6,166.6,212,152.1,148.2,113.3,145.5,111.3,210.7,151.1,146.8,112.3,NA,NA
18089000150,IN,Lake County,000150,1492,92,1318,5,0,8,0,5,64,1166,63,1045,1,0,8,0,4,45,368.6,174.6,322.2,210.3,299.1,245.1,323.2,220,268.2,187.2,274,175.6,328.3,212.5,271.1,181.4,NA,NA
18089000160,IN,Lake County,000160,1827,172,1547,1,3,4,3,3,94,1350,110,1168,1,0,4,3,0,64,353,235,326,231,302,280,313,269,235,224,244,206,323.5,253.8,239.5,215,NA,NA
18089000170,IN,Lake County,000170,2171,159,1900,12,2,6,0,6,86,1559,92,1394,10,2,4,0,4,53,561,249,495,311,475,350,505,305,383,266,402,247,509,303.8,392.5,256.5,NA,NA
18089000180,IN,Lake County,000180,2318,232,1947,18,6,8,0,9,98,1787,130,1559,17,6,4,0,7,64,573.7,272.2,508.4,313.4,484.3,345.6,497.4,324.5,471,293.2,493,268.1,516,313.9,482,280.6,NA,NA
18089000200,IN,Lake County,000200,2701,274,2246,21,5,22,0,2,131,2055,160,1763,13,4,22,0,2,91,504.1,237.5,472.2,254.7,446,310,475.7,276.7,426.5,270.2,441.7,250.1,474.5,269.7,434.1,260.1,NA,NA
18089000210,IN,Lake County,000210,1392,109,1174,1,1,10,0,1,96,1097,58,960,0,1,8,0,1,69,331.4,188.7,288.3,226.1,277.8,249.1,300.8,227,259.6,195.4,265.4,180.1,299.6,222.7,262.5,187.8,NA,NA
18089000220,IN,Lake County,000220,1341,123,1119,4,1,5,0,5,84,1009,84,874,2,1,4,0,1,43,282,113,251,144,240,166,262,141,191,144,194,137,258.8,141,192.5,140.5,NA,NA
18089000230,IN,Lake County,000230,286,16,263,0,1,0,0,0,6,201,10,186,0,1,0,0,0,4,32.5,13.6,30,14.7,30.6,13.8,31,13.9,30.2,12.7,29.2,11.4,31,14,29.7,12.1,NA,NA
18089000240,IN,Lake County,000240,11,0,10,1,0,0,0,0,0,11,0,10,1,0,0,0,0,0,15.4,6.4,13.8,7.7,12.9,8.9,13.8,8,10.8,6.8,11,6.4,14,7.8,10.9,6.6,NA,NA
18089000250,IN,Lake County,000250,2049,177,1752,1,3,11,0,5,100,1535,114,1344,0,3,7,0,1,66,425,284,376,304,348,355,384,329,291,225,303,215,383.2,318,297,220,NA,NA
18089000260,IN,Lake County,000260,809,35,733,9,0,8,0,0,24,632,25,575,9,0,8,0,0,15,230.1,124.9,210.2,149.9,204.2,161.8,203.8,153.5,171.8,127.9,171.4,119.7,212.1,147.5,171.6,123.8,NA,NA
18089000280,IN,Lake County,000280,1799,117,1575,10,2,17,0,11,67,1366,68,1231,5,1,15,0,6,40,549.9,245.8,500.1,291.4,495.5,306.5,502.6,294.4,451.4,260.4,458,242.3,512,284.5,454.7,251.3,NA,NA
18089000290,IN,Lake County,000290,1493,119,1284,18,0,3,0,0,69,1137,84,999,16,0,2,0,0,36,390,207.9,360.6,235.9,353.6,245.9,370,219,299.8,214.1,305.9,196.7,368.6,227.2,302.9,205.4,NA,NA
18089000300,IN,Lake County,000300,1216,86,1066,6,0,9,2,5,42,947,56,842,4,0,6,2,3,34,300.9,154.5,263,178.4,258.9,192.4,272.9,171,252.4,147.1,259.8,137.3,273.9,174.1,256.1,142.2,NA,NA
18089000310,IN,Lake County,000310,1501,119,1295,10,0,18,1,4,54,1187,69,1054,8,0,17,1,4,34,505.4,282.1,470.2,319.2,445.5,351.7,466.6,321.1,391.5,287.3,411,255.9,471.9,318.5,401.2,271.6,NA,NA
18089000330,IN,Lake County,000330,1385,124,1145,19,1,41,0,0,55,1099,80,950,12,1,23,0,0,33,321.7,229.3,269.6,271.6,261.8,303.8,280.2,281.1,197.9,234.2,202.4,220.2,283.3,271.5,200.2,227.2,NA,NA
18089000350,IN,Lake County,000350,1573,170,1280,29,5,29,0,2,58,1220,110,1030,24,5,17,0,2,32,380,313,327,342,310,378,331,358,245,316,261,285,337,347.8,253,300.5,NA,NA
18089000360,IN,Lake County,000360,2087,235,1712,30,2,31,0,13,64,1611,144,1358,26,2,27,0,11,43,397,371,356,387,333,428,360,397,273,359,294,327,361.5,395.8,283.5,343,NA,NA
18089000370,IN,Lake County,000370,1691,141,1443,21,1,17,0,1,67,1286,88,1132,11,1,13,0,0,41,462.1,336.6,420.8,375.1,412.9,396.6,430.4,361.3,356,339.9,373.6,299.6,431.6,367.4,364.8,319.8,NA,NA
18089000400,IN,Lake County,000400,3232,335,2628,68,0,92,0,14,95,2284,184,1934,50,0,59,0,7,50,448.3,353.8,421.9,375.7,387.7,413.2,420.5,378.4,400.3,438.7,407.1,406.6,419.6,380.3,403.7,422.6,NA,NA
18089000410,IN,Lake County,000410,1536,236,949,253,1,49,0,3,45,1269,161,833,192,1,41,0,3,38,277,377,255,397,234,422,231,431,192,349,203,331,249.2,406.8,197.5,340,NA,NA
18089000420,IN,Lake County,000420,1958,303,936,637,1,23,0,9,49,1635,224,786,566,1,20,0,8,30,225,254,221,259,183,226,201,216,153,191,148,164,207.5,238.8,150.5,177.5,NA,NA
18089000430,IN,Lake County,000430,1316,173,1024,35,2,18,0,2,62,1043,93,864,27,2,14,0,0,43,237.8,175.7,203.9,210.5,205.5,225.4,214.7,220.4,145.9,194.7,155.8,174.9,215.5,208,150.9,184.8,NA,NA
18089000440,IN,Lake County,000440,912,63,781,21,0,32,0,2,13,749,43,653,21,0,25,0,0,7,279.7,214.3,269.4,227.6,260.2,246.9,270.3,225.7,208.9,185.6,220.1,171.2,269.9,228.6,214.5,178.4,NA,NA
18089000450,IN,Lake County,000450,1221,102,1024,16,0,17,0,0,62,906,55,787,8,0,16,0,0,40,327,262,301,287,285,311,284,298,230,259,240,235,299.2,289.5,235,247,NA,NA
18089000460,IN,Lake County,000460,1652,141,1347,40,5,55,0,5,59,1322,87,1125,28,2,39,0,5,36,546.4,350.1,527.4,389.1,504.5,421,530.5,389,435.5,327.2,454.4,299.2,527.2,387.3,445,313.2,NA,NA
18089000490,IN,Lake County,000490,1247,247,653,272,4,24,0,0,47,1006,179,587,197,4,17,0,0,22,193,342,181,357,176,365,186,352,148,312,148,306,184,354,148,309,NA,NA
18089000500,IN,Lake County,000500,2469,327,1827,124,5,102,2,4,78,1832,210,1418,84,5,71,2,2,40,479.5,402.1,442.4,438.9,414.6,478.9,455.8,431.7,374.9,416.1,388.7,392.1,448.1,437.9,381.8,404.1,NA,NA
18089000510,IN,Lake County,000510,1687,158,1402,19,3,43,0,9,53,1169,76,1023,16,3,27,0,1,23,412.2,234.1,414.3,233.7,408.4,246.7,415.6,228.8,375.9,263.4,400.1,224.6,412.6,235.8,388,244,NA,NA
18089000520,IN,Lake County,000520,753,41,621,44,3,25,0,0,19,710,34,598,35,3,25,0,0,15,261,175,240,193,231,201,227,199,225,187,231,176,239.8,192,228,181.5,NA,NA
18089000550,IN,Lake County,000550,903,145,677,47,1,7,0,4,22,725,98,562,39,1,6,0,4,15,205,212,185,227,176,242,183,231,167,197,167,189,187.2,228,167,193,NA,NA
