GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,ndv,nrv,adv_16,arv_16,adv_18,arv_18,adv_20,arv_20
22103000306,LA,St. Tammany Parish,000306,1230,59,1097,7,0,18,0,4,45,938,49,832,6,0,13,0,4,34,56.3,568.5,58,630.5,43,551,68,524
22103000307,LA,St. Tammany Parish,000307,2480,275,1883,134,5,38,2,21,122,1893,184,1498,85,2,33,1,15,75,189.3,789.7,197,925.5,160,676,211,767.5
22103000308,LA,St. Tammany Parish,000308,1157,113,948,20,0,15,0,11,50,931,82,784,12,0,12,0,8,33,99.4,569.6,101.7,623.3,112.9,591.1,83.8,494.4
22103000309,LA,St. Tammany Parish,000309,1617,196,1090,176,5,17,0,5,128,1224,149,850,129,4,12,0,3,77,176.5,477.8,162,524,149,351,218.5,558.5
22103000310,LA,St. Tammany Parish,000310,2648,256,2059,107,6,107,0,20,93,2017,177,1596,85,4,82,0,9,64,201.7,1039.1,197.3,1162.1,175.3,1029.7,232.4,925.5
22103000312,LA,St. Tammany Parish,000312,3435,423,2412,362,4,106,0,9,119,2772,304,2058,232,1,89,0,9,79,252,750.7,242.5,843.5,206,681,307.5,727.5
22103000313,LA,St. Tammany Parish,000313,1877,214,1413,134,6,19,1,8,82,1402,151,1109,67,6,17,1,3,48,146.7,581.8,153.5,649,110,503,176.5,593.5
22103000314,LA,St. Tammany Parish,000314,2559,280,1745,312,14,42,0,17,149,1743,165,1233,211,12,26,0,7,89,211.7,770.5,188,847,218,610,229,854.5
22103000401,LA,St. Tammany Parish,000401,2059,168,1700,61,5,41,0,1,83,1512,116,1269,45,3,37,0,0,42,305.5,1235.2,329.4,1474.3,270.5,1077.7,316.5,1153.5
22103000402,LA,St. Tammany Parish,000402,1257,85,1096,32,2,7,0,6,29,950,51,845,27,0,6,0,4,17,134,646.1,158.2,711.5,122.4,641.7,121.4,585
22103000403,LA,St. Tammany Parish,000403,1976,178,1460,178,14,25,3,13,105,1596,131,1221,118,13,23,3,8,79,262.8,670.3,280.3,820.9,246,576.4,262,613.5
22103000404,LA,St. Tammany Parish,000404,1219,90,1047,16,8,11,0,4,43,922,55,818,12,8,7,0,2,20,100.8,587.5,109.5,664.5,77,586,116,512
22103000405,LA,St. Tammany Parish,000405,1719,143,1390,84,4,25,2,11,60,1409,104,1170,72,0,19,2,7,35,126.5,578.7,120.2,635.8,156.9,627.8,102.3,472.6
22103000406,LA,St. Tammany Parish,000406,1350,96,1129,23,7,5,0,7,83,1037,65,894,17,3,5,0,5,48,80.8,466,76,535,75,426,91.5,437
22103000407,LA,St. Tammany Parish,000407,1346,102,1135,25,5,35,0,2,42,998,56,877,15,4,32,0,2,12,148.5,703.8,172.5,841,141,717,132,553.5
22103000408,LA,St. Tammany Parish,000408,2365,144,2074,31,0,26,0,6,84,1698,98,1498,26,0,22,0,3,51,223,1108,223.5,1228.5,214,1020,231.5,1075.5
22103000409,LA,St. Tammany Parish,000409,1922,196,1149,457,9,9,1,10,91,1441,127,899,334,8,5,1,6,61,481.4,1215.6,462.6,1348,421.4,1053.7,560.4,1244.9
22103000410,LA,St. Tammany Parish,000410,1892,179,1518,89,3,21,0,11,71,1412,113,1180,50,3,16,0,7,43,217.2,751.2,233.5,874.5,206,725,212,654
22103000411,LA,St. Tammany Parish,000411,1792,149,1452,71,11,14,4,5,86,1236,95,1023,46,4,14,4,2,48,146.5,744.3,160.8,853.5,158.1,701.6,120.6,677.9
22103000412,LA,St. Tammany Parish,000412,1850,152,1564,32,1,18,0,7,76,1312,114,1103,24,1,16,0,7,47,127.3,1017.2,139.2,1246.7,109.8,874.4,132.8,930.4
22103000413,LA,St. Tammany Parish,000413,1787,108,1624,6,6,15,0,0,28,1402,76,1284,5,6,15,0,0,16,119.3,771.8,147,935.5,102,777,109,603
22103000414,LA,St. Tammany Parish,000414,1628,108,1398,25,1,28,0,3,65,1185,67,1049,11,0,19,0,3,36,136.5,713.2,167.5,800.5,135,767,107,572
22103000415,LA,St. Tammany Parish,000415,797,35,720,6,1,7,1,6,21,637,24,585,6,1,6,1,5,9,90.9,429.5,97.9,469.2,69.2,448.8,105.5,370.5
22103000416,LA,St. Tammany Parish,000416,1114,93,929,29,2,24,0,3,34,795,65,669,24,1,14,0,3,19,119.9,626.3,135.5,778.8,130.3,604,94,496
22103000417,LA,St. Tammany Parish,000417,1548,155,1250,32,4,44,1,1,61,1153,113,955,21,1,35,1,1,26,119,517.9,108.7,491.1,93.2,423,155,639.5
22103000418,LA,St. Tammany Parish,000418,1312,95,1154,7,3,6,0,4,43,951,65,842,5,3,6,0,1,29,154.7,658,164,722.5,143,633,157,618.5
22103000419,LA,St. Tammany Parish,000419,1128,30,1038,10,0,21,0,2,27,895,26,829,7,0,17,0,1,15,115,608.2,129.5,711.8,112.9,614.3,102.7,498.5
22103000420,LA,St. Tammany Parish,000420,1421,177,1166,18,6,8,0,9,37,1040,97,885,13,6,8,0,7,24,94.2,554.3,84.2,602.9,98.5,578.2,99.8,481.9
22103000421,LA,St. Tammany Parish,000421,1196,113,934,48,1,46,0,12,42,899,92,704,31,1,35,0,5,31,39.3,163.3,37.5,166.8,31.5,117.2,49,205.8
22103000422,LA,St. Tammany Parish,000422,1067,106,877,17,1,19,0,0,47,757,68,636,13,1,12,0,0,27,126.7,546,79.5,522.4,129,561,171.5,554.5
22103000426,LA,St. Tammany Parish,000426,1274,245,926,31,3,18,0,8,43,984,172,736,21,3,18,0,6,28,106.3,389.2,108.5,460.5,76,341,134.5,366
22103000427,LA,St. Tammany Parish,000427,1036,79,880,22,1,0,2,5,47,770,54,666,17,1,0,2,5,25,76.7,478,73.5,491,77,489,79.5,454
22103000429,LA,St. Tammany Parish,000429,1234,103,995,73,3,20,0,5,35,954,79,780,52,3,14,0,3,23,154.1,629.1,154.8,785.8,127.8,687,179.5,414.5
22103000430,LA,St. Tammany Parish,000430,1732,141,1386,78,1,18,0,7,101,1297,101,1081,46,1,8,0,6,54,135.8,603.8,115,610.8,112.9,501.6,179.5,699
22103000501,LA,St. Tammany Parish,000501,752,37,626,36,6,5,0,4,38,580,28,477,34,6,3,0,4,28,85.2,383,95.5,397.2,62.3,294.4,98,457.4
22103000502,LA,St. Tammany Parish,000502,1750,74,1579,19,5,5,2,8,58,1435,43,1319,17,3,5,0,8,40,140,1015.5,147.6,1147.3,122.5,916.5,150,982.7
22103000503,LA,St. Tammany Parish,000503,1368,75,1242,16,9,2,0,1,23,1068,50,974,16,9,2,0,1,16,92.8,927.1,115.4,1026.7,63.8,711.1,99.2,1043.4
22103000504,LA,St. Tammany Parish,000504,1139,55,1009,15,2,9,1,4,44,920,35,819,14,1,9,0,3,39,83.2,698,88,714,72,692,89.5,688
22103000505,LA,St. Tammany Parish,000505,1678,92,1500,10,2,4,3,12,55,1350,65,1234,8,0,3,1,7,32,148.7,983.3,160.5,1067,146,902,139.5,981
22103000601,LA,St. Tammany Parish,000601,1258,154,970,44,3,3,0,17,67,899,91,724,23,2,3,0,15,41,77.5,540.3,88.5,652.5,59,416,85,552.5
22103000602,LA,St. Tammany Parish,000602,1240,50,1082,11,6,8,1,1,81,1004,27,904,11,5,6,1,1,49,91.3,863.2,100.9,908.3,63.2,729.6,109.8,951.8
22103000603,LA,St. Tammany Parish,000603,1515,92,1328,17,14,4,0,4,56,1185,60,1054,13,8,1,0,3,46,80.3,913,73.2,938.7,63.3,774.7,104.5,1025.5
22103000604,LA,St. Tammany Parish,000604,1102,30,1002,5,3,1,1,0,60,898,25,817,5,3,1,1,0,46,69,727.9,73.5,740.8,43.2,670.7,90.2,772.3
22103000605,LA,St. Tammany Parish,000605,679,37,555,19,3,7,1,3,54,530,25,434,15,3,7,0,1,45,54.7,456.7,71.3,526.9,49.7,384.3,43,459
22103000606,LA,St. Tammany Parish,000606,1591,85,1411,9,8,2,0,10,66,1239,62,1110,9,4,1,0,9,44,106.3,863.7,114,892,81,718,124,981
22103000609,LA,St. Tammany Parish,000609,92,12,73,4,1,1,0,0,1,67,4,56,4,1,1,0,0,1,10.5,37.3,8.5,31.5,5,28,18,52.5
22103000701,LA,St. Tammany Parish,000701,1917,149,1109,465,7,17,0,29,141,1558,109,940,371,7,14,0,26,91,518.4,560.5,532.5,612.3,427.4,479.1,595.3,590
22103000702,LA,St. Tammany Parish,000702,1528,74,977,329,12,3,2,21,110,1174,42,764,274,9,1,2,12,70,371.2,535.2,360,555.6,319.6,481.9,434.2,568
22103000703,LA,St. Tammany Parish,000703,1080,100,522,344,13,6,0,14,81,904,66,476,288,7,6,0,8,53,399.7,342.3,418.6,370.6,321.1,293.6,459.2,362.7
22103000704,LA,St. Tammany Parish,000704,1477,135,1068,149,10,9,0,16,90,1208,82,902,130,9,8,0,13,64,206.7,721.2,194.5,764,181,623,244.5,776.5
22103000705,LA,St. Tammany Parish,000705,884,60,669,100,5,4,0,1,45,719,37,558,83,5,4,0,1,31,118.2,341.2,125,391.5,84,275,145.5,357
22103000706,LA,St. Tammany Parish,000706,1693,130,1277,144,8,13,0,31,90,1423,104,1101,120,5,11,0,23,59,182,876.3,188.5,930,170,803,187.5,896
22103000801,LA,St. Tammany Parish,000801,2222,246,1690,162,7,26,0,9,82,1720,156,1365,115,4,22,0,3,55,194.7,981.4,182.8,1069,190.1,969.2,211.1,906
22103000802,LA,St. Tammany Parish,000802,3027,236,1926,582,13,54,1,22,193,2133,148,1427,396,9,45,1,11,96,426.8,1001.8,412.9,1005.7,367.8,888.6,499.8,1111.1
22103000803,LA,St. Tammany Parish,000803,2679,264,1786,387,10,55,3,18,156,2088,197,1440,288,10,36,3,13,101,350.3,930.2,359.5,1032.5,305,870,386.5,888
22103000804,LA,St. Tammany Parish,000804,2218,220,1666,176,9,17,0,13,117,1685,132,1332,113,7,14,0,8,79,165.9,868.1,137.4,904.1,117.9,737.5,242.4,962.6
22103000805,LA,St. Tammany Parish,000805,1990,150,1523,207,8,14,3,13,72,1551,88,1238,147,5,13,3,12,45,204.3,822.3,237.6,924.5,149.1,697.8,226.2,844.5
22103000806,LA,St. Tammany Parish,000806,2085,177,1333,357,10,110,0,10,88,1499,118,978,262,5,84,0,10,42,353,810.3,391.5,985.5,320,665,347.5,780.5
22103000807,LA,St. Tammany Parish,000807,1471,80,1217,85,3,38,0,3,45,1152,53,968,72,3,27,0,3,26,170.3,711.7,178,802,131,650,202,683
22103000808,LA,St. Tammany Parish,000808,1334,84,1017,138,7,25,0,9,54,1008,53,788,105,7,19,0,8,28,148.1,748.1,142.7,868.5,115,663,186.5,712.8
22103000809,LA,St. Tammany Parish,000809,1380,105,595,556,2,29,1,5,87,1017,64,457,413,2,25,1,0,55,232.3,194.1,242.4,215.3,221.9,154.2,232.6,212.8
22103000810,LA,St. Tammany Parish,000810,1256,83,869,173,12,30,0,7,82,948,55,688,115,10,22,0,7,51,211.7,644.4,225,682.9,171.2,511.7,239,738.5
22103000811,LA,St. Tammany Parish,000811,2086,145,1459,349,0,47,0,13,73,1530,85,1109,234,0,41,0,12,49,330.2,770.3,318,864.5,313,659,359.5,787.5
22103000812,LA,St. Tammany Parish,000812,1739,114,1349,143,1,49,0,12,71,1336,90,1058,102,1,35,0,5,45,184.8,841.2,198,928.5,167,791,189.5,804
22103000813,LA,St. Tammany Parish,000813,1272,119,830,191,1,43,0,11,77,961,79,640,150,0,34,0,2,56,150.5,464.6,153.9,510,127.9,385.2,169.8,498.5
22103000814,LA,St. Tammany Parish,000814,2127,98,415,1433,5,78,0,14,84,1530,66,331,1029,5,57,0,2,40,759.1,201.9,880.4,268,821.5,181.1,575.5,156.7
22103000815,LA,St. Tammany Parish,000815,1223,72,896,158,7,8,0,15,67,928,57,693,119,7,8,0,9,35,116.5,429.2,116.5,392.5,89,372,144,523
22103000816,LA,St. Tammany Parish,000816,756,48,512,117,6,18,0,5,50,592,32,406,97,6,9,0,5,37,131.2,415.2,148.5,454,113,394,132,397.5
22103000817,LA,St. Tammany Parish,000817,2061,109,1571,216,1,99,0,7,58,1592,77,1222,171,1,82,0,6,33,254,981.2,286,1118.5,225,887,251,938
22103000818,LA,St. Tammany Parish,000818,1359,45,240,995,10,46,0,8,15,972,36,198,682,10,32,0,8,6,357.6,92.8,323.6,98.4,301.8,66.6,447.5,113.5
22103000901,LA,St. Tammany Parish,000901,1995,180,1077,585,3,22,1,34,93,1541,123,885,420,2,22,0,31,58,354.7,485.9,380,543.5,301,404,383.2,510.1
22103000902,LA,St. Tammany Parish,000902,1225,154,641,337,5,6,0,8,74,925,89,524,244,4,1,0,7,56,150.4,289.6,161.8,349.9,116.9,205.4,172.4,313.7
22103000903,LA,St. Tammany Parish,000903,2141,122,1630,275,13,15,1,3,82,1660,70,1313,198,12,15,1,1,50,184.2,1127,200,1135,125,997,227.5,1249
22103000904,LA,St. Tammany Parish,000904,2365,165,1062,963,8,22,4,17,124,1762,106,852,672,5,21,4,17,85,608.2,502,589,554.5,526,432,709.8,519.6
22103000905,LA,St. Tammany Parish,000905,2468,179,1661,398,12,11,4,10,193,1831,126,1284,290,8,5,4,7,107,289.8,695,269,768,247,528,353.5,789
22103000906,LA,St. Tammany Parish,000906,1336,134,817,228,12,6,1,26,112,1057,93,661,190,12,3,1,20,77,221.2,398.8,235.5,421.5,208,316,220,459
22103000907,LA,St. Tammany Parish,000907,631,56,371,161,3,3,0,2,35,496,44,296,127,0,3,0,2,24,126.5,186.3,127,213.5,121,147,131.5,198.5
22103000909,LA,St. Tammany Parish,000909,3892,155,1293,2116,5,193,0,14,116,2798,123,1085,1351,5,156,0,9,69,276.2,208.4,74.7,117.8,73.6,90.9,680.4,416.6
22103000910,LA,St. Tammany Parish,000910,2532,134,2024,155,11,101,2,15,90,2220,111,1818,124,9,85,2,13,58,203,1064.5,205.7,1213.2,190.7,971.8,212.6,1008.5
22103000911,LA,St. Tammany Parish,000911,2139,154,1677,165,9,53,1,8,72,1838,123,1475,128,9,40,1,3,59,153.4,898.9,157.1,927.5,146.5,804.5,156.6,964.7
22103000912,LA,St. Tammany Parish,000912,361,32,186,93,6,2,0,9,33,283,22,146,79,6,1,0,9,20,144.2,101.2,147.2,124.3,128.8,80,156.4,99.2
22103000913,LA,St. Tammany Parish,000913,2370,162,958,1079,9,40,0,14,108,1729,110,699,796,8,33,0,10,73,718.9,514.6,720.2,547.5,611.9,425.4,824.6,570.9
22103000914,LA,St. Tammany Parish,000914,1300,106,477,596,5,4,1,6,105,971,76,366,458,5,1,1,3,61,420.1,241.3,399.8,231.8,299.3,227.7,561.2,264.4
22103000915,LA,St. Tammany Parish,000915,2394,145,1477,590,9,44,1,5,123,1879,108,1239,415,6,36,0,5,70,400.9,828.5,390,909.5,367,701.5,445.7,874.5
22103000916,LA,St. Tammany Parish,000916,661,117,370,131,2,3,0,2,36,515,73,316,98,1,3,0,1,23,82.2,198.3,93,228,65.3,180,88.3,186.8
22103000917,LA,St. Tammany Parish,000917,588,36,458,53,2,0,0,3,36,478,27,381,42,2,0,0,2,24,91.8,268.5,109.5,282.5,96,230,70,293
22103000918,LA,St. Tammany Parish,000918,1075,258,581,122,12,21,1,16,64,834,160,502,87,10,12,1,12,50,185.1,357.2,196.1,389,166.6,285.9,192.7,396.8
22103000921,LA,St. Tammany Parish,000921,1538,91,1011,279,5,90,0,4,58,1281,68,891,211,5,63,0,4,39,173.6,565.6,156.4,700.8,160.8,515.1,203.7,480.9
22103000922,LA,St. Tammany Parish,000922,1233,85,544,496,7,17,1,12,71,946,66,442,354,7,15,0,9,53,324.9,397.8,342.9,511.4,338.3,393.2,293.5,288.8
22103000A01,LA,St. Tammany Parish,000A01,1473,106,1047,247,7,2,1,4,59,1091,82,791,184,5,2,1,1,25,197.7,569.7,197.5,551,180,556,215.5,602
22103000A02,LA,St. Tammany Parish,000A02,2449,211,1901,193,10,10,0,13,111,1853,144,1481,133,4,9,0,7,75,332.7,890.8,316.5,957.5,370.4,952.5,311,762.3
22103000A03,LA,St. Tammany Parish,000A03,629,25,531,34,4,1,0,3,31,504,15,435,26,4,1,0,3,20,92.3,303.3,111,309,69,297,97,304
22103000A04,LA,St. Tammany Parish,000A04,828,76,677,31,0,8,0,0,36,672,59,558,20,0,6,0,0,29,95,344.3,74.3,381.5,109.8,328.2,100.8,323.3
22103000C01,LA,St. Tammany Parish,000C01,1152,54,999,24,9,11,0,5,50,925,38,813,19,9,11,0,2,33,91.6,495.5,87.3,572.6,84.4,505.9,103.1,407.9
22103000C02,LA,St. Tammany Parish,000C02,961,59,808,9,5,7,1,9,63,738,48,630,6,5,7,1,4,37,91.3,396.2,105.5,474,81,399,87.5,315.5
22103000C03,LA,St. Tammany Parish,000C03,1461,135,1188,35,5,9,1,14,74,1157,96,966,19,5,8,1,11,51,176.2,471,174.5,584.5,172,441,182,387.5
22103000C04,LA,St. Tammany Parish,000C04,943,48,855,3,3,2,0,3,29,778,40,710,3,3,2,0,3,17,110.6,332.9,126.7,399.5,121.3,370,83.9,229.2
22103000C05,LA,St. Tammany Parish,000C05,854,62,745,10,0,5,0,3,29,674,54,593,7,0,4,0,3,13,111.4,381.2,133.6,440,131.1,430.3,69.6,273.4
22103000C06,LA,St. Tammany Parish,000C06,2235,110,1054,976,2,15,0,16,62,1709,94,843,717,2,13,0,10,30,288.2,288,332,365.5,253,295,279.5,203.5
22103000C07,LA,St. Tammany Parish,000C07,448,25,213,184,0,8,0,1,17,351,14,171,153,0,5,0,1,7,138.2,79.2,154.5,90,116,93,144,54.5
22103000C08,LA,St. Tammany Parish,000C08,895,62,456,335,3,10,0,5,24,697,48,390,233,3,5,0,3,15,190.5,170.8,221.5,185,169,200,181,127.5
22103000C09,LA,St. Tammany Parish,000C09,1930,180,1425,205,5,30,1,2,82,1573,151,1189,145,5,27,1,0,55,205.7,769.7,225.2,897.1,186.9,807.5,204.9,604.6
22103000C10,LA,St. Tammany Parish,000C10,267,14,229,5,1,7,0,2,9,224,12,196,2,1,7,0,1,5,39.3,98.7,28.5,114,38,92,51.5,90
22103000C11,LA,St. Tammany Parish,000C11,2034,245,1434,255,3,13,4,5,75,1556,177,1139,179,3,8,0,3,47,126.7,483.9,79.7,444.4,93.6,468.1,206.9,539.2
22103000F01,LA,St. Tammany Parish,000F01,1269,119,744,355,1,5,0,9,36,980,77,596,285,1,5,0,3,13,367.2,527.8,434.6,584,297.3,457,369.6,542.5
22103000M01,LA,St. Tammany Parish,000M01,942,90,772,19,1,22,1,4,33,732,65,614,15,0,17,0,4,17,125.1,555.9,110.9,577.4,105.1,507.6,159.4,582.8
22103000M02,LA,St. Tammany Parish,000M02,1393,147,1011,146,4,26,0,11,48,1093,94,839,105,4,17,0,9,25,272.8,757.5,295.2,883,259.4,764.7,263.9,624.8
22103000M03,LA,St. Tammany Parish,000M03,888,89,689,65,4,6,2,5,28,715,64,574,44,3,6,1,4,19,122,338.3,122.2,423,106.3,296.9,137.5,295
22103000M04,LA,St. Tammany Parish,000M04,1207,85,1021,20,2,5,1,4,69,974,64,845,19,2,2,0,1,41,203.5,542.3,218,600,200,486,192.5,541
22103000M05,LA,St. Tammany Parish,000M05,950,65,762,59,1,9,0,3,51,776,55,632,49,1,5,0,2,32,222.8,407.4,223.7,418.2,198.9,395,245.9,409.1
22103000M06,LA,St. Tammany Parish,000M06,1795,108,1458,72,9,67,0,8,73,1459,74,1219,63,8,45,0,6,44,133.6,531.4,129.8,587.1,85.5,486.8,185.4,520.2
22103000M07,LA,St. Tammany Parish,000M07,1920,154,1508,69,4,59,3,14,109,1483,93,1217,54,4,46,2,7,60,164,608.8,151.1,677.2,160.3,578.8,180.6,570.2
22103000M08,LA,St. Tammany Parish,000M08,1639,141,1341,69,8,29,2,3,46,1360,104,1132,67,5,19,2,2,29,137.9,554,149,635.5,135,536,129.6,490.6
22103000M09,LA,St. Tammany Parish,000M09,1291,101,1057,34,3,17,1,8,70,986,68,827,28,3,12,1,4,43,149.5,516.1,146.6,597.4,145.7,446.9,156.2,503.9
22103000M10,LA,St. Tammany Parish,000M10,1925,194,1577,34,8,20,0,12,80,1420,124,1187,24,7,19,0,7,52,35.9,161.3,31.9,188.5,35.6,134.6,40.2,160.8
22103000M11,LA,St. Tammany Parish,000M11,1380,111,1157,32,1,34,0,2,43,1015,82,865,20,1,20,0,1,26,141.5,687.4,173,783.2,116.2,644.8,135.2,634.1
22103000M12,LA,St. Tammany Parish,000M12,1048,107,797,35,3,46,0,11,49,729,54,586,19,2,36,0,9,23,73.8,320.6,69.7,346.5,63.1,290.7,88.6,324.5
22103000MD1,LA,St. Tammany Parish,000MD1,1307,56,1147,46,5,16,0,3,34,984,38,868,40,2,13,0,3,20,150.9,752.8,171.4,853.2,117.5,662.5,163.7,742.5
22103000P01,LA,St. Tammany Parish,000P01,2284,165,1890,62,12,11,3,1,140,1800,113,1523,50,7,7,1,1,98,183.4,1447.5,179.8,1351.8,209.7,1569.9,160.6,1420.9
22103000S01,LA,St. Tammany Parish,000S01,1546,89,1245,139,1,10,0,7,55,1209,68,1000,98,0,6,0,4,33,223.6,894.6,210.6,938.8,209.2,894.4,251,850.5
22103000S02,LA,St. Tammany Parish,000S02,1014,70,782,99,0,4,0,10,49,791,45,634,68,0,3,0,8,33,124.7,384.7,141.8,448.7,119.8,346.1,112.6,359.2
22103000S03,LA,St. Tammany Parish,000S03,1369,98,1039,118,15,18,4,12,65,1073,62,838,92,14,16,0,10,41,176.9,741.1,188.2,821.3,135.2,681.9,207.4,720.2
22103000S04,LA,St. Tammany Parish,000S04,1255,94,890,154,11,21,1,10,74,973,60,718,109,11,17,1,7,50,135,612.5,156,616,105,563,144,658.5
22103000S05,LA,St. Tammany Parish,000S05,1933,189,1477,151,13,22,0,17,64,1509,131,1173,125,8,19,0,15,38,252.3,1016.8,238,1102.5,219,987,300,961
22103000S06,LA,St. Tammany Parish,000S06,1888,179,1147,427,11,10,3,18,93,1478,108,968,307,8,10,3,8,66,341.2,663.1,350.5,719.2,298.4,618.7,374.7,651.2
22103000S07,LA,St. Tammany Parish,000S07,1124,97,380,566,3,11,1,13,53,846,56,320,414,3,7,1,8,37,354.9,204.7,378.6,248.3,287.1,185.1,399.1,180.8
22103000S08,LA,St. Tammany Parish,000S08,1737,120,1000,487,2,42,0,3,83,1240,74,774,306,2,37,0,1,46,273.3,579.5,248.5,640.5,235,565,336.5,533
22103000S09,LA,St. Tammany Parish,000S09,796,37,607,67,0,29,0,0,56,596,29,468,41,0,21,0,0,37,114.7,516,124.5,537,108,511,111.5,500
22103000S10,LA,St. Tammany Parish,000S10,1768,120,1285,195,13,25,0,12,118,1384,86,1035,143,9,17,0,10,84,259.1,762.6,252.7,834.5,243.7,684.2,280.9,769
22103000S11,LA,St. Tammany Parish,000S11,1151,90,871,126,7,16,0,3,38,923,70,723,84,3,12,0,0,31,156.7,510.2,154.5,597.5,145,428,170.5,505
22103000S13,LA,St. Tammany Parish,000S13,892,96,576,158,9,0,0,1,52,685,69,475,105,8,0,0,1,27,98.3,302,95,346.3,102,276,97.8,283.6
22103000S15,LA,St. Tammany Parish,000S15,1780,186,1008,469,7,18,1,4,87,1306,136,789,315,7,16,1,4,38,244.6,415.6,226.5,479.2,199.1,328.6,308.1,439.1
22103000S16,LA,St. Tammany Parish,000S16,1292,145,776,238,7,25,0,5,96,1004,104,641,162,3,23,0,3,68,183.8,406.5,182.2,472,143.2,311.5,226,436
22103000S17,LA,St. Tammany Parish,000S17,1774,107,1075,433,12,43,4,2,98,1314,77,866,275,8,33,4,1,50,123.1,318,75.2,208.4,67,136.6,227,609
22103000S18,LA,St. Tammany Parish,000S18,1024,65,851,54,1,4,0,2,47,833,48,722,33,1,4,0,2,23,100.8,422.8,114.5,432.9,74,383.4,113.8,452.1
22103000S19,LA,St. Tammany Parish,000S19,1702,296,434,859,12,13,1,12,75,1207,211,321,604,8,13,0,4,46,272.1,117.8,275.8,131.1,213.8,98.2,326.6,124
22103000S20,LA,St. Tammany Parish,000S20,1465,90,657,621,2,19,1,6,69,1065,65,541,404,1,15,0,3,36,306.4,610.5,331.2,917.5,295,601.4,293,312.5
22103000S21,LA,St. Tammany Parish,000S21,1522,174,717,490,10,20,1,11,99,1163,129,609,328,10,13,1,8,65,308.3,277.2,276,327.5,226,194,423,310
22103000S22,LA,St. Tammany Parish,000S22,2233,129,1205,719,4,95,1,10,70,1808,94,1017,569,3,82,0,10,33,254.7,537.1,278.1,596.2,231.2,459.9,254.8,555.1
22103000S23,LA,St. Tammany Parish,000S23,623,45,458,90,3,2,1,1,23,503,37,361,83,0,2,1,1,18,75.8,257.8,71.5,285.5,63,215,93,273
22103000S24,LA,St. Tammany Parish,000S24,979,69,274,588,5,9,0,1,33,719,44,234,415,4,9,0,1,12,285.2,76.5,326.5,96.5,213,50,316,83
22103000S25,LA,St. Tammany Parish,000S25,1098,80,353,615,0,5,0,6,39,807,54,277,449,0,5,0,6,16,280.3,132.8,283,153,258,103,300,142.5
22103ZZZZZZ,LA,St. Tammany Parish,ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,19.2,23.4,20.9,17.9,16.4,25.8,20.3
22105000001,LA,Tangipahoa Parish,000001,692,7,181,476,0,2,0,2,24,528,5,157,343,0,2,0,2,19,305,142.7,283,137.1,346.9,172,285.3,119
22105000002,LA,Tangipahoa Parish,000002,1520,21,289,1169,1,4,0,2,34,1099,17,233,821,1,4,0,1,22,783,225.1,723.5,177.2,882.2,273.8,743.2,224.3
22105000006,LA,Tangipahoa Parish,000006,425,9,34,362,1,1,0,0,18,282,6,28,235,1,1,0,0,11,387,34.3,423.5,30,391,41,346.5,32
22105000011,LA,Tangipahoa Parish,000011,880,17,296,540,3,2,0,0,22,671,11,230,417,3,2,0,0,8,313,166.5,320,184.5,286,143,333,172
22105000015,LA,Tangipahoa Parish,000015,1813,38,779,967,0,7,0,0,22,1571,37,705,808,0,7,0,0,14,144,186.8,148.5,167,136,249,147.5,144.5
22105000016,LA,Tangipahoa Parish,000016,1087,20,781,240,1,12,0,6,27,838,16,633,163,1,10,0,4,11,99,321.5,104.4,340.9,97.7,321.6,95,302
22105000017,LA,Tangipahoa Parish,000017,1198,36,154,967,1,10,0,3,27,859,23,120,690,1,8,0,2,15,448.7,97.2,465.8,84.3,395.7,96.7,484.6,110.6
22105000018,LA,Tangipahoa Parish,000018,937,23,180,703,1,10,0,0,20,707,15,145,524,0,10,0,0,13,374,115.3,383.5,119,367,122,371.5,105
22105000026,LA,Tangipahoa Parish,000026,926,34,236,616,0,8,0,7,25,639,18,200,389,0,8,0,7,17,286.3,117.3,350.5,144.5,250,87,258.5,120.5
22105000027,LA,Tangipahoa Parish,000027,562,44,256,237,3,0,0,1,21,409,32,200,163,3,0,0,0,11,97.7,142.5,127,168,65,96,101,163.5
22105000028,LA,Tangipahoa Parish,000028,739,41,452,220,0,0,0,4,22,582,15,379,173,0,0,0,3,12,112,291.6,134.5,323,104,247,97.5,304.9
22105000033,LA,Tangipahoa Parish,000033,635,55,425,115,5,10,0,3,22,470,35,339,74,4,7,0,1,10,72.6,293.2,83.6,310.3,63.3,241.6,70.9,327.6
22105000040,LA,Tangipahoa Parish,000040,958,141,503,231,3,55,0,0,25,833,102,463,186,3,55,0,0,24,83.7,182.2,91,206,67,179,93,161.5
22105000041,LA,Tangipahoa Parish,000041,2783,189,1534,918,5,28,1,9,99,2587,175,1379,906,4,27,1,7,88,156.5,418.2,172,455.5,171,432,126.5,367
22105000042,LA,Tangipahoa Parish,000042,1253,56,407,745,1,14,0,6,24,922,41,339,504,1,13,0,5,19,220.2,136.5,278.5,158,149,124,233,127.5
