GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_rin,uss_18_rep_bra,gov_18_dem_mil,gov_18_rep_moo,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_gid,uss_20_rep_col,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
230050005001011,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,4,1,5,1,4,1,1,4,0.5,3,1,4.5,0.8,3.8
230050005001012,ME,Cumberland County,383,4,205,129,4,36,2,0,3,258,2,150,75,4,22,2,0,3,4,1,1,0,4,1,4,1,4,1,1,4,0.5,2.5,1,4,0.8,3.4
230050005001013,ME,Cumberland County,26,5,18,0,0,3,0,0,0,16,2,11,0,0,3,0,0,0,20,4,8,2,19,3,23,4,20,5,4,20,2.5,13.5,4.5,21.5,3.6,18
230050005001014,ME,Cumberland County,55,5,31,7,0,11,0,0,1,39,2,23,7,0,6,0,0,1,3,1,1,0,3,0,4,1,3,1,1,3,0,2,1,3.5,0.6,2.8
230050005001015,ME,Cumberland County,57,10,35,7,2,3,0,0,0,50,8,32,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005001016,ME,Cumberland County,32,10,14,0,0,0,0,0,8,29,9,14,0,0,0,0,0,6,10,2,4,1,10,2,12,2,10,2,2,10,1.5,7,2,11,1.8,9.2
230050005001017,ME,Cumberland County,64,17,12,18,0,7,0,0,10,45,12,5,11,0,7,0,0,10,59,12,23,7,57,9,70,11,60,14,12,59,8,40,12.5,65,10.6,53.8
230050005001018,ME,Cumberland County,71,6,12,44,0,9,0,0,0,46,4,9,24,0,9,0,0,0,12,2,5,1,11,2,14,2,12,3,2,12,1.5,8,2.5,13,2,10.8
230050005001019,ME,Cumberland County,69,1,29,23,0,6,0,0,10,56,0,25,15,0,6,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050005001020,ME,Cumberland County,74,7,58,1,0,4,0,1,3,58,7,47,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005001021,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,5,1,11,2,14,2,12,3,2,12,1.5,8,2.5,13,2,10.8
230050005001022,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,4,1,4,1,4,1,1,4,0.5,2.5,1,4,0.8,3.4
230050005002000,ME,Cumberland County,75,11,56,3,0,0,0,2,3,71,9,56,3,0,0,0,2,1,45,6,12,4,43,5,47,6,38,8,6,45,4.5,27.5,7,42.5,5.8,37
230050005002001,ME,Cumberland County,107,4,15,83,0,3,1,0,1,63,2,9,47,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002002,ME,Cumberland County,58,4,51,1,0,2,0,0,0,53,3,48,0,0,2,0,0,0,2,0,1,0,2,0,2,0,2,0,0,2,0,1.5,0,2,0,1.8
230050005002003,ME,Cumberland County,101,5,57,31,0,3,0,0,5,82,5,56,16,0,3,0,0,2,2,0,1,0,2,0,2,0,2,0,0,2,0,1.5,0,2,0,1.8
230050005002004,ME,Cumberland County,100,14,68,12,0,4,0,0,2,85,8,63,8,0,4,0,0,2,11,2,5,1,11,2,14,2,12,3,2,11,1.5,8,2.5,13,2,10.6
230050005002005,ME,Cumberland County,119,3,67,36,0,8,0,0,5,98,3,64,23,0,6,0,0,2,35,7,14,4,35,5,42,7,36,9,7,35,4.5,24.5,8,39,6.4,32.4
230050005002006,ME,Cumberland County,54,4,41,7,0,0,0,0,2,51,4,38,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002007,ME,Cumberland County,95,8,80,4,0,1,0,0,2,81,8,71,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050005002008,ME,Cumberland County,50,3,44,0,0,3,0,0,0,48,3,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002009,ME,Cumberland County,21,5,12,2,0,2,0,0,0,16,3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002010,ME,Cumberland County,36,2,21,1,0,5,0,0,7,35,2,21,1,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002011,ME,Cumberland County,76,2,64,4,0,2,0,0,4,74,2,64,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002012,ME,Cumberland County,49,1,39,8,0,1,0,0,0,49,1,39,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002013,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002014,ME,Cumberland County,17,0,14,0,1,2,0,0,0,15,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002015,ME,Cumberland County,140,6,122,4,2,0,0,0,6,126,4,112,4,2,0,0,0,4,36,5,10,3,34,4,37,4,30,6,5,36,3.5,22,5,33.5,4.4,29.4
230050005002016,ME,Cumberland County,47,1,40,1,3,0,0,0,2,42,1,38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002017,ME,Cumberland County,102,7,89,3,0,2,0,0,1,102,7,89,3,0,2,0,0,1,5,1,1,0,5,1,5,1,4,1,1,5,0.5,3,1,4.5,0.8,4
230050005002018,ME,Cumberland County,18,2,11,2,0,0,0,0,3,16,0,11,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050005002019,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,11,23,7,81,10,90,11,71,15,11,86,8.5,52,13,80.5,10.8,70.2
230050006001000,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,12,3,29,5,35,6,30,7,6,29,4,20.5,6.5,32.5,5.4,27
230050006001001,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001002,ME,Cumberland County,251,4,72,161,0,5,0,0,9,236,4,65,153,0,5,0,0,9,1,0,0,0,1,0,1,0,1,0,0,1,0,0.5,0,1,0,0.8
230050006001003,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,3,0,3,1,1,2,0,1.5,0.5,3,0.4,2.2
230050006001004,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,16,5,39,6,48,8,41,10,8,40,5.5,27.5,9,44.5,7.4,36.8
230050006001005,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,0,4,1,3,1,1,3,0,2,1,3.5,0.6,2.8
230050006001006,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006001007,ME,Cumberland County,207,6,155,21,2,18,0,0,5,199,2,151,21,2,18,0,0,5,6,1,2,1,6,1,7,1,6,2,1,6,1,4,1.5,6.5,1.2,5.4
230050006001008,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006001009,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,10,19,5,47,8,58,9,50,12,10,49,6.5,33,10.5,54,8.8,44.6
230050006001010,ME,Cumberland County,268,13,49,202,0,3,0,0,1,174,9,47,114,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001011,ME,Cumberland County,34,0,22,8,0,2,0,1,1,32,0,22,6,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001012,ME,Cumberland County,79,8,56,5,1,4,0,4,1,73,5,56,4,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001013,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,2,18,3,22,3,19,4,4,18,2.5,12.5,3.5,20.5,3.2,16.8
230050006001014,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,1,6,1,7,1,6,1,1,6,1,4,1,6.5,1,5.4
230050006001015,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0.5,0,1,0,0.8
230050006001016,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001017,ME,Cumberland County,105,4,85,11,0,0,0,2,3,87,3,69,11,0,0,0,2,2,13,3,5,1,13,2,16,2,13,3,3,13,1.5,9,2.5,14.5,2.2,12
230050006001018,ME,Cumberland County,47,3,20,20,0,0,0,0,4,34,2,20,11,0,0,0,0,1,2,1,1,0,2,0,3,0,3,1,1,2,0,1.5,0.5,3,0.4,2.2
230050006001019,ME,Cumberland County,42,7,19,7,0,4,0,0,5,40,7,19,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006001020,ME,Cumberland County,11,0,6,4,0,0,0,0,1,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006001021,ME,Cumberland County,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,1,3,1,7,1,8,1,7,2,1,7,1,5,1.5,7.5,1.2,6.4
230050006001022,ME,Cumberland County,162,18,96,40,1,0,0,0,7,131,8,93,25,1,0,0,0,4,22,5,9,3,22,3,27,4,23,5,5,22,3,15.5,4.5,25,4,20.6
230050006001023,ME,Cumberland County,198,5,65,118,0,0,0,0,10,132,4,65,56,0,0,0,0,7,31,6,12,4,30,5,37,6,32,8,6,31,4.5,21,7,34.5,5.8,28.4
230050006002000,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,4,1,5,1,4,1,1,4,0.5,3,1,4.5,0.8,3.8
230050006002001,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,5,1,6,1,5,1,1,5,1,3.5,1,5.5,1,4.6
230050006002002,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,16,5,39,6,48,8,41,10,8,40,5.5,27.5,9,44.5,7.4,36.8
230050006002003,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,9,3,22,3,27,4,23,5,5,22,3,15.5,4.5,25,4,20.6
230050006002004,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,10,3,26,4,31,5,27,6,5,26,3.5,18,5.5,29,4.6,24
230050006002005,ME,Cumberland County,52,2,35,9,0,5,0,0,1,46,1,35,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006002006,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006002007,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,2,0,0,2,0,1.5,0,2,0,1.8
230050006002008,ME,Cumberland County,27,0,25,2,0,0,0,0,0,27,0,25,2,0,0,0,0,0,84,17,33,9,82,13,100,16,86,20,17,84,11,57.5,18,93,15,77
230050006002009,ME,Cumberland County,73,2,51,12,1,2,0,2,3,55,0,41,8,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006002010,ME,Cumberland County,93,16,20,51,0,0,0,2,4,69,9,20,35,0,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006002011,ME,Cumberland County,74,12,38,17,0,3,0,2,2,64,11,33,13,0,3,0,2,2,3,1,1,0,3,0,4,1,3,1,1,3,0,2,1,3.5,0.6,2.8
230050006002012,ME,Cumberland County,14,4,5,0,0,2,0,0,3,8,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006002013,ME,Cumberland County,20,2,10,0,0,1,0,0,7,19,2,10,0,0,1,0,0,6,11,2,5,1,11,2,14,2,12,3,2,11,1.5,8,2.5,13,2,10.6
230050006002014,ME,Cumberland County,27,5,12,2,0,1,0,0,7,24,4,12,0,0,1,0,0,7,3,1,1,0,3,1,4,1,4,1,1,3,0.5,2,1,4,0.8,3
230050006002015,ME,Cumberland County,60,4,51,0,0,0,0,0,5,58,4,49,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4
230050006002016,ME,Cumberland County,207,8,185,4,0,7,0,0,3,196,5,177,4,0,7,0,0,3,3,1,1,0,3,0,4,1,3,1,1,3,0,2,1,3.5,0.6,2.8
230050006002017,ME,Cumberland County,65,5,56,4,0,0,0,0,0,58,2,52,4,0,0,0,0,0,4,1,2,0,4,1,5,1,4,1,1,4,0.5,3,1,4.5,0.8,3.8
230050006002018,ME,Cumberland County,94,6,47,29,0,1,0,4,7,82,6,46,23,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006002019,ME,Cumberland County,162,5,70,73,2,4,0,0,8,119,3,68,38,2,4,0,0,4,4,1,2,0,4,1,5,1,4,1,1,4,0.5,3,1,4.5,0.8,3.8
230050006003000,ME,Cumberland County,162,4,114,18,0,7,0,0,19,155,3,113,15,0,7,0,0,17,3,1,1,0,3,0,4,1,3,1,1,3,0,2,1,3.5,0.6,2.8
230050006003001,ME,Cumberland County,164,13,121,7,0,2,0,11,10,149,10,114,6,0,2,0,11,6,4,0,1,0,4,0,5,0,4,1,0,4,0,2.5,0.5,4.5,0.2,3.6
230050006003002,ME,Cumberland County,171,14,138,9,2,0,0,1,7,155,14,130,4,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006003003,ME,Cumberland County,198,6,154,24,0,0,0,0,14,180,2,147,22,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050006003004,ME,Cumberland County,123,4,106,2,2,4,0,3,2,108,4,98,1,2,3,0,0,0,16,2,6,1,15,2,20,2,17,3,2,16,1.5,10.5,2.5,18.5,2,14.8
230050006003005,ME,Cumberland County,217,8,183,8,0,4,0,2,12,208,6,179,8,0,4,0,0,11,92,13,36,7,90,10,120,12,99,16,13,92,8.5,63,14,109.5,11.6,87.4
230050010001000,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,19,4,46,5,61,6,51,8,6,47,4.5,32.5,7,56,5.8,44.8
230050010001001,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,16,47,9,117,12,156,16,128,21,16,119,10.5,82,18.5,142,14.8,113.4
230050010001002,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,52,149,29,371,39,495,51,408,65,52,378,34,260,58,451.5,47.2,360.2
230050010001003,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,9,1,11,2,10,2,2,9,1,6.5,2,10.5,1.6,8.6
230050010001004,ME,Cumberland County,283,14,176,74,0,2,0,4,13,239,14,168,40,0,2,0,3,12,10,1,4,1,9,1,13,1,10,2,1,10,1,6.5,1.5,11.5,1.2,9.2
230050010001005,ME,Cumberland County,343,9,232,89,1,1,0,0,11,301,9,223,58,0,0,0,0,11,78,11,31,6,77,8,102,10,84,13,11,78,7,54,11.5,93,9.6,74.4
230050010001006,ME,Cumberland County,232,3,174,46,1,6,0,1,1,211,3,162,39,0,5,0,1,1,107,15,42,8,105,11,140,14,116,18,15,107,9.5,73.5,16,128,13.2,102
230050010001007,ME,Cumberland County,206,6,155,37,0,5,0,0,3,196,6,149,37,0,3,0,0,1,28,4,11,2,27,3,36,4,30,5,4,28,2.5,19,4.5,33,3.6,26.4
230050010001008,ME,Cumberland County,188,6,145,23,0,0,0,0,14,170,6,134,16,0,0,0,0,14,45,6,18,3,44,5,58,6,48,8,6,45,4,31,7,53,5.6,42.6
230050010001009,ME,Cumberland County,254,10,202,19,1,6,0,0,16,236,6,194,15,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050010002000,ME,Cumberland County,155,13,113,20,0,0,0,1,8,130,11,109,2,0,0,0,1,7,7,1,3,1,7,1,9,1,8,1,1,7,1,5,1,8.5,1,6.8
230050010002001,ME,Cumberland County,115,7,90,5,1,2,0,1,9,106,7,85,2,0,2,0,1,9,106,15,42,8,104,11,139,14,114,18,15,106,9.5,73,16,126.5,13.2,101
230050010002002,ME,Cumberland County,139,3,124,6,0,0,0,2,4,135,3,124,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050010002003,ME,Cumberland County,53,5,32,3,3,5,0,0,5,51,4,32,3,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050010002004,ME,Cumberland County,93,11,62,11,1,4,0,0,4,83,8,58,9,0,4,0,0,4,106,15,42,8,104,11,139,14,114,18,15,106,9.5,73,16,126.5,13.2,101
230050010002005,ME,Cumberland County,212,9,188,7,0,0,0,1,7,208,9,185,6,0,0,0,1,7,3,0,1,0,3,0,3,0,3,0,0,3,0,2,0,3,0,2.6
230050010002006,ME,Cumberland County,37,1,31,1,3,0,0,1,0,36,1,31,1,3,0,0,0,0,114,16,45,9,112,12,150,15,123,20,16,114,10.5,78.5,17.5,136.5,14.4,108.8
230050010002007,ME,Cumberland County,170,10,145,12,0,2,0,0,1,159,10,137,9,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050010002008,ME,Cumberland County,92,3,78,2,2,1,0,2,4,86,2,78,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050010002009,ME,Cumberland County,130,19,94,4,0,5,0,3,5,116,15,87,4,0,5,0,0,5,16,2,5,1,15,1,19,2,16,2,2,16,1,10,2,17.5,1.6,14.2
230050010002010,ME,Cumberland County,123,3,105,10,0,1,0,2,2,105,2,92,7,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011001000,ME,Cumberland County,13,0,8,0,3,0,0,0,2,11,0,8,0,3,0,0,0,0,105,11,31,6,98,9,124,10,104,15,11,105,7.5,64.5,12.5,114,10.2,92.4
230050011001001,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,24,5,75,7,95,8,80,11,8,81,6,49.5,9.5,87.5,7.8,71
230050011001002,ME,Cumberland County,17,0,16,0,0,0,0,0,1,16,0,15,0,0,0,0,0,1,384,39,112,23,357,32,453,36,379,54,39,384,27.5,234.5,45,416,36.8,337
230050011001003,ME,Cumberland County,139,1,97,31,1,1,0,0,8,137,1,96,31,1,1,0,0,7,35,4,10,2,33,3,42,3,35,5,4,35,2.5,21.5,4,38.5,3.4,31
230050011001004,ME,Cumberland County,46,1,9,34,0,0,0,1,1,28,1,9,17,0,0,0,0,1,22,2,6,1,20,2,25,2,21,3,2,22,1.5,13,2.5,23,2,18.8
230050011001005,ME,Cumberland County,59,3,43,6,0,0,0,0,7,53,3,39,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011001006,ME,Cumberland County,61,6,41,8,0,0,0,0,6,52,6,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011001007,ME,Cumberland County,96,1,83,5,0,6,0,0,1,84,1,74,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011001008,ME,Cumberland County,116,3,98,5,0,3,0,0,7,106,2,90,4,0,3,0,0,7,58,6,17,3,54,5,68,5,57,8,6,58,4,35.5,6.5,62.5,5.4,50.8
230050011001009,ME,Cumberland County,59,0,52,1,0,3,0,1,2,49,0,43,1,0,3,0,1,1,4,0,1,0,4,0,5,0,4,1,0,4,0,2.5,0.5,4.5,0.2,3.6
230050011001010,ME,Cumberland County,73,4,55,11,0,1,0,0,2,64,4,49,8,0,1,0,0,2,21,2,6,1,20,2,25,2,21,3,2,21,1.5,13,2.5,23,2,18.6
230050011001011,ME,Cumberland County,109,0,89,0,0,2,1,2,15,95,0,81,0,0,2,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011001012,ME,Cumberland County,36,2,27,3,0,0,0,0,4,31,2,22,3,0,0,0,0,4,7,1,2,0,6,1,8,1,7,1,1,7,0.5,4,1,7.5,0.8,6
230050011002000,ME,Cumberland County,16,2,6,0,0,2,0,4,2,14,1,5,0,0,2,0,4,2,30,3,9,2,28,2,35,3,29,4,3,30,2,18.5,3.5,32,2.8,26.2
230050011002001,ME,Cumberland County,50,0,45,0,0,3,0,0,2,43,0,38,0,0,3,0,0,2,23,2,7,1,21,2,27,2,22,3,2,23,1.5,14,2.5,24.5,2,20
230050011002002,ME,Cumberland County,267,3,243,0,0,8,0,2,11,254,3,231,0,0,8,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011002003,ME,Cumberland County,124,3,118,0,0,0,0,0,3,115,0,112,0,0,0,0,0,3,5,1,2,0,5,0,6,1,5,1,1,5,0,3.5,1,5.5,0.6,4.6
230050011002004,ME,Cumberland County,187,0,145,39,0,0,0,0,3,184,0,145,36,0,0,0,0,3,38,4,11,2,35,3,44,4,37,5,4,38,2.5,23,4.5,40.5,3.6,33
230050011002005,ME,Cumberland County,148,1,111,24,2,3,2,1,4,126,1,101,17,0,3,0,1,3,19,2,6,1,18,2,22,2,19,3,2,19,1.5,12,2.5,20.5,2,16.8
230050011003000,ME,Cumberland County,58,7,39,8,0,0,0,0,4,49,6,36,4,0,0,0,0,3,22,2,6,1,20,2,25,2,21,3,2,22,1.5,13,2.5,23,2,18.8
230050011003001,ME,Cumberland County,152,4,141,6,0,0,0,0,1,140,2,132,5,0,0,0,0,1,100,10,29,6,93,8,118,9,99,14,10,100,7,61,11.5,108.5,9.4,87.8
230050011003002,ME,Cumberland County,130,2,119,4,0,0,0,2,3,127,2,119,1,0,0,0,2,3,13,1,4,1,13,1,16,1,13,2,1,13,1,8.5,1.5,14.5,1.2,11.8
230050011003003,ME,Cumberland County,63,0,61,0,0,0,0,0,2,63,0,61,0,0,0,0,0,2,13,1,4,1,13,1,16,1,13,2,1,13,1,8.5,1.5,14.5,1.2,11.8
230050011003004,ME,Cumberland County,90,2,82,0,0,4,0,0,2,81,0,75,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050011003005,ME,Cumberland County,189,7,163,13,0,0,0,0,6,175,6,158,8,0,0,0,0,3,349,36,102,20,325,29,411,33,345,49,36,349,24.5,213.5,41,378,33.4,306.4
230050011003006,ME,Cumberland County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,3,0,3,0,0,3,0,2,0,3,0,2.6
230050011003007,ME,Cumberland County,279,8,239,15,0,10,0,0,7,259,4,223,15,0,10,0,0,7,373,38,109,22,347,31,440,35,369,53,38,373,26.5,228,44,404.5,35.8,327.6
230050012001000,ME,Cumberland County,250,2,125,114,0,1,0,0,8,155,1,103,43,0,0,0,0,8,23,2,7,1,21,2,27,2,23,3,2,23,1.5,14,2.5,25,2,20.2
230050012001001,ME,Cumberland County,83,1,77,2,0,1,0,0,2,62,1,59,0,0,1,0,0,1,136,14,40,8,127,11,160,13,134,19,14,136,9.5,83.5,16,147,13,119.4
230050012001002,ME,Cumberland County,119,7,107,2,0,2,0,0,1,106,6,95,2,0,2,0,0,1,31,3,9,2,29,3,37,3,31,4,3,31,2.5,19,3.5,34,3,27.4
230050012001003,ME,Cumberland County,55,1,44,7,0,0,0,0,3,52,1,41,7,0,0,0,0,3,3,0,1,0,3,0,3,0,3,0,0,3,0,2,0,3,0,2.6
230050012001004,ME,Cumberland County,146,8,49,79,0,0,0,1,9,89,3,36,47,0,0,0,0,3,59,6,17,3,55,5,70,6,59,8,6,59,4,36,7,64.5,5.6,52
230050012001005,ME,Cumberland County,81,8,70,0,0,1,0,0,2,70,6,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050012001006,ME,Cumberland County,25,3,16,1,1,3,0,0,1,22,3,16,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050012002000,ME,Cumberland County,40,5,31,0,0,0,0,0,4,37,4,30,0,0,0,0,0,3,1,0,0,0,1,0,2,0,1,0,0,1,0,0.5,0,1.5,0,1
230050012002001,ME,Cumberland County,78,2,66,1,0,9,0,0,0,75,0,66,0,0,9,0,0,0,23,2,7,1,21,2,27,2,23,3,2,23,1.5,14,2.5,25,2,20.2
230050012002002,ME,Cumberland County,103,7,86,0,0,2,0,1,7,90,6,76,0,0,2,0,0,6,1,0,0,0,1,0,2,0,1,0,0,1,0,0.5,0,1.5,0,1
230050012002003,ME,Cumberland County,182,3,161,5,1,5,0,0,7,165,1,150,3,0,5,0,0,6,144,15,42,8,134,12,170,14,142,20,15,144,10,88,17,156,13.8,126.4
230050012002004,ME,Cumberland County,235,3,219,0,0,8,0,0,5,223,1,210,0,0,8,0,0,4,67,7,20,4,63,6,79,6,67,9,7,67,5,41.5,7.5,73,6.4,59.2
230050013001000,ME,Cumberland County,93,4,74,11,0,1,0,0,3,79,3,68,4,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050013001001,ME,Cumberland County,108,5,89,6,6,0,0,0,2,105,5,86,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050013001002,ME,Cumberland County,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25,3,10,2,25,3,33,3,27,4,3,25,2.5,17.5,3.5,30,3,24
230050013001003,ME,Cumberland County,21,1,20,0,0,0,0,0,0,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230050013001004,ME,Cumberland County,12,4,8,0,0,0,0,0,0,10,4,6,0,0,0,0,0,0,39,5,15,3,38,4,50,5,42,7,5,39,3.5,26.5,6,46,4.8,36.8
230050013001005,ME,Cumberland County,56,0,56,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
