GEOID20,state,county,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_16_dem_sch,uss_16_rep_car,uss_18_dem_hir,uss_18_rep_cur,gov_18_dem_ige,gov_18_rep_tup,pre_20_dem_bid,pre_20_rep_tru,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
150010201003042,HI,Hawaii County,25,0,10,0,0,1,11,0,3,22,0,9,0,0,1,10,0,2,2.8,0.9,3.1,0.7,3.1,0.7,2.7,0.9,4,1.3,0.8,3,0.8,2.9,1.3,4,0.9,3.1
150010201003043,HI,Hawaii County,28,0,19,0,0,6,1,0,2,24,0,17,0,0,6,0,0,1,50,18,57,11.4,49,15.8,45.5,16.9,64.9,25.2,14.7,53.5,16.4,47.2,25.2,64.9,17.5,53.3
150010201003044,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9.7,30.8,6.2,26.4,8.5,24.6,9.1,35,13.6,7.9,28.9,8.8,25.5,13.6,35,9.4,28.8
150010201003045,HI,Hawaii County,98,6,42,0,0,24,6,0,20,91,6,40,0,0,24,3,0,18,1,0.4,1.2,0.2,1,0.3,0.9,0.3,1.3,0.5,0.3,1.1,0.3,0.9,0.5,1.3,0.3,1.1
150010201003046,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003047,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.3,0.9,0.2,0.8,0.3,0.7,0.3,1,0.4,0.2,0.9,0.3,0.8,0.4,1,0.3,0.8
150010201003048,HI,Hawaii County,12,0,2,0,0,4,5,0,1,11,0,2,0,0,3,5,0,1,18.1,6.5,20.6,4.1,17.7,5.7,16.5,6.1,23.5,9.1,5.3,19.4,5.9,17.1,9.1,23.5,6.3,19.3
150010201003049,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003050,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003051,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003052,HI,Hawaii County,24,2,3,0,0,13,5,0,1,19,2,3,0,0,10,4,0,0,8.1,2.9,9.2,1.8,7.9,2.5,7.4,2.7,10.5,4.1,2.4,8.6,2.6,7.7,4.1,10.5,2.8,8.6
150010201003053,HI,Hawaii County,16,1,0,0,0,0,4,2,9,14,0,0,0,0,0,4,2,8,31.5,11.3,35.8,7.2,30.8,9.9,28.6,10.6,40.8,15.8,9.2,33.6,10.2,29.7,15.8,40.8,11,33.5
150010201003054,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,3.3,10.4,2.1,8.9,2.9,8.3,3.1,11.9,4.6,2.7,9.8,3,8.6,4.6,11.9,3.2,9.7
150010201003055,HI,Hawaii County,17,0,14,0,0,2,0,0,1,17,0,14,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003056,HI,Hawaii County,70,3,11,2,0,15,11,0,28,51,3,11,2,0,15,6,0,14,0.3,0.1,0.3,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.3
150010201003057,HI,Hawaii County,62,8,25,0,0,19,4,0,6,51,6,25,0,0,14,2,0,4,6.4,2.3,7.2,1.5,6.2,2,5.8,2.2,8.3,3.2,1.9,6.8,2.1,6,3.2,8.3,2.2,6.8
150010201003058,HI,Hawaii County,134,15,34,0,1,48,3,0,33,106,13,32,0,1,39,3,0,18,0.4,0.1,0.4,0.1,0.4,0.1,0.4,0.1,0.5,0.2,0.1,0.4,0.1,0.4,0.2,0.5,0.1,0.4
150010201003059,HI,Hawaii County,6,0,1,0,0,2,0,0,3,5,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003060,HI,Hawaii County,12,3,8,0,0,0,0,0,1,10,1,8,0,0,0,0,0,1,6.4,2.3,7.3,1.5,6.3,2,5.8,2.2,8.3,3.2,1.9,6.8,2.1,6,3.2,8.3,2.2,6.8
150010201003061,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003062,HI,Hawaii County,137,3,84,1,0,30,7,0,12,123,1,78,1,0,30,4,0,9,2.4,0.9,2.7,0.6,2.4,0.8,2.2,0.8,3.1,1.2,0.8,2.5,0.8,2.3,1.2,3.1,0.9,2.6
150010201003063,HI,Hawaii County,31,1,3,0,1,8,3,0,15,28,0,3,0,1,8,3,0,13,0.8,0.3,0.8,0.2,0.8,0.2,0.7,0.2,1.1,0.4,0.2,0.8,0.2,0.8,0.4,1.1,0.3,0.8
150010201003064,HI,Hawaii County,8,0,4,0,0,3,0,0,1,4,0,4,0,0,0,0,0,0,3,1.1,3.5,0.7,3,1,2.8,1,3.9,1.5,0.9,3.2,1,2.9,1.5,3.9,1.1,3.2
150010201003065,HI,Hawaii County,7,3,2,0,1,0,0,0,1,5,2,2,0,1,0,0,0,0,20.3,7.3,23.1,4.6,19.9,6.4,18.5,6.9,26.3,10.2,5.9,21.7,6.7,19.2,10.2,26.3,7.1,21.6
150010201003066,HI,Hawaii County,3,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,22.9,8.2,26,5.2,22.4,7.2,20.8,7.7,29.7,11.5,6.7,24.4,7.4,21.6,11.5,29.7,8,24.4
150010201003067,HI,Hawaii County,9,2,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,13.6,4.9,15.5,3.1,13.3,4.3,12.4,4.6,17.6,6.8,4,14.6,4.4,12.9,6.8,17.6,4.7,14.5
150010201003068,HI,Hawaii County,15,0,9,0,0,2,2,0,2,15,0,9,0,0,2,2,0,2,5.7,2,6.5,1.3,5.6,1.8,5.2,1.9,7.4,2.9,1.6,6.1,1.9,5.4,2.9,7.4,2,6.1
150010201003069,HI,Hawaii County,22,2,10,0,0,7,0,0,3,21,2,10,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003070,HI,Hawaii County,10,3,4,0,0,0,1,0,2,6,1,4,0,0,0,1,0,0,6.2,2.2,7.1,1.4,6.1,2,5.6,2.1,8,3.1,1.8,6.7,2,5.8,3.1,8,2.2,6.6
150010201003071,HI,Hawaii County,5,3,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003072,HI,Hawaii County,13,1,12,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,2.6,0.9,2.9,0.6,2.5,0.8,2.3,0.9,3.3,1.3,0.8,2.8,0.9,2.4,1.3,3.3,0.9,2.7
150010201003073,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.7,2.4,0.5,2,0.7,1.9,0.7,2.7,1,0.6,2.2,0.7,2,1,2.7,0.7,2.2
150010201003074,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003075,HI,Hawaii County,12,0,3,0,0,6,0,0,3,11,0,2,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003076,HI,Hawaii County,8,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4.3,1.5,4.9,1,4.2,1.4,3.9,1.5,5.6,2.2,1.2,4.6,1.4,4,2.2,5.6,1.5,4.6
150010201003077,HI,Hawaii County,11,0,10,0,0,0,0,0,1,10,0,10,0,0,0,0,0,0,0.5,0.2,0.6,0.1,0.5,0.2,0.5,0.2,0.7,0.3,0.2,0.6,0.2,0.5,0.3,0.7,0.2,0.6
150010201003078,HI,Hawaii County,14,0,4,0,0,8,0,0,2,10,0,4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003079,HI,Hawaii County,15,1,9,0,0,4,0,0,1,15,1,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003080,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0,0.2,0.1,0.2,0.1,0.2,0.1,0,0.2,0.1,0.2,0.1,0.2,0.1,0.2
150010201003081,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,3.1,9.8,2,8.4,2.7,7.8,2.9,11.2,4.3,2.5,9.2,2.8,8.1,4.3,11.2,3,9.2
150010201003082,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.7,4.9,1.8,6.9,2.7,0,0,1.8,5.1,2.7,6.9,1.2,3.4
150010201003083,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,1.7,4.9,1.8,6.9,2.7,0,0,1.8,5.1,2.7,6.9,1.2,3.4
150010201003084,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0,0.2,0.1,0.2,0.1,0.3,0.1,0,0.2,0.1,0.2,0.1,0.3,0.1,0.2
150010201003085,HI,Hawaii County,17,3,12,0,0,0,2,0,0,11,1,8,0,0,0,2,0,0,12.6,4.5,14.3,2.9,12.3,4,11.4,4.2,16.3,6.3,3.7,13.4,4.1,11.9,6.3,16.3,4.4,13.4
150010201003086,HI,Hawaii County,10,0,6,0,0,1,0,0,3,9,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201003087,HI,Hawaii County,28,2,3,0,0,1,4,0,18,23,1,3,0,0,1,4,0,14,0.5,0.2,0.6,0.1,0.5,0.2,0.5,0.2,0.7,0.3,0.2,0.6,0.2,0.5,0.3,0.7,0.2,0.6
150010201003088,HI,Hawaii County,3,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0.3,0.1,0.4,0.1,0.3,0.1,0.3,0.1,0.4,0.2,0.1,0.3,0.1,0.3,0.2,0.4,0.1,0.3
150010201003089,HI,Hawaii County,13,2,1,0,0,8,0,0,2,9,0,1,0,0,8,0,0,0,0.9,0.3,1,0.2,0.8,0.3,0.8,0.3,1.1,0.4,0.2,0.9,0.3,0.8,0.4,1.1,0.3,0.9
150010201004000,HI,Hawaii County,15,1,2,0,0,8,1,0,3,11,0,0,0,0,8,0,0,3,2.6,0.9,2.9,0.6,2.5,0.8,2.3,0.9,3.3,1.3,0.8,2.8,0.9,2.4,1.3,3.3,0.9,2.7
150010201004001,HI,Hawaii County,35,3,10,0,0,1,15,0,6,32,2,10,0,0,1,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004002,HI,Hawaii County,52,8,9,0,0,8,22,0,5,39,4,7,0,0,6,17,0,5,1.4,0.5,1.6,0.3,1.3,0.4,1.3,0.5,1.8,0.7,0.4,1.5,0.4,1.3,0.7,1.8,0.5,1.5
150010201004003,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1
150010201004004,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1
150010201004005,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0.1,0,0.1,0,0.1
150010201004006,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2.5,9.4,2.9,13.7,4.5,0,0,2.7,9.9,4.5,13.7,2,6.7
150010201004007,HI,Hawaii County,55,4,10,0,0,17,18,0,6,43,1,10,0,0,17,12,0,3,3.4,1.2,3.9,0.8,3.4,1.1,3.1,1.2,4.5,1.7,1,3.6,1.1,3.2,1.7,4.5,1.2,3.7
150010201004008,HI,Hawaii County,18,9,0,0,0,2,3,0,4,14,7,0,0,0,2,2,0,3,1.7,0.6,2,0.4,1.7,0.5,1.6,0.6,2.2,0.9,0.5,1.9,0.6,1.6,0.9,2.2,0.6,1.8
150010201004009,HI,Hawaii County,34,2,0,0,0,8,7,0,17,15,0,0,0,0,2,4,0,9,1,0.4,1.2,0.2,1,0.3,0.9,0.3,1.3,0.5,0.3,1.1,0.3,0.9,0.5,1.3,0.3,1.1
150010201004010,HI,Hawaii County,28,3,8,0,0,5,1,0,11,22,3,8,0,0,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004011,HI,Hawaii County,11,0,4,0,0,1,1,0,5,6,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004012,HI,Hawaii County,6,0,1,0,0,0,0,0,5,6,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004013,HI,Hawaii County,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004014,HI,Hawaii County,26,0,13,0,0,7,0,0,6,16,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004015,HI,Hawaii County,26,6,7,2,0,1,2,2,6,24,4,7,2,0,1,2,2,6,11.9,4.3,13.5,2.7,11.6,3.7,10.8,4,15.4,6,3.5,12.7,3.9,11.2,6,15.4,4.1,12.6
150010201004016,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004017,HI,Hawaii County,146,2,30,0,0,65,25,0,24,136,2,28,0,0,65,18,0,23,6,2.2,6.9,1.4,5.9,1.9,5.5,2,7.8,3,1.8,6.4,2,5.7,3,7.8,2.1,6.4
150010201004018,HI,Hawaii County,48,6,5,0,0,11,2,0,24,32,4,5,0,0,10,2,0,11,0.7,0.2,0.8,0.2,0.7,0.2,0.6,0.2,0.9,0.3,0.2,0.8,0.2,0.6,0.3,0.9,0.2,0.7
150010201004019,HI,Hawaii County,25,5,8,0,0,6,1,0,5,23,5,8,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004020,HI,Hawaii County,24,5,7,3,0,3,0,0,6,21,5,7,3,0,3,0,0,3,44.9,16.1,51.1,10.3,43.9,14.2,40.8,15.2,58.2,22.6,13.2,48,14.7,42.3,22.6,58.2,15.7,47.8
150010201004021,HI,Hawaii County,13,4,3,0,0,2,2,0,2,9,2,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004022,HI,Hawaii County,23,5,0,0,0,7,4,0,7,15,1,0,0,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004023,HI,Hawaii County,43,6,12,0,0,13,2,0,10,39,6,12,0,0,13,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004024,HI,Hawaii County,139,10,14,0,0,71,18,0,26,117,6,14,0,0,60,16,0,21,3.4,1.2,3.9,0.8,3.4,1.1,3.1,1.2,4.5,1.7,1,3.6,1.1,3.2,1.7,4.5,1.2,3.7
150010201004025,HI,Hawaii County,65,1,16,0,0,40,2,0,6,50,1,14,0,0,29,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004026,HI,Hawaii County,16,3,4,0,0,4,1,0,4,13,1,4,0,0,4,1,0,3,1.4,0.5,1.6,0.3,1.3,0.4,1.3,0.5,1.8,0.7,0.4,1.5,0.4,1.3,0.7,1.8,0.5,1.5
150010201004027,HI,Hawaii County,9,2,4,0,0,0,0,0,3,9,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004028,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.6,0.1,0.5,0.2,0.5,0.2,0.7,0.3,0.2,0.6,0.2,0.5,0.3,0.7,0.2,0.6
150010201004029,HI,Hawaii County,90,7,28,0,0,35,1,0,19,73,6,27,0,0,30,0,0,10,6.5,2.3,7.4,1.5,16.8,4.6,15.4,5.2,22.2,7.8,1.9,7,4.9,16.1,7.8,22.2,4.3,13.7
150010201004030,HI,Hawaii County,20,2,0,0,0,14,2,0,2,19,2,0,0,0,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004031,HI,Hawaii County,171,24,26,0,0,75,17,0,29,142,20,26,0,0,70,13,0,13,5.3,1.9,6.1,1.2,5.2,1.7,4.9,1.8,6.9,2.7,1.5,5.7,1.8,5.1,2.7,6.9,1.9,5.7
150010201004032,HI,Hawaii County,14,3,4,0,0,0,2,0,5,9,2,3,0,0,0,2,0,2,0.3,0.1,0.4,0.1,0.3,0.1,0.3,0.1,0.4,0.2,0.1,0.3,0.1,0.3,0.2,0.4,0.1,0.3
150010201004033,HI,Hawaii County,6,1,0,0,0,1,0,0,4,6,1,0,0,0,1,0,0,4,0.3,0.1,0.4,0.1,0.3,0.1,0.3,0.1,0.4,0.2,0.1,0.3,0.1,0.3,0.2,0.4,0.1,0.3
150010201004034,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010201004035,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2.5,7.8,1.6,6.7,2.2,6.3,2.3,8.9,3.5,2,7.3,2.2,6.5,3.5,8.9,2.4,7.3
150010201004036,HI,Hawaii County,36,7,18,0,0,6,0,0,5,27,5,12,0,0,5,0,0,5,15,5.4,17,3.4,14.6,4.7,13.6,5.1,19.4,7.5,4.4,16,4.9,14.1,7.5,19.4,5.2,15.9
150010201004037,HI,Hawaii County,17,3,6,0,0,7,0,0,1,16,3,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021000,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.4,107.7,373.6,70.6,343.8,91.9,317,105.8,428.4,145.6,89.2,349.5,98.8,330.4,145.6,428.4,104.3,357.6
150010202021001,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,5.3,18.1,3.6,16.6,4.4,14.6,5.3,22.6,7.8,4.4,17.5,4.8,15.6,7.8,22.6,5.3,17.7
150010202021002,HI,Hawaii County,79,7,53,0,0,8,7,0,4,66,5,44,0,0,8,5,0,4,41.6,13.3,45,9,41.2,10.9,36.2,13.1,56.1,19.4,11.2,43.3,12,38.7,19.4,56.1,13.1,44
150010202021003,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021004,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.6,0.1,0.5,0.1,0.5,0.2,0.7,0.2,0.2,0.6,0.2,0.5,0.2,0.7,0.2,0.6
150010202021005,HI,Hawaii County,22,0,12,0,0,0,0,0,10,20,0,12,0,0,0,0,0,8,58.1,18.5,62.8,12.5,57.6,15.2,50.6,18.3,78.3,27.1,15.5,60.5,16.8,54.1,27.1,78.3,18.3,61.5
150010202021006,HI,Hawaii County,46,6,31,0,0,1,0,0,8,34,2,29,0,0,1,0,0,2,22.2,7.1,24.1,4.8,22,5.8,19.4,7,30,10.4,5.9,23.1,6.4,20.7,10.4,30,7,23.5
150010202021007,HI,Hawaii County,46,6,14,0,0,18,4,0,4,39,2,11,0,0,18,4,0,4,1.8,0.6,2,0.4,1.8,0.5,1.6,0.6,2.5,0.9,0.5,1.9,0.6,1.7,0.9,2.5,0.6,1.9
150010202021008,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021009,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021010,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,8.1,27.5,5.5,25.2,6.6,22.1,8,34.2,11.8,6.8,26.4,7.3,23.6,11.8,34.2,8,26.9
150010202021011,HI,Hawaii County,15,1,2,0,0,3,1,0,8,15,1,2,0,0,3,1,0,8,46.3,14.8,50.1,10,45.9,12.1,40.3,14.6,62.4,21.6,12.4,48.2,13.3,43.1,21.6,62.4,14.6,49
150010202021012,HI,Hawaii County,30,2,26,0,0,1,0,0,1,23,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021013,HI,Hawaii County,16,0,9,1,0,0,2,0,4,13,0,9,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021014,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,10.1,35.1,6.6,32.3,8.6,29.8,9.9,40.2,13.7,8.3,32.8,9.2,31,13.7,40.2,9.8,33.6
150010202021015,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021016,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,8.4,29,5.5,26.7,7.1,24.6,8.2,33.2,11.3,7,27.1,7.6,25.6,11.3,33.2,8.1,27.7
150010202021017,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,1.1,0.2,1,0.3,1,0.3,1.3,0.4,0.2,1,0.3,1,0.4,1.3,0.3,1.1
150010202021018,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,9.5,32.8,6.2,30.2,8.1,27.8,9.3,37.6,12.8,7.8,30.7,8.7,29,12.8,37.6,9.2,31.4
150010202021019,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6,3.5,12.2,2.3,11.2,3,10.4,3.5,14,4.8,2.9,11.4,3.2,10.8,4.8,14,3.4,11.7
150010202021020,HI,Hawaii County,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,229.1,75.8,263,49.7,242,64.7,223.2,74.5,301.6,102.5,62.8,246.1,69.6,232.6,102.5,301.6,73.4,251.8
150010202021021,HI,Hawaii County,22,0,2,0,0,11,3,0,6,18,0,0,0,0,11,2,0,5,12.6,4.2,14.5,2.7,13.3,3.6,12.3,4.1,16.6,5.6,3.5,13.6,3.8,12.8,5.6,16.6,4,13.9
150010202021022,HI,Hawaii County,25,1,0,0,0,13,0,0,11,22,0,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021023,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,1.5,0.3,1.4,0.4,1.3,0.4,1.7,0.6,0.3,1.4,0.4,1.4,0.6,1.7,0.4,1.4
150010202021024,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.5,152.1,527.6,99.7,485.5,129.8,447.7,149.4,605,205.6,125.9,493.6,139.6,466.6,205.6,605,147.3,505.1
150010202021025,HI,Hawaii County,9,6,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021026,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021027,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,56.3,195.2,36.9,179.6,48,165.6,55.3,223.8,76.1,46.6,182.6,51.6,172.6,76.1,223.8,54.5,186.8
150010202021028,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,10.8,37.4,7.1,34.4,9.2,31.7,10.6,42.8,14.6,8.9,35,9.9,33,14.6,42.8,10.5,35.8
150010202021029,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021030,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.4,1.5,0.3,1.4,0.4,1.3,0.4,1.7,0.6,0.3,1.4,0.4,1.4,0.6,1.7,0.4,1.4
150010202021031,HI,Hawaii County,24,6,8,0,0,4,0,0,6,23,6,8,0,0,4,0,0,5,240.7,94.7,290,56.9,258.1,84.6,215.2,119.1,339.3,147.3,75.8,265.4,101.8,236.7,147.3,339.3,100.5,268.7
150010202021032,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021033,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,7.7,23.7,4.7,21.1,6.9,17.6,9.8,27.7,12.1,6.2,21.7,8.4,19.4,12.1,27.7,8.2,22
150010202021034,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.5,1.5,0.3,1.3,0.4,1.1,0.6,1.7,0.8,0.4,1.4,0.5,1.2,0.8,1.7,0.5,1.4
150010202021035,HI,Hawaii County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,4.8,14.8,2.9,13.2,4.3,11,6.1,17.3,7.5,3.8,13.6,5.2,12.1,7.5,17.3,5.1,13.7
150010202021036,HI,Hawaii County,6,0,0,0,0,3,1,1,1,6,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150010202021037,HI,Hawaii County,20,3,6,0,0,2,3,0,6,14,0,5,0,0,2,3,0,4,49.5,15.8,53.5,10.7,49,12.9,43.1,15.6,66.6,23,13.2,51.5,14.2,46,23,66.6,15.6,52.3
150010202021038,HI,Hawaii County,17,3,5,0,0,1,0,0,8,9,1,2,0,0,0,0,0,6,10.5,3.3,11.3,2.3,10.4,2.7,9.1,3.3,14.1,4.9,2.8,10.9,3,9.8,4.9,14.1,3.3,11.1
