GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,sos_16_rep_esp,sos_16_dem_oli,uss_18_dem_hei,uss_18_rep_ric,gov_18_dem_luj,gov_18_rep_pea,atg_18_dem_bal,atg_18_rep_hen,sos_18_dem_tou,sos_18_rep_cla,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
35025000030,NM,Lea County,000030,887,401,416,26,2,2,0,9,31,604,244,315,18,2,1,0,4,20,245,70,244,83,60,175,51,212,64,184,56,192,244.5,76.5,190.8,57.8,NA,NA,208.7,64
35025000031,NM,Lea County,000031,2440,1752,475,138,14,4,5,10,42,1728,1203,366,107,13,3,5,9,22,239,154,268,145,129,153,124,205,144,171,136,176,253.5,149.5,176.2,133.2,NA,NA,202,138.7
35025000032,NM,Lea County,000032,1073,516,487,38,3,1,0,1,27,736,306,391,22,2,1,0,0,14,321,87,320,102,71,232,62,285,90,241,72,256,320.5,94.5,253.5,73.8,NA,NA,275.8,80.7
35025000033,NM,Lea County,000033,1443,823,536,26,7,8,1,9,33,960,502,401,16,7,7,1,2,24,281,102,306,111,96,199,96,234,113,206,97,215,293.5,106.5,213.5,100.5,NA,NA,240.2,102.5
35025000034,NM,Lea County,000034,968,733,189,13,2,11,1,1,18,726,515,173,12,2,8,0,1,15,84,57,88,58,28,64,31,82,43,67,34,73,86,57.5,71.5,34,NA,NA,76.3,41.8
35025000035,NM,Lea County,000035,1575,1181,260,92,9,4,0,2,27,1103,794,216,63,9,1,0,2,18,90,74,98,58,36,44,44,61,49,46,43,51,94,66,50.5,43,NA,NA,65,50.7
35025000036,NM,Lea County,000036,2087,1614,343,63,24,2,0,9,32,1434,1077,264,43,19,2,0,4,25,174,99,176,90,74,106,75,144,83,115,79,125,175,94.5,122.5,77.8,NA,NA,140,83.3
35025000041,NM,Lea County,000041,3459,1793,1188,244,26,94,1,13,100,2429,1119,942,195,19,72,1,7,74,499,171,515,197,157,334,151,410,181,348,173,357,507,184,362.2,165.5,NA,NA,410.5,171.7
35025000042,NM,Lea County,000042,1318,777,443,45,6,7,3,7,30,867,464,342,24,3,7,3,7,17,290,84,291,102,81,192,76,237,86,201,87,206,290.5,93,209,82.5,NA,NA,236.2,86
35025000043,NM,Lea County,000043,2296,1412,689,89,20,22,0,20,44,1596,900,556,65,17,14,0,13,31,270,89,273,100,85,204,89,238,112,198,86,221,271.5,94.5,215.2,93,NA,NA,234,93.5
35025000044,NM,Lea County,000044,1602,1030,447,61,24,4,0,11,25,1077,634,358,47,16,2,0,3,17,229,74,230,87,73,155,77,194,85,161,81,168,229.5,80.5,169.5,79,NA,NA,189.5,79.5
35025000051,NM,Lea County,000051,1204,875,215,49,3,41,0,10,11,861,597,169,37,3,35,0,10,10,84,87,86,88,73,46,72,59,79,51,72,53,85,87.5,52.2,74,NA,NA,63.2,78.5
35025000052,NM,Lea County,000052,1388,1006,249,76,16,15,1,1,24,952,653,199,58,15,10,1,1,15,76,105.8,85.9,95.5,67.2,39.8,64.8,66.8,80.4,46.1,71.6,49.3,81,100.7,50.5,71,NA,NA,60.7,80.9
35025000053,NM,Lea County,000053,2737,2098,314,260,12,1,1,13,38,1787,1297,258,192,7,1,1,10,21,145.5,222.6,188.4,192.4,152.3,112.3,157.2,146.5,168.9,118.2,162.1,122.1,167,207.5,124.7,160.1,NA,NA,138.8,175.9
35025000054,NM,Lea County,000054,1447,1180,170,57,5,3,0,2,30,991,779,150,38,3,1,0,2,18,79,91,99,67,68,54,63,75,75,57,65,65,89,79,62.8,67.8,NA,NA,71.5,71.5
35025000055,NM,Lea County,000055,980,788,140,39,0,0,1,4,8,743,576,123,36,0,0,1,4,3,53,81,68,53,58,28,57,44,68,28,60,34,60.5,67,33.5,60.8,NA,NA,42.5,62.8
35025000056,NM,Lea County,000056,2315,1345,773,103,70,0,0,6,18,1963,1118,655,103,70,0,0,2,15,661.6,89.9,640,121.9,92.9,484.6,77.3,559.7,113.7,499.5,88.5,526.3,650.8,105.9,517.5,93.1,NA,NA,562,97.4
35025000057,NM,Lea County,000057,1192,464,644,18,6,9,0,5,46,871,296,520,7,6,7,0,4,31,115.7,15.7,111.9,21.3,16.2,84.8,13.5,97.9,19.9,87.4,15.5,92,113.8,18.5,90.5,16.3,NA,NA,98.3,17
35025000058,NM,Lea County,000058,1068,859,39,151,0,1,0,7,11,735,565,33,125,0,1,0,7,4,99.2,138.1,112.1,124.6,87.7,51.9,84.6,87.2,104.9,60.2,93.4,64.4,105.7,131.3,65.9,92.7,NA,NA,79.2,105.6
35025000059,NM,Lea County,000059,1031,757,156,98,2,1,0,1,16,667,474,108,71,2,1,0,1,10,19.4,27.4,22.5,24.6,17.7,11,17.3,17.5,20.8,12.5,18.9,13.2,20.9,26,13.5,18.7,NA,NA,16,21.1
35025000061,NM,Lea County,000061,1884,1483,274,59,17,8,2,8,33,1274,970,216,47,11,4,2,4,20,132,124,151,121,111,86,97,125,122,94,110,99,141.5,122.5,101,110,NA,NA,114.5,114.2
35025000062,NM,Lea County,000062,618,305,291,5,4,1,0,0,12,452,192,242,4,4,1,0,0,9,171.7,35.1,167.8,39,20.5,141.5,21.5,160,29.3,142.4,23.4,144.4,169.8,37.1,147.1,23.7,NA,NA,154.6,28.1
35025000071,NM,Lea County,000071,1659,913,642,19,6,1,0,2,76,1162,582,505,13,3,1,0,2,56,341.5,76.7,306.1,91.2,80.1,240.7,66.2,283.8,82.9,244.6,83.4,253,323.8,84,255.5,78.1,NA,NA,278.3,80.1
35025000072,NM,Lea County,000072,1680,833,784,14,11,2,0,11,25,1221,540,628,10,9,2,0,11,21,437,77,384,104,69,321,69,370,68,327,70,336,410.5,90.5,338.5,69,NA,NA,362.5,76.2
35025000073,NM,Lea County,000073,1436,911,473,8,7,0,0,0,37,1060,612,401,8,7,0,0,0,32,297.1,72.2,292,90.3,58.2,219.8,65.2,236.9,65.3,225.8,55.3,233.8,294.5,81.3,229.1,61,NA,NA,250.9,67.8
35025000074,NM,Lea County,000074,892,525,343,3,4,0,0,0,17,638,331,288,3,4,0,0,0,12,160,33,157,39,23,113,21,137,28,125,23,132,158.5,36,126.8,23.8,NA,NA,137.3,27.8
35027000001,NM,Lincoln County,000001,313,72,228,0,0,1,0,4,8,268,53,204,0,0,1,0,2,8,159.1,44.6,164.9,51.5,54.5,116.5,46.6,152.1,70.3,107.7,50.6,135.3,162,48.1,127.9,55.5,NA,NA,139.3,53
35027000002,NM,Lincoln County,000002,391,225,156,0,0,1,0,2,7,325,169,148,0,0,0,0,2,6,113,80.3,119.9,91.2,79.3,60.5,88.2,83.3,98.1,55.5,84.3,69.4,116.5,85.7,67.2,87.5,NA,NA,83.6,86.9
35027000003,NM,Lincoln County,000003,824,149,625,4,4,2,0,6,34,706,110,555,4,3,1,0,4,29,94.9,25.3,90.8,32.3,30.7,67.5,27.6,84.1,35.5,68.9,30.4,77.8,92.9,28.8,74.6,31.1,NA,NA,80.7,30.3
35027000004,NM,Lincoln County,000004,679,106,548,0,1,2,0,2,20,552,63,474,0,1,2,0,0,12,225,77,225,101,90,177,89,220,97,194,86,201,225,89,198,90.5,NA,NA,207,90
35027000005,NM,Lincoln County,000005,716,106,579,1,5,0,0,1,24,623,77,520,1,5,0,0,1,19,186.5,57,189.5,63.9,66.8,149.3,63.9,178.2,76.3,154.3,64.4,166.7,188,60.5,162.1,67.8,NA,NA,170.8,65.4
35027000006,NM,Lincoln County,000006,1169,210,893,6,8,4,1,10,37,1022,161,811,4,2,2,1,9,32,476.6,145.3,455.7,183.1,164.2,353.2,166.2,430.9,187.1,377.1,156.2,411,466.2,164.2,393,168.4,NA,NA,417.4,167
35027000007,NM,Lincoln County,000007,815,217,546,7,9,3,0,0,33,690,164,479,7,9,0,0,0,31,409.8,184,400.5,221.9,213.4,256,218.8,331.7,244.3,273,212.6,300.8,405.2,203,290.4,222.3,NA,NA,328.6,215.8
35027000008,NM,Lincoln County,000008,1530,362,991,0,78,27,3,5,64,1239,251,868,0,51,26,3,4,36,459.4,156.7,444.3,187.9,200.8,330.8,203.8,407.1,224.9,361.9,200.8,376,451.8,172.3,369,207.6,NA,NA,396.6,195.8
35027000009,NM,Lincoln County,000009,877,278,542,7,16,6,0,5,23,723,187,492,6,9,5,0,4,20,258.8,147.6,263.4,167.9,145.3,172.5,151.7,229.8,169.6,187.6,144.7,206.1,261.1,157.8,199,152.8,NA,NA,219.7,154.5
35027000010,NM,Lincoln County,000010,678,311,296,0,34,8,0,4,25,493,189,254,0,24,6,0,2,18,104.2,56.1,99.7,59.7,51.6,70.3,57.9,87.3,59.7,73.9,51.6,81.9,102,57.9,78.4,55.2,NA,NA,86.2,56.1
35027000011,NM,Lincoln County,000011,1723,977,608,3,85,7,0,6,37,1300,661,537,3,63,7,0,6,23,210.7,114.2,210.8,132.5,112,135.3,121.3,176.5,133.1,145,110.8,160.9,210.7,123.3,154.4,119.3,NA,NA,173.2,120.6
35027000012,NM,Lincoln County,000012,656,336,297,0,4,1,1,8,9,537,257,267,0,3,1,1,4,4,204.1,70.7,201.2,90.9,89.8,121.4,75.8,168.8,106,128.4,73.9,156.6,202.6,80.8,143.8,86.4,NA,NA,163.4,84.5
35027000013,NM,Lincoln County,000013,696,255,367,5,29,4,1,5,30,592,191,336,5,27,4,1,5,23,177,100.2,172.9,132.5,119.3,109.3,111.4,160.8,145.8,113.2,118.4,135.6,174.9,116.4,129.7,123.7,NA,NA,144.8,121.3
35027000014,NM,Lincoln County,000014,1049,262,739,2,4,7,0,8,27,869,196,639,2,3,5,0,7,17,322.2,111,302.4,147.7,133.8,222.1,137.8,277.6,165.6,219.1,132.8,245.8,312.3,129.4,241.1,142.5,NA,NA,264.8,138.1
35027000015,NM,Lincoln County,000015,554,308,199,2,7,7,0,8,23,430,223,177,2,6,3,0,6,13,144.1,48.4,149,59.2,57.3,99.7,56.3,122.4,71,95.8,60.2,108.6,146.5,53.8,106.6,61.2,NA,NA,119.9,58.7
35027000016,NM,Lincoln County,000016,217,56,147,1,0,0,0,2,11,200,47,141,1,0,0,0,2,9,74.7,37.9,71.7,44.8,46.8,58.8,45.8,72.7,44.8,67.7,46.8,67.7,73.2,41.3,66.7,46.1,NA,NA,68.9,44.5
35027000017,NM,Lincoln County,000017,516,82,389,0,7,0,0,7,31,431,60,339,0,7,0,0,6,19,212.3,74.6,210.4,94.8,72.7,156.6,71,197.2,85.5,167.8,73.5,183.6,211.4,84.7,176.3,75.7,NA,NA,188,78.7
35027000018,NM,Lincoln County,000018,547,304,205,2,15,2,0,0,19,414,200,182,2,12,2,0,0,16,67,48,80,48,48,48,56,57,61,45,47,59,73.5,48,52.2,53,NA,NA,59.3,51.3
35027000019,NM,Lincoln County,000019,266,78,184,1,0,0,0,0,3,231,63,165,1,0,0,0,0,2,124.6,28.2,116.6,42.2,38.2,87.4,37.2,121.6,44.3,101.4,39.2,113.5,120.6,35.2,106,39.7,NA,NA,110.9,38.2
35027000020,NM,Lincoln County,000020,522,79,427,1,1,0,0,3,11,462,65,385,1,0,0,0,0,11,147.5,53.4,138.4,68.5,52.5,105.4,53.3,129.2,58.9,116.2,50.7,124.6,143,61,118.8,53.8,NA,NA,126.9,56.2
35027000021,NM,Lincoln County,000021,1110,334,685,3,12,14,1,7,54,922,238,610,3,12,8,1,4,46,263.1,106.3,260.6,120.6,129,178.8,133.2,219.3,145.1,188.1,125.7,208.3,261.9,113.4,198.6,133.2,NA,NA,219.7,126.6
35027000022,NM,Lincoln County,000022,433,232,157,5,26,7,0,1,5,321,158,136,4,16,3,0,1,3,69,50,77,49,48,46,48,62,52,53,49,54,73,49.5,53.8,49.2,NA,NA,60.2,49.3
35027000023,NM,Lincoln County,000023,503,256,177,5,24,4,1,7,29,371,181,153,2,15,1,1,6,12,145,78.6,145.4,91.6,77.3,92.9,83.6,121.5,92,99.6,76.5,110.6,145.2,85.1,106.1,82.4,NA,NA,119.2,83.3
35027000024,NM,Lincoln County,000024,985,347,537,3,43,21,0,9,25,796,261,460,3,22,21,0,4,25,188.2,107.4,191.6,122.1,105.7,125.5,110.3,167.2,123.4,136.4,105.3,149.9,189.9,114.7,144.7,111.2,NA,NA,159.8,112.4
35027000025,NM,Lincoln County,000025,977,261,651,6,17,2,0,11,29,837,198,583,6,17,0,0,8,25,119.4,53.6,116.7,64.6,62.2,74.6,63.7,96.6,71.2,79.5,61.9,87.6,118,59.1,84.6,64.8,NA,NA,95.7,62.9
35027000026,NM,Lincoln County,000026,1007,208,759,3,0,6,0,7,24,880,157,688,3,0,6,0,5,21,495.5,156.8,502,175.8,184.2,390.4,178.1,467.3,209.9,404.1,178,437.6,498.7,166.3,424.9,187.5,NA,NA,449.5,180.5
35027000027,NM,Lincoln County,000027,338,47,275,1,0,2,0,4,9,293,34,244,1,0,1,0,4,9,50.1,13.6,47.9,17.4,16.5,35.6,14.9,44.3,19.1,36.2,16.3,40.9,49,15.5,39.3,16.7,NA,NA,42.5,16.3
35027000028,NM,Lincoln County,000028,178,38,132,0,0,0,0,5,3,151,34,115,0,0,0,0,2,0,394.2,105,377.3,134.3,127.7,280.4,114.5,349.4,147.6,286.3,126.3,323,385.8,119.7,309.8,129,NA,NA,335.1,125.9
35028000001,NM,Los Alamos County,000001,964,122,759,3,1,24,1,10,44,783,80,643,3,1,16,1,10,29,260.2,371,341.8,388.9,410,187,405.7,320.3,431.6,228.8,407.5,265.4,301,379.9,250.4,413.7,NA,NA,267.3,402.4
35028000002,NM,Los Alamos County,000002,887,108,714,3,3,24,0,6,29,674,67,562,0,0,20,0,6,19,183.8,207.4,257.1,226.7,219.5,150,223.4,237.3,241.7,166.9,219.5,200.2,220.5,217.1,188.6,226,NA,NA,199.2,223
35028000003,NM,Los Alamos County,000003,782,165,561,5,2,12,0,0,37,598,126,434,2,2,12,0,0,22,197.2,222.6,275.9,243.3,235.5,161,239.6,254.7,259.3,179.1,235.5,214.8,236.5,232.9,202.4,242.5,NA,NA,213.8,239.3
35028000004,NM,Los Alamos County,000004,664,160,445,5,14,2,0,5,33,520,106,367,4,12,2,0,5,24,172,171,202,201,197,110,207,183,204,145,199,160,187,186,149.5,201.8,NA,NA,162,196.5
35028000005,NM,Los Alamos County,000005,1145,206,821,8,14,38,1,0,57,873,137,661,5,7,30,1,0,32,239,311,321,356,310,184,349,300,372,196,324,251,280,333.5,232.8,338.8,NA,NA,248.5,337
35028000006,NM,Los Alamos County,000006,850,157,595,2,5,50,0,2,39,680,127,482,1,5,41,0,2,22,215,205,295,230,229,149,220,278,265,183,225,211,255,217.5,205.2,234.8,NA,NA,221.8,229
35028000007,NM,Los Alamos County,000007,616,103,444,4,2,25,1,14,23,489,67,366,4,2,23,1,11,15,138.6,215.6,186.2,211.7,209.5,123,199.7,197,226.6,139.3,204.4,162.5,162.4,213.7,155.4,210.1,NA,NA,157.8,211.3
35028000008,NM,Los Alamos County,000008,1335,307,764,32,5,183,3,3,38,1141,226,690,29,4,156,3,3,30,101.2,140.7,123.8,146.8,175.6,77.5,185.2,118.3,181.1,89.7,172.6,97.7,112.5,143.7,95.8,178.6,NA,NA,101.4,167
35028000009,NM,Los Alamos County,000009,785,179,511,16,5,39,0,9,26,678,139,457,14,5,37,0,9,17,100.9,246.3,149,250.1,258.1,92.7,269.4,137.2,261.9,99.3,250.7,116.4,124.9,248.2,111.4,260,NA,NA,115.9,256.1
35028000010,NM,Los Alamos County,000010,1361,298,847,7,1,157,1,2,48,990,173,670,7,1,113,1,0,25,111.4,162.8,147.9,169.2,168.7,79.5,175.2,132.6,175.5,103.6,168.7,113.1,129.7,166,107.2,172,NA,NA,114.7,170
35028000011,NM,Los Alamos County,000011,1270,243,852,5,13,81,0,13,63,953,167,668,5,7,63,0,7,36,344.4,503.5,457.5,523.1,521.6,245.7,541.9,410,542.7,320.3,521.6,349.7,401,513.3,331.4,531.9,NA,NA,354.6,525.7
35028000012,NM,Los Alamos County,000012,801,102,616,1,4,25,0,7,46,569,50,471,1,2,15,0,6,24,51.6,116.3,75.5,113.2,115.9,43.6,117.2,73.8,122.7,52.9,117.6,61.1,63.5,114.7,57.8,118.3,NA,NA,59.7,117.1
35028000013,NM,Los Alamos County,000013,824,72,651,2,2,50,0,7,40,641,41,525,2,0,40,0,6,27,188.7,423.6,276.2,412.7,422.3,159.4,427.3,269.6,447.2,193.3,428.5,223.1,232.5,418.1,211.4,431.3,NA,NA,218.4,426.9
35028000014,NM,Los Alamos County,000014,1045,169,764,6,5,38,1,5,57,786,119,597,2,5,27,1,5,30,227.1,369,337.9,371.9,372.7,178.3,391.4,299.1,395.1,214.1,377.8,241.3,282.5,370.5,233.2,384.3,NA,NA,249.6,379.7
35028000015,NM,Los Alamos County,000015,1227,208,837,6,0,102,4,6,64,875,136,617,4,0,67,4,6,41,157.6,349.1,227.4,344.2,353.1,127.7,378.1,197.5,383.1,145.7,369.1,164.6,192.5,346.7,158.9,370.9,NA,NA,170.1,362.8
35028000016,NM,Los Alamos County,000016,1093,232,750,8,5,55,0,3,40,823,144,584,7,4,52,0,2,30,137.2,321.7,186.5,364.8,334.8,80.8,359.8,154.4,366.8,95.1,347.8,115.2,161.8,343.2,111.4,352.3,NA,NA,128.2,349.3
35028000017,NM,Los Alamos County,000017,1188,170,722,15,24,161,0,19,77,1012,135,645,13,15,129,0,14,61,139,335,218,325,354,122,358,182,369,129,342,150,178.5,330,145.8,355.8,NA,NA,156.7,347.2
35028000018,NM,Los Alamos County,000018,559,131,348,17,0,24,0,3,36,433,94,275,16,0,17,0,3,28,70,206,99,215,204,60,218,89,222,62,211,78,84.5,210.5,72.2,213.8,NA,NA,76.3,212.7
35028000019,NM,Los Alamos County,000019,704,118,530,2,3,19,1,3,28,558,84,429,2,3,18,1,3,18,70.3,143.2,95,151.1,142.8,53.8,153.7,84.4,152.7,58.7,146.1,66.6,82.6,147.1,65.9,148.9,NA,NA,71.5,148.3
35028000020,NM,Los Alamos County,000020,529,75,389,2,1,32,0,10,20,402,64,295,0,0,20,0,9,14,143.8,292.3,194.3,308.4,292,110,314.2,172.8,312.1,120.2,298.6,136.4,169,300.4,134.8,304.2,NA,NA,146.2,302.9
35028000021,NM,Los Alamos County,000021,790,110,526,8,7,82,2,11,44,572,71,397,7,6,64,2,1,24,110,249,188,232,272,81,271,149,265,114,271,119,149,240.5,115.8,269.8,NA,NA,126.8,260
35029000001,NM,Luna County,000001,1115,783,277,24,2,3,0,0,26,741,491,205,19,2,3,0,0,21,85,116,86,134,78,62,78,87,97,59,81,69,85.5,125,69.2,83.5,NA,NA,74.7,97.3
35029000002,NM,Luna County,000002,1946,1080,783,7,26,2,1,3,44,1577,795,716,5,16,2,1,3,39,308.4,179.2,301.5,201.4,175.2,221,175.1,273.8,193.4,237.3,179.2,243.4,305,190.3,243.9,180.7,NA,NA,264.2,183.9
35029000003,NM,Luna County,000003,1793,787,923,13,13,12,0,5,40,1488,565,854,8,12,12,0,3,34,439.5,229.3,398.5,285.3,235.3,304.4,227.3,401.4,253.3,327.4,233.3,351.4,419,257.3,346.1,237.3,NA,NA,370.4,244
35029000004,NM,Luna County,000004,1599,1351,216,5,6,4,0,2,15,1171,956,190,4,4,2,0,1,14,101,342,134,273,246,66,252,91,248,73,247,76,117.5,307.5,76.5,248.2,NA,NA,90.2,268
35029000005,NM,Luna County,000005,1053,601,423,4,1,9,0,1,14,795,393,381,3,0,6,0,1,11,85.8,83.1,85.6,90.5,83.8,59.4,78.7,84.1,91.3,59.9,81.1,69.2,85.7,86.8,68.1,83.7,NA,NA,74,84.7
35029000006,NM,Luna County,000006,1627,1009,528,36,12,5,1,0,36,1225,689,478,26,11,4,1,0,16,216,251,213,271,251,125,251,189,283,134,253,152,214.5,261,150,259.5,NA,NA,171.5,260
35029000007,NM,Luna County,000007,1320,950,309,7,4,14,0,1,35,979,669,266,6,2,9,0,1,26,261.2,252.9,260.4,275.5,255.2,180.7,239.3,255.9,277.7,182.2,246.9,210.8,260.8,264.2,207.4,254.8,NA,NA,225.2,257.9
35029000008,NM,Luna County,000008,2334,1835,426,17,7,26,1,5,17,1644,1274,313,12,5,24,1,2,13,140,328,170,318,252,73,264,108,283,74,268,74,155,323,82.2,266.8,NA,NA,106.5,285.5
35029000009,NM,Luna County,000009,1399,1011,359,15,4,1,0,1,8,1031,693,315,11,4,0,0,1,7,277.1,217.6,283.1,245.7,236.3,164.2,229.7,247.7,258.4,198.9,244.3,203,280.1,231.7,203.5,242.2,NA,NA,229,238.7
35029000010,NM,Luna County,000010,1146,789,289,15,10,20,3,3,17,816,524,236,10,9,20,3,1,13,137.9,108.4,140.9,122.3,117.7,81.8,114.3,123.3,128.6,99,121.7,101,139.4,115.3,101.3,120.6,NA,NA,114,118.8
35029000011,NM,Luna County,000011,1665,1323,274,19,2,14,1,6,26,1240,947,245,15,2,11,1,6,13,100.3,164.5,110,151.9,150.2,55,157,91.1,177.7,57.3,158.8,69.3,105.2,158.2,68.2,160.9,NA,NA,80.5,160
35029000012,NM,Luna County,000012,2025,1660,281,15,1,20,4,4,40,1445,1138,237,15,0,16,4,4,31,152,255,177,260,207,94,206,141,229,103,211,114,164.5,257.5,113,213.2,NA,NA,130.2,228
35029000013,NM,Luna County,000013,1332,574,671,5,14,9,0,5,54,1032,387,579,5,9,7,0,4,41,590.7,245.9,533.1,334.6,271.5,411.5,252.3,525.8,317.2,427.9,276.1,454.4,561.9,290.2,454.9,279.2,NA,NA,490.6,282.9
35029000014,NM,Luna County,000014,1279,432,766,10,13,9,0,7,42,1066,298,695,8,12,9,0,6,38,425.1,261.3,420.6,307.6,290.8,314.7,284.4,412.1,313.1,341.6,280.6,366.7,422.9,284.5,358.8,292.2,NA,NA,380.1,289.6
35029000015,NM,Luna County,000015,1205,756,364,23,19,1,1,0,41,986,585,330,15,15,1,1,0,39,74.7,122.5,82,113.1,111.8,41,117,67.9,132.3,42.7,118.2,51.6,78.3,117.8,50.8,119.8,NA,NA,60,119.2
35029000016,NM,Luna County,000016,1252,793,424,8,5,8,0,2,12,928,529,369,8,4,6,0,2,10,55.6,23.2,50.2,31.5,25.6,38.7,23.8,49.5,29.9,40.3,26,42.8,52.9,27.3,42.8,26.3,NA,NA,46.2,26.6
35029000017,NM,Luna County,000017,1337,936,358,5,4,3,0,5,26,954,617,301,5,2,0,0,5,24,32.7,20.1,32.3,23.6,22.4,24.2,21.9,31.7,24.1,26.3,21.6,28.2,32.5,21.8,27.6,22.5,NA,NA,29.2,22.3
35031000001,NM,McKinley County,000001,2508,38,10,14,2382,24,1,1,38,1498,7,10,14,1429,15,1,0,22,50.8,278.3,94.1,274.2,220.8,48.2,248.3,75.9,220.9,75.7,233.8,64.5,72.4,276.2,66.1,231,NA,NA,68.2,246.1
35031000002,NM,McKinley County,000002,669,47,17,3,590,0,0,0,12,501,34,16,3,440,0,0,0,8,65,113,68,127,111,35,124,64,123,50,122,48,66.5,120,49.2,120,NA,NA,55,120
35031000003,NM,McKinley County,000003,1344,25,70,0,1234,0,0,0,15,948,15,60,0,866,0,0,0,7,56.7,82,66,84.4,59,40.1,66.5,47,63.5,45,60.8,43.1,61.4,83.2,43.8,62.5,NA,NA,49.7,69.4
35031000004,NM,McKinley County,000004,784,10,2,1,761,1,0,0,9,595,6,2,1,581,0,0,0,5,45.7,254.5,64.1,245.8,226.3,13.6,252.6,50.5,230.2,43.7,222.4,31.1,54.9,250.1,34.7,232.9,NA,NA,41.4,238.6
35031000005,NM,McKinley County,000005,1453,36,32,7,1339,27,0,2,10,1112,22,29,6,1029,22,0,0,4,104,501,134,479,383,59,414,118,391,92,374,100,119,490,92.2,390.5,NA,NA,101.2,423.7
35031000006,NM,McKinley County,000006,2060,26,6,2,2005,0,0,7,14,1488,12,6,0,1462,0,0,4,4,82.9,512.3,127.7,511.5,404.9,37.2,447.7,112,423.9,84.6,417.7,66.8,105.3,511.9,75.1,423.5,NA,NA,85.2,453
35031000007,NM,McKinley County,000007,1174,18,4,1,1136,0,0,1,14,911,11,4,0,886,0,0,0,10,57.6,357.6,110.2,343.7,350.6,36.8,374.4,89.4,356.6,69.5,363.5,59.6,83.9,350.6,63.8,361.3,NA,NA,70.5,357.7
35031000008,NM,McKinley County,000008,718,6,0,0,708,0,0,0,4,517,3,0,0,514,0,0,0,0,26.4,187.3,43.4,192.9,166.3,13.7,181.3,39.8,170,30,162.4,33.7,34.9,190.1,29.3,170,NA,NA,31.2,176.7
35031000009,NM,McKinley County,000009,1719,60,50,21,1533,14,2,1,38,1224,42,50,21,1072,11,2,1,25,47.9,277.5,87.8,289.4,246.5,33.9,260.5,78.8,266.5,52.9,251.5,54.9,67.9,283.5,55.1,256.3,NA,NA,59.4,265.3
35031000010,NM,McKinley County,000010,1093,19,40,6,984,34,1,0,9,808,16,38,6,708,31,1,0,8,51.6,313.4,74.4,322.1,288,24.4,298.6,63.4,294.5,37.4,279.4,46.9,63,317.7,43,290.1,NA,NA,49.7,299.3
35031000011,NM,McKinley County,000011,474,11,18,0,441,0,0,0,4,339,1,7,0,328,0,0,0,3,31,110,43,126,121,14,115,47,122,22,112,28,37,118,27.8,117.5,NA,NA,30.8,117.7
35031000012,NM,McKinley County,000012,389,16,12,1,350,0,1,0,9,267,13,10,1,237,0,1,0,5,15.3,44.3,17.4,40.3,23.2,5.2,34.4,15.5,34.4,9.3,31.4,9.3,16.4,42.3,9.8,30.8,NA,NA,12,34.7
35031000013,NM,McKinley County,000013,787,7,18,0,751,1,0,0,10,564,3,8,0,546,1,0,0,6,33.7,161,54.3,176.7,140.4,14.9,151.2,53.4,154.1,26.8,155.1,24.8,44,168.9,30,150.2,NA,NA,34.6,156.4
35031000014,NM,McKinley County,000014,1883,82,116,0,1647,1,1,2,34,1334,47,105,0,1164,1,1,2,14,152.7,337.1,158.6,399.4,313.2,73.1,329.2,172.5,341.5,124.1,312.3,123.3,155.7,368.2,123.3,324,NA,NA,134.1,338.8
35031000015,NM,McKinley County,000015,1462,21,5,0,1422,0,0,2,12,982,3,4,0,969,0,0,2,4,90.3,246.3,85.8,263.4,253.7,41.7,264.8,94.6,250.1,79.3,251.1,61.6,88,254.8,69.3,254.9,NA,NA,75.5,254.9
35031000016,NM,McKinley County,000016,1026,33,33,7,909,29,1,0,14,719,20,33,6,627,25,1,0,7,61,182,78,184,177,35,189,64,173,56,178,47,69.5,183,50.5,179.2,NA,NA,56.8,180.5
35031000017,NM,McKinley County,000017,1657,152,273,3,1175,9,0,0,45,1211,113,242,2,824,8,0,0,22,215,263,233,328,276,118,258,214,300,139,270,166,224,295.5,159.2,276,NA,NA,180.8,282.5
35031000018,NM,McKinley County,000018,339,11,12,1,303,1,0,0,11,248,7,12,1,221,1,0,0,6,21.3,79.2,27.1,81.1,61.9,9.7,67.6,16.5,67.6,10.7,68.6,10.7,24.2,80.2,11.9,66.4,NA,NA,16,71
35031000019,NM,McKinley County,000019,2044,51,13,1,1956,3,0,0,20,1454,29,12,1,1397,0,0,0,15,89.3,308.8,105.7,340.5,284.1,29.3,315.3,88.1,299.2,69.2,299.9,58.2,97.5,324.6,61.2,299.6,NA,NA,73.3,308
35031000020,NM,McKinley County,000020,1677,96,46,3,1502,4,4,0,22,1230,55,44,3,1111,1,4,0,12,110.4,330,136.8,349,289.7,58.1,326,121.4,315.3,99.6,313.1,90,123.7,339.5,92.3,311,NA,NA,102.7,320.5
