GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_rep_jam,uss_18_dem_sta,gov_18_rep_sch,gov_18_dem_whi,atg_18_rep_leo,atg_18_dem_nes,sos_18_rep_lan,sos_18_dem_ben,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_jam,uss_20_dem_pet,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
26163163518,MI,Wayne County,163518,964,5,19,904,0,8,0,4,24,820,4,19,768,0,8,0,0,21,94.2,1.9,2.2,80.6,1.4,81.7,2.2,77.2,1.7,78.9,3.9,119.7,2.8,121.9,1.9,94.2,1.9,79.6,3.3,120.8,2.3,93.5
26163163519,MI,Wayne County,163519,1285,9,99,1133,0,5,0,1,38,1182,6,94,1042,0,5,0,1,34,1073.5,22.1,31.3,794.2,21.5,803.9,27,765.1,20.5,785.6,33.8,815.3,28,818.1,22.1,1073.5,25.1,787.2,30.9,816.7,26.3,836.5
26163163520,MI,Wayne County,163520,1242,35,333,783,3,31,0,3,54,1159,25,319,753,3,31,0,1,27,1173.5,39.5,41.7,384.8,31.7,394.9,26.6,371.8,28.7,391.7,43.4,600.7,56.3,557.2,39.5,1173.5,32.2,385.8,49.8,579,38.3,553.5
26163163521,MI,Wayne County,163521,1199,19,19,1130,1,0,1,0,29,851,10,18,804,0,0,1,0,18,199.6,6.7,12,428,8,423,6,415,12,425,9,933,7,920,6.7,199.6,9.5,422.8,8,926.5,8.7,534.8
26163163522,MI,Wayne County,163522,1191,143,527,410,4,29,1,5,72,1013,119,490,330,3,26,0,5,40,546.1,47.1,38.2,486.3,38.2,487.3,42.2,467.7,32.4,486.3,62.8,536.3,77.5,515.7,47.1,546.1,37.7,481.9,70.1,526,48.3,503.7
26163163523,MI,Wayne County,163523,1588,80,673,593,7,140,5,12,78,1523,66,670,568,4,140,5,12,58,508.4,81.9,81.9,455.1,67.6,463.6,71.4,444.6,72.3,456,81.9,562.6,86.6,545.5,81.9,508.4,73.3,454.8,84.2,554.1,77.7,490.8
26163163524,MI,Wayne County,163524,1487,85,822,430,3,92,0,11,44,1436,78,811,411,3,91,0,6,36,259,45,70,325,57,338,68,305,71,313,65,387,89,358,45,259,66.5,320.2,77,372.5,66.4,326.4
26163163525,MI,Wayne County,163525,1576,23,427,1061,0,19,0,13,33,1326,20,416,835,0,17,0,11,27,458.8,27.1,36.1,379.7,35.1,367.7,27.1,366.7,29.1,373.7,37.1,591.7,39.1,561.6,27.1,458.8,31.8,371.9,38.1,576.6,32.9,442.8
26163163526,MI,Wayne County,163526,2653,43,112,2373,4,22,0,23,76,1991,31,100,1756,4,21,0,21,58,802.7,24.1,18,595.7,17,590.6,13.1,577.6,18,602.6,40.2,978,37.2,970,24.1,802.7,16.5,591.6,38.7,974,24,731
26163163527,MI,Wayne County,163527,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.4
26163163528,MI,Wayne County,163528,3611,78,1829,1062,15,463,5,27,132,3510,68,1802,1015,15,453,3,26,128,415.6,21.1,54,545,46,563,42,545,33,558,26,592,39,559,21.1,415.6,43.8,552.8,32.5,575.5,37.3,539.7
26163163529,MI,Wayne County,163529,1339,42,288,899,6,54,0,4,46,1195,36,277,786,2,52,0,4,38,225.6,20.4,36,458,27,472,31,450,28,464,38,544,41,505,20.4,225.6,30.5,461,39.5,524.5,31.6,445.5
26163163530,MI,Wayne County,163530,1940,70,619,1070,4,72,0,33,72,1583,58,598,771,4,69,0,30,53,518,23,29,402,19,405,20,397,19,405,29,544,31,530,23,518,21.8,402.2,30,537,24.3,457.3
26163163531,MI,Wayne County,163531,781,22,289,404,5,27,0,7,27,721,17,285,372,3,25,0,4,15,344.2,29.9,44.9,288.3,26.9,305.3,37.9,279.3,32.9,292.3,42.9,275.3,51.9,252.4,29.9,344.2,35.7,291.3,47.4,263.9,38.2,291
26163163532,MI,Wayne County,163532,616,44,338,165,1,18,1,6,43,549,32,324,138,1,18,0,6,30,114.3,14.9,7,101.3,6,99.4,8.9,98.4,5,97.4,28.8,156,29.8,152,14.9,114.3,6.7,99.1,29.3,154,14.3,117
26163163533,MI,Wayne County,163533,1890,112,1037,534,6,102,0,9,90,1841,105,1025,524,6,97,0,9,75,513,80,86,493,68,517,76,480,63,516,88,561,122,508,80,513,73.2,501.5,105,534.5,83.3,512.6
26163163534,MI,Wayne County,163534,697,28,4,643,0,0,0,1,21,533,15,2,501,0,0,0,1,14,313,6,14,226,10,235,10,232,10,234,10,292,7,289,6,313,11,231.8,8.5,290.5,9.6,260.1
26163163535,MI,Wayne County,163535,724,93,15,586,4,1,0,1,24,540,56,12,452,4,1,0,1,14,288,1,7,222,8,223,6,212,11,223,10,313,9,291,1,288,8,220,9.5,302,7.4,253.1
26163163536,MI,Wayne County,163536,1446,39,35,1317,4,0,0,6,45,1098,24,29,1008,4,0,0,0,33,633,16,14,454,13,457,9,448,5,463,15,550,17,517,16,633,10.2,455.5,16,533.5,12.7,503.1
26163163537,MI,Wayne County,163537,864,58,27,752,5,0,0,6,16,633,34,19,562,1,0,0,4,13,365,3,6,234,2,238,4,234,7,236,8,283,3,286,3,365,4.8,235.5,5.5,284.5,4.7,268
26163163538,MI,Wayne County,163538,834,94,10,664,0,4,0,1,61,627,60,9,517,0,4,0,1,36,359,4,12,204,8,207,10,203,10,209,20,296,13,291,4,359,10,205.8,16.5,293.5,11,252.7
26163163539,MI,Wayne County,163539,708,57,10,605,2,0,0,1,33,511,33,9,442,0,0,0,1,26,302,5,4,191,4,191,4,185,4,186,9,275,11,259,5,302,4,188.2,10,267,5.9,227
26163163540,MI,Wayne County,163540,1376,366,36,917,3,3,0,14,37,1010,228,27,719,3,1,0,10,22,520,17,19,341,16,341,11,331,16,340,29,479,33,453,17,520,15.5,338.2,31,466,20.1,400.7
26163163541,MI,Wayne County,163541,2804,2023,185,533,8,3,0,5,47,1871,1279,132,417,8,3,0,3,29,389,15,24,237,16,243,23,226,23,241,56,406,49,394,15,389,21.5,236.8,52.5,400,29.4,305.1
26163163542,MI,Wayne County,163542,3642,2659,585,292,14,6,0,5,81,2285,1594,411,210,14,6,0,5,45,423.8,56.1,37.1,316.7,38.1,312.8,36,314.7,27.1,327.7,124.2,559,114.2,538,56.1,423.8,34.6,318,119.2,548.5,61.8,399
26163163543,MI,Wayne County,163543,4515,1774,2354,125,1,30,0,30,201,2762,1072,1456,80,1,15,0,18,120,488.8,91.2,58.5,413.9,65.6,413,57.5,405.8,62.6,410.8,143.8,684.6,124.4,646.3,91.2,488.8,61.1,410.9,134.1,665.5,86.2,494.7
26163163544,MI,Wayne County,163544,42,0,4,32,0,1,0,0,5,30,0,4,22,0,1,0,0,3,13,0,0,7,0,7,0,7,0,7,1,14,1,14,0,13,0,7,1,14,0.3,9.9
26163163545,MI,Wayne County,163545,574,43,18,486,1,0,0,4,22,438,25,15,390,1,0,0,1,6,266,3,3,226,6,227,5,219,3,224,6,243,6,239,3,266,4.2,224,6,241,4.6,234.9
26163163546,MI,Wayne County,163546,686,158,13,492,3,0,0,4,16,531,108,13,390,2,0,0,3,15,298,2,5,198,4,198,5,185,5,197,8,237,4,233,2,298,4.8,194.5,6,235,4.7,220.9
26163163547,MI,Wayne County,163547,960,190,39,689,3,1,0,8,30,733,112,31,561,0,1,0,6,22,378,9,9,249,4,247,8,237,11,247,8,248,10,246,9,378,8,245,9,247,8.4,264.6
26163163548,MI,Wayne County,163548,40,1,5,29,0,0,1,1,3,24,1,5,15,0,0,1,1,1,7,0,0,6,0,6,0,6,0,6,0,9,0,9,0,7,0,6,0,9,0,7
26163163549,MI,Wayne County,163549,108,33,9,59,1,0,0,0,6,82,17,6,55,0,0,0,0,4,10,0,0,7,0,6,0,6,0,7,0,0,0,0,0,10,0,6.5,0,0,0,5.1
26163163550,MI,Wayne County,163550,1884,1039,168,622,4,8,0,10,33,1293,644,144,463,4,8,0,4,26,402,28,17,272,21,271,16,257,20,272,58,467,51,439,28,402,18.5,268,54.5,453,30.1,340
26163163551,MI,Wayne County,163551,1967,852,403,631,11,2,1,10,57,1576,648,375,498,7,2,0,9,37,464.8,36.5,38.3,398.4,34.6,404.9,31.8,392.8,33.7,404.9,63.6,492.8,54.2,483.5,36.5,464.8,34.6,400.2,58.9,488.1,41.8,434.6
26163163552,MI,Wayne County,163552,1080,460,213,346,1,14,0,1,45,803,310,179,275,0,9,0,1,29,293,15,16,242,10,248,11,243,16,247,27,432,30,421,15,293,13.2,245,28.5,426.5,17.9,303.7
26163163553,MI,Wayne County,163553,1122,518,347,194,4,5,0,3,51,900,401,299,141,4,4,0,3,48,301.8,30.6,30.6,256.7,33.6,257.8,31.5,249.6,30.6,263.8,47.1,285.3,40.9,271.1,30.6,301.8,31.6,257,44,278.2,35,269.4
26163163554,MI,Wayne County,163554,1625,62,893,554,4,39,0,9,64,1484,54,836,488,4,37,0,8,57,663,32,52,672,43,688,53,642,44,674,64,703,70,691,32,663,48,669,67,697,51.1,676.1
26163163555,MI,Wayne County,163555,167,17,78,60,0,1,0,2,9,145,8,73,56,0,1,0,0,7,91,6,1,76,1,77,1,73,4,72,5,116,6,110,6,91,1.8,74.5,5.5,113,3.4,87.9
26163163556,MI,Wayne County,163556,2176,94,134,1844,2,1,0,20,81,1598,60,121,1340,2,1,0,16,58,819,14.8,18,629,19,631,12,612,16,629,49,917,48,889,14.8,819,16.2,625.2,48.5,903,25.3,732.3
26163163557,MI,Wayne County,163557,655,29,49,553,2,0,0,8,14,529,20,48,445,2,0,0,6,8,312,3.2,8,204,6,210,5,206,3,210,14,340,19,325,3.2,312,5.5,207.5,16.5,332.5,8.3,258.1
26163163558,MI,Wayne County,163558,565,109,38,383,0,2,0,2,31,422,66,34,300,0,2,0,2,18,218,5,9,161,5,165,7,159,7,165,13,209,10,201,5,218,7,162.5,11.5,205,8,182.6
26163163559,MI,Wayne County,163559,517,68,13,419,0,2,0,2,13,401,43,13,337,0,2,0,1,5,252,2,5,164,3,162,5,159,7,163,0,223,2,218,2,252,5,162,1,220.5,3.4,191.6
26163163560,MI,Wayne County,163560,4373,3460,604,211,18,8,0,13,59,2888,2194,472,141,18,3,0,13,47,436,90,58,314,55,319,55,303,53,311,111,454,93,441,90,436,55.2,311.8,102,447.5,73.6,368.3
26163163561,MI,Wayne County,163561,204,135,50,13,0,0,0,0,6,139,84,37,13,0,0,0,0,5,17.6,3.3,1.2,17.8,1.1,17.9,1.2,15.8,1.2,17.8,13.4,26.4,11.4,25.3,3.3,17.6,1.2,17.3,12.4,25.8,4.7,19.8
26163163562,MI,Wayne County,163562,2553,2044,313,110,16,2,1,7,60,1797,1372,280,84,16,0,1,6,38,303,59,45,214,43,212,52,196,30,221,90,380,74,387,59,303,42.5,210.8,82,383.5,56.1,273.3
26163163563,MI,Wayne County,163563,4034,3216,526,206,3,9,0,4,70,2808,2141,457,151,2,8,0,4,45,422,65,56,281,47,294,44,282,48,294,98,490,106,464,65,422,48.8,287.8,102,477,66.3,361
26163163564,MI,Wayne County,163564,596,268,131,161,1,7,0,0,28,434,172,109,129,1,7,0,0,16,233,43,27,144,28,146,32,136,29,146,67,240,55,236,43,233,29,143,61,238,40.1,183
26163163565,MI,Wayne County,163565,2369,1907,221,171,8,2,0,8,52,1630,1285,188,111,7,2,0,5,32,382,33,35,257,29,261,30,249,28,256,82,411,69,399,33,382,30.5,255.8,75.5,405,43.7,316.4
26163163566,MI,Wayne County,163566,2737,2156,392,126,4,7,0,9,43,1890,1408,344,89,4,5,0,6,34,351.4,37.7,25.8,251.2,20.9,259.1,21.8,246.2,23.8,253.2,62.5,461.6,53.6,458.7,37.7,351.4,23.1,252.4,58.1,460.2,35.2,325.9
26163163567,MI,Wayne County,163567,4365,3588,532,149,13,8,0,20,55,2892,2254,462,112,6,8,0,12,38,407,90,56,326,54,331,56,321,51,334,139,573,112,558,90,407,54.2,328,125.5,565.5,79.7,407.1
26163163568,MI,Wayne County,163568,1019,810,113,53,4,1,0,3,35,634,486,83,37,4,1,0,3,20,93,22,12,58,12,59,13,56,13,59,34,102,33,97,22,93,12.5,58,33.5,99.5,19.9,74.9
26163163569,MI,Wayne County,163569,1599,1247,225,82,4,11,0,0,30,1071,784,190,56,3,11,0,0,27,183,44,32,134,30,137,34,132,30,138,47,248,47,241,44,183,31.5,135.2,47,244.5,37.7,173.3
26163163570,MI,Wayne County,163570,3730,2769,517,332,12,5,0,9,86,2583,1825,432,248,12,4,0,6,56,398,93,54,273,55,278,52,268,60,272,115,441,126,409,93,398,55.2,272.8,120.5,425,79.3,334.1
26163163571,MI,Wayne County,163571,3805,1854,1633,169,5,27,1,15,101,2454,1156,1052,144,5,25,1,6,65,491.7,66.6,39,377,37,384,43,361,36,379,150,593,124,587,66.6,491.7,38.8,375.2,137,590,70.8,453.2
26163163572,MI,Wayne County,163572,1403,217,56,1062,6,0,1,1,60,1058,133,47,828,5,0,0,1,44,755.5,78.2,13.2,482,9.2,482.1,9.1,469,7.1,483.1,26.3,578.4,25.3,563.1,78.2,755.5,9.7,479.1,25.8,570.7,24.1,544.7
26163163573,MI,Wayne County,163573,1487,177,29,1212,6,0,0,24,39,1155,109,24,978,1,0,0,20,23,634,13,20,520,14,526,16,517,13,534,28,687,27,674,13,634,15.8,524.2,27.5,680.5,18.7,584.6
26163163574,MI,Wayne County,163574,1404,130,39,1176,7,0,1,6,45,1119,79,38,965,6,0,1,5,25,574.8,17.9,27.7,406.5,21.8,415.4,18.8,401.6,15.8,413.4,34.6,584.5,41.5,546,17.9,574.8,21,409.2,38.1,565.3,25.5,477.5
26163163575,MI,Wayne County,163575,1626,169,28,1353,0,0,1,7,68,1249,113,25,1066,0,0,1,1,43,705,10,11,584,7,577,16,564,7,580,16,711,12,704,10,705,10.2,576.2,14,707.5,11.3,632.1
26163163576,MI,Wayne County,163576,517,80,53,368,1,1,0,1,13,402,48,51,290,0,1,0,1,11,147.9,8.1,5.2,114,8.1,111.1,4.1,116,9.1,112,8.6,145.3,7.5,144.2,8.1,147.9,6.6,113.3,8.1,144.7,7.3,127.2
26163163577,MI,Wayne County,163577,706,486,123,64,6,0,0,0,27,505,325,96,58,6,0,0,0,20,106,16,11,84,11,83,12,79,11,82,34,120,33,117,16,106,11.2,82,33.5,118.5,18.3,95.9
26163163578,MI,Wayne County,163578,2864,2102,554,126,12,5,1,4,60,1940,1350,444,88,12,0,1,2,43,353,83,48,242,55,239,52,228,46,243,123,432,113,416,83,353,50.2,238,118,424,74.3,307.6
26163163579,MI,Wayne County,163579,1401,1039,265,62,3,0,0,1,31,917,647,204,49,2,0,0,1,14,140,33,17,101,19,96,22,93,14,103,59,195,57,170,33,140,18,98.2,58,182.5,31.6,128.3
26163163580,MI,Wayne County,163580,2312,50,1072,406,8,673,5,11,87,2238,45,1065,365,8,660,4,11,80,693.4,62.6,29,426,28,428,32,403,27,425,40,451,60,435,62.6,693.4,29,420.5,50,443,39.8,465.9
26163163581,MI,Wayne County,163581,2896,136,121,2507,8,9,1,14,100,1923,99,69,1678,8,4,1,10,54,821,19,42,590,34,608,34,580,31,603,28,899,36,865,19,821,35.2,595.2,32,882,32,709.4
26163163582,MI,Wayne County,163582,1572,6,16,1489,10,2,0,7,42,1084,4,14,1020,10,0,0,5,31,474,7,8,295,8,292,8,284,11,292,33,439,27,429,7,474,8.8,290.8,30,434,14.6,357.9
26163163583,MI,Wayne County,163583,1091,16,5,1029,0,2,0,0,39,823,14,4,774,0,2,0,0,29,406,5,9,319,6,318,4,307,4,315,15,388,15,380,5,406,5.8,314.8,15,384,8.3,347.6
26163163584,MI,Wayne County,163584,1427,87,60,1207,3,8,0,6,56,995,53,55,834,3,5,0,6,39,433,11,23,290,11,306,15,288,6,311,11,406,15,374,11,433,13.8,298.8,13,390,13.1,344
26163163585,MI,Wayne County,163585,837,44,41,715,7,0,0,3,27,589,31,32,506,6,0,0,3,11,351,10,9,251,16,248,15,238,11,251,16,391,11,385,10,351,12.8,247,13.5,388,12.6,302.1
26163163586,MI,Wayne County,163586,2010,110,294,1480,8,13,0,20,85,1365,56,222,1009,6,9,0,14,49,586,15,16,407,15,410,16,394,12,407,39,547,33,537,15,586,14.8,404.5,36,542,20.9,469.7
26163163587,MI,Wayne County,163587,1822,199,165,1387,4,3,0,11,53,1231,126,131,934,3,0,0,9,28,586,32,24,389,26,398,25,380,27,392,57,532,56,511,32,586,25.5,389.8,56.5,521.5,35.3,455.4
26163163588,MI,Wayne County,163588,2295,435,753,966,8,16,0,17,100,1506,251,514,653,4,14,0,12,58,401,52,63.9,322.5,55.5,342.7,56.4,327.7,50.8,341.4,80,506.4,82.1,477.3,52,401,56.7,333.6,81.1,491.8,63,388.4
26163163589,MI,Wayne County,163589,2768,613,876,1146,9,9,0,29,86,1840,386,604,766,2,6,0,20,56,520,64,71.7,398.3,62.8,415.1,64.8,395.7,58.5,412.3,108.5,576.8,96.3,564.8,64,520,64.4,405.4,102.4,570.8,75.2,469
26163163590,MI,Wayne County,163590,1669,150,164,1281,4,2,0,6,62,1101,96,146,809,2,0,0,6,42,456,25,20,345,22,351,16,342,19,346,39,429,40,421,25,456,19.2,346,39.5,425,25.9,384.3
26163163591,MI,Wayne County,163591,825,21,90,686,1,2,0,3,22,545,12,73,439,1,2,0,3,15,241,21,20,166,18,170,16,167,17,172,37,366,39,338,21,241,17.8,168.8,38,352,24,231.4
26163163592,MI,Wayne County,163592,2114,112,148,1768,3,6,0,10,67,1414,55,118,1186,3,3,0,4,45,651,36,23,478,18,489,18,474,16,488,28,778,26,764,36,651,18.8,482.2,27,771,23.6,588.9
26163163593,MI,Wayne County,163593,2145,97,490,1453,5,16,1,13,70,1526,59,421,980,2,16,1,9,38,581.7,77.9,61,479,55,489,53,473,47,489,102,642,97,645,77.9,581.7,54,482.5,99.5,643.5,70.4,542.7
26163163594,MI,Wayne County,163594,1935,55,183,1619,3,6,1,13,55,1374,35,158,1136,3,6,1,9,26,741,33,30,552,26,560,33,524,22,557,55,833,51,828,33,741,27.8,548.2,53,830.5,35.7,656.4
26163163595,MI,Wayne County,163595,1996,35,43,1806,6,0,1,10,95,1407,24,37,1270,5,0,0,3,68,642,13,25,444,17,445,21,423,14,448,30,720,24,679,13,642,19.2,440,27,699.5,20.6,543
26163163596,MI,Wayne County,163596,1969,37,66,1811,3,2,0,1,49,1467,29,62,1341,2,2,0,1,30,821,21,32,648,25,660,34,627,30,657,35,739,38,709,21,821,30.2,648,36.5,724,30.7,694.4
26163163597,MI,Wayne County,163597,1491,18,27,1386,0,0,0,10,50,1037,10,25,974,0,0,0,5,23,571,29,20,382,11,385,9,372,9,389,22,545,18,537,29,571,12.2,382,20,541,16.9,454.4
26163163598,MI,Wayne County,163598,2368,25,44,2256,2,0,0,2,39,1730,20,43,1634,2,0,0,2,29,699.2,7.7,12.8,478.1,9.4,481.5,5.1,473,11.9,478.1,23,584,20.5,577.1,7.7,699.2,9.8,477.7,21.8,580.6,12.9,538.7
26163163599,MI,Wayne County,163599,1144,22,14,1059,5,5,1,8,30,856,16,14,783,5,5,1,8,24,521,9,18,343,8,358,12,347,9,354,28,404,20,404,9,521,11.8,350.5,24,404,14.9,390.1
26163163600,MI,Wayne County,163600,803,11,58,710,3,1,1,1,18,588,9,47,514,3,0,1,1,13,421.4,18.4,9.6,293.3,11.5,288.4,6.5,287.3,3.5,297.4,12.7,313.6,13.6,309.5,18.4,421.4,7.7,291.6,13.1,311.5,10.8,315.8
26163163601,MI,Wayne County,163601,3380,684,915,1606,17,12,0,22,124,2149,428,638,985,12,2,0,12,72,659.5,73.7,63.5,480.4,50.3,492.5,46.7,472.2,51.6,486.2,100,957.4,92,926.6,73.7,659.5,53,482.8,96,942,68.3,639.3
26163163602,MI,Wayne County,163602,1602,26,23,1485,2,1,0,5,60,1198,16,17,1109,2,1,0,2,51,622,6,12,456,14,460,12,455,5,465,19,600,18,568,6,622,10.8,459,18.5,584,12.3,518
26163163603,MI,Wayne County,163603,1407,19,41,1291,2,1,0,8,45,991,13,37,908,1,1,0,6,25,620.5,9,5.8,460.2,5.5,456.4,3.6,447.7,5.5,454.9,14,618.8,13.1,606.6,9,620.5,5.1,454.8,13.5,612.7,8.1,523.6
26163163604,MI,Wayne County,163604,760,17,11,706,0,0,0,4,22,512,10,9,472,0,0,0,4,17,304,6,6,218,4,223,7,210,3,220,10,274,7,267,6,304,5,217.8,8.5,270.5,6.1,245.1
26163163605,MI,Wayne County,163605,803,6,19,743,0,0,0,2,33,593,1,17,550,0,0,0,2,23,381,4,10,244,12,246,7,233,4,247,12,356,18,329,4,381,8.2,242.5,15,342.5,9.6,290.9
26163163606,MI,Wayne County,163606,1002,11,15,941,2,0,0,10,23,722,9,10,677,2,0,0,6,18,408,7,11,274,8,273,7,270,7,276,17,365,11,372,7,408,8.2,273.2,14,368.5,9.7,319.7
26163163607,MI,Wayne County,163607,1102,10,21,1033,0,0,0,5,33,826,6,17,775,0,0,0,4,24,455,12,17,293,12,305,13,301,14,305,12,433,20,398,12,455,14,301,16,415.5,14.3,355.7
26163163608,MI,Wayne County,163608,1304,13,18,1201,5,2,0,13,52,954,9,13,903,1,0,0,5,23,549.1,9,8,417.6,7,417.6,8,411.6,10,410.6,21,519,27,510,9,549.1,8.3,414.4,24,514.5,12.9,462.2
26163163609,MI,Wayne County,163609,2165,13,24,2046,2,0,0,4,76,1545,9,23,1452,0,0,0,4,57,750,9,23,561,17,564,13,552,21,551,25,744,19,745,9,750,18.5,557,22,744.5,18.1,638.1
26163163610,MI,Wayne County,163610,1405,74,80,1190,11,5,1,7,37,1030,41,45,900,10,4,0,1,29,488,4,12,360,6,366,3,358,4,367,10,502,4,502,4,488,6.2,362.8,7,502,6.1,420.4
26163163611,MI,Wayne County,163611,1324,35,44,1192,3,1,0,4,45,1001,27,39,898,3,1,0,0,33,495,6,12,393,13,394,11,390,9,398,21,572,21,551,6,495,11.2,393.8,21,561.5,13.3,456.1
26163163612,MI,Wayne County,163612,481,6,5,446,0,0,0,6,18,363,3,5,342,0,0,0,4,9,226,3,15,198,8,204,8,197,6,206,19,255,12,254,3,226,9.2,201.2,15.5,254.5,10.1,220
26163163613,MI,Wayne County,163613,1215,28,7,1137,1,0,0,0,42,935,22,7,870,1,0,0,0,35,527,6,16,378,16,377,14,368,9,387,19,549,21,515,6,527,13.8,377.5,20,532,14.4,443
26163163614,MI,Wayne County,163614,1595,31,46,1463,2,1,0,3,49,1182,24,35,1093,2,1,0,2,25,507,9,15,318,12,327,7,313,9,326,17,538,14,509,9,507,10.8,321,15.5,523.5,11.9,405.4
26163163615,MI,Wayne County,163615,2287,136,823,1182,11,9,0,6,120,1495,86,571,770,8,5,0,4,51,520,36,31,359,36,368,27,354,27,374,69,634,64,625,36,520,30.2,363.8,66.5,629.5,41.4,462
26163163616,MI,Wayne County,163616,2962,398,1869,507,4,29,0,22,133,1814,245,1152,316,4,10,0,14,73,370,64,36.2,303.3,30.1,311,34.7,300.3,36.9,303.8,85.4,572.5,71.4,534.7,64,370,34.5,304.6,78.4,553.6,51.3,385.1
26163163617,MI,Wayne County,163617,2357,239,1342,661,2,9,0,11,93,1512,151,847,439,2,1,0,5,67,402,59,37,281,31,288,38,274,37,287,95,512,73,488,59,402,35.8,282.5,84,500,52.9,361.7
26163163618,MI,Wayne County,163618,662,12,14,621,0,0,0,0,15,486,11,14,450,0,0,0,0,11,226,6,4,153,2,156,3,151,4,156,4,219,8,205,6,226,3.2,154,6,212,4.4,180.9
26163163619,MI,Wayne County,163619,1284,19,18,1203,4,0,0,7,33,976,8,11,924,3,0,0,7,23,458.5,7.9,10,328,9,320,10,308,7,326,15,467,12,457,7.9,458.5,9,320.5,13.5,462,10.1,380.6
26163163620,MI,Wayne County,163620,1206,30,16,1123,6,0,0,9,22,913,19,12,849,5,0,0,8,20,494,6,13,359,11,367,11,364,9,373,21,526,25,506,6,494,11,365.8,23,516,13.7,427
26163163621,MI,Wayne County,163621,928,15,9,881,0,0,0,5,18,698,8,9,671,0,0,0,3,7,488,6,16,333,9,331,10,331,9,339,15,478,12,470,6,488,11,333.5,13.5,474,11,395.7
26163163622,MI,Wayne County,163622,967,5,5,931,0,0,0,8,18,723,1,5,696,0,0,0,3,18,414,4,12,309,6,319,9,306,6,321,8,360,7,358,4,414,8.2,313.8,7.5,359,7.4,341
26163163623,MI,Wayne County,163623,1174,35,18,1093,0,1,0,3,24,896,25,16,833,0,1,0,2,19,530,8,14.1,384.1,14.1,385.1,11.1,371,4.1,387.1,11.1,475.3,18.1,457.2,8,530,10.8,381.8,14.6,466.3,11.5,427.1
26163163624,MI,Wayne County,163624,1478,14,20,1368,0,3,0,5,68,1121,10,20,1033,0,3,0,5,50,615,12,23,464,20,465,10,455,14,475,21,620,26,590,12,615,16.8,464.8,23.5,605,18,526.3
26163163625,MI,Wayne County,163625,1691,17,11,1593,0,1,0,15,54,1296,10,7,1231,0,1,0,11,36,611,13,16,443,6,456,8,447,10,447,23,514,27,499,13,611,10,448.2,25,506.5,14.7,488.1
26163163626,MI,Wayne County,163626,962,6,4,910,1,0,0,13,28,708,4,4,667,1,0,0,10,22,431,6,12.9,294.9,11.9,297.9,7.9,290,11.9,293.9,11.9,468.7,10.9,452.8,6,431,11.2,294.2,11.4,460.7,10.5,361.3
26163163627,MI,Wayne County,163627,874,16,5,816,3,0,0,8,26,690,12,5,649,3,0,0,7,14,428,6,9,325,7,333,6,319,4,333,17,426,15,412,6,428,6.5,327.5,16,419,9.1,368
26163163628,MI,Wayne County,163628,1069,7,0,1036,3,0,0,2,21,807,3,0,791,3,0,0,0,10,436,5,7,313,8,321,7,302,10,314,10,391,10,382,5,436,8,312.5,10,386.5,8.1,351.3
26163163629,MI,Wayne County,163629,898,20,11,815,8,1,0,9,34,677,8,9,621,8,1,0,9,21,357.4,3.3,11,211,14,215,10,208,11,214,11,359,15,332,3.3,357.4,11.5,212,13,345.5,10.8,270.9
26163163630,MI,Wayne County,163630,1218,19,12,1140,1,1,0,11,34,945,12,10,889,1,1,0,2,30,527.6,6.7,10,436,8,434,3,429,4,443,11,547,10,535,6.7,527.6,6.2,435.5,10.5,541,7.5,478.8
26163163631,MI,Wayne County,163631,1417,21,20,1344,3,1,0,2,26,1024,8,18,971,3,0,0,1,23,511,8,13,334,18,336,13,325,17,327,14,396,19,379,8,511,15.2,330.5,16.5,387.5,14.6,372.6
26163163632,MI,Wayne County,163632,745,9,1,724,1,1,0,6,3,576,3,1,566,1,0,0,4,1,367,4,6,242,3,246,0,238,8,240,17,349,15,335,4,367,4.2,241.5,16,342,7.6,288.1
26163163633,MI,Wayne County,163633,1705,42,62,1539,3,1,0,12,46,1284,26,56,1161,1,0,0,4,36,626,8,12,512,15,509,14,489,15,503,21,668,15,651,8,626,14,503.2,18,659.5,14.3,565.4
26163163634,MI,Wayne County,163634,1413,62,64,1226,5,1,0,5,50,1005,46,43,876,5,0,0,4,31,508,9,14,410,9,414,6,403,8,409,19,529,29,514,9,508,9.2,409,24,521.5,13.4,455.3
26163163635,MI,Wayne County,163635,1762,26,96,1584,0,5,0,8,43,1363,21,65,1244,0,4,0,2,27,836,15,30,673,11,684,11,667,11,684,21,667,18,654,15,836,15.8,677,19.5,660.5,16.7,695
26163163636,MI,Wayne County,163636,665,13,4,615,1,1,0,7,24,500,10,3,464,1,0,0,2,20,288,6,10,204,8,209,6,200,12,204,17,370,15,368,6,288,9,204.2,16,369,10.6,263.3
