GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_lee,uss_16_dem_sno,gov_16_rep_her,gov_16_dem_wei,atg_16_rep_rey,atg_16_dem_har,uss_18_rep_rom,uss_18_dem_wil,pre_20_rep_tru,pre_20_dem_bid,gov_20_rep_cox,gov_20_dem_pet,atg_20_rep_rey,atg_20_dem_sko,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
49049LI0002,UT,Utah County,LI0002,1134,103,965,4,3,8,3,0,48,792,55,705,1,3,7,3,0,18,332,39,469,49,481,40,452,43,420,50,488,116,529,76,498,101,433.5,42.8,420,50,505,97.7,458.6,64.2
49049LI0003,UT,Utah County,LI0003,1006,62,900,5,0,12,0,0,27,705,35,642,5,0,8,0,0,15,250,44,442,43,429,49,403,42,371,45,420,126,474,70,470,79,381,44.5,371,45,454.7,91.7,407.4,62.2
49049LI0004,UT,Utah County,LI0004,1510,124,1287,8,0,38,8,6,39,1104,64,967,8,0,33,2,6,24,365.2,84,614.9,60.8,594.8,71.9,559.1,70.3,540.8,86.2,607.9,213,707.5,128.6,683.2,152.2,533.5,71.7,540.8,86.2,666.2,164.6,584.2,108.4
49049LI0005,UT,Utah County,LI0005,1823,119,1583,12,4,24,6,5,70,1259,72,1119,3,4,20,6,0,35,558.5,92.8,809.7,95.5,814,91.6,763,87.2,710.5,95.3,906.2,238.8,962.2,164,947.6,189.6,736.3,91.8,710.5,95.3,938.7,197.5,809,131.8
49049LI0006,UT,Utah County,LI0006,1873,155,1581,12,0,9,13,3,100,1250,119,1064,6,0,7,7,2,45,543.4,114.5,900.8,105.8,886,116.1,825.1,100.3,741.9,118.4,941.4,334.3,1081.8,195.9,1039.7,245.7,788.8,109.1,741.9,118.4,1021,258.6,870,166.4
49049LS001U,UT,Utah County,LS001U,1561,67,1447,4,4,2,10,1,26,1083,38,1021,0,4,1,6,0,13,372.3,49.4,459.5,42.8,452.9,55,425.7,53.2,423.6,49.3,678,83.3,650.8,65.3,620.3,105,427.6,50.1,423.6,49.3,649.7,84.6,510.4,62.9
49049LS002U,UT,Utah County,LS002U,119,21,96,0,0,0,0,1,1,88,18,69,0,0,0,0,1,0,207,19.2,223.2,20.2,225.4,20.3,206.8,23.9,176,21.6,319.6,23.8,291.4,21.8,292.4,37.6,215.6,20.9,176,21.6,301.1,27.7,242.7,23.5
49049LS02BU,UT,Utah County,LS02BU,486,15,469,0,1,0,0,1,0,359,8,351,0,0,0,0,0,0,58.8,7.7,69.6,6.1,66.8,7.8,65.9,6.3,57.7,10.4,120,38.4,126,26.5,120.1,29.3,65.3,7,57.7,10.4,122,31.4,85.6,16.6
49049LV000U,UT,Utah County,LV000U,29,6,18,0,0,1,1,0,3,20,5,14,0,0,1,0,0,0,12.1,5.3,18.2,5.2,18.2,5.3,17.4,4.7,13.8,4.5,19.1,10.3,20.8,8,19.8,8.7,16.5,5.1,13.8,4.5,19.9,9,17.4,6.5
49049MA0001,UT,Utah County,MA0001,2551,162,2280,3,6,6,15,12,67,1658,76,1526,1,2,6,5,11,31,556,110,799,102,803,96,730,104,711,103,1000,251,1057,174,993,219,722,103,711,103,1016.7,214.7,831.1,144.9
49049MA0002,UT,Utah County,MA0002,3017,120,2733,17,17,21,15,10,84,1849,66,1707,7,9,13,12,6,29,507,86,757,75,765,78,714,86,830,95,1365,359,1520,204,1438,286,685.8,81.2,830,95,1441,283,987,158.6
49049MA0003,UT,Utah County,MA0003,2361,101,2146,9,1,2,3,9,90,1564,58,1448,4,0,2,1,5,46,509,98.4,796.5,75.4,776.4,91.7,743,74.5,735.3,101.2,983.6,229.2,1054.3,137.5,1020.9,182.4,706.2,85,735.3,101.2,1019.6,183,827.4,123.8
49049MA0004,UT,Utah County,MA0004,1938,74,1774,4,3,18,2,2,61,1277,41,1190,1,0,14,2,2,27,440.8,94,729.1,86.5,719,83.7,695.2,76.2,633.4,94.3,768.4,225.7,825.5,139.2,795,172.2,646,85.1,633.4,94.3,796.3,179,700.8,121.5
49049MA0005,UT,Utah County,MA0005,1498,50,1394,0,1,4,0,7,42,984,35,918,0,1,3,0,2,25,459.2,54.4,621.2,43.4,603.3,51.1,592.8,37.4,585.4,48.6,776.4,145.3,789.7,79.2,776.1,101.2,569.1,46.6,585.4,48.6,780.7,108.6,650.5,70.1
49049OR0001,UT,Utah County,OR0001,1736,210,1409,8,9,33,0,3,64,1167,146,937,7,9,26,0,2,40,331.3,101.7,589.1,93.5,579.1,97.1,548.2,98,486.5,105.3,540.1,249.6,601.8,168.8,573.6,200.6,511.9,97.6,486.5,105.3,571.8,206.3,531.2,139.3
49049OR0002,UT,Utah County,OR0002,2591,974,1360,31,17,39,39,29,102,1801,634,988,23,13,32,29,17,65,214,157,381,153,370,158,349,139,277,150,375,266,407,218,391,220,328.5,151.8,277,150,391,234.7,345.5,182.6
49049OR0003,UT,Utah County,OR0003,1505,82,1313,9,8,19,17,7,50,1044,44,925,5,6,16,17,0,31,418.9,91.8,644.7,81.6,654,85.9,624.6,81,529.7,82.6,652.7,217.4,747.5,129.6,697.5,159.3,585.5,85.1,529.7,82.6,699.2,168.8,621.2,116.2
49049OR0004,UT,Utah County,OR0004,3539,1220,1982,23,23,52,56,14,169,2501,749,1527,13,22,48,33,12,97,402,192,697,195,661,209,591,183,423,187,610,431,669,326,662,335,587.8,194.8,423,187,647,364,589.4,257.2
49049OR0005,UT,Utah County,OR0005,2369,286,1915,7,1,16,23,0,121,1636,177,1367,4,1,16,16,0,55,557,179,878,154,871,165,845,141,757,177,869,372,967,262,933,293,787.8,159.8,757,177,923,309,834.6,217.9
49049OR0006,UT,Utah County,OR0006,2020,525,1325,20,9,54,31,8,48,1485,327,1036,19,9,35,27,7,25,271,134,528,136,530,140,490,121,410,109,466,279,554,200,516,214,454.8,132.8,410,109,512,231,470.6,166.6
49049OR0007,UT,Utah County,OR0007,1549,101,1350,8,0,28,15,6,41,1096,65,966,6,0,25,13,4,17,396,103.2,656,86.3,659.9,97.2,614.3,83.4,548.8,78.4,570.6,225.3,663.9,139.9,607.3,192.5,581.5,92.5,548.8,78.4,613.9,185.9,589.6,125.8
49049OR0008,UT,Utah County,OR0008,1538,395,993,16,7,22,30,12,63,1163,249,814,12,7,22,17,3,39,236,112,409,97,384,113,368,91,322,157,479,344,513,303,513,294,349.2,103.2,322,157,501.7,313.7,403,188.9
49049OR0009,UT,Utah County,OR0009,1071,182,779,17,14,26,6,12,35,807,131,579,13,12,23,6,12,31,194.5,45.4,279.9,45.1,279.9,45.1,264.3,42.8,252.4,37.5,350.8,105.4,355.1,76.2,358.3,68.9,254.6,44.6,252.4,37.5,354.7,83.5,291.9,58.3
49049OR0010,UT,Utah County,OR0010,883,55,748,1,3,19,7,1,49,630,31,546,1,3,19,5,1,24,242.7,86.3,432.9,71.5,426.9,79.9,408.8,70,386.5,84.7,401.9,180.4,454.2,134.2,441.4,142.4,377.8,76.9,386.5,84.7,432.5,152.3,399.4,106.2
49049OR0011,UT,Utah County,OR0011,2214,334,1674,16,15,45,17,4,109,1518,226,1162,16,11,31,9,3,60,396,116,670,98,682,105,624,110,577,128,711,321,816,213,762,254,593,107.2,577,128,763,262.6,654.7,168.1
49049OR0012,UT,Utah County,OR0012,2238,692,1293,17,0,37,89,10,100,1706,478,1054,16,0,33,53,8,64,207,117,353,117,330,120,315,109,212,109,342,271,365,210,349,220,301.2,115.8,212,109,352,233.7,309.1,159.1
49049OR0013,UT,Utah County,OR0013,4778,829,3355,77,39,165,78,50,185,4027,609,2935,68,31,147,67,35,135,329.9,153.2,579.1,159.6,563.2,167,523,141,332.7,155.2,606.5,445.5,650.5,367.6,625.4,352.9,498.8,155.2,332.7,155.2,627.5,388.7,526.3,242.8
49049OR0014,UT,Utah County,OR0014,2009,648,1075,46,19,54,43,18,106,1461,409,847,36,19,44,26,12,68,181,84,337,73,330,92,307,78,216,99,300,223,337,160,313,168,288.8,81.8,216,99,316.7,183.7,290.1,122.1
49049OR0015,UT,Utah County,OR0015,3338,1199,1802,19,30,37,61,24,166,2323,744,1358,13,28,36,37,20,87,348,186,605,169,591,187,550,157,453,157,648,341,669,260,651,258,523.5,174.8,453,157,656,286.3,564.4,214.4
49049OR0016,UT,Utah County,OR0016,2096,612,1297,19,8,50,40,12,58,1625,434,1056,13,8,38,24,9,43,319,84,510,95,503,103,479,92,397,102,477,239,523,175,503,175,452.8,93.5,397,102,501,196.3,463.9,133.1
49049OR0017,UT,Utah County,OR0017,3471,1281,1864,26,32,62,46,21,139,2498,847,1427,20,20,48,39,18,79,354.8,152.6,616.9,156.3,592.5,174.1,571,148.8,453,141.3,617.8,357.6,647.7,284.6,630.9,303.3,533.8,158,453,141.3,632.1,315.1,560.6,214.8
49049OR0018,UT,Utah County,OR0018,2286,803,1292,14,15,40,35,6,81,1617,522,966,10,11,32,25,2,49,266,133,419,118,426,127,402,119,298,138,430,308,463,233,451,255,378.2,124.2,298,138,448,265.3,394.4,178.9
49049OR0019,UT,Utah County,OR0019,1538,149,1283,1,4,10,21,9,61,1015,85,868,1,4,10,14,6,27,323,66,544,65,526,82,508,63,513,65,535,192,632,107,593,151,475.2,69,513,65,586.7,150,521.8,98.9
49049OR0020,UT,Utah County,OR0020,2129,369,1564,11,14,45,40,10,76,1624,288,1208,8,8,37,28,8,39,384,140,631,121,637,123,603,118,487,145,585,343,670,249,626,274,563.8,125.5,487,145,627,288.7,577.9,189.1
49049OR0021,UT,Utah County,OR0021,2005,407,1401,9,6,35,29,6,112,1375,284,969,6,4,26,25,4,57,386,116,597,113,573,144,548,121,466,112,561,265,587,197,586,220,526,123.5,466,112,578,227.3,538,161
49049OR0022,UT,Utah County,OR0022,2539,452,1883,8,10,64,26,7,89,1743,307,1324,4,10,45,16,3,34,463,156,760,153,752,157,723,138,615,129,763,328,826,227,793,261,674.5,151,615,129,794,272,711.9,193.6
49049OR0023,UT,Utah County,OR0023,1525,224,1190,14,1,20,9,6,61,1109,135,891,7,0,19,7,6,44,406,111,641,106,668,88,622,89,577,88,611,266,714,162,667,217,584.2,98.5,577,88,664,215,613.2,140.9
49049OR0024,UT,Utah County,OR0024,2495,389,1869,8,7,70,18,4,130,1869,265,1440,6,7,61,12,2,76,374,122,670,115,673,115,627,115,565,113,634,270,726,172,692,203,586,116.8,565,113,684,215,620.1,153.1
49049OR0025,UT,Utah County,OR0025,1353,324,948,19,0,17,8,0,37,998,204,756,4,0,10,5,0,19,267,76,415,67,405,84,382,74,346,73,432,175,456,125,432,152,367.2,75.2,346,73,440,150.7,391.9,103.2
49049OR0026,UT,Utah County,OR0026,1794,258,1382,30,13,26,11,2,72,1420,192,1117,23,12,24,9,2,41,226.6,61,354.1,58.9,363.1,54.7,334,58.2,293.1,60.3,286.2,148.3,322.9,92.2,319.4,108.8,319.4,58.2,293.1,60.3,309.5,116.4,312.4,80.3
49049OR0027,UT,Utah County,OR0027,2668,499,1843,56,10,75,48,7,130,2124,366,1506,47,5,71,44,3,82,369,152,618,127,623,128,565,119,476,144,562,336,640,235,619,266,543.8,131.5,476,144,607,279,559,188.4
49049OR0028,UT,Utah County,OR0028,2098,522,1394,8,3,29,24,18,100,1533,333,1084,8,3,24,17,12,52,374,122,599,134,614,119,569,112,527,143,567,303,634,232,618,259,539,121.8,527,143,606.3,264.7,562.8,178
49049OR0029,UT,Utah County,OR0029,2297,218,1947,11,8,47,7,2,57,1479,117,1286,6,5,35,7,0,23,449,132,796,118,781,123,736,110,715,125,782,365,877,245,806,309,690.5,120.8,715,125,821.7,306.3,742.8,190.9
49049OR0030,UT,Utah County,OR0030,1494,94,1276,6,3,26,29,4,56,1012,53,880,6,3,20,20,0,30,412,89,654,96,623,109,603,92,535,112,589,308,662,203,616,248,573,96.5,535,112,622.3,253,586.8,157.1
49049OR0031,UT,Utah County,OR0031,1607,141,1351,12,0,36,11,1,55,1107,78,958,10,0,28,6,1,26,328,109,577,96,599,85,554,91,506,103,529,255,617,166,562,211,514.5,95.2,506,103,569.3,210.7,534,139.5
49049OR0032,UT,Utah County,OR0032,1316,145,1092,0,9,12,14,2,42,911,88,765,0,8,8,13,1,28,310,89,520,83,509,96,492,75,440,88,460,208,495,145,488,177,457.8,85.8,440,88,481,176.7,464.2,120.1
49049OR0033,UT,Utah County,OR0033,249,54,170,5,0,5,8,0,7,183,42,121,5,0,0,8,0,7,35,8,47,9,48,5,41,7,29,9,59,22,57,16,58,18,42.8,7.2,29,9,58,18.7,46.8,11.8
49049OR0034,UT,Utah County,OR0034,1643,274,1180,10,12,52,34,14,67,1191,185,869,5,8,46,28,7,43,298.5,89.4,502,74.7,485.5,90.4,450.9,79.6,365.9,75.7,645.8,261.8,703.7,191.9,675.1,197.8,434.2,83.5,365.9,75.7,674.8,217.2,515.9,132.7
49049OR0035,UT,Utah County,OR0035,1763,235,1311,15,6,51,40,2,103,1374,172,1052,12,2,44,35,1,56,274,113,429,102,416,111,398,91,363,106,513,255,512,191,523,215,379.2,104.2,363,106,516,220.3,428.5,148
49049OR0037,UT,Utah County,OR0037,2060,516,1333,32,19,41,25,2,92,1473,317,1000,18,19,33,20,2,64,281,122,502,114,498,125,469,113,370,98,457,250,505,182,483,210,437.5,118.5,370,98,481.7,214,445.6,151.8
49049OR0038,UT,Utah County,OR0038,1689,300,1233,7,6,37,2,22,82,1144,198,849,3,6,28,2,11,47,274,100,517,90,520,88,489,80,418,100,519,214,554,137,558,161,450,89.5,418,100,543.7,170.7,481.1,121.2
49049OR0039,UT,Utah County,OR0039,871,94,679,5,3,22,17,12,39,548,52,429,4,3,20,13,9,18,137,37,238,34,237,37,237,29,198,37,279,102,309,67,292,91,212.2,34.2,198,37,293.3,86.7,240.9,54.2
49049OR0040,UT,Utah County,OR0040,2775,541,1950,19,17,55,70,10,113,2122,371,1560,16,12,47,47,8,61,355,159,629,155,615,168,569,144,455,163,642,366,720,282,654,319,542,156.5,455,163,672,322.3,579.9,219.5
49049OR0041,UT,Utah County,OR0041,1541,327,1051,23,17,15,18,13,77,1099,218,761,16,14,11,17,10,52,299,79,486,72,487,84,464,69,373,79,457,185,486,131,473,143,434,76,373,79,472,153,440.6,105.2
49049OR0043,UT,Utah County,OR0043,2373,601,1532,18,10,57,54,12,89,1807,383,1248,12,10,46,36,9,63,404,156,661,146,654,159,628,126,530,138,568,328,617,239,589,272,586.8,146.8,530,138,591.3,279.7,581.4,195.5
49049OR0044,UT,Utah County,OR0044,1492,233,1141,10,8,40,5,2,53,1065,154,830,10,8,36,3,1,23,221,95,394,85,396,99,374,84,341,82,388,213,452,158,444,168,346.2,90.8,341,82,428,179.7,376.2,123
49049OR0045,UT,Utah County,OR0045,1480,274,1063,12,5,16,24,6,80,1015,168,766,7,2,14,19,5,34,249,88,439,85,436,92,410,79,386,88,419,219,461,143,454,172,383.5,86,386,88,444.7,178,406.8,120.8
49049OR0046,UT,Utah County,OR0046,1497,248,1144,7,4,23,14,1,56,1089,175,840,5,4,18,10,1,36,329,79,515,77,510,78,466,87,436,97,492,209,525,163,507,182,455,80.2,436,97,508,184.7,472.5,121.5
49049OR0047,UT,Utah County,OR0047,2135,285,1665,20,2,21,20,15,107,1532,194,1226,4,0,19,13,9,67,414.1,110.8,691.9,109.4,674.8,107,643,96,574.3,116.8,728.5,319.5,763.5,238.4,756.6,240.2,606,105.8,574.3,116.8,749.5,266,655.8,167.2
49049OR0048,UT,Utah County,OR0048,356,41,260,13,3,5,5,8,21,264,23,207,4,3,4,5,8,10,119,15,166,14,165,12,154,16,150,14,175,28,189,17,190,17,151,14.2,150,14,184.7,20.7,163.5,16.6
49049OR0049,UT,Utah County,OR0049,1331,167,1024,3,4,22,35,6,70,900,101,718,3,2,18,19,6,33,298,75.7,470.9,64.2,473.1,76.3,461.4,64.2,418.9,75,459.8,214.5,535.9,121.5,479.7,149.2,425.9,70.1,418.9,75,491.8,161.7,449.7,105.1
49049OR0050,UT,Utah County,OR0050,1251,104,1036,5,2,35,12,2,55,883,79,722,5,2,32,11,2,30,249,109,480,96,469,102,449,90,420,98,439,226,537,147,497,187,411.8,99.2,420,98,491,186.7,442.5,131.9
49049OR036I,UT,Utah County,OR036I,1034,56,873,1,1,35,7,9,52,759,28,673,0,1,29,3,4,21,76.3,25.8,130.6,18.3,132.3,20,124.8,21.4,354,66.5,114.5,59.4,135.1,39.1,135.3,40.8,116,21.4,354,66.5,128.3,46.4,150.4,36.4
49049OR036U,UT,Utah County,OR036U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.2,67.5,352.6,48,355.5,52.6,335.3,55.9,44.2,7.4,313.1,156.4,368.7,102.4,368,107.8,312.4,56,44.2,7.4,349.9,122.2,293,74.7
49049OR039A,UT,Utah County,OR039A,67,22,35,0,0,2,1,0,7,39,12,27,0,0,0,0,0,0,1.1,0.2,1.6,0.1,1.6,0.2,1.5,0.2,1.3,0.2,2,0.6,2.1,0.4,2.1,0.4,1.4,0.2,1.3,0.2,2.1,0.5,1.7,0.3
49049OR042A,UT,Utah County,OR042A,2805,577,1839,86,12,97,49,10,135,2409,413,1656,77,11,85,49,10,108,306,128.1,499.8,131.3,511.9,124.2,469.5,114.9,376.4,139.5,565.7,357.5,623.8,264.4,600.9,278.3,446.8,124.6,376.4,139.5,596.8,300.1,494.3,192.3
49049OR042B,UT,Utah County,OR042B,1029,171,721,4,16,20,31,5,61,710,104,521,3,10,16,21,5,30,97.1,48.5,161.1,50.6,166.3,47.2,151.3,42.2,115.7,55.3,212.5,143.2,233.8,109.3,223,112.1,143.9,47.1,115.7,55.3,223.1,121.5,170.1,76.1
49049OR042C,UT,Utah County,OR042C,158,4,153,0,0,0,0,0,1,77,2,74,0,0,0,0,0,1,4.4,2,7.8,2,7.3,2.3,7.3,1.8,9.5,3.2,10.7,5.8,11.3,4.9,11.3,4.4,6.7,2,9.5,3.2,11.1,5,8.7,3.3
49049OR042S,UT,Utah County,OR042S,317,97,199,2,0,8,3,3,5,204,55,135,1,0,7,0,2,4,34,22,65,18,66,18,66,13,67,22,73,34,72,31,75,24,57.8,17.8,67,22,73.3,29.7,64.8,22.8
49049OR047S,UT,Utah County,OR047S,194,36,144,2,1,1,8,0,2,149,26,113,2,0,0,6,0,2,3,0,6,0,6,0,6,0,4,0,38.1,17,42.1,13,42.1,14,5.2,0,4,0,40.7,14.7,18.4,5.5
49049PA0002,UT,Utah County,PA0002,3592,613,2833,13,7,16,15,3,92,2375,360,1933,8,7,12,14,2,39,635.3,109.4,964.6,131.7,957.8,128.8,907.5,105.6,778.7,117.2,1127.3,279.9,1152.5,202.4,1118.6,247.9,866.3,118.9,778.7,117.2,1132.8,243.4,955.3,165.4
49049PA0003,UT,Utah County,PA0003,3594,616,2806,8,14,21,6,9,114,2414,371,1949,7,9,21,6,6,45,608,131,783.7,149,771.7,184,733.7,125,663,137,1144.2,281.8,1105.3,205.1,1088.4,248,724.3,147.2,663,137,1112.7,245,862.3,182.6
49049PA0005,UT,Utah County,PA0005,1762,486,1220,3,5,4,7,6,31,1183,277,875,3,4,4,5,6,9,281,81,387,82,386,82,359,83,304,81,467,135,449,110,459,117,353.2,82,304,81,458.3,120.7,386.5,96.4
49049PA0007,UT,Utah County,PA0007,3502,536,2828,6,6,12,19,0,95,2132,319,1737,3,3,11,8,0,51,598.5,129.7,880.4,133.6,858.1,151.8,824.2,122.6,770.3,125.9,1302.8,338.4,1303.4,247.1,1330.3,264.6,790.3,134.4,770.3,125.9,1312.2,283.4,983.5,189.2
49049PA0008,UT,Utah County,PA0008,2284,368,1825,10,13,13,12,5,38,1548,216,1277,7,12,10,7,2,17,430,112,565,109,534,136,516,113,453,109,713,199,689,151,694,180,511.2,117.5,453,109,698.7,176.7,574.2,138.6
49049PA001I,UT,Utah County,PA001I,2934,330,2471,14,19,10,8,6,76,1947,198,1666,5,16,9,6,6,41,552.9,154.6,809.5,144,818.3,150,757.8,132.2,656.5,167.5,790.4,238.1,786.7,168.2,799,183.3,734.6,145.2,656.5,167.5,792,196.5,746.4,167.2
49049PA004I,UT,Utah County,PA004I,1643,191,1370,5,10,2,12,6,47,1141,94,996,3,7,0,8,6,27,355.3,55.5,475.8,50.6,468.3,62.7,451.5,56.2,422,66.5,639.7,123.8,662.9,92.6,624.3,126.2,437.7,56.2,422,66.5,642.3,114.2,512.5,79.2
49049PA006I,UT,Utah County,PA006I,1781,449,1250,16,5,12,10,3,36,1283,262,959,14,5,11,8,2,22,175.1,30.1,235.2,34.5,222.6,36.7,213.2,30.8,219.3,28.4,371.8,64.2,339.5,51.5,358.4,59.4,211.5,33,219.3,28.4,356.6,58.4,266.9,42
49049PA006U,UT,Utah County,PA006U,1568,58,1436,0,1,12,3,10,48,1069,38,996,0,0,8,2,2,23,432.8,42,560.8,42.6,523.6,56.2,525.6,36.8,502.6,41.8,835.6,142.4,763.4,114,805.1,131.7,510.7,44.4,502.6,41.8,801.4,129.4,618.7,76
49049PA01UA,UT,Utah County,PA01UA,121,7,113,1,0,0,0,0,0,107,6,101,0,0,0,0,0,0,11.7,1.5,19.6,1,17.1,1.3,16.9,1.3,17.8,1.8,70.1,21.2,69.8,15,70.8,16.4,16.3,1.3,17.8,1.8,70.3,17.5,36.7,7.4
49049PA01UB,UT,Utah County,PA01UB,27,0,27,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,32.5,4.4,55,3.6,49,4.3,47.6,4.1,50.6,5.9,195,59.6,193.9,42.2,197.2,45.8,46,4.1,50.6,5.9,195.4,49.2,102.6,21.2
49049PA04UA,UT,Utah County,PA04UA,9,2,7,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,29.7,4.6,39.8,4.2,39.1,5.2,37.8,4.7,35.3,5.5,53.7,10.4,55.6,7.8,52.4,10.6,36.6,4.7,35.3,5.5,53.9,9.6,42.9,6.6
49049PA04UB,UT,Utah County,PA04UB,154,18,134,0,0,1,0,0,1,94,6,87,0,0,0,0,0,1,43.9,10.2,57.3,5.6,53.5,7.4,53.5,7.4,41.6,7.5,53.3,10.8,55.1,8,52.2,10.7,52.1,7.7,41.6,7.5,53.5,9.9,51.3,8.5
49049PC001U,UT,Utah County,PC001U,205,2,199,0,0,1,0,0,3,162,2,158,0,0,1,0,0,1,61.4,19.9,89.7,20.1,89.1,23.6,90.8,16.3,96,20.4,99.4,42,101.4,35.1,103.3,35.7,82.7,20,96,20.4,101.4,37.6,91.4,26.6
49049PC002U,UT,Utah County,PC002U,164,1,154,1,1,0,0,0,7,129,0,123,0,1,0,0,0,5,38,36,50,36,53,29,47,31,58,31,55,62,71,44,61,49,47,33,58,31,62.3,51.7,54.1,39.8
49049PG0001,UT,Utah County,PG0001,2166,64,2000,12,1,15,13,1,60,1320,31,1239,3,1,13,8,0,25,543.6,66.9,846.9,38.9,837.9,55.9,799.2,50.9,675.2,65,997.1,217.7,1090,127.5,1069.7,157.9,756.9,53.1,675.2,65,1052.3,167.7,857.5,97.6
49049PG0002,UT,Utah County,PG0002,2774,513,2080,10,9,19,31,5,107,1680,291,1281,5,9,15,23,3,53,344,124,629,118,617,130,579,106,380,109,627,261,660,183,623,213,542.2,119.5,380,109,636.7,219,557.4,155.5
49049PG0003,UT,Utah County,PG0003,3065,257,2621,28,6,21,22,7,103,2105,155,1833,14,6,19,20,1,57,536,158,821,138,820,144,769,122,729,144,986,343,1051,236,988,293,736.5,140.5,729,144,1008.3,290.7,837.5,197.2
49049PG0004,UT,Utah County,PG0004,2203,197,1910,12,8,9,3,2,62,1434,99,1284,6,1,7,3,2,32,404.6,97,681.6,93.7,657.6,97.9,609.6,90.4,559.9,87.9,660.6,234.1,695,151.9,681.6,183.4,588.4,94.7,559.9,87.9,679.1,189.8,618.8,129.5
49049PG0005,UT,Utah County,PG0005,2550,652,1631,15,8,63,23,18,140,1852,426,1241,15,4,56,17,15,78,236,90,381,95,368,104,357,80,278,87,429,230,468,181,435,189,335.5,92.2,278,87,444,200,369,132
49049PG0006,UT,Utah County,PG0006,3105,296,2608,12,3,39,47,6,94,2084,191,1773,8,1,23,29,6,53,613.2,191.2,890.8,175.2,903.8,176.2,818.7,181.2,724.6,172.2,1000,423.5,1104.1,264.3,1057.1,316.4,806.6,180.9,724.6,172.2,1053.7,334.7,889,237.5
49049PG0007,UT,Utah County,PG0007,1942,117,1680,12,7,15,6,19,86,1318,65,1170,5,7,13,6,7,45,452.3,94.8,677,94.7,672.2,88.1,619.1,86.1,537.1,99.6,698.7,274.7,764.7,178.9,742.4,229.1,605.2,90.9,537.1,99.6,735.3,227.6,645.4,143.3
49049PG0009,UT,Utah County,PG0009,2403,93,2140,4,3,21,19,6,117,1569,53,1416,3,2,17,16,6,56,490.1,97,814.5,91.8,823.9,91,760.4,92.7,649.7,106.4,852.2,265.2,927.8,169.1,913.2,210.3,722.2,93.1,649.7,106.4,897.7,214.8,779,140.4
49049PG0010,UT,Utah County,PG0010,4467,770,3214,15,14,129,49,26,250,3272,520,2447,15,14,90,35,19,132,420.2,178,676.7,166.2,683.9,168,637.9,146.3,508.9,171.7,829.4,477.6,903.7,366.5,887.2,362.8,604.7,164.6,508.9,171.7,873.4,402.3,693.5,254.6
49049PG0011,UT,Utah County,PG0011,2940,273,2534,4,4,28,15,7,75,1903,174,1638,3,0,24,15,2,47,671,111,1006,112,1010,115,963,101,806,137,1051,340,1139,206,1079,281,912.5,109.8,806,137,1089.7,275.7,965.6,175.4
49049PG0012,UT,Utah County,PG0012,2366,332,1884,16,13,14,12,13,82,1587,201,1298,7,12,11,9,2,47,383,96,614,95,604,110,552,105,493,105,751,262,779,180,730,234,538.2,101.5,493,105,753.3,225.3,613.2,148.4
49049PG0013,UT,Utah County,PG0013,3009,569,2154,56,11,52,28,26,113,2191,350,1659,34,9,43,17,22,57,357.3,111,527.5,114.4,519.2,120.2,473.3,112.7,434.9,128.6,591.8,253.8,642.7,193.7,594.3,217,469.3,114.6,434.9,128.6,609.6,221.5,517.6,156.4
49049PG0014,UT,Utah County,PG0014,2158,119,1933,8,2,17,7,2,70,1364,61,1254,3,2,16,4,1,23,554.1,64.2,802.7,42.2,790.7,56.2,766.6,54.2,633.5,50.2,953.9,209.6,1005.1,96.3,984,161.4,728.5,54.2,633.5,50.2,981,155.8,811.3,91.8
49049PG001S,UT,Utah County,PG001S,277,11,241,1,2,6,1,2,13,198,9,176,1,2,6,1,2,1,140.7,22.2,198.5,20,197.2,20.7,191.4,19.4,151.2,19.7,250.4,59.5,257.9,40.7,258,49.5,182,20.6,151.2,19.7,255.4,49.9,205.7,31.5
49049PG005S,UT,Utah County,PG005S,209,37,154,1,2,0,1,8,6,159,20,130,0,2,0,1,2,4,68.6,24.3,104.3,26.8,102.8,29,98.4,23.9,91.9,25,105.2,60.4,110.4,51.2,109,48,93.5,26,91.9,25,108.2,53.2,98.8,36.1
49049PG008E,UT,Utah County,PG008E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.9,49.1,349.7,50.2,343.1,50.7,326.3,40.7,274.5,57.5,382.7,127.1,408.3,92.4,400.2,101.8,311.5,47.7,274.5,57.5,397.1,107.1,338.9,71.2
49049PG008W,UT,Utah County,PG008W,2115,143,1844,7,4,9,6,15,87,1411,88,1236,6,4,9,6,11,51,251.9,54.9,388.4,56.4,381.1,56.6,362.1,45.4,303.2,64.8,417,139,444,101.6,435.5,111.7,345.9,53.3,303.2,64.8,432.2,117.4,372.9,78.8
