GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_wic,uss_18_dem_bar,uss_r18_rep_hyd,uss_r18_dem_esp,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_hyd,uss_20_dem_esp,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
28147000104,MS,Walthall County,000104,447,2,276,152,2,0,2,2,11,359,1,237,108,2,0,1,0,10,173.2,104.4,123.7,64.9,115.6,85.2,193.7,100.4,181.7,108.1,173.2,104.4,123.7,64.9,187.7,104.2,157.6,92.6
28147000201,MS,Walthall County,000201,133,5,97,19,2,0,0,6,4,98,4,75,13,2,0,0,4,0,51,9,30,8,28,8,54,10,49,12,51,9,30,8,51.5,11,42.4,9.4
28147000202,MS,Walthall County,000202,722,7,298,398,2,8,0,1,8,594,4,246,329,2,8,0,1,4,143.2,174.4,109.6,111.2,95.2,142.4,148.8,173.6,141.6,179.2,143.2,174.4,109.6,111.2,145.2,176.4,127.7,156.2
28147000203,MS,Walthall County,000203,111,6,93,5,0,1,0,0,6,86,6,72,4,0,0,0,0,4,11.4,1,8,1,7.3,1.4,9.7,2.2,8.7,2.9,11.4,1,8,1,9.2,2.6,9,1.7
28147000204,MS,Walthall County,000204,1380,15,210,1123,0,1,0,4,27,1055,7,170,866,0,1,0,2,9,52,576,48,368,33,462,71,536,65,543,52,576,48,368,68,539.5,53.8,497
28147000205,MS,Walthall County,000205,178,2,103,60,3,0,0,0,10,136,1,79,51,1,0,0,0,4,43.7,18,35.4,12.7,32.1,15.2,39.4,18.8,38.4,20.3,43.7,18,35.4,12.7,38.9,19.6,37.8,17
28147000301,MS,Walthall County,000301,734,6,557,156,0,0,2,0,13,572,4,432,130,0,0,2,0,4,319,102,238,59,224,68,341,104,322,114,319,102,238,59,331.5,109,288.8,89.4
28147000302,MS,Walthall County,000302,1180,9,794,344,3,1,1,6,22,942,6,655,263,2,1,1,1,13,416,137,308,89,273,99,449,140,436,147,416,137,308,89,442.5,143.5,376.4,122.4
28147000303,MS,Walthall County,000303,759,18,497,199,3,8,1,1,32,567,12,394,140,3,3,0,1,14,283.3,117,229.6,82.3,207.9,98.8,255.6,122.2,248.6,131.7,283.3,117,229.6,82.3,252.1,126.9,245,110.4
28147000304,MS,Walthall County,000304,23,2,19,1,0,0,0,0,1,18,1,16,1,0,0,0,0,0,54.6,5,38,5,34.7,6.6,46.3,10.8,41.4,14.1,54.6,5,38,5,43.8,12.4,43,8.3
28147000401,MS,Walthall County,000401,374,2,237,131,0,1,0,0,3,295,2,189,104,0,0,0,0,0,132,58,92,42,81,55,123,71,122,72,132,58,92,42,122.5,71.5,110,59.6
28147000402,MS,Walthall County,000402,246,7,171,54,0,4,0,5,5,176,6,127,35,0,1,0,5,2,93,22,81,9,70,18,93,17,89,19,93,22,81,9,91,18,85.2,17
28147000403,MS,Walthall County,000403,915,17,699,160,11,3,1,4,20,695,15,530,121,11,3,1,2,12,410,114,292,85,262,102,408,122,389,134,410,114,292,85,398.5,128,352.2,111.4
28147000404,MS,Walthall County,000404,576,9,503,49,0,11,0,2,2,471,3,429,28,0,8,0,2,1,306.1,33.1,214.1,24,193.1,18.1,286.1,27.1,275.1,33.1,306.1,33.1,214.1,24,280.6,30.1,254.9,27.1
28147000405,MS,Walthall County,000405,760,5,594,147,0,2,0,1,11,616,3,486,115,0,2,0,1,9,313,85,238,56,213,70,339,87,323,100,313,85,238,56,331,93.5,285.2,79.6
28147000406,MS,Walthall County,000406,279,8,160,101,2,1,0,0,7,216,5,143,63,2,0,0,0,3,35.7,43.5,27.3,27.7,23.7,35.5,37.1,43.3,35.3,44.7,35.7,43.5,27.3,27.7,36.2,44,31.8,38.9
28147000501,MS,Walthall County,000501,416,14,326,57,0,0,0,4,15,324,12,262,37,0,0,0,2,11,120.2,28.7,87.7,22.7,86.2,32.5,138.3,28,129.2,34,120.2,28.7,87.7,22.7,133.8,31,112.3,29.2
28147000502,MS,Walthall County,000502,1574,16,359,1156,0,5,0,9,29,1179,11,293,852,0,5,0,4,14,230.8,494.7,154.4,380.1,138.5,442.9,261.1,572.7,239.5,593.6,230.8,494.7,154.4,380.1,250.3,583.1,204.9,496.8
28147000503,MS,Walthall County,000503,415,8,50,347,0,0,1,0,9,326,8,40,272,0,0,0,0,6,30,194,21,158,20,191,41,207,30,217,30,194,21,158,35.5,212,28.4,193.4
28147000504,MS,Walthall County,000504,385,5,94,283,0,1,0,1,1,282,5,85,190,0,1,0,0,1,50,160.6,43.9,113.2,40.4,138.6,67.6,133.4,62.3,140.4,50,160.6,43.9,113.2,64.9,136.9,52.8,137.2
28149000102,MS,Warren County,000102,3584,95,2317,986,1,31,0,12,142,2671,72,1785,699,1,21,0,7,86,1262.3,386.2,975.5,306.8,870.1,356.4,1181.2,493.1,1133.4,527,1262.3,386.2,975.5,306.8,1157.3,510,1084.5,413.9
28149000103,MS,Warren County,000103,4183,59,2948,1026,5,31,0,6,108,3293,42,2375,762,5,22,0,6,81,1548,546,1085.8,436.8,964.6,494.1,1540.1,682.9,1467.2,729.2,1548,546,1085.8,436.8,1503.7,706.1,1321.2,577.8
28149000104,MS,Warren County,000104,542,11,463,58,0,1,0,2,7,420,10,360,41,0,1,0,1,7,252.5,75.7,217.7,57.7,195.2,72.9,276.4,83,262.2,92.3,252.5,75.7,217.7,57.7,269.3,87.6,240.8,76.3
28149000143,MS,Warren County,000143,1365,17,1193,134,2,2,0,1,16,1073,12,940,109,2,2,0,0,8,236.4,83.4,452.1,97.5,419.6,112.8,605,167.3,600.3,172.1,236.4,83.4,452.1,97.5,602.7,169.7,462.7,126.6
28149000201,MS,Warren County,000201,521,11,39,447,0,4,0,0,20,416,9,34,352,0,4,0,0,17,10,243,20,143,6,184,5,240,6,241,10,243,20,143,5.5,240.5,9.4,210.2
28149000202,MS,Warren County,000202,1925,15,730,1081,1,7,0,4,87,1437,11,601,757,1,7,0,0,60,304.6,483.5,230.7,297.7,187.8,361.6,318.6,452.5,302.6,469.5,304.6,483.5,230.7,297.7,310.6,461,268.9,413
28149000203,MS,Warren County,000203,2740,28,628,2007,5,28,0,6,38,1956,16,508,1372,3,21,0,4,32,237.1,862.8,204.6,641,145.6,755.9,258.9,927,242.7,949.7,237.1,862.8,204.6,641,250.8,938.4,217.8,827.3
28149000204,MS,Warren County,000204,261,4,191,56,0,1,0,1,8,213,2,151,52,0,1,0,1,6,78.4,50.6,64.3,26.4,57.2,39.4,93.4,47.5,93.4,48.6,78.4,50.6,64.3,26.4,93.4,48.1,77.3,42.5
28149000205,MS,Warren County,000205,2077,30,231,1750,6,10,0,10,40,1571,19,209,1296,4,10,0,5,28,94,744,106,493,62,601,114,693,97,714,94,744,106,493,105.5,703.5,94.6,649
28149000206,MS,Warren County,000206,412,6,360,41,1,0,0,1,3,354,4,321,26,1,0,0,0,2,227.8,40.8,193.2,29.2,179.7,32.6,234,30,230,33,227.8,40.8,193.2,29.2,232,31.5,212.9,33.1
28149000301,MS,Warren County,000301,4156,68,1030,2957,3,20,0,21,57,2982,46,830,2039,3,20,0,12,32,371.7,1022.8,313.8,640.9,244.8,778.9,369.7,1027.8,342.7,1043.8,371.7,1022.8,313.8,640.9,356.2,1035.8,328.5,902.8
28149000302,MS,Warren County,000302,2682,34,641,1941,1,6,0,3,56,2121,18,574,1477,1,5,0,2,44,211.5,895,210.5,589.6,142.7,720.4,220.5,899.9,197.6,922.9,211.5,895,210.5,589.6,209,911.4,196.5,805.6
28149000303,MS,Warren County,000303,1865,43,463,1276,5,15,0,2,61,1447,32,383,968,5,13,0,2,44,192,604,166,443,130,538,197,691,179,710,192,604,166,443,188,700.5,172.8,597.2
28149000401,MS,Warren County,000401,2561,76,845,1534,3,35,0,7,61,1934,46,742,1068,3,28,0,2,45,431,637,337,471,274,520,428,732,393,763,431,637,337,471,410.5,747.5,372.6,624.6
28149000402,MS,Warren County,000402,2546,45,1073,1307,4,44,0,7,66,2028,30,935,976,4,32,0,7,44,508,537,449,412,369,479,487,685,473,707,508,537,449,412,480,696,457.2,564
28149000403,MS,Warren County,000403,2069,71,1298,630,7,2,0,4,57,1498,47,1030,377,7,2,0,1,34,560,203,408,149,366,177,570,249,546,274,560,203,408,149,558,261.5,490,210.4
28149000404,MS,Warren County,000404,1360,41,710,544,4,14,0,0,47,1052,20,597,386,4,10,0,0,35,349.6,155.5,270.9,120.5,241,135.2,359.2,208.8,341.7,221.8,349.6,155.5,270.9,120.5,350.4,215.3,312.5,168.4
28149000501,MS,Warren County,000501,2152,67,1028,945,2,36,0,2,72,1739,57,893,705,2,25,0,1,56,516.8,360.3,456.7,262.4,390.6,325.7,536.8,461.3,529.8,476.3,516.8,360.3,456.7,262.4,533.3,468.8,486.1,377.2
28149000502,MS,Warren County,000502,2531,55,1876,490,4,51,0,6,49,2031,40,1515,379,4,48,0,5,40,927,286,833,251,743,302,1018,415,983,450,927,286,833,251,1000.5,432.5,900.8,340.8
28149000503,MS,Warren County,000503,1013,14,593,378,2,4,0,0,22,788,6,482,283,0,4,0,0,13,300,193,270,153,230,168,305,210,287,229,300,193,270,153,296,219.5,278.4,190.6
28149000504,MS,Warren County,000504,1775,35,1276,387,9,18,0,0,50,1435,28,1061,289,7,18,0,0,32,712,271.3,572.4,227.8,533.8,258.5,746.7,323.8,723.9,342.6,712,271.3,572.4,227.8,735.3,333.2,657.8,284.8
28149000505,MS,Warren County,000505,1544,37,654,820,2,0,0,1,30,1171,24,515,610,2,0,0,0,20,418.4,614.6,263.2,277.8,230.7,340.8,336.8,449.9,326,457.8,418.4,614.6,263.2,277.8,331.4,453.8,315,428.2
28149000555,MS,Warren County,000555,858,14,322,495,0,4,0,3,20,682,13,243,407,0,3,0,2,14,21.5,31.6,114,214,104,246,161,316,151,324,21.5,31.6,114,214,156,320,110.3,226.3
28151000102,MS,Washington County,000102,2510,23,504,1938,1,14,0,4,26,1902,17,449,1402,0,10,0,3,21,297.3,464.6,253.2,385.9,194.9,413.1,263.5,540.6,244.4,572.3,297.3,464.6,253.2,385.9,254,556.5,250.7,475.3
28151000103,MS,Washington County,000103,2441,54,2054,245,3,9,0,1,75,1848,30,1561,192,3,9,0,1,52,1069.6,255.8,827.9,218.6,726.4,258.7,1110.7,279.2,1057.4,384.2,1069.6,255.8,827.9,218.6,1084.1,331.7,958.4,279.3
28151000104,MS,Washington County,000104,725,32,394,282,1,2,0,2,12,594,17,350,215,1,2,0,1,8,242.3,160.5,204.4,109.7,185.4,134.6,254.2,181.4,248.2,193.4,242.3,160.5,204.4,109.7,251.2,187.4,226.9,155.9
28151000105,MS,Washington County,000105,3839,39,1713,1882,11,116,0,7,71,3051,12,1442,1437,10,89,0,7,54,625.3,736.5,530.4,617.6,425,666.3,566.1,846.5,532.8,920.8,625.3,736.5,530.4,617.6,549.4,883.6,535.9,757.5
28151000201,MS,Washington County,000201,4221,47,1305,2698,1,85,1,24,60,3258,40,1126,1957,1,67,1,23,43,695.8,690,574.2,634.5,469.9,654.6,662.3,892.9,625,933.1,695.8,690,574.2,634.5,643.6,913,605.4,761.1
28151000202,MS,Washington County,000202,4397,24,650,3641,8,12,0,0,62,3262,17,555,2631,8,12,0,0,39,306.1,1189.7,274.2,1007.6,221.6,1067.7,278.9,1344.7,272.3,1385,306.1,1189.7,274.2,1007.6,275.6,1364.8,270.6,1198.9
28151000204,MS,Washington County,000204,1031,27,450,515,1,4,0,0,34,808,19,344,419,1,4,0,0,21,178.5,276.3,138.2,207.8,114.6,237.9,204.9,306.4,193,321.4,178.5,276.3,138.2,207.8,199,313.9,165.8,270
28151000301,MS,Washington County,000301,1243,35,355,806,3,15,0,0,29,999,28,331,604,3,9,0,0,24,125.2,307.4,107.7,222.5,90.7,250.9,121.6,301.2,106.8,320.4,125.2,307.4,107.7,222.5,114.2,310.8,110.4,280.5
28151000302,MS,Washington County,000302,1485,12,28,1408,6,8,0,0,23,1113,3,20,1064,3,8,0,0,15,8.5,563.9,16.4,375.7,3.3,420.8,23.4,503,9.4,520,8.5,563.9,16.4,375.7,16.4,511.5,12.2,476.7
28151000303,MS,Washington County,000303,2053,32,160,1812,4,0,2,2,41,1610,26,155,1391,3,0,2,2,31,12,465.1,26,313.7,8,355.9,25,450.4,16.9,480.4,12,465.1,26,313.7,21,465.4,17.6,413.1
28151000304,MS,Washington County,000304,2834,24,546,2216,3,1,1,6,37,2080,19,479,1549,3,0,1,6,23,254.4,838.9,235.8,677.7,159.2,615.5,273.9,782.1,241.6,822.9,254.4,838.9,235.8,677.7,257.8,802.5,233,747.4
28151000305,MS,Washington County,000305,817,6,16,773,0,0,0,0,22,611,6,11,573,0,0,0,0,21,6.6,370.1,11.2,293.3,2.8,304.5,13.1,373.9,9.4,385.1,6.6,370.1,11.2,293.3,11.2,379.5,8.6,345.4
28151000401,MS,Washington County,000401,3942,49,240,3574,2,4,0,11,62,2917,32,214,2622,2,4,0,3,40,86.3,1152,81.5,968.4,37.5,1042.4,121.6,1791.7,77.5,1853,86.3,1152,81.5,968.4,99.5,1822.3,80.9,1361.5
28151000402,MS,Washington County,000402,2489,37,799,1589,0,2,1,0,61,1937,23,652,1205,0,2,1,0,54,327.9,588,283.4,464.3,224.8,494.7,326.5,583.1,302.5,608.5,327.9,588,283.4,464.3,314.5,595.8,293,547.7
28151000403,MS,Washington County,000403,2388,32,811,1466,2,15,0,3,59,1883,22,696,1108,2,13,0,0,42,427.6,598.5,420,514.8,337.8,558.4,447.8,673.4,426.3,700.9,427.6,598.5,420,514.8,437,687.1,411.9,609.2
28151000501,MS,Washington County,000501,2580,15,336,2178,0,0,0,1,50,1891,10,281,1563,0,0,0,0,37,197.9,731.1,193.5,479,135.7,591.9,183,721.5,162.9,741.7,197.9,731.1,193.5,479,172.9,731.6,174.6,653
28151000502,MS,Washington County,000502,238,10,154,71,0,0,0,0,3,183,9,118,55,0,0,0,0,1,135.8,264.3,125.6,189.4,102.4,225.6,141.5,260.9,130.2,272.7,135.8,264.3,125.6,189.4,135.8,266.8,127.1,242.6
28151000504,MS,Washington County,000504,2621,53,564,1960,2,8,0,6,28,1938,32,472,1406,2,8,0,2,16,202.8,642.1,156.8,516,119.6,549.4,223.8,673.5,199.9,701.1,202.8,642.1,156.8,516,211.8,687.3,180.6,616.4
28151000505,MS,Washington County,000505,3068,33,101,2865,0,7,0,2,60,2392,31,99,2213,0,6,0,1,42,49.6,1100.6,63.2,708.1,28.1,799.5,64.5,1012.9,40.4,1055.3,49.6,1100.6,63.2,708.1,52.5,1034.1,49.2,935.3
28153000101,MS,Wayne County,000101,908,7,371,501,0,0,0,0,29,705,4,307,370,0,0,0,0,24,242.1,276.2,171.5,188.4,168.2,240.1,260.1,261.6,245.9,280.7,242.1,276.2,171.5,188.4,253,271.1,217.6,249.4
28153000102,MS,Wayne County,000102,1026,37,62,908,1,2,0,1,15,822,24,49,738,1,2,0,1,7,10.2,520.5,23.9,397.7,9.8,450.1,18.4,502.5,17.3,515.7,10.2,520.5,23.9,397.7,17.8,509.1,15.9,477.3
28153000103,MS,Wayne County,000103,515,4,424,72,0,2,0,0,13,389,4,318,55,0,2,0,0,10,186.5,40.2,125.4,35.1,117.9,35.1,199.8,47.7,185.6,56,186.5,40.2,125.4,35.1,192.7,51.9,163.1,42.8
28153000105,MS,Wayne County,000105,1241,13,636,564,0,1,0,0,27,937,7,498,413,0,1,0,0,18,334.5,237.9,225,166.4,186.9,200.7,347.2,236.8,324.7,266.2,334.5,237.9,225,166.4,336,251.5,283.6,221.6
28153000201,MS,Wayne County,000201,1816,25,628,1144,2,0,1,4,12,1319,17,520,772,1,0,1,3,5,394,388,293,307,265,343,392,432,362,472,394,388,293,307,377,452,341.2,388.4
28153000202,MS,Wayne County,000202,254,1,133,115,0,1,0,0,4,203,1,109,92,0,1,0,0,0,76,71,64,49,59,61,96,76,93,81,76,71,64,49,94.5,78.5,77.6,67.6
28153000203,MS,Wayne County,000203,1143,16,364,745,3,2,1,0,12,832,7,296,518,1,2,1,0,7,202.9,335.2,166.6,259.2,162.6,299.2,226,344.2,217.9,352.3,202.9,335.2,166.6,259.2,222,348.3,195.2,318
28153000204,MS,Wayne County,000204,802,7,615,169,0,0,0,0,11,583,7,438,131,0,0,0,0,7,333,66,221,48,199,60,355,77,337,100,333,66,221,48,346,88.5,289,70.2
28153000301,MS,Wayne County,000301,1675,110,972,540,0,13,0,1,39,1312,72,836,361,0,13,0,1,29,592.9,157.1,461.4,129.7,433.3,158.9,575,190,556.9,208.1,592.9,157.1,461.4,129.7,566,199.1,523.9,168.8
28153000302,MS,Wayne County,000302,1010,13,671,299,4,2,0,2,19,791,9,538,229,4,2,0,2,7,304.6,178,224.7,116.1,200.9,137.1,322.7,155.2,298,179,304.6,178,224.7,116.1,310.3,167.1,270.2,153.1
28153000303,MS,Wayne County,000303,465,9,177,263,0,1,0,0,15,354,5,140,204,0,1,0,0,4,86,184,68,138,52,152,87,203,79,209,86,184,68,138,83,206,74.4,177.2
28153000304,MS,Wayne County,000304,538,1,68,464,0,0,0,0,5,399,1,49,348,0,0,0,0,1,62.6,208.4,61.6,169.3,52.8,193.7,74.4,243.7,72.4,247.6,62.6,208.4,61.6,169.3,73.4,245.6,64.8,212.5
28153000305,MS,Wayne County,000305,252,2,196,52,0,1,0,0,1,198,1,156,39,0,1,0,0,1,114.4,31.6,83.3,25.7,77.2,29.3,114.6,35.4,108.6,38.4,114.4,31.6,83.3,25.7,111.6,36.9,99.6,32.1
28153000401,MS,Wayne County,000401,830,25,153,640,0,3,0,0,9,620,19,145,448,0,3,0,0,5,103.5,235.1,73.1,180,59,202.7,101.5,230.3,93.9,239.3,103.5,235.1,73.1,180,97.7,234.8,86.2,217.5
28153000402,MS,Wayne County,000402,653,14,452,169,2,0,0,0,16,488,4,348,123,2,0,0,0,11,276.4,102.3,211.2,75.4,210.8,84.6,305.7,103.6,285.4,116.9,276.4,102.3,211.2,75.4,295.6,110.3,257.9,96.6
28153000403,MS,Wayne County,000403,1292,8,1092,175,4,1,0,1,11,987,6,847,121,2,1,0,1,9,514,81,386,61,362,57,563,78,537,93,514,81,386,61,550,85.5,472.4,74
28153000404,MS,Wayne County,000404,843,2,564,264,2,1,0,0,10,673,2,466,193,2,1,0,0,9,301,126,214,81,198,89,286,107,272,123,301,126,214,81,279,115,254.2,105.2
28153000405,MS,Wayne County,000405,433,5,324,94,5,0,0,0,5,333,1,254,72,5,0,0,0,1,145,47,116,40,105,44,170,53,162,62,145,47,116,40,166,57.5,139.6,49.2
28153000501,MS,Wayne County,000501,748,28,222,484,0,1,0,2,11,568,20,184,354,0,1,0,2,7,113.3,195.5,82.3,130,77.6,161.5,129.5,191.1,119.4,205.8,113.3,195.5,82.3,130,124.5,198.5,104.4,176.8
28153000502,MS,Wayne County,000502,2420,15,2316,30,4,2,0,0,53,1827,9,1762,17,4,1,0,0,34,1197,32,809,34,770,28,1234,45,1188,80,1197,32,809,34,1211,62.5,1039.6,43.8
28153000503,MS,Wayne County,000503,517,1,492,6,1,2,0,0,15,389,1,373,1,1,2,0,0,11,241,8,178,5,143,8,263,7,255,15,241,8,178,5,259,11,216,8.6
28153000505,MS,Wayne County,000505,398,0,381,10,3,0,0,0,4,303,0,294,2,3,0,0,0,4,159,3,117,2,126,7,186,4,173,13,159,3,117,2,179.5,8.5,152.2,5.8
28155000101,MS,Webster County,000101,209,5,125,73,0,0,0,1,5,183,3,106,69,0,0,0,1,4,68,60,48,43,51,51,81,49,76,57,68,60,48,43,78.5,53,64.8,52
28155000102,MS,Webster County,000102,1528,30,704,746,2,4,0,6,36,1202,15,592,569,0,4,0,1,21,386,412,320,304,275,340,398,425,369,455,386,412,320,304,383.5,440,349.6,387.2
28155000201,MS,Webster County,000201,200,2,173,25,0,0,0,0,0,152,0,131,21,0,0,0,0,0,96,10,83,7,78,6,100,8,98,8,96,10,83,7,99,8,91,7.8
28155000202,MS,Webster County,000202,620,8,551,48,0,0,0,0,13,474,3,429,34,0,0,0,0,8,330,29,251,27,250,24,337,20,322,30,330,29,251,27,329.5,25,298,26
28155000204,MS,Webster County,000204,669,14,538,87,2,1,1,1,25,503,8,412,71,2,1,0,0,9,267,45,197,23,181,29,235,39,215,46,267,45,197,23,225,42.5,219,36.4
28155000205,MS,Webster County,000205,453,6,416,24,1,1,0,0,5,367,4,336,21,1,1,0,0,4,202,30,170,15,160,17,235,28,227,32,202,30,170,15,231,30,198.8,24.4
28155000301,MS,Webster County,000301,182,2,169,1,0,0,0,0,10,156,1,146,1,0,0,0,0,8,100,4,74,3,76,6,104,3,99,7,100,4,74,3,101.5,5,90.6,4.6
28155000302,MS,Webster County,000302,663,17,446,181,0,0,0,4,15,539,14,389,133,0,0,0,0,3,174,59,126,43,119,56,181,67,164,78,174,59,126,43,172.5,72.5,152.8,60.6
28155000303,MS,Webster County,000303,575,3,519,35,5,1,0,0,12,454,2,411,29,2,1,0,0,9,287,30,217,21,219,24,290,32,278,37,287,30,217,21,284,34.5,258.2,28.8
28155000304,MS,Webster County,000304,452,3,362,64,4,1,0,0,18,341,3,286,46,3,1,0,0,2,173.2,34.6,132.6,24.7,122.7,30.7,198.9,40.6,189,46.5,173.2,34.6,132.6,24.7,194,43.5,163.3,35.4
28155000401,MS,Webster County,000401,356,9,325,9,0,0,0,2,11,288,7,263,9,0,0,0,2,7,200,13,139,12,144,14,192,16,176,23,200,13,139,12,184,19.5,170.2,15.6
28155000402,MS,Webster County,000402,999,13,842,114,0,2,0,3,25,720,7,615,86,0,2,0,3,7,395,80,330,65,301,74,468,90,466,92,395,80,330,65,467,91,392,80.2
28155000403,MS,Webster County,000403,910,19,602,268,0,1,0,0,20,652,8,442,189,0,1,0,0,12,297,119,246,70,212,95,342,115,330,129,297,119,246,70,336,122,285.4,105.6
28155000501,MS,Webster County,000501,453,5,421,10,0,0,0,0,17,324,3,303,6,0,0,0,0,12,195,13,155,9,150,6,214,12,195,23,195,13,155,9,204.5,17.5,181.8,12.6
28155000502,MS,Webster County,000502,501,4,479,0,0,0,0,4,14,382,1,363,0,0,0,0,4,14,268,10,199,6,187,9,312,10,290,27,268,10,199,6,301,18.5,251.2,12.4
28155000503,MS,Webster County,000503,568,4,497,56,0,0,0,0,11,439,1,390,39,0,0,0,0,9,243,42,180,39,165,40,282,54,264,64,243,42,180,39,273,59,226.8,47.8
28155000504,MS,Webster County,000504,588,11,522,41,0,2,0,0,12,445,6,401,32,0,1,0,0,5,300,30.9,250.6,22.7,250.1,25.4,325.7,36.5,313.1,46.2,300,30.9,250.6,22.7,319.4,41.4,287.9,32.3
28157000101,MS,Wilkinson County,000101,669,4,249,400,2,0,0,0,14,520,3,200,305,2,0,0,0,10,150,240,110,139,89,158,130,223,130,216,150,240,110,139,130,219.5,121.8,195.2
28157000102,MS,Wilkinson County,000102,847,3,165,662,0,0,0,1,16,612,3,129,467,0,0,0,1,12,74,387,75,242,62,266,75,389,83,372,74,387,75,242,79,380.5,73.8,331.2
28157000201,MS,Wilkinson County,000201,907,22,153,711,6,0,0,0,15,695,18,134,525,6,0,0,0,12,100.7,399.9,72.7,232.1,62.6,257.4,113.8,391.2,112.8,380.2,100.7,399.9,72.7,232.1,113.3,385.7,92.5,332.2
28157000202,MS,Wilkinson County,000202,709,3,193,492,0,0,0,0,21,592,3,169,409,0,0,0,0,11,72.3,275.7,37.2,176.5,41.2,194.6,68.3,246.7,69.3,245.7,72.3,275.7,37.2,176.5,68.8,246.2,57.7,227.8
28157000301,MS,Wilkinson County,000301,1480,12,493,930,3,1,0,4,37,1123,9,426,658,3,0,0,4,23,293,462,214,302,198,307,294,444,289,445,293,462,214,302,291.5,444.5,257.6,392
28157000401,MS,Wilkinson County,000401,1051,3,151,867,2,3,0,0,25,832,3,126,679,2,1,0,0,21,86.1,588.6,77.2,373.9,73.2,401.6,96.9,506.5,94,502.5,86.1,588.6,77.2,373.9,95.5,504.5,85.5,474.6
28157000402,MS,Wilkinson County,000402,383,4,185,186,0,1,0,1,6,317,3,156,151,0,1,0,1,5,91.2,90.5,61.2,63.9,56.2,76,101.2,102.3,102.2,99.3,91.2,90.5,61.2,63.9,101.7,100.8,82.4,86.4
28157000501,MS,Wilkinson County,000501,1514,8,501,978,2,3,0,4,18,1396,6,473,893,2,3,0,4,15,207.2,247.3,140,166.1,127.8,175.4,205.3,283.7,191.3,278.1,207.2,247.3,140,166.1,198.3,280.9,174.3,230.1
28157000502,MS,Wilkinson County,000502,740,9,405,296,1,0,0,2,27,587,9,340,214,1,0,0,2,21,229,149,153,116,132,118,225,143,210,144,229,149,153,116,217.5,143.5,189.8,134
28157000503,MS,Wilkinson County,000503,287,2,30,242,0,0,0,1,12,205,2,18,180,0,0,0,1,4,14.8,17.7,10,11.9,9.2,12.6,14.7,20.3,13.7,19.9,14.8,17.7,10,11.9,14.2,20.1,12.5,16.5
28159000102,MS,Winston County,000102,3767,60,1991,1596,4,18,0,5,93,2934,46,1654,1165,4,13,0,5,47,1015,539,847,416,763,478,1023,627,972,665,1015,539,847,416,997.5,646,924,545
28159000104,MS,Winston County,000104,538,18,390,110,3,7,0,0,10,427,8,324,83,3,5,0,0,4,233,83,211,60,185,72,262,89,252,97,233,83,211,60,257,93,228.6,80.2
28159000201,MS,Winston County,000201,1047,2,767,256,6,2,0,0,14,850,0,645,190,5,1,0,0,9,430,151,342,119,306,130,441,156,423,174,430,151,342,119,432,165,388.4,146
28159000203,MS,Winston County,000203,2095,39,1553,304,135,2,0,3,59,1575,16,1195,241,94,2,0,3,24,848,178,646,130,579,139,919,184,883,210,848,178,646,130,901,197,775,168.2
28159000204,MS,Winston County,000204,615,9,335,258,1,1,0,0,11,516,5,299,208,1,0,0,0,3,237,144,193,136,176,150,230,182,219,190,237,144,193,136,224.5,186,211,160.4
28159000301,MS,Winston County,000301,1666,17,209,1406,1,3,1,3,26,1193,11,169,987,1,1,1,3,20,108,686,96,472,82,522,109,686,96,715,108,686,96,472,102.5,700.5,98.2,616.2
28159000303,MS,Winston County,000303,1771,7,1172,562,4,3,0,2,21,1411,3,941,446,2,3,0,2,14,699,370,563,301,513,335,727,396,688,435,699,370,563,301,707.5,415.5,638,367.4
28159000401,MS,Winston County,000401,880,4,102,750,2,0,0,0,22,660,3,85,556,1,0,0,0,15,45,404,46,304,34,329,56,398,51,413,45,404,46,304,53.5,405.5,46.4,369.6
28159000402,MS,Winston County,000402,1967,31,262,1650,1,1,0,2,20,1394,25,226,1122,0,1,0,2,18,142,715,139,552,115,621,171,726,153,761,142,715,139,552,162,743.5,144,675
28159000405,MS,Winston County,000405,635,1,424,203,0,0,0,0,7,496,0,355,137,0,0,0,0,4,285,96,227,72,210,75,289,90,277,98,285,96,227,72,283,94,257.6,86.2
28159000502,MS,Winston County,000502,1540,28,918,550,3,2,0,4,35,1237,20,785,409,2,2,0,3,16,529,250,422,165,371,199,512,256,482,271,529,250,422,165,497,263.5,463.2,228.2
28159000504,MS,Winston County,000504,1193,10,733,433,2,0,0,0,15,957,6,585,359,0,0,0,0,7,339,234,244,173,225,197,373,250,350,274,339,234,244,173,361.5,262,306.2,225.6
28161000101,MS,Yalobusha County,000101,841,9,472,324,5,0,0,0,31,669,4,393,247,4,0,0,0,21,222.9,139.9,179.9,109,159.9,122,236.9,149.9,219.9,159.9,222.9,139.9,179.9,109,228.4,154.9,203.9,136.1
