GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_18_rep_new,uss_18_dem_klo,gov_18_rep_joh,gov_18_dem_wal,atg_18_rep_war,atg_18_dem_ell,sos_18_rep_how,sos_18_dem_sim,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_smi,uss_20_rep_lew,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
27163000195,MN,Washington County,000195,843,427,314,8,11,45,0,3,35,594,250,276,6,11,37,0,3,11,95.6,103.4,42.2,100.8,52.5,83.6,50,78.4,50.8,88.7,119.7,92.2,90.4,78.4,95.6,103.4,48.9,87.9,85.3,105.1,66,95
27163000200,MN,Washington County,000200,3733,102,3348,49,8,58,0,14,154,2846,57,2616,45,4,37,0,9,78,883.5,1054.7,738.1,1245.2,900.7,1058.1,945.1,916.5,893.2,1009.1,1356.2,1020.1,1266.4,1028.1,883.5,1054.7,869.3,1057.2,1024.1,1311.3,915.5,1129.5
27163000205,MN,Washington County,000205,4405,97,3803,196,2,115,0,17,175,3313,63,2971,102,0,82,0,11,84,1171.2,1321,920.7,1545.1,1144.7,1329.8,1216.9,1127.4,1168.6,1230.1,1704.3,1209.5,1583.4,1217.2,1171.2,1321,1112.7,1308.1,1213.3,1643.8,1149.8,1405.9
27163000210,MN,Washington County,000210,664,8,616,1,3,5,5,10,16,555,5,517,0,3,4,3,10,13,156.3,367.9,127.3,417.8,159.9,381,167.4,353.9,160.8,367.5,442.1,156.5,415.8,169.4,156.3,367.9,153.9,380,162.9,429,156.8,392.3
27163000215,MN,Washington County,000215,2670,33,2513,8,3,25,2,8,78,2188,15,2078,4,3,22,0,4,62,895.3,862.5,707,1009.6,872.7,837.1,894.3,737.1,859,801.8,962.6,1026.7,902.8,1012,895.3,862.5,833.2,846.4,1019.3,932.7,895.3,873.3
27163000220,MN,Washington County,000220,3797,300,2557,370,44,284,0,12,230,2859,204,2096,221,32,185,0,12,109,800.9,758.6,551.9,851,638.5,758.2,650.7,675,644.5,749.9,1066.4,963.3,913.4,876.1,800.9,758.6,621.4,758.5,919.7,989.9,732.3,824.6
27163000225,MN,Washington County,000225,3007,239,1968,228,22,372,2,17,159,2354,168,1666,148,22,243,2,15,90,657.8,740.6,429.2,779.5,492.7,699.1,516.9,618.7,490.5,660.6,911.2,733.9,791.5,662.9,657.8,740.6,482.3,689.5,698.4,851.4,569.1,743
27163000230,MN,Washington County,000230,3082,153,1861,424,14,419,1,13,197,2384,97,1628,263,13,272,0,7,104,576.6,787,362.6,796.8,441.7,709.4,453.2,644.9,439.7,680.7,990.1,571,817,531.7,576.6,787,424.3,707.9,551.4,903.5,482.4,775.1
27163000235,MN,Washington County,000235,4736,316,3120,471,8,575,5,15,226,3728,189,2725,296,8,381,5,13,111,1003,1322,638,1433,775,1291,833,1145,777,1244,1648,1151,1482,1021,1003,1322,755.8,1278.2,1086,1565,885.4,1366.4
27163000240,MN,Washington County,000240,3433,212,2249,396,0,409,0,11,156,2697,143,1949,253,0,268,0,8,76,697,982,433,1083,531,972,578,848,536,925,1220,748,1078,690,697,982,519.5,957,719,1149,601.9,1015.4
27163000245,MN,Washington County,000245,4354,363,2663,611,21,437,0,25,234,3396,217,2298,406,19,290,0,18,148,856.6,1067.2,522.5,1163,632.1,1035.4,669.1,927.8,629.2,990.5,1329,871.6,1173.9,784.3,856.6,1067.2,613.2,1029.2,827.9,1251.4,709.3,1098.1
27163000250,MN,Washington County,000250,3423,177,2295,391,1,425,0,8,126,2646,112,1920,238,1,295,0,1,79,835.8,862.1,600.2,940,705,809.2,739.8,714.7,713.5,763.4,1055.8,912,922.8,873.2,835.8,862.1,689.6,806.8,892.6,989.3,768.5,866.8
27163000255,MN,Washington County,000255,4977,266,3471,276,19,752,4,13,176,3923,158,2990,180,11,477,4,13,90,1260.3,1561.6,870.9,1706.8,1079.8,1472.4,1165.4,1259.7,1063.7,1422.2,1860.2,1361,1682.4,1315.3,1260.3,1561.6,1044.9,1465.3,1338.2,1771.3,1159.5,1566.5
27163000260,MN,Washington County,000260,1291,27,1069,47,5,96,0,2,45,1103,16,945,36,5,72,0,2,27,315.8,382.7,224.3,420.5,272.7,366,293,319.4,279.8,343.1,452.2,337.8,415.2,345.7,315.8,382.7,267.4,362.2,341.8,433.7,295.6,385.6
27163000270,MN,Washington County,000270,4849,149,4058,232,51,153,1,24,181,4155,109,3560,212,47,107,0,17,103,1097.3,1212.9,779.7,1398.6,946.2,1212.2,1008,1058.4,972.5,1157.6,1492.2,1132,1374.8,1072.3,1097.3,1212.9,926.6,1206.7,1102.2,1433.5,1001.2,1272.4
27163000275,MN,Washington County,000275,377,10,341,0,0,6,0,0,20,293,7,266,0,0,6,0,0,14,127,120.4,102.2,138.1,120.9,117.5,130.1,99.7,124.4,109.1,141.1,133.3,129.2,132.7,127,120.4,119.4,116.1,133,135.2,124.4,122.2
27163000280,MN,Washington County,000280,353,8,330,0,0,1,0,2,12,299,2,284,0,0,1,0,2,10,104.1,123.9,77.3,141.8,99,125.9,103.9,106.2,95.1,127.8,136.9,116,128.9,118.8,104.1,123.9,93.8,125.4,117.4,132.9,102,127.3
27163000285,MN,Washington County,000285,1494,126,1047,97,10,105,0,8,101,1135,86,852,60,9,69,0,7,52,293.3,257.2,166.9,309.9,198.9,278,201.9,252.4,212.5,281.7,342.7,315.3,282.5,276.9,293.3,257.2,195.1,280.5,296.1,312.6,238,286.3
27163000290,MN,Washington County,000290,374,46,225,21,5,37,0,4,36,252,30,156,18,5,23,0,3,17,85,58.9,48.8,60.7,57.5,57.9,60.7,48.3,58.5,52.7,82.4,80.4,82.6,71,85,58.9,56.4,54.9,75.7,82.5,66,63.4
27163000295,MN,Washington County,000295,1916,168,1451,65,13,121,0,10,88,1451,97,1170,45,8,80,0,6,45,398.9,423.9,243,458.4,292.9,389.4,300.7,339.4,299.8,380.8,483.3,454,424.7,398,398.9,423.9,284.1,392,426,454,341.1,414.3
27163000300,MN,Washington County,000300,1742,111,1355,35,6,140,0,2,93,1335,64,1114,26,4,82,0,1,44,410.6,389.7,278.1,438.6,321,398.7,325.9,357.8,327.9,378.8,470.5,491.4,417.6,441.6,410.6,389.7,313.2,393.5,466.5,444,370.9,407.4
27163000305,MN,Washington County,000305,3984,80,3696,10,6,23,0,20,149,3212,62,3006,0,1,17,0,20,106,1333.3,1042.2,1033.5,1357,1247.5,1136,1271.3,981.5,1251.3,1055.9,1274.1,1541.9,1215.5,1472.1,1333.3,1042.2,1200.9,1132.6,1507,1244.8,1307.3,1151.7
27163000310,MN,Washington County,000310,1973,84,1611,129,5,48,0,8,88,1477,41,1287,74,5,29,0,1,40,472.1,516.6,319.8,587.1,385.6,507,404.6,449.5,379,508.1,649.2,513.5,558.3,484.6,472.1,516.6,372.3,512.9,499,603.7,422.8,539.4
27163000315,MN,Washington County,000315,2714,76,2393,59,11,32,0,16,127,2133,50,1902,46,11,26,0,10,88,545.4,912.8,412.9,1021.9,502.7,929.7,528.8,828.3,500.2,902.8,1095.7,630.3,1004.9,588.5,545.4,912.8,486.1,920.7,609.4,1050.3,529.8,956.6
27163000320,MN,Washington County,000320,2083,101,1813,28,13,24,1,3,100,1645,54,1479,23,12,17,1,0,59,424.4,693.6,312.3,733.7,379.4,656.6,385.4,597.5,387.4,640.6,802.7,490.4,745.7,462.4,424.4,693.6,366.1,657.1,476.4,774.2,405.9,695.8
27163000325,MN,Washington County,000325,2929,86,2623,27,8,28,4,10,143,2380,42,2198,19,4,17,4,8,88,650.9,1054.5,510.4,1146.5,605.4,1031.8,642,905.1,617.3,983.3,1237.5,735,1127.7,711.2,650.9,1054.5,593.8,1016.7,723.1,1182.6,638.9,1069.5
27163000330,MN,Washington County,000330,4942,124,4555,35,6,67,0,5,150,3583,64,3357,21,6,51,0,4,80,1330,1342,985,1658,1248,1380,1318,1170,1271,1290,1848,1501,1684,1518,1330,1342,1205.5,1374.5,1509.5,1766,1310.1,1481.7
27163000340,MN,Washington County,000340,2733,104,2409,22,5,56,2,8,127,2146,54,1975,10,3,40,2,0,62,784,869,587.8,1009.1,703.2,875,739.6,772.4,729.7,830.6,1041,804.7,969,801.8,784,869,690.1,871.8,803.3,1005,735.8,909.4
27163000345,MN,Washington County,000345,2020,48,1806,15,4,28,0,1,118,1443,29,1331,8,4,21,0,1,49,474,614,366.2,746.9,463.8,641,465.4,582.6,435.3,630.4,881,518.3,823,537.2,474,614,432.7,650.2,527.7,852,465.7,702.7
27163000350,MN,Washington County,000350,1866,22,1750,5,0,28,0,6,55,1534,13,1454,0,0,22,0,6,39,695.1,633,518.1,767.2,641.5,634.6,672,541.5,654.5,602.8,768.8,724.1,697.1,733.7,695.1,633,621.5,636.5,728.9,733,662.7,663.6
27163000360,MN,Washington County,000360,3976,95,3506,28,6,201,0,7,133,3048,48,2754,20,3,123,0,7,93,1366.4,1029.1,1073.2,1259.4,1302.3,1019.3,1354,853,1312.5,949.5,1364,1426.6,1225.6,1471.2,1366.4,1029.1,1260.5,1020.3,1448.9,1294.8,1329.5,1100
27163000365,MN,Washington County,000365,397,12,369,1,0,6,0,1,8,335,9,311,1,0,6,0,1,7,100.8,101.1,57,116.1,71.9,97.3,78.8,85.3,77.7,91.3,122.2,104.7,115.2,107.6,100.8,101.1,71.3,97.5,106.2,118.7,85.5,104.1
27163000370,MN,Washington County,000370,515,26,418,8,4,8,0,8,43,404,12,348,8,1,7,0,8,20,141.7,157.8,97.4,177,109,166.7,115.1,146,109.7,157.5,204.7,178,177.7,164.5,141.7,157.8,107.8,161.8,171.2,191.2,130.8,169.6
27163000375,MN,Washington County,000375,4005,318,2638,424,8,375,4,19,219,3058,212,2188,276,6,245,3,13,115,733,1113.6,479.4,1159.5,577.2,1054.6,611.2,944.8,572.3,1022.7,1371.2,792,1229.4,750,733,1113.6,560,1045.4,771,1300.3,645,1128
27163000380,MN,Washington County,000380,5053,248,3396,555,16,634,3,21,180,3918,168,2834,343,8,448,3,13,101,916.8,1356.9,755.9,1434.5,891.7,1266.5,967,1117.4,902.5,1228.5,1731.1,1003.8,1568,1004,916.8,1356.9,879.3,1261.7,1003.9,1649.6,920.2,1386.1
27163000385,MN,Washington County,000385,3010,170,1922,249,10,507,0,8,144,2302,101,1609,164,6,348,0,3,71,527.4,763.3,334.5,844.4,397.5,773.2,423,692.4,410.5,748.5,1071.6,510.8,949.3,497.7,527.4,763.3,391.4,764.6,504.2,1010.4,443.1,834.7
27163000390,MN,Washington County,000390,4100,220,3079,294,7,281,0,13,206,3168,125,2543,201,2,188,0,5,104,709.3,1070.6,513.7,1143.9,608.6,1039,644.4,924.1,616.9,994.9,1313.7,753.4,1188.8,749.3,709.3,1070.6,595.9,1025.5,751.4,1251.3,656.5,1096.4
27163000395,MN,Washington County,000395,4318,275,3026,474,17,270,0,17,239,3373,159,2561,311,14,205,0,8,115,836,1366,577,1434,669,1336,717,1183,670,1289,1718,917,1525,891,836,1366,658.2,1310.5,904,1621.5,753.9,1407.3
27163000400,MN,Washington County,000400,3015,114,2261,203,1,328,0,4,104,2208,69,1738,114,1,228,0,1,57,733,980,604,1050,710,945,770,812,724,878,1189,783,1095,812,733,980,702,921.2,797.5,1142,733.7,992.7
27163000405,MN,Washington County,000405,3654,158,2576,293,12,432,0,3,180,2842,95,2123,199,12,298,0,3,112,923.8,1329.3,763.8,1426.5,903.9,1259.5,952.9,1147.8,896.2,1225.1,1660.9,1048.2,1504.5,1043.2,923.8,1329.3,879.2,1264.7,1045.7,1582.7,933.2,1364.8
27163000410,MN,Washington County,000410,4458,182,3500,154,0,389,0,8,225,3319,106,2716,112,0,290,0,5,90,1149.2,1342.2,861.8,1567.4,1071.1,1349,1158.3,1174.7,1069.2,1280.9,1758.2,1185.4,1578.8,1231.4,1149.2,1342.2,1040.1,1343,1208.4,1668.5,1103.8,1435.9
27163000415,MN,Washington County,000415,7849,313,5402,941,31,780,1,21,360,5663,184,4164,552,26,558,0,7,172,1614.3,2030.7,1191.4,2300.8,1446.4,2019.9,1500.3,1825.8,1447.3,1954.6,2925.8,1839.3,2625.8,1857.5,1614.3,2030.7,1396.4,2025.3,1848.4,2775.8,1556.7,2240.5
27163000420,MN,Washington County,000420,4997,225,3531,374,13,628,5,17,204,3749,156,2779,262,9,428,1,8,106,1224.7,1643.4,931.3,1807.1,1140.4,1589,1226.6,1379.9,1160.1,1505.1,2141.3,1336.6,1931.2,1347.7,1224.7,1643.4,1114.6,1570.3,1342.1,2036.2,1195.3,1713.8
27163000425,MN,Washington County,000425,4470,182,3470,246,12,340,0,17,203,3272,115,2636,149,3,253,0,10,106,1037,1485,797,1674,958,1481,1030,1310,965,1442,1868,1085,1686,1141,1037,1485,937.5,1476.8,1113,1777,1001.9,1563.7
27163000430,MN,Washington County,000430,5093,247,3343,439,3,770,0,33,258,3665,160,2557,272,3,545,0,14,114,1033,1332,760,1454,942,1258,997,1098,943,1201,1765,1174,1557,1185,1033,1332,910.5,1252.8,1179.5,1661,1004.9,1380.7
27163000435,MN,Washington County,000435,4574,250,3214,171,11,660,0,31,237,2997,161,2189,97,8,420,0,22,100,970.9,1014,761.7,1153.7,947.7,957.3,982.4,838.4,926.4,931.9,1410.3,1096.4,1247.3,1169.8,970.9,1014,904.5,970.3,1133.1,1328.8,979.3,1079
27163000440,MN,Washington County,000440,3912,169,3039,122,6,418,3,8,147,3119,92,2554,93,6,299,3,6,66,706.1,762.3,639,995,786.4,831.7,818.4,747.4,789.3,792.7,1336.4,999.5,1216.6,1037.4,706.1,762.3,758.3,841.7,1018.5,1276.5,825.2,954.6
27163000445,MN,Washington County,000445,6075,245,4350,236,14,933,0,20,277,4059,153,3019,154,9,610,0,9,105,869.9,808.3,914.5,1208.5,1132,988,1160.8,855,1122.1,942.4,2045.6,1660.3,1816.2,1743.7,869.9,808.3,1082.4,998.5,1702,1930.9,1229,1237.7
27163000450,MN,Washington County,000450,6519,287,4714,325,18,811,3,18,343,4187,148,3131,194,8,528,3,12,163,1321.6,1443.5,1011.6,1642.7,1258.7,1391.6,1343.7,1220.5,1258.7,1322.6,1966.9,1532.9,1728.7,1597.8,1321.6,1443.5,1218.2,1394.4,1565.3,1847.8,1332.1,1530.9
27165000005,MN,Watonwan County,000005,130,4,125,0,0,0,0,0,1,106,1,104,0,0,0,0,0,1,59.4,23.6,36.8,45.2,44.3,37.7,52.8,26.4,45.2,32,25.4,57.5,33,53.7,59.4,23.6,44.8,35.4,55.6,29.2,50,31.9
27165000010,MN,Watonwan County,000010,266,6,251,0,0,1,0,0,8,184,1,178,0,0,1,0,0,4,92,30,71,34,82,25,85,20,81,23,30,119,33,115,92,30,79.8,25.5,117,31.5,92.1,27.9
27165000015,MN,Watonwan County,000015,601,269,282,1,0,40,0,0,9,418,153,232,1,0,26,0,0,6,109.5,57,82.3,72.3,90.5,63.3,102.2,47.9,95.9,54.2,55.1,119.4,54.2,107.7,109.5,57,92.7,59.4,113.5,54.7,101.1,57.7
27165000020,MN,Watonwan County,000020,200,3,197,0,0,0,0,0,0,161,3,158,0,0,0,0,0,0,123.5,27.5,93.3,37.4,98.2,33.5,101.6,27.6,98.9,28.3,27.3,130.8,31.4,122.4,123.5,27.5,98,31.7,126.6,29.4,109.8,30.4
27165000025,MN,Watonwan County,000025,84,4,78,1,0,0,0,0,1,72,4,68,0,0,0,0,0,0,19.6,10.4,12.2,14.8,9.7,17.3,15.2,9.6,14.8,12.9,15.6,30.5,14,24.3,19.6,10.4,13,13.6,27.4,14.8,18,13.5
27165000030,MN,Watonwan County,000030,207,0,202,0,0,3,0,0,2,153,0,150,0,0,3,0,0,0,71,28,47,35,46,39,54,24,56,25,27,77,29,68,71,28,50.8,30.8,72.5,28,59.9,29.6
27165000035,MN,Watonwan County,000035,79,6,70,2,0,0,0,0,1,57,3,52,1,0,0,0,0,1,24,14,15,12,15,13,16,12,16,12,11,23,11,18,24,14,15.5,12.2,20.5,11,18.1,12.1
27165000040,MN,Watonwan County,000040,204,14,189,0,0,0,0,0,1,166,11,155,0,0,0,0,0,0,68,30,40,42,44,38,44,25,49,27,35,64,39,57,68,30,44.2,33,60.5,37,52.3,33.7
27165000045,MN,Watonwan County,000045,339,12,322,0,0,2,0,0,3,271,4,262,0,0,2,0,0,3,122,78,102,94,114,84,119,69,114,76,85,150,87,139,122,78,112.2,80.8,144.5,86,122.9,81.9
27165000050,MN,Watonwan County,000050,2396,783,1559,17,1,4,0,2,30,1760,485,1242,13,1,4,0,1,14,423,395.7,248.4,476.9,291.4,428.9,340.7,334.6,322.6,376.6,452.9,511.1,432.9,445,423,395.7,300.8,404.3,478.1,442.9,368.9,414.1
27165000060,MN,Watonwan County,000060,305,17,277,0,0,0,0,0,11,246,8,233,0,0,0,0,0,5,122,51.3,87.6,66.1,88.6,64.1,104.3,42.4,98.4,45.4,61.1,133.9,65.1,123,122,51.3,94.7,54.5,128.4,63.1,108.2,56.5
27165000065,MN,Watonwan County,000065,237,9,220,0,0,0,0,1,7,190,4,183,0,0,0,0,0,3,91,52,72,62,77,58,79,50,74,52,55,111,55,98,91,52,75.5,55.5,104.5,55,86,54.9
27165000070,MN,Watonwan County,000070,123,6,115,2,0,0,0,0,0,87,1,84,2,0,0,0,0,0,42,14,36,23,38,20,42,16,42,17,20,42,20,40,42,14,39.5,19,41,20,40.3,18.6
27165000075,MN,Watonwan County,000075,165,4,158,2,0,0,0,0,1,136,2,134,0,0,0,0,0,0,62.1,30.5,41.4,50.2,40.4,49.2,55.2,32.5,49.2,36.5,31.5,78.8,41.4,69,62.1,30.5,46.5,42.1,73.9,36.4,56.6,38.8
27165000080,MN,Watonwan County,000080,71,1,68,0,0,1,0,0,1,57,0,55,0,0,1,0,0,1,32,7,26,10,22,9,27,3,28,5,5,41,8,33,32,7,25.8,6.8,37,6.5,29.9,6.7
27165000085,MN,Watonwan County,000085,283,3,271,0,0,4,0,1,4,213,3,205,0,0,4,0,0,1,95,57,76,70,82,63,90,48,86,53,59,120,77,101,95,57,83.5,58.5,110.5,68,92.9,61
27165000090,MN,Watonwan County,000090,273,18,245,0,0,1,0,0,9,219,8,208,0,0,1,0,0,2,128.7,58.5,86.2,82.6,97.4,67.6,109.4,54,106.2,57.8,67.2,133.9,63.8,129.2,128.7,58.5,99.8,65.5,131.5,65.5,113,64.5
27165000095,MN,Watonwan County,000095,2572,1057,1419,13,7,16,0,5,55,1927,660,1201,6,7,14,0,1,38,470.7,418.7,286.2,450.1,319.3,419.1,376.5,338.8,354.5,364.8,460.7,509,405.9,436.8,470.7,418.7,334.1,393.2,472.9,433.3,393.3,408.3
27165000110,MN,Watonwan County,000110,2221,970,1199,3,5,10,0,6,28,1601,589,975,2,5,7,0,5,18,403.6,371.2,220.8,413.3,259.9,378.1,295.5,292,287.6,319.2,396.5,410.3,381.4,357.3,403.6,371.2,265.9,350.6,383.8,389,319.3,364.5
27165000125,MN,Watonwan County,000125,248,31,214,0,0,3,0,0,0,202,20,181,0,0,1,0,0,0,94.9,37.6,65.8,63,71.4,59.2,83.6,41.3,80.8,43.2,38.5,111.8,47.9,96.8,94.9,37.6,75.4,51.7,104.3,43.2,86.4,47.2
27165000135,MN,Watonwan County,000135,249,10,228,1,0,1,0,0,9,190,3,182,0,0,1,0,0,4,114,22,73,46,87,38,96,25,97,24,28,129,30,118,114,22,88.2,33.2,123.5,29,102,30.4
27167000005,MN,Wilkin County,000005,136,4,125,0,4,0,0,0,3,95,2,88,0,4,0,0,0,1,74,7,50,15,63,6,61,7,61,6,13,73,13,66,74,7,58.8,8.5,69.5,13,64,9.6
27167000010,MN,Wilkin County,000010,57,0,57,0,0,0,0,0,0,43,0,43,0,0,0,0,0,0,26.6,10.3,15.1,14.6,19.3,9.4,21.2,8.5,19.3,8.4,11.4,26.7,12.6,24.5,26.6,10.3,18.7,10.2,25.6,12,21.8,10.7
27167000015,MN,Wilkin County,000015,155,2,145,0,4,0,0,0,4,121,1,117,0,2,0,0,0,1,49,31,28,51,35,44,34,42,40,41,40,53,42,38,49,31,34.2,44.5,45.5,41,39.6,41.6
27167000020,MN,Wilkin County,000020,78,1,75,0,0,0,0,0,2,61,0,59,0,0,0,0,0,2,28.6,7.9,17.8,12.8,18.8,11.8,21.7,8.9,18.8,11.8,8.9,31.6,8.9,29.6,28.6,7.9,19.3,11.4,30.6,8.9,23.8,10.2
27167000025,MN,Wilkin County,000025,144,3,140,1,0,0,0,0,0,104,2,102,0,0,0,0,0,0,64,17,27,27,35,17,31,19,33,18,12,75,23,61,64,17,31.5,20.2,68,17.5,46.6,19
27167000030,MN,Wilkin County,000030,1316,43,1177,12,24,8,0,0,52,1013,27,927,8,14,6,0,0,31,391.7,170.7,238.8,248.7,284.6,191,283.4,179,288.4,180.9,214.9,422.9,227.1,352.4,391.7,170.7,273.8,199.9,387.6,221,323.2,201.8
27167000035,MN,Wilkin County,000035,1292,67,1121,14,31,0,1,2,56,995,43,898,12,19,0,0,1,22,343,163.6,193.6,205.5,244.2,148.8,240,148.9,247.1,147.7,181.7,429.3,177.9,359,343,163.6,231.2,162.7,394.1,179.8,293.7,167.7
27167000040,MN,Wilkin County,000040,822,26,739,4,9,0,0,2,42,643,13,591,4,7,0,0,1,27,216.5,130.4,103.2,152.5,128.8,123,129.6,117,129.5,121,133.9,218.4,133.1,203.9,216.5,130.4,122.8,128.4,211.1,133.5,161.4,130.1
27167000050,MN,Wilkin County,000050,215,1,199,3,2,0,0,1,9,170,0,159,0,1,0,0,1,9,92,13.7,58.3,33.7,72.8,19.1,67.4,20.9,70.1,15.5,16.4,98.3,20.9,90.1,92,13.7,67.1,22.3,94.2,18.7,78.4,20
27167000055,MN,Wilkin County,000055,164,21,135,1,3,0,0,0,4,116,10,103,0,1,0,0,0,2,59.1,34,26.1,35,29.1,26,30.1,22,30.1,27,17,62.1,27,45.1,59.1,34,28.8,27.5,53.6,22,40.2,26.9
27167000060,MN,Wilkin County,000060,68,0,66,1,0,0,0,0,1,46,0,45,0,0,0,0,0,1,22.9,6,13.9,5,16.9,2,14.9,1,15.9,0,2,29.9,4,22.9,22.9,6,15.4,2,26.4,3,19.6,2.8
27167000065,MN,Wilkin County,000065,53,4,44,0,1,0,0,0,4,47,3,40,0,0,0,0,0,4,18,8,12,15,15,12,17,10,13,12,7,18,7,16,18,8,14.2,12.2,17,7,15.6,10.1
27167000070,MN,Wilkin County,000070,105,1,102,0,0,0,0,0,2,79,1,77,0,0,0,0,0,1,55.2,8.2,29.3,21,38.2,13,37.4,11.8,35.6,13.7,14.1,52.5,15.9,45.8,55.2,8.2,35.1,14.9,49.1,15,42,14
27167000072,MN,Wilkin County,000072,36,1,33,0,1,0,0,0,1,29,1,27,0,1,0,0,0,0,10,7,7,7,6,7,7,7,7,6,9,12,10,9,10,7,6.8,6.8,10.5,9.5,8.3,7.6
27167000075,MN,Wilkin County,000075,89,2,87,0,0,0,0,0,0,75,2,73,0,0,0,0,0,0,31,25,21,26,24,24,20,24,24,21,22,43,23,33,31,25,22.2,23.8,38,22.5,28,23.6
27167000080,MN,Wilkin County,000080,126,0,121,0,1,0,0,0,4,100,0,97,0,0,0,0,0,3,46,15,27,24,32,20,31,21,29,22,20,44,23,38,46,15,29.8,21.8,41,21.5,35.3,20.7
27167000085,MN,Wilkin County,000085,104,1,93,0,0,0,0,0,10,74,1,69,0,0,0,0,0,4,34.4,19.1,17.2,22.2,20.2,17.1,24.3,14.1,19.2,17.1,23.1,37.4,24.1,35.4,34.4,19.1,20.2,17.6,36.4,23.6,26.9,19.6
27167000090,MN,Wilkin County,000090,65,1,62,0,0,0,0,0,2,50,0,50,0,0,0,0,0,0,20.4,8.4,10.2,9.3,11.1,11.1,11.1,11.1,12.1,10.2,7.4,19.5,10.2,13.9,20.4,8.4,11.1,10.4,16.7,8.8,14.1,9.7
27167000095,MN,Wilkin County,000095,58,1,56,0,1,0,0,0,0,44,0,44,0,0,0,0,0,0,23.1,6,10.7,13.3,15.2,8.9,16.1,7.2,16.2,7.1,9.6,22.2,9.8,19.9,23.1,6,14.6,9.1,21.1,9.7,17.6,8.8
27167000100,MN,Wilkin County,000100,41,0,40,0,0,0,0,0,1,37,0,37,0,0,0,0,0,0,22,9,17,15,22,10,19,12,23,8,12,20,17,13,22,9,20.2,11.2,16.5,14.5,19.4,11.9
27167000105,MN,Wilkin County,000105,53,0,51,0,0,0,0,0,2,41,0,40,0,0,0,0,0,1,19,7,10,13,14,9,14,9,14,9,12,19,16,17,19,7,13,10,18,14,15.3,10.7
27167000110,MN,Wilkin County,000110,80,0,80,0,0,0,0,0,0,59,0,59,0,0,0,0,0,0,35,17,17,22,19,19,19,18,18,16,18,33,17,29,35,17,18.2,18.8,31,17.5,24.3,18.1
27167000113,MN,Wilkin County,000113,67,12,51,1,1,0,0,0,2,41,12,27,1,1,0,0,0,0,11,4,11,2,13,0,11,1,11,1,2,14,2,13,11,4,11.5,1,13.5,2,12,1.7
27167000115,MN,Wilkin County,000115,51,0,51,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,33,3,23,8,28,2,26,2,25,3,3,37,4,33,33,3,25.5,3.8,35,3.5,29.3,3.6
27167000120,MN,Wilkin County,000120,72,0,71,0,0,0,0,0,1,61,0,61,0,0,0,0,0,0,29,14,20,21,25,11,25,12,23,13,12,37,16,32,29,14,23.2,14.2,34.5,14,27.3,14.1
27167000125,MN,Wilkin County,000125,228,6,215,0,0,0,0,0,7,156,4,148,0,0,0,0,0,4,69,28,57,48,66,38,68,37,66,39,36,89,35,79,69,28,64.2,40.5,84,35.5,70.6,37.3
27167000130,MN,Wilkin County,000130,100,1,97,2,0,0,0,0,0,82,0,82,0,0,0,0,0,0,34,11,22,19,29,9,29,9,26,12,15,43,17,38,34,11,26.5,12.2,40.5,16,31.6,13.1
27167000135,MN,Wilkin County,000135,301,5,285,1,2,0,0,0,8,219,3,210,1,2,0,0,0,3,80.6,49.2,38.5,57.3,46.5,48.3,45.6,45.6,43.9,49.2,68.9,72.5,58.2,68,80.6,49.2,43.6,50.1,70.3,63.6,56.5,53.8
27167000140,MN,Wilkin County,000140,135,1,124,0,0,0,0,0,10,107,1,102,0,0,0,0,0,4,68,16,45,36,62,18,57,21,60,18,17,78,27,66,68,16,56,23.2,72,22,62.3,21.9
27167000145,MN,Wilkin County,000145,71,0,67,0,3,0,0,0,1,60,0,59,0,0,0,0,0,1,35.4,17.8,22.5,28.7,29.4,19.7,29.4,19.4,29.1,18.8,28.1,32.5,27.8,32,35.4,17.8,27.6,21.6,32.2,27.9,30,22.9
27167000150,MN,Wilkin County,000150,128,7,114,1,0,0,0,0,6,85,2,80,0,0,0,0,0,3,44,14,32,20,37,16,32,19,29,20,20,43,21,31,44,14,32.5,18.8,37,20.5,35.4,18.6
27167000155,MN,Wilkin County,000155,96,0,95,0,0,0,0,0,1,80,0,80,0,0,0,0,0,0,45,15,23,23,29,14,27,14,27,15,19,43,25,35,45,15,26.5,16.5,39,22,32.7,17.9
27169000005,MN,Winona County,000005,471,78,385,0,0,0,0,3,5,351,53,297,0,0,0,0,0,1,151,53,101,77,109,67,122,52,117,58,49,173,45,154,151,53,112.2,63.5,163.5,47,132.4,57.3
27169000010,MN,Winona County,000010,295,4,284,0,1,1,0,1,4,251,3,241,0,1,1,0,1,4,96.6,67.5,73,71.4,73.9,74.4,75,62.6,75.1,64.8,85.5,115,74.3,95.1,96.6,67.5,74.2,68.3,105.1,79.9,86.2,71.5
