GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_kai,uss_18_rep_ste,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
51061000101,VA,Fauquier County,000101,1782,150,1493,59,2,19,4,7,48,1350,95,1142,55,2,15,4,3,34,240.3,713.1,253.5,589.6,713.1,240.3,589.6,253.5,NA,NA,651.4,246.9
51061000102,VA,Fauquier County,000102,4454,487,3414,261,11,51,6,24,200,3541,307,2826,228,8,37,6,15,114,495.5,1484.6,492.8,1156.1,1484.6,495.5,1156.1,492.8,NA,NA,1320.3,494.2
51061000103,VA,Fauquier County,000103,1939,154,1463,163,8,38,1,16,96,1533,94,1186,149,8,32,0,7,57,386.5,628.2,394.5,517.3,628.2,386.5,517.3,394.5,NA,NA,572.7,390.5
51061000104,VA,Fauquier County,000104,1737,129,1373,137,1,29,0,4,64,1438,92,1146,119,1,28,0,4,48,197.1,497.4,191.2,382.4,497.4,197.1,382.4,191.2,NA,NA,439.9,194.1
51061000105,VA,Fauquier County,000105,1978,214,1504,99,4,29,1,4,123,1511,125,1192,79,4,24,1,4,82,265.5,661.5,275.8,504.6,661.5,265.5,504.6,275.8,NA,NA,583,270.7
51061000106,VA,Fauquier County,000106,2408,152,1904,175,1,37,3,9,127,1802,100,1456,150,1,24,2,2,67,462,720,497,662,720,462,662,497,NA,NA,691,479.5
51061000201,VA,Fauquier County,000201,5410,577,3804,521,13,147,5,29,314,4215,353,3103,446,9,120,5,20,159,1157.4,1364.4,1193.6,1095.4,1364.4,1157.4,1095.4,1193.6,NA,NA,1229.9,1175.5
51061000202,VA,Fauquier County,000202,3585,211,2942,150,7,102,1,19,153,2710,130,2266,118,7,84,1,17,87,672.2,1110.7,752.4,885.5,1110.7,672.2,885.5,752.4,NA,NA,998.1,712.3
51061000203,VA,Fauquier County,000203,4647,427,3255,603,4,120,4,30,204,3618,309,2592,483,4,99,1,22,108,1019.8,1118.4,1036.8,948.3,1118.4,1019.8,948.3,1036.8,NA,NA,1033.4,1028.3
51061000301,VA,Fauquier County,000301,3713,701,2590,175,9,13,1,7,217,2776,394,2106,124,9,10,1,6,126,452.9,1316.7,426.3,964.1,1316.7,452.9,964.1,426.3,NA,NA,1140.4,439.6
51061000302,VA,Fauquier County,000302,4755,581,3402,447,6,34,0,11,274,3625,377,2685,361,6,31,0,8,157,727.2,1411.9,789,1090.6,1411.9,727.2,1090.6,789,NA,NA,1251.2,758.1
51061000303,VA,Fauquier County,000303,6858,1506,4021,765,13,114,3,37,399,4899,961,3074,545,13,86,3,23,194,922.5,1505.5,999.4,1115.3,1505.5,922.5,1115.3,999.4,NA,NA,1310.4,961
51061000401,VA,Fauquier County,000401,4260,608,3083,306,4,47,6,11,195,3343,398,2533,232,3,43,5,9,120,864.5,1301.1,922.6,1039,1301.1,864.5,1039,922.6,NA,NA,1170.1,893.6
51061000402,VA,Fauquier County,000402,3101,246,2503,201,12,18,0,13,108,2597,164,2148,180,12,17,0,13,63,833,1012.9,861.4,833,1012.9,833,833,861.4,NA,NA,923,847.2
51061000403,VA,Fauquier County,000403,3959,222,3344,172,6,56,1,15,143,3184,139,2745,145,6,47,0,8,94,782.6,1452.5,825,1254,1452.5,782.6,1254,825,NA,NA,1353.2,803.8
51061000404,VA,Fauquier County,000404,1911,98,1551,144,3,23,0,10,82,1529,70,1277,114,1,12,0,2,53,364.6,639.7,371.7,515.3,639.7,364.6,515.3,371.7,NA,NA,577.5,368.2
51061000501,VA,Fauquier County,000501,3289,434,2577,125,4,37,0,22,90,2705,267,2218,115,1,28,0,14,62,885.4,919.7,889.8,731.1,919.7,885.4,731.1,889.8,NA,NA,825.4,887.6
51061000502,VA,Fauquier County,000502,3593,255,2937,92,12,73,5,36,183,2723,180,2279,77,11,61,0,20,95,621,1273,731,1057,1273,621,1057,731,NA,NA,1165,676
51061000503,VA,Fauquier County,000503,2898,168,2476,64,2,44,3,3,138,2331,106,2012,57,0,41,3,2,110,630.2,1076,706.1,923.1,1076,630.2,923.1,706.1,NA,NA,999.5,668.1
51061000504,VA,Fauquier County,000504,6695,473,5333,340,6,173,5,32,333,4674,288,3808,249,3,135,5,20,166,991.3,1808.6,1134.9,1450.9,1808.6,991.3,1450.9,1134.9,NA,NA,1629.7,1063.1
51063000101,VA,Floyd County,000101,3051,52,2814,50,4,3,0,16,112,2428,39,2252,44,3,1,0,12,77,465.1,1098.1,478.1,826.2,1098.1,465.1,826.2,478.1,NA,NA,962.2,471.6
51063000201,VA,Floyd County,000201,3411,96,3103,58,1,12,0,17,124,2749,68,2518,51,1,9,0,15,87,550.1,1048.4,619,875.5,1048.4,550.1,875.5,619,NA,NA,962,584.6
51063000301,VA,Floyd County,000301,2976,181,2559,98,0,14,0,13,111,2394,127,2096,82,0,6,0,9,74,549,863.9,601.1,670.9,863.9,549,670.9,601.1,NA,NA,767.4,575
51063000401,VA,Floyd County,000401,3048,95,2837,14,3,10,0,11,78,2455,67,2299,12,0,9,0,11,57,381.2,1062.7,394.2,833.6,1062.7,381.2,833.6,394.2,NA,NA,948.1,387.7
51063000501,VA,Floyd County,000501,2990,63,2801,14,10,7,0,15,80,2382,34,2265,11,5,6,0,9,52,352,1214.7,385.3,971,1214.7,352,971,385.3,NA,NA,1092.8,368.7
51065000101,VA,Fluvanna County,000101,7036,393,5149,1059,22,68,0,40,305,5640,273,4225,888,19,58,0,19,158,1466.4,1541.9,1478.3,1194.2,1541.9,1466.4,1194.2,1478.3,NA,NA,1368,1472.3
51065000201,VA,Fluvanna County,000201,4440,156,3153,852,14,22,0,37,206,3569,86,2591,721,9,17,0,23,122,898,1147.5,898.8,923.5,1147.5,898,923.5,898.8,NA,NA,1035.5,898.4
51065000301,VA,Fluvanna County,000301,4838,187,3125,1197,12,30,7,22,258,3832,129,2498,1005,10,14,7,11,158,1067.4,1061.5,990,924.1,1061.5,1067.4,924.1,990,NA,NA,992.8,1028.7
51065000401,VA,Fluvanna County,000401,5611,159,4870,265,9,47,0,35,226,4466,104,3983,194,9,42,0,22,112,964.6,1777.2,1079,1503.7,1777.2,964.6,1503.7,1079,NA,NA,1640.4,1021.8
51065000501,VA,Fluvanna County,000501,5324,212,4463,296,11,45,0,21,276,4331,150,3749,213,9,41,0,11,158,1372,1503,1540,1252,1503,1372,1252,1540,NA,NA,1377.5,1456
51067000102,VA,Franklin County,000102,3538,92,3127,144,4,20,0,13,138,2947,54,2652,122,4,20,0,7,88,493.8,1353.6,487.3,1114.1,1353.6,493.8,1114.1,487.3,NA,NA,1233.8,490.6
51067000103,VA,Franklin County,000103,5058,81,4760,37,11,27,0,6,136,4516,67,4271,32,10,26,0,5,105,734.3,2187.3,818.2,1964.9,2187.3,734.3,1964.9,818.2,NA,NA,2076.1,776.3
51067000201,VA,Franklin County,000201,3412,157,2990,153,7,12,0,3,90,2692,100,2407,119,7,7,0,1,51,407.2,1266,377.9,996.6,1266,407.2,996.6,377.9,NA,NA,1131.3,392.6
51067000202,VA,Franklin County,000202,2053,50,1758,146,4,9,0,8,78,1781,34,1568,122,4,7,0,2,44,339.8,791.1,372.9,683.3,791.1,339.8,683.3,372.9,NA,NA,737.2,356.4
51067000203,VA,Franklin County,000203,606,24,492,63,0,2,0,0,25,492,20,402,53,0,2,0,0,15,88.7,209.4,78.6,156,209.4,88.7,156,78.6,NA,NA,182.7,83.6
51067000204,VA,Franklin County,000204,1985,34,1794,60,7,1,0,6,83,1608,22,1476,47,7,1,0,6,49,241,617.4,231.3,515,617.4,241,515,231.3,NA,NA,566.2,236.1
51067000301,VA,Franklin County,000301,1495,36,1304,91,0,1,0,11,52,1204,12,1081,69,0,1,0,7,34,157.1,598.9,143.3,430.9,598.9,157.1,430.9,143.3,NA,NA,514.9,150.2
51067000302,VA,Franklin County,000302,1299,28,1151,96,1,5,0,0,18,1056,11,955,71,1,5,0,0,13,159.4,545,149.1,441.9,545,159.4,441.9,149.1,NA,NA,493.5,154.3
51067000303,VA,Franklin County,000303,3128,261,2172,546,1,7,0,8,133,2435,155,1743,455,1,7,0,7,67,494,769.7,425.8,544.3,769.7,494,544.3,425.8,NA,NA,657,459.9
51067000304,VA,Franklin County,000304,1017,32,733,207,0,4,0,4,37,810,14,579,189,0,4,0,4,20,228.8,279.3,194.2,234.8,279.3,228.8,234.8,194.2,NA,NA,257,211.5
51067000401,VA,Franklin County,000401,2794,64,2475,134,4,7,1,8,101,2236,40,2006,104,4,7,0,7,68,232.4,1036.4,212.3,745.5,1036.4,232.4,745.5,212.3,NA,NA,890.9,222.4
51067000402,VA,Franklin County,000402,2584,146,2105,180,6,42,12,3,90,2176,127,1760,162,3,42,12,1,69,223,515,203,387,515,223,387,203,NA,NA,451,213
51067000403,VA,Franklin County,000403,1471,30,1387,9,7,4,2,5,27,1195,17,1146,4,7,1,2,4,14,151,548,166,429,548,151,429,166,NA,NA,488.5,158.5
51067000501,VA,Franklin County,000501,1949,102,1634,127,5,19,0,0,62,1542,58,1318,111,5,11,0,0,39,301.4,888.8,294.7,701.7,888.8,301.4,701.7,294.7,NA,NA,795.3,298.1
51067000502,VA,Franklin County,000502,2577,114,2279,91,1,8,0,4,80,1980,58,1791,82,0,8,0,0,41,292.9,934.2,276.1,742.9,934.2,292.9,742.9,276.1,NA,NA,838.6,284.5
51067000503,VA,Franklin County,000503,1293,46,1178,12,0,2,0,4,51,1049,34,970,12,0,2,0,3,28,172.7,455.6,169.8,378.3,455.6,172.7,378.3,169.8,NA,NA,416.9,171.3
51067000504,VA,Franklin County,000504,1934,55,1757,44,8,10,0,7,53,1522,34,1403,33,6,6,0,7,33,165.5,505.2,159.1,419.7,505.2,165.5,419.7,159.1,NA,NA,462.4,162.3
51067000601,VA,Franklin County,000601,3271,117,2905,98,1,16,0,10,124,2602,63,2365,78,1,13,0,8,74,391.2,1125,390.2,901.3,1125,391.2,901.3,390.2,NA,NA,1013.2,390.7
51067000602,VA,Franklin County,000602,3042,74,2724,96,2,7,0,12,127,2439,48,2210,75,2,5,0,8,91,337.6,1081.4,336.5,864.5,1081.4,337.6,864.5,336.5,NA,NA,972.9,337.1
51067000603,VA,Franklin County,000603,1914,31,1759,48,0,8,0,9,59,1550,17,1437,41,0,6,0,6,43,225.7,886.3,215.4,715.8,886.3,225.7,715.8,215.4,NA,NA,801,220.5
51067000701,VA,Franklin County,000701,3470,125,2624,495,4,45,1,19,157,2768,82,2127,412,4,37,0,10,96,557.1,911,506.7,680.9,911,557.1,680.9,506.7,NA,NA,796,531.9
51067000702,VA,Franklin County,000702,2683,159,1803,568,1,28,2,3,119,2096,100,1502,419,1,21,0,2,51,486.8,602.4,464.8,459,602.4,486.8,459,464.8,NA,NA,530.7,475.8
51067000703,VA,Franklin County,000703,1904,97,1307,403,1,19,2,10,65,1501,49,1054,341,1,16,2,8,30,412,561.3,356,419.4,561.3,412,419.4,356,NA,NA,490.4,384
51069000101,VA,Frederick County,000101,3109,124,2816,35,3,21,2,21,87,2510,70,2318,29,1,20,2,13,57,367,1258.4,378.7,1077.2,1258.4,367,1077.2,378.7,NA,NA,1167.8,372.8
51069000102,VA,Frederick County,000102,4618,228,4057,52,6,39,0,21,215,3554,132,3185,44,6,33,0,18,136,378.3,1446,428.7,1066.8,1446,378.3,1066.8,428.7,NA,NA,1256.4,403.5
51069000103,VA,Frederick County,000103,3683,215,3218,62,4,47,1,19,117,2965,132,2669,54,3,37,1,10,59,625,1324,667,1087,1324,625,1087,667,NA,NA,1205.5,646
51069000104,VA,Frederick County,000104,2633,172,2231,87,1,12,1,16,113,2037,105,1774,78,1,8,1,13,57,370.3,894.9,354.9,704.2,894.9,370.3,704.2,354.9,NA,NA,799.6,362.6
51069000201,VA,Frederick County,000201,2266,66,2113,10,2,11,1,8,55,1845,37,1738,8,2,11,1,4,44,194.8,925.2,235.8,745.4,925.2,194.8,745.4,235.8,NA,NA,835.3,215.3
51069000202,VA,Frederick County,000202,3215,78,2986,31,3,7,0,12,98,2586,53,2447,16,3,7,0,7,53,432.7,1154.1,472.3,944.5,1154.1,432.7,944.5,472.3,NA,NA,1049.3,452.5
51069000203,VA,Frederick County,000203,4566,136,4126,79,9,28,3,28,157,3622,96,3318,59,6,25,3,22,93,586.4,1607.3,637.2,1271.7,1607.3,586.4,1271.7,637.2,NA,NA,1439.5,611.8
51069000204,VA,Frederick County,000204,3869,246,3409,46,1,39,0,14,114,3249,167,2925,40,0,34,0,14,69,495.6,1281.5,541,1093.1,1281.5,495.6,1093.1,541,NA,NA,1187.3,518.3
51069000301,VA,Frederick County,000301,2726,150,2387,42,2,24,0,3,118,2193,74,1991,27,2,20,0,0,79,280,892,287.8,691.6,892,280,691.6,287.8,NA,NA,791.8,283.9
51069000302,VA,Frederick County,000302,9217,2258,5618,614,8,267,5,26,421,6676,1357,4378,498,8,186,4,14,231,898,1440.2,1073.7,1105.6,1440.2,898,1105.6,1073.7,NA,NA,1272.9,985.8
51069000303,VA,Frederick County,000303,5426,518,4487,162,5,75,0,18,161,4406,357,3738,120,5,63,0,12,111,710.8,1734.6,730.8,1367.7,1734.6,710.8,1367.7,730.8,NA,NA,1551.2,720.8
51069000401,VA,Frederick County,000401,4305,603,3108,201,14,160,0,22,197,3293,374,2487,166,11,124,0,16,115,635.6,1179.4,646.2,887.1,1179.4,635.6,887.1,646.2,NA,NA,1033.3,640.9
51069000402,VA,Frederick County,000402,2652,394,1938,143,7,38,2,15,115,2050,233,1601,101,4,31,2,8,70,313.6,695.4,304.7,521.7,695.4,313.6,521.7,304.7,NA,NA,608.5,309.2
51069000403,VA,Frederick County,000403,4088,389,3117,223,5,90,0,38,226,3161,245,2527,172,5,58,0,22,132,589.8,1156.7,656.7,930.1,1156.7,589.8,930.1,656.7,NA,NA,1043.4,623.3
51069000404,VA,Frederick County,000404,3812,302,3089,158,6,89,3,9,156,2745,202,2259,118,5,77,2,3,79,610,1135,646,893,1135,610,893,646,NA,NA,1014,628
51069000501,VA,Frederick County,000501,4310,389,3347,197,4,142,0,16,215,3177,241,2571,130,2,102,0,8,123,680,1297,771,1023,1297,680,1023,771,NA,NA,1160,725.5
51069000502,VA,Frederick County,000502,5967,519,4663,319,8,95,10,22,331,4455,339,3580,269,8,80,10,12,157,805,1542.3,851.9,1219.5,1542.3,805,1219.5,851.9,NA,NA,1380.9,828.5
51069000503,VA,Frederick County,000503,6509,1110,4675,280,16,116,4,28,280,5062,661,3923,204,12,95,2,20,145,666.1,1370.4,914.2,1214.8,1370.4,666.1,1214.8,914.2,NA,NA,1292.6,790.1
51069000601,VA,Frederick County,000601,3264,529,2372,127,1,63,3,19,150,2535,335,1956,98,1,46,3,12,84,505.5,873.8,462.6,638.6,873.8,505.5,638.6,462.6,NA,NA,756.2,484
51069000602,VA,Frederick County,000602,4645,823,3081,385,9,102,2,12,231,3573,513,2532,300,9,82,1,7,129,736,1080,698,741,1080,736,741,698,NA,NA,910.5,717
51069000603,VA,Frederick County,000603,6539,741,4901,352,6,196,2,35,306,4734,490,3608,274,3,155,2,25,177,1033,1770.6,1098.9,1395.3,1770.6,1033,1395.3,1098.9,NA,NA,1582.9,1065.9
51071000101,VA,Giles County,000101,296,4,275,1,2,1,0,0,13,242,2,228,0,2,0,0,0,10,23,100,20,67,100,23,67,20,NA,NA,83.5,21.5
51071000102,VA,Giles County,000102,1299,21,1207,11,5,11,0,1,43,1064,13,995,10,5,9,0,1,31,98,400,109,282,400,98,282,109,NA,NA,341,103.5
51071000103,VA,Giles County,000103,3595,47,3409,32,2,10,0,0,95,2770,34,2649,12,2,6,0,0,67,361.5,1263.9,403,897.4,1263.9,361.5,897.4,403,NA,NA,1080.6,382.2
51071000201,VA,Giles County,000201,4600,78,4254,73,9,37,0,8,141,3662,68,3398,53,9,32,0,5,97,466,1523.9,505.5,1207.2,1523.9,466,1207.2,505.5,NA,NA,1365.6,485.8
51071000202,VA,Giles County,000202,701,3,670,9,0,0,0,2,17,570,0,555,7,0,0,0,2,6,83,266.2,73.5,209.8,266.2,83,209.8,73.5,NA,NA,238,78.3
51071000203,VA,Giles County,000203,521,3,498,5,0,1,0,0,14,382,1,364,4,0,1,0,0,12,30,179,26,169,179,30,169,26,NA,NA,174,28
51071000301,VA,Giles County,000301,1168,22,1094,13,0,0,0,0,39,961,16,902,13,0,0,0,0,30,179.1,434.1,167.3,344.2,434.1,179.1,344.2,167.3,NA,NA,389.1,173.2
51071000302,VA,Giles County,000302,3200,53,2938,90,9,5,0,7,98,2597,37,2398,74,9,3,0,7,69,390.7,1180.7,425.2,893.5,1180.7,390.7,893.5,425.2,NA,NA,1037.1,408
51071000303,VA,Giles County,000303,1407,13,1328,4,1,4,0,1,56,1177,6,1122,4,1,4,0,1,39,319,563,306.8,430.6,563,319,430.6,306.8,NA,NA,496.8,312.9
51073000101,VA,Gloucester County,000101,2833,93,2328,203,12,18,2,9,168,2266,59,1884,166,9,15,2,5,126,403.5,1028.5,369.6,775.5,1028.5,403.5,775.5,369.6,NA,NA,902,386.6
51073000102,VA,Gloucester County,000102,2583,96,2041,250,24,18,1,4,149,2111,69,1669,231,14,18,1,0,109,312.2,834.7,299.9,615.8,834.7,312.2,615.8,299.9,NA,NA,725.3,306
51073000103,VA,Gloucester County,000103,1885,63,1542,137,7,5,0,19,112,1469,41,1227,112,6,5,0,12,66,240.8,739,257.9,546.5,739,240.8,546.5,257.9,NA,NA,642.8,249.3
51073000201,VA,Gloucester County,000201,2915,106,2421,236,13,20,1,6,112,2454,64,2067,216,13,20,1,3,70,532.3,975.2,538.6,715.5,975.2,532.3,715.5,538.6,NA,NA,845.3,535.5
51073000202,VA,Gloucester County,000202,4642,164,3828,367,12,29,4,8,230,3647,116,3029,327,12,23,4,4,132,680.5,1461.5,706.4,1079.5,1461.5,680.5,1079.5,706.4,NA,NA,1270.5,693.5
51073000301,VA,Gloucester County,000301,3399,104,2816,235,12,22,1,13,196,2760,64,2350,193,12,21,0,5,115,362.6,1186.6,454.7,872.1,1186.6,362.6,872.1,454.7,NA,NA,1029.4,408.6
51073000302,VA,Gloucester County,000302,4392,151,3570,337,16,37,5,29,247,3434,93,2871,279,11,28,4,16,132,589,1521,603,1112,1521,589,1112,603,NA,NA,1316.5,596
51073000401,VA,Gloucester County,000401,4374,188,3475,395,11,52,1,15,237,3535,122,2877,340,11,44,0,9,132,656,1320,656,996,1320,656,996,656,NA,NA,1158,656
51073000402,VA,Gloucester County,000402,3396,138,2917,159,5,39,2,1,135,2768,86,2417,135,5,32,2,1,90,577,1084,560,832,1084,577,832,560,NA,NA,958,568.5
51073000501,VA,Gloucester County,000501,4576,155,4026,111,7,37,1,12,227,3702,85,3324,95,7,29,0,9,153,579,1769,589,1391,1769,579,1391,589,NA,NA,1580,584
51073000502,VA,Gloucester County,000502,3716,152,3010,276,10,28,3,27,210,2926,98,2409,230,10,26,2,19,132,469,1166,492,873,1166,469,873,492,NA,NA,1019.5,480.5
51075000101,VA,Goochland County,000101,1856,33,1283,438,6,10,0,7,79,1477,25,1037,344,6,9,0,5,51,414.3,583.4,387.6,471.7,583.4,414.3,471.7,387.6,NA,NA,527.5,401
51075000102,VA,Goochland County,000102,2825,95,2171,364,8,16,0,30,141,2237,57,1748,312,5,16,0,21,78,575.4,1055.8,588,874.9,1055.8,575.4,874.9,588,NA,NA,965.4,581.7
51075000201,VA,Goochland County,000201,829,20,546,214,1,6,0,2,40,690,11,459,190,1,6,0,0,23,239.3,241.3,242.1,180.8,241.3,239.3,180.8,242.1,NA,NA,211,240.7
51075000202,VA,Goochland County,000202,3566,107,2473,814,9,34,2,6,121,2830,62,1963,685,7,28,2,5,78,889,1156.4,870.6,1045.8,1156.4,889,1045.8,870.6,NA,NA,1101.1,879.8
51075000301,VA,Goochland County,000301,2530,81,2052,315,4,10,0,19,49,2088,54,1682,295,4,10,0,14,29,554,974.7,647.4,868.3,974.7,554,868.3,647.4,NA,NA,921.5,600.7
51075000302,VA,Goochland County,000302,1699,52,1332,208,8,22,1,17,59,1398,42,1096,194,7,15,1,11,32,198.2,403.8,253.7,363.1,403.8,198.2,363.1,253.7,NA,NA,383.5,225.9
51075000401,VA,Goochland County,000401,3260,175,2556,381,6,33,0,26,83,2621,101,2092,339,6,27,0,18,38,549.6,833.2,584.8,731.1,833.2,549.6,731.1,584.8,NA,NA,782.2,567.2
51075000402,VA,Goochland County,000402,2566,104,2087,151,6,111,0,17,90,2297,89,1886,129,3,99,0,15,76,559.7,1243.6,720.2,1209,1243.6,559.7,1209,720.2,NA,NA,1226.3,639.9
51075000501,VA,Goochland County,000501,3342,134,2731,283,6,78,0,12,98,2841,88,2371,240,5,66,0,9,62,587.5,1210.9,725.9,1096.9,1210.9,587.5,1096.9,725.9,NA,NA,1153.9,656.7
51075000502,VA,Goochland County,000502,2254,61,1850,84,4,173,0,10,72,1926,48,1597,80,4,150,0,7,40,398.5,804.5,499.3,733.1,804.5,398.5,733.1,499.3,NA,NA,768.8,448.9
51077000101,VA,Grayson County,000101,563,7,526,8,5,3,0,1,13,477,3,451,8,5,2,0,1,7,83,218.2,79.1,169.7,218.2,83,169.7,79.1,NA,NA,194,81.1
51077000102,VA,Grayson County,000102,322,1,296,1,1,1,0,2,20,284,0,266,1,1,0,0,2,14,45.4,147.9,39.5,106.4,147.9,45.4,106.4,39.5,NA,NA,127.1,42.5
51077000103,VA,Grayson County,000103,558,11,535,0,2,2,0,0,8,481,6,466,0,0,2,0,0,7,85,217.3,89.9,169.9,217.3,85,169.9,89.9,NA,NA,193.6,87.5
51077000104,VA,Grayson County,000104,383,8,361,2,1,0,0,0,11,333,6,314,1,1,0,0,0,11,65.6,120.3,62.6,100.4,120.3,65.6,100.4,62.6,NA,NA,110.4,64.1
51077000105,VA,Grayson County,000105,414,7,404,0,0,0,0,0,3,375,7,366,0,0,0,0,0,2,40,198,38,145,198,40,145,38,NA,NA,171.5,39
51077000106,VA,Grayson County,000106,475,5,464,1,0,0,0,0,5,403,5,396,0,0,0,0,0,2,53.3,191.4,44.4,142.7,191.4,53.3,142.7,44.4,NA,NA,167.1,48.9
51077000107,VA,Grayson County,000107,247,6,225,7,1,0,0,1,7,217,4,203,4,0,0,0,1,5,18.8,120.6,24.7,94.9,120.6,18.8,94.9,24.7,NA,NA,107.8,21.8
51077000108,VA,Grayson County,000108,319,6,299,9,0,0,0,0,5,285,6,266,9,0,0,0,0,4,45.4,152.1,54.3,120.5,152.1,45.4,120.5,54.3,NA,NA,136.3,49.9
51077000202,VA,Grayson County,000202,899,23,830,20,1,0,0,0,25,754,15,706,19,1,0,0,0,13,90.1,393,92,306.3,393,90.1,306.3,92,NA,NA,349.7,91
51077000203,VA,Grayson County,000203,3787,239,2756,688,13,2,2,9,78,3272,195,2330,669,13,2,2,7,54,273.4,980.6,281.2,761.6,980.6,273.4,761.6,281.2,NA,NA,871.1,277.3
51077000301,VA,Grayson County,000301,1555,43,1416,55,2,2,0,0,37,1265,21,1174,40,2,2,0,0,26,137.1,633.4,131.5,474.7,633.4,137.1,474.7,131.5,NA,NA,554.1,134.3
51077000302,VA,Grayson County,000302,2108,93,1913,29,0,3,0,4,66,1722,48,1592,24,0,2,0,1,55,164.9,839.3,168.7,662.9,839.3,164.9,662.9,168.7,NA,NA,751.1,166.8
51077000402,VA,Grayson County,000402,1717,59,1605,12,0,6,0,0,35,1423,35,1345,11,0,6,0,0,26,109.8,719.3,119.4,527.5,719.3,109.8,527.5,119.4,NA,NA,623.4,114.6
51077000403,VA,Grayson County,000403,941,61,806,36,0,0,0,6,32,764,43,669,33,0,0,0,0,19,84.5,340.1,85.8,241.8,340.1,84.5,241.8,85.8,NA,NA,290.9,85.2
51077004011,VA,Grayson County,004011,82,2,71,2,0,0,0,0,7,65,2,59,1,0,0,0,0,3,29.8,85.8,27.1,60.1,85.8,29.8,60.1,27.1,NA,NA,72.9,28.4
51077004012,VA,Grayson County,004012,963,25,889,17,0,5,0,7,20,754,5,717,10,0,4,0,5,13,82.9,240.8,75.6,168.6,240.8,82.9,168.6,75.6,NA,NA,204.7,79.3
51079000101,VA,Greene County,000101,1891,43,1740,17,1,9,0,1,80,1466,32,1363,13,1,9,0,1,47,258.1,676.8,263.1,528.3,676.8,258.1,528.3,263.1,NA,NA,602.5,260.6
51079000102,VA,Greene County,000102,2937,142,2397,204,8,31,0,9,146,2192,89,1859,138,4,26,0,9,67,401,836,424,642,836,401,642,424,NA,NA,739,412.5
51079000201,VA,Greene County,000201,5578,510,4041,501,12,156,3,35,320,4324,334,3247,415,11,119,2,30,166,789.8,1485.8,864.1,1227.2,1485.8,789.8,1227.2,864.1,NA,NA,1356.5,826.9
51079000301,VA,Greene County,000301,4770,205,3972,339,2,24,0,20,208,3754,110,3216,270,2,20,0,18,118,615.2,1448.3,656.2,1124.3,1448.3,615.2,1124.3,656.2,NA,NA,1286.3,635.7
51079000401,VA,Greene County,000401,5376,430,4064,381,3,236,1,27,234,4156,258,3262,289,3,194,1,13,136,890.6,1572.5,1006.4,1291.9,1572.5,890.6,1291.9,1006.4,NA,NA,1432.2,948.5
51081000101,VA,Greensville County,000101,775,7,344,394,2,0,0,3,25,662,5,299,340,2,0,0,3,13,317,158,245,127,158,317,127,245,NA,NA,142.5,281
51081000102,VA,Greensville County,000102,330,8,184,129,0,0,0,1,8,273,5,145,115,0,0,0,0,8,86,114,73,94,114,86,94,73,NA,NA,104,79.5
51081000103,VA,Greensville County,000103,877,17,108,743,0,0,0,0,9,612,11,81,514,0,0,0,0,6,305.3,44.1,210.2,35.1,44.1,305.3,35.1,210.2,NA,NA,39.6,257.8
51081000201,VA,Greensville County,000201,975,7,250,704,0,0,0,1,13,773,2,219,540,0,0,0,1,11,420.7,166.9,311.8,107.9,166.9,420.7,107.9,311.8,NA,NA,137.4,366.2
51081000202,VA,Greensville County,000202,1053,23,611,396,1,0,0,3,19,880,15,525,324,0,0,0,3,13,284,401,204,297,401,284,297,204,NA,NA,349,244
51081000302,VA,Greensville County,000302,2211,41,745,1317,5,31,0,0,72,1770,33,609,1057,2,27,0,0,42,750.4,396.8,637.8,292.1,396.8,750.4,292.1,637.8,NA,NA,344.5,694.1
51081000401,VA,Greensville County,000401,552,8,344,177,2,1,0,2,18,427,4,263,140,2,1,0,2,15,110,204,86,155,204,110,155,86,NA,NA,179.5,98
51081000402,VA,Greensville County,000402,4197,160,1398,2582,7,0,0,3,47,3958,147,1362,2401,6,0,0,3,39,195,111,260,148,111,195,148,260,NA,NA,129.5,227.5
51081000403,VA,Greensville County,000403,421,5,233,174,2,0,0,0,7,336,2,195,135,0,0,0,0,4,89.6,141.2,81.2,106.8,141.2,89.6,106.8,81.2,NA,NA,124,85.4
51083000101,VA,Halifax County,000101,1453,8,1002,396,3,0,0,1,43,1167,5,801,334,3,0,0,0,24,265,382.9,227.6,297.5,382.9,265,297.5,227.6,NA,NA,340.2,246.3
51083000102,VA,Halifax County,000102,933,10,658,235,1,0,0,5,24,693,9,468,196,1,0,0,5,14,166,240,123,201,240,166,201,123,NA,NA,220.5,144.5
51083000103,VA,Halifax County,000103,1673,11,926,674,2,1,0,1,58,1394,6,778,578,2,0,0,0,30,425.9,444.4,342.3,353.8,444.4,425.9,353.8,342.3,NA,NA,399.1,384.1
51083000201,VA,Halifax County,000201,1131,47,782,258,5,1,0,5,33,873,27,620,195,5,1,0,3,22,192,402,161,333,402,192,333,161,NA,NA,367.5,176.5
51083000202,VA,Halifax County,000202,1211,15,846,319,4,2,0,8,17,930,6,629,273,4,1,0,7,10,239.5,327,202,268.2,327,239.5,268.2,202,NA,NA,297.6,220.8
