GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
47103000017,TN,Lincoln County,000017,1268,38,1115,43,1,11,0,0,60,990,16,900,25,1,11,0,0,37,378,58,378,58,NA,NA,NA,NA
47103000018,TN,Lincoln County,000018,2401,111,1766,353,17,7,0,21,126,1926,70,1494,279,11,6,0,5,61,518.3,264.8,518.3,264.8,NA,NA,NA,NA
47103000019,TN,Lincoln County,000019,1990,78,1591,156,6,21,0,2,136,1420,47,1178,110,5,17,0,2,61,376,84,376,84,NA,NA,NA,NA
47103000020,TN,Lincoln County,000020,1271,80,1125,22,6,1,0,3,34,974,57,871,18,6,1,0,3,18,378,68,378,68,NA,NA,NA,NA
47105005451,TN,Loudon County,005451,1086,27,995,4,3,1,0,0,56,860,20,787,4,3,0,0,0,46,307.1,38.5,307.1,38.5,NA,NA,NA,NA
47105005452,TN,Loudon County,005452,3434,289,2913,53,6,25,0,20,128,2693,168,2362,40,4,21,0,11,87,978.2,216.7,978.2,216.7,NA,NA,NA,NA
47105005453,TN,Loudon County,005453,5529,1205,3865,133,17,50,1,18,240,4266,759,3197,107,11,33,1,7,151,1258.1,398.2,1258.1,398.2,NA,NA,NA,NA
47105005454,TN,Loudon County,005454,2258,124,2012,39,3,5,0,8,67,1764,76,1593,37,2,1,0,8,47,639,122,639,122,NA,NA,NA,NA
47105005455,TN,Loudon County,005455,1529,66,1408,7,2,4,0,9,33,1301,49,1211,3,1,4,0,9,24,541.3,82.8,541.3,82.8,NA,NA,NA,NA
47105005456,TN,Loudon County,005456,2869,41,2704,10,6,10,0,3,95,2332,28,2218,2,6,7,0,0,71,975.6,193.6,975.6,193.6,NA,NA,NA,NA
47105005457,TN,Loudon County,005457,2633,75,2410,16,9,11,0,11,101,2124,56,1964,10,9,7,0,11,67,859,172,859,172,NA,NA,NA,NA
47105005458,TN,Loudon County,005458,5377,212,4869,41,7,47,1,17,183,4361,132,4014,33,7,36,1,9,129,2083,550,2083,550,NA,NA,NA,NA
47105005459,TN,Loudon County,005459,1703,34,1610,1,2,8,0,5,43,1541,25,1477,1,1,5,0,3,29,711.4,240.7,711.4,240.7,NA,NA,NA,NA
47105005460,TN,Loudon County,005460,8608,2258,5798,105,10,81,0,15,341,6251,1324,4533,76,10,71,0,4,233,1510,532,1510,532,NA,NA,NA,NA
47105005461,TN,Loudon County,005461,2157,224,1797,19,3,29,0,8,77,1681,144,1438,18,3,21,0,4,53,519.1,123,519.1,123,NA,NA,NA,NA
47105005462,TN,Loudon County,005462,4449,370,3798,65,10,36,0,14,156,3548,220,3140,44,6,29,0,7,102,1540.9,387,1540.9,387,NA,NA,NA,NA
47105005463,TN,Loudon County,005463,6859,344,6103,69,10,104,0,22,207,5726,240,5160,55,6,89,0,12,164,2444.5,596.9,2444.5,596.9,NA,NA,NA,NA
47105005464,TN,Loudon County,005464,3692,43,3554,8,2,19,0,4,62,3600,23,3492,6,1,16,0,4,58,1800.3,688.5,1800.3,688.5,NA,NA,NA,NA
47105005465,TN,Loudon County,005465,2703,44,2583,8,5,20,0,7,36,2638,33,2537,5,4,17,0,7,35,1410,574,1410,574,NA,NA,NA,NA
47107006051,TN,McMinn County,006051,3922,107,3585,25,4,13,1,1,186,3109,63,2873,21,4,7,1,0,140,1197,291,1197,291,NA,NA,NA,NA
47107006052,TN,McMinn County,006052,5185,268,4313,246,9,64,2,20,263,4196,190,3543,214,8,53,0,15,173,1263.2,305.8,1263.2,305.8,NA,NA,NA,NA
47107006053,TN,McMinn County,006053,6965,168,6264,168,16,45,3,24,277,5466,90,4999,134,15,38,3,20,167,1907.1,340.5,1907.1,340.5,NA,NA,NA,NA
47107006054,TN,McMinn County,006054,4216,311,3235,374,17,49,0,2,228,3236,208,2595,272,9,36,0,2,114,901.4,328,901.4,328,NA,NA,NA,NA
47107006055,TN,McMinn County,006055,1307,101,1041,80,5,12,0,0,68,985,58,819,54,5,8,0,0,41,328.1,156.5,328.1,156.5,NA,NA,NA,NA
47107006056,TN,McMinn County,006056,3046,283,2252,297,8,24,3,6,173,2380,205,1822,222,8,18,3,4,98,442.8,225.8,442.8,225.8,NA,NA,NA,NA
47107006057,TN,McMinn County,006057,4111,173,3571,87,4,47,1,14,214,3229,106,2856,71,4,46,1,11,134,1343.2,269.2,1343.2,269.2,NA,NA,NA,NA
47107006058,TN,McMinn County,006058,3397,48,3160,24,11,12,1,2,139,2696,27,2537,13,10,7,1,2,99,888.9,164.3,888.9,164.3,NA,NA,NA,NA
47107006059,TN,McMinn County,006059,2940,98,2598,47,12,14,5,7,159,2283,56,2065,40,8,9,5,4,96,867.5,130.9,867.5,130.9,NA,NA,NA,NA
47107006060,TN,McMinn County,006060,4948,226,4310,143,9,87,0,12,161,3981,157,3545,118,7,61,0,6,87,1718,459,1718,459,NA,NA,NA,NA
47107006061,TN,McMinn County,006061,2917,45,2556,144,16,10,1,8,137,2358,33,2067,129,16,10,1,6,96,859.3,183,859.3,183,NA,NA,NA,NA
47107006062,TN,McMinn County,006062,1370,51,1188,41,4,2,0,1,83,1037,38,905,30,4,1,0,0,59,401.5,121.3,401.5,121.3,NA,NA,NA,NA
47107006063,TN,McMinn County,006063,2043,46,1793,11,11,11,0,0,171,1665,32,1475,9,8,8,0,0,133,729.7,93,729.7,93,NA,NA,NA,NA
47107006064,TN,McMinn County,006064,5723,217,5026,148,12,36,0,5,279,4419,107,3956,133,12,26,0,5,180,1447,384,1447,384,NA,NA,NA,NA
47107006065,TN,McMinn County,006065,1186,19,1101,7,2,4,0,5,48,972,11,908,4,2,4,0,5,38,385,55,385,55,NA,NA,NA,NA
47109006151,TN,McNairy County,006151,3174,49,2902,66,6,14,0,10,127,2463,40,2262,48,4,12,0,9,88,920,174,920,174,NA,NA,NA,NA
47109006152,TN,McNairy County,006152,1435,16,1290,49,0,3,0,9,68,1159,5,1054,40,0,2,0,7,51,481.7,77.5,481.7,77.5,NA,NA,NA,NA
47109006153,TN,McNairy County,006153,2118,47,1581,367,8,9,0,10,96,1690,28,1284,299,8,9,0,5,57,526.9,227,526.9,227,NA,NA,NA,NA
47109006154,TN,McNairy County,006154,977,23,912,6,3,4,0,1,28,759,17,718,6,3,1,0,1,13,287,50,287,50,NA,NA,NA,NA
47109006155,TN,McNairy County,006155,1614,26,1464,81,6,3,0,0,34,1304,20,1190,64,6,3,0,0,21,508,125,508,125,NA,NA,NA,NA
47109006156,TN,McNairy County,006156,3831,74,3265,343,8,17,0,6,118,3082,54,2667,276,8,10,0,2,65,1130.1,329,1130.1,329,NA,NA,NA,NA
47109006157,TN,McNairy County,006157,2903,16,2763,60,0,7,0,1,56,2304,9,2197,55,0,4,0,1,38,973,160,973,160,NA,NA,NA,NA
47109006158,TN,McNairy County,006158,1571,49,1350,103,3,4,0,4,58,1189,26,1036,89,3,1,0,4,30,468,137,468,137,NA,NA,NA,NA
47109006159,TN,McNairy County,006159,1091,30,1001,18,4,2,0,2,34,823,22,762,11,4,2,0,2,20,328,42,328,42,NA,NA,NA,NA
47109006160,TN,McNairy County,006160,902,20,832,10,4,2,0,2,32,729,17,681,7,3,2,0,1,18,300,32,300,32,NA,NA,NA,NA
47109006161,TN,McNairy County,006161,633,7,567,30,4,1,0,1,23,469,4,423,25,4,1,0,0,12,204,43,204,43,NA,NA,NA,NA
47109006162,TN,McNairy County,006162,878,4,792,40,0,1,0,0,41,663,4,617,21,0,1,0,0,20,257,66,257,66,NA,NA,NA,NA
47109006163,TN,McNairy County,006163,1139,14,1090,7,4,3,0,2,19,904,11,864,5,3,2,0,2,17,360,63,360,63,NA,NA,NA,NA
47109006164,TN,McNairy County,006164,846,8,752,56,3,5,0,0,22,653,2,589,39,3,3,0,0,17,311,53,311,53,NA,NA,NA,NA
47109006165,TN,McNairy County,006165,515,6,380,117,1,1,0,0,10,420,1,307,106,1,1,0,0,4,99,95,99,95,NA,NA,NA,NA
47109006166,TN,McNairy County,006166,456,5,419,16,0,1,0,0,15,377,3,350,10,0,1,0,0,13,161.3,24.5,161.3,24.5,NA,NA,NA,NA
47109006167,TN,McNairy County,006167,1783,44,1487,176,1,1,0,3,71,1427,23,1227,133,1,1,0,2,40,526,150,526,150,NA,NA,NA,NA
47111005551,TN,Macon County,005551,2331,130,2102,13,4,6,1,2,73,1806,77,1658,12,3,5,1,2,48,559,139,559,139,NA,NA,NA,NA
47111005552,TN,Macon County,005552,2278,123,2088,6,7,2,2,0,50,1759,72,1641,6,5,0,2,0,33,716,79,716,79,NA,NA,NA,NA
47111005553,TN,Macon County,005553,2303,142,2054,16,3,6,1,2,79,1787,85,1631,9,3,6,0,1,52,702.5,81.5,702.5,81.5,NA,NA,NA,NA
47111005554,TN,Macon County,005554,2707,161,2436,8,8,4,0,5,85,2109,103,1934,8,8,4,0,4,48,663.8,112.4,663.8,112.4,NA,NA,NA,NA
47111005555,TN,Macon County,005555,2612,86,2409,8,5,4,0,0,100,1981,46,1856,7,5,4,0,0,63,511,119,511,119,NA,NA,NA,NA
47111005556,TN,Macon County,005556,2460,110,2209,10,7,1,0,6,117,1826,66,1668,5,6,1,0,1,79,516,78.8,516,78.8,NA,NA,NA,NA
47111005557,TN,Macon County,005557,2607,111,2368,16,12,5,2,2,91,1939,53,1790,11,11,5,0,2,67,688,122,688,122,NA,NA,NA,NA
47111005558,TN,Macon County,005558,2587,166,2317,5,5,3,0,4,87,1908,118,1721,2,5,3,0,3,56,804.7,107.8,804.7,107.8,NA,NA,NA,NA
47111005559,TN,Macon County,005559,2545,203,2255,22,5,6,0,7,47,1918,125,1724,17,5,6,0,6,35,647.2,128.6,647.2,128.6,NA,NA,NA,NA
47111005560,TN,Macon County,005560,2786,452,2201,16,4,7,2,6,98,2045,257,1690,14,4,7,0,4,69,454.8,104,454.8,104,NA,NA,NA,NA
47113005651,TN,Madison County,005651,4266,241,1625,2205,12,15,3,11,154,3631,191,1481,1832,12,15,3,11,86,177.4,577.7,177.4,577.7,NA,NA,NA,NA
47113005652,TN,Madison County,005652,3373,104,307,2796,7,4,0,5,150,2376,62,238,1996,5,2,0,3,70,53,877.4,53,877.4,NA,NA,NA,NA
47113005653,TN,Madison County,005653,2493,48,96,2279,5,1,0,13,51,1884,25,80,1730,4,0,0,13,32,13,738,13,738,NA,NA,NA,NA
47113005654,TN,Madison County,005654,4098,54,319,3611,8,3,0,15,88,2793,37,258,2430,6,2,0,8,52,40,863,40,863,NA,NA,NA,NA
47113005655,TN,Madison County,005655,4732,224,1662,2584,9,60,0,35,158,3555,156,1411,1846,6,48,0,25,63,621.5,997.3,621.5,997.3,NA,NA,NA,NA
47113005656,TN,Madison County,005656,2141,143,334,1586,5,6,0,8,59,1589,111,300,1126,5,4,0,3,40,86.7,434.3,86.7,434.3,NA,NA,NA,NA
47113005657,TN,Madison County,005657,3058,168,1933,826,10,10,0,9,102,2464,106,1564,719,6,7,0,5,57,626.5,433.4,626.5,433.4,NA,NA,NA,NA
47113005658,TN,Madison County,005658,1467,30,508,905,0,2,0,1,21,1186,12,387,771,0,0,0,1,15,173,532,173,532,NA,NA,NA,NA
47113005659,TN,Madison County,005659,773,13,600,145,0,1,0,3,11,620,5,487,121,0,1,0,1,5,226,97,226,97,NA,NA,NA,NA
47113005660,TN,Madison County,005660,1511,43,1255,149,0,6,0,6,52,1267,26,1067,124,0,4,0,6,40,656,139,656,139,NA,NA,NA,NA
47113005661,TN,Madison County,005661,754,38,582,107,0,5,0,0,22,609,24,468,95,0,3,0,0,19,231,93,231,93,NA,NA,NA,NA
47113005662,TN,Madison County,005662,1136,37,889,144,7,1,1,5,52,914,28,713,119,7,1,1,5,40,362,91,362,91,NA,NA,NA,NA
47113005663,TN,Madison County,005663,1902,60,1496,266,5,0,0,5,70,1533,38,1234,199,5,0,0,5,52,656.8,170.6,656.8,170.6,NA,NA,NA,NA
47113005664,TN,Madison County,005664,1393,58,946,324,1,6,0,5,53,1117,42,782,246,1,4,0,5,37,412.1,178.7,412.1,178.7,NA,NA,NA,NA
47113005665,TN,Madison County,005665,1636,48,1454,58,5,5,3,1,62,1334,32,1196,42,5,5,3,1,50,596,98,596,98,NA,NA,NA,NA
47113005666,TN,Madison County,005666,1194,21,1040,90,2,5,0,3,33,941,11,834,65,2,3,0,1,25,414,98,414,98,NA,NA,NA,NA
47113005667,TN,Madison County,005667,1962,69,1387,414,12,6,0,9,65,1620,46,1204,306,11,3,0,7,43,642.7,276.6,642.7,276.6,NA,NA,NA,NA
47113005668,TN,Madison County,005668,5466,225,3738,1230,16,26,0,23,208,4319,125,3122,892,13,19,0,10,138,1635.3,655.9,1635.3,655.9,NA,NA,NA,NA
47113005669,TN,Madison County,005669,5807,819,3101,1502,4,186,0,25,170,4451,474,2578,1156,4,134,0,12,93,1412.3,906.9,1412.3,906.9,NA,NA,NA,NA
47113005670,TN,Madison County,005670,2556,81,2000,383,1,18,0,3,70,2073,45,1691,276,1,16,0,0,44,1019,293,1019,293,NA,NA,NA,NA
47113005671,TN,Madison County,005671,3603,119,857,2487,7,15,0,7,111,2679,77,699,1809,3,12,0,5,74,296.7,890,296.7,890,NA,NA,NA,NA
47113005672,TN,Madison County,005672,3866,169,2210,1304,2,26,1,20,134,3042,118,1836,987,2,17,1,5,76,688.7,698.5,688.7,698.5,NA,NA,NA,NA
47113005673,TN,Madison County,005673,3380,161,2016,1028,3,49,0,10,113,2750,109,1734,781,3,42,0,8,73,860.3,563,860.3,563,NA,NA,NA,NA
47113005674,TN,Madison County,005674,2376,279,749,1240,5,38,0,7,58,1802,179,636,918,5,28,0,4,32,281.7,490.8,281.7,490.8,NA,NA,NA,NA
47113005675,TN,Madison County,005675,2916,130,2002,643,0,30,1,3,107,2442,72,1778,502,0,24,1,1,64,1022,460,1022,460,NA,NA,NA,NA
47113005676,TN,Madison County,005676,6113,261,3137,2285,3,205,3,28,191,4916,186,2735,1680,3,158,3,20,131,1266,963,1266,963,NA,NA,NA,NA
47113005677,TN,Madison County,005677,3483,179,1419,1663,2,27,0,7,186,2656,101,1208,1192,2,25,0,3,125,574,580,574,580,NA,NA,NA,NA
47113005678,TN,Madison County,005678,3872,122,2781,714,22,99,0,19,115,3303,80,2468,558,22,87,0,15,73,795,374,795,374,NA,NA,NA,NA
47113005679,TN,Madison County,005679,722,25,633,50,0,1,0,0,13,567,12,507,38,0,1,0,0,9,321,91,321,91,NA,NA,NA,NA
47113005680,TN,Madison County,005680,6182,196,4246,1312,10,208,0,28,182,4779,129,3378,977,8,169,0,13,105,1912.6,761.8,1912.6,761.8,NA,NA,NA,NA
47113005681,TN,Madison County,005681,5843,313,4355,851,4,145,0,18,157,4323,179,3299,637,3,97,0,4,104,2004.5,637.6,2004.5,637.6,NA,NA,NA,NA
47113005682,TN,Madison County,005682,3865,214,2827,610,7,16,1,18,172,2993,119,2314,429,7,9,1,9,105,902.2,324.4,902.2,324.4,NA,NA,NA,NA
47113005683,TN,Madison County,005683,884,30,760,46,1,2,0,9,36,714,14,634,36,1,0,0,8,21,354,62,354,62,NA,NA,NA,NA
47115002660,TN,Marion County,002660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
47115005751,TN,Marion County,005751,265,5,250,0,0,0,0,1,9,228,4,218,0,0,0,0,1,5,207.8,60.2,207.8,60.2,NA,NA,NA,NA
47115005752,TN,Marion County,005752,1243,22,1174,11,4,2,1,2,27,979,17,926,3,4,2,1,2,24,367.9,81.4,367.9,81.4,NA,NA,NA,NA
47115005753,TN,Marion County,005753,1018,24,911,10,10,5,0,0,58,838,14,768,10,10,4,0,0,32,274.3,109.7,274.3,109.7,NA,NA,NA,NA
47115005754,TN,Marion County,005754,6064,131,5295,298,16,22,0,19,283,4803,93,4236,245,16,16,0,13,184,1509.4,622.6,1509.4,622.6,NA,NA,NA,NA
47115005755,TN,Marion County,005755,2057,73,1835,32,6,24,1,2,84,1642,45,1477,31,5,23,1,2,58,582,248,582,248,NA,NA,NA,NA
47115005756,TN,Marion County,005756,397,21,357,2,3,2,0,1,11,311,11,283,2,3,2,0,1,9,129.7,50.2,129.7,50.2,NA,NA,NA,NA
47115005757,TN,Marion County,005757,1294,20,1212,3,11,18,0,2,28,1061,14,1002,3,11,12,0,2,17,401.9,195.3,401.9,195.3,NA,NA,NA,NA
47115005758,TN,Marion County,005758,1092,4,1016,2,2,7,0,3,58,911,3,847,2,1,7,0,2,49,378.9,102.7,378.9,102.7,NA,NA,NA,NA
47115005759,TN,Marion County,005759,108,1,100,0,2,0,0,0,5,94,1,87,0,2,0,0,0,4,39,19.2,39,19.2,NA,NA,NA,NA
47115005760,TN,Marion County,005760,2813,55,2633,12,4,4,0,0,105,2223,28,2097,10,4,4,0,0,80,822.6,187.9,822.6,187.9,NA,NA,NA,NA
47115005761,TN,Marion County,005761,435,10,403,0,3,0,0,0,19,385,7,360,0,3,0,0,0,15,202.8,41.4,202.8,41.4,NA,NA,NA,NA
47115005762,TN,Marion County,005762,2563,27,2390,21,6,7,0,1,111,2036,18,1909,16,6,5,0,1,81,657.3,177.2,657.3,177.2,NA,NA,NA,NA
47115005763,TN,Marion County,005763,1073,44,919,44,3,3,0,5,55,827,15,724,34,3,2,0,5,44,262,80.3,262,80.3,NA,NA,NA,NA
47115005764,TN,Marion County,005764,3837,73,2936,568,15,39,0,13,193,2969,54,2352,395,12,28,0,10,118,744.4,573.9,744.4,573.9,NA,NA,NA,NA
47115005765,TN,Marion County,005765,621,4,585,0,3,5,0,3,21,499,4,464,0,3,5,0,3,20,148.5,42.9,148.5,42.9,NA,NA,NA,NA
47115005766,TN,Marion County,005766,2879,75,2644,28,5,6,0,1,120,2259,50,2094,19,5,4,0,1,86,767.4,182.1,767.4,182.1,NA,NA,NA,NA
47115005767,TN,Marion County,005767,1078,12,1029,2,0,4,0,0,31,852,6,822,1,0,4,0,0,19,253.8,66.4,253.8,66.4,NA,NA,NA,NA
47117005851,TN,Marshall County,005851,4378,224,3817,87,13,8,0,11,218,3282,126,2916,69,8,7,0,4,152,1084.5,290.9,1084.5,290.9,NA,NA,NA,NA
47117005852,TN,Marshall County,005852,3514,111,3201,56,7,10,0,7,122,2730,78,2511,47,3,8,0,3,80,1063.4,226.9,1063.4,226.9,NA,NA,NA,NA
47117005853,TN,Marshall County,005853,3211,101,2856,94,18,3,0,7,132,2534,55,2300,79,13,2,0,4,81,930,238,930,238,NA,NA,NA,NA
47117005854,TN,Marshall County,005854,4480,183,4049,97,9,6,0,5,131,3361,98,3093,77,8,5,0,2,78,1169,295,1169,295,NA,NA,NA,NA
47117005855,TN,Marshall County,005855,3694,315,2952,267,9,22,0,10,119,2963,241,2403,211,9,16,0,10,73,1030.6,450.7,1030.6,450.7,NA,NA,NA,NA
47117005856,TN,Marshall County,005856,3764,337,2921,265,13,16,1,15,196,2785,215,2244,192,12,14,1,2,105,746,313.1,746,313.1,NA,NA,NA,NA
47117005857,TN,Marshall County,005857,3545,426,2230,609,14,24,3,14,225,2647,248,1765,478,10,22,3,7,114,452.6,332.2,452.6,332.2,NA,NA,NA,NA
47117005858,TN,Marshall County,005858,4035,332,3171,307,11,26,1,21,166,3111,199,2529,245,11,26,0,10,91,814,324.5,814,324.5,NA,NA,NA,NA
47117005859,TN,Marshall County,005859,3697,206,3058,236,9,27,2,3,156,2874,133,2433,188,9,19,1,2,89,900,382.3,900,382.3,NA,NA,NA,NA
47119005951,TN,Maury County,005951,14681,1234,11127,1297,23,291,14,41,654,11123,774,8737,998,17,214,11,23,349,2659.8,1159.7,2659.8,1159.7,NA,NA,NA,NA
47119005952,TN,Maury County,005952,2841,115,2518,67,7,23,0,3,108,2237,73,2027,51,1,19,0,2,64,977.9,298.4,977.9,298.4,NA,NA,NA,NA
47119005953,TN,Maury County,005953,5243,307,4055,621,13,16,2,21,208,4074,184,3277,478,11,7,1,15,101,1341.9,495.9,1341.9,495.9,NA,NA,NA,NA
47119005954,TN,Maury County,005954,2055,62,1910,13,2,7,0,0,61,1627,32,1541,10,1,2,0,0,41,716.4,144.1,716.4,144.1,NA,NA,NA,NA
47119005956,TN,Maury County,005956,8456,677,6029,1209,14,112,5,51,359,6526,441,4851,876,14,91,1,33,219,2016,1075,2016,1075,NA,NA,NA,NA
47119005957,TN,Maury County,005957,6155,546,4769,484,7,63,2,32,252,4798,368,3779,385,7,53,0,23,183,1668,639,1668,639,NA,NA,NA,NA
47119005958,TN,Maury County,005958,3979,423,2794,505,33,31,2,25,166,3064,257,2265,387,31,25,2,10,87,848.7,430.9,848.7,430.9,NA,NA,NA,NA
47119005959,TN,Maury County,005959,2749,447,1768,383,2,25,4,12,108,2139,263,1480,304,2,13,4,9,64,305,221,305,221,NA,NA,NA,NA
47119005960,TN,Maury County,005960,6209,675,4562,629,19,50,1,20,253,4892,434,3756,463,19,38,1,18,163,1361,605,1361,605,NA,NA,NA,NA
47119005961,TN,Maury County,005961,7267,218,5567,1041,22,38,3,20,358,5487,131,4294,813,18,24,2,12,193,1493,751,1493,751,NA,NA,NA,NA
47119005962,TN,Maury County,005962,2298,72,2050,84,13,8,1,4,66,1769,48,1592,69,9,1,1,4,45,849.8,170.6,849.8,170.6,NA,NA,NA,NA
47119005963,TN,Maury County,005963,7091,1015,2372,3190,13,62,1,28,410,5166,610,1895,2390,13,58,1,5,194,391,1288,391,1288,NA,NA,NA,NA
47119005964,TN,Maury County,005964,4397,136,3945,142,10,60,1,6,97,3543,71,3223,128,10,45,1,4,61,1811.1,493.4,1811.1,493.4,NA,NA,NA,NA
47119005965,TN,Maury County,005965,2514,184,2148,31,12,7,1,17,114,1934,115,1691,24,8,3,1,10,82,715.9,194.3,715.9,194.3,NA,NA,NA,NA
47119005966,TN,Maury County,005966,5431,279,4673,210,8,17,2,22,220,4350,176,3852,174,7,15,0,8,118,1771,544,1771,544,NA,NA,NA,NA
47119005967,TN,Maury County,005967,3934,310,2790,604,11,19,3,23,174,2985,194,2246,411,10,15,1,12,96,805.4,385.2,805.4,385.2,NA,NA,NA,NA
47119005968,TN,Maury County,005968,3686,129,3307,67,7,7,1,7,161,2851,81,2587,54,4,5,1,7,112,1114,256.8,1114,256.8,NA,NA,NA,NA
47119005969,TN,Maury County,005969,2696,99,2415,36,9,4,0,8,125,2075,60,1887,29,9,1,0,8,81,864.9,191.7,864.9,191.7,NA,NA,NA,NA
47119005970,TN,Maury County,005970,5517,418,4369,417,10,47,1,26,229,4312,283,3503,318,8,38,1,17,144,1059.9,362.7,1059.9,362.7,NA,NA,NA,NA
47119005971,TN,Maury County,005971,3775,314,3014,211,13,47,1,17,158,2902,210,2388,168,6,45,1,11,73,1033,332,1033,332,NA,NA,NA,NA
47121006251,TN,Meigs County,006251,2456,49,2242,45,11,4,0,4,101,1963,19,1801,39,9,4,0,3,88,699,159.5,699,159.5,NA,NA,NA,NA
47121006252,TN,Meigs County,006252,1868,24,1741,9,10,5,0,6,73,1474,22,1385,5,9,2,0,2,49,451,142.4,451,142.4,NA,NA,NA,NA
47121006253,TN,Meigs County,006253,2418,43,2251,27,12,5,1,7,72,1903,26,1782,25,9,5,1,1,54,596.5,100.5,596.5,100.5,NA,NA,NA,NA
47121006254,TN,Meigs County,006254,1489,18,1364,29,11,4,0,6,57,1160,11,1079,19,5,3,0,3,40,384.2,126,384.2,126,NA,NA,NA,NA
47121006255,TN,Meigs County,006255,2300,37,2155,15,8,4,0,8,73,1736,13,1655,10,5,4,0,4,45,552.3,169.8,552.3,169.8,NA,NA,NA,NA
47121006256,TN,Meigs County,006256,2227,49,2070,6,6,4,0,7,85,1865,34,1743,6,3,1,0,4,74,643,154.4,643,154.4,NA,NA,NA,NA
47123006351,TN,Monroe County,006351,7954,755,6647,179,24,25,0,26,298,6065,484,5145,154,23,21,0,18,220,1824,473.6,1824,473.6,NA,NA,NA,NA
47123006352,TN,Monroe County,006352,3941,197,3209,265,7,35,0,11,217,3067,121,2566,206,5,32,0,1,136,862.6,351.1,862.6,351.1,NA,NA,NA,NA
47123006353,TN,Monroe County,006353,2299,109,2008,56,4,10,0,4,108,1747,57,1580,43,3,4,0,3,57,608.5,151.4,608.5,151.4,NA,NA,NA,NA
47123006354,TN,Monroe County,006354,3436,82,3217,12,11,17,0,7,90,3071,60,2895,11,9,15,0,7,74,1354.2,312.4,1354.2,312.4,NA,NA,NA,NA
47123006355,TN,Monroe County,006355,4912,195,4235,134,10,22,1,11,304,3787,107,3323,115,6,18,1,11,206,1396,435.6,1396,435.6,NA,NA,NA,NA
47123006356,TN,Monroe County,006356,3916,145,3517,30,17,21,1,8,177,3042,88,2775,22,13,19,1,4,120,991.5,229.3,991.5,229.3,NA,NA,NA,NA
47123006357,TN,Monroe County,006357,4499,133,4097,36,15,29,0,11,178,3564,60,3321,29,11,26,0,11,106,1455.8,369.1,1455.8,369.1,NA,NA,NA,NA
47123006358,TN,Monroe County,006358,1573,49,1450,5,7,11,0,2,49,1252,27,1171,4,6,9,0,2,33,492.8,97.6,492.8,97.6,NA,NA,NA,NA
47123006359,TN,Monroe County,006359,3099,64,2924,11,3,3,0,0,94,2367,41,2246,6,2,2,0,0,70,848.6,185.9,848.6,185.9,NA,NA,NA,NA
47123006360,TN,Monroe County,006360,1650,22,1518,3,8,8,0,3,88,1305,7,1209,0,8,8,0,3,70,483,88,483,88,NA,NA,NA,NA
47123006361,TN,Monroe County,006361,5033,86,4704,1,15,7,0,1,219,3951,62,3707,0,8,6,0,1,167,1600.2,280.7,1600.2,280.7,NA,NA,NA,NA
47123006362,TN,Monroe County,006362,1540,29,1454,1,7,0,0,1,48,1296,12,1234,0,5,0,0,1,44,646.9,77.8,646.9,77.8,NA,NA,NA,NA
47123006363,TN,Monroe County,006363,2398,71,2205,3,13,6,0,0,100,1959,46,1809,3,12,6,0,0,83,814.8,134.5,814.8,134.5,NA,NA,NA,NA
47125006451,TN,Montgomery County,006451,5295,869,2670,1125,22,193,44,24,348,3986,609,2084,842,18,162,38,16,217,221,278,221,278,NA,NA,NA,NA
47125006452,TN,Montgomery County,006452,12761,2113,5510,3546,35,401,110,108,938,8638,1303,4007,2379,29,314,74,63,469,769,931,769,931,NA,NA,NA,NA
47125006453,TN,Montgomery County,006453,10887,582,9065,457,38,136,9,52,548,8023,355,6830,355,33,94,8,33,315,3119.2,936.2,3119.2,936.2,NA,NA,NA,NA
47125006454,TN,Montgomery County,006454,11649,1683,6243,2424,52,232,92,70,853,7956,1047,4405,1721,40,179,70,46,448,957.7,875.5,957.7,875.5,NA,NA,NA,NA
47125006455,TN,Montgomery County,006455,8355,490,6693,425,46,83,27,41,550,6399,304,5249,341,40,69,16,40,340,2234.9,563.6,2234.9,563.6,NA,NA,NA,NA
47125006456,TN,Montgomery County,006456,8641,1132,4253,2302,33,161,47,48,665,6181,712,3251,1604,26,152,26,27,383,812.7,888.4,812.7,888.4,NA,NA,NA,NA
47125006457,TN,Montgomery County,006457,10219,1430,4682,2998,44,221,74,54,716,7360,930,3612,2093,26,195,64,35,405,1020,1165,1020,1165,NA,NA,NA,NA
47125006458,TN,Montgomery County,006458,8179,967,3276,3213,21,97,33,61,511,6091,618,2613,2431,18,93,20,33,265,598.8,1055.5,598.8,1055.5,NA,NA,NA,NA
47125006459,TN,Montgomery County,006459,4593,343,2589,1215,16,21,16,34,359,3438,227,2112,834,12,18,11,21,203,482,477,482,477,NA,NA,NA,NA
