GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_war,uss_18_rep_die,gov_18_rep_bak,gov_18_dem_gon,atg_18_dem_hea,atg_18_rep_mcm,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_mar,uss_20_rep_oco,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
25005000737,MA,Bristol County,000737,3549,377,2673,165,9,63,0,39,223,2813,232,2244,113,4,49,0,24,147,600.3,427.1,430.8,274.4,480.5,235.1,455.2,253.8,667.8,579.7,702.4,517,427.1,600.3,336.2,373.7,548.4,685.1,422.1,515.3
25005000738,MA,Bristol County,000738,3353,585,2226,152,9,37,0,59,285,2530,339,1835,110,7,28,0,44,167,557.7,279.3,341.6,181.8,333.6,188.5,349.8,178.5,547.1,365.6,568.2,299.4,279.3,557.7,231.3,293.3,332.5,557.7,273,425.5
25005000739,MA,Bristol County,000739,3483,697,2076,283,5,71,6,102,243,2673,459,1707,197,4,65,6,64,171,561,215,305,121,236,193,305,115,522,319,536,270,215,561,157.3,267.7,294.5,529,212.7,403.7
25005000740,MA,Bristol County,000740,3336,663,2162,178,7,76,0,46,204,2724,476,1886,132,7,60,0,25,138,679,229,386,108,315,211,378,109,562,313,586,259,229,679,177.3,325,286,574,222.2,467
25005000741,MA,Bristol County,000741,3341,664,1742,273,7,201,0,86,368,2498,455,1430,181,7,136,0,57,232,438,180,229,96,186,149,228,94,396,285,425,245,180,438,125.3,202,265,410.5,181,310.8
25005000742,MA,Bristol County,000742,3490,835,1803,289,16,146,0,79,322,2499,506,1435,188,10,111,0,52,197,450,176,240,98,203,141,241,95,412,252,442,201,176,450,132,207.3,226.5,427,170.8,321
25005000743,MA,Bristol County,000743,3620,782,2250,209,11,102,0,51,215,2681,455,1827,145,11,85,0,27,131,541,244,293,135,268,182,300,143,482,341,517,278,244,541,182,258.3,309.5,499.5,234.8,385.8
25005000744,MA,Bristol County,000744,3272,277,2597,104,5,53,0,63,173,2715,193,2256,76,3,42,0,41,104,739.1,537.2,483.1,397.7,629.9,270.9,548.4,347.9,714.4,714.3,770.8,594.8,537.2,739.1,458.5,434.1,654.6,742.6,537,587.8
25005000745,MA,Bristol County,000745,3881,548,2663,167,5,144,4,62,288,3071,352,2236,123,3,123,4,37,193,579,312,393,180,364,225,415,165,531,394,552,335,312,579,236.3,344.3,364.5,541.5,291.7,449.2
25005000746,MA,Bristol County,000746,3332,288,2547,149,6,94,0,32,216,2624,184,2105,110,6,66,0,20,133,640,443,449,263,480,249,471,244,670,513,710,439,443,640,329,389.7,476,690,397,531.5
25005000747,MA,Bristol County,000747,3142,209,2478,177,6,68,0,36,168,2438,125,2011,119,4,53,0,21,105,689,443,483,301,539,267,534,273,696,515,727,460,443,689,371,428,487.5,711.5,421.8,566
25005000748,MA,Bristol County,000748,3544,496,2376,291,10,82,1,35,253,2794,298,2023,206,8,58,1,28,172,495.9,292.9,329,165.9,300.3,209.5,352.2,156.6,554.3,340.2,561.7,308.6,292.9,495.9,207.6,296.9,324.4,558,260.8,417.1
25005000749,MA,Bristol County,000749,3491,347,2558,224,8,63,0,66,225,2883,227,2245,151,5,54,0,52,149,656.9,323,430.2,244,445.3,249.6,471.4,204.2,740.9,446,783.4,382.3,323,656.9,297.8,383.7,414.1,762.1,340.8,555.4
25005000750,MA,Bristol County,000750,3306,401,2399,156,3,79,0,34,234,2645,244,2041,106,3,60,0,30,161,600,338,425,224,411,255,456,199,636,444,666,341,338,600,278,378.7,392.5,651,326.2,506.3
25005000751,MA,Bristol County,000751,3223,204,2699,91,0,67,1,20,141,2772,157,2380,74,0,41,1,19,100,881,563,617,451,776,328,725,374,914,645,921,583,563,881,533.7,556.7,614,917.5,565.3,731
25005000752,MA,Bristol County,000752,3707,433,2898,88,2,92,0,27,167,3024,257,2500,64,2,70,0,24,107,888.7,651.3,683.8,464.1,838.5,339.9,769.5,391.2,934,767.5,971.5,681.8,651.3,888.7,564.6,597.7,724.7,952.8,632.4,764.6
25005000753,MA,Bristol County,000753,3630,169,3136,102,3,62,1,31,126,3062,105,2720,71,3,55,1,25,82,974.2,783.5,779.1,609.2,1042.7,386.1,909.1,501.9,1142.5,906.1,1117.7,845.4,783.5,974.2,717.9,691.5,875.8,1130.1,781.5,884.8
25005000754,MA,Bristol County,000754,3231,486,2401,115,13,40,0,41,135,2634,322,2096,76,13,38,0,23,66,675.6,505.4,546.2,386.7,671.4,258,590.3,339.1,758,569.8,782.6,512.2,505.4,675.6,465.8,464.9,541,770.3,497.4,601.8
25005000755,MA,Bristol County,000755,3579,240,2725,300,8,89,0,39,178,3064,176,2434,214,8,73,0,30,129,782.5,472.2,566.5,345.6,587.1,335.8,609.7,305.4,968,601.9,971,591,472.2,782.5,412.7,504,596.5,969.5,483.9,705.6
25005000809,MA,Bristol County,000809,3129,63,2897,27,0,27,0,10,105,2462,36,2313,16,0,27,0,8,62,616.2,824.1,483.9,627.8,887,246.1,583.9,555.5,777.8,860.8,801.6,819.3,824.1,616.2,690.1,437.9,840.1,789.7,762.4,584.9
25005000810,MA,Bristol County,000810,3040,84,2755,17,3,19,0,16,146,2411,40,2243,11,3,10,0,8,96,707,875,567,729,1026,285,684,634,825,992,852,931,875,707,796.3,512,961.5,838.5,864.5,653.3
25005000811,MA,Bristol County,000811,3037,43,2788,35,3,16,0,22,130,2426,32,2262,27,3,10,0,19,73,663,864,520,746,1004,250,635,645,817,971,826,957,864,663,798.3,468.3,964,821.5,864.5,618.5
25005001133,MA,Bristol County,001133,3763,88,3315,76,4,125,0,21,134,2857,61,2534,52,2,103,0,18,87,1142,952,871,902,1433,374,1086,725,1429,996,1301,1111,952,1142,1020,777,1053.5,1365,1019.8,1033.8
25005001134,MA,Bristol County,001134,4138,143,3550,98,7,197,0,15,128,3201,106,2809,81,4,127,0,13,61,1142,903,949,864,1399,443,1187,676,1538,941,1497,971,903,1142,979.7,859.7,956,1517.5,959,1126
25005001135,MA,Bristol County,001135,3691,90,3286,64,3,143,0,7,98,2886,56,2608,45,3,109,0,4,61,1239,961,990,997,1582,430,1302,729,1557,951,1460,1055,961,1239,1102.7,907.3,1003,1508.5,1045.8,1163
25005001136,MA,Bristol County,001136,4008,142,3230,202,0,245,1,31,157,3095,92,2581,147,0,177,0,21,77,1168,848,895,807,1282,453,1135,614,1514,845,1444,909,848,1168,901,827.7,877,1479,884.2,1101.5
25005001137,MA,Bristol County,001137,3964,148,3184,170,1,278,1,27,155,3244,106,2682,123,1,211,0,27,94,1056,702,980,599,1127,489,1134,489,1439,728,1417,758,702,1056,738.3,867.7,743,1428,733.8,1085.8
25005001138,MA,Bristol County,001138,4296,233,3208,338,1,327,1,8,180,3302,147,2564,246,1,226,0,3,115,1132,707,921,616,1129,471,1120,487,1547,688,1515,723,707,1132,744,837.3,705.5,1531,725,1117.7
25005001301,MA,Bristol County,001301,2686,268,2161,66,0,10,0,40,141,2240,180,1883,50,0,4,0,25,98,603.8,471.1,504.8,420.6,649.3,289,590.9,357.3,809.6,651.3,841.3,598.8,471.1,603.8,475.7,461.6,625,825.5,524.7,606.6
25005001302,MA,Bristol County,001302,2837,348,2149,73,5,39,0,39,184,2217,203,1789,43,5,25,0,37,115,624,493,473,341,558,272,520,314,682,586,729,515,493,624,404.3,421.7,550.5,705.5,467.8,550
25005001303,MA,Bristol County,001303,2613,465,1872,67,2,21,0,71,115,2072,285,1598,40,2,18,0,50,79,656,470,443,381,558,283,513,331,639,555,673,500,470,656,423.3,413,527.5,656,465.8,534.5
25005001304,MA,Bristol County,001304,2392,143,2035,34,4,20,1,41,114,2004,98,1746,26,4,16,1,33,80,599.2,515.3,474.8,399.5,607.9,271.1,546.2,340.6,681.2,638.8,744,547.1,515.3,599.2,449.3,430.7,593,712.6,508.2,552.8
25005001305,MA,Bristol County,001305,2672,222,2028,56,2,69,0,50,245,2141,128,1713,45,2,49,0,37,167,626,431,487,297,518,285,552,252,701,517,758,436,431,626,355.7,441.3,476.5,729.5,408.5,568.2
25005001306,MA,Bristol County,001306,2889,264,2177,127,1,41,2,64,213,2369,180,1876,76,0,36,2,58,141,679.8,557.7,507.2,425.5,617.1,323.9,573.8,386.4,457.8,607.2,531,517.9,557.7,679.8,476.3,468.3,562.5,494.4,518.6,512.2
25005001307,MA,Bristol County,001307,3138,2049,735,116,8,6,0,67,157,2235,1394,606,75,8,5,0,43,104,304.9,91.2,158.5,51.9,98.9,118.2,163.9,53.8,245.3,138.6,271.8,113.3,91.2,304.9,68.2,146.8,125.9,258.5,91.3,210.4
25005001308,MA,Bristol County,001308,3376,1096,1748,95,7,25,0,148,257,2573,706,1482,78,6,18,0,111,172,493,223.8,282,138.3,243.3,187.8,307.4,120.5,452.4,282.3,483.2,236.1,223.8,493,167.4,259.1,259.2,467.8,207.4,367.6
25005001309,MA,Bristol County,001309,2987,658,1824,139,7,17,0,91,251,2204,385,1453,102,1,8,0,72,183,378,210,232,127,198,167,247,122,395,270,437,226,210,378,149,215.3,248,416,192.2,309.3
25005001310,MA,Bristol County,001310,2675,529,1779,92,10,13,0,65,187,2139,358,1502,62,10,12,0,58,137,400,306.2,288.7,196.8,297,194,306.2,189.4,389.8,324.6,426.6,276.8,306.2,400,227.7,263,300.7,408.2,265.1,334.2
25005001311,MA,Bristol County,001311,2785,455,1988,84,2,28,0,67,161,2163,270,1666,59,2,24,0,42,100,529,374,442,282,448,284,491,242,574,473,630,394,374,529,324,405.7,433.5,602,368.8,491.7
25005001312,MA,Bristol County,001312,2886,494,1995,74,12,6,0,94,211,2249,327,1642,48,4,3,0,68,157,547,344,372,240,386,255,422,212,583,432,638,363,344,547,279.3,349.7,397.5,610.5,329.5,469.5
25005001313,MA,Bristol County,001313,3139,1297,1182,198,11,42,0,74,335,2420,878,1048,149,9,32,0,60,244,393.4,120.3,239.1,74.3,148.4,168.1,244.1,73.5,395.8,173.6,414.5,151.3,120.3,393.4,98.8,217.1,162.4,405.2,123.6,309.2
25005001314,MA,Bristol County,001314,2842,1021,1282,160,9,28,0,94,248,2094,651,1057,107,9,19,0,77,174,436,169,263,106,195,191,287,100,401,237,439,192,169,436,133.7,247,214.5,420,166.5,336.2
25005001315,MA,Bristol County,001315,3036,1067,1185,181,6,21,1,185,390,2193,697,964,125,4,12,1,132,258,537,119,263,94,167,205,285,93,457,207,484,160,119,537,118,251,183.5,470.5,140,371.8
25005001316,MA,Bristol County,001316,2837,1077,1148,158,8,38,2,123,283,2051,649,961,107,5,21,2,95,211,531.6,208.4,347.1,169.6,307.2,224.4,375,146.6,508.7,319.2,545.6,267.3,208.4,531.6,207.8,315.5,293.2,527.1,236.4,422.1
