GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_rep_tru,pre_16_dem_cli,uss_16_rep_gra,uss_16_dem_jud,gov_18_rep_rey,gov_18_dem_hub,atg_18_dem_mil,sos_18_rep_pat,sos_18_dem_dej,pre_20_rep_tru,pre_20_dem_bid,uss_20_rep_ern,uss_20_dem_gre,avg_16_rep,avg_16_dem,avg_18_rep,avg_18_dem,avg_20_rep,avg_20_dem
18047000060,IN,Franklin County,000060,1091,14,1038,0,0,4,0,1,34,843,10,805,0,0,4,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000070,IN,Franklin County,000070,1231,11,1182,0,1,3,0,1,33,977,10,936,0,1,3,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000080,IN,Franklin County,000080,1364,9,1322,0,4,7,0,4,18,1049,5,1019,0,4,7,0,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000090,IN,Franklin County,000090,1297,14,1255,0,0,0,0,4,24,988,13,963,0,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000100,IN,Franklin County,000100,473,6,444,1,0,0,0,0,22,365,4,343,1,0,0,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000110,IN,Franklin County,000110,689,4,674,0,0,0,0,1,10,528,3,516,0,0,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000120,IN,Franklin County,000120,739,2,722,2,0,2,0,0,11,566,2,556,0,0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000130,IN,Franklin County,000130,1400,9,1350,2,5,0,1,2,31,1050,2,1018,0,5,0,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000140,IN,Franklin County,000140,943,6,899,0,5,1,0,0,32,728,6,690,0,5,0,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000150,IN,Franklin County,000150,647,2,639,0,1,0,0,0,5,528,0,524,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000160,IN,Franklin County,000160,1040,7,986,0,0,2,0,0,45,784,1,751,0,0,0,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000170,IN,Franklin County,000170,801,5,775,0,0,2,0,0,19,602,3,591,0,0,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000180,IN,Franklin County,000180,932,17,886,0,1,6,0,0,22,664,9,639,0,1,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000190,IN,Franklin County,000190,509,5,485,2,1,0,0,1,15,394,1,381,2,1,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000200,IN,Franklin County,000200,460,5,446,0,0,1,0,0,8,364,4,355,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000210,IN,Franklin County,000210,1120,7,1063,1,2,1,0,6,40,826,3,785,1,2,0,0,6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000220,IN,Franklin County,000220,1496,7,1453,3,0,0,0,1,32,1172,2,1144,3,0,0,0,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18047000230,IN,Franklin County,000230,1210,8,1168,0,0,0,0,2,32,980,3,951,0,0,0,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000010,IN,Fulton County,000010,1346,40,1194,23,5,4,0,1,79,1006,20,915,19,5,2,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000020,IN,Fulton County,000020,770,32,698,3,4,0,0,3,30,553,17,511,2,3,0,0,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000030,IN,Fulton County,000030,1177,84,1059,3,3,0,0,1,27,856,54,779,0,1,0,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000040,IN,Fulton County,000040,1125,387,712,3,0,3,0,0,20,782,244,522,0,0,3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000050,IN,Fulton County,000050,1540,18,1468,5,7,3,0,2,37,1233,14,1178,2,6,3,0,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000060,IN,Fulton County,000060,1390,44,1295,5,7,2,0,2,35,1009,20,962,3,4,2,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000070,IN,Fulton County,000070,1127,13,1077,3,3,4,0,1,26,822,9,791,2,3,2,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000080,IN,Fulton County,000080,1453,80,1283,9,8,13,0,1,59,1089,39,982,9,8,10,0,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000090,IN,Fulton County,000090,1028,63,888,10,3,8,0,1,55,782,35,700,6,3,8,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000100,IN,Fulton County,000100,1643,112,1455,19,4,2,0,5,46,1247,65,1125,19,4,2,0,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000110,IN,Fulton County,000110,1022,30,933,9,2,10,0,6,32,832,14,780,4,2,9,0,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000120,IN,Fulton County,000120,1124,22,1057,1,2,12,0,0,30,976,16,927,0,2,12,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000130,IN,Fulton County,000130,1181,36,1077,12,1,1,0,7,47,856,18,798,7,1,1,0,7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000140,IN,Fulton County,000140,1200,40,1134,3,3,1,0,0,19,924,27,880,3,3,1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000150,IN,Fulton County,000150,1550,40,1447,4,9,9,0,4,37,1216,26,1146,3,9,8,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000160,IN,Fulton County,000160,1259,22,1164,27,3,2,0,5,36,982,12,913,22,3,1,0,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18049000170,IN,Fulton County,000170,545,5,511,2,0,2,0,4,21,417,3,395,0,0,1,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000010,IN,Gibson County,000010,775,5,748,3,1,0,0,4,14,605,4,585,3,1,0,0,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000020,IN,Gibson County,000020,712,12,674,0,3,3,0,1,19,553,7,530,0,1,3,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000030,IN,Gibson County,000030,1317,13,1229,9,4,11,0,1,50,996,8,935,4,3,8,0,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000040,IN,Gibson County,000040,1111,21,1025,9,3,2,0,3,48,830,10,780,7,3,2,0,1,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000050,IN,Gibson County,000050,1168,37,1033,40,5,5,1,15,32,957,33,841,35,5,5,1,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000060,IN,Gibson County,000060,1260,11,1226,2,0,1,0,1,19,1024,8,1001,2,0,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000070,IN,Gibson County,000070,1638,21,1590,1,2,2,0,0,22,1278,17,1245,0,2,2,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000080,IN,Gibson County,000080,1383,15,1341,3,5,0,0,2,17,981,10,952,2,4,0,0,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000090,IN,Gibson County,000090,1446,20,1384,10,0,4,0,0,28,1056,7,1025,6,0,2,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000100,IN,Gibson County,000100,1179,19,1102,8,0,3,0,4,43,867,12,820,7,0,1,0,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000110,IN,Gibson County,000110,1503,35,1377,15,1,14,0,2,59,1088,20,1011,12,0,10,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000120,IN,Gibson County,000120,1338,42,1205,16,2,5,0,1,67,1007,26,930,8,0,5,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000130,IN,Gibson County,000130,1048,14,948,30,0,13,0,12,31,835,9,759,23,0,10,0,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000140,IN,Gibson County,000140,485,17,399,18,0,17,0,0,34,381,13,322,15,0,13,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000150,IN,Gibson County,000150,1694,73,1404,74,2,30,0,20,91,1271,47,1080,64,2,28,0,7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000160,IN,Gibson County,000160,780,36,640,47,2,0,0,6,49,590,26,500,26,2,0,0,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000170,IN,Gibson County,000170,662,29,576,18,2,1,0,3,33,466,12,421,10,2,1,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000180,IN,Gibson County,000180,423,3,387,9,0,1,0,0,23,335,3,317,3,0,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000190,IN,Gibson County,000190,1271,16,1065,93,1,18,6,2,70,1005,12,859,70,1,15,6,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000200,IN,Gibson County,000200,602,16,491,61,0,2,0,1,31,447,13,361,49,0,2,0,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000210,IN,Gibson County,000210,837,7,789,13,1,2,0,0,25,628,4,607,5,1,2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000220,IN,Gibson County,000220,734,14,672,10,3,5,0,1,29,579,10,543,7,2,0,0,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000230,IN,Gibson County,000230,691,15,607,38,5,9,0,0,17,529,11,465,33,4,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000240,IN,Gibson County,000240,964,10,911,14,2,9,0,2,16,764,7,719,13,1,8,0,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000250,IN,Gibson County,000250,914,54,802,22,0,6,1,5,24,701,27,629,17,0,6,0,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000260,IN,Gibson County,000260,422,19,339,25,0,12,0,1,26,338,12,293,15,0,8,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000270,IN,Gibson County,000270,1604,35,1454,15,5,9,8,8,70,1219,23,1122,12,4,7,5,2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000280,IN,Gibson County,000280,1004,18,942,2,2,9,0,2,29,720,8,692,2,2,4,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000290,IN,Gibson County,000290,1111,9,1050,8,3,5,0,5,31,842,5,808,2,3,5,0,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000300,IN,Gibson County,000300,680,13,640,2,0,7,0,2,16,513,9,489,1,0,5,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000310,IN,Gibson County,000310,52,6,42,0,0,0,0,0,4,35,2,32,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000320,IN,Gibson County,000320,735,3,720,1,0,2,0,1,8,557,3,546,1,0,2,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000330,IN,Gibson County,000330,1063,14,968,21,3,7,0,5,45,833,8,773,21,3,5,0,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18051000340,IN,Gibson County,000340,405,8,379,0,4,0,0,5,9,330,7,311,0,4,0,0,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000010,IN,Grant County,000010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000020,IN,Grant County,000020,1093,64,809,161,4,3,1,3,48,825,26,653,120,2,3,1,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000030,IN,Grant County,000030,893,84,651,95,3,8,0,8,44,661,46,514,69,1,5,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000040,IN,Grant County,000040,1484,180,740,386,5,5,5,15,148,1136,104,614,324,2,5,5,12,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000050,IN,Grant County,000050,1039,105,737,120,6,4,0,1,66,760,52,587,80,5,4,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000060,IN,Grant County,000060,985,60,796,82,1,2,0,0,44,756,29,634,66,1,2,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000070,IN,Grant County,000070,879,71,466,259,1,2,0,13,67,704,44,406,213,1,0,0,5,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000080,IN,Grant County,000080,1233,125,741,280,1,1,0,7,78,892,61,584,208,1,0,0,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000090,IN,Grant County,000090,1009,98,431,386,2,5,0,5,82,749,58,343,309,2,4,0,2,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000100,IN,Grant County,000100,1114,177,531,321,2,4,0,12,67,898,152,430,270,2,3,0,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000110,IN,Grant County,000110,1288,27,1170,21,0,0,0,7,63,1006,21,941,16,0,0,0,4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000120,IN,Grant County,000120,1546,68,1161,174,7,7,0,14,115,1178,37,954,110,6,7,0,8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000130,IN,Grant County,000130,766,32,610,50,0,10,1,2,61,652,26,534,40,0,8,0,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000140,IN,Grant County,000140,1150,74,819,175,5,2,0,1,74,927,38,709,140,4,2,0,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000150,IN,Grant County,000150,619,41,480,56,2,6,0,7,27,488,24,399,37,1,4,0,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000160,IN,Grant County,000160,721,25,643,11,1,2,1,6,32,581,17,530,8,1,2,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000170,IN,Grant County,000170,1096,179,553,257,6,4,0,3,94,809,105,435,203,6,1,0,2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000180,IN,Grant County,000180,2823,198,2329,123,0,57,3,11,102,2737,186,2290,109,0,56,1,10,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000190,IN,Grant County,000190,733,31,606,44,2,21,0,2,27,616,14,532,39,2,15,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000200,IN,Grant County,000200,673,63,544,48,0,5,0,0,13,556,35,468,41,0,5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000210,IN,Grant County,000210,317,12,275,10,2,0,0,4,14,246,8,217,8,2,0,0,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000220,IN,Grant County,000220,122,20,79,2,1,9,0,0,11,91,5,68,2,1,9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000230,IN,Grant County,000230,1398,31,1311,4,1,0,1,1,49,1115,9,1067,2,1,0,1,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000240,IN,Grant County,000240,1284,29,1163,11,3,1,1,9,67,1008,19,927,6,3,1,0,9,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000250,IN,Grant County,000250,743,15,680,5,0,3,3,0,37,588,12,547,3,0,3,2,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000260,IN,Grant County,000260,561,18,523,2,0,0,0,0,18,441,9,420,2,0,0,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000270,IN,Grant County,000270,802,64,587,63,0,5,0,4,79,614,51,477,41,0,3,0,3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000280,IN,Grant County,000280,1136,82,838,121,2,7,0,7,79,915,55,726,83,1,5,0,2,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000290,IN,Grant County,000290,1255,96,933,120,3,3,2,4,94,983,57,765,109,3,2,2,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000300,IN,Grant County,000300,731,13,680,10,1,1,0,2,24,577,9,543,7,1,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000310,IN,Grant County,000310,1484,60,1233,76,5,44,0,7,59,1086,40,933,51,3,28,0,3,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000320,IN,Grant County,000320,1149,93,654,300,8,4,1,6,83,907,63,567,219,8,2,1,4,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000330,IN,Grant County,000330,525,52,397,35,1,3,0,3,34,418,40,322,31,0,2,0,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000340,IN,Grant County,000340,426,7,413,2,0,1,0,0,3,358,7,349,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000350,IN,Grant County,000350,1673,47,1497,21,1,10,0,10,87,1270,22,1166,19,1,5,0,8,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000360,IN,Grant County,000360,1502,9,1425,1,0,0,0,2,65,1186,3,1143,1,0,0,0,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000370,IN,Grant County,000370,2507,81,2230,25,9,77,1,4,80,2298,73,2049,25,9,73,0,2,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000380,IN,Grant County,000380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000390,IN,Grant County,000390,898,13,862,5,1,0,0,0,17,728,12,699,5,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000400,IN,Grant County,000400,1054,40,938,12,7,19,0,2,36,813,26,737,7,5,16,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000410,IN,Grant County,000410,1233,24,1131,12,6,6,0,3,51,988,20,915,8,6,5,0,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000420,IN,Grant County,000420,1144,21,1073,5,4,3,0,4,34,927,16,880,4,4,1,0,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000430,IN,Grant County,000430,909,34,812,11,0,1,0,2,49,701,17,644,9,0,1,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000440,IN,Grant County,000440,881,21,783,34,0,4,0,0,39,693,16,628,21,0,3,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000450,IN,Grant County,000450,1374,62,1185,17,8,4,0,5,93,1026,31,917,16,6,1,0,4,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000460,IN,Grant County,000460,1529,66,1379,19,7,3,0,2,53,1165,38,1077,6,6,3,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000470,IN,Grant County,000470,603,27,530,3,2,5,0,4,32,441,9,404,2,2,4,0,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000480,IN,Grant County,000480,748,30,675,3,1,0,0,5,34,580,16,542,3,1,0,0,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000490,IN,Grant County,000490,792,23,715,12,1,4,0,2,35,635,14,580,11,1,3,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000500,IN,Grant County,000500,230,12,150,49,0,0,0,2,17,158,7,105,43,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000510,IN,Grant County,000510,1649,63,1532,11,4,4,0,1,34,1298,44,1218,7,3,1,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000520,IN,Grant County,000520,1473,47,1360,14,0,11,0,3,38,1101,32,1021,9,0,11,0,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000530,IN,Grant County,000530,1131,56,1021,12,0,2,0,1,39,902,40,827,6,0,2,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18053000540,IN,Grant County,000540,1028,42,828,65,2,34,0,5,52,857,27,703,58,2,30,0,4,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
