GEOID20,state,county,vtd,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_men,uss_18_rep_hug,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_boo,uss_20_rep_meh,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,nrv,ndv
34013005405,NJ,Essex County,005405,993,484,291,52,0,114,1,19,32,781,340,263,47,0,98,1,10,22,237.9,167,181.8,148.6,238.2,148.7,236.7,126,167,237.9,148.6,181.8,137.4,237.4,147.6,223.6
34013005406,NJ,Essex County,005406,1739,835,548,123,6,174,0,19,34,1414,622,489,99,4,152,0,18,30,363,295,272,198,364,226.7,361.8,192.2,295,363,198,272,209.5,362.9,228,340.2
34013010102,NJ,Essex County,010102,2354,665,1092,330,0,165,1,23,78,1911,469,970,266,0,140,1,18,47,592,268.4,537.8,196.7,1520.7,643.7,1508.9,565.9,268.4,592,196.7,537.8,604.8,1514.8,418.7,1039.9
34013010103,NJ,Essex County,010103,2220,550,728,688,0,157,0,11,86,1942,428,668,618,0,145,0,11,72,585.7,103.1,520.5,83.7,938.6,301.7,913,272.3,103.1,585.7,83.7,520.5,287,925.8,190.2,739.4
34013010104,NJ,Essex County,010104,1265,301,631,160,3,133,0,11,26,1040,223,545,137,3,113,0,8,11,323.8,128.4,264.2,69.7,184.1,77.9,182.7,68.5,128.4,323.8,69.7,264.2,73.2,183.4,86.1,238.7
34013010105,NJ,Essex County,010105,1732,397,358,674,3,258,0,14,28,1432,294,322,560,0,214,0,14,28,510,124,434,85,262.8,111.2,260.8,97.8,124,510,85,434,104.5,261.8,104.5,366.9
34013010106,NJ,Essex County,010106,1702,805,452,275,0,106,0,20,44,1324,566,402,206,0,94,0,20,36,403.1,186,309.4,108.8,703.9,233.8,685.8,207.7,186,403.1,108.8,309.4,220.8,694.8,184.1,525.5
34013010107,NJ,Essex County,010107,1340,487,457,251,4,93,0,14,34,1103,369,409,201,4,83,0,7,30,324.6,168.2,280.1,106.8,335.7,109.2,327,97.3,168.2,324.6,106.8,280.1,103.3,331.3,120.4,316.9
34013010108,NJ,Essex County,010108,1138,404,430,192,2,70,0,5,35,920,283,407,142,1,61,0,5,21,334,165,284,92,203,66.1,197.7,58.9,165,334,92,284,62.5,200.4,95.5,254.7
34013010109,NJ,Essex County,010109,1304,353,600,196,1,86,0,5,63,1120,294,534,174,1,78,0,3,36,384,154,310,103,578.9,188.4,563.8,167.9,154,384,103,310,178.1,571.4,153.3,459.2
34013010110,NJ,Essex County,010110,996,309,374,152,6,86,0,18,51,818,215,352,121,0,68,0,18,44,264,124,220,82,242.2,78.8,235.8,70.2,124,264,82,220,74.5,239,88.8,240.5
34013010111,NJ,Essex County,010111,2266,610,1092,347,4,116,0,13,84,1905,460,1005,266,1,101,0,10,62,595.2,297.6,493.8,231.3,595,251.8,590.4,221.4,297.6,595.2,231.3,493.8,236.6,592.7,250.5,568.6
34013010112,NJ,Essex County,010112,1533,527,688,169,0,90,1,15,43,1243,384,606,128,0,77,1,13,34,360.6,182.4,308.2,136.4,406.9,172.2,403.7,151.4,182.4,360.6,136.4,308.2,161.8,405.3,160.6,369.8
34013010201,NJ,Essex County,010201,1250,166,876,36,3,80,0,22,67,953,102,705,21,2,72,0,10,41,387,213.3,358.1,194.4,278.1,137.2,271.9,132.8,213.3,387,194.4,358.1,135,275,169.4,323.8
34013010202,NJ,Essex County,010202,1235,279,625,180,4,100,0,8,39,1008,203,539,145,4,87,0,8,22,459.6,160.5,397.2,114.9,131.3,64.8,128.3,62.7,160.5,459.6,114.9,397.2,63.7,129.8,100.7,279.1
34013010203,NJ,Essex County,010203,1460,327,696,144,1,208,0,30,54,1168,238,591,122,1,172,0,15,29,337.9,241.2,282.2,194.3,456.1,225.1,445.9,217.8,241.2,337.9,194.3,282.2,221.4,451,219.6,380.5
34013010204,NJ,Essex County,010204,1198,234,648,71,0,191,0,9,45,939,147,540,62,0,160,0,7,23,334,221,274,180,1592,785.6,1556.5,760.3,221,334,180,274,773,1574.2,486.7,939.1
34013010205,NJ,Essex County,010205,1362,202,783,79,0,230,0,20,48,1077,156,637,49,0,197,0,9,29,418,265,370,211,607.5,299.8,594,290.1,265,418,211,370,295,600.7,266.5,497.4
34013010206,NJ,Essex County,010206,1953,565,653,427,0,173,0,33,102,1528,381,573,341,0,143,0,27,63,654.1,270.8,600.9,207.3,1024.4,512.1,1001.6,494.5,270.8,654.1,207.3,600.9,503.3,1013,371.2,820.3
34013010207,NJ,Essex County,010207,1214,282,656,92,2,117,0,10,55,991,203,576,72,2,103,0,4,31,432,198,353,161,355.1,175.2,347.2,169.6,198,432,161,353,172.4,351.1,175.9,371.8
34013010208,NJ,Essex County,010208,1613,321,919,91,0,210,0,9,63,1248,210,766,64,0,176,0,6,26,424,387.1,352.9,288,778.8,384.8,761.5,372.3,387.1,424,288,352.9,378.6,770.1,358.1,579.3
34013010209,NJ,Essex County,010209,1787,284,1118,94,0,196,0,13,82,1353,185,903,70,0,152,0,10,33,516.1,384.6,488.6,338.5,489.4,241.5,478.5,233.7,384.6,516.1,338.5,488.6,237.6,483.9,299.6,493.2
34013010210,NJ,Essex County,010210,1939,698,772,228,0,154,0,25,62,1515,499,669,166,0,134,0,14,33,501,266,438,200,225.8,111.4,220.8,107.8,266,501,200,438,109.6,223.3,171.3,346.4
34013010211,NJ,Essex County,010211,1063,204,632,68,1,116,0,9,33,792,126,496,51,1,96,0,5,17,337.9,241.4,183.4,160.5,197.9,97.7,193.5,94.5,241.4,337.9,160.5,183.4,96.1,195.7,148.5,228.2
34013010301,NJ,Essex County,010301,2139,422,867,510,1,243,0,14,82,1898,341,812,442,1,230,0,10,62,574,122,476.4,96.6,478.5,118,474.4,98.6,122,574,96.6,476.4,108.3,476.4,108.8,500.8
34013010302,NJ,Essex County,010302,1125,333,376,313,0,57,0,12,34,924,243,339,253,0,50,0,12,27,401,100,322,70,129.6,31.9,128.4,26.7,100,401,70,322,29.3,129,57.2,245.2
34013010304,NJ,Essex County,010304,1325,610,157,357,6,61,0,51,83,1012,422,137,283,5,55,0,45,65,498,64,341,47,299.9,73.9,297.3,61.8,64,498,47,341,67.9,298.6,61.7,359
34013010305,NJ,Essex County,010305,1892,758,288,604,0,124,1,29,88,1426,540,249,457,0,93,0,25,62,513.2,63.6,360.5,39.6,963.7,237.6,955.4,198.6,63.6,513.2,39.6,360.5,218.1,959.5,134.9,698.2
34013010306,NJ,Essex County,010306,1851,532,389,643,1,201,0,19,66,1513,394,368,521,1,163,0,14,52,427.6,80,434.9,47.1,371.2,89.7,367.9,74.9,80,427.6,47.1,434.9,82.3,369.5,72.9,400.4
34013010307,NJ,Essex County,010307,1115,313,409,263,0,59,0,21,50,895,225,356,218,0,45,0,14,37,429,80,364,64,811.4,200,804.3,167.2,80,429,64,364,183.6,807.8,127.8,602.2
34013010308,NJ,Essex County,010308,1649,617,296,497,1,87,0,76,75,1341,476,272,402,0,79,0,58,54,406.2,74.7,304.5,51.4,709.1,140,702,116.4,74.7,406.2,51.4,304.5,128.2,705.6,95.6,530.4
34013010309,NJ,Essex County,010309,1211,533,114,370,9,70,0,44,71,927,403,101,265,6,68,0,25,59,359.7,62.3,260.2,50.2,278.6,66.7,276.2,55.6,62.3,359.7,50.2,260.2,61.2,277.4,58.7,293.7
34013010310,NJ,Essex County,010310,1412,836,151,254,13,93,0,34,31,1116,644,146,206,11,64,0,28,17,390,71,243,52,373.7,92.1,370.4,77,71,390,52,243,84.6,372,73,344.3
34013010311,NJ,Essex County,010311,1302,704,291,150,5,66,1,30,55,975,505,249,115,3,51,1,27,24,300.2,126.9,242.9,95.9,817.4,212.9,810.2,177.9,126.9,300.2,95.9,242.9,195.4,813.8,153.4,542.6
34013010312,NJ,Essex County,010312,1232,462,345,274,1,91,0,7,52,1024,347,312,236,1,72,0,7,49,362.4,112.7,290.1,79.1,187.3,46.2,185.7,38.6,112.7,362.4,79.1,290.1,42.4,186.5,69.1,256.4
34013010313,NJ,Essex County,010313,1560,644,299,401,7,146,0,21,42,1211,471,259,304,4,125,0,18,30,364.6,115.3,279.9,73.9,104.8,25.8,103.9,21.6,115.3,364.6,73.9,279.9,23.7,104.3,59.2,213.3
34013010314,NJ,Essex County,010314,1368,463,406,361,6,62,0,18,52,1158,348,370,325,6,56,0,12,41,321,96,281,76,897,221.2,889.2,184.8,96,321,76,281,203,893.1,144.5,597.1
34013015001,NJ,Essex County,015001,905,120,693,24,1,38,0,2,27,708,78,562,20,0,29,0,2,17,211,250,178,252,220.9,160.9,215.4,158,250,211,252,178,159.5,218.2,205.2,206.3
34013015002,NJ,Essex County,015002,817,164,594,5,0,36,0,1,17,607,116,459,5,0,21,0,1,5,185.5,155.4,161.4,126.4,315.8,230.4,307.7,226.3,155.4,185.5,126.4,161.4,228.4,311.7,184.7,242.6
34013015003,NJ,Essex County,015003,900,180,646,18,1,24,0,9,22,699,121,517,18,0,18,0,8,17,183,187,180,161,458.3,333.8,446.7,327.7,187,183,161,180,330.7,452.5,252.4,317
34013015004,NJ,Essex County,015004,1231,144,915,42,0,93,0,7,30,1021,107,768,37,0,80,0,7,22,299.5,253.1,235.8,223.9,83.2,60.6,81,59.5,253.1,299.5,223.9,235.8,60,82.1,149.2,174.9
34013015005,NJ,Essex County,015005,1398,156,1071,44,1,65,0,18,43,1032,82,831,30,1,56,0,6,26,393.5,325,338.2,309.1,520.8,379.3,507.6,372.4,325,393.5,309.1,338.2,375.8,514.2,346.4,440
34013015006,NJ,Essex County,015006,1277,192,921,31,1,102,0,4,26,1101,141,819,29,0,93,0,2,17,309,244,272,204,168.2,122.5,164,120.3,244,309,204,272,121.4,166.1,172.7,228.3
34013015007,NJ,Essex County,015007,2499,357,1631,255,0,187,4,14,51,2311,323,1514,249,0,171,4,14,36,195,184.4,350.5,302.2,776,565.2,756.4,554.9,184.4,195,302.2,350.5,560.1,766.2,401.7,519.5
34013025001,NJ,Essex County,025001,952,60,800,12,0,42,0,8,30,761,49,649,8,0,37,0,3,15,235,354,206,290,172,197.5,166.3,187.5,354,235,290,206,192.5,169.1,257.2,194.8
34013025002,NJ,Essex County,025002,1667,164,1306,43,0,125,0,4,25,1378,100,1126,39,0,101,0,0,12,408.2,523.1,336.7,478.2,294.4,336.1,285.4,318.6,523.1,408.2,478.2,336.7,327.4,289.9,414,331.2
34013025003,NJ,Essex County,025003,1492,319,1035,16,4,66,2,10,40,1175,238,823,14,4,60,2,8,26,277.9,387,225.8,332.9,464.7,533.6,449.3,506.6,387,277.9,332.9,225.8,520.1,457,440,354.4
34013025004,NJ,Essex County,025004,1395,106,1106,14,2,126,0,12,29,1108,65,899,14,2,98,0,11,19,340.8,454.4,299,369.7,408,468.5,394.5,444.8,454.4,340.8,369.7,299,456.7,401.3,434.4,360.6
34013025005,NJ,Essex County,025005,1028,79,809,27,0,84,0,1,28,892,67,704,27,0,77,0,1,16,230,309,197,241,171.6,197,165.9,187.1,309,230,241,197,192,168.7,233.5,191.1
34013025006,NJ,Essex County,025006,896,70,731,10,1,59,0,1,24,702,47,586,9,1,50,0,1,8,212,290,190,225,479.2,550.3,463.4,522.5,290,212,225,190,536.4,471.3,397,336.2
34013025007,NJ,Essex County,025007,1668,135,1215,37,2,224,0,14,41,1342,99,1000,29,2,180,0,9,23,298.9,529.4,262.6,413.6,347.9,399.5,336.4,379.3,529.4,298.9,413.6,262.6,389.4,342.1,430.4,311.4
34013025008,NJ,Essex County,025008,1292,190,874,35,0,142,0,7,44,1044,148,708,32,0,118,0,5,33,247.2,321.9,216.3,244.2,991.8,1138.9,959,1081.3,321.9,247.2,244.2,216.3,1110.1,975.4,696.6,603.6
34013025009,NJ,Essex County,025009,1028,81,809,19,3,78,0,1,37,810,58,650,12,3,57,0,0,30,280.3,343.3,234.2,264.2,173.1,198.8,167.4,188.7,343.3,280.3,264.2,234.2,193.7,170.2,248.8,213.7
34013025010,NJ,Essex County,025010,1562,261,1069,92,6,70,0,7,57,1298,207,900,84,6,59,0,5,37,231.8,286.3,197.2,204.1,287.6,330.3,278.1,313.6,286.3,231.8,204.1,197.2,321.9,282.8,283.6,248.7
34013027E01,NJ,Essex County,027E01,2787,821,48,1770,0,3,1,18,126,2189,600,37,1425,0,3,1,12,111,849.5,29,677,25.2,799,45.8,782.5,33.6,29,849.5,25.2,677,39.7,790.7,33.4,777
34013027E02,NJ,Essex County,027E02,2230,791,16,1275,4,13,0,28,103,1656,542,14,990,3,12,0,12,83,600.1,17,432.5,9,479.5,27.1,469.5,19.9,17,600.1,9,432.5,23.5,474.5,18.2,495.4
34013027E04,NJ,Essex County,027E04,2059,502,29,1403,6,5,0,14,100,1517,347,23,1050,5,5,0,7,80,515.2,15,393.7,16,831.7,47.5,814.5,34.9,15,515.2,16,393.7,41.2,823.1,28.4,638.8
34013027E05,NJ,Essex County,027E05,1350,120,20,1163,1,6,0,5,35,1156,84,17,1013,1,6,0,2,33,702.1,16.6,586.6,13.6,467.9,26.5,458.3,19.4,16.6,702.1,13.6,586.6,23,463.1,19,553.7
34013027N02,NJ,Essex County,027N02,2678,883,53,1621,2,13,1,26,79,1962,622,45,1206,2,13,1,12,61,675,27,491,24,984.8,63.1,962,43.4,27,675,24,491,53.3,973.4,39.4,778.2
34013027N03,NJ,Essex County,027N03,2562,953,72,1441,1,6,0,22,67,1967,672,50,1162,0,6,0,15,62,648,27,530,24,512.9,32.9,501,22.6,27,648,24,530,27.7,506.9,26.6,548
34013027N04,NJ,Essex County,027N04,1526,763,58,616,1,31,0,19,38,1144,535,45,495,1,31,0,3,34,292,28,249,17,638.4,40.9,623.7,28.2,28,292,17,249,34.5,631.1,28.5,450.8
34013027N05,NJ,Essex County,027N05,1858,393,47,1327,3,14,1,19,54,1337,274,43,951,3,12,1,10,43,679.8,12.6,519.9,13.9,794.1,49.5,776.2,34.1,12.6,679.8,13.9,519.9,41.8,785.2,27.5,692.5
34013027S01,NJ,Essex County,027S01,1582,216,60,1188,2,34,1,5,76,1277,160,47,961,2,33,1,5,68,601,42,470,34,225.3,14.5,221,11.2,42,601,34,470,12.8,223.2,25.4,379.3
34013027S02,NJ,Essex County,027S02,1843,186,108,1413,0,30,3,18,85,1515,117,102,1190,0,24,3,15,64,790.3,37.2,706.3,26.7,891.3,56.4,874.5,43.2,37.2,790.3,26.7,706.3,49.8,882.9,40.9,815.6
34013027S04,NJ,Essex County,027S04,1701,480,70,1039,1,18,0,22,71,1245,326,62,773,1,17,0,14,52,474,22,386,15,499.8,32.2,490.3,24.8,22,474,15,386,28.5,495.1,23.5,462.5
34013027S05,NJ,Essex County,027S05,1808,163,107,1471,1,3,0,17,46,1349,106,94,1104,1,3,0,7,34,525,17,406,20,351.2,22.6,344.6,17.4,17,525,20,406,20,347.9,19.3,406.7
34013027S06,NJ,Essex County,027S06,1465,503,96,795,3,18,0,15,35,1101,323,92,619,3,18,0,12,34,350,21,276,13,501.3,32.3,491.7,24.9,21,350,13,276,28.6,496.5,22.8,404.8
34013027W03,NJ,Essex County,027W03,2619,1411,89,1024,1,19,0,32,43,1824,1002,71,682,0,19,0,16,34,425,32,347,18,508.1,36.8,491.8,24.1,32,425,18,347,30.4,499.9,27.7,443
34013027W04,NJ,Essex County,027W04,2292,392,58,1710,5,12,0,20,95,1776,271,47,1347,1,12,0,16,82,543,24,470,23,343.6,24.9,332.6,16.3,24,543,23,470,20.6,338.1,22,422.3
34013027W05,NJ,Essex County,027W05,2692,1090,114,1368,11,28,0,16,65,1972,760,101,1024,4,28,0,13,42,441.4,34.2,367.1,17.7,1070.8,77.9,1036.3,51,34.2,441.4,17.7,367.1,64.4,1053.5,45.2,728.9
34013027W06,NJ,Essex County,027W06,1395,316,28,1003,2,9,0,7,30,1083,232,26,786,2,9,0,2,26,371,23,260,15,136.8,9.9,132.4,6.5,23,371,15,260,8.2,134.6,13.6,225.1
34013030101,NJ,Essex County,030101,1191,165,25,922,0,11,0,9,59,909,109,24,710,0,9,0,6,51,385.8,11.7,299.7,3.7,502.7,18.7,495.7,13.8,11.7,385.8,3.7,299.7,16.3,499.2,12,421
34013030102,NJ,Essex County,030102,855,86,18,708,1,5,0,2,35,705,47,18,599,0,5,0,2,34,488.6,15.9,411.1,15.9,2159.4,80,2129.5,59,15.9,488.6,15.9,411.1,69.5,2144.5,42.7,1297.2
34013030103,NJ,Essex County,030103,1033,116,47,764,7,35,0,21,43,806,71,37,607,5,28,0,20,38,401.7,12.8,428.1,22.1,519.4,19.2,512.2,14.2,12.8,401.7,22.1,428.1,16.7,515.8,17.1,465.4
34013030104,NJ,Essex County,030104,930,217,30,628,1,20,0,3,31,738,145,30,511,1,20,0,3,28,312.1,5.6,230.7,9.3,1037.7,43.5,1023.5,32.6,5.6,312.1,9.3,230.7,38.1,1030.6,22.8,651
34013030105,NJ,Essex County,030105,2105,162,64,1778,6,21,0,13,61,1713,125,64,1441,6,19,0,9,49,658.6,14.4,542.3,16.2,769.7,29.4,758.8,21.6,14.4,658.6,16.2,542.3,25.5,764.3,20.4,682.3
34013030106,NJ,Essex County,030106,1142,147,27,914,3,4,0,8,39,858,100,21,694,3,3,0,6,31,497,29,333,16,764.8,28.4,754.2,20.9,29,497,16,333,24.6,759.5,23.6,587.3
34013030107,NJ,Essex County,030107,1911,181,42,1583,6,8,0,8,83,1568,135,33,1302,6,8,0,7,77,557,13,457,21,786.9,29.2,776,21.5,13,557,21,457,25.3,781.5,21.2,644.2
34013030109,NJ,Essex County,030109,1617,311,26,1211,10,7,0,9,43,1236,237,20,921,10,7,0,9,32,693,11,546,10,142.1,5.3,140.1,3.9,11,693,10,546,4.6,141.1,7.5,380.3
34013030110,NJ,Essex County,030110,748,78,10,605,3,4,0,8,40,589,44,9,489,3,4,0,8,32,452,12,399,8,123.8,4.6,122.1,3.4,12,452,8,399,4,122.9,7,274.2
34013030111,NJ,Essex County,030111,1694,138,32,1444,9,2,0,4,65,1373,90,32,1183,9,2,0,4,53,565,12,445,13,75.2,2.8,74.1,2,12,565,13,445,2.4,74.6,7.5,289.8
34013030201,NJ,Essex County,030201,1689,210,43,1303,2,27,0,7,97,1330,142,41,1038,2,22,0,5,80,516.6,20,376.1,16,264.7,10.7,258.4,8,20,516.6,16,376.1,9.3,261.6,13.7,354
34013030202,NJ,Essex County,030202,1732,260,22,1342,2,13,0,17,76,1369,194,15,1077,0,10,0,11,62,501.8,18.9,383.3,11.9,149,5.8,145.4,4.4,18.9,501.8,11.9,383.3,5.1,147.2,10.3,294.9
34013030203,NJ,Essex County,030203,1880,382,23,1381,0,8,0,10,76,1425,277,13,1056,0,8,0,6,65,500,10,394,3,264.7,10.3,258.4,7.8,10,500,3,394,9,261.5,7.8,354.3
34013030204,NJ,Essex County,030204,1896,187,37,1572,4,4,0,20,72,1361,125,33,1123,4,4,0,18,54,451,11,339,10,280.9,10.9,274.2,8.3,11,451,10,339,9.6,277.6,10.1,336.3
34013030207,NJ,Essex County,030207,2940,262,69,2476,5,18,0,13,97,2363,198,58,1989,5,12,0,8,93,670.8,12,521.3,6,1623.4,63.2,1584.5,47.7,12,670.8,6,521.3,55.5,1604,32.2,1100
34013030210,NJ,Essex County,030210,1563,199,15,1210,15,5,0,34,85,1175,141,14,914,15,5,0,22,64,409.7,5.6,302.2,11.1,570,22.2,556.3,16.8,5.6,409.7,11.1,302.2,19.5,563.1,13.9,459.5
34013030211,NJ,Essex County,030211,1797,196,23,1434,13,6,0,14,111,1395,125,22,1135,13,5,0,13,82,500.7,15.7,411.1,10.6,1609.6,62.7,1571.1,47.3,15.7,500.7,10.6,411.1,55,1590.3,34.1,1023.1
34013030212,NJ,Essex County,030212,1300,117,14,1110,1,9,0,4,45,984,78,12,850,1,9,0,0,34,314.3,12.3,237.9,9.4,323,12.6,315.2,9.5,12.3,314.3,9.4,237.9,11,319.1,10.9,297.6
34013030301,NJ,Essex County,030301,1187,101,13,978,2,14,0,14,65,929,78,10,762,2,14,0,14,49,392.2,1.9,321.6,9.3,627.6,26.3,618.1,18,1.9,392.2,9.3,321.6,22.2,622.8,13.9,489.8
34013030302,NJ,Essex County,030302,1240,126,23,1000,2,8,1,5,75,964,78,23,789,2,6,0,5,61,427.7,4.9,345.1,4.9,653.6,27.4,643.7,18.8,4.9,427.7,4.9,345.1,23.1,648.6,14,517.5
34013030303,NJ,Essex County,030303,904,65,12,755,0,9,0,11,52,665,36,8,559,0,6,0,11,45,316,15,247,5,391.5,16.4,385.6,11.2,15,316,5,247,13.8,388.5,11.9,335
34013030304,NJ,Essex County,030304,1369,102,9,1121,7,11,0,14,105,1002,68,9,815,7,11,0,14,78,443,4,329,6,132.2,5.5,130.2,3.8,4,443,6,329,4.7,131.2,4.8,258.6
34013030305,NJ,Essex County,030305,1295,92,13,1092,0,4,0,9,85,941,72,9,778,0,4,0,9,69,393,6,300,4,231.2,9.7,227.7,6.7,6,393,4,300,8.2,229.5,6.6,288
34013030306,NJ,Essex County,030306,929,61,2,807,0,2,1,8,48,736,44,1,641,0,0,1,7,42,374,16,303,16,332.8,13.9,327.8,9.6,16,374,16,303,11.8,330.3,13.9,334.4
34013030309,NJ,Essex County,030309,1704,148,102,1351,4,21,0,9,69,1464,114,102,1152,4,21,0,9,62,476.4,13.3,375.1,13.3,70.8,3,69.7,2,13.3,476.4,13.3,375.1,2.5,70.3,7.9,248
34013030310,NJ,Essex County,030310,1073,116,38,865,3,5,0,4,42,777,85,35,612,2,4,0,4,35,398,23,306,19,245.2,10.3,241.5,7,23,398,19,306,8.7,243.4,14.8,297.7
34013030311,NJ,Essex County,030311,1483,100,14,1250,3,1,0,14,101,1164,76,14,989,3,0,0,14,68,607,10,515,5,1031.7,43.2,1016.1,29.7,10,607,5,515,36.5,1023.9,22,792.5
34013030312,NJ,Essex County,030312,1335,77,9,1146,0,0,0,31,72,1038,61,9,891,0,0,0,21,56,514,5,439,5,239.1,10,235.5,6.9,5,514,5,439,8.4,237.3,6.7,356.9
34013030313,NJ,Essex County,030313,1531,129,15,1285,1,4,0,9,88,1143,75,14,965,0,4,0,9,76,536,12,437,15,639.3,36.4,630.3,24.9,12,536,15,437,30.7,634.8,22.1,560.6
34013030314,NJ,Essex County,030314,1628,154,41,1342,2,20,0,6,63,1310,118,41,1079,1,18,0,6,47,575,16,446,11,522.9,21.9,515,15,16,575,11,446,18.5,518.9,16,514.7
34013030401,NJ,Essex County,030401,2003,323,22,1545,3,5,0,4,101,1486,219,18,1155,1,3,0,4,86,590.3,13.4,410.8,17.9,275.3,14.9,271,10.3,13.4,590.3,17.9,410.8,12.6,273.1,14.1,386.9
34013030402,NJ,Essex County,030402,245,20,0,207,1,3,0,0,14,178,16,0,149,1,0,0,0,12,40.6,0.6,23.2,0.4,112.5,6.4,111,4.4,0.6,40.6,0.4,23.2,5.4,111.8,3,71.8
34013030403,NJ,Essex County,030403,357,37,5,295,0,0,0,1,19,253,28,3,206,0,0,0,0,16,227.4,3.4,129.8,2.5,630.8,35.9,621.9,24.6,3.4,227.4,2.5,129.8,30.2,626.3,16.6,402.5
34013030404,NJ,Essex County,030404,883,72,1,756,4,1,0,10,39,644,45,1,554,4,0,0,8,32,338.2,9.1,251.1,7.4,158.3,9,156.1,6.2,9.1,338.2,7.4,251.1,7.6,157.2,7.9,226
34013030405,NJ,Essex County,030405,954,237,15,645,0,0,0,5,52,751,179,15,517,0,0,0,2,38,342,6,270,10,166.8,9.5,164.5,6.5,6,342,10,270,8,165.7,8,235.8
34013030406,NJ,Essex County,030406,1275,296,4,901,1,6,0,12,55,908,191,4,663,1,6,0,5,38,267.4,3.7,174.8,4.9,223.1,12.7,220,8.7,3.7,267.4,4.9,174.8,10.7,221.6,7.5,221.3
34013030407,NJ,Essex County,030407,1896,224,68,1446,4,26,1,20,107,1445,151,68,1107,4,24,1,14,76,449,16,299,9,744,42.4,733.5,29,16,449,9,299,35.7,738.7,24.1,556.4
34013030409,NJ,Essex County,030409,657,121,7,496,2,1,0,2,28,453,77,7,341,2,1,0,2,23,168.6,2.3,110.2,3.1,140.7,8,138.7,5.5,2.3,168.6,3.1,110.2,6.7,139.7,4.7,139.6
34013030410,NJ,Essex County,030410,2585,496,48,1906,4,26,0,12,93,1985,333,41,1489,4,23,0,12,83,612,21,468,16,118.4,6.7,116.8,4.6,21,612,16,468,5.7,117.6,12.1,328.8
34013030412,NJ,Essex County,030412,993,86,28,793,2,9,0,21,54,782,64,26,617,2,9,0,16,48,217,5.8,159.8,4.7,102.4,5.8,101,4,5.8,217,4.7,159.8,4.9,101.7,5.1,145
34013030501,NJ,Essex County,030501,1319,344,14,870,4,14,0,11,62,919,224,14,611,3,13,0,8,46,424,4,252,4,146.2,10.1,144.8,6.8,4,424,4,252,8.4,145.5,6.2,241.7
34013030503,NJ,Essex County,030503,2091,388,26,1530,0,14,0,31,102,1594,284,26,1156,0,13,0,26,89,666,32,526,23,231.4,16,229.2,10.8,32,666,23,526,13.4,230.3,20.4,413.1
34013030504,NJ,Essex County,030504,1184,153,7,928,6,2,3,6,79,799,102,7,619,3,2,3,6,57,245,4,174,2,127.2,8.8,126,5.9,4,245,2,174,7.3,126.6,5.2,168.1
34013030505,NJ,Essex County,030505,1374,366,37,888,2,11,0,14,56,1025,256,34,672,2,8,0,11,42,446.3,20.7,331.8,18.8,889.4,61.5,880.9,41.3,20.7,446.3,18.8,331.8,51.4,885.1,35.6,637.1
34013030506,NJ,Essex County,030506,1574,262,38,1182,2,9,0,17,64,1249,161,34,972,2,8,0,17,55,546,13,491,12,108.3,7.5,107.2,5,13,546,12,491,6.3,107.8,9.4,313.1
34013030507,NJ,Essex County,030507,814,182,16,528,2,37,0,16,33,631,127,16,417,2,28,0,11,30,340,9,265,12,698.3,48.3,691.6,32.5,9,340,12,265,40.4,694.9,25.4,498.7
34013030508,NJ,Essex County,030508,867,98,11,702,6,8,0,6,36,701,74,10,572,4,7,0,4,30,481,8,405,8,888.3,61.4,879.7,41.3,8,481,8,405,51.3,884,29.7,663.5
34013030509,NJ,Essex County,030509,895,94,12,734,2,3,0,9,41,704,66,12,581,2,1,0,7,35,362,6,295,6,217.2,15,215.1,10.1,6,362,6,295,12.6,216.1,9.3,272.3
34013030510,NJ,Essex County,030510,1921,260,39,1491,1,5,0,15,110,1414,179,34,1105,1,2,0,10,83,348,4,271,11,307.1,21.2,304.2,14.3,4,348,11,271,17.8,305.7,12.6,307.6
34013030512,NJ,Essex County,030512,862,129,15,674,3,8,0,9,24,639,98,8,499,3,7,0,7,17,342,8,260,10,84,5.8,83.2,3.9,8,342,10,260,4.9,83.6,6.9,192.3
34013030513,NJ,Essex County,030513,1162,159,117,795,3,7,0,11,70,1006,116,110,702,2,5,0,11,60,551,28,440,23,443.2,30.6,439,20.6,28,551,23,440,25.6,441.1,25.6,468.3
34013035001,NJ,Essex County,035001,885,43,751,14,0,45,0,2,30,650,35,561,9,0,30,0,2,13,184.6,315.9,140.3,316.4,283.8,313.6,266.4,321.9,315.9,184.6,316.4,140.3,317.7,275.1,316.9,218.8
34013035002,NJ,Essex County,035002,1359,94,1138,10,2,59,0,0,56,1027,48,904,9,2,42,0,0,22,351,416.6,305.5,408.8,453,507.3,425.4,520.4,416.6,351,408.8,305.5,513.9,439.2,463.3,383.7
34013037001,NJ,Essex County,037001,1289,121,1061,5,0,63,0,4,35,988,75,841,3,0,44,0,2,23,138,508.4,129,385.2,240.2,568.5,229.3,539.5,508.4,138,385.2,129,554,234.8,500.4,184.1
