GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school,cd_1980,cd_1990
24005004918,24,005,004918,417,2,100,2,314,0,1,53,0,21,0,32,0,0,12.08,10.32,13325,90748,00120,1,3
24005004919,24,005,004919,1817,21,1766,21,8,1,21,1570,12,1522,12,7,1,16,357.94,305.78,13325,90748,00120,1,3
24005004922,24,005,004922,4623,50,4272,50,99,13,189,3716,39,3427,39,72,9,130,847.2,723.75,13325,90748,00120,1,3
24005400401,24,005,400401,4437,35,4204,35,116,15,65,3482,22,3318,22,60,8,52,778.42,669.44,14125,90012,00120,6,1
24005400701,24,005,400701,2538,24,2286,24,174,4,50,2185,22,1938,22,161,4,38,488.47,420.08,14125,90012,00120,6,1
24005400702,24,005,400702,1775,18,1709,18,35,1,12,1408,15,1343,15,25,1,9,314.77,270.7,14125,90012,00120,6,1
24005401101,24,005,401101,6523,127,4170,127,1981,17,223,5021,88,3348,88,1322,15,160,1122.47,965.33,86475,90012,00120,8,1
24005401102,24,005,401102,853,10,532,10,298,1,12,718,8,478,8,212,1,11,160.51,138.04,86475,90012,00120,8,1
24005401301,24,005,401301,3708,21,3428,21,171,1,87,2884,15,2669,15,124,1,60,644.73,554.47,86475,90012,00120,8,1
24005401302,24,005,401302,2472,43,1865,43,507,1,56,1941,22,1476,22,381,1,39,433.92,373.17,86475,90012,00120,8,1
24005401501,24,005,401501,6424,123,3380,123,2454,18,440,5057,92,2824,92,1730,12,307,1130.52,972.25,86475,90012,00120,8,1
24005401503,24,005,401503,5314,53,5085,53,114,13,46,4225,32,4023,32,94,8,36,944.52,812.29,14125,90012,00120,6,1
24005401504,24,005,401504,5719,89,4149,89,891,7,583,4451,71,3235,71,674,4,396,995.04,855.74,86475,90012,00120,8,1
24005401505,24,005,401505,3282,33,2562,33,540,5,142,2708,23,2137,23,414,5,106,605.39,520.63,86475,90012,00120,8,1
24005401601,24,005,401601,760,30,451,30,274,0,5,756,30,443,30,248,0,5,169.01,145.35,14125,90012,00120,6,1
24005401602,24,005,401602,1355,28,973,28,246,2,105,1374,28,967,28,245,2,104,307.16,264.16,14125,90012,00120,6,1
24005402201,24,005,402201,3182,39,2503,39,592,9,39,2412,27,1943,27,383,7,25,549.9,469.77,64950,90104,00120,1,1
24005402202,24,005,402202,1163,5,1121,5,29,5,3,921,4,883,4,22,5,3,209.98,179.38,NA,90104,00120,8,1
24005402301,24,005,402301,8449,131,3414,131,4702,24,156,6750,100,3038,100,3370,20,122,1538.91,1314.66,52562,90104,00120,6,4
24005402302,24,005,402302,3536,39,1622,39,1808,7,58,2781,28,1427,28,1254,5,39,634.03,541.64,52562,90104,00120,6,1
24005402303,24,005,402303,5956,66,1579,66,4252,17,39,4574,43,1357,43,3083,11,37,1042.81,890.86,52562,90104,00120,6,1
24005402304,24,005,402304,3975,24,457,24,3465,5,20,3108,16,419,16,2637,5,15,708.58,605.33,47450,90104,00120,8,1
24005402305,24,005,402305,1873,12,765,12,1059,2,33,1472,12,637,12,785,2,24,335.6,286.69,47450,90104,00120,8,1
24005402401,24,005,402401,4606,49,1478,49,2985,11,75,3454,37,1268,37,2047,8,57,787.47,672.72,52562,90104,00120,8,1
24005402403,24,005,402403,2198,24,384,24,1765,12,13,1729,16,352,16,1325,10,10,394.19,336.75,47450,90104,00120,8,1
24005402404,24,005,402404,5274,50,487,50,4686,10,33,3912,37,430,37,3372,8,28,891.88,761.92,47450,90104,00120,8,1
24005402405,24,005,402405,2981,60,1280,60,1602,10,26,2292,39,1055,39,1134,6,19,522.55,446.4,86475,90104,00120,8,1
24005402501,24,005,402501,8876,133,5358,133,3170,14,195,6997,95,4410,95,2226,11,160,1595.22,1362.77,64950,90104,00120,1,4
24005402503,24,005,402503,3704,87,2088,87,1437,13,76,3074,73,1827,73,1037,10,54,700.83,598.71,64950,90104,00120,1,1
24005402504,24,005,402504,2732,21,1073,21,1541,11,81,2109,13,883,13,1128,9,63,480.82,410.76,64950,90104,00120,1,1
24005402601,24,005,402601,8222,83,5563,83,2255,14,296,6204,59,4235,59,1636,9,206,1414.43,1208.32,64950,90104,00120,1,4
24005402602,24,005,402602,2589,27,1776,27,734,3,49,2072,18,1499,18,491,3,43,472.39,403.55,64950,90104,00120,6,4
24005403201,24,005,403201,2945,25,936,25,1962,5,14,2280,17,796,17,1435,3,12,818.36,329.25,47450,90196,00120,8,1
24005403202,24,005,403202,2302,31,604,31,1645,5,12,1781,16,510,16,1225,5,9,639.25,257.19,47450,90196,00120,8,1
24005403401,24,005,403401,131,2,121,2,8,0,0,103,2,95,2,4,0,0,36.97,14.87,61400,90196,00120,6,4
24005403402,24,005,403402,6009,56,5592,56,327,6,27,5232,46,4831,46,284,5,20,1877.91,755.54,61400,90196,00120,6,4
24005403404,24,005,403404,582,0,577,0,3,1,1,568,0,564,0,2,1,1,203.87,82.02,61400,90196,00120,6,4
24005403601,24,005,403601,3864,21,3670,21,126,8,34,2976,19,2798,19,109,5,26,1068.17,429.76,61400,90196,00120,6,4
24005403602,24,005,403602,3554,81,3032,81,261,3,172,2909,55,2470,55,215,2,112,1044.12,420.08,61400,90196,00120,6,4
24005403701,24,005,403701,5073,92,4384,92,508,5,82,4047,68,3501,68,344,4,62,1452.58,584.42,31625,90196,00120,6,4
24005403702,24,005,403702,2744,26,2497,26,175,3,41,2169,26,1943,26,140,2,32,778.52,313.22,61400,90196,00120,6,4
24005403801,24,005,403801,2170,20,1965,20,44,0,139,1576,15,1422,15,33,0,91,565.67,227.59,NA,90196,00120,6,4
24005403802,24,005,403802,2778,16,2724,16,18,0,19,2173,13,2117,13,17,0,13,779.95,313.8,61400,90196,00120,6,4
24005403803,24,005,403803,2315,12,2265,12,28,1,9,1988,10,1934,10,25,1,8,713.55,287.08,61400,90196,00120,6,4
24005404201,24,005,404201,3906,131,2850,131,724,10,182,2875,89,2055,89,511,6,125,655.46,559.95,65600,90288,00120,1,4
24005404202,24,005,404202,4473,66,2839,66,1472,18,71,3487,53,2313,53,1004,13,51,794.99,679.15,59425,90288,00120,1,4
24005404401,24,005,404401,6126,117,5159,117,706,21,118,4956,84,4134,84,557,12,85,1129.9,965.26,65600,90288,00120,1,1
24005404402,24,005,404402,5336,99,4667,99,292,15,253,3633,65,3142,65,203,7,151,828.28,707.58,NA,90288,00120,1,4
24005404601,24,005,404601,2411,14,2327,14,47,4,18,1939,10,1869,10,39,4,7,442.07,377.65,65600,90288,00120,1,3
24005408502,24,005,408502,5743,116,5138,116,89,3,396,4473,86,3991,86,42,3,265,1019.79,871.18,48900,90656,00120,1,3
24005408503,24,005,408503,3237,73,2753,73,119,3,284,2580,47,2210,47,87,3,186,588.21,502.49,18250,90656,00120,1,3
24005408504,24,005,408504,9172,142,7884,142,679,21,441,8178,109,7100,109,498,15,347,1864.48,1592.79,18250,90656,00120,1,3
24005408505,24,005,408505,3962,46,3570,46,23,0,322,3305,36,2981,36,15,0,237,753.5,643.7,48900,90656,00120,1,3
24005408601,24,005,408601,3882,32,3676,32,9,0,165,3254,26,3071,26,8,0,123,741.87,633.77,48900,90656,00120,1,3
24005408602,24,005,408602,2147,56,2006,56,2,0,81,1808,41,1656,41,2,0,68,412.2,352.14,48900,90656,00120,1,3
24005408701,24,005,408701,10106,128,9405,128,85,4,482,7909,82,7354,82,64,3,324,1803.15,1540.4,51587,90656,00120,1,3
24005408702,24,005,408702,2434,33,2343,33,20,3,35,2036,23,1950,23,16,1,23,464.18,396.54,78425,90656,00120,1,3
24005411101,24,005,411101,1706,4,1675,4,4,2,21,1308,4,1279,4,4,2,15,298.21,254.75,44350,90932,00120,1,3
24005411102,24,005,411102,2991,28,2914,28,32,0,17,2415,20,2333,20,32,0,10,550.59,470.36,44350,90932,00120,1,3
24005411201,24,005,411201,3210,23,3163,23,8,2,14,2430,19,2371,19,8,2,11,554.01,473.28,NA,90932,00120,1,3
24005411202,24,005,411202,3619,23,3428,23,60,2,106,2854,17,2684,17,52,2,82,650.67,555.86,13325,90932,00120,1,3
24005411302,24,005,411302,1849,8,1760,8,79,1,1,1547,5,1470,5,65,1,1,352.7,301.3,84350,90932,00120,1,3
24005411303,24,005,411303,5598,53,5248,53,131,3,162,4579,39,4295,39,88,3,115,1043.95,891.83,60975,90932,00120,1,4
24005411304,24,005,411304,5506,76,5153,76,75,15,184,4324,55,4035,55,57,8,114,985.82,842.16,84350,90932,00120,1,3
24005411305,24,005,411305,7164,130,6377,130,348,5,303,5364,87,4729,87,236,5,220,1222.92,1044.72,84350,90932,00120,1,4
24005411402,24,005,411402,10852,162,9875,162,411,12,383,8085,101,7331,101,271,6,275,1843.27,1574.68,13325,90932,00120,1,3
24005411404,24,005,411404,3321,30,3074,30,51,3,162,2466,21,2288,21,34,2,100,562.22,480.29,13325,90932,00120,1,3
24005411405,24,005,411405,7993,126,7268,126,171,5,422,5503,74,4958,74,115,5,277,1254.61,1071.79,60975,90932,00120,1,3
24005411406,24,005,411406,3398,35,3268,35,14,0,81,2736,28,2625,28,9,0,46,623.77,532.88,60975,90932,00120,1,3
24005420301,24,005,420301,2116,31,1951,31,106,10,17,1678,20,1546,20,68,9,15,382.56,326.82,23975,91020,00120,1,3
24005420302,24,005,420302,2831,14,2778,14,8,24,7,2156,10,2114,10,4,13,5,491.54,419.91,23975,91020,00120,1,3
24005420303,24,005,420303,1572,15,1546,15,2,6,3,1301,14,1266,14,2,4,1,296.61,253.39,23975,91020,00120,1,3
24005420401,24,005,420401,6830,147,6312,147,280,40,49,5009,80,4605,80,179,29,36,1141.99,975.58,23975,91020,00120,1,3
24005420402,24,005,420402,2158,11,2123,11,18,1,5,1710,6,1679,6,13,1,5,389.86,333.05,23975,91020,00120,1,3
24005420501,24,005,420501,2141,31,2107,31,0,1,2,1819,26,1764,26,0,1,2,414.71,354.28,23975,91020,00120,1,3
24005420502,24,005,420502,1341,19,1314,19,0,2,6,1096,15,1058,15,0,2,6,249.87,213.46,23975,91020,00120,1,3
24005420701,24,005,420701,2826,29,2754,29,18,13,12,2337,20,2264,20,12,10,11,532.81,455.17,23975,91020,00120,1,3
24005420702,24,005,420702,2395,8,2377,8,0,2,8,1980,7,1956,7,0,2,8,451.41,385.64,23975,91020,00120,1,3
24005421101,24,005,421101,2967,24,2903,24,11,13,16,2490,19,2426,19,8,10,8,567.69,484.97,23975,91020,00120,1,3
24005421102,24,005,421102,2476,17,2420,17,33,3,3,2029,12,1979,12,21,3,2,462.59,395.18,23975,91020,00120,1,3
24005430101,24,005,430101,4350,106,3937,106,173,16,117,3090,65,2757,65,105,11,87,570.15,511.48,45662,91112,00120,6,4
24005430102,24,005,430102,2733,31,2656,31,8,10,27,2154,17,2088,17,5,7,20,397.45,356.55,45662,91112,00120,6,4
24005440902,24,005,440902,2840,8,2616,8,126,8,82,2229,4,2068,4,89,7,57,508.18,434.13,68400,91204,00120,1,3
24005441101,24,005,441101,2235,24,2190,24,8,1,12,1903,16,1856,16,6,1,8,433.86,370.64,68400,91204,00120,1,3
24005441102,24,005,441102,4554,37,4414,37,36,7,59,3768,28,3639,28,25,5,43,859.05,733.88,68400,91204,00120,1,3
24005450501,24,005,450501,4115,34,3964,34,56,12,48,3458,26,3318,26,40,12,36,788.38,673.5,26600,91296,00120,1,3
24005450502,24,005,450502,11059,209,9046,209,1662,34,97,8309,139,6820,139,1105,27,79,1894.34,1618.3,26600,91296,00120,1,3
24005450801,24,005,450801,1276,11,1030,11,212,10,13,945,8,805,8,106,7,11,215.45,184.05,26600,91296,00120,1,3
24005450802,24,005,450802,4187,85,3141,85,885,27,46,2804,38,2195,38,486,15,32,639.28,546.12,26600,91296,00120,1,3
24005451701,24,005,451701,1790,6,1724,6,55,1,4,1427,5,1373,5,42,1,1,325.34,277.93,52300,91296,00120,1,3
24005451702,24,005,451702,1820,3,1812,3,0,4,1,1432,2,1423,2,0,4,1,326.48,278.9,NA,91296,00120,1,3
24005451801,24,005,451801,6596,74,4221,74,2239,25,31,4537,43,2999,43,1421,17,14,1034.38,883.65,NA,91296,00120,1,3
24005451802,24,005,451802,7300,29,7017,29,201,23,30,5796,21,5600,21,113,20,21,1321.41,1128.86,8800,91296,00120,1,3
24005452299,24,005,452299,6,1,4,1,1,0,0,7,1,4,1,1,0,0,1.6,1.36,24950,91296,00120,1,3
24005490301,24,005,490301,5138,86,4618,86,293,10,131,4831,74,4288,74,276,10,109,1101.4,940.91,78425,90748,00120,1,3
24005490302,24,005,490302,3188,75,2903,75,67,2,141,2976,67,2661,67,65,2,114,678.49,579.62,78425,90748,00120,1,3
24005490601,24,005,490601,2029,20,1931,20,48,6,24,1547,13,1471,13,34,2,14,352.7,301.3,78425,90748,00120,6,3
24005490602,24,005,490602,2735,35,2653,35,18,3,26,2306,24,2222,24,16,3,17,525.74,449.13,78425,90748,00120,6,3
24005490603,24,005,490603,1862,24,1806,24,15,1,16,1480,15,1424,15,12,1,13,337.42,288.25,78425,90748,00120,6,3
24005490604,24,005,490604,389,7,306,7,72,0,4,311,5,252,5,49,0,0,70.9,60.57,78425,90748,00120,6,3
24005490701,24,005,490701,1113,19,1084,19,6,0,4,977,17,934,17,6,0,3,222.74,190.29,78425,90748,00120,1,3
24005490702,24,005,490702,5714,99,5143,99,347,14,111,5407,98,4763,98,339,12,97,1232.73,1053.1,78425,90748,00120,1,3
24005491201,24,005,491201,1964,27,1849,27,39,6,43,1614,22,1512,22,24,4,30,367.97,314.35,78425,90748,00120,1,3
24005491202,24,005,491202,2064,10,2016,10,3,0,35,1709,7,1665,7,3,0,27,389.63,332.85,78425,90748,00120,6,3
24005491701,24,005,491701,3495,34,3173,34,119,6,161,2951,24,2695,24,93,4,111,672.79,574.75,13325,90748,00120,1,3
24005491702,24,005,491702,3339,30,2972,30,80,4,252,2561,19,2292,19,57,3,171,583.87,498.79,13325,90748,00120,1,3
24005492001,24,005,492001,1508,13,1440,13,36,0,19,1230,10,1171,10,24,0,15,280.42,239.56,60275,90748,00120,1,3
24005492002,24,005,492002,4145,52,3866,52,126,3,97,3257,38,3027,38,91,1,62,742.55,634.35,60275,90748,00120,1,4
24005492101,24,005,492101,3692,43,3584,43,23,3,39,3137,33,3023,33,19,3,26,715.2,610.98,60275,90748,00120,1,4
24005492102,24,005,492102,2270,33,2171,33,42,2,22,1857,22,1772,22,27,1,13,423.37,361.68,60275,90748,00120,1,4
24009008601,24,009,008601,4815,42,4425,42,290,13,44,3516,21,3227,21,203,10,34,653.71,578.7,NA,90200,00150,2,6
24009008603,24,009,008603,3082,17,2385,17,665,6,8,2155,10,1657,10,469,4,5,400.67,354.69,NA,90200,00150,2,6
24009008604,24,009,008604,7604,109,6745,109,702,17,29,5380,70,4722,70,485,14,19,1000.28,885.49,15925,90200,00150,2,6
24009008605,24,009,008605,5114,63,4200,63,794,18,39,3615,36,2936,36,567,14,26,672.12,594.99,NA,90108,00150,2,6
24009008606,24,009,008606,4735,42,4108,42,530,16,39,3389,33,2893,33,395,12,23,630.1,557.79,NA,90200,00150,2,6
24009008607,24,009,008607,5935,39,4399,39,1463,8,22,4373,23,3240,23,1065,8,14,813.05,719.75,63950,90108,00150,2,6
24009008608,24,009,008608,6960,58,5562,58,1295,18,24,5004,39,4013,39,886,13,14,930.37,823.61,12305,90016,00150,2,6
24009008609,24,009,008609,3765,20,2698,20,1031,7,9,2734,16,2006,16,685,5,6,508.32,449.99,NA,90016,00150,2,6
24009008610,24,009,008610,5898,85,5323,85,433,13,37,4372,45,3934,45,310,13,25,812.87,719.59,16050,90016,00150,2,6
24009008611,24,009,008611,5,0,5,0,0,0,0,5,0,5,0,0,0,0,0.94,0.92,NA,90200,00150,2,6
24009008612,24,009,008612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,90200,00150,2,6
24009860298,24,009,860298,3459,27,2600,27,799,6,27,2536,22,1861,22,603,6,22,471.51,417.4,NA,90200,00150,2,6
24011009550,24,011,009550,2888,39,2625,39,207,8,8,2072,26,1868,26,143,7,2,224,235,33950,90020,00180,2,2
24011009553,24,011,009553,5605,36,4500,36,1041,8,15,4274,26,3492,26,715,6,9,728.21,933.93,22725,90204,00180,2,2
24011009554,24,011,009554,1918,11,1621,11,286,0,0,1381,4,1167,4,206,0,0,132,195,NA,90664,00180,2,2
24011009555,24,011,009555,3480,34,2669,34,764,8,5,2607,16,2012,16,553,7,3,361,475,63825,90296,00180,2,2
24011009556,24,011,009556,4443,40,3280,40,1112,2,9,3353,31,2528,31,755,2,6,440,541,27900,90388,00180,2,2
24011955198,24,011,955198,4090,29,3732,29,298,21,9,3039,16,2777,16,211,13,6,517.79,664.07,35200,90112,00180,2,2
24011955298,24,011,955298,4611,42,3798,42,727,11,33,3353,27,2751,27,521,5,22,185,241,66000,90572,00180,2,2
24013005010,24,013,005010,6428,28,6334,28,36,2,28,4573,14,4504,14,20,2,19,8228,8176,76725,90024,00210,3,7
24013005020,24,013,005020,3654,22,3607,22,6,0,19,2711,12,2670,12,6,0,11,387.88,541.92,NA,90116,00210,3,7
24013005030,24,013,005030,4831,16,4767,16,31,11,6,3540,11,3482,11,22,8,6,2987,3358,NA,90208,00210,3,7
24013005041,24,013,005041,4626,35,4510,35,37,7,35,3358,23,3256,23,27,4,25,582.99,792.77,NA,90300,00210,3,7
24013005051,24,013,005051,6190,38,5862,38,215,11,64,4601,22,4360,22,151,10,36,726.8,890.04,25575,90392,00210,3,7
24013005053,24,013,005053,1067,15,560,15,467,2,22,1031,12,533,12,451,2,21,162.86,199.44,NA,90392,00210,3,7
24013005061,24,013,005061,6099,22,6010,22,26,12,28,4346,16,4272,16,18,9,15,660.34,825.06,49950,90484,00210,3,7
24013005062,24,013,005062,4699,12,4598,12,63,9,17,3501,11,3419,11,50,4,6,531.95,664.64,49950,90484,00210,3,7
24013005075,24,013,005075,3248,54,3049,54,120,6,18,2672,36,2493,36,89,3,15,405.99,507.26,83100,90576,00210,3,7
24013005076,24,013,005076,7009,63,6762,63,122,9,53,5307,47,5078,47,83,8,44,806.35,1007.5,83100,90576,00210,3,7
24013005077,24,013,005077,8033,53,7662,53,240,12,64,5939,35,5645,35,172,8,44,902.38,1127.48,83100,90576,00210,3,7
24013005078,24,013,005078,8328,63,7815,63,386,13,49,6518,43,6125,43,261,10,36,990.35,1237.4,83125,90576,00210,3,7
24013005081,24,013,005081,5101,26,5032,26,25,2,16,3822,19,3761,19,16,2,5,580.72,725.58,36500,90668,00210,3,7
24013005082,24,013,005082,5281,38,5170,38,28,6,35,3830,20,3743,20,23,5,19,581.93,727.1,36500,90668,00210,3,7
24013005090,24,013,005090,6376,50,6140,50,143,9,34,4573,33,4376,33,108,5,18,393.21,516.79,NA,90760,00210,3,7
24013005100,24,013,005100,1334,7,1298,7,23,3,3,988,5,972,5,3,3,0,141.36,197.5,NA,90852,00210,3,7
24013005110,24,013,005110,3067,8,2962,8,88,5,4,2214,4,2138,4,63,2,3,316.77,442.58,55925,90940,00210,3,7
24013005120,24,013,005120,1559,1,1403,1,145,3,7,1193,1,1066,1,118,3,4,635,635,79350,91032,00210,3,7
24013005130,24,013,005130,5579,82,5303,82,162,5,26,3975,46,3732,46,133,5,13,341.79,449.21,53875,91124,00210,3,7
24013005141,24,013,005141,3328,21,3222,21,41,16,26,2353,18,2256,18,29,14,18,382.17,510.26,NA,91216,00210,3,7
24013005142,24,013,005142,7642,60,7412,60,104,13,53,5491,30,5300,30,85,11,35,891.83,1190.74,NA,91216,00210,3,7
24013504201,24,013,504201,4564,34,4493,34,13,5,19,3422,20,3359,20,9,3,11,594.1,807.88,NA,90300,00210,3,7
24013504202,24,013,504202,4802,46,4699,46,27,4,26,3513,29,3417,29,19,4,15,609.9,829.36,NA,90300,00210,3,7
24013505201,24,013,505201,5375,52,5174,52,92,4,53,3771,32,3613,32,51,2,41,595.69,729.48,25575,90392,00210,3,7
24013505202,24,013,505202,5152,57,4816,57,241,7,31,3929,34,3644,34,186,6,25,620.65,760.04,76550,90392,00210,3,7
24015000301,24,015,000301,3386,52,2980,52,342,5,7,2690,31,2384,31,239,3,2,430.22,389.49,14325,90028,00240,2,2
24015000302,24,015,000302,4444,29,4275,29,122,3,15,3356,23,3204,23,97,2,7,536.74,485.92,15950,90120,00240,2,2
24015000304,24,015,000304,5019,57,4431,57,495,6,25,3871,39,3405,39,367,5,16,619.11,560.49,25800,90212,00240,2,2
24015000307,24,015,000307,3572,17,3533,17,15,5,1,2569,11,2534,11,7,5,1,365,503,NA,90764,00240,2,2
24015000313,24,015,000313,7172,56,7056,56,34,3,23,5237,41,5115,41,28,2,10,844,1002,66275,90488,00240,2,2
24015000314,24,015,000314,2853,10,2778,10,43,13,9,2046,5,1985,5,35,9,7,327.23,296.24,NA,90672,00240,2,2
24015030501,24,015,030501,3601,11,3518,11,50,10,12,2532,8,2469,8,31,9,7,404.95,366.61,NA,90212,00240,2,2
24015030503,24,015,030503,3423,30,3204,30,153,6,30,2499,23,2343,23,83,6,21,399.68,361.83,25800,90212,00240,2,2
24015030504,24,015,030504,5650,51,5428,51,144,5,22,4117,36,3931,36,96,4,14,658.45,596.11,25800,90212,00240,2,2
24015030601,24,015,030601,3084,26,2966,26,75,7,10,2225,13,2134,13,52,6,7,411.53,490.31,NA,90304,00240,2,2
24015030602,24,015,030602,3406,36,3150,36,192,2,22,2322,21,2146,21,115,2,17,429.47,511.69,NA,90304,00240,2,2
24015030901,24,015,030901,7245,41,7042,41,94,34,32,5232,32,5051,32,73,24,20,836.78,757.55,15400,90396,00240,2,2
24015030902,24,015,030902,8959,71,8593,71,237,25,32,6467,40,6199,40,147,17,24,1034.3,936.37,56450,90396,00240,2,2
24015031201,24,015,031201,5423,102,4479,102,796,15,30,3826,56,3155,56,529,8,22,611.91,553.97,63075,90580,00240,2,2
24015031202,24,015,031202,4110,46,3620,46,401,6,37,3249,27,2826,27,338,5,26,519.63,470.43,61150,90580,00240,2,2
24017008501,24,017,008501,5374,69,3839,69,1365,38,58,4038,51,2880,51,982,27,47,613.33,455.78,10925,90584,00270,2,6
24017008503,24,017,008503,2139,17,1155,17,918,46,3,1552,8,839,8,661,33,3,235.73,175.18,50500,90860,00270,2,6
24017008504,24,017,008504,3859,26,2238,26,1554,29,12,2629,14,1561,14,1014,22,4,399.31,296.74,NA,90216,00270,2,6
24017008505,24,017,008505,2563,22,2020,22,469,37,15,1857,13,1463,13,332,26,10,282.06,209.6,NA,90124,00270,2,6
24017008506,24,017,008506,5061,43,3783,43,1079,105,51,3748,30,2783,30,793,82,30,569.28,423.04,84475,90492,00270,2,6
24017008510,24,017,008510,9633,122,7714,122,1609,63,124,7159,88,5668,88,1193,43,79,1087.37,808.05,45750,90032,00270,2,6
24017008511,24,017,008511,2360,29,1859,29,436,24,12,1750,18,1357,18,333,17,7,265.8,197.53,63225,90032,00270,2,6
24017008512,24,017,008512,3763,27,2897,27,813,13,12,2762,18,2149,18,559,9,9,419.52,311.75,NA,90400,00270,2,6
24017008513,24,017,008513,5884,33,4778,33,1013,32,24,4196,21,3348,21,768,23,15,637.32,473.61,15475,90308,00270,2,6
24017008514,24,017,008514,4453,26,2970,26,1375,34,47,3169,15,2159,15,927,27,26,481.33,357.69,40700,90768,00270,2,6
24017850201,24,017,850201,971,65,785,65,91,8,20,721,39,559,39,65,6,13,109.51,81.38,41500,90584,00270,2,6
24017850202,24,017,850202,4346,40,3339,40,867,48,50,3275,30,2556,30,593,33,33,497.43,369.65,41500,90584,00270,2,6
24017850701,24,017,850701,4677,58,4182,58,352,24,56,3343,38,2978,38,243,18,28,563.51,516.97,84475,90492,00270,2,6
24017850702,24,017,850702,6901,116,5429,116,1194,37,123,4982,75,3949,75,778,22,83,839.78,770.43,81175,90492,00270,2,6
24017850703,24,017,850703,7945,345,6392,345,989,38,176,5710,216,4476,216,660,29,113,962.49,883.01,69350,90492,00270,2,6
24017850801,24,017,850801,5304,113,4534,113,520,30,106,3800,68,3203,68,363,20,78,966.95,770.85,81175,90676,00270,2,6
24017850802,24,017,850802,3588,63,2935,63,517,22,50,2525,39,2074,39,327,13,33,642.51,512.21,81175,90676,00270,2,6
24017850901,24,017,850901,5469,120,4224,120,997,44,75,3736,72,2918,72,602,28,44,629.75,577.74,69350,90492,00270,2,6
24017850902,24,017,850902,6084,156,5213,156,603,22,87,4245,90,3580,90,419,13,53,715.55,656.46,69350,90492,00270,2,6
24017850903,24,017,850903,9531,205,7780,205,1328,42,164,6288,119,5102,119,812,27,109,1059.92,972.39,69350,90492,00270,2,6
24017850904,24,017,850904,1249,10,1049,10,175,1,14,961,8,804,8,131,1,9,244.54,194.94,69350,90676,00270,2,6
24019000000,24,019,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,00300,2,2
24019009701,24,019,009701,2738,8,2177,8,532,8,12,2094,4,1655,4,418,4,9,354.54,392.35,80600,90036,00300,2,2
24019009702,24,019,009702,4307,24,2622,24,1634,0,24,3117,20,1965,20,1097,0,15,527.75,584.02,41125,91320,00300,2,2
24019009703,24,019,009703,3971,22,3396,22,536,2,15,3105,12,2669,12,402,2,8,525.72,581.77,70900,90128,00300,2,2
24019009704,24,019,009704,3941,62,3406,62,425,13,35,3185,44,2747,44,314,8,28,539.26,596.76,12400,90588,00300,2,2
24019009705,24,019,009705,4344,16,1078,16,3240,4,4,3113,10,922,10,2165,3,3,527.07,583.27,12400,90588,00300,2,2
24019009706,24,019,009706,3350,27,1953,27,1359,1,5,2558,15,1549,15,975,1,3,433.1,479.28,12400,90588,00300,2,2
24019009707,24,019,009707,3803,17,3525,17,230,3,28,3141,13,2893,13,197,3,22,531.81,588.52,12400,90588,00300,2,2
24019009708,24,019,009708,1919,1,1771,1,138,7,2,1584,1,1448,1,128,5,1,268.19,296.79,17050,90312,00300,2,2
24019009709,24,019,009709,1863,0,1550,0,288,13,10,1533,0,1293,0,220,10,10,259.56,287.23,NA,91136,00300,2,2
24021007501,24,021,007501,1894,36,1355,36,486,9,4,1402,23,1067,23,280,6,3,217.94,244.81,30325,90132,00330,3,7
24021007502,24,021,007502,2040,22,1877,22,116,9,13,1779,14,1660,14,75,6,10,276.55,310.64,30325,90132,00330,3,7
24021007503,24,021,007503,1828,34,689,34,1076,12,5,1371,20,532,20,787,8,4,213.12,239.4,30325,90132,00330,3,7
24021007504,24,021,007504,3995,42,3454,42,476,3,19,3270,36,2835,36,343,2,18,508.33,571,30325,90132,00330,3,7
24021007506,24,021,007506,2687,34,2520,34,98,4,31,2337,31,2159,31,85,4,27,363.29,408.08,30325,90132,00330,3,7
24021007507,24,021,007507,6838,130,6020,130,527,17,143,5085,76,4460,76,364,11,98,790.47,887.93,30325,90132,00330,3,7
24021007508,24,021,007508,6403,90,5874,90,315,13,107,5258,69,4801,69,231,12,76,817.37,918.14,30325,90132,00330,3,7
24021007509,24,021,007509,1883,25,1412,25,431,4,10,1372,15,1115,15,216,4,7,213.28,239.57,30325,90132,00330,3,7
24021007510,24,021,007510,6380,97,5716,97,470,17,80,4977,69,4397,69,374,11,57,773.68,869.07,3800,90132,00330,3,7
24021007511,24,021,007511,800,71,481,71,210,7,31,568,43,320,43,139,3,20,88.3,99.18,30325,91876,00330,3,7
24021007512,24,021,007512,5213,42,5010,42,67,11,80,3990,30,3819,30,53,5,53,620.25,696.72,18100,91876,00330,3,7
24021007513,24,021,007513,5784,29,5687,29,25,5,37,4303,21,4214,21,19,4,24,668.91,751.38,30325,91784,00330,3,7
24021007514,24,021,007514,7562,64,7183,64,258,0,53,5046,37,4766,37,172,0,34,784.41,881.12,81275,92336,00330,3,7
