GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
18029000801,18,029,000801,6813,6780,4,12,6,9,2,4751,4730,2,10,3,6,0,175,190,33392,49464,NA,NA,11190,6,9
18029000802,18,029,000802,6369,6338,7,11,6,7,0,4302,4281,3,6,5,7,0,161,357,66978,31720,NA,NA,11190,6,9
18029000803,18,029,000803,4646,4411,205,16,3,11,0,3490,3336,132,12,3,7,0,883.25,1009.97,42462,42480,NA,NA,05700,6,9
18029000804,18,029,000804,5277,5210,26,18,4,19,0,3974,3926,16,14,4,14,0,1005.75,1150.03,29448,42480,NA,NA,05700,6,9
18029000805,18,029,000805,4127,4078,2,32,10,5,0,2996,2973,2,12,5,4,0,851,1147,2782,11278,NA,NA,00240,6,9
18029000806,18,029,000806,6501,6462,1,19,5,13,1,4705,4677,1,14,3,9,1,193,339,18190,13024,NA,NA,00240,6,9
18029000807,18,029,000807,5102,5060,5,17,15,5,0,3511,3485,3,11,9,3,0,356,417,50958,71738,NA,NA,00240,6,9
18031009690,18,031,009690,4009,3948,0,16,8,37,0,2813,2779,0,9,5,20,0,225,394,29718,26098,NA,NA,02610,8,2
18031009691,18,031,009691,3347,3322,2,18,1,4,0,2317,2301,0,12,1,3,0,205,326,67212,13042,NA,NA,02610,8,2
18031009692,18,031,009692,3734,3660,8,22,4,40,0,2659,2608,6,12,4,29,0,386.5,618.4,29718,80558,NA,NA,04080,8,2
18031009693,18,031,009693,3609,3567,0,16,0,25,1,2604,2577,0,10,0,16,1,378.5,605.6,29718,80558,NA,NA,04080,8,2
18031009694,18,031,009694,5187,5121,29,16,3,18,0,3749,3725,1,10,2,11,0,279,329,29718,80558,NA,NA,04080,8,2
18031009695,18,031,009695,3759,3753,0,4,2,0,0,2681,2677,0,3,1,0,0,533,705,83276,67734,NA,NA,02610,8,2
18033000201,18,033,000201,4075,4029,3,32,6,5,0,2855,2830,3,14,6,2,0,250,372,2458,70200,NA,NA,01590,2,4
18033000202,18,033,000202,3990,3934,5,40,8,0,3,2784,2749,3,24,8,0,0,187,250,81278,28836,NA,NA,01590,2,4
18033000203,18,033,000203,4018,3939,4,61,6,4,4,2818,2775,3,33,4,3,0,480,826,9532,84590,NA,NA,03060,2,4
18033000204,18,033,000204,5036,4963,2,47,19,5,0,3637,3594,2,26,11,4,0,781.88,1307.58,2674,77228,NA,NA,01590,2,4
18033000205,18,033,000205,5366,5294,0,38,9,24,1,3987,3941,0,26,7,13,0,857.12,1433.42,2674,77228,NA,NA,01590,2,4
18033000206,18,033,000206,6549,6418,17,65,22,27,0,4639,4579,7,25,11,17,0,1093,1163,26386,39636,NA,NA,03840,2,4
18033000207,18,033,000207,2876,2861,0,11,1,3,0,2049,2038,0,7,1,3,0,236,384,2674,9550,NA,NA,03840,2,4
18033000208,18,033,000208,3414,3354,6,27,19,7,1,2330,2295,2,14,12,7,0,146,242,66834,14824,NA,NA,03060,2,4
18035000001,18,035,000001,631,554,61,10,4,1,1,549,486,49,8,4,1,1,133.94,126.45,51876,11296,NA,NA,07320,8,2
18035000002,18,035,000002,2404,1996,380,21,3,3,1,1698,1458,222,12,3,3,0,414.27,391.1,51876,11296,NA,NA,07320,8,2
18035000003,18,035,000003,2105,319,1758,9,10,0,9,1548,238,1297,7,6,0,0,377.67,356.55,51876,11296,NA,NA,07320,8,2
18035000004,18,035,000004,2727,2211,428,54,25,4,5,1913,1608,253,31,17,2,2,466.72,440.62,51876,11296,NA,NA,07320,8,2
18035000005,18,035,000005,5032,4936,34,35,10,17,0,3902,3851,12,22,7,10,0,951.98,898.75,51876,11296,NA,NA,07320,8,2
18035000006,18,035,000006,2206,1977,177,27,10,10,5,1783,1611,135,18,8,10,1,435,410.68,51876,11296,NA,NA,07320,8,2
18035000007,18,035,000007,3466,3276,115,34,13,24,4,3201,3035,100,30,10,24,2,780.96,737.28,51876,11296,NA,NA,07320,8,2
18035000008,18,035,000008,4564,4378,129,21,6,27,3,3699,3554,105,15,5,19,1,902.45,851.99,51876,11296,NA,NA,07320,8,2
18035000010,18,035,000010,4886,4646,150,46,9,33,2,4467,4276,120,35,9,25,2,1089.83,1028.88,51876,11296,NA,NA,07320,8,2
18035000011,18,035,000011,3587,3357,168,36,11,9,6,2889,2722,124,30,8,5,0,704.84,665.42,51876,11296,NA,NA,07320,8,2
18035000012,18,035,000012,2629,721,1857,31,7,7,6,1853,569,1262,13,4,5,0,452.08,426.8,51876,11296,NA,NA,07320,8,2
18035000013,18,035,000013,3670,3404,229,9,7,11,10,2774,2606,148,7,4,6,3,676.78,638.93,51876,11296,NA,NA,07320,8,2
18035000014,18,035,000014,2240,2176,50,13,0,1,0,1690,1646,31,12,0,1,0,412.31,389.26,51876,11296,NA,NA,07320,8,2
18035000015,18,035,000015,3283,3200,62,18,1,2,0,2506,2449,41,13,1,2,0,611.4,577.21,51876,11296,NA,NA,07320,8,2
18035000016,18,035,000016,2760,2696,29,23,6,6,0,2027,1983,20,14,6,4,0,494.53,466.88,51876,11296,NA,NA,07320,8,2
18035000017,18,035,000017,1509,1361,124,19,0,2,3,1067,1001,53,10,0,2,1,260.32,245.76,51876,11296,NA,NA,07320,8,2
18035000020,18,035,000020,5289,5110,126,26,18,9,0,4041,3916,85,19,15,6,0,985.89,930.76,51876,11296,NA,NA,07320,8,2
18035000021,18,035,000021,3127,2827,259,14,8,11,8,2256,2108,121,9,8,9,1,550.4,519.62,51876,11296,NA,NA,07320,8,2
18035000022,18,035,000022,6294,6226,35,14,12,7,0,4720,4673,21,11,8,7,0,1034,1191,68706,43236,NA,NA,05880,8,2
18035000025,18,035,000025,5537,5480,13,29,8,5,2,4162,4127,9,18,5,3,0,591,932,27072,80576,NA,NA,04500,7,2
18035000027,18,035,000027,4998,4956,4,23,9,6,0,3742,3718,1,12,7,4,0,228,333,802,17470,NA,NA,02660,7,2
18035000901,18,035,000901,6484,6196,152,49,4,82,1,5218,5022,99,34,4,59,0,1273.05,1201.86,51876,11296,NA,NA,07320,8,2
18035000902,18,035,000902,6583,5967,354,100,12,143,7,6508,5913,345,98,12,133,7,1587.77,1498.98,51876,11296,NA,NA,07320,8,2
18035001901,18,035,001901,830,665,69,29,1,66,0,595,488,41,17,1,48,0,145.16,137.05,51876,11296,NA,NA,07320,8,2
18035001902,18,035,001902,4644,4440,130,22,9,37,6,3626,3495,87,12,5,25,2,884.64,835.17,51876,11296,NA,NA,07320,8,2
18035002301,18,035,002301,3458,3405,22,21,3,3,4,2627,2582,21,15,3,3,3,695,917,NA,50292,NA,NA,07020,8,2
18035002302,18,035,002302,3899,3856,9,24,6,3,1,2960,2939,5,10,4,2,0,784,1032,16642,67356,NA,NA,09840,8,2
18035002401,18,035,002401,5372,5313,14,18,8,19,0,4003,3966,7,9,5,16,0,981.06,1472.6,86084,51552,NA,NA,07230,8,2
18035002402,18,035,002402,5339,5180,83,34,7,33,2,3978,3868,54,22,6,28,0,974.94,1463.4,51876,51552,NA,NA,07230,8,2
18035002601,18,035,002601,7052,6881,90,29,12,36,4,5054,4951,51,21,9,21,1,1153,2163,NA,30600,NA,NA,02660,7,2
18035002602,18,035,002602,3054,3023,2,15,14,0,0,2188,2170,0,12,6,0,0,587,642,20080,77246,NA,NA,02660,7,2
18037009532,18,037,009532,4326,4308,0,14,0,3,1,2964,2956,0,7,0,1,0,394,363,37782,45954,NA,NA,03960,6,9
18037009533,18,037,009533,5879,5823,13,35,2,6,0,4376,4336,8,24,2,6,0,1452.01,1786.88,37782,3124,NA,NA,03960,6,9
18037009534,18,037,009534,4629,4601,1,22,1,4,0,3517,3503,1,9,1,3,0,1166.99,1436.12,37782,3124,NA,NA,03960,6,9
18037009535,18,037,009535,4797,4772,1,17,5,2,0,3373,3354,1,13,4,1,0,326,320,37782,46890,NA,NA,08120,6,9
18037009536,18,037,009536,4703,4676,3,17,1,6,0,3291,3274,1,12,1,3,0,203,207,5374,37926,NA,NA,08120,6,9
18037009537,18,037,009537,7006,6876,5,96,11,18,0,4908,4856,1,37,6,8,0,213,264,22990,10684,NA,NA,10870,6,9
18037009538,18,037,009538,5276,5202,10,43,9,11,1,3893,3849,7,26,5,6,0,1080,1456,35284,58302,NA,NA,10870,6,9
18039000002,18,039,000002,5274,4881,28,324,20,21,0,3605,3371,11,198,15,10,0,491.88,905.63,28386,20746,NA,NA,03930,5,3
18039000003,18,039,000003,6383,6148,17,180,3,34,1,5088,4940,8,110,3,27,0,694.23,1278.19,28386,20746,NA,NA,03930,5,3
18039000004,18,039,000004,4346,4091,43,141,7,54,10,3295,3111,33,92,5,50,4,449.59,827.76,28386,20746,NA,NA,03930,5,3
18039000007,18,039,000007,5117,4946,29,93,17,31,1,3703,3608,17,50,13,15,0,547.78,994.97,7750,80594,NA,NA,03270,5,3
18039000008,18,039,000008,8717,8594,14,53,15,37,4,5659,5585,6,31,11,25,1,272,903,48924,48942,NA,NA,06600,5,3
18039000009,18,039,000009,5497,5437,1,44,10,5,0,3410,3377,0,26,4,3,0,113,396,49536,4798,NA,NA,03480,5,3
18039000010,18,039,000010,3232,3184,6,39,1,2,0,2271,2240,1,28,1,1,0,256,804,53370,36972,NA,NA,03480,5,3
18039000011,18,039,000011,4492,4431,4,43,0,14,0,2830,2797,2,24,0,7,0,232.14,505.44,52020,77264,NA,NA,12240,5,3
18039000012,18,039,000012,4876,4803,0,56,2,12,3,3497,3447,0,38,2,9,1,286.86,624.56,52020,77264,NA,NA,12240,5,3
18039000014,18,039,000014,6640,6373,146,59,25,31,6,4752,4592,93,29,18,17,3,801,1096,20728,3754,NA,NA,00420,5,3
18039000015,18,039,000015,7843,7510,188,60,40,45,0,5738,5549,100,37,28,24,0,862,1471,20728,13528,NA,NA,03270,5,3
18039000016,18,039,000016,7872,7525,154,88,26,75,4,5939,5721,85,64,23,45,1,931.92,1774.41,20728,57150,NA,NA,03270,5,3
18039000017,18,039,000017,6540,6229,149,79,34,42,7,4769,4597,75,51,22,21,3,748.33,1424.84,20728,57150,NA,NA,03270,5,3
18039000019,18,039,000019,8244,7539,522,134,20,27,2,5828,5459,265,72,16,15,1,1329.5,1957.15,20728,14842,NA,NA,03270,5,3
18039000020,18,039,000020,5745,5535,45,72,24,63,6,4043,3919,32,37,15,38,2,922.3,1357.71,19072,14842,NA,NA,02400,5,3
18039000021,18,039,000021,7866,7066,579,155,15,46,5,5620,5162,317,99,15,27,0,1282.05,1887.3,20728,14842,NA,NA,03270,5,3
18039000023,18,039,000023,2699,2198,382,103,13,2,1,1909,1622,226,53,7,1,0,435.49,641.08,20728,14842,NA,NA,03270,5,3
18039000024,18,039,000024,4533,4367,59,45,22,34,6,3356,3253,36,25,17,23,2,765.58,1127.01,20728,14842,NA,NA,03270,5,3
18039000025,18,039,000025,4376,4182,123,50,1,17,3,3460,3342,72,32,1,13,0,789.3,1161.93,20728,14842,NA,NA,03270,5,3
18039000026,18,039,000026,4398,1971,2177,177,31,33,9,2838,1362,1340,94,18,22,2,647.41,953.05,20728,14842,NA,NA,03270,5,3
18039000027,18,039,000027,3019,2378,488,108,23,7,15,2104,1712,306,65,16,5,0,479.97,706.56,20728,14842,NA,NA,03270,5,3
18039000028,18,039,000028,659,555,83,16,4,1,0,543,468,61,12,2,0,0,123.87,182.35,20728,14842,NA,NA,03270,5,3
18039000198,18,039,000198,3775,3302,123,315,20,12,3,2850,2486,118,219,18,9,0,388.87,715.97,28386,20746,NA,NA,03930,5,3
18039000597,18,039,000597,90,73,0,17,0,0,0,65,58,0,7,0,0,0,8.87,16.33,28386,20746,NA,NA,03930,5,3
18039000598,18,039,000598,8072,7710,45,225,21,65,6,5812,5584,22,133,16,52,5,793.02,1460.07,28386,20746,NA,NA,03930,5,3
18039000697,18,039,000697,19,19,0,0,0,0,0,15,15,0,0,0,0,0,2.22,4.03,NA,80594,NA,NA,03270,5,3
18039000698,18,039,000698,4604,4532,10,19,6,37,0,3161,3123,3,12,5,18,0,329,1108,NA,37944,NA,NA,06600,5,3
18039001397,18,039,001397,55,55,0,0,0,0,0,48,48,0,0,0,0,0,6.55,12.06,NA,20746,NA,NA,03930,5,3
18039001398,18,039,001398,5588,5482,6,49,3,47,1,3782,3724,2,27,1,28,0,136,501,79478,56520,NA,NA,12240,5,3
18039001897,18,039,001897,120,111,6,0,0,3,0,89,82,5,0,0,2,0,13.97,26.59,20728,57150,NA,NA,03270,5,3
18039001898,18,039,001898,8563,8256,112,78,13,98,6,6467,6267,78,42,12,62,6,1014.78,1932.16,20728,57150,NA,NA,03270,5,3
18039002297,18,039,002297,28,26,2,0,0,0,0,18,17,1,0,0,0,0,4.11,6.04,NA,14842,NA,NA,02400,5,3
18039002298,18,039,002298,6916,5192,1505,110,8,86,15,5157,4038,992,66,8,53,0,1176.43,1731.82,20728,14842,NA,NA,03270,5,3
18041009540,18,041,009540,3527,3507,5,9,0,4,2,2579,2567,2,6,0,2,2,152,185,14932,38412,NA,NA,03510,6,9
18041009541,18,041,009541,3100,3050,25,6,3,16,0,2409,2371,21,3,3,11,0,494.71,583.46,14932,31792,NA,NA,03510,6,9
18041009542,18,041,009542,3486,3451,9,4,5,17,0,2536,2509,8,2,5,12,0,520.8,614.22,14932,31792,NA,NA,03510,6,9
18041009543,18,041,009543,3120,2992,102,14,6,6,0,2330,2239,71,9,6,5,0,478.49,564.32,14932,31792,NA,NA,03510,6,9
18041009544,18,041,009544,5750,5552,170,16,9,2,1,4148,4013,116,11,7,1,0,1360.83,1709.82,14932,14950,NA,NA,03510,6,9
18041009545,18,041,009545,3652,3499,111,22,2,18,0,2817,2714,80,10,2,11,0,924.17,1161.18,14932,14950,NA,NA,03510,6,9
18041009546,18,041,009546,3380,3341,12,12,10,5,0,2293,2272,9,5,6,1,0,174,174,14932,14644,NA,NA,03510,6,9
18043000702,18,043,000702,2203,1960,223,7,2,8,3,1539,1378,149,7,2,3,0,420.99,460.76,52326,52344,NA,NA,07410,6,9
18043000704,18,043,000704,3202,3053,121,10,8,8,2,2451,2361,72,8,4,5,1,670.47,733.8,52326,52344,NA,NA,07410,6,9
18043000705,18,043,000705,3470,3260,171,24,8,6,1,2672,2510,135,17,4,6,0,730.92,799.97,52326,52344,NA,NA,07410,6,9
18043000706,18,043,000706,2704,2651,25,17,1,9,1,1965,1938,15,7,1,4,0,537.52,588.3,52326,52344,NA,NA,07410,6,9
18043000707,18,043,000707,2736,2108,611,8,3,3,3,2069,1644,417,5,1,2,0,565.97,619.44,52326,52344,NA,NA,07410,6,9
18043000711,18,043,000711,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0.71,0.83,NA,40734,NA,NA,07410,6,9
18043000712,18,043,000712,2363,2347,4,5,4,3,0,1756,1744,4,1,4,3,0,239,246,52326,25360,NA,NA,07410,6,9
18043070301,18,043,070301,2821,2767,30,11,4,5,4,2312,2282,17,6,4,2,1,632.44,692.19,52326,52344,NA,NA,07410,6,9
18043070302,18,043,070302,3667,3578,52,20,13,4,0,2837,2785,31,10,7,4,0,776.05,849.37,52326,52344,NA,NA,07410,6,9
18043070801,18,043,070801,3634,2993,591,22,8,11,9,2491,2166,301,15,3,6,0,681.41,745.78,52326,52344,NA,NA,07410,6,9
18043070802,18,043,070802,4095,3875,166,26,7,17,4,3172,3027,109,19,6,10,1,867.69,949.66,52326,52344,NA,NA,07410,6,9
18043070901,18,043,070901,5525,5407,87,14,4,12,1,4189,4110,59,9,3,8,0,1145.89,1254.14,52326,52344,NA,NA,07410,6,9
18043070902,18,043,070902,1769,1687,66,12,3,1,0,1297,1259,26,8,3,1,0,354.79,388.31,52326,52344,NA,NA,07410,6,9
18043071001,18,043,071001,7862,7350,422,38,13,38,1,5589,5227,299,26,11,26,0,1528.86,1673.29,52326,52344,NA,NA,07410,6,9
18043071003,18,043,071003,5271,5242,7,7,4,11,0,3801,3780,6,5,4,6,0,893.29,1056.17,NA,40734,NA,NA,07410,6,9
18043071004,18,043,071004,3238,3216,4,6,2,10,0,2291,2277,3,3,2,6,0,544,723,29844,29862,NA,NA,07410,6,9
18043071101,18,043,071101,4092,4037,11,19,3,21,1,2845,2809,7,13,3,13,0,448.02,599.55,27324,27342,NA,NA,07410,6,9
18043071102,18,043,071102,5749,5683,49,8,3,5,1,4083,4038,31,7,3,3,1,642.98,860.45,26206,27342,NA,NA,07410,6,9
18045009576,18,045,009576,3025,3000,0,9,10,6,0,2272,2257,0,4,6,5,0,183,341,2620,69084,NA,NA,00210,9,7
18045009577,18,045,009577,2589,2541,0,32,4,12,0,1944,1916,0,15,4,9,0,888,1035,2620,44622,NA,NA,00210,9,7
18045009578,18,045,009578,4005,3986,2,10,3,4,0,2990,2977,1,7,3,2,0,905,1103,15490,76616,NA,NA,02430,9,7
18045009579,18,045,009579,4544,4521,0,17,5,1,0,3307,3292,0,10,4,1,0,183,322,78740,78452,NA,NA,10620,9,7
18045009580,18,045,009580,3645,3619,1,20,3,2,0,2683,2668,0,11,3,1,0,264,348,39798,49392,NA,NA,10620,9,7
18047009601,18,047,009601,3809,3785,0,15,1,8,0,2685,2668,0,11,1,5,0,586,842,3664,63126,NA,NA,00390,6,9
18047009696,18,047,009696,4970,4955,1,7,2,5,0,3412,3402,1,4,2,3,0,134,220,11044,84068,NA,NA,03700,6,9
18047009697,18,047,009697,2899,2853,1,13,22,10,0,2168,2142,0,6,13,7,0,387.99,497.09,8182,8200,NA,NA,03700,6,9
18047009698,18,047,009698,4453,4431,5,11,3,3,0,3118,3106,3,7,1,1,0,558.01,714.91,8182,8200,NA,NA,03700,6,9
18047009699,18,047,009699,3449,3436,3,6,3,1,0,2411,2403,1,6,1,0,0,173,247,42372,42390,NA,NA,03700,6,9
18049009530,18,049,009530,2899,2859,3,14,8,12,3,2196,2166,1,12,7,10,0,200,292,65214,52722,NA,NA,09630,4,5
18049009531,18,049,009531,5556,5488,17,34,10,6,1,4129,4095,6,15,9,4,0,1753,2380,65214,65232,NA,NA,09630,4,5
18049009532,18,049,009532,3004,2871,106,12,8,7,0,2134,2038,77,8,7,4,0,165,231,65214,2656,NA,NA,09630,4,5
18049009533,18,049,009533,2024,1991,12,11,6,4,0,1486,1468,4,8,4,2,0,138,201,39618,77282,NA,NA,11820,4,5
18049009534,18,049,009534,2736,2720,2,7,6,1,0,2013,2002,2,4,4,1,0,278,441,26152,43254,NA,NA,01410,4,5
18049009535,18,049,009535,2621,2540,11,57,9,3,1,1866,1825,4,29,7,1,0,409,716,748,33106,NA,NA,11370,4,5
18051000501,18,051,000501,3188,3164,10,10,3,1,0,2335,2318,9,4,3,1,0,762,704,57528,50706,NA,NA,10350,1,8
18051000502,18,051,000502,7130,7086,10,25,2,7,0,5163,5132,6,19,2,4,0,1414,1209,24250,77300,NA,NA,10350,1,8
18051000503,18,051,000503,5894,5833,17,11,7,26,0,4486,4444,9,9,3,21,0,451,349,55710,14662,NA,NA,02940,1,8
18051000504,18,051,000504,6901,6656,191,33,8,13,0,5013,4831,149,17,7,9,0,1086,976,58320,83888,NA,NA,07770,1,8
18051000505,18,051,000505,8800,8308,360,54,17,47,14,6717,6389,247,33,15,32,1,2561,2451,62046,58338,NA,NA,07770,1,8
18053000001,18,053,000001,5000,4318,479,165,14,23,1,3789,3346,307,108,13,15,0,940.48,1223.81,46908,11332,NA,NA,06390,4,5
18053000002,18,053,000002,5479,3046,2109,285,30,2,7,3856,2315,1352,170,16,2,1,957.11,1245.45,46908,11332,NA,NA,06390,4,5
18053000004,18,053,000004,4658,4318,219,67,37,17,0,3513,3287,142,45,28,11,0,681,1118,46908,80630,NA,NA,06390,4,5
18053000005,18,053,000005,4928,4635,100,60,12,120,1,3882,3694,66,41,7,73,1,435.91,804.34,46908,60372,NA,NA,06390,4,5
18053000006,18,053,000006,3813,3544,138,85,19,23,4,2914,2729,96,57,14,16,2,327.22,603.77,46908,25378,NA,NA,06390,4,5
18053000007,18,053,000007,4402,3610,581,186,16,6,3,3237,2717,389,115,11,4,1,1400,1371,46908,25378,NA,NA,06390,4,5
18053000008,18,053,000008,5586,4401,986,173,13,7,6,4436,3628,672,117,11,6,2,1101.07,1432.79,46908,11332,NA,NA,06390,4,5
18053000009,18,053,000009,3528,3124,240,98,17,45,4,2718,2475,147,53,13,30,0,674.64,877.89,46908,11332,NA,NA,06390,4,5
18053000101,18,053,000101,5257,5083,21,106,14,33,0,3846,3735,11,68,9,23,0,431.87,796.88,74546,60372,NA,NA,08340,4,5
18053000102,18,053,000102,4521,4420,42,29,16,14,0,3361,3296,32,18,10,5,0,138,311,74510,69912,NA,NA,06240,4,5
18053000103,18,053,000103,4536,4485,3,24,16,8,0,3329,3301,1,10,11,6,0,719,1130,22432,22441,NA,NA,06240,4,5
18053000104,18,053,000104,3754,3666,3,57,15,10,3,2796,2745,2,30,12,5,2,802.66,1044.48,38862,49374,NA,NA,06870,4,5
18053000105,18,053,000105,6042,5919,7,83,27,6,0,4338,4254,5,55,21,3,0,1245.34,1620.52,27054,49374,NA,NA,06870,4,5
18053000106,18,053,000106,3132,3048,25,36,10,13,0,2412,2355,17,20,9,11,0,598.69,779.05,27054,11332,NA,NA,06390,4,5
18053000107,18,053,000107,5076,4964,33,35,18,23,3,4134,4055,27,25,12,13,2,610,1230,77966,37962,NA,NA,03030,4,5
18053000108,18,053,000108,4457,4399,16,25,11,6,0,3238,3196,11,20,8,3,0,386,509,78470,78479,NA,NA,03030,4,5
18055009547,18,055,009547,6085,6037,4,14,23,6,1,4410,4377,2,8,16,6,1,422,407,NA,11350,NA,NA,03090,1,8
18055009548,18,055,009548,3409,3368,0,32,3,6,0,2579,2552,0,19,3,5,0,114,139,85598,37980,NA,NA,00008,1,8
18055009549,18,055,009549,4509,4481,0,18,8,1,1,3357,3337,0,13,5,1,1,88,121,74582,85634,NA,NA,00008,1,8
18055009550,18,055,009550,3133,3119,2,6,3,2,1,2291,2280,0,6,3,2,0,953,654,37764,85634,NA,NA,10110,1,8
18055009551,18,055,009551,3401,3376,0,15,3,7,0,2568,2554,0,7,3,4,0,1223.83,1066.36,44190,73304,NA,NA,05910,1,8
18055009552,18,055,009552,2230,2217,1,9,1,2,0,1721,1713,0,6,1,1,0,820.17,714.64,44190,73304,NA,NA,05910,1,8
18055009553,18,055,009553,4117,4062,2,30,3,20,0,3024,2985,2,18,3,16,0,288,315,45504,80648,NA,NA,00008,1,8
18055009554,18,055,009554,3526,3487,1,22,3,13,0,2731,2704,1,14,1,11,0,942,1547,5716,64080,NA,NA,00600,1,8
18057001101,18,057,001101,4521,4484,5,17,9,3,3,3193,3172,3,7,8,3,0,279,564,NA,83906,NA,NA,04260,7,6
18057001103,18,057,001103,4504,4481,12,7,2,2,0,3244,3228,9,5,1,1,0,484,1085,69354,388,NA,NA,06480,7,6
18057001104,18,057,001104,9272,9099,41,72,17,40,3,6544,6427,27,43,16,31,0,834,2481,82700,80666,NA,NA,13080,7,6
18057001106,18,057,001106,3392,3328,44,10,4,6,0,2609,2573,23,7,2,4,0,369.3,942.71,54180,54198,NA,NA,07650,7,6
18057001107,18,057,001107,3814,3699,63,17,15,20,0,2778,2694,50,11,8,15,0,393.22,1003.77,54180,54198,NA,NA,07650,7,6
18057110201,18,057,110201,4054,3987,30,25,6,4,2,2880,2837,19,17,5,2,0,446.7,869.37,1954,37044,NA,NA,04260,7,6
18057110202,18,057,110202,4392,4353,8,17,7,7,0,3232,3203,4,12,7,6,0,501.3,975.63,12628,37044,NA,NA,04260,7,6
18057110502,18,057,110502,7843,7687,48,36,12,56,4,5467,5360,33,24,8,40,2,773.85,1975.38,54180,54198,NA,NA,07650,7,6
18057110503,18,057,110503,3210,3165,10,14,6,15,0,2398,2363,10,9,5,11,0,339.44,866.47,54180,54198,NA,NA,07650,7,6
18057110504,18,057,110504,5988,5894,19,36,9,30,0,4120,4059,17,21,7,16,0,583.18,1488.67,54180,54198,NA,NA,07650,7,6
18057110801,18,057,110801,4415,4339,15,19,6,35,1,3179,3119,13,15,5,27,0,401,1058,23278,22612,NA,NA,10650,7,6
18057110802,18,057,110802,10524,10147,141,102,14,115,5,7524,7258,105,75,10,74,2,646,2275,23278,17488,NA,NA,10650,7,6
18057110901,18,057,110901,6847,6566,23,63,5,184,6,4335,4179,12,40,5,99,0,489.66,2059.29,10342,13060,NA,NA,01200,7,6
18057110902,18,057,110902,7965,7657,63,62,5,176,2,5411,5217,40,41,4,109,0,611.19,2570.43,10342,13060,NA,NA,01200,7,6
18057111001,18,057,111001,2588,2506,19,8,2,49,4,1652,1607,10,4,2,29,0,186.6,784.76,10342,13060,NA,NA,01200,7,6
18057111003,18,057,111003,5275,5117,17,32,1,108,0,3805,3707,14,18,1,65,0,429.79,1807.52,10342,13060,NA,NA,01200,7,6
18057111004,18,057,111004,3235,3100,17,36,4,78,0,2267,2178,11,20,4,54,0,256.07,1076.91,10342,13060,NA,NA,01200,7,6
18057111005,18,057,111005,5955,5788,41,56,10,60,0,4811,4695,36,31,6,43,0,543.42,2285.4,10342,13060,NA,NA,01200,7,6
18057111006,18,057,111006,3019,2946,8,15,12,38,0,2221,2174,5,9,8,25,0,250.87,1055.06,10342,13060,NA,NA,01200,7,6
18057111101,18,057,111101,2733,2623,15,26,1,68,0,1737,1676,8,11,1,41,0,196.2,825.14,10342,13060,NA,NA,01200,7,6
18057111102,18,057,111102,5390,5227,21,55,6,81,0,3906,3795,17,36,6,52,0,441.2,1855.5,10342,13060,NA,NA,01200,7,6
18059004101,18,059,004101,4182,4136,4,27,3,8,4,3018,2993,0,18,2,5,0,382,626,69516,8290,NA,NA,03120,7,6
18059004102,18,059,004102,11163,11023,10,61,9,60,0,8015,7914,8,42,7,44,0,703,1526,24286,78866,NA,NA,07260,7,6
18059004103,18,059,004103,5069,5014,5,32,8,9,1,3603,3566,5,19,5,8,0,389.66,677.58,29520,11368,NA,NA,04050,7,6
18059004104,18,059,004104,5060,4968,6,55,6,24,1,3803,3748,2,32,5,16,0,411.29,715.19,29520,11368,NA,NA,04050,7,6
18059004105,18,059,004105,2095,2047,2,37,3,6,0,1562,1529,2,23,3,5,0,168.93,293.75,29520,11368,NA,NA,04050,7,6
18059004106,18,059,004106,4265,4181,4,56,5,19,0,3108,3052,3,34,5,14,0,336.13,584.49,29520,11368,NA,NA,04050,7,6
18059004107,18,059,004107,4530,4495,3,22,5,5,0,3234,3210,3,16,4,1,0,183,319,NA,37062,NA,NA,03120,7,6
18059004108,18,059,004108,9163,9069,7,43,11,33,0,6639,6568,1,31,11,28,0,1189,2427,53352,73880,NA,NA,10710,7,6
18061000601,18,061,000601,5117,5071,1,19,14,11,1,3573,3541,1,12,13,5,1,315,340,57726,6058,NA,NA,00690,6,9
18061000602,18,061,000602,6314,6252,32,16,7,6,1,4429,4391,18,10,7,3,0,680,828,15634,37080,NA,NA,00690,6,9
18061000603,18,061,000603,2810,2784,14,3,6,3,0,1943,1922,11,2,5,3,0,469.75,546.5,15256,31810,NA,NA,10360,6,9
18061000604,18,061,000604,5429,5321,63,23,15,7,0,4158,4087,43,13,10,5,0,1005.25,1169.5,15256,31810,NA,NA,10360,6,9
18061000605,18,061,000605,4577,4532,9,28,4,4,0,3266,3235,7,19,3,2,0,765,689,42048,25396,NA,NA,03720,6,9
18061000606,18,061,000606,5643,5587,4,37,12,3,0,4071,4027,3,29,10,2,0,307,403,20674,61344,NA,NA,10360,6,9
18063002102,18,063,002102,9043,8945,4,29,18,47,0,6558,6491,4,18,11,34,0,993.04,2599.55,8416,43794,NA,NA,01020,9,7
18063002103,18,063,002103,3466,3446,0,12,5,3,0,2480,2465,0,9,4,2,0,451,990,60192,48852,NA,NA,08100,9,7
