GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
45007000122,45,007,000122,3860,3269,572,14,1,4,0,2876,2422,441,8,1,4,0,217.92,463.12,NA,68875,93224,NA,00840,4,3
45007010101,45,007,010101,8451,7881,481,35,16,38,0,6056,5671,325,23,9,28,0,458.88,975.19,NA,NA,90429,NA,00780,4,3
45007010102,45,007,010102,3730,3676,37,7,6,4,0,2752,2716,25,5,3,3,0,208.53,443.15,NA,NA,90429,NA,00780,4,3
45007010401,45,007,010401,5580,4723,826,20,7,3,1,4200,3580,598,14,6,2,0,318.25,676.32,NA,77875,93718,NA,00780,4,3
45007010402,45,007,010402,4241,4041,187,5,4,4,0,3141,2997,132,5,4,3,0,238,505.79,NA,77875,93718,NA,00780,4,3
45009009601,45,009,009601,6668,1429,5218,12,8,1,0,4748,1149,3583,8,7,1,0,979.6,868.38,NA,19105,90871,NA,00960,6,6
45009009602,45,009,009602,7011,3234,3729,18,12,18,0,4958,2442,2486,10,10,10,0,1022.93,906.79,NA,3790,90130,NA,00930,6,6
45009009604,45,009,009604,1708,949,755,3,0,1,0,1241,738,500,2,0,1,0,256.04,226.97,NA,23200,91014,NA,00930,6,6
45009960398,45,009,960398,1515,816,654,42,2,0,1,1049,595,421,30,2,0,1,216.43,191.86,NA,52585,92483,NA,00960,6,6
45009960598,45,009,960598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,92483,NA,00960,4,6
45011009701,45,011,009701,5017,2927,2060,19,6,5,0,3576,2197,1358,12,6,3,0,591.44,907.04,NA,77965,93731,NA,01050,4,2
45011009702,45,011,009702,4254,1488,2754,10,2,0,0,2891,1124,1758,7,2,0,0,478.15,733.3,NA,6490,90286,NA,01020,4,2
45011009703,45,011,009703,3993,2454,1500,28,3,8,0,2702,1825,851,16,3,7,0,446.89,685.36,NA,4060,90143,NA,01080,4,2
45011009705,45,011,009705,2571,1258,1227,78,5,3,0,1778,926,777,68,5,2,0,294.07,450.99,NA,67255,91794,NA,01080,4,2
45011970498,45,011,970498,4458,3294,1136,11,15,1,1,3171,2407,746,5,12,1,0,524.46,804.32,NA,4060,90143,NA,01080,4,2
45011970697,45,011,970697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90143,NA,01080,4,2
45011970698,45,011,970698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,90143,NA,01080,4,2
45013000001,45,013,000001,3194,630,2539,16,0,5,4,2096,469,1617,7,0,3,0,595,177,NA,79450,93107,NA,01110,2,6
45013000002,45,013,000002,4439,1777,2570,52,13,27,0,2827,1262,1502,36,6,21,0,221.61,533.56,NA,40525,90195,NA,01110,2,2
45013000003,45,013,000003,4078,2771,871,278,22,129,7,2122,1490,431,127,12,60,2,166.35,400.5,NA,40525,90195,NA,01110,2,2
45013000004,45,013,000004,936,611,247,46,4,28,0,673,456,166,31,3,17,0,52.76,127.02,NA,NA,90195,NA,01110,2,2
45013000005,45,013,000005,10887,6983,3393,323,41,141,6,7451,4929,2174,201,30,113,4,584.1,1406.28,NA,10360,90195,NA,01110,2,2
45013000006,45,013,000006,2786,1723,949,83,7,23,1,1987,1370,554,42,5,15,1,155.77,375.02,NA,4690,90195,NA,01110,2,2
45013000007,45,013,000007,6189,4165,1803,134,28,57,2,4561,3229,1184,93,18,37,0,357.55,860.83,NA,4690,90195,NA,01110,2,2
45013000008,45,013,000008,4223,2844,1174,118,12,74,1,2986,2112,739,76,7,51,1,234.08,563.57,NA,58030,90195,NA,01110,2,2
45013000009,45,013,000009,5046,3646,1317,59,4,19,1,3736,2810,868,36,4,17,1,814.59,760.26,NA,4690,92925,NA,01110,2,2
45013000010,45,013,000010,7172,4819,1638,556,51,98,10,6638,4469,1530,502,44,83,10,520.37,1252.84,NA,54857,90195,NA,01110,2,2
45013000011,45,013,000011,5468,1275,4087,91,5,9,1,3785,1056,2670,49,4,5,1,825.28,770.23,NA,NA,92925,NA,01110,2,2
45013000012,45,013,000012,1111,1084,5,22,0,0,0,1005,982,5,18,0,0,0,219.13,204.51,NA,34045,92925,NA,01110,2,2
45013000013,45,013,000013,6747,5836,786,94,2,26,3,5444,4829,520,76,2,16,1,426.77,1027.49,NA,34045,90312,NA,01110,2,2
45013000014,45,013,000014,1380,1302,61,9,6,2,0,1200,1148,39,6,5,2,0,94.07,226.49,NA,34045,90312,NA,01110,2,2
45013000015,45,013,000015,2144,1908,170,55,1,10,0,1770,1606,115,40,1,8,0,138.75,334.07,NA,34045,90312,NA,01110,2,2
45013000016,45,013,000016,4897,3670,1121,84,8,14,0,3604,2860,672,57,5,10,0,282.53,680.21,NA,34045,90312,NA,01110,2,2
45013000017,45,013,000017,1671,1617,17,19,8,10,0,1351,1315,11,12,6,7,0,105.91,254.98,NA,34045,90312,NA,01110,2,2
45013000018,45,013,000018,1810,1690,62,30,4,24,0,1574,1481,50,23,4,16,0,123.39,297.07,NA,34045,90312,NA,01110,2,2
45013000019,45,013,000019,3084,2980,39,40,2,23,0,2675,2591,31,31,2,20,0,209.7,504.87,NA,34045,90312,NA,01110,2,2
45013000020,45,013,000020,2249,2231,9,7,1,1,0,1978,1962,9,6,1,0,0,155.06,373.32,NA,34045,90312,NA,01110,2,2
45013000021,45,013,000021,5108,3673,1365,49,12,9,0,3678,2726,904,30,12,6,0,288.33,694.18,NA,7210,90312,NA,01110,2,2
45013000022,45,013,000022,1806,1607,192,3,2,2,0,1466,1343,117,2,2,2,0,114.92,276.69,NA,34045,90312,NA,01110,2,2
45015000202,45,015,000202,6894,1865,4999,23,5,2,0,4605,1360,3224,15,4,2,0,423.59,736.64,NA,62755,92951,NA,01170,5,6
45015000203,45,015,000203,7431,4954,2443,20,7,5,2,5147,3580,1544,16,4,3,0,473.45,823.34,NA,7525,90351,NA,01170,5,1
45015000206,45,015,000206,2584,2038,513,17,11,5,0,1923,1535,361,13,9,5,0,176.89,307.61,NA,NA,92210,NA,01170,5,1
45015000209,45,015,000209,8240,7327,594,178,14,121,6,6269,5654,389,128,13,84,1,576.65,1002.82,NA,32065,91274,NA,01170,2,1
45015000210,45,015,000210,4856,4063,557,139,33,61,3,3786,3194,419,94,25,52,2,348.26,605.63,NA,32065,91274,NA,01170,2,1
45015020198,45,015,020198,5630,2105,3460,50,13,2,0,4033,1651,2334,37,9,2,0,370.98,645.14,NA,NA,90806,NA,01170,5,6
45015020401,45,015,020401,3328,1769,1538,18,1,2,0,2277,1285,977,12,1,2,0,209.45,364.24,NA,36475,90754,NA,01170,5,6
45015020402,45,015,020402,3305,656,2641,5,2,1,0,2106,484,1617,3,2,0,0,193.72,336.89,NA,NA,93614,NA,01170,5,6
45015020501,45,015,020501,7505,4884,2579,24,8,10,0,5360,3589,1739,20,5,7,0,493.04,857.42,NA,47275,92210,NA,01170,5,1
45015020502,45,015,020502,5430,3386,1944,61,16,17,6,3567,2355,1147,37,11,11,6,328.11,570.6,NA,47275,92210,NA,01170,5,1
45015020701,45,015,020701,7039,5818,1050,73,32,66,0,4941,4142,677,54,26,42,0,454.5,790.39,NA,70270,91274,NA,01170,5,1
45015020703,45,015,020703,10992,8259,1713,687,60,259,14,5627,4282,864,313,29,135,4,517.6,900.13,NA,29815,91274,NA,01170,2,1
45015020704,45,015,020704,18019,15497,1748,368,71,331,4,11609,10117,1023,198,44,225,2,1067.85,1857.04,NA,39220,91274,NA,01170,2,1
45015020705,45,015,020705,5511,4877,340,140,9,144,1,3663,3272,208,77,8,98,0,336.94,585.95,NA,29815,91274,NA,01170,2,1
45015020706,45,015,020706,6150,5507,421,114,20,88,0,4357,3953,272,69,15,48,0,400.78,696.97,NA,29815,91274,NA,01170,2,1
45015020707,45,015,020707,3991,3042,790,57,12,89,1,2723,2111,492,41,11,67,1,250.48,435.59,NA,29815,91274,NA,01170,5,1
45015020801,45,015,020801,10265,7363,1717,383,22,774,6,7241,5302,1138,251,16,530,4,666.06,1158.31,NA,32065,91274,NA,01170,2,1
45015020802,45,015,020802,6125,4596,1083,118,11,317,0,4161,3195,652,76,7,231,0,382.75,665.62,NA,29815,91274,NA,01170,2,1
45015020803,45,015,020803,5481,4454,779,124,27,97,0,3630,3012,451,80,20,67,0,333.91,580.67,NA,29815,91274,NA,01170,2,1
45017009501,45,017,009501,3691,2293,1374,17,6,1,0,2650,1747,882,14,6,1,0,521.89,650.65,NA,NA,93029,NA,01250,6,2
45017009502,45,017,009502,5676,2364,3286,20,5,1,0,4090,1831,2239,15,4,1,0,805.49,1004.21,NA,62620,92938,NA,01250,6,2
45017009503,45,017,009503,1030,384,645,0,0,1,0,768,315,452,0,0,1,0,151.25,188.57,NA,NA,91196,NA,01250,6,6
45017950498,45,017,950498,2356,1093,1260,2,1,0,0,1774,887,884,2,1,0,0,349.37,435.57,NA,10900,90481,NA,01250,6,6
45019000001,45,019,000001,2637,2297,311,17,0,12,0,2083,1903,155,16,0,9,0,211.58,298.34,NA,13330,90572,NA,01440,2,1
45019000002,45,019,000002,1800,1785,2,7,0,6,0,1528,1516,2,4,0,6,0,155.2,218.85,NA,13330,90572,NA,01440,2,1
45019000003,45,019,000003,478,465,8,2,1,2,0,422,411,6,2,1,2,0,42.86,60.44,NA,13330,90572,NA,01440,2,1
45019000004,45,019,000004,3843,3242,546,24,2,29,0,3657,3179,423,24,2,29,0,371.45,523.79,NA,13330,90572,NA,01440,2,1
45019000005,45,019,000005,1973,1895,47,16,1,14,0,1722,1655,37,15,1,14,0,174.91,246.64,NA,13330,90572,NA,01440,2,1
45019000006,45,019,000006,1438,898,458,14,0,68,0,1312,853,382,14,0,63,0,133.26,187.92,NA,13330,90572,NA,01440,2,1
45019000007,45,019,000007,2307,1301,987,14,0,3,2,2046,1267,764,10,0,3,2,207.82,293.05,NA,13330,90572,NA,01440,2,1
45019000008,45,019,000008,1615,430,1175,5,3,2,0,1197,395,794,5,1,2,0,121.58,171.44,NA,13330,90572,NA,01440,2,6
45019000009,45,019,000009,1810,7,1803,0,0,0,0,1224,7,1217,0,0,0,0,124.33,175.31,NA,13330,90572,NA,01440,2,6
45019000010,45,019,000010,2107,109,1988,4,4,0,2,1611,106,1495,4,4,0,2,163.63,230.74,NA,13330,90572,NA,01440,2,6
45019000011,45,019,000011,3145,84,3045,7,1,3,5,2159,70,2078,7,1,2,1,219.3,309.23,NA,13330,90572,NA,01440,2,6
45019000012,45,019,000012,1494,89,1394,9,2,0,0,1164,87,1068,8,1,0,0,118.23,166.72,NA,13330,90572,NA,01440,2,6
45019000013,45,019,000013,2026,56,1952,17,0,1,0,1166,44,1107,15,0,0,0,118.43,167,NA,13330,90572,NA,01440,2,6
