GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,DISTRICT,school,cd_1980,cd_1990
31101009589,31,101,009589,1587,1485,0,92,7,3,0,1143,1092,0,45,5,1,0,25,37,NA,35980,92218,NA,NA,74760,1,1
31101009590,31,101,009590,2507,2361,2,127,16,1,0,1751,1674,2,63,11,1,0,280.45,639.65,NA,6785,90385,17730,75420,75360,1,1
31103009754,31,103,009754,1029,1027,0,1,1,0,0,760,758,0,1,1,0,0,65,162,NA,46625,90635,47640,72480,NA,1,1
31105009544,31,105,009544,1083,1062,0,19,2,0,0,782,769,0,11,2,0,0,22.57,50.32,NA,13190,90425,NA,NA,72570,1,1
31105009545,31,105,009545,3025,2885,2,127,5,6,0,2233,2162,0,63,5,3,0,64.43,143.68,NA,25475,91595,NA,NA,72570,1,1
31107009761,31,107,009761,3160,2695,0,4,451,9,1,2167,1903,0,3,257,4,0,16,30,43545,34370,34405,NA,NA,05630,3,1
31107009762,31,107,009762,3524,3496,0,2,23,3,0,2677,2660,0,2,14,1,0,26,26,39785,11230,50405,NA,NA,78120,3,1
31107009763,31,107,009763,2850,2834,0,3,8,5,0,2188,2180,0,1,6,1,0,19,55,NA,5455,27330,NA,NA,04140,3,1
31109000001,31,109,000001,3780,3632,39,63,17,27,2,2819,2733,20,39,10,17,0,667.39,621.49,NA,28000,91753,NA,NA,72840,3,2
31109000003,31,109,000003,3530,3327,61,66,35,37,4,2774,2660,31,41,18,23,1,656.74,611.56,NA,28000,91753,NA,NA,72840,3,2
31109000004,31,109,000004,4527,3616,461,204,72,169,5,3380,2822,276,113,47,120,2,800.21,745.16,NA,28000,91753,NA,NA,72840,3,2
31109000005,31,109,000005,1282,1161,33,40,24,19,5,1103,1015,24,28,20,15,1,261.13,243.17,NA,28000,91753,NA,NA,72840,3,2
31109000006,31,109,000006,5513,5069,152,90,9,186,7,5508,5065,152,90,9,185,7,1304.01,1214.31,NA,28000,91753,NA,NA,72840,3,2
31109000007,31,109,000007,2500,1829,341,84,57,188,1,2087,1613,222,55,40,156,1,494.09,460.11,NA,28000,91753,NA,NA,72840,3,2
31109000008,31,109,000008,3532,2895,232,134,95,165,11,2574,2234,129,71,43,97,0,609.39,567.47,NA,28000,91753,NA,NA,72840,3,2
31109000009,31,109,000009,3264,2924,86,90,13,137,14,2711,2465,58,62,11,103,12,641.82,597.68,NA,28000,91753,NA,NA,72840,3,2
31109000010,31,109,000010,7584,7284,95,127,7,70,1,6110,5906,61,87,7,49,0,1446.53,1347.03,NA,28000,91753,NA,NA,72840,3,2
31109000011,31,109,000011,6181,5995,41,73,18,54,0,4444,4325,29,46,13,31,0,1052.11,979.74,NA,28000,91753,NA,NA,72840,3,2
31109000012,31,109,000012,5914,5729,41,69,18,54,3,4460,4353,21,41,11,34,0,1055.89,983.26,NA,28000,91753,NA,NA,72840,3,2
31109000013,31,109,000013,7168,7017,40,21,2,87,1,5735,5634,26,17,2,56,0,1357.75,1264.36,NA,28000,91753,NA,NA,72840,3,2
31109000014,31,109,000014,4830,4667,55,72,10,24,2,3941,3833,34,47,6,21,0,933.02,868.84,NA,28000,91753,NA,NA,72840,3,2
31109000015,31,109,000015,4837,4678,45,58,23,28,5,3893,3796,23,40,14,20,0,921.66,858.26,NA,28000,91753,NA,NA,72840,3,2
31109000016,31,109,000016,5998,5681,135,106,15,60,1,4581,4378,75,74,10,44,0,1084.54,1009.94,NA,28000,91753,NA,NA,72840,3,2
31109000017,31,109,000017,4998,4418,233,104,45,192,6,4407,3988,157,83,30,149,0,1043.35,971.58,NA,28000,91753,NA,NA,72840,3,2
31109000018,31,109,000018,1744,1444,115,75,31,68,11,1474,1255,79,54,22,62,2,348.97,324.96,NA,28000,91753,NA,NA,72840,3,2
31109000019,31,109,000019,838,777,17,3,4,37,0,832,773,16,3,4,36,0,196.97,183.43,NA,28000,91753,NA,NA,72840,3,2
31109000020,31,109,000020,5243,4465,263,145,57,310,3,4766,4158,206,111,35,256,0,1128.34,1050.73,NA,28000,91753,NA,NA,72840,3,2
31109000021,31,109,000021,2048,1667,41,289,30,20,1,1536,1309,23,170,17,17,0,363.64,338.63,NA,28000,91753,NA,NA,72840,3,2
31109000022,31,109,000022,5983,5288,284,186,60,155,10,4660,4218,176,120,37,108,1,1103.24,1027.36,NA,28000,91753,NA,NA,72840,3,2
31109000023,31,109,000023,6611,6201,179,129,24,66,12,4970,4732,101,73,18,44,2,1176.63,1095.7,NA,28000,91753,NA,NA,72840,3,2
