GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
12011000107,12,011,000107,11847,7288,3094,1312,12,123,18,8830,6152,1648,922,11,90,7,1756.68,1523.24,NA,58075,90806,00180,18,23
12011000108,12,011,000108,6106,4944,267,763,13,101,18,4632,3830,154,550,11,78,9,921.51,799.05,NA,58075,90806,00180,18,18
12011000109,12,011,000109,5336,5157,10,119,3,44,3,4756,4607,9,106,3,30,1,946.18,820.44,NA,40450,90806,00180,18,18
12011000110,12,011,000110,1748,1720,0,21,3,3,1,1691,1664,0,20,3,3,1,336.42,291.71,NA,30850,90806,00180,18,18
12011000201,12,011,000201,10907,9647,311,750,6,190,3,9310,8364,222,574,6,142,2,1852.18,1606.04,NA,43125,92054,00180,19,20
12011000205,12,011,000205,11084,8319,904,1565,17,254,25,8358,6475,563,1110,12,182,16,1662.78,1441.81,NA,43125,92054,00180,19,20
12011000301,12,011,000301,4053,3915,8,110,5,13,2,3479,3364,6,97,1,10,1,692.13,600.15,NA,40450,90806,00180,18,18
12011000302,12,011,000302,8753,7384,407,881,8,67,6,6861,5937,232,635,4,50,3,1364.96,1183.57,NA,13625,92782,00180,18,18
12011000303,12,011,000303,9548,5478,2689,1163,41,130,47,7312,4677,1668,813,30,93,31,1454.69,1261.37,NA,36112,92782,00180,18,23
12011000304,12,011,000304,8296,112,7871,289,7,16,1,5314,97,5018,186,2,11,0,1057.19,916.7,NA,58050,92782,00180,18,23
12011000305,12,011,000305,4152,1208,2514,371,11,47,1,2804,996,1508,253,9,37,1,557.84,483.71,NA,58050,92782,00180,18,23
12011000306,12,011,000306,6699,1123,5193,366,7,6,4,4856,1084,3495,266,7,4,0,966.08,837.69,NA,58050,92782,00180,18,23
12011000309,12,011,000309,11372,10648,135,484,12,86,7,9804,9247,96,379,11,66,5,1950.46,1691.26,NA,58050,92782,00180,18,18
12011000310,12,011,000310,6731,6081,228,362,6,45,9,5843,5376,145,272,6,39,5,1162.44,1007.96,NA,58050,92782,00180,18,18
12011000311,12,011,000311,5653,5312,10,286,10,33,2,5070,4777,8,249,9,25,2,1008.65,874.61,NA,58050,92782,00180,18,18
12011000401,12,011,000401,4238,4084,9,125,2,17,1,3970,3839,9,105,2,14,1,789.81,684.85,NA,39475,91098,00180,18,18
12011000403,12,011,000403,4384,4085,25,216,7,50,1,3843,3607,24,167,5,39,1,764.55,662.95,NA,24000,91098,00180,18,18
12011000404,12,011,000404,5458,5125,13,275,6,39,0,4778,4493,12,237,5,31,0,950.56,824.24,NA,24000,91098,00180,18,18
12011000406,12,011,000406,6518,6157,25,279,5,42,10,5650,5353,24,225,5,34,9,1124.04,974.67,NA,24000,91098,00180,18,18
12011000407,12,011,000407,6591,5448,450,544,30,113,6,5622,4775,320,423,21,81,2,1118.47,969.84,NA,24000,91098,00180,18,18
12011000408,12,011,000408,9531,4953,3429,977,28,126,18,7193,4209,2102,746,27,99,10,1431.01,1240.84,NA,24000,91098,00180,18,23
12011000409,12,011,000409,8585,952,7194,379,10,41,9,5544,819,4404,285,7,28,1,1102.95,956.38,NA,24000,91098,00180,18,23
12011000410,12,011,000410,2997,20,2953,10,6,8,0,2015,17,1986,6,3,3,0,400.87,347.6,NA,24000,91098,00180,18,23
12011000411,12,011,000411,4767,156,4540,63,2,1,5,3084,125,2908,46,2,1,2,613.55,532.01,NA,75225,91098,00180,18,23
12011000412,12,011,000412,3982,49,3836,74,2,20,1,2839,40,2730,55,2,12,0,564.8,489.75,NA,39550,91098,00180,18,23
12011000413,12,011,000413,7772,183,7506,66,9,8,0,5405,162,5187,44,6,6,0,1075.3,932.4,NA,8875,91098,00180,18,23
12011000414,12,011,000414,4036,357,3639,35,4,1,0,2627,309,2296,18,4,0,0,522.63,453.18,NA,24000,91098,00180,18,23
12011000415,12,011,000415,4060,43,3955,57,2,1,2,2522,30,2451,39,0,1,1,501.74,435.06,NA,24000,91098,00180,18,23
12011000416,12,011,000416,4671,159,4470,37,2,2,1,3101,146,2921,30,2,2,0,616.93,534.94,NA,24000,91098,00180,18,23
12011000417,12,011,000417,4903,925,3530,363,15,64,6,3350,804,2234,261,10,35,6,666.47,577.9,NA,24000,91098,00180,18,23
12011000418,12,011,000418,5333,4819,174,289,3,42,6,4911,4463,148,253,3,41,3,977.02,847.18,NA,24000,91098,00180,18,18
12011000419,12,011,000419,3355,2990,128,212,9,15,1,3173,2831,116,201,9,15,1,631.25,547.37,NA,24000,91098,00180,18,18
12011000420,12,011,000420,3984,3837,14,113,8,12,0,3577,3451,13,97,6,10,0,711.63,617.06,NA,24000,91098,00180,18,18
12011000421,12,011,000421,2660,2466,39,115,7,33,0,2565,2392,36,106,6,25,0,510.29,442.48,NA,24000,91098,00180,18,18
12011000422,12,011,000422,3087,2981,15,66,2,23,0,2896,2801,14,58,2,21,0,576.14,499.58,NA,24000,91098,00180,18,18
12011000423,12,011,000423,5957,5191,224,468,9,62,3,5389,4737,200,396,7,46,3,1072.11,929.64,NA,24000,91098,00180,18,18
12011000424,12,011,000424,1346,1292,5,41,1,7,0,1075,1028,5,37,1,4,0,213.87,185.45,NA,24000,91098,00180,18,18
12011000425,12,011,000425,3526,1336,1767,362,15,40,6,2977,1250,1382,301,14,29,1,592.26,513.55,NA,24000,91098,00180,18,23
