GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
20099009501,20,099,009501,3704,3303,153,185,44,18,1,2764,2496,112,118,26,12,0,93,128,NA,54675,54675,10560,1,2
20099009502,20,099,009502,2830,2331,377,101,14,7,0,2079,1723,274,68,8,6,0,2039,1833,NA,54675,54675,10560,1,2
20099009503,20,099,009503,3269,2969,135,90,40,35,0,2382,2214,77,47,26,18,0,86.79,78.39,NA,54675,54675,10560,1,2
20099009504,20,099,009504,3721,3352,248,76,26,19,0,2723,2500,144,45,20,14,0,99.21,89.61,NA,54675,54675,10560,1,2
20099009505,20,099,009505,3908,3832,5,25,43,3,0,2774,2727,4,15,25,3,0,50,85,NA,48825,48850,03300,1,2
20099009506,20,099,009506,2327,2222,0,14,82,9,0,1704,1634,0,8,56,6,0,116,242,NA,19900,20750,03300,1,2
20099009507,20,099,009507,2241,2125,42,20,54,0,0,1699,1618,39,11,31,0,0,377,555,NA,53450,53450,10350,1,2
20099009508,20,099,009508,1693,1520,65,5,102,1,0,1276,1154,50,2,70,0,0,70,80,NA,12950,12950,04770,1,2
20101009566,20,101,009566,2375,2325,1,44,5,0,0,1720,1688,1,27,4,0,0,213,477,NA,18050,18075,05550,3,4
20103000701,20,103,000701,2181,1478,582,85,14,19,3,1634,1155,401,53,11,13,1,233.09,196.56,NA,39000,39000,08430,5,2
20103000702,20,103,000702,2992,2476,353,96,22,43,2,2213,1881,238,52,14,27,1,315.68,266.21,NA,39000,39000,08430,5,2
20103000703,20,103,000703,5790,5063,383,159,34,143,8,4152,3696,240,97,29,85,5,592.27,499.46,NA,39000,39000,08430,5,2
20103000704,20,103,000704,3983,3392,404,119,11,56,1,2951,2564,269,69,9,39,1,420.95,354.99,NA,39000,39000,08430,5,2
20103000705,20,103,000705,3010,1973,849,106,33,46,3,2095,1462,524,60,16,32,1,298.85,252.02,NA,39000,39000,08430,5,2
20103000706,20,103,000706,1263,1115,67,35,3,41,2,1039,918,59,21,3,37,1,148.21,124.99,NA,39000,39000,08430,5,2
20103000707,20,103,000707,5093,4386,422,146,18,119,2,3604,3144,269,90,14,86,1,514.1,433.54,NA,39000,39000,08430,5,2
20103000708,20,103,000708,12630,8598,2606,1047,97,265,17,9512,6176,2199,858,84,183,12,1356.86,1144.24,NA,39000,39000,06330,5,2
20103000709,20,103,000709,2812,2734,10,42,10,14,2,2012,1966,8,21,10,6,1,239.98,242.13,NA,19600,19625,05640,5,2
20103000710,20,103,000710,2266,2170,60,28,3,5,0,1620,1545,47,20,3,5,0,236,274,NA,39000,32125,12210,5,2
20103000712,20,103,000712,5737,5624,24,49,26,13,1,4084,4013,18,27,18,7,1,557.85,580.38,NA,4400,68500,03780,5,2
20103000713,20,103,000713,4057,3939,35,50,17,14,2,2805,2724,24,36,11,8,2,383.15,398.62,NA,70800,70825,12210,5,2
20103000714,20,103,000714,2980,2902,16,33,21,5,3,2158,2103,10,27,16,2,0,320,306,NA,41475,65000,03780,5,2
