GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school_elm,school,cd_1980,cd_1990
53063012701,53,063,012701,2934,2780,16,52,35,50,1,2198,2108,12,29,19,30,0,153.94,169.46,NA,51515,93200,NA,01110,5,5
53063012702,53,063,012702,2222,2117,17,43,8,35,2,1632,1573,6,25,7,19,2,114.3,125.82,NA,51515,93200,NA,01110,5,5
53063012801,53,063,012801,4346,4134,44,61,37,69,1,3006,2872,27,39,23,44,1,210.53,231.75,NA,51515,93200,NA,01110,5,5
53063012802,53,063,012802,3129,3015,14,47,12,39,2,2311,2241,5,31,12,22,0,161.85,178.17,NA,51515,93200,NA,01110,5,5
53063012901,53,063,012901,2782,2669,19,47,21,26,0,1993,1933,7,19,14,20,0,139.58,153.65,NA,74725,93200,NA,01110,5,5
53063012902,53,063,012902,5054,4845,16,64,25,103,1,3275,3154,13,39,15,54,0,229.37,252.49,NA,74725,93200,NA,01110,5,5
53063013201,53,063,013201,6838,6588,17,82,82,68,1,4339,4203,7,46,47,36,0,303.88,334.52,NA,52267,91616,NA,02280,5,5
53063013202,53,063,013202,2335,2290,8,14,7,16,0,1727,1693,3,13,4,14,0,120.95,133.14,NA,39335,91616,NA,01110,5,5
53063013401,53,063,013401,2508,2393,29,31,9,46,0,1728,1662,18,17,6,25,0,121.02,133.22,NA,67000,93200,NA,08250,5,5
53063013402,53,063,013402,6302,6081,47,63,19,89,3,4289,4154,30,37,15,53,0,300.38,330.66,NA,67000,93200,NA,08250,5,5
53063014001,53,063,014001,2134,1790,33,66,34,210,1,1861,1555,31,51,17,206,1,130.34,143.47,NA,11825,91952,NA,01230,5,5
53063014002,53,063,014002,5717,4963,96,175,91,378,14,4464,3888,68,122,58,323,5,312.64,344.15,NA,11825,91952,NA,01230,5,5
53065009501,53,065,009501,5631,5360,7,99,140,25,0,3847,3698,1,47,85,16,0,878.45,1100.7,NA,35485,91472,06270,03990,5,5
