GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,place,mcd,school_elm,school,cd_1980,cd_1990
29161009904,29,161,009904,4719,4059,145,74,14,423,4,4111,3529,128,64,13,374,3,705.68,1372.38,62912,62930,NA,26890,3,8
29161009905,29,161,009905,3154,3097,9,15,23,10,0,2310,2275,4,9,15,7,0,396.53,771.15,19828,1918,NA,22140,3,8
29161009906,29,161,009906,2560,2523,4,15,11,6,1,1884,1857,3,10,9,4,1,330,280,21214,69716,25080,22140,3,8
29161009907,29,161,009907,2539,2486,4,16,19,13,1,1835,1805,1,8,11,9,1,314.99,612.58,62912,62930,NA,26890,3,8
29161009908,29,161,009908,3135,2961,63,30,13,68,0,2494,2366,42,16,13,57,0,428.11,832.57,62912,62930,NA,26890,3,8
29161009909,29,161,009909,3019,2884,34,32,13,55,1,2241,2150,18,22,10,41,0,384.68,748.11,62912,62930,NA,26890,3,8
29161009910,29,161,009910,3853,3756,13,34,15,35,0,2799,2732,9,18,12,28,0,318,430,62912,15346,10710,26890,3,8
29163009601,29,163,009601,3761,3503,204,30,10,12,2,2827,2660,134,20,6,7,0,638.61,691.45,44174,9604,NA,19260,5,9
29163009602,29,163,009602,3135,2975,113,24,18,5,0,2255,2150,78,12,12,3,0,509.39,551.55,44174,9604,05400,05660,5,9
29163009603,29,163,009603,3674,3590,58,24,0,2,0,2563,2496,48,17,0,2,0,423.3,519.72,17902,17704,NA,05660,5,9
29163009604,29,163,009604,3321,2971,307,31,7,3,2,2408,2185,202,14,4,3,0,397.7,488.28,7660,17704,NA,05660,5,9
29163009605,29,163,009605,2078,1900,150,10,14,0,4,1560,1412,133,9,6,0,0,320,337,14194,10594,05400,25140,5,9
29165000305,29,165,000305,3410,3280,78,36,8,7,1,2553,2460,57,22,8,6,0,552.82,924.13,58178,11512,NA,25230,6,6
29165000306,29,165,000306,5834,5706,7,60,43,18,0,4208,4132,6,29,28,13,0,417.82,371.81,38000,29026,NA,22830,6,6
29165000307,29,165,000307,3513,3460,3,27,12,11,0,2560,2526,1,17,12,4,0,254.18,226.19,78856,78874,NA,31710,6,6
29165030001,29,165,030001,5272,4773,182,159,33,124,1,3797,3502,99,91,21,84,0,822.19,1374.43,38000,56598,NA,23550,6,6
29165030002,29,165,030002,3009,2697,129,100,28,52,3,2285,2080,84,61,25,35,0,389.78,459.13,62156,57242,NA,23550,6,6
29165030101,29,165,030101,2469,2350,53,48,6,12,0,1801,1722,36,32,5,6,0,307.22,361.87,62156,57242,NA,23550,6,6
29165030102,29,165,030102,1960,1840,25,59,11,25,0,1421,1334,19,45,8,15,0,307.7,514.37,38000,25432,NA,23550,6,6
29165030103,29,165,030103,3412,3137,131,64,18,62,0,2688,2459,112,53,13,51,0,582.05,972.99,38000,68073,NA,23550,6,6
29165030201,29,165,030201,284,283,0,0,1,0,0,211,210,0,0,1,0,0,45.69,76.38,38000,46874,NA,25230,6,6
29165030203,29,165,030203,8303,7729,152,196,26,196,4,5940,5565,97,126,20,129,3,371,740,38000,25432,NA,23550,6,6
29165030205,29,165,030205,2754,2620,32,55,20,26,1,2108,2023,23,31,11,20,0,456.46,763.05,38000,46874,NA,25230,6,6
29165030206,29,165,030206,2227,1976,118,45,14,73,1,1811,1634,81,33,9,54,0,392.15,655.54,38000,46874,NA,23550,6,6
29165030207,29,165,030207,3564,3424,19,52,22,46,1,2832,2733,15,36,20,28,0,613.23,1025.12,38000,46874,NA,23550,6,6
29165030303,29,165,030303,8829,8273,232,205,44,74,1,6167,5807,152,127,25,56,0,1335.38,2232.31,56288,68073,NA,23550,6,6
29165030304,29,165,030304,1307,1203,30,38,4,32,0,1013,943,23,25,3,19,0,219.35,366.68,38000,11512,NA,25230,6,6
29165030401,29,165,030401,1720,1687,4,17,8,4,0,1269,1249,4,6,6,4,0,573,929,23698,41240,NA,31710,6,6
29167009601,29,167,009601,5196,5121,7,21,28,17,2,4008,3946,5,14,26,17,0,59,82,33706,37430,NA,15300,2,7
29167009602,29,167,009602,4571,4490,5,39,25,10,2,3459,3411,4,22,17,4,1,93,123,6976,53018,NA,05370,2,7
29167009603,29,167,009603,6029,5859,35,64,43,27,1,4539,4409,34,47,29,19,1,306,421,6976,49736,NA,25350,2,7
29167009604,29,167,009604,6030,5914,20,49,29,17,1,4461,4382,17,35,14,13,0,55,117,6976,69236,NA,20160,2,7
29169009701,29,169,009701,7157,6997,21,57,48,34,0,5152,5039,11,42,35,25,0,418,721,19630,74878,29850,10830,4,4
29169009704,29,169,009704,6738,5705,505,224,55,240,9,4770,4133,293,137,35,172,0,586.1,1028.09,77992,17740,NA,31440,4,4
29169009705,29,169,009705,4860,4718,35,58,22,23,4,3511,3421,17,31,19,19,4,563,971,61562,42266,29850,26430,4,4
29169970285,29,169,970285,6689,5140,898,270,41,327,13,4630,3635,560,153,29,248,5,568.9,997.91,65144,17740,25080,31440,4,4
29169970385,29,169,970385,15863,9817,4034,1344,85,520,63,11322,7116,2882,870,66,353,35,21,39,25264,17740,NA,31440,4,4
29171009601,29,171,009601,2661,2646,0,11,0,4,0,2024,2015,0,7,0,2,0,48,83,81106,21952,NA,25640,6,6
29171009602,29,171,009602,2418,2396,1,13,8,0,0,1904,1888,1,10,5,0,0,75,178,75166,74896,NA,25640,6,6
29173009701,29,173,009701,2871,2755,100,10,5,1,0,2062,1974,82,3,2,1,0,324,295,52058,69410,NA,25710,5,9
29173009702,29,173,009702,2948,2909,27,3,8,1,0,2176,2148,16,3,8,1,0,474,363,12592,14482,NA,25710,5,9
29173009703,29,173,009703,2657,2636,11,1,5,4,0,1988,1971,8,1,5,3,0,332,318,57080,65612,NA,25710,5,9
29175009901,29,175,009901,3239,3224,1,7,5,2,0,2321,2311,1,4,5,0,0,185,245,36224,10378,NA,22860,5,9
29175009902,29,175,009902,3231,3027,162,14,20,5,3,2290,2154,115,8,9,3,1,489,545,33886,65684,NA,31860,5,9
29175009903,29,175,009903,5679,4991,602,54,15,17,0,4226,3771,402,34,10,9,0,1332.81,1609.02,49034,53318,NA,21100,5,9
29175009904,29,175,009904,3382,3123,173,41,19,24,2,2498,2325,121,22,13,17,0,787.83,951.09,49034,69122,NA,21100,5,9
29175009905,29,175,009905,3929,3717,155,20,9,28,0,3007,2875,95,12,7,18,0,948.36,1144.89,49034,69122,26190,21100,5,9
29175009906,29,175,009906,4910,4117,733,43,12,3,2,3940,3166,725,35,11,2,1,238,176,31924,59654,26190,14370,5,9
29177000800,29,177,000800,6552,6450,25,32,32,13,0,4514,4452,17,16,23,6,0,294,347,40988,58844,NA,18220,6,6
29177000801,29,177,000801,3355,3305,14,13,17,6,0,2416,2381,9,12,10,4,0,513.29,477.89,30322,17398,NA,26480,6,6
29177000802,29,177,000802,6243,5937,242,31,26,5,2,4604,4408,162,17,13,4,0,978.14,910.68,61670,61688,NA,26480,6,6
29177000803,29,177,000803,5821,5718,15,43,34,9,2,4173,4108,10,25,20,8,2,886.57,825.43,10738,24310,NA,11650,6,6
29179009801,29,179,009801,3145,3125,3,12,4,1,0,2278,2266,2,6,3,1,0,380,245,9694,11530,08340,06170,3,8
29179009802,29,179,009802,3516,3488,0,16,10,1,1,2629,2609,0,13,5,1,1,724,584,21844,43598,08340,28590,3,8
29181009701,29,181,009701,3337,3290,1,30,13,3,0,2411,2383,1,13,13,1,0,104,152,NA,37664,NA,10920,3,8
29181009702,29,181,009702,2666,2641,0,16,9,0,0,1900,1882,0,13,5,0,0,53,75,NA,78712,26580,10920,3,8
29181009703,29,181,009703,3836,3782,5,25,14,10,0,2884,2854,2,14,9,5,0,391.96,538.4,19792,19810,NA,10920,3,8
29181009704,29,181,009704,2464,2437,0,7,13,6,1,1803,1781,0,6,12,3,1,245.04,336.6,51302,72970,NA,21720,3,8
29183003101,29,183,003101,4357,4324,5,20,5,3,0,3190,3172,4,7,5,2,0,490.48,1052.55,59150,62112,NA,23160,5,1
29183003102,29,183,003102,5170,5030,62,49,21,4,4,3627,3542,34,33,15,3,0,557.67,1196.73,64082,62112,NA,23160,1,1
29183003103,29,183,003103,8764,8390,280,47,12,34,1,6656,6435,160,24,11,26,0,1023.4,2196.16,64082,6253,NA,28920,1,1
29183003104,29,183,003104,2543,2483,27,18,13,1,1,1941,1894,21,13,11,1,1,298.44,640.44,64082,26120,NA,28920,1,1
29183003105,29,183,003105,7643,7213,283,78,26,41,2,5836,5547,186,56,18,29,0,897.32,1925.6,64082,26120,NA,28920,1,1
29183003106,29,183,003106,8564,8249,156,76,13,68,2,6368,6126,133,47,9,52,1,979.12,2101.13,64082,43026,NA,28920,1,1
29183003107,29,183,003107,5946,5669,151,60,18,46,2,4761,4558,108,44,14,36,1,732.03,1570.9,64082,81555,NA,28920,1,1
29183003108,29,183,003108,5500,5270,141,43,5,37,4,3875,3727,86,27,5,26,4,595.8,1278.56,64082,81555,NA,28920,1,1
29183003116,29,183,003116,4725,4572,36,78,27,9,3,3417,3315,27,48,17,9,1,525.38,1127.44,54074,54080,NA,08370,5,9
29183003118,29,183,003118,6329,6174,55,72,12,14,2,4472,4369,35,52,9,7,0,687.6,1475.54,54074,54080,NA,08370,5,9
29183003120,29,183,003120,5737,5172,478,58,16,13,0,3801,3574,180,30,10,7,0,584.43,1254.15,78442,78448,NA,31650,5,9
29183003121,29,183,003121,5034,4596,336,58,15,22,7,3573,3291,224,30,12,14,2,549.37,1178.92,78442,78448,NA,31650,5,9
29183310901,29,183,310901,1878,1725,85,35,2,31,0,1370,1279,51,17,1,22,0,210.65,452.03,64082,25998,NA,28920,1,1
29183310903,29,183,310903,3645,3432,117,57,10,24,5,2594,2437,90,38,8,19,2,398.84,855.89,64082,25998,NA,28920,1,1
29183310998,29,183,310998,4707,4490,114,51,9,40,3,3353,3207,84,31,5,25,1,515.54,1106.33,64082,25998,NA,28950,1,1
29183311098,29,183,311098,7290,6928,186,102,14,54,6,5864,5600,135,75,11,42,1,901.62,1934.84,64082,25998,NA,28950,1,1
29183311102,29,183,311102,11924,11476,218,119,27,82,2,7598,7340,115,74,18,51,0,1168.24,2506.97,65126,30812,NA,28950,5,9
29183311103,29,183,311103,1118,1092,14,7,5,0,0,795,786,4,3,2,0,0,122.24,262.31,78314,7232,NA,28950,5,9
29183311104,29,183,311104,6995,6772,87,91,11,31,3,4687,4546,56,57,8,19,1,720.65,1546.48,54074,18244,NA,28950,5,9
29183311198,29,183,311198,11119,10706,178,97,24,112,2,7865,7585,116,70,13,79,2,1209.29,2595.07,65126,30812,NA,28950,5,1
29183311202,29,183,311202,9379,9054,144,89,15,74,3,6073,5871,87,55,11,49,0,933.76,2003.8,65126,69434,NA,28950,1,1
29183311203,29,183,311203,5737,5447,170,51,19,49,1,3846,3666,108,27,10,35,0,591.34,1268.99,65126,69434,NA,08370,1,1
29183311204,29,183,311204,4036,3777,130,52,5,70,2,2517,2358,83,31,3,42,0,387,830.49,65126,69434,NA,28950,1,1
29183311298,29,183,311298,5821,5531,148,59,9,73,1,4152,3948,109,37,7,51,0,638.39,1369.96,64082,69434,NA,28950,1,1
29183311301,29,183,311301,16223,15488,349,186,30,169,1,10408,9928,224,127,19,110,0,1600.29,3434.14,65126,65130,NA,28950,5,1
29183311302,29,183,311302,6134,5921,67,59,21,65,1,4029,3893,37,35,13,51,0,619.48,1329.38,65126,16681,NA,28950,5,9
29183311401,29,183,311401,2455,2365,44,34,2,10,0,1875,1809,32,26,1,7,0,288.29,618.66,65126,65130,NA,08370,5,1
29183311402,29,183,311402,7096,6907,83,66,4,36,0,4786,4668,55,38,4,21,0,735.87,1579.15,65126,16681,NA,08370,5,9
29183311501,29,183,311501,1547,1509,9,17,4,8,0,1074,1051,6,10,2,5,0,165.13,354.37,65126,62112,NA,08370,5,1
29183311701,29,183,311701,8122,7868,49,128,40,35,2,5270,5123,28,77,21,21,0,810.29,1738.85,54074,16681,NA,08370,5,9
29183311702,29,183,311702,6979,6774,65,83,33,18,6,4592,4451,37,64,25,12,3,706.05,1515.14,54074,16681,NA,08370,5,9
29183311901,29,183,311901,3879,3651,137,70,4,17,0,2628,2494,86,34,1,13,0,404.07,867.11,40178,18244,NA,31650,5,9
29183311902,29,183,311902,2835,2676,72,58,5,24,0,1976,1875,46,36,3,16,0,303.82,651.98,40178,18244,NA,31650,5,9
29183311903,29,183,311903,5117,4842,137,77,8,52,1,3843,3656,95,53,4,35,0,590.88,1268,40178,18244,NA,31650,5,9
29183312201,29,183,312201,3430,3374,9,25,13,5,4,2502,2469,3,16,9,3,2,384.7,825.54,2512,7232,NA,28950,5,9
29183312202,29,183,312202,5129,4758,295,38,12,23,3,3626,3345,223,27,9,20,2,557.52,1196.4,52148,7232,NA,28950,5,9
29185009801,29,185,009801,3636,3610,2,8,13,3,0,2777,2756,2,5,11,3,0,267,384,44282,10108,NA,03120,4,4
29185009802,29,185,009802,2511,2475,1,11,23,1,0,1902,1871,1,11,18,1,0,100,151,63074,63092,26940,31460,4,4
29185009803,29,185,009803,2310,2271,19,14,5,1,0,1802,1770,19,7,5,1,0,39,43,55388,55406,NA,23270,4,4
29186009901,29,186,009901,4657,4632,6,13,6,0,0,3357,3340,4,9,4,0,0,524,440,62876,74968,29400,29370,3,3
29186009902,29,186,009902,5229,5160,16,18,14,20,1,3877,3834,12,13,8,10,0,981.2,1086.75,64180,70612,NA,29370,3,3
29186009903,29,186,009903,3506,3491,0,7,6,2,0,2423,2415,0,3,3,2,0,613.22,679.19,62876,70612,NA,29370,3,3
29186009904,29,186,009904,2645,2605,23,11,4,2,0,1891,1857,20,8,4,2,0,478.58,530.06,65034,3790,29400,29370,3,3
29187009501,29,187,009501,6248,6189,12,23,15,9,0,4710,4669,5,16,12,8,0,917.78,1122.48,7102,57098,29820,05430,3,8
29187009503,29,187,009503,4629,4597,12,6,6,6,2,3320,3295,11,5,5,4,0,646.93,791.22,7102,57098,NA,05430,3,8
29187009504,29,187,009504,4977,4927,3,36,6,3,2,3578,3544,3,22,6,2,1,697.2,852.7,41078,60608,NA,18240,3,8
29187009506,29,187,009506,2983,2964,1,7,10,1,0,2149,2134,0,5,9,1,0,551,453,5878,35378,NA,05130,3,8
29187009507,29,187,009507,5087,5043,4,18,8,14,0,3745,3718,3,12,4,8,0,729.74,892.5,23752,42302,16800,11910,3,8
29187009508,29,187,009508,4769,4703,15,28,10,13,0,3489,3443,14,16,8,8,0,679.86,831.49,23752,64316,NA,11910,3,8
29187009509,29,187,009509,7272,6256,876,60,29,48,3,6044,5086,846,44,26,41,1,1177.72,1440.4,23752,64316,NA,11910,3,8
29187009510,29,187,009510,6811,6750,13,23,8,17,0,4913,4873,7,12,8,13,0,957.34,1170.86,24490,64316,NA,29170,3,8
29187009511,29,187,009511,6128,6060,9,38,11,9,1,4508,4466,8,18,9,7,0,878.42,1074.34,19216,60608,NA,05430,3,8
29189002101,29,189,002101,6432,5975,345,52,25,34,1,4816,4492,246,36,16,26,0,1208.18,1732.8,69266,69284,NA,13830,7,2
29189002102,29,189,002102,6115,5785,267,38,4,14,7,4577,4382,158,24,4,8,1,1472.01,1167.42,27226,64208,NA,26670,7,2
29189002103,29,189,002103,3962,3662,268,20,1,6,5,3010,2815,173,16,1,3,2,968.05,767.74,62192,64208,NA,26670,7,2
29189002104,29,189,002104,4070,2753,1253,41,2,19,2,3251,2317,896,25,2,11,0,1045.56,829.21,4222,64208,NA,26670,7,2
29189002105,29,189,002105,9326,2117,7079,44,12,62,12,6283,1780,4413,31,10,48,1,2020.68,1602.55,11908,64208,NA,26670,7,2
29189002106,29,189,002106,6793,6265,449,49,5,22,3,5469,5081,319,43,4,20,2,1758.89,1394.93,4222,64208,NA,26670,7,2
29189002107,29,189,002107,14369,10840,3222,154,18,126,9,10937,8542,2185,102,16,88,4,2743.74,3935.13,69266,69284,NA,13830,7,2
29189002110,29,189,002110,7992,7480,387,74,8,41,2,6336,5953,295,48,5,35,0,1529.44,2309.2,24778,24796,NA,12010,1,1
29189002111,29,189,002111,12557,11273,1021,118,28,110,7,9786,8937,687,71,19,69,3,2362.23,3566.58,24778,24796,NA,12010,1,2
29189002112,29,189,002112,9247,8659,448,84,10,43,3,7386,6959,333,55,8,31,0,1782.9,2691.88,24778,24796,NA,12010,1,1
29189002115,29,189,002115,4093,596,3451,27,1,9,9,2869,498,2344,19,0,5,3,820.86,924.47,4906,53360,NA,12010,1,1
29189002116,29,189,002116,6734,5587,996,82,13,34,22,4962,4227,650,43,7,25,10,1419.69,1598.9,31276,53360,NA,12010,1,2
29189002117,29,189,002117,4114,3808,229,37,11,21,8,3163,2955,158,25,7,16,2,904.98,1019.21,23986,24004,NA,12010,7,2
29189002118,29,189,002118,8443,6107,2212,64,6,51,3,6275,4756,1441,40,4,34,0,1795.36,2021.99,19018,24004,NA,26670,7,2
29189002119,29,189,002119,5452,2851,2516,33,7,42,3,3943,2224,1661,21,7,28,2,1128.14,1270.55,23986,24004,NA,26670,7,2
29189002120,29,189,002120,11934,5649,6099,98,11,62,15,8696,4501,4080,61,8,44,2,2796.73,2218.02,37178,64208,NA,16290,7,2
29189002121,29,189,002121,9047,4108,4810,89,18,5,17,6250,3258,2901,66,15,4,6,2010.07,1594.14,37178,64208,NA,16290,7,2
29189002122,29,189,002122,9003,848,8068,52,12,17,6,6544,793,5693,31,11,14,2,2433.19,1521.66,53408,52814,NA,22650,7,2
29189002123,29,189,002123,5323,2500,2704,51,6,55,7,4279,2078,2103,39,6,49,4,1591.02,994.98,52796,52814,NA,22650,7,2
29189002124,29,189,002124,2553,1434,1062,35,2,19,1,1802,1098,666,21,2,14,1,515.58,580.66,52796,24004,NA,12010,7,2
29189002125,29,189,002125,4876,3902,885,31,11,42,5,3844,3129,662,19,6,27,1,1099.82,1238.65,23986,24004,NA,12010,7,2
29189002126,29,189,002126,5018,4246,696,59,6,9,2,3738,3259,433,32,6,7,1,1069.49,1204.49,23986,24004,NA,12010,7,2
29189002127,29,189,002127,8369,4529,3702,60,23,46,9,5816,3530,2185,49,16,34,2,1664.03,1874.08,23986,24004,NA,12010,7,2
29189002128,29,189,002128,2695,18,2664,12,1,0,0,1696,14,1672,9,1,0,0,485.25,546.5,38972,406,NA,12010,1,2
29189002129,29,189,002129,3966,1215,2723,12,6,7,3,2693,1007,1666,9,5,6,0,770.5,867.76,4906,406,NA,12010,1,1
29189002130,29,189,002130,206,177,25,4,0,0,0,172,150,18,4,0,0,0,49.21,55.42,8398,406,NA,12010,1,1
29189002133,29,189,002133,8232,7183,839,101,14,93,2,6296,5596,547,74,9,69,1,1801.37,2028.75,63956,406,NA,26640,1,1
29189002134,29,189,002134,7363,6478,699,81,31,68,6,5586,5039,420,51,25,50,1,1598.23,1799.97,4906,406,NA,26640,1,2
29189002135,29,189,002135,5525,5079,306,72,13,53,2,4189,3946,159,39,13,32,0,1036.54,1167.5,64478,47918,NA,26640,1,2
29189002136,29,189,002136,5415,2320,2983,60,8,41,3,3793,1844,1881,30,5,33,0,1410.31,881.98,4366,52814,NA,22650,7,2
29189002137,29,189,002137,6489,3487,2757,61,12,150,22,5010,2841,1970,50,11,135,3,1862.82,1164.96,4348,52814,NA,22650,7,2
29189002138,29,189,002138,7413,426,6942,18,5,13,9,5262,397,4834,13,5,13,0,1956.52,1223.56,75796,52814,NA,22650,7,2
29189002139,29,189,002139,2460,51,2396,5,8,0,0,1499,46,1442,5,6,0,0,557.36,348.56,78370,52814,NA,31590,7,2
29189002140,29,189,002140,818,39,772,0,7,0,0,525,34,487,0,4,0,0,195.21,122.08,78370,52814,NA,31590,7,2
29189002141,29,189,002141,1771,153,1589,19,5,3,2,1240,135,1085,14,4,2,0,461.06,288.33,55964,52814,NA,22650,7,2
29189002142,29,189,002142,3834,1174,2612,29,3,9,7,2682,964,1693,16,3,6,0,997.22,623.64,55964,52814,NA,22650,7,2
29189002143,29,189,002143,4373,2557,1743,46,8,18,1,3171,2015,1094,38,7,16,1,784.65,883.78,76246,47918,NA,22650,7,2
29189002144,29,189,002144,5689,5217,339,67,15,45,6,4290,3968,238,45,10,29,0,1061.54,1195.65,55550,47918,NA,26640,1,2
29189002145,29,189,002145,3391,3201,69,41,4,76,0,2657,2520,49,30,3,55,0,657.46,740.52,55550,47918,NA,26640,1,2
29189002146,29,189,002146,9074,8284,580,59,20,120,11,6861,6383,317,49,15,90,7,1697.71,1912.2,55550,47918,NA,26640,1,1
29189002147,29,189,002147,7469,6327,942,105,26,56,13,5584,4782,667,65,24,41,5,1381.73,1556.29,8164,47918,NA,26640,1,2
29189002148,29,189,002148,5775,5546,133,44,12,38,2,4616,4456,87,35,10,27,1,1320.7,1487.41,63956,406,NA,26640,1,1
29189002149,29,189,002149,6612,5840,540,95,26,106,5,5332,4798,352,78,18,82,4,1319.37,1486.06,63956,47918,NA,23700,1,1
29189002154,29,189,002154,5259,5111,20,59,3,66,0,4061,3964,15,37,3,42,0,901.29,2271.59,39656,14590,NA,17820,1,1
29189002155,29,189,002155,4731,4270,331,29,0,98,3,3647,3312,253,18,0,64,0,1356.03,848.03,54650,17290,NA,17820,1,1
29189002156,29,189,002156,4958,2411,2367,54,10,107,9,3595,2021,1458,37,9,66,4,1336.69,835.94,54650,17290,NA,17820,1,1
29189002157,29,189,002157,6793,1377,5307,43,6,54,6,5171,1226,3865,35,3,41,1,1922.68,1202.4,75220,17290,NA,30660,7,2
29189002158,29,189,002158,7516,5615,1689,60,6,144,2,6189,4714,1311,46,5,113,0,2301.2,1439.11,75220,17290,NA,30660,7,2
29189002159,29,189,002159,8423,1857,6415,67,5,56,23,6232,1523,4617,42,5,40,5,2317.18,1449.11,75220,17290,NA,30660,7,2
29189002160,29,189,002160,2045,229,1787,11,6,1,11,1469,199,1255,7,4,1,3,535.84,420.82,75220,29818,NA,30660,7,2
29189002161,29,189,002161,6491,3679,2282,103,12,408,7,4988,3134,1399,79,9,365,2,1819.46,1428.89,75220,29818,NA,30660,7,2
29189002162,29,189,002162,8485,6653,1461,159,7,192,13,6457,5190,1021,105,3,134,4,2400.84,1501.43,75220,17290,NA,30660,7,2
29189002163,29,189,002163,5876,5105,211,127,10,420,3,5154,4460,197,103,5,386,3,1880.01,1476.44,14572,29818,NA,09720,7,2
29189002164,29,189,002164,5256,4963,53,66,8,166,0,4246,4034,40,42,5,125,0,942.35,2375.07,14572,14590,NA,09720,7,2
29189002165,29,189,002165,3276,2913,191,38,5,124,5,2769,2508,145,27,2,87,0,614.54,1548.89,14572,14590,NA,09720,7,2
29189002166,29,189,002166,2583,2367,102,31,2,80,1,2077,1907,85,27,2,55,1,496.14,1087.08,61706,36962,NA,09720,1,2
29189002167,29,189,002167,4295,2809,1368,59,6,48,5,3411,2263,1056,47,4,40,1,1244.22,977.13,61706,29818,NA,20010,7,2
29189002168,29,189,002168,3570,3371,100,37,5,54,3,2947,2793,76,24,5,48,1,1074.97,844.21,61706,29818,NA,20010,7,2
29189002169,29,189,002169,2699,2041,545,34,2,74,3,2086,1627,372,23,2,62,0,760.91,597.57,45830,29818,NA,20010,7,2
29189002170,29,189,002170,3378,2963,319,32,10,53,1,2642,2320,245,27,9,41,0,963.72,756.84,45830,29818,NA,20010,7,2
29189002171,29,189,002171,1247,1030,168,14,11,23,1,1048,865,146,13,5,18,1,382.28,300.22,45830,29818,NA,20010,7,2
29189002172,29,189,002172,2638,2114,389,47,2,84,2,2129,1721,302,37,2,67,0,776.59,609.88,45830,29818,NA,20010,7,2
29189002173,29,189,002173,2821,2463,245,52,4,56,1,2200,1925,196,38,4,36,1,525.52,1151.46,8236,36962,NA,05880,7,2
29189002174,29,189,002174,4832,4548,68,92,7,116,1,4095,3864,54,79,6,92,0,978.18,2143.28,8236,36962,NA,05880,1,2
29189002175,29,189,002175,5710,5525,49,28,5,103,0,4383,4265,23,17,4,74,0,972.75,2451.71,39656,14590,NA,17820,1,1
29189002176,29,189,002176,7565,7292,40,59,2,172,0,5809,5629,24,42,2,112,0,1289.23,3249.36,19270,14590,NA,16770,1,1
29189002183,29,189,002183,4101,3607,427,39,6,22,0,3268,2908,310,30,6,14,0,780.63,1710.44,39044,7066,NA,16770,1,1
29189002184,29,189,002184,9087,8883,83,61,8,51,1,6950,6810,62,40,8,30,0,1660.16,3637.55,39044,7066,NA,16770,1,1
29189002185,29,189,002185,5075,4959,31,38,2,45,0,3835,3764,20,23,2,26,0,916.07,2007.2,39044,7066,NA,16770,1,1
29189002186,29,189,002186,2634,1660,934,23,1,16,0,2003,1311,667,12,1,12,0,478.46,1048.35,39044,7066,NA,16770,1,1
29189002187,29,189,002187,1625,1561,32,9,3,18,2,1345,1302,24,5,1,13,0,302.38,671.8,53750,28792,NA,16770,1,3
29189002188,29,189,002188,5912,5801,36,47,6,20,2,4376,4303,27,23,5,16,2,1045.3,2290.35,27334,36962,NA,16770,1,1
29189002189,29,189,002189,5650,3414,2112,62,5,52,5,4255,2663,1501,42,5,41,3,944.34,2380.11,62660,14590,NA,31530,1,2
29189002190,29,189,002190,1352,653,678,10,3,4,4,1053,519,521,6,3,4,0,251.53,551.13,78154,36962,NA,31530,9,2
29189002191,29,189,002191,3903,3757,50,45,8,36,7,2864,2765,38,25,8,28,0,684.13,1498.99,78154,36962,NA,31530,9,3
29189002192,29,189,002192,2695,2510,109,27,4,42,3,2049,1920,71,20,2,35,1,489.45,1072.42,78154,36962,NA,31530,9,3
29189002193,29,189,002193,2171,1773,349,36,0,12,1,1562,1287,247,17,0,10,1,373.12,817.53,78154,36962,NA,31530,1,3
29189002194,29,189,002194,6091,5997,18,46,3,26,1,4487,4433,11,25,2,15,1,1008.76,2241.16,78154,28792,NA,31530,9,3
29189002195,29,189,002195,6493,6361,15,48,9,55,5,5075,4985,11,33,6,38,2,1140.95,2534.85,78154,28792,NA,31530,9,3
29189002196,29,189,002196,6816,6551,74,70,5,113,3,5687,5490,54,59,4,79,1,1358.46,2976.51,67700,36962,NA,31530,9,3
29189002197,29,189,002197,6023,5766,57,74,9,117,0,4826,4640,46,51,8,81,0,1084.97,2410.48,280,28792,NA,02910,9,3
29189002198,29,189,002198,8156,7923,73,60,9,89,2,6286,6118,51,41,7,68,1,1413.21,3139.72,280,28792,NA,02910,9,3
29189002199,29,189,002199,5976,5842,2,80,14,35,3,4723,4641,1,43,10,26,2,973.02,2124.5,79756,16048,NA,04500,9,3
29189002200,29,189,002200,8590,8441,13,89,5,35,7,6948,6851,8,59,3,22,5,1431.41,3125.35,280,16048,NA,02910,9,3
29189002201,29,189,002201,8255,8113,15,88,8,31,0,6720,6618,10,64,6,22,0,1470.64,2653.62,41438,41456,NA,04500,9,3
29189002202,29,189,002202,6871,6721,17,108,13,12,0,5066,4963,14,71,10,8,0,1108.67,2000.48,41438,41456,NA,13620,9,3
29189002203,29,189,002203,1601,1435,131,16,6,13,0,1302,1141,130,13,6,12,0,284.94,514.14,NA,41456,NA,20670,9,3
29189002205,29,189,002205,13144,12742,159,143,12,86,2,10324,10066,81,103,12,60,2,2259.36,4076.78,47180,41456,NA,20670,9,3
29189002209,29,189,002209,2661,2609,4,23,3,19,3,2031,2003,3,12,1,12,0,456.61,1014.44,17218,28792,NA,18690,9,3
29189002210,29,189,002210,3681,2504,1092,37,5,39,4,2592,1871,669,23,3,24,2,582.73,1294.65,17218,7066,NA,18690,9,3
29189002211,29,189,002211,1768,1651,72,12,7,26,0,1387,1314,45,10,5,13,0,331.31,725.94,39044,7066,NA,16770,9,3
29189002215,29,189,002215,11269,10526,495,105,32,104,7,8203,7533,476,77,30,80,7,625.64,2302.87,22834,47450,NA,26850,1,1
29189210802,29,189,210802,14197,6423,7535,125,17,83,14,10461,5206,5104,76,13,60,2,2624.33,3763.87,6004,69284,NA,13830,7,2
