GEOID,state,county,tract,pop,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_other,vap,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_other,ndv,nrv,ai_an_nh,place,mcd,school,cd_1980,cd_1990
28035000102,28,035,000102,5761,4244,1464,24,11,17,1,4036,3169,840,14,6,6,1,548.49,1194.23,NA,31020,90900,01490,5,1
28035000103,28,035,000103,3806,3600,183,9,5,7,2,2703,2566,120,7,5,5,0,367.34,799.8,NA,56800,90900,03530,5,1
28035000104,28,035,000104,4119,3960,129,19,4,7,0,2967,2861,88,11,4,3,0,403.21,877.92,NA,56800,91638,03530,5,1
28035000105,28,035,000105,3109,1154,1932,10,11,1,1,2084,866,1205,4,7,1,1,283.21,616.64,NA,31020,92376,01490,5,1
28035000106,28,035,000106,5287,4974,286,14,10,3,0,3847,3637,186,13,8,3,0,522.8,1138.31,NA,31020,93114,01490,5,1
28037009501,28,037,009501,5515,4014,1483,16,1,1,0,3978,3029,935,12,1,1,0,886.25,1637.6,NA,9460,92385,01530,4,5
28037009502,28,037,009502,2862,1263,1591,5,0,3,0,1920,953,960,5,0,2,0,427.75,790.4,NA,64080,90171,01530,4,5
28039009501,28,039,009501,7204,7058,89,26,26,5,0,5003,4908,58,16,19,2,0,781.61,1776.7,NA,42440,90918,01560,5,1
28039009502,28,039,009502,2406,1730,660,7,6,3,0,1731,1311,407,5,6,2,0,270.43,614.73,NA,42440,93132,01560,5,1
28039009503,28,039,009503,7063,6201,832,15,6,9,0,4890,4368,506,8,4,4,0,763.96,1736.57,NA,42440,93132,01560,5,1
28041009501,28,041,009501,5040,3749,1250,32,7,2,0,3547,2677,840,22,6,2,0,699.18,1332.36,NA,70320,91665,01590,5,1
28041009502,28,041,009502,5180,4205,935,33,3,4,0,3601,3030,543,23,3,2,0,709.82,1352.64,NA,39840,92403,01590,5,1
