GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSISAN,G18USSRZUP,G18USSIPEA,G18USSIBES,G18USSIGIL,G18USSIADE,G18USSISVI,G18USSIBUS,G18USSOKAN,G18USSOWRI,G18HALDWEL,G18HALRTYN,G18HALIERI,G18HALOPOT,G18HALOWRI,G18GOVDHAL,G18GOVRSCO,G18GOVIBAR,G18GOVILAR,G18GOVIERI,G18GOVOMAR,G18GOVOPEY,G18GOVOWRI,G18LTGPZUC,G18LTGRTUR,G18LTGONGO,G18LTGOWRI,G18ATGDDON,G18ATGRWIL,G18ATGOJAC,G18ATGOWRI,G18SOSDCON,G18SOSRPAI,G18SOSOHER,G18SOSOWRI,G18TREDPEA,G18TRERMOR,G18TREOWRI,G18AUDDHOF,G18AUDRKEN,G18AUDOBRO,G18AUDOWRI
50027502707,50,027,502707,760.33,369.43,18.57,11.73,8.8,10.75,5.86,7.82,8.8,0.98,754.47,355.74,73.3,22.48,0.98,430.98,691.93,41.05,9.77,25.41,2.93,10.75,6.84,662.61,512.11,30.29,0,741.77,379.2,46.91,0,711.47,423.18,50.83,0,713.43,470.09,0,651.85,464.22,47.89,0
50027502708,50,027,502708,731.97,258.57,14.92,6.96,3.98,8.95,3.98,3.98,24.86,0,753.85,251.61,34.81,14.92,0.99,419.69,599.69,16.91,3.98,8.95,8.95,2.98,5.97,648.43,364.99,31.82,0,706.11,280.45,30.83,0.99,687.21,303.33,34.81,0,707.1,316.26,0.99,621.57,339.13,36.8,0
50027502709,50,027,502709,2378.9,645.24,28.72,25.71,18.78,22.76,7.92,8.91,73.21,3.95,2455.06,622.49,94,41.56,2.97,1566.48,1514.1,28.73,26.68,34.61,39.55,21.74,10.89,2148.36,956.88,94.97,1.98,2342.22,688.81,116.69,2.97,2284.85,756.08,111.78,0.99,2347.17,794.67,2.97,2080.08,842.19,141.41,1.98
50027502710,50,027,502710,1141.11,411.16,15.36,14.33,18.24,12.29,3.1,5.11,18.92,2.05,1189.07,374.87,55.19,18.53,0.04,686.82,881.16,29.36,10.34,15.44,16.5,4.27,7.14,1046.18,529.1,41.21,1.03,1116.64,419.71,52.48,1.04,1079.91,459.56,61.41,0.01,1097.7,487.05,2.04,1004.32,488.65,61.79,0.02
50027502711,50,027,502711,546.42,312.69,6.02,7,5.05,4.03,1.01,3.02,7.01,2,523.37,283.68,77.17,11.03,0,300.88,527.23,37.03,5.02,12.04,7.03,9.03,5.03,466.35,398.84,24.05,1,518.38,303.7,39.09,1,484.36,325.79,59.09,1,495.36,383.85,0,448.27,356.82,47.09,0
50027502712,50,027,502712,1892,175,15,12,11,12,3,1,8,1,1934,163,31,13,0,1337,745,10,7,4,13,9,0,1763,290,32,1,1806,194,63,1,1832,205,41,1,1808,251,1,1703,252,52,2
50027502713,50,027,502713,163.78,79.44,1.99,0,5.95,3.97,0.99,1.99,0.99,0,157.83,78.45,19.85,3.97,0,101.24,141.97,2.99,1.99,4.96,2.98,2.98,3.97,155.83,97.32,5.95,0,159.81,81.43,10.92,0,156.83,91.35,9.93,0,156.83,98.3,0,146.89,95.32,9.93,0
50027502714,50,027,502714,401,95,2,6,3,3,2,2,8,0,411,92,15,3,0,217,283,3,2,4,7,4,3,313,157,51,0,393,103,11,0,383,119,13,0,378,130,0,346,134,21,0
50027502715,50,027,502715,232.87,93.19,3.02,3.05,4.03,5.02,3,3.01,3.02,0.01,232.8,90.1,22.24,5.03,1.02,113.96,208.78,10.32,1.03,12.07,6.02,4.01,1,211.61,121.48,16.08,0.01,223.76,100.2,18.14,0,216.73,109.24,15.17,1,217.78,122.35,1,183.47,124.43,23.17,1
50027502716,50,027,502716,421.76,129.51,23.99,2.01,3,2,6,1.01,6,0,437.77,133.45,18.05,9.01,0,257.35,316.85,4.01,11.01,2.04,3.01,7,3.01,395.64,187.64,9.01,0,416.7,141.51,25.06,0.01,409.69,148.51,27.05,0,423.69,157.58,1,360.62,174.57,26.05,0
50027502717,50,027,502717,816.8,282.33,14.16,10.1,12.1,8.13,2.03,5,14.26,3,807.83,270.82,59.71,25.48,2,466.89,625.91,21.35,18.06,10.06,23.35,9.16,7.1,689.29,437.9,24.64,3.03,773.45,300.36,57.83,1,714.74,358,50.8,1,767.8,357.65,1,644.42,383.9,62.77,2
50027502718,50,027,502718,446.36,160.73,4.84,2.91,2.9,3.87,0.97,0,7.75,0,447.34,145.24,21.3,14.52,0,268.2,329.22,10.65,1.94,1.94,10.65,4.84,2.91,400.85,208.18,19.36,0.97,435.71,161.7,25.17,0,414.41,181.06,24.21,0,416.35,200.42,0,374.71,208.17,23.24,0
50027502719,50,027,502719,1762.86,1044.23,20.36,21.23,27.17,18.21,22.11,14.15,22.17,1.02,1767.74,942.96,215.43,44.44,1.02,969.42,1674.54,169.8,26.19,55.5,16.06,28.21,33.13,1605.94,1290.02,51.59,1,1780.49,1013.42,126.91,1,1646.9,1094.28,189.99,1,1719.94,1196.2,3,1528.73,1219.08,132.93,0
50027502720,50,027,502720,239.9,91.93,4.07,1.01,2,3.07,0.01,3.03,3.03,0.05,240.01,90.81,11.2,8.05,0,110.95,214.87,5.04,7.03,2.04,3.15,3.07,2,209.14,126.61,11.33,0,229.83,94.86,20.27,0,229.76,100.07,16.18,0,226.72,114.19,0,206.25,111.29,17.2,0
50027502721,50,027,502721,717.67,472.32,11.08,15.22,10.24,10.36,6.12,7.1,14.41,4.06,720.02,453.17,74.1,13.33,5.02,370.97,791.67,43.79,11.22,24.23,8.2,8.2,7.24,645.67,592.9,20.91,0.04,721.69,469.88,40.18,0.08,674.3,523.45,46.46,1.02,688.92,546.27,1.04,613.51,561.21,44.7,0.02
50027502722,50,027,502722,463.27,159.11,6,6,5,8.01,3,2,10,1,473.27,149.11,35.03,10.01,1,236.13,393.24,14.01,4,6.01,5.01,7,3,411.25,223.14,27.02,0,451.26,158.12,33.02,0,432.25,188.13,31.02,0,435.25,205.14,0,388.21,197.15,31.03,1
50027502723,50,027,502723,242.92,95.02,6.86,0.98,2.94,0.98,0.98,0,0.98,0,252.72,81.3,12.73,3.92,0,138.11,195.91,3.92,1.96,6.86,2.94,0,1.96,218.44,125.38,2.94,0,233.13,95.02,9.8,0,221.38,75.42,33.3,0,227.25,110.69,0,209.62,108.73,8.82,0
50027502724,50,027,502724,928.2,316.59,3.92,10.78,11.76,17.64,5.88,4.9,20.58,2.94,945.84,308.75,54.89,16.66,0.98,544.96,682.18,39.21,10.78,11.76,9.8,9.8,11.76,829.21,444.99,45.09,1.96,880.17,344.03,58.81,3.92,860.57,372.46,72.53,0.98,890.96,413.62,1.96,771.38,410.68,84.29,0.98
50027502725,50,027,502725,1272.89,322.98,10,11,7,7,5,6,14,1,1295.89,308.98,38,21,0,751.93,853.93,28,6,12,9,5,6,1080.91,462.96,102.99,1,1216.9,328.98,56,2,1175.9,386.97,50,0,1197.9,409.97,0,1052.91,441.97,45,0
