GEOID,area_land,area_water,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREADEL,G20USSDGID,G20USSRCOL,G20USSISAV,G20USSILIN
230039523003368,7370165,0,0,0,0,0,0,0,0,0,0
230039523003369,155739,0,0,0,0,0,0,0,0,0,0
230039523003370,4199417,0,0,0,0,0,0,0,0,0,0
230039523003371,10526773,0,0,0,0,0,0,0,0,0,0
230039523003372,1247888,0,0,0,0,0,0,0,0,0,0
230039523003373,11540991,121122,0,0,0,0,0,0,0,0,0
230039523003374,2618559,0,0,0,0,0,0,0,0,0,0
230039523003375,478043,0,0,0,0,0,0,0,0,0,0
230039523003376,500174,0,0,0,0,0,0,0,0,0,0
230039523003377,633101,0,0,0,0,0,0,0,0,0,0
230039523003378,383193,0,0,0,0,0,0,0,0,0,0
230039523003379,2822584,0,0,0,0,0,0,0,0,0,0
230039523003380,11155597,0,0,0,0,0,0,0,0,0,0
230039523003381,6076657,0,0,0,0,0,0,0,0,0,0
230039523003382,3302275,0,0,0,0,0,0,0,0,0,0
230039523003383,1047747,0,0,1,0,0,0,0,1,0,0
230039523003384,4205227,0,0,0,0,0,0,0,0,0,0
230039523003385,9253911,0,0,0,0,0,0,0,0,0,0
230039523003386,1350605,0,0,0,0,0,0,0,0,0,0
230039523003387,1144796,0,0,1,0,0,0,0,1,0,0
230039523003388,1632968,0,0,0,0,0,0,0,0,0,0
230039523003389,1064847,0,0,2,0,0,0,0,2,0,0
230039523003390,4153970,0,0,0,0,0,0,0,0,0,0
230039523003391,9461762,0,0,0,0,0,0,0,0,0,0
230039523003392,1175164,0,0,2,0,0,0,0,2,0,0
230039523003393,1558570,0,0,2,0,0,0,0,2,0,0
230039523003394,1094275,0,0,1,0,0,0,0,1,0,0
230039523003395,6513813,0,0,1,0,0,0,0,1,0,0
230039523003396,61096,0,0,0,0,0,0,0,0,0,0
230039523003397,5328368,0,0,0,0,0,0,0,0,0,0
230039523003398,219135,0,0,0,0,0,0,0,0,0,0
230039523003399,732551,0,0,0,0,0,0,0,0,0,0
230039523003400,1268002,0,0,0,0,0,0,0,0,0,0
230039523003401,3770122,0,0,0,0,0,0,0,0,0,0
230039523003402,1156961,0,0,0,0,0,0,0,0,0,0
230039523003403,414484,0,0,1,0,0,0,0,1,0,0
230039523003404,51061,0,0,0,0,0,0,0,0,0,0
230039524001000,2124077,0,1,2,0,0,0,1,2,0,0
230039524001001,88500,0,0,0,0,0,0,0,0,0,0
230039524001002,113882,0,7,11,0,0,0,5,13,1,0
230039524001003,899593,0,10,15,0,0,0,7,17,1,1
230039524001004,80269,0,0,0,0,0,0,0,0,0,0
230039524001005,2415016,0,10,15,0,0,0,7,17,1,1
230039524001006,1308211,0,2,4,0,0,0,2,4,0,0
230039524001007,97688,0,0,0,0,0,0,0,0,0,0
230039524001008,52955,0,0,0,0,0,0,0,0,0,0
230039524001009,61935,0,17,27,1,0,0,12,30,1,1
230039524001010,300433,0,0,0,0,0,0,0,0,0,0
230039524001011,302568,0,0,0,0,0,0,0,0,0,0
230039524001012,32223,0,0,0,0,0,0,0,0,0,0
230039524001013,151598,0,0,0,0,0,0,0,0,0,0
230039524001014,118550,0,0,0,0,0,0,0,0,0,0
230039524001015,8560319,0,4,7,0,0,0,3,8,0,0
230039524001016,410835,0,0,0,0,0,0,0,0,0,0
230039524001017,1888481,0,0,0,0,0,0,0,0,0,0
230039524001018,215613,0,0,0,0,0,0,0,0,0,0
230039524001019,37432,0,8,13,0,0,0,6,15,1,1
230039524001020,23005,0,0,0,0,0,0,0,0,0,0
230039524001021,9211,0,5,8,0,0,0,4,9,0,0
230039524001022,4328220,0,2,3,0,0,0,1,3,0,0
230039524001023,107127,0,0,0,0,0,0,0,0,0,0
230039524001024,44505,0,1,2,0,0,0,1,2,0,0
230039524001025,18461,0,0,0,0,0,0,0,0,0,0
230039524001026,4466,0,0,0,0,0,0,0,0,0,0
230039524001027,685,0,5,8,0,0,0,4,9,0,0
230039524001028,38950,0,0,0,0,0,0,0,0,0,0
230039524001029,902463,0,38,59,1,1,0,27,66,3,2
230039524001030,13237,0,3,5,0,0,0,2,5,0,0
230039524001031,29187,0,2,3,0,0,0,1,3,0,0
230039524001032,136933,0,0,0,0,0,0,0,0,0,0
230039524001033,52297,0,0,1,0,0,0,0,1,0,0
230039524001034,30606,0,2,3,0,0,0,1,3,0,0
230039524001035,159000,0,0,0,0,0,0,0,0,0,0
230039524001036,660630,0,3,5,0,0,0,2,6,0,0
230039524001037,1265542,0,41,64,1,1,0,29,72,3,3
230039524001038,6855,0,0,0,0,0,0,0,0,0,0
230039524001039,345012,0,0,0,0,0,0,0,0,0,0
230039524001040,236171,0,0,0,0,0,0,0,0,0,0
230039524001041,86920,0,0,0,0,0,0,0,0,0,0
230039524001042,13459,0,0,0,0,0,0,0,0,0,0
230039524001043,225249,0,0,0,0,0,0,0,0,0,0
230039524001044,6048,0,0,0,0,0,0,0,0,0,0
230039524001045,575024,0,10,15,0,0,0,7,17,1,1
230039524001046,9694,0,0,0,0,0,0,0,0,0,0
230039524001047,66504,0,2,4,0,0,0,2,4,0,0
230039524001048,33120,0,0,0,0,0,0,0,0,0,0
230039524001049,55839,0,0,0,0,0,0,0,0,0,0
230039524001050,31097,0,5,8,0,0,0,4,9,0,0
230039524001051,25248,0,0,0,0,0,0,0,0,0,0
230039524001052,36152,0,0,0,0,0,0,0,0,0,0
230039524001053,33138,0,0,0,0,0,0,0,0,0,0
230039524001054,59965,0,0,0,0,0,0,0,0,0,0
230039524001055,18101,0,0,0,0,0,0,0,0,0,0
230039524001056,3238,0,0,0,0,0,0,0,0,0,0
230039524002000,10734,0,0,0,0,0,0,0,0,0,0
230039524002001,33151,0,2,3,0,0,0,1,3,0,0
230039524002002,60558,0,4,7,0,0,0,3,8,0,0
230039524002003,40289,0,5,8,0,0,0,3,9,0,0
230039524002004,57397,0,0,0,0,0,0,0,0,0,0
230039524002005,27182,0,0,0,0,0,0,0,0,0,0
230039524002006,11355,0,1,2,0,0,0,1,2,0,0
230039524002007,10269,0,0,0,0,0,0,0,0,0,0
230039524002008,9435,0,0,0,0,0,0,0,0,0,0
230039524002009,44417,0,3,5,0,0,0,2,6,0,0
230039524002010,1755,0,1,2,0,0,0,1,2,0,0
230039524002011,4109,0,1,2,0,0,0,1,2,0,0
230039524002012,21939,0,1,2,0,0,0,1,2,0,0
230039524002013,19269,0,5,8,0,0,0,3,9,0,0
230039524002014,15021,0,0,0,0,0,0,0,0,0,0
230039524002015,9388,0,5,8,0,0,0,3,9,0,0
230039524002016,32597,0,0,0,0,0,0,0,0,0,0
230039524002017,14591,0,0,0,0,0,0,0,0,0,0
230039524002018,6113,0,0,0,0,0,0,0,0,0,0
230039524003000,60276,0,0,0,0,0,0,0,0,0,0
230039524003001,50710,0,0,0,0,0,0,0,0,0,0
230039524003002,40288,0,4,6,0,0,0,3,7,0,0
230039524003003,26511,0,0,0,0,0,0,0,0,0,0
230039524003004,18903,0,0,0,0,0,0,0,0,0,0
230039524003005,38249,0,2,3,0,0,0,1,3,0,0
230039524003006,23236,0,0,0,0,0,0,0,0,0,0
230039524003007,35482,0,0,1,0,0,0,0,1,0,0
230039524003008,51236,0,0,0,0,0,0,0,0,0,0
230039524003009,18266,0,0,1,0,0,0,0,1,0,0
230039524003010,18062,0,0,0,0,0,0,0,0,0,0
230039524003011,60578,0,0,0,0,0,0,0,0,0,0
230039524003012,8538,0,0,0,0,0,0,0,0,0,0
230039524003013,28996,0,0,0,0,0,0,0,0,0,0
230039524003014,27062,0,0,1,0,0,0,0,1,0,0
230039524003015,15057,0,0,0,0,0,0,0,0,0,0
230039524004000,1905206,0,52,81,2,1,0,36,91,4,3
230039524004001,11898,0,0,0,0,0,0,0,0,0,0
230039524004002,27114,0,0,0,0,0,0,0,0,0,0
230039524004003,13954,0,0,0,0,0,0,0,0,0,0
230039524004004,17965,0,1,2,0,0,0,1,3,0,0
230039524004005,39539,0,0,0,0,0,0,0,0,0,0
230039524004006,28489,0,0,0,0,0,0,0,0,0,0
230039524004007,140206,0,12,19,0,0,0,9,22,1,1
230039524004008,3187636,0,0,0,0,0,0,0,0,0,0
230039524004009,40769,0,29,44,1,0,0,20,50,2,2
230039524004010,29029,0,2,4,0,0,0,2,4,0,0
230039524004011,230805,0,0,1,0,0,0,0,1,0,0
230039524004012,7563,0,0,0,0,0,0,0,0,0,0
230039524004013,16636,0,5,8,0,0,0,3,9,0,0
230039524004014,1496070,0,5,8,0,0,0,3,9,0,0
230039524004015,65146,0,11,18,0,0,0,8,20,1,1
230039524004016,76161,0,6,9,0,0,0,4,10,0,0
230039524004017,102006,0,8,13,0,0,0,6,15,1,1
230039524004018,11925,0,5,8,0,0,0,3,9,0,0
230039524004019,417948,0,0,1,0,0,0,0,1,0,0
230039524004020,1727698,0,0,0,0,0,0,0,0,0,0
230039524004021,190859,0,0,0,0,0,0,0,0,0,0
230039524004022,420739,0,0,0,0,0,0,0,0,0,0
230039524004023,9414,0,0,0,0,0,0,0,0,0,0
230039524004024,80162,0,0,0,0,0,0,0,0,0,0
230039524004025,23084,0,0,0,0,0,0,0,0,0,0
230039524004026,244085,0,3,5,0,0,0,2,6,0,0
230039524004027,29581,0,0,0,0,0,0,0,0,0,0
230039524004028,36472,0,0,0,0,0,0,0,0,0,0
230039524004029,12841,0,5,8,0,0,0,4,9,0,0
230039524004030,22775,0,0,0,0,0,0,0,0,0,0
230039524004031,21909,0,0,0,0,0,0,0,0,0,0
230039524004032,121629,0,0,0,0,0,0,0,0,0,0
230039524004033,1002680,0,2,4,0,0,0,2,4,0,0
230039524004034,1585213,0,40,63,1,1,0,28,71,3,3
230039524004035,7121,0,0,0,0,0,0,0,0,0,0
230039524004036,11327,0,0,0,0,0,0,0,0,0,0
230039524004037,20397,0,0,0,0,0,0,0,0,0,0
230039524004038,1023304,0,0,0,0,0,0,0,0,0,0
230039524004039,1368565,0,0,1,0,0,0,0,1,0,0
230039524004040,105509,0,0,0,0,0,0,0,0,0,0
230039525001000,704049,0,0,0,0,0,0,0,0,0,0
230039525001001,1730115,23942,14,22,0,0,0,10,25,1,1
230039525001002,2028118,0,1,2,0,0,0,1,2,0,0
230039525001003,97324,0,0,0,0,0,0,0,0,0,0
230039525001004,980262,0,5,8,0,0,0,4,9,0,0
230039525001005,401321,0,21,33,1,0,0,15,37,2,1
230039525001006,383608,0,2,4,0,0,0,2,4,0,0
230039525001007,2403515,0,16,24,1,0,0,11,28,1,1
230039525001008,1033547,0,11,17,0,0,0,8,19,1,1
230039525001009,368501,0,10,15,0,0,0,7,17,1,1
230039525001010,2352834,15098,0,0,0,0,0,0,0,0,0
230039525001011,483236,0,0,0,0,0,0,0,0,0,0
230039525001012,126734,0,25,39,1,0,0,18,44,2,2
230039525001013,432875,0,3,5,0,0,0,2,6,0,0
230039525001014,780764,0,0,0,0,0,0,0,0,0,0
230039525001015,164930,0,0,0,0,0,0,0,0,0,0
230039525001016,2410588,0,0,0,0,0,0,0,0,0,0
230039525001017,192681,0,0,0,0,0,0,0,0,0,0
230039525001018,917745,0,19,29,1,0,0,13,33,1,1
230039525001019,1273776,0,0,0,0,0,0,0,0,0,0
230039525001020,551975,0,0,0,0,0,0,0,0,0,0
230039525001021,384077,0,0,0,0,0,0,0,0,0,0
230039525001022,556814,0,0,0,0,0,0,0,0,0,0
230039525001023,1540221,0,0,0,0,0,0,0,0,0,0
230039525001024,1119158,0,1,2,0,0,0,1,3,0,0
230039525001025,7327,0,0,0,0,0,0,0,0,0,0
230039525001026,2828,0,2,3,0,0,0,1,3,0,0
230039525001027,7109,0,34,54,1,1,0,24,60,3,2
230039525001028,665868,0,0,0,0,0,0,0,0,0,0
230039525001029,147494,0,1,2,0,0,0,1,3,0,0
230039525001030,123448,0,4,6,0,0,0,3,7,0,0
230039525001031,142139,0,0,0,0,0,0,0,0,0,0
230039525001032,311856,0,11,18,0,0,0,8,20,1,1
230039525001033,6575,0,0,0,0,0,0,0,0,0,0
230039525001034,12472,0,0,0,0,0,0,0,0,0,0
230039525001035,262314,0,2,3,0,0,0,1,3,0,0
230039525001036,23299,0,0,0,0,0,0,0,0,0,0
230039525001037,140528,0,36,57,1,1,0,26,64,3,2
230039525001038,10401,0,0,0,0,0,0,0,0,0,0
230039525001039,89662,0,0,0,0,0,0,0,0,0,0
230039525001040,84454,0,5,8,0,0,0,3,9,0,0
230039525001041,113117,0,4,6,0,0,0,3,7,0,0
230039525001042,49983,0,14,22,0,0,0,10,25,1,1
230039525001043,30178,0,32,51,1,1,0,23,57,3,2
230039525001044,333972,0,84,130,3,1,0,59,146,7,5
230039525001045,31656,0,0,0,0,0,0,0,0,0,0
230039525001046,38861,0,2,3,0,0,0,1,3,0,0
230039525001047,16964,0,0,0,0,0,0,0,0,0,0
230039525001048,120413,0,0,0,0,0,0,0,0,0,0
230039525001049,54011,0,13,21,0,0,0,9,23,1,1
230039525001050,133552,0,1,2,0,0,0,1,3,0,0
230039525001051,78249,0,1,2,0,0,0,1,2,0,0
230039525001052,695157,0,0,0,0,0,0,0,0,0,0
230039525001053,1300875,0,8,12,0,0,0,6,14,1,0
230039525001054,897937,0,0,0,0,0,0,0,0,0,0
230039525001055,736670,0,37,57,1,1,0,26,65,3,2
230039525001056,138393,0,0,0,0,0,0,0,0,0,0
230039525001057,11173,0,0,1,0,0,0,0,1,0,0
230039525001058,1024575,0,121,188,4,2,0,85,212,10,8
230039525001059,392137,0,2,4,0,0,0,2,4,0,0
230039525001060,1677922,0,8,13,0,0,0,6,15,1,1
230039525001061,742952,0,6,9,0,0,0,4,10,0,0
230039525001062,972658,0,0,0,0,0,0,0,0,0,0
230039525001063,2328436,0,22,34,1,0,0,16,39,2,1
230039525001064,1274155,0,0,0,0,0,0,0,0,0,0
230039525001065,176127,0,2,4,0,0,0,2,4,0,0
230039525001066,907898,0,1,2,0,0,0,1,3,0,0
230039525001067,105633,0,0,1,0,0,0,0,1,0,0
230039525001068,989552,0,0,0,0,0,0,0,0,0,0
230039525001069,32848,0,0,0,0,0,0,0,0,0,0
230039525001070,50765,0,0,0,0,0,0,0,0,0,0
230039525001071,22323,0,0,0,0,0,0,0,0,0,0
230039525001072,18519,0,0,0,0,0,0,0,0,0,0
230039525001073,39899,0,5,8,0,0,0,3,9,0,0
230039525001074,40743,0,4,5,0,0,0,2,6,0,0
230039525002000,136769,0,2,3,0,0,0,1,3,0,0
230039525002001,139771,0,1,2,0,0,0,1,3,0,0
230039525002002,31832,0,2,3,0,0,0,2,4,0,0
230039525002003,13582,0,0,0,0,0,0,0,0,0,0
230039525002004,25405,0,0,0,0,0,0,0,0,0,0
230039525002005,53682,0,0,0,0,0,0,0,0,0,0
230039525002006,9257,0,0,0,0,0,0,0,0,0,0
230039525002007,74270,0,0,0,0,0,0,0,0,0,0
230039525002008,4755,0,3,5,0,0,0,2,5,0,0
230039525002009,31109,0,0,0,0,0,0,0,0,0,0
230039525002010,14407,0,2,4,0,0,0,2,4,0,0
230039525002011,198045,0,0,0,0,0,0,0,0,0,0
230039525002012,52691,0,0,0,0,0,0,0,0,0,0
230039525002013,37729,0,0,0,0,0,0,0,0,0,0
230039525002014,41445,0,0,0,0,0,0,0,0,0,0
230039525002015,47303,0,0,0,0,0,0,0,0,0,0
230039525002016,49251,0,0,0,0,0,0,0,0,0,0
230039525002017,16127,0,0,0,0,0,0,0,0,0,0
230039525002018,19572,0,1,2,0,0,0,1,2,0,0
230039525002019,23600,0,0,0,0,0,0,0,0,0,0
230039525002020,41994,0,0,0,0,0,0,0,0,0,0
230039525002021,27952,0,0,0,0,0,0,0,0,0,0
230039525002022,1024562,0,12,19,0,0,0,9,22,1,1
230039525002023,21026,0,0,0,0,0,0,0,0,0,0
230039525002024,56302,0,8,12,0,0,0,6,14,1,0
230039525002025,24971,0,0,0,0,0,0,0,0,0,0
230039525002026,5852,0,7,11,0,0,0,5,12,1,0
230039525002027,22892,0,3,5,0,0,0,2,5,0,0
230039525002028,2097515,0,2,4,0,0,0,2,4,0,0
230039525002029,129423,0,0,0,0,0,0,0,0,0,0
230039525002030,103023,0,0,0,0,0,0,0,0,0,0
230039525002031,251436,0,0,0,0,0,0,0,0,0,0
230039525002032,17871,0,0,0,0,0,0,0,0,0,0
230039525002033,33054,0,0,0,0,0,0,0,0,0,0
230039525002034,14427,0,0,0,0,0,0,0,0,0,0
230039525002035,272291,0,0,0,0,0,0,0,0,0,0
230039525002036,352741,0,1,2,0,0,0,1,2,0,0
230039525002037,738949,0,0,0,0,0,0,0,0,0,0
230039525002038,42944,0,0,0,0,0,0,0,0,0,0
230039525002039,121155,0,0,0,0,0,0,0,0,0,0
230039525002040,217409,0,1,2,0,0,0,1,2,0,0
230039525002041,50586,0,6,9,0,0,0,4,10,0,0
230039525002042,415326,0,0,0,0,0,0,0,0,0,0
230039525002043,22197,0,0,0,0,0,0,0,0,0,0
230039525002044,259226,0,0,0,0,0,0,0,0,0,0
230039525002045,22117,0,0,0,0,0,0,0,0,0,0
230039525002046,808917,0,0,0,0,0,0,0,0,0,0
230039526001000,19914588,0,1,3,0,0,0,1,3,0,0
230039526001001,1914422,0,0,0,0,0,0,0,0,0,0
230039526001002,55293,0,0,0,0,0,0,0,0,0,0
230039526001003,1912892,0,0,0,0,0,0,0,0,0,0
230039526001004,839389,0,1,4,0,0,0,1,4,0,0
230039526001005,1102346,0,0,0,0,0,0,0,0,0,0
230039526001006,0,50281,0,1,0,0,0,0,1,0,0
230039526001007,8369714,0,2,6,0,0,0,2,6,0,0
230039526001008,5598775,0,0,0,0,0,0,0,0,0,0
230039526001009,2433517,0,0,0,0,0,0,0,0,0,0
230039526001010,1637714,0,0,2,0,0,0,1,2,0,0
230039526001011,21135734,58139,1,3,0,0,0,1,3,0,0
230039526001012,0,189626,0,0,0,0,0,0,0,0,0
230039526001013,2197597,0,0,0,0,0,0,0,0,0,0
230039526001014,14553076,0,2,7,0,0,0,3,7,0,0
230039526001015,7662817,0,0,1,0,0,0,0,1,0,0
230039526001016,2419698,0,0,0,0,0,0,0,0,0,0
230039526001017,1509453,0,0,1,0,0,0,0,1,0,0
230039526001018,4331774,0,0,0,0,0,0,0,0,0,0
230039526001019,378077,0,0,0,0,0,0,0,0,0,0
230039526001020,1642739,0,0,0,0,0,0,0,0,0,0
230039526001021,3136446,0,0,0,0,0,0,0,0,0,0
230039526001022,3475,0,0,0,0,0,0,0,0,0,0
230039526001023,1120226,0,2,7,0,0,0,3,7,0,0
230039526001024,206223,0,0,0,0,0,0,0,0,0,0
230039526001025,7049,0,0,0,0,0,0,0,0,0,0
230039526001026,214696,0,1,2,0,0,0,1,2,0,0
230039526001027,2023159,0,0,0,0,0,0,0,0,0,0
230039526001028,4490012,0,0,0,0,0,0,0,0,0,0
230039526001029,1509118,0,19,40,1,1,0,14,44,2,0
230039526001030,2607605,24840,0,0,0,0,0,0,0,0,0
230039526001031,1245235,0,6,13,0,0,0,4,14,1,0
230039526001032,110977,0,0,0,0,0,0,0,0,0,0
230039526001033,1472891,0,3,7,0,0,0,2,8,0,0
230039526001034,410880,0,3,6,0,0,0,2,6,0,0
230039526001035,3071877,0,2,5,0,0,0,2,5,0,0
230039526001036,10052514,0,0,0,0,0,0,0,0,0,0
230039526001037,2100992,0,0,0,0,0,0,0,0,0,0
230039526001038,4876196,0,18,37,1,1,0,13,41,2,0
230039526001039,5720706,0,0,0,0,0,0,0,0,0,0
230039526001040,3662876,20558,1,2,0,0,0,0,2,0,0
230039526001041,0,73348,0,0,0,0,0,0,0,0,0
230039526001042,1684832,0,11,23,1,0,0,8,25,1,0
230039526001043,341504,0,0,0,0,0,0,0,0,0,0
230039526001044,11873541,0,2,5,0,0,0,2,6,0,0
230039526001045,1317006,0,0,0,0,0,0,0,0,0,0
230039526001046,171669,0,0,0,0,0,0,0,0,0,0
230039526001047,133146,0,4,8,0,0,0,3,9,0,0
230039526001048,62378,0,0,0,0,0,0,0,0,0,0
230039526001049,103401,0,0,0,0,0,0,0,0,0,0
230039526001050,161498,0,0,1,0,0,0,0,1,0,0
230039526001051,313891,0,0,1,0,0,0,0,1,0,0
230039526001052,92882,0,1,3,0,0,0,1,3,0,0
230039526001053,4580637,0,0,0,0,0,0,0,0,0,0
230039526001054,16885628,0,0,0,0,0,0,0,0,0,0
230039526001055,5920412,0,0,0,0,0,0,0,0,0,0
230039526001056,3515961,0,1,3,0,0,0,1,3,0,0
230039526001057,20713610,67748,3,7,0,0,0,2,7,0,0
230039526001058,2366817,0,0,0,0,0,0,0,0,0,0
230039526001059,3094383,0,1,1,0,0,0,0,1,0,0
230039526001060,5613224,0,6,15,0,0,0,4,16,1,0
230039526001061,2882390,0,0,0,0,0,0,0,0,0,0
230039526001062,155313,0,0,0,0,0,0,0,0,0,0
230039526001063,589265,0,7,16,0,0,0,4,17,1,0
230039526001064,773345,0,0,0,0,0,0,0,0,0,0
230039526001065,117532,0,2,4,0,0,0,1,4,0,0
230039526001066,65431,0,0,0,0,0,0,0,0,0,0
230039526001067,75995,0,1,3,0,0,0,1,4,0,0
230039526001068,3968644,0,0,1,0,0,0,0,1,0,0
230039526001069,43996,0,2,5,0,0,0,1,5,0,0
230039526001070,6470,0,0,0,0,0,0,0,0,0,0
230039526001071,156925,0,0,0,0,0,0,0,0,0,0
230039526001072,86809,0,1,3,0,0,0,1,3,0,0
230039526001073,106174,0,0,1,0,0,0,0,1,0,0
230039526001074,431294,0,9,19,1,0,0,6,21,1,0
230039526001075,1677549,0,0,0,0,0,0,0,0,0,0
230039526001076,190557,0,1,1,0,0,0,0,1,0,0
230039526001077,1430155,0,1,3,0,0,0,1,4,0,0
230039526001078,921675,14388,0,0,0,0,0,0,0,0,0
230039526001079,5046988,0,4,10,0,0,0,3,11,0,0
230039526001080,270072,0,0,0,0,0,0,0,0,0,0
230039526001081,0,53234,1,2,0,0,0,0,2,0,0
230039526001082,295298,0,0,0,0,0,0,0,0,0,0
230039526001083,281616,0,14,33,0,0,0,8,36,1,1
230039526001084,310209,0,0,0,0,0,0,0,0,0,0
230039526001085,17383,0,1,2,0,0,0,1,2,0,0
230039526001086,3112466,0,0,0,0,0,0,0,0,0,0
230039526002000,11484488,249153,2,4,0,0,0,1,4,0,0
230039526002001,0,5437,0,0,0,0,0,0,0,0,0
230039526002002,0,731020,3,7,0,0,0,2,7,0,0
230039526002003,1318720,0,6,16,0,0,0,4,16,0,1
230039526002004,92983,0,0,0,0,0,0,0,0,0,0
230039526002005,728916,0,0,0,0,0,0,0,0,0,0
230039526002006,2990100,0,0,0,0,0,0,0,0,0,0
230039526002007,0,268011,1,2,0,0,0,1,2,0,0
230039526002008,215879,0,1,1,0,0,0,0,1,0,0
230039526002009,1807766,0,0,1,0,0,0,0,1,0,0
230039526002010,215988,0,0,0,0,0,0,0,0,0,0
230039526002011,253527,0,1,2,0,0,0,1,2,0,0
230039526002012,24697,0,3,7,0,0,0,2,7,0,0
230039526002013,35074,0,0,1,0,0,0,0,1,0,0
230039526002014,189220,0,0,1,0,0,0,0,1,0,0
230039526002015,11382,0,0,0,0,0,0,0,0,0,0
230039526002016,84426,0,2,6,0,0,0,2,6,0,0
230039526002017,199043,0,3,7,0,0,0,2,8,0,0
230039526002018,46323,0,1,3,0,0,0,1,3,0,0
230039526002019,12080,0,0,0,0,0,0,0,0,0,0
230039526002020,78632,0,2,6,0,0,0,2,7,0,0
230039526002021,1765816,0,0,1,0,0,0,0,1,0,0
230039526002022,1038728,0,0,0,0,0,0,0,0,0,0
230039526002023,328856,0,2,6,0,0,0,2,6,0,0
230039526002024,114189,0,0,0,0,0,0,0,0,0,0
230039526002025,0,507106,0,0,0,0,0,0,0,0,0
230039526002026,1395266,0,10,26,1,0,0,7,28,1,1
230039526002027,25833293,0,1,1,0,0,0,0,2,0,0
230039526002028,225095,0,0,0,0,0,0,0,0,0,0
230039526002029,150627,0,0,0,0,0,0,0,0,0,0
230039526002030,499361,0,0,0,0,0,0,0,0,0,0
230039526002031,1204868,0,1,3,0,0,0,1,3,0,0
230039526002032,114526,0,0,0,0,0,0,0,0,0,0
230039526002033,532887,0,3,8,0,0,0,2,8,0,0
230039526002034,41032,0,0,0,0,0,0,0,0,0,0
230039526002035,585528,0,0,0,0,0,0,0,0,0,0
230039526002036,249667,0,0,0,0,0,0,0,0,0,0
230039526002037,42122,0,0,0,0,0,0,0,0,0,0
230039526002038,752939,0,28,72,2,1,0,20,77,2,4
230039526002039,291602,0,4,10,0,0,0,3,11,0,0
230039526002040,868959,0,0,0,0,0,0,0,0,0,0
230039526002041,128879,0,0,0,0,0,0,0,0,0,0
230039526002042,3650011,0,1,2,0,0,0,1,2,0,0
230039526002043,189115,0,0,0,0,0,0,0,0,0,0
230039526002044,528134,0,0,0,0,0,0,0,0,0,0
230039526002045,302282,0,4,10,0,0,0,3,10,0,0
230039526002046,136347,0,0,0,0,0,0,0,0,0,0
230039526002047,317124,0,0,0,0,0,0,0,0,0,0
230039526002048,928217,0,0,0,0,0,0,0,0,0,0
230039526002049,319478,0,0,0,0,0,0,0,0,0,0
230039526002050,952584,0,4,11,0,0,0,3,12,0,1
230039526002051,4933030,0,12,32,1,0,0,9,34,1,2
230039526002052,1798131,0,2,6,0,0,0,2,6,0,0
230039526002053,2354096,0,8,20,0,0,0,6,22,0,1
230039526002054,0,207576,1,2,0,0,0,1,2,0,0
230039526002055,13362008,0,0,0,0,0,0,0,0,0,0
230039526002056,1237239,0,0,0,0,0,0,0,0,0,0
230039526002057,1932587,0,0,0,0,0,0,0,0,0,0
230039526002058,1254338,0,4,9,0,0,0,2,10,0,0
230039526002059,0,8788,1,3,0,0,0,1,3,0,0
230039526002060,250794,0,0,0,0,0,0,0,0,0,0
230039526002061,223825,0,0,0,0,0,0,0,0,0,0
230039526002062,26706,0,0,0,0,0,0,0,0,0,0
230039526002063,376442,0,0,0,0,0,0,0,0,0,0
230039526003000,527178,0,1,3,0,0,0,1,3,0,0
230039526003001,183894,0,1,3,0,0,0,1,3,0,0
230039526003002,5779100,0,2,4,0,0,0,1,4,0,0
230039526003003,2453013,0,10,22,0,0,0,7,24,0,1
230039526003004,1123987,0,2,5,0,0,0,2,6,0,0
230039526003005,2348601,205229,16,35,0,0,0,11,39,1,1
230039526003006,121844,0,0,0,0,0,0,0,0,0,0
230039526003007,24235,0,0,0,0,0,0,0,0,0,0
230039526003008,409338,23707,0,1,0,0,0,0,1,0,0
230039526003009,285968,0,1,1,0,0,0,0,1,0,0
230039526003010,1291651,94619,0,0,0,0,0,0,0,0,0
230039526003011,647454,0,0,0,0,0,0,0,0,0,0
230039526003012,939390,0,12,26,0,0,0,8,29,1,1
230039526003013,37140,0,1,2,0,0,0,1,3,0,0
230039526003014,180877,0,3,7,0,0,0,2,8,0,0
230039526003015,0,321774,1,1,0,0,0,0,1,0,0
230039526003016,12007143,388416,3,6,0,0,0,2,7,0,0
230039526003017,547602,0,5,11,0,0,0,3,13,0,0
230039526003018,2543,0,0,0,0,0,0,0,0,0,0
230039526003019,70109,0,0,0,0,0,0,0,0,0,0
230039526003020,0,948475,0,0,0,0,0,0,0,0,0
230039526003021,1327984,0,2,4,0,0,0,1,5,0,0
230039526003022,1781285,25559,0,1,0,0,0,0,1,0,0
230039526003023,107854,0,0,0,0,0,0,0,0,0,0
230039526003024,2523056,0,1,2,0,0,0,1,2,0,0
230039526003025,3463364,0,4,9,0,0,0,3,10,0,0
230039526003026,3026579,122019,1,2,0,0,0,1,2,0,0
230039526003027,661010,0,5,10,0,0,0,3,11,0,0
230039526003028,694158,0,0,1,0,0,0,0,1,0,0
230039526003029,141535,0,1,2,0,0,0,1,2,0,0
230039526003030,9734,0,1,3,0,0,0,1,4,0,0
